"","Subject","Word","RT","RootFrequency","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","RT4WordsBack","RT3WordsBack","RT2WordsBack","RT1WordBack","RT1WordLater","RT2WordsLater","RTtoPrime"
"1016","PP005","pipsheid",5.9427993751267,3.29583686600433,"heidheid",1.86,0,3.3322045101752,8,0,0,5.92157841964382,5.55295958492162,5.7268477475872,5.56452040732269,5.76832099579377,5.67675380226828,6.30627528694802
"1017","PP005","beuheid",5.71373280550937,5.06259503302697,"baseheid",1.73,0,5.06890420222023,7,0,0,5.87211778947542,5.82304589548302,5.63478960316925,5.89715386763674,5.91889385427315,5.8348107370626,6.03787091992214
"1018","PP005","markantheid",6.31716468674728,5.15905529921453,"heidheid",2.73,0,5.16478597392351,11,0,0,6.0330862217988,5.8664680569333,5.68697535633982,5.58724865840025,5.65599181081985,6.3985949345352,6.4393503711001
"1019","PP005","riantheid",5.84932477994686,4.52178857704904,"baseheid",2.36,0,4.53259949315326,9,0,0,6.14203740558736,5.59842195899838,5.82304589548302,6.13339804299665,5.65948221575962,5.74620319054015,5.74300318780948
"1020","PP005","labielheid",5.95064255258773,4.36944785246702,"heidheid",3.23,0,4.38202663467388,10,0.693147,0,6.10255859461357,5.94542060860658,6.51471269087253,5.97380961186926,5.76832099579377,5.8636311755981,6.41999492814714
"1021","PP005","tactvolheid",6.75693238924755,5.24174701505964,"baseheid",2.55,0,4.75359019110636,11,2.48491,1,5.9427993751267,6.03787091992214,5.93224518744801,5.95064255258773,6.52502965784346,6.06378520868761,6.09807428216624
"1022","PP005","bezweetheid",6.74758652682932,6.46769872610435,"heidheid",3.36,0,4.75359019110636,11,2.94444,1,6.48616078894409,6.09356977004514,5.82894561761021,6.21860011969173,6.40025744530882,5.8348107370626,6.63068338564237
"1023","PP005","ovaalheid",5.73009978297357,5.85793315448346,"baseheid",2.23,0,5.86078622346587,9,0.693147,1,5.79909265446053,5.65599181081985,5.92958914338989,5.75257263882563,5.85793315448346,5.78382518232974,5.77455154554441
"1024","PP005","banaalheid",6.12905021006055,5.73657229747919,"heidheid",2.64,0,5.73979291217923,10,0.693147,0,5.68017260901707,5.92692602597041,5.73979291217923,6.0282785202307,5.77765232322266,5.7268477475872,6.44571981938558
"1025","PP005","ludiekheid",6.25958146406492,4.12713438504509,"baseheid",2.05,0,4.14313472639153,10,0,0,5.76205138278018,6.3491389913798,5.76832099579377,5.61312810638807,5.55682806169954,5.65248918026865,6.18414889093748
"1026","PP005","aftandsheid",7.93630269320196,4.18965474202643,"heidheid",2.05,0,4.20469261939097,11,0,0,5.57594910314632,5.62762111369064,5.99146454710798,6.24416690066374,6.3818160174061,5.61312810638807,7.54960916515453
"1027","PP005","dementheid",6.24804287450843,3.80666248977032,"baseheid",3.23,0,3.8286413964891,10,1.09861,0,5.54517744447956,5.99146454710798,6.22851100359118,5.65599181081985,6.31716468674728,5.82600010738045,6.16541785423142
"1028","PP005","onwelheid",5.96614673912369,3.95124371858143,"heidheid",2,0,3.97029191355212,9,4.96284,1,6.85646198459459,6.16751649088834,6.53958595561767,6.37161184723186,6.59987049921284,5.79605775076537,5.80814248998044
"1029","PP005","basaalheid",6.47389069635227,3.52636052461616,"baseheid",2.14,0,3.55534806148941,10,0,0,5.78074351579233,5.87211778947542,6.38519439899773,5.76832099579377,5.85507192220243,6.25190388316589,5.99146454710798
"1030","PP005","jofelheid",6.14846829591765,3.29583686600433,"heidheid",2.64,0,3.3322045101752,9,0,0,5.82008293035236,5.8636311755981,5.61677109766657,5.98141421125448,5.8805329864007,5.76832099579377,6.84161547647759
"1031","PP005","onbelastheid",6.26720054854136,6.74523634948436,"baseheid",2.55,0,3.17805383034795,12,4.63473,6,6.3261494731551,5.79909265446053,5.85507192220243,5.95583736946483,6.04737217904628,6.68210859744981,5.90263333340137
"1032","PP005","geurloosheid",5.84643877505772,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.73334127689775,6.35957386867238,5.80814248998044,5.74939298590825,5.77455154554441,6.29710931993394,6.47850964220857
"1033","PP005","erkendheid",2.39789527279837,7.59588991771854,"baseheid",4.73,0,6.5191472879404,10,0,0,6.0591231955818,5.66296048013595,6.19440539110467,6.30809844150953,7.46851327149634,6.6945620585211,6.03548143252476
"1034","PP005","royaalheid",5.96870755998537,6.08904487544685,"heidheid",3.36,0,6.0913098820777,10,0.693147,0,6.3456363608286,6.24997524225948,5.88332238848828,5.9427993751267,5.90808293816893,5.95842469302978,6.5191472879404
"1035","PP005","contentheid",6.5191472879404,4.48863636973214,"baseheid",2.5,0,4.49980967033027,11,0,1,5.70711026474888,6.04737217904628,6.18826412308259,5.69035945432406,5.71042701737487,6.09807428216624,6.59304453414244
"1036","PP005","koketheid",6.09807428216624,4.77912349311153,"heidheid",2,0,4.78749174278205,9,1.09861,0,5.90808293816893,6.23832462503951,5.92958914338989,6.38012253689976,6.05678401322862,6.49677499018586,6.96602418710611
"1037","PP005","summierheid",6.60800062529609,5.29330482472449,"baseheid",2.14,0,5.29831736654804,11,0.693147,0,6.19031540585315,6.41999492814714,5.98896141688986,6.14203740558736,6.40357419793482,6.60394382460047,5.79909265446053
"1038","PP005","ontroerdheid",6.42648845745769,6.289715570909,"heidheid",3.32,0,5.54907608489522,12,0,1,5.8111409929767,5.96357934361845,5.92958914338989,6.3026189757449,6.09807428216624,5.87773578177964,6.48920493132532
"1039","PP005","antiekheid",5.95064255258773,6.74405918631135,"baseheid",2.23,0,6.74523634948436,10,1.38629,2,5.90808293816893,6.01859321449623,5.81413053182507,5.70711026474888,5.78996017089725,5.78996017089725,5.67332326717149
"1040","PP005","enormheid",5.6937321388027,8.42441979126388,"heidheid",3,0,8.42463920980563,9,0.693147,0,6.06842558824411,5.68017260901707,6.12029741895095,5.63121178182137,5.62401750618734,5.50125821054473,5.8111409929767
"1041","PP014","lobbigheid",6.61069604471776,2.89037175789616,"baseheid",1.82,0,0,10,1.09861,3,5.94017125272043,6.03548143252476,5.90536184805457,6.14846829591765,6.361302477573,6.00141487796115,5.93753620508243
"1042","PP014","tembaarheid",5.70711026474888,5.25749537202778,"heidheid",3.73,0,0,11,1.79176,0,6.72503364216684,6.96034772910131,6.18620862390049,5.63121178182137,6.10479323241498,5.87493073085203,5.42053499927229
"1043","PP014","pitloosheid",5.82008293035236,4.77912349311153,"baseheid",1.86,0,0,11,2.70805,4,6.26909628370626,5.73657229747919,6.49828214947643,5.88610403145016,6.0137151560428,5.97380961186926,5.85220247977447
"1044","PP014","tilbaarheid",6.73696695800186,7.25417784645652,"heidheid",3.18,0,0,11,2.48491,1,6.67329796776765,6.19031540585315,6.28599809450886,6.65286302935335,5.87493073085203,6.35957386867238,5.53733426701854
"1045","PP014","blusbaarheid",6.82219739062049,4.99721227376411,"baseheid",2.91,0,0,12,2.30259,0,6.04263283368238,6.39692965521615,5.86078622346587,6.88448665204278,5.73657229747919,5.76519110278484,5.86929691313377
"1046","PP014","saprijkheid",6.8134445995109,6.10255859461357,"heidheid",1.95,0,0,11,3.55535,2,5.84932477994686,5.90536184805457,6.53378883793334,5.99893656194668,6.23441072571837,6.34212141872115,7.07242190053737
"1047","PP014","ondiepheid",5.78382518232974,9.3805049984995,"baseheid",2.77,0,5.66296048013595,10,3.80666,1,5.75574221358691,5.83188247728352,5.39816270151775,6.28785856016178,6.26339826259162,5.96870755998537,5.65599181081985
"1048","PP014","kortafheid",6.52356230614951,9.59940505871657,"heidheid",2.36,0,5.86929691313377,10,4.07754,1,5.71373280550937,6.27287700654617,6.02102334934953,5.96870755998537,6.06842558824411,6.06610809010375,7.50988306115491
"1049","PP014","gammelheid",5.59471137960184,4.90527477843843,"baseheid",2.55,0,4.91265488573605,10,0,0,5.43372200355424,5.55295958492162,5.54126354515843,5.65948221575962,6.24610676548156,5.4424177105218,5.52942908751142
"1050","PP014","beschutheid",5.43372200355424,5.21493575760899,"heidheid",2.95,0,4.78749174278205,11,0.693147,0,6.22455842927536,5.83773044716594,5.89440283426485,5.67332326717149,6.34212141872115,6.26909628370626,5.52146091786225
"1051","PP014","coulantheid",6.69332366826995,1.6094379124341,"baseheid",2.5,0,1.79175946922805,11,0,1,6.22257626807137,6.02586597382531,6.72503364216684,6.20050917404269,5.95324333428778,5.91350300563827,6.46302945692067
"1052","PP014","onattentheid",5.91889385427315,5.94803498918065,"heidheid",2.73,0,1.6094379124341,12,0,0,5.73657229747919,6.49375383985169,6.89972310728487,6.34738920965601,7.82524529143177,6.16751649088834,5.8348107370626
"1053","PP014","kalkrijkheid",5.5834963087817,6.16961073249146,"baseheid",2.09,0,3.13549421592915,12,3.4012,3,6.361302477573,5.56452040732269,5.70044357339069,5.87493073085203,5.72358510195238,6.34035930372775,7.56475701290573
"1054","PP014","visrijkheid",5.71702770140622,8.04044688130311,"heidheid",2.18,0,3.04452243772342,11,4.63473,4,6.16961073249146,5.49306144334055,6.07764224334903,5.82894561761021,6.2841341610708,6.10255859461357,6.92853781816467
"1055","PP014","bebrildheid",5.67675380226828,7.34213173058472,"baseheid",1.41,0,3.61091791264422,11,2.89037,3,5.80211837537706,6.43615036836943,5.5683445037611,5.80513496891649,6.98933526597456,5.77765232322266,5.89989735358249
"1056","PP014","pipsheid",6.44730586254121,3.29583686600433,"heidheid",1.86,0,3.3322045101752,8,0,0,5.89440283426485,5.8111409929767,5.87211778947542,5.83188247728352,5.86929691313377,6.10255859461357,6.70318811324086
"1057","PP014","beuheid",5.55682806169954,5.06259503302697,"baseheid",1.73,0,5.06890420222023,7,0,0,5.7268477475872,5.75257263882563,7.14519613499717,5.59471137960184,6.40025744530882,5.97635090929793,7.48661331313996
"1058","PP014","markantheid",5.96357934361845,5.15905529921453,"heidheid",2.73,0,5.16478597392351,11,0,0,5.7268477475872,5.97635090929793,5.88887795833288,5.73334127689775,6.23832462503951,5.67332326717149,5.50938833662798
"1059","PP014","riantheid",6.361302477573,4.52178857704904,"baseheid",2.36,0,4.53259949315326,9,0,0,6.03787091992214,6.02344759296103,6.06842558824411,6.79794041297493,6.05208916892442,6.06610809010375,6.13772705408623
"1060","PP014","labielheid",5.62040086571715,4.36944785246702,"heidheid",3.23,0,4.38202663467388,10,0.693147,0,5.68357976733868,5.69035945432406,6.13122648948314,5.73657229747919,7.61480536471107,6.07073772800249,5.40717177146012
"1061","PP014","tactvolheid",7.08170858610557,5.24174701505964,"baseheid",2.55,0,4.75359019110636,11,2.48491,1,5.605802066296,7.98922140881528,6.3985949345352,6.89162589705225,7.08422642209792,6.14846829591765,5.88610403145016
"1062","PP014","bezweetheid",6.31535800152233,6.46769872610435,"heidheid",3.36,0,4.75359019110636,11,2.94444,1,5.96100533962327,5.93489419561959,6.383506634884,5.59842195899838,6.42162226780652,6.53087762772588,5.8664680569333
"1063","PP014","ovaalheid",6.48157712927643,5.85793315448346,"baseheid",2.23,0,5.86078622346587,9,0.693147,1,6.02344759296103,6.25190388316589,6.41017488196617,6.02102334934953,6.13988455222626,5.90808293816893,6.58892647753352
"1064","PP014","banaalheid",6.99942246750796,5.73657229747919,"heidheid",2.64,0,5.73979291217923,10,0.693147,0,7.1777824161952,6.25958146406492,6.43615036836943,6.38687931936265,7.33823815006559,6.25958146406492,6.05443934626937
"1065","PP014","ludiekheid",5.54907608489522,4.12713438504509,"baseheid",2.05,0,4.14313472639153,10,0,0,5.62762111369064,8.10711747075039,5.58724865840025,5.4553211153577,6.16331480403464,6.16751649088834,7.00306545878646
"1066","PP014","aftandsheid",5.81413053182507,4.18965474202643,"heidheid",2.05,0,4.20469261939097,11,0,0,6.18001665365257,6.20455776256869,5.65599181081985,5.65948221575962,6.01126717440416,6.00635315960173,6.15485809401642
"1067","PP014","dementheid",5.82894561761021,3.80666248977032,"baseheid",3.23,0,3.8286413964891,10,1.09861,0,5.7037824746562,5.80211837537706,6.4150969591716,5.89440283426485,6.19847871649231,5.70044357339069,6.20859002609663
"1068","PP014","onwelheid",5.605802066296,3.95124371858143,"heidheid",2,0,3.97029191355212,9,4.96284,1,6.56807791141198,5.91350300563827,6.0282785202307,6.27476202124194,7.68937110752969,6.10255859461357,7.06390396147207
"1069","PP014","basaalheid",6.08677472691231,3.52636052461616,"baseheid",2.14,0,3.55534806148941,10,0,0,5.92692602597041,6.41999492814714,6.46614472423762,6.16961073249146,5.78689738136671,5.87211778947542,5.84932477994686
"1070","PP014","jofelheid",5.64190707093811,3.29583686600433,"heidheid",2.64,0,3.3322045101752,9,0,0,5.53338948872752,5.8348107370626,5.58724865840025,5.87493073085203,5.65599181081985,5.70711026474888,5.82304589548302
"1071","PP014","onbelastheid",5.92157841964382,6.74523634948436,"baseheid",2.55,0,3.17805383034795,12,4.63473,6,6.60394382460047,7.1777824161952,5.84932477994686,5.48893772615669,6.08677472691231,5.97635090929793,5.71702770140622
"1072","PP014","geurloosheid",5.8171111599632,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,6.77878489768518,6.01859321449623,5.99146454710798,5.59471137960184,6.13122648948314,5.56068163101553,5.64544689764324
"1073","PP014","erkendheid",5.8636311755981,7.59588991771854,"baseheid",4.73,0,6.5191472879404,10,0,0,5.99396142730657,6.07764224334903,6.36302810354046,6.77078942390898,6.4118182677099,6.02586597382531,6.3279367837292
"1074","PP014","royaalheid",6.27476202124194,6.08904487544685,"heidheid",3.36,0,6.0913098820777,10,0.693147,0,5.92157841964382,6.3919171133926,5.90808293816893,5.66642668811243,6.15060276844628,5.94017125272043,6.45676965557216
"1075","PP014","contentheid",5.64544689764324,4.48863636973214,"baseheid",2.5,0,4.49980967033027,11,0,1,6.22257626807137,6.00635315960173,6.78558764500793,5.64897423816121,5.82600010738045,5.48893772615669,5.78074351579233
"1076","PP014","koketheid",6.1463292576689,4.77912349311153,"heidheid",2,0,4.78749174278205,9,1.09861,0,5.63835466933375,5.79909265446053,5.82304589548302,6.06378520868761,5.605802066296,6.74523634948436,5.78689738136671
"1077","PP014","summierheid",6.5410299991899,5.29330482472449,"baseheid",2.14,0,5.29831736654804,11,0.693147,0,6.76041469108343,6.0088131854426,5.99396142730657,6.00635315960173,6.66057514983969,6.22455842927536,6.65801104587075
"1078","PP014","ontroerdheid",5.89440283426485,6.289715570909,"heidheid",3.32,0,5.54907608489522,12,0,1,5.81413053182507,5.83773044716594,6.57507584059962,7.01481435127554,6.2841341610708,6.15697898558556,6.361302477573
"1079","PP014","antiekheid",5.64190707093811,6.74405918631135,"baseheid",2.23,0,6.74523634948436,10,1.38629,2,5.62401750618734,5.64190707093811,6.72262979485545,6.27852142416584,6.47850964220857,5.76205138278018,5.92425579741453
"1080","PP014","enormheid",6.72262979485545,8.42441979126388,"heidheid",3,0,8.42463920980563,9,0.693147,0,5.9427993751267,6.73101810048208,5.72358510195238,5.85220247977447,5.8348107370626,6.06378520868761,5.88887795833288
"1081","PP026","lobbigheid",5.80814248998044,2.89037175789616,"heidheid",1.82,0,0,10,1.09861,3,5.83188247728352,5.8406416573734,5.84932477994686,5.79301360838414,6.01859321449623,6.18414889093748,5.89989735358249
"1082","PP026","tembaarheid",6.34388043412633,5.25749537202778,"baseheid",3.73,0,0,11,1.79176,0,5.59471137960184,5.4971682252932,6.00388706710654,5.75574221358691,5.81413053182507,5.58724865840025,5.8111409929767
"1083","PP026","pitloosheid",5.92157841964382,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,5.8348107370626,5.71042701737487,5.71373280550937,5.70044357339069,5.70711026474888,5.80211837537706,5.52545293913178
"1084","PP026","tilbaarheid",6.03548143252476,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,6.0330862217988,5.8111409929767,5.82894561761021,6.7900972355139,6.48920493132532,6.06842558824411,5.90263333340137
"1085","PP026","blusbaarheid",5.96870755998537,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,6.15060276844628,5.64897423816121,5.73009978297357,6.14203740558736,5.78689738136671,6.11368217983223,5.69035945432406
"1086","PP026","saprijkheid",5.45958551414416,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,5.73009978297357,5.89715386763674,5.59098698051086,5.4553211153577,5.88332238848828,5.40717177146012,5.57594910314632
"1087","PP026","ondiepheid",5.71373280550937,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.73657229747919,5.50938833662798,5.59098698051086,5.65948221575962,5.78996017089725,5.96100533962327,5.79605775076537
"1088","PP026","kortafheid",5.67675380226828,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.63478960316925,5.40717177146012,5.66296048013595,5.64544689764324,5.75890177387728,5.66296048013595,5.73979291217923
"1089","PP026","gammelheid",5.57594910314632,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,5.73009978297357,5.57594910314632,5.65948221575962,5.53338948872752,5.5683445037611,5.66296048013595,5.33753807970132
"1090","PP026","beschutheid",5.66296048013595,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,5.56452040732269,5.53338948872752,5.56068163101553,5.61677109766657,5.60947179518496,5.87773578177964,5.40717177146012
"1091","PP026","coulantheid",6.11368217983223,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,5.47646355193151,5.85220247977447,5.42053499927229,6.0088131854426,5.89989735358249,5.85507192220243,5.37989735354046
"1092","PP026","onattentheid",5.6970934865054,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.80513496891649,5.60947179518496,5.75574221358691,5.65248918026865,5.91620206260743,5.63835466933375,5.94017125272043
"1093","PP026","kalkrijkheid",5.77455154554441,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,5.90536184805457,6.30627528694802,5.92425579741453,5.90263333340137,6.12905021006055,5.87211778947542,5.59098698051086
"1094","PP026","visrijkheid",5.96100533962327,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,5.59471137960184,5.8406416573734,5.61677109766657,5.73334127689775,5.6937321388027,5.85220247977447,5.61677109766657
"1095","PP026","bebrildheid",5.68697535633982,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,5.57972982598622,5.62762111369064,5.68697535633982,5.71042701737487,5.66988092298052,5.92425579741453,5.39362754635236
"1096","PP026","pipsheid",5.61312810638807,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,5.54517744447956,6.3261494731551,5.73334127689775,5.50125821054473,5.87493073085203,6.3297209055227,5.59098698051086
"1097","PP026","beuheid",5.57594910314632,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,5.56068163101553,5.59098698051086,5.62040086571715,5.77144112313002,5.46383180502561,5.59471137960184,5.41610040220442
"1098","PP026","markantheid",6.4281052726846,5.15905529921453,"baseheid",2.73,0,5.16478597392351,11,0,0,5.51745289646471,5.62762111369064,5.89989735358249,5.65599181081985,5.61677109766657,5.76205138278018,5.605802066296
"1099","PP026","riantheid",6.46614472423762,4.52178857704904,"heidheid",2.36,0,4.53259949315326,9,0,0,6.26530121273771,5.76832099579377,5.92692602597041,5.76519110278484,5.77455154554441,5.67332326717149,5.73334127689775
"1100","PP026","labielheid",5.84932477994686,4.36944785246702,"baseheid",3.23,0,4.38202663467388,10,0.693147,0,5.8406416573734,5.86078622346587,5.72031177660741,5.96614673912369,5.90808293816893,5.80211837537706,5.99645208861902
"1101","PP026","tactvolheid",5.64544689764324,5.24174701505964,"heidheid",2.55,0,4.75359019110636,11,2.48491,1,5.4380793089232,5.60947179518496,5.66296048013595,5.53733426701854,5.47227067367148,5.76205138278018,7.16472037877186
"1102","PP026","bezweetheid",5.83773044716594,6.46769872610435,"baseheid",3.36,0,4.75359019110636,11,2.94444,1,6.48463523563525,5.67332326717149,5.66988092298052,5.68357976733868,5.61312810638807,5.67675380226828,5.5834963087817
"1103","PP026","ovaalheid",5.8805329864007,5.85793315448346,"heidheid",2.23,0,5.86078622346587,9,0.693147,1,6.3135480462771,6.03548143252476,5.86078622346587,5.82894561761021,6.06610809010375,5.82600010738045,5.96100533962327
"1104","PP026","banaalheid",5.76205138278018,5.73657229747919,"baseheid",2.64,0,5.73979291217923,10,0.693147,0,5.64544689764324,5.61677109766657,5.98645200528444,5.91889385427315,5.8171111599632,5.87211778947542,5.90808293816893
"1105","PP026","ludiekheid",5.6021188208797,4.12713438504509,"heidheid",2.05,0,4.14313472639153,10,0,0,5.76832099579377,6.1527326947041,5.68017260901707,5.77765232322266,5.72031177660741,5.84932477994686,6.09356977004514
"1106","PP026","aftandsheid",6.06378520868761,4.18965474202643,"baseheid",2.05,0,4.20469261939097,11,0,0,5.35185813347607,5.20948615284142,5.3890717298165,5.56452040732269,5.605802066296,5.37063802812766,5.2257466737132
"1107","PP026","dementheid",5.38449506278909,3.80666248977032,"heidheid",3.23,0,3.8286413964891,10,1.09861,0,5.27299955856375,5.3890717298165,5.42053499927229,5.41610040220442,5.4249500174814,5.4510384535657,5.36597601502185
"1108","PP026","onwelheid",5.87211778947542,3.95124371858143,"baseheid",2,0,3.97029191355212,9,4.96284,1,5.77765232322266,6.41345895716736,5.98645200528444,5.74620319054015,5.6970934865054,5.87773578177964,6.11589212548303
"1109","PP026","basaalheid",5.71373280550937,3.52636052461616,"heidheid",2.14,0,3.55534806148941,10,0,0,5.81413053182507,6.27287700654617,5.85507192220243,5.99146454710798,5.77455154554441,5.6937321388027,5.96614673912369
"1110","PP026","jofelheid",5.36129216570943,3.29583686600433,"baseheid",2.64,0,3.3322045101752,9,0,0,5.57972982598622,5.56068163101553,5.57594910314632,5.59098698051086,5.57215403217776,5.6021188208797,5.40267738187228
"1111","PP026","onbelastheid",5.82600010738045,6.74523634948436,"heidheid",2.55,0,3.17805383034795,12,4.63473,6,5.73979291217923,6.36302810354046,5.69035945432406,5.65599181081985,6.00388706710654,5.79909265446053,5.97126183979046
"1112","PP026","geurloosheid",5.77144112313002,7.9885429827377,"baseheid",2.95,0,2.56494935746154,12,2.70805,1,5.66988092298052,5.59842195899838,5.72031177660741,5.67332326717149,5.73334127689775,5.64544689764324,6.16961073249146
"1113","PP026","erkendheid",6.0730445341004,7.59588991771854,"heidheid",4.73,0,6.5191472879404,10,0,0,6.0137151560428,5.97635090929793,6.10255859461357,6.24804287450843,6.02102334934953,5.99893656194668,5.87773578177964
"1114","PP026","royaalheid",5.73009978297357,6.08904487544685,"baseheid",3.36,0,6.0913098820777,10,0.693147,0,5.5834963087817,5.99893656194668,5.66642668811243,5.71702770140622,5.47646355193151,5.52146091786225,5.76832099579377
"1115","PP026","contentheid",5.50938833662798,4.48863636973214,"heidheid",2.5,0,4.49980967033027,11,0,1,5.22035582507832,5.19295685089021,5.24702407216049,5.59842195899838,5.41610040220442,6.06145691892802,5.4510384535657
"1116","PP026","koketheid",5.78382518232974,4.77912349311153,"baseheid",2,0,4.78749174278205,9,1.09861,0,6.03548143252476,5.84643877505772,5.9427993751267,5.79909265446053,5.82894561761021,5.84932477994686,6.3919171133926
"1117","PP026","summierheid",5.75257263882563,5.29330482472449,"heidheid",2.14,0,5.29831736654804,11,0.693147,0,5.71702770140622,5.67675380226828,5.66988092298052,5.74300318780948,5.74620319054015,5.78074351579233,5.66988092298052
"1118","PP026","ontroerdheid",5.7037824746562,6.289715570909,"baseheid",3.32,0,5.54907608489522,12,0,1,5.51342874616498,5.65948221575962,5.78996017089725,5.64190707093811,5.7037824746562,6.22257626807137,5.78689738136671
"1119","PP026","antiekheid",5.4510384535657,6.74405918631135,"heidheid",2.23,0,6.74523634948436,10,1.38629,2,5.44673737166631,5.6970934865054,5.57594910314632,5.63835466933375,5.60947179518496,5.50125821054473,5.4510384535657
"1120","PP026","enormheid",5.5834963087817,8.42441979126388,"baseheid",3,0,8.42463920980563,9,0.693147,0,5.75574221358691,5.83188247728352,5.91620206260743,5.57972982598622,5.72031177660741,5.66988092298052,5.38449506278909
"1121","PP012","lobbigheid",6.5191472879404,2.89037175789616,"heidheid",1.82,0,0,10,1.09861,3,5.78689738136671,5.70044357339069,5.7268477475872,5.78689738136671,5.52146091786225,5.61312810638807,5.63121178182137
"1122","PP012","tembaarheid",5.65948221575962,5.25749537202778,"baseheid",3.73,0,0,11,1.79176,0,6.06610809010375,5.79605775076537,5.77144112313002,5.63835466933375,6.51471269087253,5.8111409929767,5.7268477475872
"1123","PP012","pitloosheid",6.30627528694802,4.77912349311153,"heidheid",1.86,0,0,11,2.70805,4,5.91889385427315,5.80211837537706,5.80211837537706,5.81413053182507,5.70711026474888,5.67332326717149,6.5132301109123
"1124","PP012","tilbaarheid",5.97635090929793,7.25417784645652,"baseheid",3.18,0,0,11,2.48491,1,6.13556489108174,6.3985949345352,5.78996017089725,5.97380961186926,6.18826412308259,6.07764224334903,5.98896141688986
"1125","PP012","blusbaarheid",6.39024066706535,4.99721227376411,"heidheid",2.91,0,0,12,2.30259,0,5.88887795833288,6.28785856016178,5.75890177387728,5.73334127689775,5.8171111599632,5.88610403145016,6.16751649088834
"1126","PP012","saprijkheid",6.361302477573,6.10255859461357,"baseheid",1.95,0,0,11,3.55535,2,5.79301360838414,5.66988092298052,5.91620206260743,5.8805329864007,5.66642668811243,5.89440283426485,6.7428806357919
"1127","PP012","ondiepheid",6.19031540585315,9.3805049984995,"heidheid",2.77,0,5.66296048013595,10,3.80666,1,5.77144112313002,5.71702770140622,5.63478960316925,5.75257263882563,5.50125821054473,5.95064255258773,5.76519110278484
"1128","PP012","kortafheid",5.73334127689775,9.59940505871657,"baseheid",2.36,0,5.86929691313377,10,4.07754,1,5.65599181081985,5.68017260901707,5.56068163101553,5.62762111369064,6.10479323241498,5.48479693349065,5.7268477475872
"1129","PP012","gammelheid",6.3279367837292,4.90527477843843,"heidheid",2.55,0,4.91265488573605,10,0,0,5.76519110278484,5.7037824746562,5.97380961186926,5.79605775076537,5.96100533962327,5.88887795833288,7.00760061395185
"1130","PP012","beschutheid",6.34388043412633,5.21493575760899,"baseheid",2.95,0,4.78749174278205,11,0.693147,0,5.80513496891649,5.50125821054473,5.82304589548302,5.81413053182507,5.62762111369064,6.09807428216624,5.64190707093811
"1131","PP012","coulantheid",5.76832099579377,1.6094379124341,"heidheid",2.5,0,1.79175946922805,11,0,1,5.72358510195238,5.76832099579377,5.75890177387728,5.80513496891649,5.80814248998044,5.96614673912369,6.76157276880406
"1132","PP012","onattentheid",5.77144112313002,5.94803498918065,"baseheid",2.73,0,1.6094379124341,12,0,0,5.77144112313002,5.6970934865054,5.71702770140622,5.70044357339069,5.68697535633982,5.62040086571715,5.92157841964382
"1133","PP012","kalkrijkheid",6.98471632011827,6.16961073249146,"heidheid",2.09,0,3.13549421592915,12,3.4012,3,5.64190707093811,5.90263333340137,5.93224518744801,5.91350300563827,5.70711026474888,5.88610403145016,7.07242190053737
"1134","PP012","visrijkheid",6.08677472691231,8.04044688130311,"baseheid",2.18,0,3.04452243772342,11,4.63473,4,5.76519110278484,6.0913098820777,5.42934562895444,5.93753620508243,6.34212141872115,5.85220247977447,5.86929691313377
"1135","PP012","bebrildheid",5.8111409929767,7.34213173058472,"heidheid",1.41,0,3.61091791264422,11,2.89037,3,6.06145691892802,6.22059017009974,5.67332326717149,5.605802066296,6.20455776256869,6.12905021006055,6.44094654063292
"1136","PP012","pipsheid",5.87493073085203,3.29583686600433,"baseheid",1.86,0,3.3322045101752,8,0,0,5.8111409929767,5.77144112313002,5.70711026474888,5.77144112313002,5.72358510195238,5.6970934865054,5.6021188208797
"1137","PP012","beuheid",5.87773578177964,5.06259503302697,"heidheid",1.73,0,5.06890420222023,7,0,0,5.77765232322266,6.35088571671474,5.91350300563827,6.66057514983969,6.34212141872115,5.84643877505772,5.84354441703136
