"","Subject","Word","Trial","RT","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","ResponseToPrime","RTtoPrime","RTmin1","RTmin2","RTmin3","RTmin4"
"578","pp25","gammelheid",221,6.41836493593621,"heid",2.55,0,4.91265488573605,10,0,0,"correct",6.67203294546107,488,1750,619,586
"579","pp25","ludiekheid",232,6.61873898351722,"heid",2.05,0,4.14313472639153,10,0,0,"incorrect",6.33327962813969,703,761,634,470
"580","pp25","pipsheid",242,6.57646956904822,"baseheid",1.86,0,3.3322045101752,8,0,0,"incorrect",6.63463335786169,501,573,495,572
"581","pp25","banaalheid",252,6.22653666928747,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.29341927884648,712,642,807,747
"582","pp25","bezweetheid",257,6.35262939631957,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.37331978957701,895,593,842,495
"583","pp25","beschutheid",264,6.22653666928747,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.71174039505618,537,553,534,487
"584","pp25","antiekheid",271,6.36990098282823,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.55535689181067,467,735,525,462
"585","pp25","tactvolheid",274,6.32256523992728,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.77308037565554,648,582,584,467
"586","pp25","jofelheid",275,6.43454651878745,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.44094654063292,557,648,582,584
"587","pp25","pitloosheid",309,6.40522845803084,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.59987049921284,646,632,573,723
"588","pp25","summierheid",310,6.56244409369372,"heid",2.14,0,5.29831736654804,11,0.526588927497426,0,"incorrect",6.1463292576689,605,646,632,573
"589","pp25","kalkrijkheid",316,6.65544035036765,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"incorrect",6.54534966033442,599,793,644,601
"590","pp25","onbelastheid",317,7.13329595489607,"heid",2.55,0,3.17805383034795,12,1.72894923152569,6,"incorrect",6.64378973314767,777,599,793,644
"591","pp25","kortafheid",326,6.20455776256869,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"incorrect",6.00141487796115,569,504,570,680
"592","pp25","saprijkheid",333,6.19847871649231,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",6.3297209055227,510,491,575,650
"593","pp25","beuheid",337,6.50578406012823,"heid",1.73,0,5.06890420222023,7,0,0,"incorrect",6.17170059741091,590,762,512,492
"594","pp25","dementheid",343,6.26339826259162,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.42648845745769,539,479,729,652
"595","pp25","royaalheid",344,6.19440539110467,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.24610676548156,525,539,479,729
"596","pp28","enormheid",79,6.36302810354046,"heid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.54534966033442,760,894,980,1182
"597","pp28","basaalheid",81,6.6682282484174,"baseheid",2.14,0,3.55534806148941,10,0,0,"correct",6.45362499889269,826,580,760,894
"598","pp28","markantheid",83,6.53233429222235,"heid",2.73,0,5.16478597392351,11,0,0,"correct",6.71295620067707,731,787,826,580
"599","pp28","ontroerdheid",89,6.58340922215876,"heid",3.32,0,5.54907608489522,12,0,1,"correct",6.38687931936265,649,538,599,689
"600","pp28","lobbigheid",92,6.5510803350434,"baseheid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.72262979485545,650,624,723,649
"601","pp28","contentheid",95,6.87935580446044,"baseheid",2.5,0,4.49980967033027,11,0,1,"correct",6.31535800152233,872,962,700,650
"602","pp28","riantheid",96,7.0518556229559,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.26530121273771,972,872,962,700
"603","pp28","tembaarheid",111,6.61472560020376,"heid",3.73,0,0,11,1.02667222131998,0,"correct",6.71780469502369,642,601,1054,1041
"604","pp28","onattentheid",115,6.69208374250663,"heid",2.73,0,1.6094379124341,12,0,0,"correct",7.07496319796604,647,583,590,746
"605","pp28","bebrildheid",130,6.52356230614951,"baseheid",1.41,0,3.61091791264422,11,1.35850426878838,3,"incorrect",6.43615036836943,547,618,602,477
"606","pp28","aftandsheid",139,6.66185474054531,"heid",2.05,0,4.20469261939097,11,0,0,"correct",7.26542972325395,915,623,715,923
"607","pp28","geurloosheid",143,6.3750248198281,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.77078942390898,809,646,1037,782
"608","pp28","ovaalheid",157,6.31716468674728,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.3026189757449,707,632,551,751
"609","pp28","erkendheid",172,6.21460809842219,"baseheid",4.73,0,6.5191472879404,10,0,0,"correct",6.22059017009974,714,620,832,933
"610","pp28","coulantheid",174,6.4377516497364,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.5366915975913,602,500,714,620
"611","pp28","labielheid",196,6.20657592672493,"heid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.56103066589657,548,575,842,681
"612","pp28","visrijkheid",200,6.26339826259162,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.59030104819669,650,677,562,496
"613","pp28","ondiepheid",206,6.24610676548156,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.29710931993394,754,974,736,595
"614","pp28","onwelheid",207,6.361302477573,"heid",2,0,3.97029191355212,9,1.7855468776495,1,"incorrect",6.58340922215876,516,754,974,736
"615","pp28","blusbaarheid",209,6.35957386867238,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.72383244082121,645,579,516,754
"616","pp28","tilbaarheid",215,7.05012252026906,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.95749737087695,568,591,587,589
"617","pp28","gammelheid",221,6.45676965557216,"baseheid",2.55,0,4.91265488573605,10,0,0,"correct",6.60258789218934,683,768,657,552
"618","pp28","koketheid",228,6.23441072571837,"heid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.67708346124714,642,558,708,647
"619","pp28","ludiekheid",232,6.45990445437753,"baseheid",2.05,0,4.14313472639153,10,0,0,"correct",6.52356230614951,537,623,492,510
"620","pp28","pipsheid",242,6.45833828334479,"heid",1.86,0,3.3322045101752,8,0,0,"incorrect",6.38856140554563,543,480,561,603
"621","pp28","banaalheid",252,6.40522845803084,"heid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.3750248198281,672,594,515,651
"622","pp28","bezweetheid",257,6.35262939631957,"heid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.3135480462771,855,564,1088,617
"623","pp28","beschutheid",264,6.8134445995109,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"incorrect",6.4723462945009,611,835,500,923
"624","pp28","antiekheid",271,6.4118182677099,"baseheid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.28599809450886,573,549,579,554
"625","pp28","tactvolheid",274,6.41017488196617,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.33682573114644,712,557,609,573
"626","pp28","jofelheid",275,6.38856140554563,"heid",2.64,0,3.3322045101752,9,0,0,"correct",6.45362499889269,608,712,557,609
"627","pp28","pitloosheid",309,6.23244801655052,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",6.30809844150953,558,665,584,507
"628","pp28","summierheid",310,6.40025744530882,"baseheid",2.14,0,5.29831736654804,11,0.526588927497426,0,"correct",6.35088571671474,509,558,665,584
"629","pp28","kalkrijkheid",316,6.57368016696065,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.71174039505618,557,744,687,721
"630","pp28","onbelastheid",317,6.56385552653213,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.34738920965601,716,557,744,687
"631","pp28","kortafheid",326,6.29526600143965,"heid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.62007320653036,580,794,584,620
"632","pp28","saprijkheid",333,6.61740297797448,"heid",1.95,0,0,11,1.51630236639884,2,"correct",6.67959918584438,545,577,605,575
"633","pp28","beuheid",337,6.64248680136726,"baseheid",1.73,0,5.06890420222023,7,0,0,"correct",6.3261494731551,604,537,498,748
"634","pp28","dementheid",343,6.36818718635049,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.22059017009974,598,722,641,560
"635","pp28","royaalheid",344,6.41345895716736,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.31896811374643,583,598,722,641
"636","pp3","koketheid",69,6.73101810048208,"baseheid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.42648845745769,1047,1258,650,831
"637","pp3","bezweetheid",78,6.59714570188665,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.46302945692067,1079,1156,828,880
"638","pp3","ondiepheid",88,6.42486902390539,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.5792512120101,901,929,774,898
"639","pp3","royaalheid",97,6.67582322163485,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.56385552653213,1160,882,882,733
"640","pp3","antiekheid",101,6.57507584059962,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.56244409369372,642,966,971,793
"641","pp3","beschutheid",110,6.79794041297493,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",7.36391350140582,764,709,1012,1153
"642","pp3","gammelheid",119,6.48157712927643,"heid",2.55,0,4.91265488573605,10,0,0,"correct",6.95272864462487,1030,734,632,1018
"643","pp3","tactvolheid",131,7.23417717974985,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.80572255341699,1225,1049,1042,806
"644","pp3","onattentheid",143,6.84906628263346,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",7.11151211649616,670,604,608,610
"645","pp3","tembaarheid",144,6.6682282484174,"baseheid",3.73,0,0,11,1.02667222131998,0,"correct",6.55819780281227,943,670,604,608
"646","pp3","erkendheid",147,7.14361760270412,"heid",4.73,0,6.5191472879404,10,0,0,"incorrect",6.91968384984741,1135,677,787,943
"647","pp3","riantheid",165,6.54391184556479,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.73815249459596,650,786,1185,1043
"648","pp3","beuheid",169,6.54821910276237,"heid",1.73,0,5.06890420222023,7,0,0,"correct",6.9555926083963,827,1122,588,695
"649","pp3","dementheid",173,6.51619307604296,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"incorrect",7.22037383672395,582,693,945,698
"650","pp3","kortafheid",179,6.95081476844258,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.41345895716736,1138,1016,836,1033
"651","pp3","blusbaarheid",189,7.028201432058,"heid",2.91,0,0,12,1.19470700912477,0,"incorrect",6.46925031679577,1019,608,959,767
"652","pp3","basaalheid",200,6.82437367004309,"heid",2.14,0,3.55534806148941,10,0,0,"incorrect",6.98841318199959,990,1218,741,683
"653","pp3","ludiekheid",238,6.48157712927643,"heid",2.05,0,4.14313472639153,10,0,0,"correct",7.10496544826984,974,673,722,645
"654","pp3","ovaalheid",248,6.39692965521615,"heid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.71780469502369,1003,648,651,836
"655","pp3","visrijkheid",253,6.54678541076052,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.65286302935335,525,728,676,779
"656","pp3","labielheid",265,6.89365635460264,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.59304453414244,998,620,657,688
"657","pp3","pitloosheid",272,6.51174532964473,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.90875477931522,1044,643,687,682
"658","pp3","jofelheid",274,6.45362499889269,"baseheid",2.64,0,3.3322045101752,9,0,0,"incorrect",6.46925031679577,1025,673,1044,643
"659","pp3","kalkrijkheid",276,6.93731408122368,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"incorrect",6.51174532964473,757,635,1025,673
"660","pp3","coulantheid",281,6.6052979209482,"heid",2.5,0,1.79175946922805,11,0,1,"incorrect",6.52502965784346,628,701,839,793
"661","pp3","ontroerdheid",282,6.68959926917897,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.55677835615804,739,628,701,839
"662","pp3","bebrildheid",303,6.91572344863131,"heid",1.41,0,3.61091791264422,11,1.35850426878838,3,"incorrect",6.42971947803914,881,673,807,786
"663","pp3","markantheid",319,7.3004728142678,"baseheid",2.73,0,5.16478597392351,11,0,0,"correct",6.55250788703459,701,839,663,681
"664","pp3","summierheid",320,6.81014245011514,"heid",2.14,0,5.29831736654804,11,0.526588927497426,0,"incorrect",6.4425401664682,1481,701,839,663
"665","pp3","enormheid",326,6.87109129461055,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.47543271670409,597,618,835,1033
"666","pp3","onwelheid",329,6.78332520060396,"baseheid",2,0,3.97029191355212,9,1.7855468776495,1,"correct",6.3261494731551,890,836,964,597
"667","pp3","tilbaarheid",331,6.28785856016178,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.11589212548303,605,883,890,836
"668","pp3","geurloosheid",332,6.38012253689976,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.28785856016178,538,605,883,890
"669","pp3","pipsheid",344,6.77992190747225,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.44888939414686,964,950,840,559
"670","pp3","aftandsheid",346,6.84268328223842,"baseheid",2.05,0,4.20469261939097,11,0,0,"correct",6.67203294546107,948,880,964,950
"671","pp4","geurloosheid",143,6.95654544315157,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",7.11882624906208,1057,663,1190,1296
"672","pp4","coulantheid",174,7.32909373624659,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.80239476332431,838,1722,923,886
"673","pp4","visrijkheid",200,7.42237370098682,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",7.3356339819272,975,1599,728,1750
"674","pp4","ondiepheid",206,7.07834157955767,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.61069604471776,1335,1173,945,1497
"675","pp4","blusbaarheid",209,6.94022246911964,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.9782137426307,987,1750,1186,1335
"676","pp4","tilbaarheid",215,6.87523208727658,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.75925527066369,1559,943,1660,979
"677","pp4","gammelheid",221,7.04141166379481,"baseheid",2.55,0,4.91265488573605,10,0,0,"correct",6.97354301952014,1418,742,1008,1256
"678","pp4","beschutheid",264,7.44366368311559,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",7.06219163228656,655,1612,895,986
"679","pp4","tactvolheid",274,7.20042489294496,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",7.00124562206948,963,1750,1750,1048
"680","pp4","jofelheid",275,7.2868764117507,"heid",2.64,0,3.3322045101752,9,0,0,"incorrect",7.46737106691756,1340,963,1750,1750
"681","pp4","pitloosheid",309,7.38212436573751,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",7.15773548424991,762,958,905,918
"682","pp4","kalkrijkheid",316,6.97914527506881,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.8501261661455,838,1188,1190,1251
"683","pp4","onbelastheid",317,7.44132038971762,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.98007594056176,1074,838,1188,1190
"684","pp4","saprijkheid",333,6.8373328146856,"heid",1.95,0,0,11,1.51630236639884,2,"correct",7.03878354138854,861,984,980,1145
"685","pp4","royaalheid",344,7.09837563859079,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",7.09589322109753,1727,744,838,1171
"686","pp5","riantheid",68,6.97447891102505,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.65672652417839,693,1008,756,930
"687","pp5","ovaalheid",81,6.76157276880406,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.53087762772588,622,895,651,775
"688","pp5","aftandsheid",88,6.63987583382654,"heid",2.05,0,4.20469261939097,11,0,0,"incorrect",6.60258789218934,891,863,949,888
"689","pp5","beschutheid",101,6.8265452235566,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.82110747225646,553,825,1038,832
"690","pp5","dementheid",180,7.04664727784876,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.8501261661455,1000,549,540,779
"691","pp5","royaalheid",192,6.78558764500793,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"incorrect",6.84800527457636,1226,471,910,657
"692","pp6","koketheid",69,6.48768401848461,"heid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.74993119378857,555,763,581,682
"693","pp6","bezweetheid",78,6.34035930372775,"heid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.3578422665081,499,476,739,655
"694","pp6","ondiepheid",88,6.26720054854136,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.31896811374643,747,745,701,725
"695","pp6","royaalheid",97,6.22851100359118,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.36302810354046,976,631,719,542
"696","pp6","antiekheid",101,6.27287700654617,"baseheid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.21860011969173,554,506,607,507
"697","pp6","beschutheid",110,6.29156913955832,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.47389069635227,447,512,470,797
"698","pp6","gammelheid",119,6.59304453414244,"baseheid",2.55,0,4.91265488573605,10,0,0,"incorrect",6.31535800152233,687,823,801,710
"699","pp6","tactvolheid",131,6.37331978957701,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.35957386867238,654,604,640,607
"700","pp6","onattentheid",143,6.62671774924902,"heid",2.73,0,1.6094379124341,12,0,0,"correct",6.74405918631135,694,640,593,575
"701","pp6","tembaarheid",144,6.35437004079735,"heid",3.73,0,0,11,1.02667222131998,0,"correct",6.71538338633468,755,694,640,593
"702","pp6","contentheid",146,6.51619307604296,"baseheid",2.5,0,4.49980967033027,11,0,1,"correct",6.68085467879022,561,575,755,694
"703","pp6","erkendheid",147,6.289715570909,"baseheid",4.73,0,6.5191472879404,10,0,0,"correct",6.1527326947041,676,561,575,755
"704","pp6","riantheid",165,6.34388043412633,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.54534966033442,591,816,762,617
"705","pp6","beuheid",169,6.3919171133926,"baseheid",1.73,0,5.06890420222023,7,0,0,"correct",6.40357419793482,573,1049,545,569
"706","pp6","dementheid",173,6.3135480462771,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.35437004079735,530,566,563,597
"707","pp6","banaalheid",176,6.383506634884,"heid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.77878489768518,839,522,552,530
"708","pp6","kortafheid",179,6.3456363608286,"heid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.35437004079735,951,515,592,839
"709","pp6","blusbaarheid",189,6.4425401664682,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.49375383985169,710,478,519,630
"710","pp6","basaalheid",200,6.31716468674728,"baseheid",2.14,0,3.55534806148941,10,0,0,"correct",6.56526497003536,710,577,512,902
"711","pp6","ludiekheid",238,6.2841341610708,"baseheid",2.05,0,4.14313472639153,10,0,0,"correct",6.3578422665081,667,554,566,903
"712","pp6","ovaalheid",248,6.21460809842219,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.36302810354046,554,624,657,574
"713","pp6","visrijkheid",253,6.28785856016178,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.44730586254121,695,578,598,673
"714","pp6","lobbigheid",260,6.6052979209482,"baseheid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.15697898558556,560,863,668,548
"715","pp6","labielheid",265,6.34035930372775,"heid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.65929391968364,573,787,585,610
"716","pp6","onbelastheid",266,6.35088571671474,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.44730586254121,567,573,787,585
"717","pp6","pitloosheid",272,6.26530121273771,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",6.67329796776765,878,917,701,516
"718","pp6","jofelheid",274,6.2841341610708,"heid",2.64,0,3.3322045101752,9,0,0,"correct",6.80572255341699,576,526,878,917
"719","pp6","kalkrijkheid",276,6.2841341610708,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.31716468674728,656,536,576,526
"720","pp6","coulantheid",281,6.3026189757449,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.82871207164168,701,702,658,774
"721","pp6","ontroerdheid",282,6.21860011969173,"heid",3.32,0,5.54907608489522,12,0,1,"correct",6.32256523992728,546,701,702,658
"722","pp6","bebrildheid",303,6.4118182677099,"baseheid",1.41,0,3.61091791264422,11,1.35850426878838,3,"correct",6.6682282484174,571,583,530,544
"723","pp6","markantheid",319,6.33150184989369,"heid",2.73,0,5.16478597392351,11,0,0,"correct",6.55393340402581,769,600,643,461
"724","pp6","summierheid",320,6.56244409369372,"baseheid",2.14,0,5.29831736654804,11,0.526588927497426,0,"correct",6.55250788703459,562,769,600,643
"725","pp6","enormheid",326,6.21860011969173,"heid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.7202201551353,803,904,568,650
"726","pp6","onwelheid",329,6.58202513889283,"heid",2,0,3.97029191355212,9,1.7855468776495,1,"correct",6.95081476844258,626,612,502,803
"727","pp6","tilbaarheid",331,6.3279367837292,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.34035930372775,881,722,626,612
"728","pp6","geurloosheid",332,6.30078579466324,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.41999492814714,560,881,722,626
"729","pp6","pipsheid",344,6.73933662735717,"heid",1.86,0,3.3322045101752,8,0,0,"incorrect",7.0518556229559,904,642,643,622
"730","pp6","aftandsheid",346,6.38519439899773,"heid",2.05,0,4.20469261939097,11,0,0,"correct",7.02108396428914,725,845,904,642
"731","pp7","enormheid",79,6.28599809450886,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.13988455222626,722,677,648,666
"732","pp7","basaalheid",81,6.3919171133926,"heid",2.14,0,3.55534806148941,10,0,0,"correct",6.62804137617953,514,537,722,677
"733","pp7","markantheid",83,7.06902342657826,"baseheid",2.73,0,5.16478597392351,11,0,0,"incorrect",6.30809844150953,487,597,514,537
"734","pp7","ontroerdheid",89,6.48616078894409,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.56526497003536,582,709,552,640
"735","pp7","lobbigheid",92,6.40025744530882,"heid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.40025744530882,591,672,656,582
"736","pp7","contentheid",95,6.3491389913798,"heid",2.5,0,4.49980967033027,11,0,1,"correct",6.29710931993394,556,527,602,591
"737","pp7","riantheid",96,6.76272950693188,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.5694814204143,572,556,527,602
"738","pp7","tembaarheid",111,6.96413561241824,"baseheid",3.73,0,0,11,1.02667222131998,0,"incorrect",6.50128967054039,617,568,505,603
"739","pp7","onattentheid",115,6.55393340402581,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",6.50128967054039,526,758,515,1058
"740","pp7","aftandsheid",139,7.02997291170639,"baseheid",2.05,0,4.20469261939097,11,0,0,"incorrect",6.07993319509559,554,566,522,633
"741","pp7","geurloosheid",143,6.26720054854136,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.47697236288968,539,506,516,1130
"742","pp7","erkendheid",172,6.37842618365159,"heid",4.73,0,6.5191472879404,10,0,0,"correct",6.62406522779989,775,615,984,701
"743","pp7","labielheid",196,6.76388490856244,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.30627528694802,787,707,715,1440
"744","pp7","visrijkheid",200,6.48920493132532,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.29526600143965,553,521,547,866
"745","pp7","ondiepheid",206,7.20934025660291,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.27852142416584,517,842,617,933
"746","pp7","blusbaarheid",209,7.04490511712937,"heid",2.91,0,0,12,1.19470700912477,0,"correct",6.89162589705225,486,928,1352,517
"747","pp7","tilbaarheid",215,6.41836493593621,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.27476202124194,894,567,656,503
"748","pp7","gammelheid",221,6.39526159811545,"heid",2.55,0,4.91265488573605,10,0,0,"incorrect",6.34212141872115,835,620,599,699
"749","pp7","ludiekheid",232,6.78105762593618,"heid",2.05,0,4.14313472639153,10,0,0,"incorrect",7.27239839257005,1169,795,683,896
"750","pp7","pipsheid",242,6.52502965784346,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.83840520084734,1003,788,509,546
"751","pp7","banaalheid",252,6.40191719672719,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.48616078894409,522,497,464,507
"752","pp7","bezweetheid",257,6.34388043412633,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.54965074223381,500,649,493,514
"753","pp7","beschutheid",264,6.16541785423142,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.32076829425058,430,721,1750,808
"754","pp7","jofelheid",275,6.24997524225948,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.3919171133926,1481,1002,758,759
"755","pp7","pitloosheid",309,6.34035930372775,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.75343791859778,552,695,545,747
"756","pp7","kalkrijkheid",316,7.00488198971286,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"incorrect",6.32076829425058,590,511,469,501
"757","pp7","onbelastheid",317,7.31521838975297,"heid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.68336094576627,1102,590,511,469
"758","pp7","kortafheid",326,6.56667242980324,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.45362499889269,447,573,551,545
"759","pp7","saprijkheid",333,6.87523208727658,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",6.31716468674728,552,527,503,627
"760","pp7","dementheid",343,6.95081476844258,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.52941883826223,565,672,1018,712
"761","pp7","royaalheid",344,6.87419849545329,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.29894924685594,1044,565,672,1018
"762","pp8","riantheid",68,6.81783057145415,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.64248680136726,964,1003,839,1066
"763","pp8","beuheid",73,6.7719355558396,"heid",1.73,0,5.06890420222023,7,0,0,"correct",7.0975488506148,855,853,910,1020
"764","pp8","aftandsheid",88,7.13568734702814,"baseheid",2.05,0,4.20469261939097,11,0,0,"correct",6.99942246750796,765,1111,1556,874
"765","pp8","tactvolheid",103,7.16549347506085,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.4281052726846,1251,1644,820,799
"766","pp8","tembaarheid",105,7.36264527041782,"baseheid",3.73,0,0,11,1.02667222131998,0,"correct",6.7322107064672,1108,1294,1251,1644
"767","pp8","tilbaarheid",131,6.97447891102505,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.61606518513282,1750,1043,915,734
"768","pp8","pitloosheid",135,7.16162200293919,"heid",1.86,0,0,11,1.31050613197084,4,"correct",7.0884087786754,1078,633,887,1069
"769","pp8","labielheid",163,6.73459165997295,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.50578406012823,1055,1004,806,840
