"","Rating","Subject","Word","Class","Naive","Language","MeanFamiliarity"
"1569",2,"Mn","pear","plant","notNaive","English",0
"1570",1,"Mn","strawberry","plant","notNaive","English",0
"1571",1,"Mn","spider","animal","notNaive","English",0.6931472
"1572",3,"Mn","monkey","animal","notNaive","English",0
"1573",4,"Mn","fox","animal","notNaive","English",1.7917595
"1574",1,"Mn","clove","plant","notNaive","English",0
"1575",1,"Mn","blackberry","plant","notNaive","English",0.6931472
"1576",5,"Mn","crocodile","animal","notNaive","English",0
"1577",1,"Mn","grape","plant","notNaive","English",1.0986123
"1578",3,"Mn","snake","animal","notNaive","English",1.6094379
"1579",3,"Mn","vulture","animal","notNaive","English",0
"1580",1,"Mn","mustard","plant","notNaive","English",0
"1581",1,"Mn","olive","plant","notNaive","English",1.0986123
"1582",1,"Mn","bee","animal","notNaive","English",1.7917595
"1583",1,"Mn","walnut","plant","notNaive","English",0
"1584",2,"Mn","mole","animal","notNaive","English",1.0986123
"1585",3,"Mn","stork","animal","notNaive","English",0
"1586",1,"Mn","gherkin","plant","notNaive","English",0
"1587",3,"Mn","gull","animal","notNaive","English",1.6094379
"1588",2,"Mn","cat","animal","notNaive","English",2.7725887
"1589",1,"Mn","tomato","plant","notNaive","English",0
"1590",2,"Mn","woodpecker","animal","notNaive","English",0
"1591",2,"Mn","asparagus","plant","notNaive","English",0
"1592",2,"Mn","radish","plant","notNaive","English",0.6931472
"1593",1,"Mn","frog","animal","notNaive","English",2.0794415
"1594",1,"Mn","lemon","plant","notNaive","English",0.6931472
"1595",1,"Mn","broccoli","plant","notNaive","English",0
"1596",2,"Mn","apple","plant","notNaive","English",1.0986123
"1597",1,"Mn","mushroom","plant","notNaive","English",0.6931472
"1598",1,"Mn","peanut","plant","notNaive","English",0.6931472
"1599",3,"Mn","badger","animal","notNaive","English",0.6931472
"1600",1,"Mn","almond","plant","notNaive","English",0
"1601",5,"Mn","camel","animal","notNaive","English",0.6931472
"1602",2,"Mn","chicken","animal","notNaive","English",1.0986123
"1603",3,"Mn","magpie","animal","notNaive","English",0
"1604",3,"Mn","owl","animal","notNaive","English",1.3862944
"1605",1,"Mn","ant","animal","notNaive","English",1.3862944
"1606",2,"Mn","eggplant","plant","notNaive","English",0
"1607",5,"Mn","dolphin","animal","notNaive","English",0
"1608",6,"Mn","shark","animal","notNaive","English",0.6931472
"1609",2,"Mn","lettuce","plant","notNaive","English",0
"1610",4,"Mn","eagle","animal","notNaive","English",1.0986123
"1611",3,"Mn","goose","animal","notNaive","English",1.7917595
"1612",2,"Mn","banana","plant","notNaive","English",0
"1613",2,"Mn","kiwi","plant","notNaive","English",0
"1614",2,"Mn","avocado","plant","notNaive","English",0
"1615",3,"Mn","tortoise","animal","notNaive","English",0
"1616",4,"Mn","dog","animal","notNaive","English",3.1354942
"1617",3,"Mn","hedgehog","animal","notNaive","English",0
"1618",7,"Mn","whale","animal","notNaive","English",1.0986123
"1619",5,"Mn","moose","animal","notNaive","English",0
"1620",3,"Mn","squid","animal","notNaive","English",0
"1621",2,"Toi","spider","animal","notNaive","notEnglish",0.6931472
"1622",5,"Toi","melon","plant","notNaive","notEnglish",1.0986123
"1623",4,"Toi","banana","plant","notNaive","notEnglish",0
"1624",4,"Toi","badger","animal","notNaive","notEnglish",0.6931472
"1625",4,"Toi","butterfly","animal","notNaive","notEnglish",0
"1626",3,"Toi","pigeon","animal","notNaive","notEnglish",1.0986123
"1627",4,"Toi","grape","plant","notNaive","notEnglish",1.0986123
"1628",4,"Toi","broccoli","plant","notNaive","notEnglish",0
"1629",3,"Toi","woodpecker","animal","notNaive","notEnglish",0
"1630",3,"Toi","squid","animal","notNaive","notEnglish",0
"1631",5,"Toi","swan","animal","notNaive","notEnglish",1.3862944
"1632",2,"Toi","mushroom","plant","notNaive","notEnglish",0.6931472
"1633",2,"Toi","asparagus","plant","notNaive","notEnglish",0
"1634",4,"Toi","goose","animal","notNaive","notEnglish",1.7917595
"1635",3,"Toi","vulture","animal","notNaive","notEnglish",0
"1636",3,"Toi","bunny","animal","notNaive","notEnglish",0
"1637",6,"Toi","lion","animal","notNaive","notEnglish",1.0986123
"1638",4,"Toi","leek","plant","notNaive","notEnglish",0
"1639",3,"Toi","mole","animal","notNaive","notEnglish",1.0986123
"1640",3,"Toi","beetroot","plant","notNaive","notEnglish",0
"1641",3,"Toi","frog","animal","notNaive","notEnglish",2.0794415
"1642",6,"Toi","moose","animal","notNaive","notEnglish",0
"1643",5,"Toi","stork","animal","notNaive","notEnglish",0
"1644",3,"Toi","hedgehog","animal","notNaive","notEnglish",0
"1645",6,"Toi","shark","animal","notNaive","notEnglish",0.6931472
"1646",3,"Toi","pear","plant","notNaive","notEnglish",0
"1647",3,"Toi","radish","plant","notNaive","notEnglish",0.6931472
"1648",6,"Toi","horse","animal","notNaive","notEnglish",3.3322045
"1649",3,"Toi","owl","animal","notNaive","notEnglish",1.3862944
"1650",2,"Toi","apricot","plant","notNaive","notEnglish",0
"1651",3,"Toi","snake","animal","notNaive","notEnglish",1.6094379
"1652",2,"Toi","bee","animal","notNaive","notEnglish",1.7917595
"1653",1,"Toi","blueberry","plant","notNaive","notEnglish",0
"1654",6,"Toi","camel","animal","notNaive","notEnglish",0.6931472
"1655",3,"Toi","cucumber","plant","notNaive","notEnglish",0
"1656",4,"Toi","chicken","animal","notNaive","notEnglish",1.0986123
"1657",5,"Toi","crocodile","animal","notNaive","notEnglish",0
"1658",3,"Toi","potato","plant","notNaive","notEnglish",0
"1659",2,"Toi","peanut","plant","notNaive","notEnglish",0.6931472
"1660",7,"Toi","whale","animal","notNaive","notEnglish",1.0986123
"1661",4,"Toi","monkey","animal","notNaive","notEnglish",0
"1662",3,"Toi","beaver","animal","notNaive","notEnglish",0
"1663",3,"Toi","orange","plant","notNaive","notEnglish",1.3862944
"1664",3,"Toi","bat","animal","notNaive","notEnglish",2.1972246
"1665",1,"Toi","ant","animal","notNaive","notEnglish",1.3862944
"1666",6,"Toi","dolphin","animal","notNaive","notEnglish",0
"1667",7,"Toi","elephant","animal","notNaive","notEnglish",0.6931472
"1668",5,"Toi","pig","animal","notNaive","notEnglish",2.7725887
"1669",3,"Toi","magpie","animal","notNaive","notEnglish",0
"1670",1,"Toi","mustard","plant","notNaive","notEnglish",0
"1671",6,"Toi","reindeer","animal","notNaive","notEnglish",0
"1672",2,"Toi","wasp","animal","notNaive","notEnglish",1.3862944
"1673",2,"Toi","mouse","animal","notNaive","notEnglish",1.9459101
"1674",2,"Toi","olive","plant","notNaive","notEnglish",1.0986123
"1675",5,"Toi","sheep","animal","notNaive","notEnglish",2.3025851
"1676",3,"Toi","paprika","plant","notNaive","notEnglish",0
"1677",3,"Toi","avocado","plant","notNaive","notEnglish",0
"1678",6,"Toi","donkey","animal","notNaive","notEnglish",0
"1679",3,"Toi","eggplant","plant","notNaive","notEnglish",0
"1680",3,"Toi","carrot","plant","notNaive","notEnglish",0.6931472
"1681",4,"Toi","cat","animal","notNaive","notEnglish",2.7725887
"1682",4,"Toi","dog","animal","notNaive","notEnglish",3.1354942
"1683",2,"Toi","almond","plant","notNaive","notEnglish",0
"1684",3,"Toi","apple","plant","notNaive","notEnglish",1.0986123
"1685",4,"Toi","lettuce","plant","notNaive","notEnglish",0
"1686",2,"Toi","strawberry","plant","notNaive","notEnglish",0
"1687",3,"Toi","lemon","plant","notNaive","notEnglish",0.6931472
"1688",2,"Toi","walnut","plant","notNaive","notEnglish",0
"1689",1,"Toi","blackberry","plant","notNaive","notEnglish",0.6931472
"1690",3,"Toi","gull","animal","notNaive","notEnglish",1.6094379
"1691",2,"Toi","clove","plant","notNaive","notEnglish",0
"1692",2,"Toi","gherkin","plant","notNaive","notEnglish",0
"1693",4,"Toi","fox","animal","notNaive","notEnglish",1.7917595
"1694",5,"Toi","pineapple","plant","notNaive","notEnglish",0
"1695",2,"Toi","cherry","plant","notNaive","notEnglish",0.6931472
"1696",3,"Toi","tomato","plant","notNaive","notEnglish",0
"1697",5,"Toi","goat","animal","notNaive","notEnglish",1.9459101
"1698",4,"Toi","eagle","animal","notNaive","notEnglish",1.0986123
"1699",3,"Toi","tortoise","animal","notNaive","notEnglish",0
"1700",3,"Toi","kiwi","plant","notNaive","notEnglish",0
"1701",2,"Toi","squirrel","animal","notNaive","notEnglish",0
"1702",5,"Te","squid","animal","notNaive","English",0
"1703",2,"Te","pear","plant","notNaive","English",0
"1704",2,"Te","asparagus","plant","notNaive","English",0
"1705",3,"Te","leek","plant","notNaive","English",0
"1706",5,"Te","donkey","animal","notNaive","English",0
"1707",2,"Te","pigeon","animal","notNaive","English",1.0986123
"1708",5,"Te","eagle","animal","notNaive","English",1.0986123
"1709",2,"Te","squirrel","animal","notNaive","English",0
"1710",1,"Te","woodpecker","animal","notNaive","English",0
"1711",2,"Te","bunny","animal","notNaive","English",0
"1712",3,"Te","fox","animal","notNaive","English",1.7917595
"1713",3,"Te","sheep","animal","notNaive","English",2.3025851
"1714",5,"Te","shark","animal","notNaive","English",0.6931472
"1715",2,"Te","badger","animal","notNaive","English",0.6931472
"1716",4,"Te","moose","animal","notNaive","English",0
"1717",1,"Te","radish","plant","notNaive","English",0.6931472
"1718",1,"Te","cherry","plant","notNaive","English",0.6931472
"1719",2,"Te","tortoise","animal","notNaive","English",0
"1720",1,"Te","mouse","animal","notNaive","English",1.9459101
"1721",2,"Te","pineapple","plant","notNaive","English",0
"1722",7,"Te","whale","animal","notNaive","English",1.0986123
"1723",1,"Te","ant","animal","notNaive","English",1.3862944
"1724",1,"Te","wasp","animal","notNaive","English",1.3862944
"1725",5,"Te","goose","animal","notNaive","English",1.7917595
"1726",2,"Te","orange","plant","notNaive","English",1.3862944
"1727",1,"Te","paprika","plant","notNaive","English",0
"1728",1,"Te","blueberry","plant","notNaive","English",0
"1729",2,"Te","eggplant","plant","notNaive","English",0
"1730",3,"Te","chicken","animal","notNaive","English",1.0986123
"1731",4,"Te","gull","animal","notNaive","English",1.6094379
"1732",1,"Te","butterfly","animal","notNaive","English",0
"1733",4,"Te","goat","animal","notNaive","English",1.9459101
"1734",1,"Te","lemon","plant","notNaive","English",0.6931472
"1735",1,"Te","walnut","plant","notNaive","English",0
"1736",4,"Te","snake","animal","notNaive","English",1.6094379
"1737",3,"Te","pig","animal","notNaive","English",2.7725887
"1738",4,"Te","crocodile","animal","notNaive","English",0
"1739",2,"Te","melon","plant","notNaive","English",1.0986123
"1740",3,"Te","owl","animal","notNaive","English",1.3862944
"1741",3,"Te","lettuce","plant","notNaive","English",0
"1742",4,"Te","horse","animal","notNaive","English",3.3322045
"1743",2,"Te","frog","animal","notNaive","English",2.0794415
"1744",1,"Te","carrot","plant","notNaive","English",0.6931472
"1745",1,"Te","hedgehog","animal","notNaive","English",0
"1746",6,"Te","camel","animal","notNaive","English",0.6931472
"1747",1,"Te","kiwi","plant","notNaive","English",0
"1748",1,"Te","gherkin","plant","notNaive","English",0
"1749",1,"Te","olive","plant","notNaive","English",1.0986123
"1750",2,"Te","beetroot","plant","notNaive","English",0
"1751",1,"Te","almond","plant","notNaive","English",0
"1752",1,"Te","grape","plant","notNaive","English",1.0986123
"1753",1,"Te","broccoli","plant","notNaive","English",0
"1754",1,"Te","peanut","plant","notNaive","English",0.6931472
"1755",1,"Te","bee","animal","notNaive","English",1.7917595
"1756",4,"Te","swan","animal","notNaive","English",1.3862944
"1757",1,"Te","strawberry","plant","notNaive","English",0
"1758",2,"Te","potato","plant","notNaive","English",0
"1759",2,"Te","cucumber","plant","notNaive","English",0
"1760",6,"Te","dolphin","animal","notNaive","English",0
"1761",2,"Te","cat","animal","notNaive","English",2.7725887
"1762",1,"Te","apricot","plant","notNaive","English",0
"1763",1,"Te","spider","animal","notNaive","English",0.6931472
"1764",3,"Te","dog","animal","notNaive","English",3.1354942
"1765",1,"Te","mustard","plant","notNaive","English",0
"1766",2,"Te","mole","animal","notNaive","English",1.0986123
"1767",2,"Te","apple","plant","notNaive","English",1.0986123
"1768",1,"Te","blackberry","plant","notNaive","English",0.6931472
"1769",3,"Te","beaver","animal","notNaive","English",0
"1770",2,"Te","tomato","plant","notNaive","English",0
"1771",5,"Te","vulture","animal","notNaive","English",0
"1772",6,"Te","reindeer","animal","notNaive","English",0
"1773",1,"Te","clove","plant","notNaive","English",0
"1774",2,"Te","banana","plant","notNaive","English",0
"1775",2,"Te","magpie","animal","notNaive","English",0
"1776",2,"Te","bat","animal","notNaive","English",2.1972246
"1777",7,"Te","elephant","animal","notNaive","English",0.6931472
"1778",1,"Te","avocado","plant","notNaive","English",0
"1779",3,"Te","monkey","animal","notNaive","English",0
"1780",4,"Te","lion","animal","notNaive","English",1.0986123
"1781",4,"Te","stork","animal","notNaive","English",0
"1782",1,"Te","mushroom","plant","notNaive","English",0.6931472
"1783",3,"JH","frog","animal","notNaive","notEnglish",2.0794415
"1784",2,"JH","beetroot","plant","notNaive","notEnglish",0
"1785",5,"JH","leek","plant","notNaive","notEnglish",0
"1786",5,"JH","owl","animal","notNaive","notEnglish",1.3862944
"1787",1,"JH","peanut","plant","notNaive","notEnglish",0.6931472
"1788",1,"JH","walnut","plant","notNaive","notEnglish",0
"1789",3,"JH","apple","plant","notNaive","notEnglish",1.0986123
"1790",2,"JH","spider","animal","notNaive","notEnglish",0.6931472
"1791",5,"JH","swan","animal","notNaive","notEnglish",1.3862944
"1792",2,"JH","butterfly","animal","notNaive","notEnglish",0
"1793",4,"JH","goat","animal","notNaive","notEnglish",1.9459101
"1794",4,"JH","fox","animal","notNaive","notEnglish",1.7917595
"1795",3,"JH","melon","plant","notNaive","notEnglish",1.0986123
"1796",6,"JH","donkey","animal","notNaive","notEnglish",0
"1797",2,"JH","asparagus","plant","notNaive","notEnglish",0
"1798",4,"JH","pigeon","animal","notNaive","notEnglish",1.0986123
"1799",3,"JH","bunny","animal","notNaive","notEnglish",0
"1800",1,"JH","clove","plant","notNaive","notEnglish",0
"1801",1,"JH","paprika","plant","notNaive","notEnglish",0
"1802",1,"JH","olive","plant","notNaive","notEnglish",1.0986123
"1803",6,"JH","horse","animal","notNaive","notEnglish",3.3322045
"1804",2,"JH","pineapple","plant","notNaive","notEnglish",0
"1805",6,"JH","moose","animal","notNaive","notEnglish",0
"1806",3,"JH","banana","plant","notNaive","notEnglish",0
"1807",1,"JH","lemon","plant","notNaive","notEnglish",0.6931472
"1808",7,"JH","lion","animal","notNaive","notEnglish",1.0986123
"1809",6,"JH","pig","animal","notNaive","notEnglish",2.7725887
"1810",3,"JH","grape","plant","notNaive","notEnglish",1.0986123
"1811",2,"JH","pear","plant","notNaive","notEnglish",0
"1812",1,"JH","mustard","plant","notNaive","notEnglish",0
"1813",1,"JH","ant","animal","notNaive","notEnglish",1.3862944
"1814",1,"JH","wasp","animal","notNaive","notEnglish",1.3862944
"1815",4,"JH","sheep","animal","notNaive","notEnglish",2.3025851
"1816",4,"JH","woodpecker","animal","notNaive","notEnglish",0
"1817",3,"JH","orange","plant","notNaive","notEnglish",1.3862944
"1818",6,"JH","vulture","animal","notNaive","notEnglish",0
"1819",1,"JH","strawberry","plant","notNaive","notEnglish",0
"1820",3,"JH","dog","animal","notNaive","notEnglish",3.1354942
"1821",3,"JH","chicken","animal","notNaive","notEnglish",1.0986123
"1822",2,"JH","mushroom","plant","notNaive","notEnglish",0.6931472
"1823",5,"JH","monkey","animal","notNaive","notEnglish",0
"1824",2,"JH","tomato","plant","notNaive","notEnglish",0
"1825",4,"JH","mole","animal","notNaive","notEnglish",1.0986123
"1826",4,"JH","badger","animal","notNaive","notEnglish",0.6931472
"1827",3,"JH","potato","plant","notNaive","notEnglish",0
"1828",3,"JH","snake","animal","notNaive","notEnglish",1.6094379
"1829",5,"JH","camel","animal","notNaive","notEnglish",0.6931472
"1830",1,"JH","radish","plant","notNaive","notEnglish",0.6931472
"1831",3,"JH","magpie","animal","notNaive","notEnglish",0
"1832",1,"JH","mouse","animal","notNaive","notEnglish",1.9459101
"1833",5,"JH","gull","animal","notNaive","notEnglish",1.6094379
"1834",6,"JH","crocodile","animal","notNaive","notEnglish",0
"1835",1,"JH","bee","animal","notNaive","notEnglish",1.7917595
"1836",1,"JH","almond","plant","notNaive","notEnglish",0
"1837",3,"JH","broccoli","plant","notNaive","notEnglish",0
"1838",3,"JH","carrot","plant","notNaive","notEnglish",0.6931472
"1839",2,"JH","gherkin","plant","notNaive","notEnglish",0
"1840",5,"JH","shark","animal","notNaive","notEnglish",0.6931472
"1841",3,"JH","avocado","plant","notNaive","notEnglish",0
"1842",1,"JH","blueberry","plant","notNaive","notEnglish",0
"1843",5,"JH","dolphin","animal","notNaive","notEnglish",0
"1844",3,"JH","cat","animal","notNaive","notEnglish",2.7725887
"1845",4,"JH","beaver","animal","notNaive","notEnglish",0
"1846",7,"JH","elephant","animal","notNaive","notEnglish",0.6931472
"1847",2,"JH","apricot","plant","notNaive","notEnglish",0
"1848",4,"JH","tortoise","animal","notNaive","notEnglish",0
"1849",4,"JH","goose","animal","notNaive","notEnglish",1.7917595
"1850",2,"JH","squid","animal","notNaive","notEnglish",0
"1851",5,"JH","lettuce","plant","notNaive","notEnglish",0
"1852",4,"JH","squirrel","animal","notNaive","notEnglish",0
"1853",1,"JH","cherry","plant","notNaive","notEnglish",0.6931472
"1854",7,"JH","whale","animal","notNaive","notEnglish",1.0986123
"1855",5,"JH","eagle","animal","notNaive","notEnglish",1.0986123
"1856",2,"JH","eggplant","plant","notNaive","notEnglish",0
"1857",2,"JH","hedgehog","animal","notNaive","notEnglish",0
"1858",2,"JH","kiwi","plant","notNaive","notEnglish",0
"1859",2,"JH","bat","animal","notNaive","notEnglish",2.1972246
"1860",1,"JH","blackberry","plant","notNaive","notEnglish",0.6931472
"1861",5,"JH","stork","animal","notNaive","notEnglish",0
"1862",5,"JH","reindeer","animal","notNaive","notEnglish",0
"1863",2,"JH","cucumber","plant","notNaive","notEnglish",0
"1864",3,"Sa2","goose","animal","notNaive","English",1.7917595
"1865",3,"Sa2","magpie","animal","notNaive","English",0
"1866",2,"Sa2","lemon","plant","notNaive","English",0.6931472
"1867",4,"Sa2","snake","animal","notNaive","English",1.6094379
"1868",1,"Sa2","olive","plant","notNaive","English",1.0986123
"1869",4,"Sa2","tortoise","animal","notNaive","English",0
"1870",4,"Sa2","gherkin","plant","notNaive","English",0
"1871",5,"Sa2","dolphin","animal","notNaive","English",0
"1872",4,"Sa2","chicken","animal","notNaive","English",1.0986123
"1873",5,"Sa2","sheep","animal","notNaive","English",2.3025851
"1874",4,"Sa2","eggplant","plant","notNaive","English",0
"1875",1,"Sa2","ant","animal","notNaive","English",1.3862944
"1876",5,"Sa2","carrot","plant","notNaive","English",0.6931472
"1877",4,"Sa2","pigeon","animal","notNaive","English",1.0986123
"1878",1,"Sa2","paprika","plant","notNaive","English",0
"1879",1,"Sa2","spider","animal","notNaive","English",0.6931472
"1880",4,"Sa2","owl","animal","notNaive","English",1.3862944
"1881",6,"Sa2","shark","animal","notNaive","English",0.6931472
"1882",1,"Sa2","blackberry","plant","notNaive","English",0.6931472
"1883",6,"Sa2","reindeer","animal","notNaive","English",0
"1884",3,"Sa2","bat","animal","notNaive","English",2.1972246
"1885",5,"Sa2","fox","animal","notNaive","English",1.7917595
"1886",2,"Sa2","tomato","plant","notNaive","English",0
"1887",1,"Sa2","walnut","plant","notNaive","English",0
"1888",3,"Sa2","mouse","animal","notNaive","English",1.9459101
"1889",4,"Sa2","asparagus","plant","notNaive","English",0
"1890",3,"Sa2","kiwi","plant","notNaive","English",0
"1891",2,"Sa2","mushroom","plant","notNaive","English",0.6931472
"1892",1,"Sa2","peanut","plant","notNaive","English",0.6931472
"1893",3,"Sa2","bunny","animal","notNaive","English",0
"1894",3,"Sa2","mole","animal","notNaive","English",1.0986123
"1895",3,"Sa2","pineapple","plant","notNaive","English",0
"1896",2,"Sa2","bee","animal","notNaive","English",1.7917595
"1897",4,"Sa2","gull","animal","notNaive","English",1.6094379
"1898",5,"Sa2","cucumber","plant","notNaive","English",0
"1899",1,"Sa2","clove","plant","notNaive","English",0
"1900",2,"Sa2","butterfly","animal","notNaive","English",0
"1901",4,"Sa2","squirrel","animal","notNaive","English",0
"1902",5,"Sa2","goat","animal","notNaive","English",1.9459101
"1903",4,"Sa2","eagle","animal","notNaive","English",1.0986123
"1904",6,"Sa2","horse","animal","notNaive","English",3.3322045
"1905",3,"Sa2","radish","plant","notNaive","English",0.6931472
"1906",3,"Sa2","frog","animal","notNaive","English",2.0794415
"1907",7,"Sa2","camel","animal","notNaive","English",0.6931472
"1908",3,"Sa2","pear","plant","notNaive","English",0
"1909",3,"Sa2","badger","animal","notNaive","English",0.6931472
"1910",4,"Sa2","monkey","animal","notNaive","English",0
"1911",2,"Sa2","orange","plant","notNaive","English",1.3862944
"1912",1,"Sa2","mustard","plant","notNaive","English",0
"1913",1,"Sa2","cherry","plant","notNaive","English",0.6931472
"1914",7,"Sa2","whale","animal","notNaive","English",1.0986123
"1915",4,"Sa2","leek","plant","notNaive","English",0
"1916",1,"Sa2","wasp","animal","notNaive","English",1.3862944
"1917",4,"Sa2","cat","animal","notNaive","English",2.7725887
"1918",5,"Sa2","vulture","animal","notNaive","English",0
"1919",3,"Sa2","apple","plant","notNaive","English",1.0986123
"1920",4,"Sa2","banana","plant","notNaive","English",0
"1921",3,"Sa2","avocado","plant","notNaive","English",0
"1922",5,"Sa2","dog","animal","notNaive","English",3.1354942
"1923",3,"Sa2","beetroot","plant","notNaive","English",0
"1924",1,"Sa2","almond","plant","notNaive","English",0
"1925",2,"Sa2","hedgehog","animal","notNaive","English",0
"1926",4,"Sa2","swan","animal","notNaive","English",1.3862944
"1927",1,"Sa2","blueberry","plant","notNaive","English",0
"1928",6,"Sa2","crocodile","animal","notNaive","English",0
"1929",7,"Sa2","moose","animal","notNaive","English",0
"1930",3,"Sa2","broccoli","plant","notNaive","English",0
"1931",5,"Sa2","pig","animal","notNaive","English",2.7725887
"1932",3,"Sa2","stork","animal","notNaive","English",0
"1933",2,"Sa2","apricot","plant","notNaive","English",0
"1934",5,"Sa2","donkey","animal","notNaive","English",0
"1935",1,"Sa2","grape","plant","notNaive","English",1.0986123
"1936",4,"Sa2","melon","plant","notNaive","English",1.0986123
"1937",6,"Sa2","lion","animal","notNaive","English",1.0986123
"1938",7,"Sa2","elephant","animal","notNaive","English",0.6931472
"1939",3,"Sa2","beaver","animal","notNaive","English",0
"1940",3,"Sa2","woodpecker","animal","notNaive","English",0
"1941",2,"Sa2","potato","plant","notNaive","English",0
"1942",5,"Sa2","lettuce","plant","notNaive","English",0
"1943",1,"Sa2","strawberry","plant","notNaive","English",0
"1944",2,"Sa2","squid","animal","notNaive","English",0
"1945",2,"Il","spider","animal","notNaive","notEnglish",0.6931472
"1946",3,"Il","melon","plant","notNaive","notEnglish",1.0986123
"1947",3,"Il","banana","plant","notNaive","notEnglish",0
"1948",4,"Il","badger","animal","notNaive","notEnglish",0.6931472
"1949",2,"Il","butterfly","animal","notNaive","notEnglish",0
"1950",3,"Il","pigeon","animal","notNaive","notEnglish",1.0986123
"1951",1,"Il","grape","plant","notNaive","notEnglish",1.0986123
"1952",2,"Il","broccoli","plant","notNaive","notEnglish",0
"1953",3,"Il","woodpecker","animal","notNaive","notEnglish",0
"1954",3,"Il","squid","animal","notNaive","notEnglish",0
"1955",4,"Il","swan","animal","notNaive","notEnglish",1.3862944
"1956",2,"Il","mushroom","plant","notNaive","notEnglish",0.6931472
"1957",3,"Il","asparagus","plant","notNaive","notEnglish",0
"1958",4,"Il","goose","animal","notNaive","notEnglish",1.7917595
"1959",4,"Il","vulture","animal","notNaive","notEnglish",0
"1960",4,"Il","bunny","animal","notNaive","notEnglish",0
"1961",5,"Il","lion","animal","notNaive","notEnglish",1.0986123
"1962",3,"Il","leek","plant","notNaive","notEnglish",0
"1963",4,"Il","mole","animal","notNaive","notEnglish",1.0986123
"1964",3,"Il","beetroot","plant","notNaive","notEnglish",0
"1965",2,"Il","frog","animal","notNaive","notEnglish",2.0794415
"1966",6,"Il","moose","animal","notNaive","notEnglish",0
"1967",4,"Il","stork","animal","notNaive","notEnglish",0
"1968",3,"Il","hedgehog","animal","notNaive","notEnglish",0
"1969",5,"Il","shark","animal","notNaive","notEnglish",0.6931472
"1970",2,"Il","pear","plant","notNaive","notEnglish",0
"1971",2,"Il","radish","plant","notNaive","notEnglish",0.6931472
"1972",6,"Il","horse","animal","notNaive","notEnglish",3.3322045
"1973",3,"Il","owl","animal","notNaive","notEnglish",1.3862944
"1974",2,"Il","apricot","plant","notNaive","notEnglish",0
"1975",3,"Il","snake","animal","notNaive","notEnglish",1.6094379
"1976",1,"Il","bee","animal","notNaive","notEnglish",1.7917595
"1977",1,"Il","blueberry","plant","notNaive","notEnglish",0
"1978",6,"Il","camel","animal","notNaive","notEnglish",0.6931472
"1979",2,"Il","cucumber","plant","notNaive","notEnglish",0
"1980",3,"Il","chicken","animal","notNaive","notEnglish",1.0986123
"1981",5,"Il","crocodile","animal","notNaive","notEnglish",0
"1982",2,"Il","potato","plant","notNaive","notEnglish",0
"1983",1,"Il","peanut","plant","notNaive","notEnglish",0.6931472
"1984",7,"Il","whale","animal","notNaive","notEnglish",1.0986123
"1985",4,"Il","monkey","animal","notNaive","notEnglish",0
"1986",4,"Il","beaver","animal","notNaive","notEnglish",0
"1987",2,"Il","orange","plant","notNaive","notEnglish",1.3862944
"1988",3,"Il","bat","animal","notNaive","notEnglish",2.1972246
"1989",1,"Il","ant","animal","notNaive","notEnglish",1.3862944
"1990",5,"Il","dolphin","animal","notNaive","notEnglish",0
"1991",6,"Il","elephant","animal","notNaive","notEnglish",0.6931472
"1992",5,"Il","pig","animal","notNaive","notEnglish",2.7725887
"1993",3,"Il","magpie","animal","notNaive","notEnglish",0
"1994",2,"Il","mustard","plant","notNaive","notEnglish",0
"1995",6,"Il","reindeer","animal","notNaive","notEnglish",0
"1996",1,"Il","wasp","animal","notNaive","notEnglish",1.3862944
"1997",2,"Il","mouse","animal","notNaive","notEnglish",1.9459101
"1998",1,"Il","olive","plant","notNaive","notEnglish",1.0986123
"1999",4,"Il","sheep","animal","notNaive","notEnglish",2.3025851
"2000",2,"Il","paprika","plant","notNaive","notEnglish",0
"2001",2,"Il","avocado","plant","notNaive","notEnglish",0
"2002",5,"Il","donkey","animal","notNaive","notEnglish",0
"2003",2,"Il","eggplant","plant","notNaive","notEnglish",0
"2004",2,"Il","carrot","plant","notNaive","notEnglish",0.6931472
"2005",3,"Il","cat","animal","notNaive","notEnglish",2.7725887
"2006",4,"Il","dog","animal","notNaive","notEnglish",3.1354942
"2007",1,"Il","almond","plant","notNaive","notEnglish",0
"2008",2,"Il","apple","plant","notNaive","notEnglish",1.0986123
"2009",3,"Il","lettuce","plant","notNaive","notEnglish",0
"2010",1,"Il","strawberry","plant","notNaive","notEnglish",0
"2011",2,"Il","lemon","plant","notNaive","notEnglish",0.6931472
"2012",2,"Il","walnut","plant","notNaive","notEnglish",0
"2013",1,"Il","blackberry","plant","notNaive","notEnglish",0.6931472
"2014",3,"Il","gull","animal","notNaive","notEnglish",1.6094379
"2015",1,"Il","clove","plant","notNaive","notEnglish",0
"2016",2,"Il","gherkin","plant","notNaive","notEnglish",0
"2017",4,"Il","fox","animal","notNaive","notEnglish",1.7917595
"2018",3,"Il","pineapple","plant","notNaive","notEnglish",0
"2019",1,"Il","cherry","plant","notNaive","notEnglish",0.6931472
"2020",2,"Il","tomato","plant","notNaive","notEnglish",0
"2021",4,"Il","goat","animal","notNaive","notEnglish",1.9459101
"2022",4,"Il","eagle","animal","notNaive","notEnglish",1.0986123
"2023",5,"Il","tortoise","animal","notNaive","notEnglish",0
"2024",3,"Il","kiwi","plant","notNaive","notEnglish",0
