"","Subject","Word","Trial","RT","Condition","Rating","Frequency","BaseFrequency","LengthInLetters","FamilySize","NumberOfSynsets","ResponseToPrime","RTtoPrime"
"657","pp3","pitloosheid",272,6.51174532964473,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.90875477931522
"658","pp3","jofelheid",274,6.45362499889269,"baseheid",2.64,0,3.3322045101752,9,0,0,"incorrect",6.46925031679577
"659","pp3","kalkrijkheid",276,6.93731408122368,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"incorrect",6.51174532964473
"660","pp3","coulantheid",281,6.6052979209482,"heid",2.5,0,1.79175946922805,11,0,1,"incorrect",6.52502965784346
"661","pp3","ontroerdheid",282,6.68959926917897,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.55677835615804
"662","pp3","bebrildheid",303,6.91572344863131,"heid",1.41,0,3.61091791264422,11,1.35850426878838,3,"incorrect",6.42971947803914
"663","pp3","markantheid",319,7.3004728142678,"baseheid",2.73,0,5.16478597392351,11,0,0,"correct",6.55250788703459
"664","pp3","summierheid",320,6.81014245011514,"heid",2.14,0,5.29831736654804,11,0.526588927497426,0,"incorrect",6.4425401664682
"665","pp3","enormheid",326,6.87109129461055,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.47543271670409
"666","pp3","onwelheid",329,6.78332520060396,"baseheid",2,0,3.97029191355212,9,1.7855468776495,1,"correct",6.3261494731551
"667","pp3","tilbaarheid",331,6.28785856016178,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.11589212548303
"668","pp3","geurloosheid",332,6.38012253689976,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.28785856016178
"669","pp3","pipsheid",344,6.77992190747225,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.44888939414686
"670","pp3","aftandsheid",346,6.84268328223842,"baseheid",2.05,0,4.20469261939097,11,0,0,"correct",6.67203294546107
"671","pp4","geurloosheid",143,6.95654544315157,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",7.11882624906208
"672","pp4","coulantheid",174,7.32909373624659,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.80239476332431
"673","pp4","visrijkheid",200,7.42237370098682,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",7.3356339819272
"674","pp4","ondiepheid",206,7.07834157955767,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.61069604471776
"675","pp4","blusbaarheid",209,6.94022246911964,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.9782137426307
"676","pp4","tilbaarheid",215,6.87523208727658,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.75925527066369
"677","pp4","gammelheid",221,7.04141166379481,"baseheid",2.55,0,4.91265488573605,10,0,0,"correct",6.97354301952014
"678","pp4","beschutheid",264,7.44366368311559,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",7.06219163228656
"679","pp4","tactvolheid",274,7.20042489294496,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",7.00124562206948
"680","pp4","jofelheid",275,7.2868764117507,"heid",2.64,0,3.3322045101752,9,0,0,"incorrect",7.46737106691756
"681","pp4","pitloosheid",309,7.38212436573751,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",7.15773548424991
"682","pp4","kalkrijkheid",316,6.97914527506881,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.8501261661455
"683","pp4","onbelastheid",317,7.44132038971762,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.98007594056176
"684","pp4","saprijkheid",333,6.8373328146856,"heid",1.95,0,0,11,1.51630236639884,2,"correct",7.03878354138854
"685","pp4","royaalheid",344,7.09837563859079,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",7.09589322109753
"686","pp5","riantheid",68,6.97447891102505,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.65672652417839
"687","pp5","ovaalheid",81,6.76157276880406,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.53087762772588
"688","pp5","aftandsheid",88,6.63987583382654,"heid",2.05,0,4.20469261939097,11,0,0,"incorrect",6.60258789218934
"689","pp5","beschutheid",101,6.8265452235566,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.82110747225646
"690","pp5","dementheid",180,7.04664727784876,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.8501261661455
"691","pp5","royaalheid",192,6.78558764500793,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"incorrect",6.84800527457636
"692","pp6","koketheid",69,6.48768401848461,"heid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.74993119378857
"693","pp6","bezweetheid",78,6.34035930372775,"heid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.3578422665081
"694","pp6","ondiepheid",88,6.26720054854136,"baseheid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.31896811374643
"695","pp6","royaalheid",97,6.22851100359118,"heid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.36302810354046
"696","pp6","antiekheid",101,6.27287700654617,"baseheid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.21860011969173
"697","pp6","beschutheid",110,6.29156913955832,"heid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.47389069635227
"698","pp6","gammelheid",119,6.59304453414244,"baseheid",2.55,0,4.91265488573605,10,0,0,"incorrect",6.31535800152233
"699","pp6","tactvolheid",131,6.37331978957701,"baseheid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.35957386867238
"700","pp6","onattentheid",143,6.62671774924902,"heid",2.73,0,1.6094379124341,12,0,0,"correct",6.74405918631135
"701","pp6","tembaarheid",144,6.35437004079735,"heid",3.73,0,0,11,1.02667222131998,0,"correct",6.71538338633468
"702","pp6","contentheid",146,6.51619307604296,"baseheid",2.5,0,4.49980967033027,11,0,1,"correct",6.68085467879022
"703","pp6","erkendheid",147,6.289715570909,"baseheid",4.73,0,6.5191472879404,10,0,0,"correct",6.1527326947041
"704","pp6","riantheid",165,6.34388043412633,"baseheid",2.36,0,4.53259949315326,9,0,0,"correct",6.54534966033442
"705","pp6","beuheid",169,6.3919171133926,"baseheid",1.73,0,5.06890420222023,7,0,0,"correct",6.40357419793482
"706","pp6","dementheid",173,6.3135480462771,"baseheid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.35437004079735
"707","pp6","banaalheid",176,6.383506634884,"heid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.77878489768518
"708","pp6","kortafheid",179,6.3456363608286,"heid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.35437004079735
"709","pp6","blusbaarheid",189,6.4425401664682,"baseheid",2.91,0,0,12,1.19470700912477,0,"correct",6.49375383985169
"710","pp6","basaalheid",200,6.31716468674728,"baseheid",2.14,0,3.55534806148941,10,0,0,"correct",6.56526497003536
"711","pp6","ludiekheid",238,6.2841341610708,"baseheid",2.05,0,4.14313472639153,10,0,0,"correct",6.3578422665081
"712","pp6","ovaalheid",248,6.21460809842219,"baseheid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.36302810354046
"713","pp6","visrijkheid",253,6.28785856016178,"heid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.44730586254121
"714","pp6","lobbigheid",260,6.6052979209482,"baseheid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.15697898558556
"715","pp6","labielheid",265,6.34035930372775,"heid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.65929391968364
"716","pp6","onbelastheid",266,6.35088571671474,"baseheid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.44730586254121
"717","pp6","pitloosheid",272,6.26530121273771,"baseheid",1.86,0,0,11,1.31050613197084,4,"correct",6.67329796776765
"718","pp6","jofelheid",274,6.2841341610708,"heid",2.64,0,3.3322045101752,9,0,0,"correct",6.80572255341699
"719","pp6","kalkrijkheid",276,6.2841341610708,"baseheid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",6.31716468674728
"720","pp6","coulantheid",281,6.3026189757449,"baseheid",2.5,0,1.79175946922805,11,0,1,"correct",6.82871207164168
"721","pp6","ontroerdheid",282,6.21860011969173,"heid",3.32,0,5.54907608489522,12,0,1,"correct",6.32256523992728
"722","pp6","bebrildheid",303,6.4118182677099,"baseheid",1.41,0,3.61091791264422,11,1.35850426878838,3,"correct",6.6682282484174
"723","pp6","markantheid",319,6.33150184989369,"heid",2.73,0,5.16478597392351,11,0,0,"correct",6.55393340402581
"724","pp6","summierheid",320,6.56244409369372,"baseheid",2.14,0,5.29831736654804,11,0.526588927497426,0,"correct",6.55250788703459
"725","pp6","enormheid",326,6.21860011969173,"heid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.7202201551353
"726","pp6","onwelheid",329,6.58202513889283,"heid",2,0,3.97029191355212,9,1.7855468776495,1,"correct",6.95081476844258
"727","pp6","tilbaarheid",331,6.3279367837292,"heid",3.18,0,0,11,1.24844221891489,1,"correct",6.34035930372775
"728","pp6","geurloosheid",332,6.30078579466324,"heid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.41999492814714
"729","pp6","pipsheid",344,6.73933662735717,"heid",1.86,0,3.3322045101752,8,0,0,"incorrect",7.0518556229559
"730","pp6","aftandsheid",346,6.38519439899773,"heid",2.05,0,4.20469261939097,11,0,0,"correct",7.02108396428914
"731","pp7","enormheid",79,6.28599809450886,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.13988455222626
"732","pp7","basaalheid",81,6.3919171133926,"heid",2.14,0,3.55534806148941,10,0,0,"correct",6.62804137617953
"733","pp7","markantheid",83,7.06902342657826,"baseheid",2.73,0,5.16478597392351,11,0,0,"incorrect",6.30809844150953
"734","pp7","ontroerdheid",89,6.48616078894409,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.56526497003536
"735","pp7","lobbigheid",92,6.40025744530882,"heid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.40025744530882
"736","pp7","contentheid",95,6.3491389913798,"heid",2.5,0,4.49980967033027,11,0,1,"correct",6.29710931993394
"737","pp7","riantheid",96,6.76272950693188,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.5694814204143
"738","pp7","tembaarheid",111,6.96413561241824,"baseheid",3.73,0,0,11,1.02667222131998,0,"incorrect",6.50128967054039
"739","pp7","onattentheid",115,6.55393340402581,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",6.50128967054039
"740","pp7","aftandsheid",139,7.02997291170639,"baseheid",2.05,0,4.20469261939097,11,0,0,"incorrect",6.07993319509559
"741","pp7","geurloosheid",143,6.26720054854136,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.47697236288968
"742","pp7","erkendheid",172,6.37842618365159,"heid",4.73,0,6.5191472879404,10,0,0,"correct",6.62406522779989
"743","pp7","labielheid",196,6.76388490856244,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.30627528694802
"744","pp7","visrijkheid",200,6.48920493132532,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.29526600143965
"745","pp7","ondiepheid",206,7.20934025660291,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.27852142416584
"746","pp7","blusbaarheid",209,7.04490511712937,"heid",2.91,0,0,12,1.19470700912477,0,"correct",6.89162589705225
"747","pp7","tilbaarheid",215,6.41836493593621,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.27476202124194
"748","pp7","gammelheid",221,6.39526159811545,"heid",2.55,0,4.91265488573605,10,0,0,"incorrect",6.34212141872115
"749","pp7","ludiekheid",232,6.78105762593618,"heid",2.05,0,4.14313472639153,10,0,0,"incorrect",7.27239839257005
"750","pp7","pipsheid",242,6.52502965784346,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.83840520084734
"751","pp7","banaalheid",252,6.40191719672719,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.48616078894409
"752","pp7","bezweetheid",257,6.34388043412633,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.54965074223381
"753","pp7","beschutheid",264,6.16541785423142,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.32076829425058
"754","pp7","jofelheid",275,6.24997524225948,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.3919171133926
"755","pp7","pitloosheid",309,6.34035930372775,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.75343791859778
"756","pp7","kalkrijkheid",316,7.00488198971286,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"incorrect",6.32076829425058
"757","pp7","onbelastheid",317,7.31521838975297,"heid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.68336094576627
"758","pp7","kortafheid",326,6.56667242980324,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.45362499889269
"759","pp7","saprijkheid",333,6.87523208727658,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",6.31716468674728
"760","pp7","dementheid",343,6.95081476844258,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.52941883826223
"761","pp7","royaalheid",344,6.87419849545329,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.29894924685594
"762","pp8","riantheid",68,6.81783057145415,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.64248680136726
"763","pp8","beuheid",73,6.7719355558396,"heid",1.73,0,5.06890420222023,7,0,0,"correct",7.0975488506148
"764","pp8","aftandsheid",88,7.13568734702814,"baseheid",2.05,0,4.20469261939097,11,0,0,"correct",6.99942246750796
"765","pp8","tactvolheid",103,7.16549347506085,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.4281052726846
"766","pp8","tembaarheid",105,7.36264527041782,"baseheid",3.73,0,0,11,1.02667222131998,0,"correct",6.7322107064672
"767","pp8","tilbaarheid",131,6.97447891102505,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.61606518513282
"768","pp8","pitloosheid",135,7.16162200293919,"heid",1.86,0,0,11,1.31050613197084,4,"correct",7.0884087786754
"769","pp8","labielheid",163,6.73459165997295,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",6.50578406012823
"770","pp8","contentheid",164,6.87005341179813,"heid",2.5,0,4.49980967033027,11,0,1,"correct",6.93439720992856
"771","pp8","saprijkheid",178,6.86589107488344,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",6.76041469108343
"772","pp8","dementheid",180,6.71901315438526,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.78671695060508
"773","pp8","enormheid",181,6.45047042214418,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.62406522779989
"774","pp8","royaalheid",192,6.46302945692067,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.86901445066571
"775","pp8","jofelheid",196,6.60258789218934,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.49223983502047
"776","pp8","blusbaarheid",206,6.60394382460047,"heid",2.91,0,0,12,1.19470700912477,0,"correct",6.94601399109923
"777","pp8","basaalheid",214,7.03878354138854,"heid",2.14,0,3.55534806148941,10,0,0,"correct",7.13807303404435
"778","pp8","kalkrijkheid",222,7.09589322109753,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",7.29301767977278
"779","pp8","ontroerdheid",243,6.53233429222235,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.5694814204143
"780","pp8","lobbigheid",249,6.94408720822953,"heid",1.82,0,0,10,0.741275220811803,3,"incorrect",6.61338421837956
"781","pp8","banaalheid",250,7.09090982207998,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.64509096950564
"782","pp8","erkendheid",253,6.44413125670044,"heid",4.73,0,6.5191472879404,10,0,0,"correct",6.79234442747081
"783","pp8","coulantheid",256,6.45990445437753,"heid",2.5,0,1.79175946922805,11,0,1,"correct",6.50428817353665
"784","pp8","geurloosheid",261,6.98564181763921,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.75343791859778
"785","pp8","antiekheid",271,6.84694313958538,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",6.56807791141198
"786","pp8","ludiekheid",273,7.09672137849476,"heid",2.05,0,4.14313472639153,10,0,0,"correct",6.7990558620588
"787","pp8","ondiepheid",278,7.41697962138115,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.93828448401696
"788","pp8","pipsheid",285,6.93342302573071,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.61606518513282
"789","pp8","bezweetheid",297,6.54821910276237,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.5132301109123
"790","pp8","koketheid",307,6.80128303447162,"baseheid",2,0,4.78749174278205,9,0.741275220811803,0,"correct",6.93537044601511
"791","pp8","onattentheid",310,6.7428806357919,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",6.69826805411541
"792","pp8","onwelheid",320,6.57646956904822,"baseheid",2,0,3.97029191355212,9,1.7855468776495,1,"correct",6.36475075685191
"793","pp8","visrijkheid",336,6.58479139238572,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.8596149036542
"794","pp9","koketheid",69,6.38687931936265,"baseheid",2,0,4.78749174278205,9,0.741275220811803,0,"incorrect",6.4707995037826
"795","pp9","bezweetheid",78,6.23244801655052,"baseheid",3.36,0,4.75359019110636,11,1.37230699238395,1,"correct",6.27664348934164
"796","pp9","ondiepheid",88,6.12905021006055,"heid",2.77,0,5.66296048013595,10,1.57000245622518,1,"correct",6.21660610108486
"797","pp9","saprijkheid",89,6.63463335786169,"baseheid",1.95,0,0,11,1.51630236639884,2,"correct",5.78689738136671
"798","pp9","royaalheid",97,6.08677472691231,"baseheid",3.36,0,6.0913098820777,10,0.526588927497426,0,"correct",6.40191719672719
"799","pp9","antiekheid",101,6.53378883793334,"heid",2.23,0,6.74523634948436,10,0.869739858620314,2,"correct",7.13966033596492
"800","pp9","beschutheid",110,6.10702288774225,"baseheid",2.95,0,4.78749174278205,11,0.526588927497426,0,"correct",6.02344759296103
"801","pp9","gammelheid",119,6.57228254269401,"heid",2.55,0,4.91265488573605,10,0,0,"correct",6.44730586254121
"802","pp9","tactvolheid",131,6.16541785423142,"heid",2.55,0,4.75359019110636,11,1.24844221891489,1,"correct",6.29710931993394
"803","pp9","onattentheid",143,6.15909538849193,"baseheid",2.73,0,1.6094379124341,12,0,0,"correct",6.20253551718792
"804","pp9","tembaarheid",144,6.65672652417839,"baseheid",3.73,0,0,11,1.02667222131998,0,"correct",6.35437004079735
"805","pp9","contentheid",146,6.4707995037826,"heid",2.5,0,4.49980967033027,11,0,1,"correct",6.3026189757449
"806","pp9","erkendheid",147,6.19236248947487,"heid",4.73,0,6.5191472879404,10,0,0,"correct",6.18620862390049
"807","pp9","riantheid",165,6.53378883793334,"heid",2.36,0,4.53259949315326,9,0,0,"correct",6.66057514983969
"808","pp9","beuheid",169,6.30078579466324,"heid",1.73,0,5.06890420222023,7,0,0,"correct",6.59167373200866
"809","pp9","dementheid",173,6.3135480462771,"heid",3.23,0,3.8286413964891,10,0.741275220811803,0,"correct",6.13988455222626
"810","pp9","banaalheid",176,6.49072353450251,"baseheid",2.64,0,5.73979291217923,10,0.526588927497426,0,"correct",6.67203294546107
"811","pp9","kortafheid",179,6.10924758276437,"baseheid",2.36,0,5.86929691313377,10,1.62482689233404,1,"correct",6.02586597382531
"812","pp9","blusbaarheid",189,6.30444880242198,"heid",2.91,0,0,12,1.19470700912477,0,"correct",6.46458830368996
"813","pp9","basaalheid",200,6.4723462945009,"heid",2.14,0,3.55534806148941,10,0,0,"correct",6.78558764500793
"814","pp9","ludiekheid",238,6.21260609575152,"heid",2.05,0,4.14313472639153,10,0,0,"correct",6.40687998606931
"815","pp9","ovaalheid",248,6.2363695902037,"heid",2.23,0,5.86078622346587,9,0.526588927497426,1,"correct",6.68461172766793
"816","pp9","visrijkheid",253,6.38519439899773,"baseheid",2.18,0,3.04452243772342,11,1.72894923152569,4,"correct",6.07764224334903
"817","pp9","lobbigheid",260,6.60258789218934,"heid",1.82,0,0,10,0.741275220811803,3,"correct",6.53958595561767
"818","pp9","labielheid",265,6.31173480915291,"baseheid",3.23,0,4.38202663467388,10,0.526588927497426,0,"correct",5.98141421125448
"819","pp9","onbelastheid",266,6.26720054854136,"heid",2.55,0,3.17805383034795,12,1.72894923152569,6,"correct",6.17586727010576
"820","pp9","pitloosheid",272,6.21860011969173,"heid",1.86,0,0,11,1.31050613197084,4,"correct",6.41673228251233
"821","pp9","jofelheid",274,6.289715570909,"baseheid",2.64,0,3.3322045101752,9,0,0,"correct",6.62007320653036
"822","pp9","kalkrijkheid",276,6.23048144757848,"heid",2.09,0,3.13549421592915,12,1.48187723101362,3,"correct",5.99893656194668
"823","pp9","coulantheid",281,6.13772705408623,"heid",2.5,0,1.79175946922805,11,0,1,"correct",6.92067150424868
"824","pp9","ontroerdheid",282,6.1463292576689,"baseheid",3.32,0,5.54907608489522,12,0,1,"correct",6.3261494731551
"825","pp9","bebrildheid",303,6.70196036600254,"heid",1.41,0,3.61091791264422,11,1.35850426878838,3,"correct",7.03702761468628
"826","pp9","markantheid",319,6.09356977004514,"baseheid",2.73,0,5.16478597392351,11,0,0,"correct",6.19440539110467
"827","pp9","summierheid",320,6.37161184723186,"heid",2.14,0,5.29831736654804,11,0.526588927497426,0,"incorrect",6.56807791141198
"828","pp9","enormheid",326,6.20657592672493,"baseheid",3,0,8.42463920980563,9,0.526588927497426,0,"correct",6.12029741895095
"829","pp9","tilbaarheid",331,6.3135480462771,"baseheid",3.18,0,0,11,1.24844221891489,1,"correct",6.13339804299665
"830","pp9","geurloosheid",332,6.4281052726846,"baseheid",2.95,0,2.56494935746154,12,1.31050613197084,1,"correct",6.0330862217988
"831","pp9","pipsheid",344,6.20859002609663,"baseheid",1.86,0,3.3322045101752,8,0,0,"correct",6.95368421087054
"832","pp9","aftandsheid",346,6.20859002609663,"baseheid",2.05,0,4.20469261939097,11,0,0,"correct",6.50578406012823
