"","Year","Day","Hour","Prec"
"23715",80,28,4,0
"23716",80,28,5,0
"23717",80,28,6,0
"23718",80,28,7,0
"23719",80,28,8,0
"23720",80,28,9,0
"23721",80,28,10,0
"23722",80,28,11,0
"23723",80,28,12,0
"23724",80,28,13,0
"23725",80,28,14,0
"23726",80,28,15,0
"23727",80,28,16,0
"23728",80,28,17,0
"23729",80,28,18,0
"23730",80,28,19,0
"23731",80,28,20,0
"23732",80,28,21,0
"23733",80,28,22,0
"23734",80,28,23,0
"23735",80,28,24,0
"23736",80,29,1,0
"23737",80,29,2,0
"23738",80,29,3,0
"23739",80,29,4,0
"23740",80,29,5,0
"23741",80,29,6,0
"23742",80,29,7,0
"23743",80,29,8,0
"23744",80,29,9,0
"23745",80,29,10,0
"23746",80,29,11,0
"23747",80,29,12,0
"23748",80,29,13,0
"23749",80,29,14,0
"23750",80,29,15,0
"23751",80,29,16,0
"23752",80,29,17,0
"23753",80,29,18,0
"23754",80,29,19,0
"23755",80,29,20,0
"23756",80,29,21,0
"23757",80,29,22,0
"23758",80,29,23,0
"23759",80,29,24,0
"23760",80,30,1,0
"23761",80,30,2,0
"23762",80,30,3,0
"23763",80,30,4,0
"23764",80,30,5,0
"23765",80,30,6,0
"23766",80,30,7,0
"23767",80,30,8,0
"23768",80,30,9,0
"23769",80,30,10,0
"23770",80,30,11,0
"23771",80,30,12,0
"23772",80,30,13,0
"23773",80,30,14,0
"23774",80,30,15,0
"23775",80,30,16,0.01
"23776",80,30,17,0.01
"23777",80,30,18,0.02
"23778",80,30,19,0.01
"23779",80,30,20,0
"23780",80,30,21,0
"23781",80,30,22,0
"23782",80,30,23,0
"23783",80,30,24,0
"23784",80,31,1,0
"23785",80,31,2,0
"23786",80,31,3,0
"23787",80,31,4,0
"23788",80,31,5,0
"23789",80,31,6,0
"23790",80,31,7,0
"23791",80,31,8,0
"23792",80,31,9,0
"23793",80,31,10,0
"23794",80,31,11,0
"23795",80,31,12,0
"23796",80,31,13,0
"23797",80,31,14,0
"23798",80,31,15,0
"23799",80,31,16,0
"23800",80,31,17,0
"23801",80,31,18,0
"23802",80,31,19,0
"23803",80,31,20,0
"23804",80,31,21,0
"23805",80,31,22,0
"23806",80,31,23,0
"23807",80,31,24,0
"23808",81,1,1,0
"23809",81,1,2,0
"23810",81,1,3,0
"23811",81,1,4,0
"23812",81,1,5,0
"23813",81,1,6,0
"23814",81,1,7,0
"23815",81,1,8,0
"23816",81,1,9,0
"23817",81,1,10,0
"23818",81,1,11,0
"23819",81,1,12,0
"23820",81,1,13,0
"23821",81,1,14,0
"23822",81,1,15,0
"23823",81,1,16,0
"23824",81,1,17,0
"23825",81,1,18,0
"23826",81,1,19,0
"23827",81,1,20,0
"23828",81,1,21,0
"23829",81,1,22,0
"23830",81,1,23,0
"23831",81,1,24,0
"23832",81,2,1,0
"23833",81,2,2,0
"23834",81,2,3,0
"23835",81,2,4,0
"23836",81,2,5,0
"23837",81,2,6,0
"23838",81,2,7,0
"23839",81,2,8,0
"23840",81,2,9,0
"23841",81,2,10,0
"23842",81,2,11,0
"23843",81,2,12,0
"23844",81,2,13,0
"23845",81,2,14,0
"23846",81,2,15,0
"23847",81,2,16,0
"23848",81,2,17,0
"23849",81,2,18,0
"23850",81,2,19,0
"23851",81,2,20,0
"23852",81,2,21,0
"23853",81,2,22,0
"23854",81,2,23,0
"23855",81,2,24,0
"23856",81,3,1,0
"23857",81,3,2,0
"23858",81,3,3,0
"23859",81,3,4,0
"23860",81,3,5,0
"23861",81,3,6,0
"23862",81,3,7,0
"23863",81,3,8,0
"23864",81,3,9,0
"23865",81,3,10,0
"23866",81,3,11,0
"23867",81,3,12,0
"23868",81,3,13,0
"23869",81,3,14,0
"23870",81,3,15,0
"23871",81,3,16,0
"23872",81,3,17,0
"23873",81,3,18,0
"23874",81,3,19,0
"23875",81,3,20,0
"23876",81,3,21,0
"23877",81,3,22,0
"23878",81,3,23,0
"23879",81,3,24,0
"23880",81,4,1,0
"23881",81,4,2,0
"23882",81,4,3,0
"23883",81,4,4,0
"23884",81,4,5,0
"23885",81,4,6,0
"23886",81,4,7,0
"23887",81,4,8,0
"23888",81,4,9,0
"23889",81,4,10,0
"23890",81,4,11,0
"23891",81,4,12,0
"23892",81,4,13,0
"23893",81,4,14,0
"23894",81,4,15,0
"23895",81,4,16,0
"23896",81,4,17,0
"23897",81,4,18,0
"23898",81,4,19,0
"23899",81,4,20,0
"23900",81,4,21,0
"23901",81,4,22,0
"23902",81,4,23,0
"23903",81,4,24,0
"23904",81,5,1,0
"23905",81,5,2,0
"23906",81,5,3,0
"23907",81,5,4,0
"23908",81,5,5,0
"23909",81,5,6,0
"23910",81,5,7,0
"23911",81,5,8,0
"23912",81,5,9,0
"23913",81,5,10,0
"23914",81,5,11,0
"23915",81,5,12,0
"23916",81,5,13,0
"23917",81,5,14,0
"23918",81,5,15,0
"23919",81,5,16,0
"23920",81,5,17,0
"23921",81,5,18,0
"23922",81,5,19,0
"23923",81,5,20,0
"23924",81,5,21,0
"23925",81,5,22,0
"23926",81,5,23,0
"23927",81,5,24,0
"23928",81,6,1,0
"23929",81,6,2,0
"23930",81,6,3,0
"23931",81,6,4,0
"23932",81,6,5,0
"23933",81,6,6,0
"23934",81,6,7,0
"23935",81,6,8,0
"23936",81,6,9,0
"23937",81,6,10,0
"23938",81,6,11,0
"23939",81,6,12,0
"23940",81,6,13,0
"23941",81,6,14,0
"23942",81,6,15,0
"23943",81,6,16,0
"23944",81,6,17,0
"23945",81,6,18,0
"23946",81,6,19,0
"23947",81,6,20,0
"23948",81,6,21,0
"23949",81,6,22,0
"23950",81,6,23,0
"23951",81,6,24,0
"23952",81,7,1,0
"23953",81,7,2,0
"23954",81,7,3,0
"23955",81,7,4,0
"23956",81,7,5,0
"23957",81,7,6,0
"23958",81,7,7,0
"23959",81,7,8,0
"23960",81,7,9,0
"23961",81,7,10,0
"23962",81,7,11,0
"23963",81,7,12,0
"23964",81,7,13,0
"23965",81,7,14,0
"23966",81,7,15,0
"23967",81,7,16,0.03
"23968",81,7,17,0.01
"23969",81,7,18,0.17
"23970",81,7,19,0
"23971",81,7,20,0.01
"23972",81,7,21,0
"23973",81,7,22,0
"23974",81,7,23,0
"23975",81,7,24,0
"23976",81,8,1,0
"23977",81,8,2,0
"23978",81,8,3,0
"23979",81,8,4,0
"23980",81,8,5,0
"23981",81,8,6,0
"23982",81,8,7,0
"23983",81,8,8,0
"23984",81,8,9,0
"23985",81,8,10,0
"23986",81,8,11,0
"23987",81,8,12,0
"23988",81,8,13,0
"23989",81,8,14,0
"23990",81,8,15,0
"23991",81,8,16,0
"23992",81,8,17,0
"23993",81,8,18,0
"23994",81,8,19,0
"23995",81,8,20,0
"23996",81,8,21,0
"23997",81,8,22,0
"23998",81,8,23,0
"23999",81,8,24,0
"24000",81,9,1,0
"24001",81,9,2,0
"24002",81,9,3,0
"24003",81,9,4,0
"24004",81,9,5,0
"24005",81,9,6,0
"24006",81,9,7,0
"24007",81,9,8,0
"24008",81,9,9,0
"24009",81,9,10,0
"24010",81,9,11,0
"24011",81,9,12,0
"24012",81,9,13,0
"24013",81,9,14,0
"24014",81,9,15,0
"24015",81,9,16,0
"24016",81,9,17,0
"24017",81,9,18,0
"24018",81,9,19,0
"24019",81,9,20,0
"24020",81,9,21,0
"24021",81,9,22,0
"24022",81,9,23,0
"24023",81,9,24,0
"24024",81,10,1,0
"24025",81,10,2,0
"24026",81,10,3,0
"24027",81,10,4,0
"24028",81,10,5,0
"24029",81,10,6,0
"24030",81,10,7,0
"24031",81,10,8,0
"24032",81,10,9,0
"24033",81,10,10,0
"24034",81,10,11,0
"24035",81,10,12,0
"24036",81,10,13,0
"24037",81,10,14,0
"24038",81,10,15,0
"24039",81,10,16,0
"24040",81,10,17,0
"24041",81,10,18,0
"24042",81,10,19,0
"24043",81,10,20,0
"24044",81,10,21,0
"24045",81,10,22,0
"24046",81,10,23,0
"24047",81,10,24,0
"24048",81,11,1,0
"24049",81,11,2,0
"24050",81,11,3,0
"24051",81,11,4,0
"24052",81,11,5,0
"24053",81,11,6,0
"24054",81,11,7,0
"24055",81,11,8,0
"24056",81,11,9,0
"24057",81,11,10,0
"24058",81,11,11,0
"24059",81,11,12,0
"24060",81,11,13,0
"24061",81,11,14,0
"24062",81,11,15,0
"24063",81,11,16,0
"24064",81,11,17,0
"24065",81,11,18,0
"24066",81,11,19,0.01
"24067",81,11,20,0.02
"24068",81,11,21,0
"24069",81,11,22,0.01
"24070",81,11,23,0
"24071",81,11,24,0.01
"24072",81,12,1,0
"24073",81,12,2,0
"24074",81,12,3,0
"24075",81,12,4,0
"24076",81,12,5,0
"24077",81,12,6,0
"24078",81,12,7,0
"24079",81,12,8,0
"24080",81,12,9,0
"24081",81,12,10,0
"24082",81,12,11,0
"24083",81,12,12,0
"24084",81,12,13,0
"24085",81,12,14,0
"24086",81,12,15,0
"24087",81,12,16,0.03
"24088",81,12,17,0.01
"24089",81,12,18,0
"24090",81,12,19,0
"24091",81,12,20,0.02
"24092",81,12,21,0.02
"24093",81,12,22,0
"24094",81,12,23,0
"24095",81,12,24,0
"24096",81,13,1,0
"24097",81,13,2,0
"24098",81,13,3,0
"24099",81,13,4,0
"24100",81,13,5,0
"24101",81,13,6,0
"24102",81,13,7,0
"24103",81,13,8,0
"24104",81,13,9,0
"24105",81,13,10,0
"24106",81,13,11,0
"24107",81,13,12,0
"24108",81,13,13,0
"24109",81,13,14,0
"24110",81,13,15,0
"24111",81,13,16,0
"24112",81,13,17,0
"24113",81,13,18,0
"24114",81,13,19,0
"24115",81,13,20,0
"24116",81,13,21,0
"24117",81,13,22,0
"24118",81,13,23,0
"24119",81,13,24,0
"24120",81,14,1,0
"24121",81,14,2,0
"24122",81,14,3,0
"24123",81,14,4,0
"24124",81,14,5,0
"24125",81,14,6,0
"24126",81,14,7,0
"24127",81,14,8,0
"24128",81,14,9,0
"24129",81,14,10,0
"24130",81,14,11,0
"24131",81,14,12,0
"24132",81,14,13,0
"24133",81,14,14,0
"24134",81,14,15,0
"24135",81,14,16,0
"24136",81,14,17,0
"24137",81,14,18,0
"24138",81,14,19,0
"24139",81,14,20,0
"24140",81,14,21,0
"24141",81,14,22,0
"24142",81,14,23,0
"24143",81,14,24,0
"24144",81,15,1,0
"24145",81,15,2,0
"24146",81,15,3,0
"24147",81,15,4,0
"24148",81,15,5,0
"24149",81,15,6,0
"24150",81,15,7,0
"24151",81,15,8,0
"24152",81,15,9,0
"24153",81,15,10,0
"24154",81,15,11,0
"24155",81,15,12,0
"24156",81,15,13,0
"24157",81,15,14,0
"24158",81,15,15,0
"24159",81,15,16,0
"24160",81,15,17,0
"24161",81,15,18,0
"24162",81,15,19,0
"24163",81,15,20,0
"24164",81,15,21,0
"24165",81,15,22,0
"24166",81,15,23,0
"24167",81,15,24,0
"24168",81,16,1,0
"24169",81,16,2,0
"24170",81,16,3,0
"24171",81,16,4,0
"24172",81,16,5,0
"24173",81,16,6,0
"24174",81,16,7,0
"24175",81,16,8,0
"24176",81,16,9,0
"24177",81,16,10,0
"24178",81,16,11,0
"24179",81,16,12,0
"24180",81,16,13,0
"24181",81,16,14,0
"24182",81,16,15,0
"24183",81,16,16,0
"24184",81,16,17,0
"24185",81,16,18,0
"24186",81,16,19,0
"24187",81,16,20,0
"24188",81,16,21,0
"24189",81,16,22,0
"24190",81,16,23,0
"24191",81,16,24,0
"24192",81,17,1,0
"24193",81,17,2,0
"24194",81,17,3,0
"24195",81,17,4,0
"24196",81,17,5,0
"24197",81,17,6,0
"24198",81,17,7,0
"24199",81,17,8,0
"24200",81,17,9,0
"24201",81,17,10,0
"24202",81,17,11,0
"24203",81,17,12,0
"24204",81,17,13,0
"24205",81,17,14,0
"24206",81,17,15,0
"24207",81,17,16,0
"24208",81,17,17,0.01
"24209",81,17,18,0.04
"24210",81,17,19,0
"24211",81,17,20,0
"24212",81,17,21,0
"24213",81,17,22,0
"24214",81,17,23,0
"24215",81,17,24,0
"24216",81,18,1,0
"24217",81,18,2,0
"24218",81,18,3,0
"24219",81,18,4,0
"24220",81,18,5,0
"24221",81,18,6,0
"24222",81,18,7,0
"24223",81,18,8,0
"24224",81,18,9,0
"24225",81,18,10,0
"24226",81,18,11,0
"24227",81,18,12,0
"24228",81,18,13,0
"24229",81,18,14,0
"24230",81,18,15,0
"24231",81,18,16,0
"24232",81,18,17,0
"24233",81,18,18,0
"24234",81,18,19,0
"24235",81,18,20,0
"24236",81,18,21,0
"24237",81,18,22,0
"24238",81,18,23,0
"24239",81,18,24,0
"24240",81,19,1,0
"24241",81,19,2,0
"24242",81,19,3,0
"24243",81,19,4,0
"24244",81,19,5,0
"24245",81,19,6,0
"24246",81,19,7,0
"24247",81,19,8,0
"24248",81,19,9,0
"24249",81,19,10,0
"24250",81,19,11,0
"24251",81,19,12,0
"24252",81,19,13,0
"24253",81,19,14,0
"24254",81,19,15,0
"24255",81,19,16,0
"24256",81,19,17,0
"24257",81,19,18,0
"24258",81,19,19,0
"24259",81,19,20,0
"24260",81,19,21,0
"24261",81,19,22,0
"24262",81,19,23,0
"24263",81,19,24,0
"24264",81,20,1,0
"24265",81,20,2,0
"24266",81,20,3,0
"24267",81,20,4,0
"24268",81,20,5,0
"24269",81,20,6,0
"24270",81,20,7,0
"24271",81,20,8,0
"24272",81,20,9,0
"24273",81,20,10,0
"24274",81,20,11,0
"24275",81,20,12,0
"24276",81,20,13,0
"24277",81,20,14,0
"24278",81,20,15,0
"24279",81,20,16,0
"24280",81,20,17,0
"24281",81,20,18,0
"24282",81,20,19,0
"24283",81,20,20,0
"24284",81,20,21,0
"24285",81,20,22,0
"24286",81,20,23,0
"24287",81,20,24,0
"24288",81,21,1,0
"24289",81,21,2,0
"24290",81,21,3,0
"24291",81,21,4,0
"24292",81,21,5,0
"24293",81,21,6,0
"24294",81,21,7,0
"24295",81,21,8,0
"24296",81,21,9,0
"24297",81,21,10,0
"24298",81,21,11,0
"24299",81,21,12,0
"24300",81,21,13,0
"24301",81,21,14,0
"24302",81,21,15,0
"24303",81,21,16,0
"24304",81,21,17,0
"24305",81,21,18,0
"24306",81,21,19,0
"24307",81,21,20,0
"24308",81,21,21,0
"24309",81,21,22,0
"24310",81,21,23,0
"24311",81,21,24,0
"24312",81,22,1,0
"24313",81,22,2,0
"24314",81,22,3,0
"24315",81,22,4,0
"24316",81,22,5,0
"24317",81,22,6,0
"24318",81,22,7,0
"24319",81,22,8,0
"24320",81,22,9,0
"24321",81,22,10,0
"24322",81,22,11,0
"24323",81,22,12,0
"24324",81,22,13,0
"24325",81,22,14,0
"24326",81,22,15,0
"24327",81,22,16,0
"24328",81,22,17,0
"24329",81,22,18,0
"24330",81,22,19,0
"24331",81,22,20,0
"24332",81,22,21,0
"24333",81,22,22,0
"24334",81,22,23,0
"24335",81,22,24,0
"24336",81,23,1,0
"24337",81,23,2,0
"24338",81,23,3,0
"24339",81,23,4,0
"24340",81,23,5,0
"24341",81,23,6,0
"24342",81,23,7,0
"24343",81,23,8,0
"24344",81,23,9,0
"24345",81,23,10,0
"24346",81,23,11,0
"24347",81,23,12,0
"24348",81,23,13,0
"24349",81,23,14,0
"24350",81,23,15,0
"24351",81,23,16,0
"24352",81,23,17,0
"24353",81,23,18,0
"24354",81,23,19,0
"24355",81,23,20,0
"24356",81,23,21,0
"24357",81,23,22,0
"24358",81,23,23,0
"24359",81,23,24,0
"24360",81,24,1,0
"24361",81,24,2,0
"24362",81,24,3,0
"24363",81,24,4,0
"24364",81,24,5,0
"24365",81,24,6,0
"24366",81,24,7,0
"24367",81,24,8,0
"24368",81,24,9,0
"24369",81,24,10,0
"24370",81,24,11,0
"24371",81,24,12,0
"24372",81,24,13,0
"24373",81,24,14,0
"24374",81,24,15,0
"24375",81,24,16,0
"24376",81,24,17,0
"24377",81,24,18,0
"24378",81,24,19,0
"24379",81,24,20,0
"24380",81,24,21,0
"24381",81,24,22,0
"24382",81,24,23,0
"24383",81,24,24,0
"24384",81,25,1,0
"24385",81,25,2,0
"24386",81,25,3,0
"24387",81,25,4,0
"24388",81,25,5,0
"24389",81,25,6,0
"24390",81,25,7,0
"24391",81,25,8,0.01
"24392",81,25,9,0
"24393",81,25,10,0
"24394",81,25,11,0
"24395",81,25,12,0
"24396",81,25,13,0
"24397",81,25,14,0
"24398",81,25,15,0
"24399",81,25,16,0
"24400",81,25,17,0
"24401",81,25,18,0
"24402",81,25,19,0
"24403",81,25,20,0
"24404",81,25,21,0
"24405",81,25,22,0
"24406",81,25,23,0
"24407",81,25,24,0
"24408",81,26,1,0
"24409",81,26,2,0
"24410",81,26,3,0
"24411",81,26,4,0
"24412",81,26,5,0
"24413",81,26,6,0
"24414",81,26,7,0
"24415",81,26,8,0
"24416",81,26,9,0
"24417",81,26,10,0
"24418",81,26,11,0
"24419",81,26,12,0
"24420",81,26,13,0
"24421",81,26,14,0
"24422",81,26,15,0
"24423",81,26,16,0
"24424",81,26,17,0
"24425",81,26,18,0
"24426",81,26,19,0.01
"24427",81,26,20,0.19
"24428",81,26,21,0.15
"24429",81,26,22,0.02
"24430",81,26,23,0.07
"24431",81,26,24,0.04
"24432",81,27,1,0
"24433",81,27,2,0
"24434",81,27,3,0
"24435",81,27,4,0
"24436",81,27,5,0
"24437",81,27,6,0
"24438",81,27,7,0
"24439",81,27,8,0
"24440",81,27,9,0
"24441",81,27,10,0
"24442",81,27,11,0
"24443",81,27,12,0
"24444",81,27,13,0
"24445",81,27,14,0
"24446",81,27,15,0
"24447",81,27,16,0.01
"24448",81,27,17,0
"24449",81,27,18,0
"24450",81,27,19,0
"24451",81,27,20,0
"24452",81,27,21,0
"24453",81,27,22,0
"24454",81,27,23,0
"24455",81,27,24,0
"24456",81,28,1,0
"24457",81,28,2,0
"24458",81,28,3,0
"24459",81,28,4,0
"24460",81,28,5,0
"24461",81,28,6,0
"24462",81,28,7,0
"24463",81,28,8,0
"24464",81,28,9,0
"24465",81,28,10,0
"24466",81,28,11,0
"24467",81,28,12,0
"24468",81,28,13,0
"24469",81,28,14,0
"24470",81,28,15,0
"24471",81,28,16,0
"24472",81,28,17,0
"24473",81,28,18,0
"24474",81,28,19,0
"24475",81,28,20,0
"24476",81,28,21,0
"24477",81,28,22,0
"24478",81,28,23,0
"24479",81,28,24,0
"24480",81,29,1,0
"24481",81,29,2,0
"24482",81,29,3,0
"24483",81,29,4,0
"24484",81,29,5,0
"24485",81,29,6,0
"24486",81,29,7,0
"24487",81,29,8,0
"24488",81,29,9,0
"24489",81,29,10,0
"24490",81,29,11,0
"24491",81,29,12,0
"24492",81,29,13,0
"24493",81,29,14,0
"24494",81,29,15,0
"24495",81,29,16,0
"24496",81,29,17,0
"24497",81,29,18,0
"24498",81,29,19,0
"24499",81,29,20,0
"24500",81,29,21,0
"24501",81,29,22,0
"24502",81,29,23,0
"24503",81,29,24,0
"24504",81,30,1,0
"24505",81,30,2,0
"24506",81,30,3,0
"24507",81,30,4,0
"24508",81,30,5,0
"24509",81,30,6,0
"24510",81,30,7,0
"24511",81,30,8,0
"24512",81,30,9,0
"24513",81,30,10,0
"24514",81,30,11,0
"24515",81,30,12,0
"24516",81,30,13,0
"24517",81,30,14,0
"24518",81,30,15,0
"24519",81,30,16,0
"24520",81,30,17,0
"24521",81,30,18,0
"24522",81,30,19,0
"24523",81,30,20,0
"24524",81,30,21,0
"24525",81,30,22,0
"24526",81,30,23,0
"24527",81,30,24,0
"24528",81,31,1,0
"24529",81,31,2,0
"24530",81,31,3,0
"24531",81,31,4,0
"24532",81,31,5,0
"24533",81,31,6,0
"24534",81,31,7,0
"24535",81,31,8,0
"24536",81,31,9,0
"24537",81,31,10,0
"24538",81,31,11,0
"24539",81,31,12,0
"24540",81,31,13,0
"24541",81,31,14,0
"24542",81,31,15,0
"24543",81,31,16,0
"24544",81,31,17,0
"24545",81,31,18,0
"24546",81,31,19,0
"24547",81,31,20,0
"24548",81,31,21,0
"24549",81,31,22,0
"24550",81,31,23,0
"24551",81,31,24,0
"24552",82,1,1,0
"24553",82,1,2,0
"24554",82,1,3,0
"24555",82,1,4,0
"24556",82,1,5,0
"24557",82,1,6,0
"24558",82,1,7,0
"24559",82,1,8,0
"24560",82,1,9,0
"24561",82,1,10,0
"24562",82,1,11,0
"24563",82,1,12,0
"24564",82,1,13,0
"24565",82,1,14,0
"24566",82,1,15,0.25
"24567",82,1,16,0.15
"24568",82,1,17,0
"24569",82,1,18,0
"24570",82,1,19,0
"24571",82,1,20,0
"24572",82,1,21,0
"24573",82,1,22,0
"24574",82,1,23,0
"24575",82,1,24,0
"24576",82,2,1,0
"24577",82,2,2,0
"24578",82,2,3,0
"24579",82,2,4,0
"24580",82,2,5,0
"24581",82,2,6,0
"24582",82,2,7,0
"24583",82,2,8,0
"24584",82,2,9,0
"24585",82,2,10,0
"24586",82,2,11,0
"24587",82,2,12,0
"24588",82,2,13,0
"24589",82,2,14,0
"24590",82,2,15,0
"24591",82,2,16,0
"24592",82,2,17,0
"24593",82,2,18,0
"24594",82,2,19,0
"24595",82,2,20,0
"24596",82,2,21,0
"24597",82,2,22,0
"24598",82,2,23,0
"24599",82,2,24,0
"24600",82,3,1,0
"24601",82,3,2,0
"24602",82,3,3,0
"24603",82,3,4,0
"24604",82,3,5,0
"24605",82,3,6,0
"24606",82,3,7,0
"24607",82,3,8,0
"24608",82,3,9,0
"24609",82,3,10,0
"24610",82,3,11,0
"24611",82,3,12,0
"24612",82,3,13,0
"24613",82,3,14,0
"24614",82,3,15,0
"24615",82,3,16,0
"24616",82,3,17,0
"24617",82,3,18,0
"24618",82,3,19,0
"24619",82,3,20,0
"24620",82,3,21,0
"24621",82,3,22,0
"24622",82,3,23,0
"24623",82,3,24,0
"24624",82,4,1,0
"24625",82,4,2,0
"24626",82,4,3,0
"24627",82,4,4,0
"24628",82,4,5,0
"24629",82,4,6,0
"24630",82,4,7,0
"24631",82,4,8,0
"24632",82,4,9,0
"24633",82,4,10,0
"24634",82,4,11,0
"24635",82,4,12,0
"24636",82,4,13,0
"24637",82,4,14,0
"24638",82,4,15,0
"24639",82,4,16,0
"24640",82,4,17,0
"24641",82,4,18,0
"24642",82,4,19,0
"24643",82,4,20,0
"24644",82,4,21,0
"24645",82,4,22,0
"24646",82,4,23,0
"24647",82,4,24,0
"24648",82,5,1,0
"24649",82,5,2,0
"24650",82,5,3,0
"24651",82,5,4,0
"24652",82,5,5,0
"24653",82,5,6,0
"24654",82,5,7,0
"24655",82,5,8,0
"24656",82,5,9,0
"24657",82,5,10,0
"24658",82,5,11,0
"24659",82,5,12,0
"24660",82,5,13,0
"24661",82,5,14,0
"24662",82,5,15,0
"24663",82,5,16,0
"24664",82,5,17,0
"24665",82,5,18,0
"24666",82,5,19,0
"24667",82,5,20,0
"24668",82,5,21,0
"24669",82,5,22,0
"24670",82,5,23,0
"24671",82,5,24,0
"24672",82,6,1,0
"24673",82,6,2,0
"24674",82,6,3,0
"24675",82,6,4,0
"24676",82,6,5,0
"24677",82,6,6,0
"24678",82,6,7,0
"24679",82,6,8,0
"24680",82,6,9,0
"24681",82,6,10,0
"24682",82,6,11,0
"24683",82,6,12,0
"24684",82,6,13,0
"24685",82,6,14,0
"24686",82,6,15,0
"24687",82,6,16,0
"24688",82,6,17,0
"24689",82,6,18,0
"24690",82,6,19,0
"24691",82,6,20,0
"24692",82,6,21,0
"24693",82,6,22,0
"24694",82,6,23,0
"24695",82,6,24,0
"24696",82,7,1,0
"24697",82,7,2,0
"24698",82,7,3,0
"24699",82,7,4,0
"24700",82,7,5,0
"24701",82,7,6,0
"24702",82,7,7,0
"24703",82,7,8,0
"24704",82,7,9,0
"24705",82,7,10,0
"24706",82,7,11,0
"24707",82,7,12,0
"24708",82,7,13,0
"24709",82,7,14,0
"24710",82,7,15,0
"24711",82,7,16,0
"24712",82,7,17,0
"24713",82,7,18,0
"24714",82,7,19,0
"24715",82,7,20,0
"24716",82,7,21,0
"24717",82,7,22,0
"24718",82,7,23,0
"24719",82,7,24,0
"24720",82,8,1,0
"24721",82,8,2,0
"24722",82,8,3,0
"24723",82,8,4,0
"24724",82,8,5,0
"24725",82,8,6,0
"24726",82,8,7,0
"24727",82,8,8,0
"24728",82,8,9,0
"24729",82,8,10,0
"24730",82,8,11,0
"24731",82,8,12,0
"24732",82,8,13,0
"24733",82,8,14,0
"24734",82,8,15,0
"24735",82,8,16,0
"24736",82,8,17,0
"24737",82,8,18,0
"24738",82,8,19,0
"24739",82,8,20,0
"24740",82,8,21,0
"24741",82,8,22,0
"24742",82,8,23,0
"24743",82,8,24,0
"24744",82,9,1,0
"24745",82,9,2,0
"24746",82,9,3,0
"24747",82,9,4,0
"24748",82,9,5,0
"24749",82,9,6,0
"24750",82,9,7,0
"24751",82,9,8,0
"24752",82,9,9,0
"24753",82,9,10,0
"24754",82,9,11,0
"24755",82,9,12,0
"24756",82,9,13,0
"24757",82,9,14,0.08
"24758",82,9,15,0
"24759",82,9,16,0
"24760",82,9,17,0
"24761",82,9,18,0
"24762",82,9,19,0
"24763",82,9,20,0
"24764",82,9,21,0
"24765",82,9,22,0
"24766",82,9,23,0
"24767",82,9,24,0
"24768",82,10,1,0
"24769",82,10,2,0
"24770",82,10,3,0
"24771",82,10,4,0
"24772",82,10,5,0
"24773",82,10,6,0
"24774",82,10,7,0
"24775",82,10,8,0
"24776",82,10,9,0
"24777",82,10,10,0
"24778",82,10,11,0
"24779",82,10,12,0
"24780",82,10,13,0
"24781",82,10,14,0
"24782",82,10,15,0
"24783",82,10,16,0
"24784",82,10,17,0
"24785",82,10,18,0
"24786",82,10,19,0
"24787",82,10,20,0
"24788",82,10,21,0
"24789",82,10,22,0
"24790",82,10,23,0
"24791",82,10,24,0
"24792",82,11,1,0
"24793",82,11,2,0
"24794",82,11,3,0
"24795",82,11,4,0
"24796",82,11,5,0
"24797",82,11,6,0
"24798",82,11,7,0
"24799",82,11,8,0
"24800",82,11,9,0
"24801",82,11,10,0
"24802",82,11,11,0
"24803",82,11,12,0
"24804",82,11,13,0
"24805",82,11,14,0
"24806",82,11,15,0
"24807",82,11,16,0
"24808",82,11,17,0
"24809",82,11,18,0
"24810",82,11,19,0
"24811",82,11,20,0
"24812",82,11,21,0
"24813",82,11,22,0
"24814",82,11,23,0
"24815",82,11,24,0
"24816",82,12,1,0
"24817",82,12,2,0
"24818",82,12,3,0
"24819",82,12,4,0
"24820",82,12,5,0
"24821",82,12,6,0
"24822",82,12,7,0
"24823",82,12,8,0
"24824",82,12,9,0
"24825",82,12,10,0
"24826",82,12,11,0
"24827",82,12,12,0
"24828",82,12,13,0
"24829",82,12,14,0
"24830",82,12,15,0
"24831",82,12,16,0
"24832",82,12,17,0
"24833",82,12,18,0
"24834",82,12,19,0
"24835",82,12,20,0
"24836",82,12,21,0
"24837",82,12,22,0
"24838",82,12,23,0
"24839",82,12,24,0
"24840",82,13,1,0
"24841",82,13,2,0
"24842",82,13,3,0
"24843",82,13,4,0
"24844",82,13,5,0
"24845",82,13,6,0
"24846",82,13,7,0
"24847",82,13,8,0
"24848",82,13,9,0
"24849",82,13,10,0
"24850",82,13,11,0
"24851",82,13,12,0
"24852",82,13,13,0
"24853",82,13,14,0
"24854",82,13,15,0
"24855",82,13,16,0
"24856",82,13,17,0
"24857",82,13,18,0
"24858",82,13,19,0
"24859",82,13,20,0
"24860",82,13,21,0
"24861",82,13,22,0
"24862",82,13,23,0
"24863",82,13,24,0
"24864",82,14,1,0
"24865",82,14,2,0
"24866",82,14,3,0
"24867",82,14,4,0
"24868",82,14,5,0
"24869",82,14,6,0
"24870",82,14,7,0
"24871",82,14,8,0
"24872",82,14,9,0
"24873",82,14,10,0
"24874",82,14,11,0
