"","id","time","event"
"2741",1857,8,"Decrease"
"2742",1857,8,"PartTime"
"2743",1858,0,"PartTime"
"2744",1858,11,"Increase"
"2745",1858,11,"FullTime"
"2746",1859,0,"FullTime"
"2747",1860,0,"NoActivity"
"2748",1861,0,"FullTime"
"2749",1862,0,"FullTime"
"2750",1863,0,"PartTime"
"2751",1864,0,"NoActivity"
"2752",1864,4,"Start"
"2753",1864,4,"LowPartTime"
"2754",1865,0,"LowPartTime"
"2755",1866,0,"LowPartTime"
"2756",1866,2,"Stop"
"2757",1866,8,"Start"
"2758",1866,8,"LowPartTime"
"2759",1866,10,"Stop"
"2760",1867,0,"FullTime"
"2761",1868,0,"PartTime"
"2762",1868,9,"Increase"
"2763",1868,9,"FullTime"
"2764",1869,0,"FullTime"
"2765",1870,0,"FullTime"
"2766",1871,0,"PartTime"
"2767",1871,10,"Stop"
"2768",1872,0,"NoActivity"
"2769",1873,0,"FullTime"
"2770",1874,0,"FullTime"
"2771",1875,0,"FullTime"
"2772",1876,0,"NoActivity"
"2773",1876,9,"Start"
"2774",1876,9,"FullTime"
"2775",1876,10,"Stop"
"2776",1877,0,"NoActivity"
"2777",1878,0,"FullTime"
"2778",1879,0,"FullTime"
"2779",1880,0,"FullTime"
"2780",1881,0,"NoActivity"
"2781",1881,1,"Start"
"2782",1881,1,"LowPartTime"
"2783",1881,3,"Stop"
"2784",1882,0,"FullTime"
"2785",1883,0,"NoActivity"
"2786",1884,0,"NoActivity"
"2787",1884,8,"Start"
"2788",1884,8,"LowPartTime"
"2789",1885,0,"FullTime"
"2790",1886,0,"NoActivity"
"2791",1886,10,"Start"
"2792",1886,10,"FullTime"
"2793",1887,0,"LowPartTime"
"2794",1887,1,"Stop"
"2795",1887,10,"Start"
"2796",1887,10,"PartTime"
"2797",1888,0,"PartTime"
"2798",1888,8,"Decrease"
"2799",1888,8,"LowPartTime"
"2800",1889,0,"FullTime"
"2801",1890,0,"NoActivity"
"2802",1891,0,"NoActivity"
"2803",1892,0,"PartTime"
"2804",1892,1,"Stop"
"2805",1893,0,"FullTime"
"2806",1894,0,"FullTime"
"2807",1895,0,"NoActivity"
"2808",1896,0,"FullTime"
"2809",1897,0,"FullTime"
"2810",1897,7,"Stop"
"2811",1898,0,"NoActivity"
"2812",1899,0,"NoActivity"
"2813",1900,0,"FullTime"
"2814",1901,0,"NoActivity"
"2815",1902,0,"PartTime"
"2816",1902,11,"Decrease"
"2817",1902,11,"LowPartTime"
"2818",1903,0,"FullTime"
"2819",1904,0,"LowPartTime"
"2820",1904,10,"Stop"
"2821",1904,11,"Start"
"2822",1904,11,"LowPartTime"
"2823",1905,0,"FullTime"
"2824",1906,0,"FullTime"
"2825",1907,0,"FullTime"
"2826",1908,0,"FullTime"
"2827",1909,0,"FullTime"
"2828",1910,0,"NoActivity"
"2829",1911,0,"FullTime"
"2830",1912,0,"LowPartTime"
"2831",1913,0,"LowPartTime"
"2832",1914,0,"NoActivity"
"2833",1914,5,"Start"
"2834",1914,5,"LowPartTime"
"2835",1914,6,"Increase"
"2836",1914,6,"FullTime"
"2837",1914,8,"Stop"
"2838",1915,0,"FullTime"
"2839",1916,0,"NoActivity"
"2840",1917,0,"NoActivity"
"2841",1917,5,"Start"
"2842",1917,5,"PartTime"
"2843",1918,0,"NoActivity"
"2844",1919,0,"FullTime"
"2845",1920,0,"FullTime"
"2846",1921,0,"FullTime"
"2847",1922,0,"PartTime"
"2848",1923,0,"FullTime"
"2849",1924,0,"NoActivity"
"2850",1925,0,"NoActivity"
"2851",1926,0,"FullTime"
"2852",1927,0,"NoActivity"
"2853",1928,0,"FullTime"
"2854",1929,0,"LowPartTime"
"2855",1930,0,"LowPartTime"
"2856",1931,0,"LowPartTime"
"2857",1932,0,"FullTime"
"2858",1932,10,"Decrease"
"2859",1932,10,"PartTime"
"2860",1933,0,"FullTime"
"2861",1934,0,"FullTime"
"2862",1935,0,"LowPartTime"
"2863",1936,0,"NoActivity"
"2864",1937,0,"NoActivity"
"2865",1937,6,"Start"
"2866",1937,6,"PartTime"
"2867",1937,7,"Increase"
"2868",1937,7,"FullTime"
"2869",1937,8,"Stop"
"2870",1938,0,"FullTime"
"2871",1939,0,"FullTime"
"2872",1940,0,"NoActivity"
"2873",1941,0,"FullTime"
"2874",1942,0,"NoActivity"
"2875",1942,3,"Start"
"2876",1942,3,"LowPartTime"
"2877",1942,4,"Stop"
"2878",1942,10,"Start"
"2879",1942,10,"FullTime"
"2880",1943,0,"FullTime"
"2881",1944,0,"NoActivity"
"2882",1944,4,"Start"
"2883",1944,4,"LowPartTime"
"2884",1944,9,"Increase"
"2885",1944,9,"FullTime"
"2886",1945,0,"FullTime"
"2887",1946,0,"NoActivity"
"2888",1947,0,"FullTime"
"2889",1948,0,"FullTime"
"2890",1949,0,"NoActivity"
"2891",1950,0,"NoActivity"
"2892",1951,0,"FullTime"
"2893",1952,0,"NoActivity"
"2894",1952,1,"Start"
"2895",1952,1,"LowPartTime"
"2896",1952,2,"Stop"
"2897",1953,0,"FullTime"
"2898",1954,0,"PartTime"
"2899",1955,0,"NoActivity"
"2900",1956,0,"FullTime"
"2901",1956,11,"Decrease"
"2902",1956,11,"LowPartTime"
"2903",1957,0,"PartTime"
"2904",1957,11,"Decrease"
"2905",1957,11,"LowPartTime"
"2906",1958,0,"NoActivity"
"2907",1958,8,"Start"
"2908",1958,8,"FullTime"
"2909",1959,0,"PartTime"
"2910",1960,0,"PartTime"
"2911",1961,0,"FullTime"
"2912",1962,0,"FullTime"
"2913",1963,0,"NoActivity"
"2914",1964,0,"NoActivity"
"2915",1965,0,"NoActivity"
"2916",1966,0,"FullTime"
"2917",1967,0,"FullTime"
"2918",1968,0,"NoActivity"
"2919",1969,0,"PartTime"
"2920",1970,0,"NoActivity"
"2921",1971,0,"PartTime"
"2922",1972,0,"FullTime"
"2923",1973,0,"NoActivity"
"2924",1974,0,"FullTime"
"2925",1975,0,"FullTime"
"2926",1976,0,"FullTime"
"2927",1977,0,"FullTime"
"2928",1978,0,"NoActivity"
"2929",1979,0,"FullTime"
"2930",1980,0,"PartTime"
"2931",1981,0,"NoActivity"
"2932",1982,0,"FullTime"
"2933",1983,0,"LowPartTime"
"2934",1984,0,"FullTime"
"2935",1985,0,"FullTime"
"2936",1986,0,"NoActivity"
"2937",1987,0,"NoActivity"
"2938",1988,0,"LowPartTime"
"2939",1989,0,"NoActivity"
"2940",1989,8,"Start"
"2941",1989,8,"LowPartTime"
"2942",1990,0,"NoActivity"
"2943",1991,0,"FullTime"
"2944",1992,0,"LowPartTime"
"2945",1993,0,"NoActivity"
"2946",1994,0,"PartTime"
"2947",1994,9,"Increase"
"2948",1994,9,"FullTime"
"2949",1995,0,"NoActivity"
"2950",1996,0,"FullTime"
"2951",1997,0,"NoActivity"
"2952",1998,0,"NoActivity"
"2953",1999,0,"NoActivity"
"2954",2000,0,"PartTime"
