"","home","favorite","underdog","spread","favorite.name","underdog.name","week"
"1847",1,9,17,1,"PHX","DAL",4
"1848",1,19,13,8,"CHI","NYJ",4
"1849",1,24,10,7.5,"PHX","NE",5
"1850",1,35,20,7.5,"BUF","CHI",5
"1851",1,31,3,5,"DET","TB",5
"1852",0,14,13,4.5,"KC","SD",5
"1853",1,23,21,4,"LAN","GB",5
"1854",0,23,41,3,"MIA","NYJ",5
"1855",0,16,21,2.5,"NYG","DAL",5
"1856",0,27,6,1.5,"NO","ATL",5
"1857",0,6,12,1.5,"SF","LAA",5
"1858",1,31,3,7,"SEA","IND",5
"1859",1,6,13,5,"MIN","DEN",5
"1860",1,23,0,6,"WAS","PHA",5
"1861",0,20,10,6.5,"MIA","NE",6
"1862",1,42,14,7.5,"HOU","DEN",6
"1863",0,20,17,2.5,"DAL","GB",6
"1864",1,24,20,3,"DET","MIN",6
"1865",0,17,14,1.5,"NYJ","CLE",6
"1866",0,13,14,4,"PHA","TB",6
"1867",1,7,13,3,"CIN","SEA",6
"1868",0,20,7,2.5,"WAS","CHI",6
"1869",1,20,9,9.5,"NYG","PHX",6
"1870",1,13,21,7.5,"LAA","SD",6
"1871",0,21,3,6,"PIT","IND",6
"1872",0,6,33,3,"BUF","KC",6
"1873",1,42,6,19.5,"BUF","IND",7
"1874",1,35,23,6.5,"DAL","CIN",7
"1875",0,23,20,3,"HOU","NYJ",7
"1876",1,42,7,6.5,"KC","MIA",7
"1877",1,30,24,3.5,"LAN","SD",7
"1878",1,34,7,7,"MIN","PHX",7
"1879",0,13,6,4,"NO","PHA",7
"1880",1,34,39,10.5,"SF","ATL",7
"1881",1,42,17,13.5,"WAS","CLE",7
"1882",1,20,23,2.5,"SEA","LAA",7
"1883",0,23,20,3.5,"NYG","PIT",7
"1884",0,10,0,5.5,"CHI","GB",8
"1885",0,23,26,7,"MIN","NE",8
"1886",0,17,6,12,"NYJ","IND",8
"1887",1,23,7,12.5,"NO","TB",8
"1888",1,24,30,5.5,"SD","CLE",8
"1889",0,16,19,1,"KC","DEN",8
"1890",0,17,13,4,"HOU","MIA",8
"1891",1,7,27,4,"PIT","SEA",8
"1892",0,10,16,2,"ATL","PHX",8
"1893",1,35,3,7,"SF","DET",8
"1894",1,20,17,4,"LAA","LAN",8
"1895",1,35,16,13,"BUF","CIN",8
"1896",0,9,6,6.5,"DEN","NE",9
"1897",1,35,3,13,"HOU","CIN",9
"1898",1,17,20,6.5,"NO","CHI",9
"1899",1,0,27,2.5,"TB","GB",9
"1900",1,31,14,2,"ATL","LAN",9
"1901",1,17,14,1.5,"CLE","PIT",9
"1902",0,23,7,4,"SF","PHA",9
"1903",1,34,10,2.5,"DET","DAL",9
"1904",0,28,0,2.5,"MIN","PHX",9
"1905",1,20,9,6,"SEA","SD",9
"1906",1,13,17,1.5,"NYG","WAS",9
"1907",1,24,21,6.5,"KC","LAA",9
"1908",1,22,17,17.5,"BUF","NE",10
"1909",0,14,17,5,"SF","ATL",10
"1910",0,21,23,2.5,"CLE","CIN",10
"1911",1,20,10,6,"CHI","DET",10
"1912",1,19,16,7,"NYJ","GB",10
"1913",1,16,13,6.5,"WAS","HOU",10
"1914",1,27,7,9,"DAL","PHX",10
"1915",1,28,13,11.5,"MIN","TB",10
"1916",0,24,17,4,"NO","LAN",10
"1917",0,10,6,10,"MIA","IND",10
"1918",1,20,13,6.5,"DEN","PIT",10
"1919",0,7,30,4,"NYG","PHA",10
"1920",1,30,20,6.5,"MIA","NE",11
"1921",0,34,24,7,"BUF","GB",11
"1922",1,27,33,1.5,"CIN","PIT",11
"1923",1,30,32,1,"CLE","PHA",11
"1924",1,16,17,3,"DEN","LAA",11
"1925",0,21,30,3.5,"DET","TB",11
"1926",1,26,23,9,"HOU","DAL",11
"1927",0,27,20,4,"KC","LAN",11
"1928",1,10,3,5.5,"NO","SF",11
"1929",0,21,14,7,"NYG","PHX",11
"1930",1,27,28,13.5,"NYJ","IND",11
"1931",0,14,17,2,"SEA","SD",11
"1932",1,56,17,12,"WAS","ATL",11
"1933",1,17,34,3,"MIN","CHI",11
"1934",0,28,21,2.5,"NYJ","NE",12
"1935",1,43,7,6,"ATL","TB",12
"1936",0,31,17,9.5,"CHI","IND",12
"1937",1,21,10,4,"DET","LAN",12
"1938",1,28,24,13,"HOU","CLE",12
"1939",1,20,24,6.5,"KC","DEN",12
"1940",1,31,7,4,"LAA","SEA",12
"1941",0,35,21,3,"MIN","GB",12
"1942",0,21,24,4.5,"NO","SD",12
"1943",1,22,9,6,"NYG","DAL",12
"1944",1,17,10,9,"PHA","CIN",12
"1945",1,14,10,10.5,"SF","PHX",12
"1946",0,41,14,7,"WAS","PIT",12
"1947",0,41,27,4,"BUF","MIA",12
"1948",0,13,16,8,"BUF","NE",13
"1949",1,21,24,12,"WAS","DAL",13
"1950",1,14,34,6,"MIN","DET",13
"1951",0,14,26,6.5,"HOU","PIT",13
"1952",1,14,10,7,"GB","IND",13
"1953",0,15,20,4,"KC","CLE",13
"1954",0,38,14,6.5,"LAA","CIN",13
"1955",1,13,16,7.5,"CHI","MIA",13
"1956",0,21,14,9,"NYG","TB",13
"1957",0,34,14,6,"PHA","PHX",13
"1958",1,13,10,3,"SEA","DEN",13
"1959",1,24,3,4.5,"NYJ","SD",13
"1960",1,20,23,6.5,"NO","ATL",13
"1961",0,33,10,3,"SF","LAN",13
"1962",1,16,6,3,"DET","CHI",14
"1963",1,20,10,6.5,"DAL","PIT",14
"1964",1,20,3,8,"DEN","NE",14
"1965",0,31,0,5.5,"CLE","IND",14
"1966",1,24,13,9,"BUF","NYJ",14
"1967",1,33,14,9.5,"MIA","TB",14
"1968",0,27,6,11,"WAS","LAN",14
"1969",1,6,19,1.5,"SEA","KC",14
"1970",1,38,24,5,"SF","NO",14
"1971",0,24,27,7,"NYG","CIN",14
"1972",1,35,31,8.5,"ATL","GB",14
"1973",0,9,7,5,"LAA","SD",14
"1974",1,6,13,6.5,"HOU","PHA",14
"1975",1,23,17,7.5,"NE","IND",15
"1976",1,7,17,0,"CLE","DEN",15
"1977",1,27,13,9.5,"CHI","GB",15
"1978",1,23,14,2,"DAL","NO",15
"1979",1,14,19,3,"NYG","PHA",15
"1980",1,31,6,10,"HOU","PIT",15
"1981",1,20,17,9,"KC","SD",15
"1982",0,20,14,14,"WAS","PHX",15
"1983",0,31,14,6,"ATL","LAN",15
"1984",1,27,30,2,"LAA","BUF",15
"1985",1,34,20,5,"DET","NYJ",15
"1986",0,24,22,3.5,"SF","SEA",15
"1987",0,26,24,4.5,"MIN","TB",15
"1988",1,37,13,7.5,"MIA","CIN",15
"1989",1,27,0,12,"CHI","TB",16
"1990",1,28,14,4.5,"SF","KC",16
"1991",1,3,6,6.5,"NYJ","NE",16
"1992",1,17,10,5.5,"PIT","CIN",16
"1993",1,13,25,3.5,"PHA","DAL",16
"1994",1,26,13,6,"ATL","SEA",16
"1995",0,21,17,3,"DET","GB",16
"1996",0,17,14,3,"HOU","CLE",16
"1997",1,24,19,11.5,"DEN","PHX",16
"1998",1,20,14,9.5,"MIN","LAN",16
"1999",1,34,17,9,"WAS","NYG",16
"2000",0,30,38,0,"MIA","SD",16
"2001",0,35,7,12,"BUF","IND",16
"2002",1,27,0,2,"NO","LAA",16
"2003",0,20,24,3,"HOU","NYG",17
"2004",1,7,27,6,"MIN","GB",17
"2005",1,21,27,3.5,"LAA","KC",17
"2006",1,17,3,5.5,"TB","IND",17
"2007",0,22,24,3,"WAS","PHA",17
"2008",1,31,27,3.5,"DAL","ATL",17
"2009",0,27,3,6.5,"NO","PHX",17
"2010",1,17,10,3,"PIT","CLE",17
"2011",1,20,23,6,"MIA","NYJ",17
"2012",1,14,17,6.5,"BUF","DET",17
"2013",0,17,14,2,"DEN","SD",17
"2014",0,7,29,2,"NE","CIN",17
"2015",1,23,9,6,"SEA","LAN",17
"2016",1,52,14,5,"SF","CHI",17
"2017",1,15,13,4,"PHA","NO",1
"2018",1,40,7,11.5,"BUF","LAN",1
"2019",1,27,24,3.5,"CHI","DET",1
"2020",1,20,17,3,"ATL","NYJ",1
"2021",1,24,29,11,"HOU","PIT",1
"2022",0,23,20,2,"MIN","GB",1
"2023",0,3,14,5.5,"CLE","IND",1
"2024",0,31,14,3,"SF","NYG",1
"2025",0,24,10,2.5,"KC","SD",1
"2026",1,3,21,4,"SEA","CIN",1
"2027",1,23,7,1.5,"TB","PHX",1
"2028",1,17,13,3.5,"DEN","LAA",1
"2029",0,10,23,2.5,"WAS","DAL",1
"2030",1,14,0,3.5,"LAN","NE",2
"2031",1,24,17,10,"WAS","ATL",2
"2032",0,34,28,3,"DAL","NYG",2
"2033",1,28,6,4,"NO","CHI",2
"2034",0,21,24,2.5,"LAA","CIN",2
"2035",1,31,17,3,"DET","MIN",2
"2036",1,26,7,10.5,"KC","SEA",2
"2037",1,31,3,2.5,"TB","GB",2
"2038",1,31,34,3.5,"SF","BUF",2
"2039",1,21,13,6.5,"DEN","SD",2
"2040",0,20,10,9,"HOU","IND",2
"2041",0,10,27,1.5,"NYJ","PIT",2
"2042",0,31,14,6.5,"PHA","PHX",2
"2043",0,27,23,2.5,"MIA","CLE",2
"2044",1,6,10,3,"NE","SEA",3
"2045",0,23,24,0,"CIN","GB",3
"2046",1,30,0,6.5,"PHA","DEN",3
"2047",1,23,20,5,"HOU","KC",3
"2048",1,7,10,1.5,"ATL","NO",3
"2049",0,31,14,4.5,"SF","NYJ",3
"2050",1,26,20,7,"MIN","TB",3
"2051",1,16,28,8,"LAA","CLE",3
"2052",1,13,10,9,"WAS","DET",3
"2053",1,26,10,8.5,"MIA","LAN",3
"2054",1,31,20,14,"DAL","PHX",3
"2055",1,6,23,3,"SD","PIT",3
"2056",1,38,0,17,"BUF","IND",3
"2057",1,14,27,5,"CHI","NYG",3
"2058",0,41,7,15,"BUF","NE",4
"2059",1,41,31,4,"CHI","ATL",4
"2060",0,12,0,3.5,"DEN","CLE",4
"2061",1,27,0,12,"HOU","SD",4
"2062",1,7,42,1.5,"CIN","MIN",4
"2063",1,23,27,10,"DET","TB",4
"2064",0,19,17,6,"MIA","SEA",4
"2065",0,10,18,0,"NYJ","LAN",4
"2066",0,3,17,3.5,"PIT","GB",4
"2067",0,16,10,3,"SF","NO",4
"2068",1,27,7,7,"KC","LAA",4
"2069",1,10,37,11,"BUF","MIA",5
"2070",1,21,20,4,"MIN","CHI",5
"2071",1,24,10,7.5,"ATL","GB",5
"2072",1,14,24,9.5,"TB","IND",5
"2073",1,7,13,0,"DET","NO",5
"2074",1,20,19,1,"DEN","KC",5
"2075",1,27,24,15,"SF","LAN",5
"2076",1,13,10,1,"LAA","NYG",5
"2077",1,17,6,3.5,"SD","SEA",5
"2078",0,24,27,10,"WAS","PHX",5
"2079",1,30,21,8.5,"NYJ","NE",5
"2080",1,31,7,4.5,"PHA","DAL",5
"2081",0,24,12,16,"SF","NE",6
"2082",0,3,20,8.5,"BUF","LAA",6
"2083",1,27,0,15,"DAL","SEA",6
"2084",0,38,24,6.5,"HOU","CIN",6
"2085",1,21,17,7.5,"MIA","ATL",6
"2086",1,31,21,7,"NYG","PHX",6
"2087",0,3,6,2.5,"NYJ","IND",6
"2088",0,17,24,2.5,"PHA","KC",6
"2089",0,9,17,2.5,"PIT","CLE",6
"2090",1,13,10,9.5,"NO","LAN",6
"2091",1,34,3,9,"WAS","DEN",6
"2092",1,31,14,5.5,"MIN","DET",7
"2093",1,16,12,1.5,"WAS","PHA",7
"2094",1,17,10,4,"DAL","KC",7
"2095",1,31,14,5.5,"CHI","TB",7
"2096",1,17,6,3,"CLE","GB",7
"2097",1,14,34,2,"IND","SD",7
"2098",1,56,17,10,"SF","ATL",7
"2099",0,21,27,2,"HOU","DEN",7
"2100",0,17,38,1.5,"NYG","LAN",7
"2101",0,19,0,7,"LAA","SEA",7
"2102",0,30,21,7,"NO","PHX",7
"2103",1,38,17,15,"MIA","NE",7
"2104",1,20,0,7.5,"PIT","CIN",7
"2105",0,19,17,6,"CLE","NE",8
"2106",0,30,10,3.5,"CHI","GB",8
"2107",0,28,13,2.5,"DAL","LAA",8
"2108",0,21,24,1,"DEN","SD",8
"2109",1,26,10,16,"HOU","CIN",8
"2110",1,20,31,13.5,"MIA","IND",8
"2111",1,23,10,15,"NYG","SEA",8
"2112",1,7,3,16,"PHA","PHX",8
"2113",1,7,38,3,"TB","DET",8
"2114",0,15,13,2.5,"WAS","MIN",8
"2115",1,3,27,7.5,"KC","PIT",8
"2116",0,24,20,8,"BUF","NYJ",8
"2117",1,16,7,19.5,"BUF","NE",9
"2118",1,13,27,9,"DET","GB",9
"2119",0,20,21,2.5,"HOU","PIT",9
"2120",1,30,28,4,"ATL","LAN",9
"2121",0,14,26,6,"MIA","NYJ",9
"2122",1,23,21,11,"NO","TB",9
"2123",0,10,30,1.5,"CLE","CIN",9
"2124",1,26,0,6,"SD","IND",9
"2125",1,20,10,3.5,"DAL","PHA",9
"2126",0,14,24,12.5,"SF","PHX",9
"2127",1,7,24,10.5,"WAS","NYG",9
"2128",1,10,38,3.5,"CHI","MIN",9
"2129",0,31,14,8,"NO","NE",10
"2130",1,28,20,7,"BUF","PIT",10
"2131",0,37,3,6.5,"DAL","DET",10
"2132",1,27,16,6,"DEN","NYJ",10
"2133",1,14,24,11,"HOU","CLE",10
"2134",1,16,14,6,"KC","SD",10
"2135",1,14,20,5,"LAN","PHX",10
"2136",0,28,0,6.5,"MIA","IND",10
"2137",0,35,7,6,"MIN","TB",10
"2138",1,27,7,9,"NYG","GB",10
"2139",1,31,10,6.5,"PHA","LAA",10
"2140",0,16,3,12.5,"WAS","SEA",10
"2141",1,28,31,10,"CHI","CIN",10
"2142",0,41,3,7,"SF","ATL",10
"2143",0,17,20,6,"CHI","TB",11
"2144",1,35,16,1,"KC","WAS",11
"2145",0,24,27,8,"PHA","GB",11
"2146",1,13,17,6.5,"MIN","HOU",11
"2147",1,13,14,2,"CLE","SD",11
"2148",1,20,17,7,"ATL","PHX",11
"2149",1,34,37,7,"IND","NE",11
"2150",1,21,20,6.5,"SF","NO",11
"2151",1,20,3,13,"LAA","SEA",11
"2152",1,17,14,6.5,"NYJ","CIN",11
"2153",1,17,14,10,"PIT","DET",11
"2154",1,23,27,14,"DAL","LAN",11
"2155",1,27,13,3.5,"DEN","NYG",11
"2156",0,26,20,1,"BUF","MIA",11
"2157",1,13,19,2.5,"CIN","DET",12
"2158",0,3,24,4.5,"NYJ","NE",12
"2159",0,47,34,3.5,"PHA","NYG",12
"2160",0,27,10,6.5,"SF","LAN",12
"2161",0,16,10,8,"DAL","PHX",12
"2162",1,24,0,4,"LAA","DEN",12
"2163",1,19,16,4,"MIA","HOU",12
"2164",1,29,14,8,"SD","TB",12
"2165",1,3,17,5.5,"CHI","GB",12
"2166",1,17,13,9,"MIN","CLE",12
"2167",1,30,14,11.5,"PIT","IND",12
"2168",1,41,14,13.5,"BUF","ATL",12
"2169",0,24,14,12,"KC","SEA",12
"2170",1,20,3,4,"NO","WAS",12
"2171",0,24,21,2.5,"HOU","DET",13
"2172",1,30,3,15,"DAL","NYG",13
"2173",1,27,14,3.5,"CLE","CHI",13
"2174",0,23,7,5.5,"KC","NYJ",13
"2175",0,31,17,2,"MIN","LAN",13
"2176",0,21,9,7,"PIT","CIN",13
"2177",0,13,16,16,"BUF","IND",13
"2178",1,19,14,5,"GB","TB",13
"2179",1,24,13,3.5,"NO","MIA",13
"2180",1,20,14,6.5,"SF","PHA",13
"2181",1,34,0,5.5,"ATL","NE",13
"2182",1,41,3,8.5,"WAS","PHX",13
"2183",1,27,3,3.5,"SD","LAA",13
"2184",0,13,16,5,"DEN","SEA",13
"2185",1,22,14,10,"NO","ATL",14
"2186",1,0,6,1,"NE","IND",14
"2187",0,31,27,4.5,"DAL","DEN",14
"2188",0,28,10,6.5,"WAS","NYG",14
"2189",0,7,28,2.5,"KC","LAA",14
"2190",1,38,10,3.5,"GB","DET",14
"2191",0,27,21,4.5,"SD","PHX",14
"2192",1,28,17,5.5,"PHA","MIN",14
"2193",1,37,21,10,"CLE","CIN",14
"2194",1,27,3,8,"SF","MIA",14
"2195",1,17,24,17.5,"BUF","NYJ",14
"2196",1,20,14,13.5,"PIT","SEA",14
"2197",1,27,31,1,"TB","LAN",14
"2198",1,24,7,11,"HOU","CHI",14
"2199",1,27,17,14,"BUF","DEN",15
"2200",0,0,19,3.5,"NYG","PHX",15
"2201",1,20,17,3.5,"WAS","DAL",15
"2202",0,20,17,5.5,"SF","MIN",15
"2203",0,37,14,5,"NO","LAN",15
"2204",0,20,17,9.5,"PHA","SEA",15
"2205",0,6,30,4,"PIT","CHI",15
"2206",1,7,35,0,"TB","ATL",15
"2207",0,14,24,2.5,"CLE","DET",15
"2208",1,6,10,5.5,"NYJ","IND",15
"2209",1,27,10,14,"SD","CIN",15
"2210",1,27,20,16,"KC","NE",15
"2211",1,14,16,7,"HOU","GB",15
"2212",1,20,7,6,"MIA","LAA",15
"2213",0,21,35,9,"KC","NYG",16
"2214",1,21,14,20,"SF","TB",16
"2215",1,16,20,3,"NO","BUF",16
"2216",1,16,3,2.5,"DET","CHI",16
"2217",0,17,14,1.5,"HOU","CLE",16
"2218",1,16,13,2.5,"IND","PHX",16
"2219",1,3,6,1.5,"PIT","MIN",16
"2220",1,20,10,4.5,"CIN","NE",16
"2221",1,28,13,6.5,"GB","LAN",16
"2222",0,36,14,3,"SD","LAA",16
"2223",1,17,13,3,"PHA","WAS",16
"2224",1,10,6,8.5,"DEN","SEA",16
"2225",1,19,17,11.5,"MIA","NYJ",16
"2226",0,41,17,7,"DAL","ATL",16
"2227",0,20,0,7.5,"NO","NYJ",17
"2228",1,20,21,14,"WAS","LAA",17
"2229",0,16,13,10,"MIA","NE",17
"2230",0,21,17,1.5,"IND","CIN",17
"2231",1,38,27,1.5,"LAN","ATL",17
"2232",1,42,20,7,"KC","DEN",17
"2233",1,3,7,6.5,"PHX","TB",17
"2234",1,27,14,11.5,"DAL","CHI",17
"2235",1,20,10,8.5,"PHA","NYG",17
"2236",1,23,13,6.5,"PIT","CLE",17
"2237",1,27,7,2,"MIN","GB",17
"2238",0,31,14,9.5,"SD","SEA",17
"2239",0,3,27,4,"BUF","HOU",17
"2240",1,24,6,13.5,"SF","DET",17
