"","Date","Total.Steps","Aerobic.Steps","Aerobic.Walking.Time","Calories","Distance","Fat.Burned","Steps.12AM","Steps.1AM","Steps.2AM","Steps.3AM","Steps.4AM","Steps.5AM","Steps.6AM","Steps.7AM","Steps.8AM","Steps.9AM","Steps.10AM","Steps.11AM","Steps.12PM","Steps.1PM","Steps.2PM","Steps.3PM","Steps.4PM","Steps.5PM","Steps.6PM","Steps.7PM","Steps.8PM","Steps.9PM","Steps.10PM","Steps.11PM","Aerobic.Steps.12AM","Aerobic.Steps.1AM","Aerobic.Steps.2AM","Aerobic.Steps.3AM","Aerobic.Steps.4AM","Aerobic.Steps.5AM","Aerobic.Steps.6AM","Aerobic.Steps.7AM","Aerobic.Steps.8AM","Aerobic.Steps.9AM","Aerobic.Steps.10AM","Aerobic.Steps.11AM","Aerobic.Steps.12PM","Aerobic.Steps.1PM","Aerobic.Steps.2PM","Aerobic.Steps.3PM","Aerobic.Steps.4PM","Aerobic.Steps.5PM","Aerobic.Steps.6PM","Aerobic.Steps.7PM","Aerobic.Steps.8PM","Aerobic.Steps.9PM","Aerobic.Steps.10PM","Aerobic.Steps.11PM","Used.12AM","Used.1AM","Used.2AM","Used.3AM","Used.4AM","Used.5AM","Used.6AM","Used.7AM","Used.8AM","Used.9AM","Used.10AM","Used.11AM","Used.12PM","Used.1PM","Used.2PM","Used.3PM","Used.4PM","Used.5PM","Used.6PM","Used.7PM","Used.8PM","Used.9PM","Used.10PM","Used.11PM"
"224",2013-12-17,6100,2756,24,345,2.79,19.5,0,0,0,0,0,0,0,356,193,344,0,330,340,174,114,1684,523,589,1250,31,159,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,239,1158,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"225",2013-12-18,6483,1367,12,378,2.96,21.2,0,0,0,0,0,0,0,68,671,0,718,1419,684,0,555,74,477,145,66,561,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"226",2013-12-19,6209,0,0,341,2.84,18.8,0,0,0,0,0,24,445,19,635,497,688,931,0,0,58,144,654,51,951,277,791,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"227",2013-12-20,9243,914,11,514,4.23,28.5,0,0,0,0,0,0,0,396,216,567,732,1040,1627,948,456,619,714,0,0,138,0,977,666,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,217,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"228",2013-12-21,7245,0,0,420,3.31,23.2,0,0,0,0,0,0,0,0,0,210,0,603,291,1326,1011,333,837,228,309,739,855,472,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"229",2013-12-22,2032,0,0,111,0.93,6.1,0,0,0,0,0,0,0,0,436,166,73,0,717,130,187,132,0,0,123,0,0,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"230",2013-12-23,6014,0,0,342,2.75,18.8,0,0,0,0,0,0,0,0,0,373,1490,814,683,354,115,109,0,799,181,0,750,37,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"231",2013-12-24,9387,0,0,544,4.29,30.8,0,0,0,0,0,0,0,0,557,0,651,661,563,2323,2484,893,302,64,148,76,0,44,507,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"232",2013-12-25,2417,0,0,107,1.1,5.9,127,0,0,0,0,0,15,221,73,426,39,91,100,212,0,0,120,473,47,0,144,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"233",2013-12-26,6129,3334,31,364,2.8,20.8,0,0,0,0,0,0,0,0,309,568,0,275,263,0,1891,0,671,367,0,133,0,1567,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"234",2013-12-27,6838,1517,14,413,3.12,23.1,0,0,0,0,0,0,0,308,234,359,0,0,613,829,1019,856,691,324,50,964,491,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,538,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"235",2013-12-28,6017,1500,13,324,2.75,18.4,0,0,0,0,0,0,0,0,0,0,217,1155,23,240,81,433,102,89,1464,183,1855,95,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"236",2013-12-29,4186,1150,11,237,1.91,13.3,0,0,0,0,0,0,0,0,0,0,211,0,1181,0,231,148,1587,339,234,124,0,90,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"237",2013-12-30,6027,1972,18,339,2.75,19.3,0,0,0,0,0,0,0,146,309,585,0,0,77,0,2158,0,667,486,173,220,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"238",2013-12-31,6007,1994,20,357,2.74,20.3,0,0,0,0,0,0,0,19,0,195,326,114,707,907,0,33,81,1039,368,139,0,13,36,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"239",2014-01-01,6207,3276,30,356,2.84,21.6,69,0,0,0,0,0,0,0,0,0,0,228,172,404,1535,73,101,49,13,3422,28,23,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"240",2014-01-02,5474,0,0,322,2.5,18.1,0,0,0,0,0,0,0,956,164,345,64,0,60,2186,0,452,551,452,100,86,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"241",2014-01-03,6354,1120,11,373,2.9,21,0,0,0,0,0,0,0,666,1301,556,0,32,52,216,1948,0,617,379,396,16,72,9,94,0,0,0,0,0,0,0,0,529,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"242",2014-01-04,8271,1506,15,475,3.78,27.3,0,0,0,0,0,0,0,24,487,3355,2270,165,0,102,243,234,310,1026,40,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"243",2014-01-05,4287,0,0,255,1.96,14.3,0,0,0,0,0,0,0,0,864,0,400,109,1152,52,164,343,0,187,63,655,221,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"244",2014-01-06,6060,2551,23,360,2.77,20.2,0,0,0,0,0,0,46,602,68,329,452,178,124,362,1410,668,0,8,275,141,97,38,1237,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"245",2014-01-07,6267,2847,27,359,2.86,20.4,0,0,0,0,0,0,0,1282,187,365,0,0,649,0,1885,0,553,860,126,111,163,86,0,0,0,0,0,0,0,0,0,1204,0,0,0,0,0,0,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"246",2014-01-08,6224,2338,21,371,2.84,21.4,0,0,0,0,0,0,0,50,565,68,70,0,215,688,597,377,0,809,68,37,2596,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"247",2014-01-09,6025,1691,15,343,2.75,19.4,0,0,0,0,0,0,0,60,523,0,43,0,806,27,1176,1285,86,740,218,32,78,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"248",2014-01-10,6070,1643,15,358,2.77,20.2,0,0,0,0,0,0,0,958,163,365,0,505,0,220,1710,0,922,449,388,14,198,99,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"249",2014-01-11,1484,0,0,72,0.67,3.9,0,0,0,0,0,0,0,0,69,388,10,0,0,57,0,0,38,15,503,106,53,174,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"250",2014-01-12,3325,0,0,183,1.52,10.1,0,0,0,0,0,0,0,0,1625,70,188,223,810,0,0,0,109,24,21,60,170,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"251",2014-01-13,6039,2757,25,364,2.76,20.6,0,0,0,0,0,0,0,382,65,281,464,15,1658,0,0,91,533,725,134,114,0,289,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,289,1231,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"252",2014-01-14,6277,2310,22,375,2.87,21.1,0,0,0,0,0,0,0,1371,193,364,6,29,572,63,196,2158,539,434,25,71,0,256,0,0,0,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"253",2014-01-15,6146,3224,28,379,2.81,21.6,0,0,0,0,0,0,0,75,366,267,0,51,61,1920,0,389,310,341,168,2068,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,1528,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"254",2014-01-16,6326,3263,29,368,2.89,21,0,0,0,0,0,0,0,329,30,120,294,25,288,608,0,350,17,2265,101,1705,129,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,0,1675,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"255",2014-01-17,7053,1462,13,406,3.22,22.9,0,0,0,0,0,0,0,944,158,362,28,430,0,123,1518,46,15,673,1343,1293,98,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"256",2014-01-18,2917,0,0,163,1.33,9,0,0,0,0,0,0,0,0,0,0,142,61,96,296,145,124,13,18,103,407,1247,0,68,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"257",2014-01-19,3315,0,0,181,1.51,10,34,0,0,0,0,0,0,0,779,6,298,215,1218,119,174,221,20,23,54,0,128,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"258",2014-01-20,6811,3786,34,384,3.11,22.2,0,0,0,0,0,0,0,315,167,320,0,1938,0,0,0,2424,211,75,408,37,211,578,52,75,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"259",2014-01-21,6026,3247,31,355,2.75,20.3,0,0,0,0,0,0,0,1552,159,322,0,477,77,106,0,2054,471,345,42,53,73,30,265,0,0,0,0,0,0,0,0,1457,0,0,0,0,0,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"260",2014-01-22,6182,2962,28,342,2.82,20.3,0,0,0,0,0,0,0,475,85,0,0,370,411,746,583,11,57,9,115,792,2504,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,2468,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"261",2014-01-23,8467,2892,26,517,3.87,29.5,0,0,0,0,0,0,940,9,1353,0,0,52,393,1801,0,0,474,218,1541,98,0,1537,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,1446,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"262",2014-01-24,7102,3090,28,420,3.25,24,0,0,0,0,0,0,0,1398,164,344,159,446,810,1142,22,34,520,362,202,754,0,620,0,125,0,0,0,0,0,0,0,1208,0,0,0,0,774,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"263",2014-01-25,2296,0,0,102,1.05,5.5,0,0,0,0,0,0,0,0,0,0,0,210,100,278,299,317,700,40,32,0,147,142,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"264",2014-01-26,4403,0,0,254,2.01,14,0,0,0,0,0,0,0,0,422,566,284,197,815,155,145,137,91,786,333,432,23,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265",2014-01-27,6099,1509,15,360,2.79,20.3,0,0,0,0,0,0,0,340,0,146,0,784,78,1098,0,213,608,152,213,446,0,1944,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"266",2014-01-28,6145,4008,37,364,2.81,21.4,0,0,0,0,0,0,0,55,503,0,0,0,40,1930,0,479,542,35,105,0,2436,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,0,0,0,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"267",2014-01-29,6052,0,0,352,2.77,19.8,0,0,0,0,0,0,0,1094,194,308,0,50,151,155,1976,373,553,334,32,0,43,735,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"268",2014-01-30,6105,2787,26,352,2.79,20,0,0,0,0,0,0,0,1112,154,444,41,19,130,1895,0,0,596,357,120,0,139,134,947,17,0,0,0,0,0,0,0,1024,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"269",2014-01-31,7277,0,0,442,3.33,24.7,0,0,0,0,0,0,0,887,181,542,0,36,0,155,2009,509,11,494,471,0,1483,451,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"270",2014-02-01,2225,0,0,116,1.01,6.4,0,0,0,0,0,0,0,0,0,0,52,53,82,552,473,412,122,156,0,0,0,108,98,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"271",2014-02-02,3042,0,0,145,1.39,8,0,0,0,0,0,0,0,0,1032,83,221,175,859,147,0,35,72,21,93,34,70,42,117,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"272",2014-02-03,6015,1934,18,368,2.75,20.9,0,0,0,0,0,0,0,362,86,212,545,86,529,0,2056,0,529,0,241,0,952,390,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"273",2014-02-04,6188,1743,16,356,2.83,20.2,0,0,0,0,0,0,0,1021,146,366,0,224,249,0,2005,0,545,407,63,979,172,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"274",2014-02-05,6181,1583,14,374,2.82,21,0,0,0,0,0,0,0,925,180,348,0,0,62,123,418,2068,25,490,755,177,569,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"275",2014-02-06,6107,1975,18,366,2.79,20.8,0,0,0,0,0,0,0,940,158,372,0,0,620,45,0,2136,536,416,45,182,176,419,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"276",2014-02-07,6027,1725,15,350,2.75,19.8,0,0,0,0,0,0,0,1071,186,890,0,1952,0,0,312,19,520,343,154,52,49,0,479,0,0,0,0,0,0,0,0,0,0,0,0,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"277",2014-02-08,3510,0,0,189,1.6,10.4,0,0,0,0,0,0,0,0,237,0,26,294,494,496,403,39,63,63,6,1130,171,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"278",2014-02-09,4193,0,0,236,1.91,13.2,0,0,0,0,0,0,0,0,710,163,430,138,1630,0,97,843,0,0,31,97,42,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"279",2014-02-10,6123,2213,20,376,2.8,21.6,0,0,0,0,0,0,0,356,63,59,210,282,628,0,711,857,165,29,103,140,2475,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"280",2014-02-11,7543,4195,39,471,3.45,27.6,0,0,0,0,0,0,0,1357,147,342,0,482,70,338,3156,0,787,202,456,97,0,75,34,0,0,0,0,0,0,0,0,1191,0,0,0,0,0,0,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"281",2014-02-12,6029,1088,10,344,2.75,19.2,0,0,0,0,0,0,0,91,511,103,27,0,167,1331,836,1076,622,102,226,485,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"282",2014-02-13,7400,4320,39,433,3.38,26.9,0,0,0,0,0,0,0,361,479,0,0,113,0,15,20,246,498,0,166,4428,1031,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"283",2014-02-14,7078,1183,11,425,3.23,23.6,0,0,0,0,0,0,0,618,128,315,0,496,0,2173,0,491,485,867,445,0,361,673,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"284",2014-02-15,2025,0,0,90,0.92,4.9,0,0,0,0,0,0,0,0,53,0,61,705,560,0,91,30,27,0,26,79,56,91,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"285",2014-02-16,3190,0,0,172,1.46,9.4,0,0,0,0,0,0,0,0,1082,0,474,194,709,61,0,159,131,50,41,126,21,119,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286",2014-02-17,7198,2606,27,415,3.29,23.5,0,0,0,0,0,0,0,0,14,0,0,0,211,877,0,446,409,2719,1786,37,190,429,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,1271,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"287",2014-02-18,2751,0,0,148,1.25,8.1,0,0,0,0,0,0,0,363,46,83,141,464,1209,0,259,6,0,0,44,47,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"288",2014-02-19,6034,1058,10,350,2.76,19.6,0,0,0,0,0,0,0,164,605,0,241,73,56,978,909,149,497,246,301,694,1104,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"289",2014-02-20,7391,4720,44,452,3.38,25.7,0,0,0,0,0,0,0,1368,1137,0,43,316,569,1375,675,17,1224,362,123,56,56,27,43,0,0,0,0,0,0,0,0,1247,1104,0,0,0,0,1169,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"290",2014-02-21,6092,1196,11,373,2.78,21,0,0,0,0,0,0,0,1164,170,351,0,27,0,0,2255,0,523,410,71,0,990,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"291",2014-02-22,3981,0,0,225,1.82,12.4,0,0,0,0,0,0,0,0,80,82,24,219,28,902,736,1404,94,140,85,154,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"292",2014-02-23,3531,0,0,188,1.61,10.4,0,0,0,0,0,0,0,68,926,49,488,94,1075,0,32,239,0,294,34,132,8,16,57,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"293",2014-02-24,2855,0,0,179,1.3,9.9,0,0,0,0,0,0,0,371,72,0,363,310,91,0,1165,0,394,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"294",2014-02-25,4030,0,0,224,1.84,12.4,0,0,0,0,0,0,0,885,190,350,20,0,90,132,221,28,556,346,529,464,187,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"295",2014-02-26,5258,0,0,327,2.4,18.1,0,0,0,0,0,0,0,85,477,0,482,470,912,0,821,220,5,504,590,126,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"296",2014-02-27,6024,0,0,370,2.75,20.6,0,0,0,0,0,0,951,754,676,0,0,920,74,0,0,0,488,234,789,102,849,25,16,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"297",2014-02-28,6825,3513,33,410,3.12,23.1,0,0,0,0,0,0,0,1337,1174,0,567,1354,904,27,0,336,533,372,58,22,0,108,33,0,0,0,0,0,0,0,0,1241,1166,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"298",2014-03-01,3366,0,0,168,1.54,9.2,0,0,0,0,0,0,0,0,154,24,0,123,0,468,382,125,0,75,572,1203,62,58,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"299",2014-03-02,2423,0,0,126,1.1,6.9,0,0,0,0,0,0,0,0,517,39,213,71,585,233,19,48,18,121,240,194,37,50,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
