"","dtime","lat","lon","lc"
"3012",2002-11-17 19:29:32,78.819,11.912,3
"3013",2002-11-17 20:18:00,78.816,12.115,-2
"3014",2002-11-17 21:08:08,78.817,11.917,1
"3015",2002-11-17 23:12:38,78.864,11.915,-2
"3016",2002-11-18 06:04:02,78.839,11.88,-2
"3017",2002-11-18 06:28:45,78.806,11.961,-2
"3018",2002-11-18 06:47:37,78.836,11.86,0
"3019",2002-11-18 10:05:05,78.931,12.212,-9
"3020",2002-11-18 11:27:22,78.77,11.779,-2
"3021",2002-11-18 13:32:39,78.811,11.905,3
"3022",2002-11-19 20:23:22,78.828,12.737,-9
"3023",2002-11-19 20:47:02,78.835,12.012,-1
"3024",2002-11-19 21:10:22,78.792,12.184,-1
"3025",2002-11-19 21:49:42,78.818,12.002,3
"3026",2002-11-19 22:25:42,78.818,11.651,-2
"3027",2002-11-19 23:34:34,78.817,12.183,-9
"3028",2002-11-19 23:40:14,78.821,11.975,1
"3029",2002-11-20 00:11:54,78.817,11.998,-1
"3030",2002-11-20 00:31:54,78.817,11.981,2
"3031",2002-11-20 07:25:58,77.283,16.978,-2
"3032",2002-11-21 23:46:11,78.82,12.009,-1
"3033",2002-11-21 23:52:31,78.811,12.218,-2
"3034",2002-11-22 00:09:51,78.858,12.024,0
"3035",2002-11-22 00:24:31,78.818,12.02,2
"3036",2002-11-22 01:28:31,78.387,14.045,-2
"3037",2002-11-22 01:33:11,78.822,11.97,-1
"3038",2002-11-22 05:26:34,78.822,12.005,-1
"3039",2002-11-25 02:30:51,78.153,13.904,-2
"3040",2002-11-25 02:39:31,78.949,11.806,-2
"3041",2002-11-25 02:58:11,78.645,11.053,-2
"3042",2002-11-29 07:43:48,77.287,7.878,-2
"3043",2002-12-01 06:34:28,78.829,11.967,0
"3044",2002-12-01 06:55:56,78.823,12.014,0
"3045",2002-12-01 06:56:56,78.872,12.28,-2
"3046",2002-12-01 07:13:36,77.467,16.831,-9
"3047",2002-12-01 08:16:16,78.827,11.988,2
"3048",2002-12-01 08:36:56,78.726,11.389,-2
"3049",2002-12-01 08:38:16,78.807,11.851,-2
"3050",2002-12-01 08:52:56,79.141,11.694,-2
"3051",2002-12-01 14:56:36,78.825,11.986,-1
"3052",2002-12-03 09:12:23,78.816,11.982,-1
"3053",2002-12-05 03:41:09,78.822,11.971,-1
"3054",2002-12-05 05:04:29,79.044,10.916,-2
"3055",2002-12-05 08:27:56,78.731,12.056,-2
"3056",2002-12-05 08:40:36,78.815,12.037,-2
"3057",2002-12-05 08:43:16,78.826,12.063,-2
"3058",2002-12-05 10:08:12,78.833,12.037,-2
"3059",2002-12-05 10:22:12,78.814,12.006,-2
"3060",2002-12-06 20:08:38,78.818,12.269,-2
