"","name","per.freq","cum.freq","rank","gender","gender2","pred.sex"
"4313","JERRY",0.432,43.132,39,"M","B","M"
"4314","DENNIS",0.415,43.547,40,"M","B","M"
"4315","WALTER",0.399,43.946,41,"M","B","M"
"4316","PATRICK",0.389,44.335,42,"M","B","M"
"4317","PETER",0.381,44.716,43,"M","B","M"
"4318","HAROLD",0.371,45.087,44,"M","B","M"
"4319","DOUGLAS",0.367,45.454,45,"M","M","M"
"4320","HENRY",0.365,45.819,46,"M","B","M"
"4321","CARL",0.346,46.165,47,"M","B","M"
"4322","ARTHUR",0.335,46.5,48,"M","B","M"
"4323","RYAN",0.328,46.828,49,"M","B","M"
"4324","ROGER",0.322,47.15,50,"M","M","M"
"4325","JOE",0.321,47.471,51,"M","B","M"
"4326","JUAN",0.316,47.786,52,"M","B","M"
"4327","JACK",0.315,48.102,53,"M","B","M"
"4328","ALBERT",0.314,48.415,54,"M","B","M"
"4329","JONATHAN",0.313,48.729,55,"M","M","M"
"4330","JUSTIN",0.311,49.04,56,"M","B","M"
"4331","TERRY",0.311,49.351,57,"M","B","M"
"4332","GERALD",0.309,49.66,58,"M","B","M"
"4333","KEITH",0.308,49.968,59,"M","B","M"
"4334","SAMUEL",0.306,50.274,60,"M","B","M"
"4335","WILLIE",0.302,50.576,61,"M","B","M"
"4336","RALPH",0.282,50.859,62,"M","M","M"
"4337","LAWRENCE",0.282,51.141,63,"M","B","M"
"4338","NICHOLAS",0.275,51.415,64,"M","M","M"
"4339","ROY",0.273,51.688,65,"M","B","M"
"4340","BENJAMIN",0.27,51.958,66,"M","M","M"
"4341","BRUCE",0.263,52.221,67,"M","M","M"
"4342","BRANDON",0.26,52.48,68,"M","B","M"
"4343","ADAM",0.259,52.74,69,"M","B","M"
"4344","HARRY",0.251,52.991,70,"M","M","M"
"4345","FRED",0.251,53.241,71,"M","B","M"
"4346","WAYNE",0.249,53.49,72,"M","M","M"
"4347","BILLY",0.248,53.738,73,"M","B","M"
"4348","STEVE",0.246,53.984,74,"M","M","M"
"4349","LOUIS",0.243,54.227,75,"M","B","M"
"4350","JEREMY",0.242,54.469,76,"M","B","M"
"4351","AARON",0.24,54.71,77,"M","B","M"
"4352","RANDY",0.232,54.942,78,"M","B","M"
"4353","HOWARD",0.23,55.172,79,"M","M","M"
"4354","EUGENE",0.23,55.402,80,"M","B","M"
"4355","CARLOS",0.229,55.63,81,"M","B","M"
"4356","RUSSELL",0.224,55.854,82,"M","B","M"
"4357","BOBBY",0.223,56.077,83,"M","B","M"
"4358","VICTOR",0.222,56.299,84,"M","B","M"
"4359","MARTIN",0.216,56.515,85,"M","B","M"
"4360","ERNEST",0.215,56.73,86,"M","M","M"
"4361","PHILLIP",0.213,56.942,87,"M","M","M"
"4362","TODD",0.213,57.155,88,"M","M","M"
"4363","JESSE",0.209,57.364,89,"M","B","M"
"4364","CRAIG",0.206,57.57,90,"M","M","M"
"4365","ALAN",0.204,57.774,91,"M","M","M"
"4366","SHAWN",0.2,57.973,92,"M","B","M"
"4367","CLARENCE",0.197,58.17,93,"M","B","M"
"4368","SEAN",0.197,58.368,94,"M","B","M"
"4369","PHILIP",0.197,58.565,95,"M","M","M"
"4370","CHRIS",0.197,58.761,96,"M","B","M"
"4371","JOHNNY",0.195,58.957,97,"M","B","M"
"4372","EARL",0.193,59.149,98,"M","M","M"
"4373","JIMMY",0.191,59.34,99,"M","B","M"
"4374","ANTONIO",0.19,59.531,100,"M","B","M"
"4375","DANNY",0.19,59.72,101,"M","M","M"
"4376","BRYAN",0.19,59.91,102,"M","M","M"
"4377","TONY",0.19,60.1,103,"M","B","M"
"4378","LUIS",0.189,60.289,104,"M","B","M"
"4379","MIKE",0.189,60.478,105,"M","B","M"
"4380","STANLEY",0.186,60.665,106,"M","M","M"
"4381","LEONARD",0.186,60.85,107,"M","M","M"
"4382","NATHAN",0.185,61.035,108,"M","M","M"
"4383","DALE",0.184,61.219,109,"M","B","M"
"4384","MANUEL",0.181,61.4,110,"M","M","M"
"4385","RODNEY",0.18,61.581,111,"M","M","M"
"4386","CURTIS",0.18,61.761,112,"M","B","M"
"4387","NORMAN",0.177,61.938,113,"M","B","M"
"4388","ALLEN",0.174,62.112,114,"M","B","M"
"4389","MARVIN",0.171,62.283,115,"M","M","M"
"4390","VINCENT",0.168,62.45,116,"M","M","M"
"4391","GLENN",0.167,62.617,117,"M","B","M"
"4392","JEFFERY",0.166,62.783,118,"M","M","M"
"4393","TRAVIS",0.166,62.949,119,"M","B","M"
"4394","JEFF",0.166,63.114,120,"M","M","M"
"4395","CHAD",0.165,63.279,121,"M","M","M"
"4396","JACOB",0.165,63.444,122,"M","M","M"
"4397","LEE",0.162,63.606,123,"M","B","M"
"4398","MELVIN",0.162,63.768,124,"M","B","M"
"4399","ALFRED",0.162,63.93,125,"M","M","M"
"4400","KYLE",0.16,64.09,126,"M","B","M"
"4401","FRANCIS",0.16,64.25,127,"M","B","M"
"4402","BRADLEY",0.159,64.409,128,"M","M","M"
"4403","JESUS",0.155,64.564,129,"M","B","M"
"4404","HERBERT",0.155,64.719,130,"M","M","M"
"4405","FREDERICK",0.154,64.873,131,"M","M","M"
"4406","RAY",0.153,65.026,132,"M","B","M"
"4407","JOEL",0.152,65.177,133,"M","B","M"
"4408","EDWIN",0.148,65.326,134,"M","M","M"
"4409","DON",0.145,65.471,135,"M","M","M"
"4410","EDDIE",0.144,65.615,136,"M","B","M"
"4411","RICKY",0.141,65.756,137,"M","M","M"
"4412","TROY",0.138,65.895,138,"M","B","M"
"4413","RANDALL",0.138,66.032,139,"M","M","M"
"4414","BARRY",0.134,66.167,140,"M","M","M"
"4415","ALEXANDER",0.132,66.299,141,"M","B","M"
"4416","BERNARD",0.127,66.427,142,"M","M","M"
"4417","MARIO",0.125,66.552,143,"M","B","M"
"4418","LEROY",0.125,66.676,144,"M","M","M"
"4419","FRANCISCO",0.124,66.801,145,"M","B","M"
"4420","MARCUS",0.124,66.925,146,"M","M","M"
"4421","MICHEAL",0.123,67.048,147,"M","B","M"
"4422","THEODORE",0.123,67.171,148,"M","M","M"
"4423","CLIFFORD",0.123,67.293,149,"M","M","M"
"4424","MIGUEL",0.122,67.415,150,"M","M","M"
"4425","OSCAR",0.122,67.538,151,"M","B","M"
"4426","JAY",0.118,67.656,152,"M","B","M"
"4427","JIM",0.118,67.773,153,"M","M","M"
"4428","TOM",0.117,67.89,154,"M","M","M"
"4429","CALVIN",0.115,68.006,155,"M","M","M"
"4430","ALEX",0.115,68.12,156,"M","B","M"
"4431","JON",0.115,68.235,157,"M","B","M"
"4432","RONNIE",0.113,68.348,158,"M","B","M"
"4433","BILL",0.112,68.461,159,"M","M","M"
"4434","LLOYD",0.112,68.573,160,"M","M","M"
"4435","TOMMY",0.112,68.685,161,"M","B","M"
"4436","LEON",0.112,68.797,162,"M","B","M"
"4437","DEREK",0.112,68.908,163,"M","M","M"
"4438","WARREN",0.11,69.018,164,"M","M","M"
"4439","DARRELL",0.108,69.126,165,"M","M","M"
"4440","JEROME",0.108,69.234,166,"M","M","M"
"4441","FLOYD",0.107,69.34,167,"M","M","M"
"4442","LEO",0.106,69.446,168,"M","B","M"
"4443","ALVIN",0.105,69.551,169,"M","M","M"
"4444","TIM",0.104,69.656,170,"M","M","M"
"4445","WESLEY",0.104,69.76,171,"M","B","M"
"4446","GORDON",0.104,69.864,172,"M","M","M"
"4447","DEAN",0.104,69.968,173,"M","B","M"
"4448","GREG",0.104,70.071,174,"M","M","M"
"4449","JORGE",0.104,70.175,175,"M","M","M"
"4450","DUSTIN",0.103,70.278,176,"M","M","M"
"4451","PEDRO",0.103,70.381,177,"M","M","M"
"4452","DERRICK",0.103,70.484,178,"M","M","M"
"4453","DAN",0.101,70.585,179,"M","B","M"
"4454","LEWIS",0.099,70.684,180,"M","B","M"
"4455","ZACHARY",0.099,70.782,181,"M","M","M"
"4456","COREY",0.098,70.88,182,"M","B","M"
"4457","HERMAN",0.097,70.977,183,"M","M","M"
"4458","MAURICE",0.097,71.074,184,"M","B","M"
"4459","VERNON",0.097,71.171,185,"M","B","M"
"4460","ROBERTO",0.097,71.268,186,"M","B","M"
"4461","CLYDE",0.095,71.363,187,"M","B","M"
"4462","GLEN",0.094,71.457,188,"M","M","M"
"4463","HECTOR",0.094,71.551,189,"M","M","M"
"4464","SHANE",0.093,71.645,190,"M","B","M"
"4465","RICARDO",0.093,71.738,191,"M","M","M"
"4466","SAM",0.092,71.83,192,"M","B","M"
"4467","RICK",0.091,71.921,193,"M","M","M"
"4468","LESTER",0.091,72.011,194,"M","B","M"
"4469","BRENT",0.09,72.102,195,"M","M","M"
"4470","RAMON",0.09,72.192,196,"M","M","M"
"4471","CHARLIE",0.09,72.281,197,"M","B","M"
"4472","TYLER",0.089,72.371,198,"M","B","M"
"4473","GILBERT",0.089,72.46,199,"M","M","M"
"4474","GENE",0.087,72.547,200,"M","B","M"
"4475","MARC",0.087,72.634,201,"M","M","M"
"4476","REGINALD",0.084,72.717,202,"M","M","M"
"4477","RUBEN",0.082,72.8,203,"M","M","M"
"4478","BRETT",0.082,72.882,204,"M","B","M"
"4479","ANGEL",0.082,72.964,205,"M","B","M"
"4480","NATHANIEL",0.081,73.045,206,"M","M","M"
"4481","RAFAEL",0.081,73.126,207,"M","M","M"
"4482","LESLIE",0.081,73.207,208,"M","B","F"
"4483","EDGAR",0.08,73.287,209,"M","M","M"
"4484","MILTON",0.08,73.367,210,"M","M","M"
"4485","RAUL",0.079,73.446,211,"M","M","M"
"4486","BEN",0.078,73.524,212,"M","M","M"
"4487","CHESTER",0.078,73.602,213,"M","M","M"
"4488","CECIL",0.078,73.68,214,"M","B","M"
"4489","DUANE",0.077,73.757,215,"M","M","M"
"4490","FRANKLIN",0.077,73.834,216,"M","M","M"
"4491","ANDRE",0.076,73.91,217,"M","B","M"
"4492","ELMER",0.074,73.984,218,"M","B","M"
"4493","BRAD",0.073,74.057,219,"M","M","M"
"4494","GABRIEL",0.073,74.13,220,"M","B","M"
"4495","RON",0.072,74.202,221,"M","M","M"
"4496","MITCHELL",0.072,74.274,222,"M","B","M"
"4497","ROLAND",0.072,74.347,223,"M","M","M"
"4498","ARNOLD",0.072,74.419,224,"M","M","M"
"4499","HARVEY",0.072,74.491,225,"M","M","M"
"4500","JARED",0.071,74.562,226,"M","M","M"
"4501","ADRIAN",0.069,74.631,227,"M","B","M"
"4502","KARL",0.069,74.699,228,"M","B","M"
"4503","CORY",0.068,74.767,229,"M","B","M"
"4504","CLAUDE",0.068,74.835,230,"M","B","M"
"4505","ERIK",0.068,74.903,231,"M","M","M"
"4506","DARRYL",0.067,74.97,232,"M","M","M"
"4507","JAMIE",0.066,75.037,233,"M","B","F"
"4508","NEIL",0.066,75.102,234,"M","M","M"
"4509","JESSIE",0.065,75.168,235,"M","B","F"
"4510","CHRISTIAN",0.065,75.233,236,"M","B","M"
"4511","JAVIER",0.065,75.297,237,"M","M","M"
"4512","FERNANDO",0.065,75.362,238,"M","M","M"
"4513","CLINTON",0.065,75.427,239,"M","M","M"
"4514","TED",0.064,75.491,240,"M","M","M"
"4515","MATHEW",0.064,75.555,241,"M","M","M"
"4516","TYRONE",0.064,75.619,242,"M","M","M"
"4517","DARREN",0.064,75.683,243,"M","M","M"
"4518","LONNIE",0.064,75.746,244,"M","B","M"
"4519","LANCE",0.063,75.81,245,"M","M","M"
"4520","CODY",0.063,75.873,246,"M","B","M"
"4521","JULIO",0.063,75.936,247,"M","B","M"
"4522","KELLY",0.063,75.998,248,"M","B","F"
"4523","KURT",0.062,76.061,249,"M","M","M"
"4524","ALLAN",0.061,76.122,250,"M","M","M"
"4525","NELSON",0.061,76.182,251,"M","M","M"
"4526","GUY",0.06,76.243,252,"M","M","M"
"4527","CLAYTON",0.06,76.303,253,"M","M","M"
"4528","HUGH",0.06,76.363,254,"M","M","M"
"4529","MAX",0.059,76.421,255,"M","M","M"
"4530","DWAYNE",0.059,76.48,256,"M","M","M"
"4531","DWIGHT",0.058,76.538,257,"M","M","M"
"4532","ARMANDO",0.058,76.596,258,"M","M","M"
"4533","FELIX",0.058,76.654,259,"M","M","M"
"4534","JIMMIE",0.058,76.711,260,"M","B","M"
"4535","EVERETT",0.057,76.768,261,"M","M","M"
"4536","JORDAN",0.056,76.824,262,"M","B","M"
"4537","IAN",0.056,76.88,263,"M","M","M"
"4538","WALLACE",0.056,76.936,264,"M","M","M"
"4539","KEN",0.055,76.991,265,"M","M","M"
"4540","BOB",0.055,77.047,266,"M","M","M"
"4541","JAIME",0.055,77.102,267,"M","B","M"
"4542","CASEY",0.054,77.156,268,"M","B","M"
"4543","ALFREDO",0.054,77.21,269,"M","M","M"
"4544","ALBERTO",0.053,77.263,270,"M","M","M"
"4545","DAVE",0.053,77.316,271,"M","M","M"
"4546","IVAN",0.053,77.369,272,"M","M","M"
"4547","JOHNNIE",0.052,77.421,273,"M","B","M"
"4548","SIDNEY",0.052,77.474,274,"M","B","M"
"4549","BYRON",0.052,77.526,275,"M","M","M"
"4550","JULIAN",0.052,77.578,276,"M","B","M"
"4551","ISAAC",0.051,77.629,277,"M","M","M"
"4552","MORRIS",0.051,77.68,278,"M","M","M"
"4553","CLIFTON",0.05,77.73,279,"M","M","M"
"4554","WILLARD",0.05,77.78,280,"M","M","M"
"4555","DARYL",0.05,77.831,281,"M","B","M"
"4556","ROSS",0.05,77.88,282,"M","M","M"
"4557","VIRGIL",0.049,77.929,283,"M","B","M"
"4558","ANDY",0.049,77.979,284,"M","M","M"
"4559","MARSHALL",0.049,78.028,285,"M","B","M"
"4560","SALVADOR",0.049,78.077,286,"M","M","M"
"4561","PERRY",0.049,78.126,287,"M","B","M"
"4562","KIRK",0.049,78.175,288,"M","M","M"
"4563","SERGIO",0.049,78.224,289,"M","M","M"
"4564","MARION",0.048,78.272,290,"M","B","F"
"4565","TRACY",0.048,78.32,291,"M","B","F"
"4566","SETH",0.048,78.368,292,"M","M","M"
"4567","KENT",0.048,78.416,293,"M","M","M"
"4568","TERRANCE",0.048,78.464,294,"M","M","M"
"4569","RENE",0.048,78.512,295,"M","B","M"
"4570","EDUARDO",0.047,78.559,296,"M","M","M"
"4571","TERRENCE",0.047,78.606,297,"M","M","M"
"4572","ENRIQUE",0.046,78.652,298,"M","M","M"
"4573","FREDDIE",0.046,78.698,299,"M","B","M"
"4574","WADE",0.045,78.743,300,"M","M","M"
"4575","AUSTIN",0.044,78.786,301,"M","B","M"
"4576","STUART",0.044,78.83,302,"M","M","M"
"4577","FREDRICK",0.043,78.873,303,"M","M","M"
"4578","ARTURO",0.043,78.917,304,"M","M","M"
"4579","ALEJANDRO",0.043,78.96,305,"M","M","M"
"4580","JACKIE",0.043,79.002,306,"M","B","F"
"4581","JOEY",0.043,79.045,307,"M","B","M"
"4582","NICK",0.043,79.088,308,"M","M","M"
"4583","LUTHER",0.043,79.13,309,"M","M","M"
"4584","WENDELL",0.042,79.172,310,"M","M","M"
"4585","JEREMIAH",0.042,79.215,311,"M","M","M"
"4586","EVAN",0.042,79.257,312,"M","B","M"
"4587","JULIUS",0.042,79.298,313,"M","M","M"
"4588","DANA",0.042,79.34,314,"M","B","F"
"4589","DONNIE",0.041,79.381,315,"M","B","M"
"4590","OTIS",0.041,79.422,316,"M","M","M"
"4591","SHANNON",0.04,79.462,317,"M","B","F"
"4592","TREVOR",0.04,79.503,318,"M","M","M"
"4593","OLIVER",0.04,79.543,319,"M","M","M"
"4594","LUKE",0.04,79.583,320,"M","M","M"
"4595","HOMER",0.04,79.623,321,"M","M","M"
"4596","GERARD",0.04,79.663,322,"M","M","M"
"4597","DOUG",0.04,79.703,323,"M","M","M"
"4598","KENNY",0.039,79.742,324,"M","M","M"
"4599","HUBERT",0.039,79.782,325,"M","M","M"
"4600","ANGELO",0.039,79.821,326,"M","B","M"
"4601","SHAUN",0.039,79.859,327,"M","B","M"
"4602","LYLE",0.038,79.898,328,"M","M","M"
"4603","MATT",0.038,79.936,329,"M","M","M"
"4604","LYNN",0.038,79.974,330,"M","B","F"
"4605","ALFONSO",0.038,80.012,331,"M","M","M"
"4606","ORLANDO",0.037,80.049,332,"M","M","M"
"4607","REX",0.037,80.086,333,"M","M","M"
"4608","CARLTON",0.037,80.123,334,"M","M","M"
"4609","ERNESTO",0.037,80.16,335,"M","M","M"
"4610","CAMERON",0.037,80.197,336,"M","B","M"
"4611","NEAL",0.037,80.233,337,"M","M","M"
"4612","PABLO",0.036,80.27,338,"M","M","M"
"4613","LORENZO",0.036,80.306,339,"M","M","M"
"4614","OMAR",0.036,80.342,340,"M","M","M"
"4615","WILBUR",0.036,80.378,341,"M","M","M"
"4616","BLAKE",0.036,80.414,342,"M","B","M"
"4617","GRANT",0.036,80.45,343,"M","M","M"
"4618","HORACE",0.036,80.486,344,"M","M","M"
"4619","RODERICK",0.036,80.521,345,"M","M","M"
"4620","KERRY",0.036,80.557,346,"M","B","M"
"4621","ABRAHAM",0.035,80.592,347,"M","M","M"
"4622","WILLIS",0.035,80.627,348,"M","M","M"
"4623","RICKEY",0.035,80.662,349,"M","M","M"
"4624","JEAN",0.035,80.696,350,"M","B","F"
"4625","IRA",0.035,80.731,351,"M","B","M"
"4626","ANDRES",0.034,80.766,352,"M","M","M"
"4627","CESAR",0.034,80.8,353,"M","M","M"
"4628","JOHNATHAN",0.034,80.834,354,"M","M","M"
"4629","MALCOLM",0.034,80.868,355,"M","M","M"
"4630","RUDOLPH",0.034,80.902,356,"M","M","M"
"4631","DAMON",0.034,80.936,357,"M","M","M"
"4632","KELVIN",0.034,80.97,358,"M","M","M"
"4633","RUDY",0.034,81.004,359,"M","B","M"
"4634","PRESTON",0.034,81.037,360,"M","M","M"
"4635","ALTON",0.033,81.071,361,"M","M","M"
"4636","ARCHIE",0.033,81.104,362,"M","M","M"
"4637","MARCO",0.033,81.137,363,"M","M","M"
"4638","WM",0.033,81.17,364,"M","M","M"
"4639","PETE",0.032,81.202,365,"M","M","M"
"4640","RANDOLPH",0.032,81.234,366,"M","M","M"
"4641","GARRY",0.032,81.267,367,"M","M","M"
"4642","GEOFFREY",0.032,81.299,368,"M","M","M"
"4643","JONATHON",0.032,81.331,369,"M","M","M"
"4644","FELIPE",0.032,81.363,370,"M","M","M"
"4645","BENNIE",0.032,81.395,371,"M","B","M"
"4646","GERARDO",0.032,81.427,372,"M","M","M"
"4647","ED",0.032,81.458,373,"M","M","M"
"4648","DOMINIC",0.032,81.49,374,"M","M","M"
"4649","ROBIN",0.032,81.522,375,"M","B","F"
"4650","LOREN",0.032,81.553,376,"M","B","M"
"4651","DELBERT",0.031,81.585,377,"M","M","M"
"4652","COLIN",0.031,81.616,378,"M","M","M"
"4653","GUILLERMO",0.031,81.647,379,"M","M","M"
"4654","EARNEST",0.031,81.678,380,"M","M","M"
"4655","LUCAS",0.031,81.709,381,"M","M","M"
"4656","BENNY",0.03,81.739,382,"M","M","M"
"4657","NOEL",0.03,81.769,383,"M","B","M"
"4658","SPENCER",0.03,81.799,384,"M","M","M"
"4659","RODOLFO",0.03,81.828,385,"M","M","M"
"4660","MYRON",0.03,81.858,386,"M","M","M"
"4661","EDMUND",0.03,81.887,387,"M","M","M"
"4662","GARRETT",0.029,81.917,388,"M","M","M"
"4663","SALVATORE",0.029,81.946,389,"M","M","M"
"4664","CEDRIC",0.029,81.975,390,"M","M","M"
"4665","LOWELL",0.029,82.004,391,"M","M","M"
"4666","GREGG",0.029,82.032,392,"M","M","M"
"4667","SHERMAN",0.028,82.061,393,"M","M","M"
"4668","WILSON",0.028,82.089,394,"M","M","M"
"4669","DEVIN",0.028,82.117,395,"M","B","M"
"4670","SYLVESTER",0.028,82.145,396,"M","M","M"
"4671","KIM",0.028,82.173,397,"M","B","F"
"4672","ROOSEVELT",0.028,82.201,398,"M","M","M"
"4673","ISRAEL",0.028,82.229,399,"M","M","M"
"4674","JERMAINE",0.028,82.257,400,"M","M","M"
"4675","FORREST",0.027,82.284,401,"M","M","M"
"4676","WILBERT",0.027,82.31,402,"M","M","M"
"4677","LELAND",0.027,82.337,403,"M","M","M"
"4678","SIMON",0.026,82.363,404,"M","M","M"
"4679","GUADALUPE",0.026,82.39,405,"M","B","F"
"4680","CLARK",0.026,82.416,406,"M","M","M"
"4681","IRVING",0.026,82.442,407,"M","M","M"
"4682","CARROLL",0.026,82.468,408,"M","B","M"
"4683","BRYANT",0.026,82.494,409,"M","M","M"
"4684","OWEN",0.026,82.519,410,"M","M","M"
"4685","RUFUS",0.025,82.545,411,"M","M","M"
"4686","WOODROW",0.025,82.57,412,"M","M","M"
"4687","SAMMY",0.025,82.595,413,"M","B","M"
"4688","KRISTOPHER",0.025,82.62,414,"M","M","M"
"4689","MACK",0.025,82.645,415,"M","M","M"
"4690","LEVI",0.025,82.67,416,"M","M","M"
"4691","MARCOS",0.025,82.695,417,"M","M","M"
"4692","GUSTAVO",0.025,82.72,418,"M","M","M"
"4693","JAKE",0.025,82.744,419,"M","M","M"
"4694","LIONEL",0.024,82.769,420,"M","M","M"
"4695","MARTY",0.024,82.793,421,"M","B","M"
"4696","TAYLOR",0.024,82.817,422,"M","B","M"
"4697","ELLIS",0.024,82.842,423,"M","B","M"
"4698","DALLAS",0.024,82.866,424,"M","B","M"
"4699","GILBERTO",0.024,82.89,425,"M","M","M"
"4700","CLINT",0.024,82.914,426,"M","M","M"
"4701","NICOLAS",0.024,82.938,427,"M","M","M"
"4702","LAURENCE",0.024,82.962,428,"M","B","M"
"4703","ISMAEL",0.024,82.985,429,"M","M","M"
"4704","ORVILLE",0.024,83.009,430,"M","M","M"
"4705","DREW",0.024,83.033,431,"M","B","M"
"4706","JODY",0.024,83.056,432,"M","B","F"
"4707","ERVIN",0.023,83.08,433,"M","M","M"
"4708","DEWEY",0.023,83.103,434,"M","M","M"
"4709","AL",0.023,83.126,435,"M","M","M"
"4710","WILFRED",0.023,83.15,436,"M","M","M"
"4711","JOSH",0.023,83.173,437,"M","M","M"
"4712","HUGO",0.023,83.196,438,"M","M","M"
"4713","IGNACIO",0.023,83.219,439,"M","M","M"
"4714","CALEB",0.023,83.241,440,"M","M","M"
"4715","TOMAS",0.023,83.264,441,"M","M","M"
"4716","SHELDON",0.023,83.287,442,"M","M","M"
"4717","ERICK",0.023,83.31,443,"M","M","M"
"4718","FRANKIE",0.023,83.332,444,"M","B","M"
"4719","STEWART",0.022,83.354,445,"M","M","M"
"4720","DOYLE",0.022,83.377,446,"M","M","M"
"4721","DARREL",0.022,83.399,447,"M","M","M"
"4722","ROGELIO",0.022,83.421,448,"M","M","M"
"4723","TERENCE",0.022,83.443,449,"M","M","M"
"4724","SANTIAGO",0.022,83.465,450,"M","M","M"
"4725","ALONZO",0.022,83.487,451,"M","M","M"
"4726","ELIAS",0.022,83.508,452,"M","M","M"
"4727","BERT",0.022,83.53,453,"M","M","M"
"4728","ELBERT",0.022,83.552,454,"M","M","M"
"4729","RAMIRO",0.022,83.573,455,"M","M","M"
"4730","CONRAD",0.022,83.595,456,"M","M","M"
"4731","PAT",0.022,83.616,457,"M","B","F"
"4732","NOAH",0.022,83.638,458,"M","M","M"
"4733","GRADY",0.021,83.659,459,"M","M","M"
"4734","PHIL",0.021,83.681,460,"M","M","M"
"4735","CORNELIUS",0.021,83.702,461,"M","M","M"
"4736","LAMAR",0.021,83.723,462,"M","M","M"
"4737","ROLANDO",0.021,83.744,463,"M","M","M"
"4738","CLAY",0.021,83.765,464,"M","M","M"
"4739","PERCY",0.021,83.786,465,"M","M","M"
"4740","DEXTER",0.021,83.806,466,"M","M","M"
"4741","BRADFORD",0.021,83.827,467,"M","M","M"
"4742","MERLE",0.021,83.848,468,"M","B","M"
"4743","DARIN",0.02,83.868,469,"M","M","M"
"4744","AMOS",0.02,83.888,470,"M","M","M"
"4745","TERRELL",0.02,83.909,471,"M","B","M"
"4746","MOSES",0.02,83.929,472,"M","M","M"
"4747","IRVIN",0.02,83.949,473,"M","M","M"
"4748","SAUL",0.02,83.968,474,"M","M","M"
"4749","ROMAN",0.02,83.988,475,"M","M","M"
"4750","DARNELL",0.02,84.008,476,"M","B","M"
"4751","RANDAL",0.02,84.027,477,"M","M","M"
"4752","TOMMIE",0.02,84.047,478,"M","B","M"
"4753","TIMMY",0.019,84.066,479,"M","M","M"
"4754","DARRIN",0.019,84.086,480,"M","M","M"
"4755","WINSTON",0.019,84.105,481,"M","M","M"
"4756","BRENDAN",0.019,84.124,482,"M","M","M"
"4757","TOBY",0.019,84.144,483,"M","B","M"
"4758","VAN",0.019,84.163,484,"M","B","M"
"4759","ABEL",0.019,84.182,485,"M","M","M"
"4760","DOMINICK",0.019,84.201,486,"M","M","M"
"4761","BOYD",0.019,84.22,487,"M","M","M"
"4762","COURTNEY",0.019,84.24,488,"M","B","F"
"4763","JAN",0.019,84.259,489,"M","B","F"
"4764","EMILIO",0.019,84.277,490,"M","M","M"
"4765","ELIJAH",0.019,84.296,491,"M","M","M"
"4766","CARY",0.019,84.315,492,"M","B","M"
"4767","DOMINGO",0.019,84.334,493,"M","M","M"
"4768","SANTOS",0.019,84.353,494,"M","B","M"
"4769","AUBREY",0.019,84.372,495,"M","B","M"
"4770","EMMETT",0.019,84.39,496,"M","M","M"
"4771","MARLON",0.019,84.409,497,"M","M","M"
"4772","EMANUEL",0.019,84.428,498,"M","M","M"
"4773","JERALD",0.019,84.446,499,"M","M","M"
"4774","EDMOND",0.019,84.465,500,"M","M","M"
"4775","EMIL",0.019,84.483,501,"M","M","M"
"4776","DEWAYNE",0.018,84.502,502,"M","M","M"
"4777","WILL",0.018,84.52,503,"M","M","M"
"4778","OTTO",0.018,84.538,504,"M","M","M"
"4779","TEDDY",0.018,84.556,505,"M","M","M"
"4780","REYNALDO",0.018,84.574,506,"M","M","M"
"4781","BRET",0.018,84.592,507,"M","M","M"
"4782","MORGAN",0.018,84.61,508,"M","B","F"
"4783","JESS",0.018,84.628,509,"M","M","M"
"4784","TRENT",0.018,84.646,510,"M","M","M"
"4785","HUMBERTO",0.018,84.664,511,"M","M","M"
"4786","EMMANUEL",0.018,84.681,512,"M","M","M"
"4787","STEPHAN",0.018,84.699,513,"M","M","M"
"4788","LOUIE",0.018,84.717,514,"M","B","M"
"4789","VICENTE",0.017,84.734,515,"M","M","M"
"4790","LAMONT",0.017,84.751,516,"M","M","M"
"4791","STACY",0.017,84.769,517,"M","B","F"
"4792","GARLAND",0.017,84.786,518,"M","M","M"
"4793","MILES",0.017,84.803,519,"M","M","M"
"4794","MICAH",0.017,84.82,520,"M","B","M"
"4795","EFRAIN",0.017,84.837,521,"M","M","M"
"4796","BILLIE",0.017,84.854,522,"M","B","F"
"4797","LOGAN",0.017,84.871,523,"M","B","M"
"4798","HEATH",0.017,84.887,524,"M","M","M"
"4799","RODGER",0.017,84.904,525,"M","M","M"
"4800","HARLEY",0.017,84.921,526,"M","M","M"
"4801","DEMETRIUS",0.017,84.937,527,"M","B","M"
"4802","ETHAN",0.017,84.954,528,"M","M","M"
"4803","ELDON",0.017,84.97,529,"M","M","M"
"4804","ROCKY",0.016,84.987,530,"M","M","M"
"4805","PIERRE",0.016,85.003,531,"M","M","M"
"4806","JUNIOR",0.016,85.02,532,"M","M","M"
"4807","FREDDY",0.016,85.036,533,"M","M","M"
"4808","ELI",0.016,85.052,534,"M","M","M"
"4809","BRYCE",0.016,85.068,535,"M","M","M"
"4810","ANTOINE",0.016,85.084,536,"M","M","M"
"4811","ROBBIE",0.016,85.1,537,"M","B","F"
"4812","KENDALL",0.016,85.116,538,"M","B","M"
"4813","ROYCE",0.016,85.132,539,"M","B","M"
"4814","STERLING",0.016,85.148,540,"M","M","M"
"4815","MICKEY",0.016,85.164,541,"M","B","M"
"4816","CHASE",0.016,85.18,542,"M","M","M"
