"","id","absent","status","date","day","month"
"23684",184,8,0,"06.06.1983","Mo",30
"23685",184,9,0,"06.06.1983","Mo",30
"23686",184,10,0,"06.06.1983","Mo",30
"23687",184,1,0,"29.02.1984","Mi",38
"23688",184,2,0,"29.02.1984","Mi",38
"23689",184,3,0,"29.02.1984","Mi",38
"23690",184,4,0,"29.02.1984","Mi",38
"23691",184,5,0,"29.02.1984","Mi",38
"23692",184,6,0,"29.02.1984","Mi",38
"23693",184,7,0,"29.02.1984","Mi",38
"23694",184,8,0,"29.02.1984","Mi",38
"23695",184,9,0,"29.02.1984","Mi",38
"23696",184,10,0,"29.02.1984","Mi",38
"23697",184,1,0,"13.11.1986","Do",71
"23698",184,2,0,"13.11.1986","Do",71
"23699",184,3,0,"13.11.1986","Do",71
"23700",184,4,0,"13.11.1986","Do",71
"23701",184,5,0,"13.11.1986","Do",71
"23702",184,6,0,"13.11.1986","Do",71
"23703",184,7,0,"13.11.1986","Do",71
"23704",184,8,0,"13.11.1986","Do",71
"23705",184,9,0,"13.11.1986","Do",71
"23706",184,10,0,"13.11.1986","Do",71
"23707",186,1,0,"25.08.1986","Mo",68
"23708",186,2,0,"25.08.1986","Mo",68
"23709",186,3,0,"25.08.1986","Mo",68
"23710",186,4,0,"25.08.1986","Mo",68
"23711",186,5,0,"25.08.1986","Mo",68
"23712",186,6,0,"25.08.1986","Mo",68
"23713",186,7,0,"25.08.1986","Mo",68
"23714",186,8,0,"25.08.1986","Mo",68
"23715",186,9,0,"25.08.1986","Mo",68
"23716",186,10,0,"25.08.1986","Mo",68
"23717",186,1,0,"08.06.1989","Do",102
"23718",186,2,0,"08.06.1989","Do",102
"23719",186,3,0,"08.06.1989","Do",102
"23720",186,4,0,"08.06.1989","Do",102
"23721",186,5,0,"08.06.1989","Do",102
"23722",186,6,0,"08.06.1989","Do",102
"23723",186,7,0,"08.06.1989","Do",102
"23724",186,8,0,"08.06.1989","Do",102
"23725",186,9,0,"08.06.1989","Do",102
"23726",186,10,0,"08.06.1989","Do",102
"23727",186,1,0,"11.12.1989","Mo",108
"23728",186,2,0,"11.12.1989","Mo",108
"23729",186,3,0,"11.12.1989","Mo",108
"23730",186,4,0,"11.12.1989","Mo",108
"23731",186,5,0,"11.12.1989","Mo",108
"23732",186,6,0,"11.12.1989","Mo",108
"23733",186,7,0,"11.12.1989","Mo",108
"23734",186,8,0,"11.12.1989","Mo",108
"23735",186,9,0,"11.12.1989","Mo",108
"23736",186,10,0,"11.12.1989","Mo",108
"23737",186,1,0,"06.11.1995","Mo",179
"23738",186,2,0,"06.11.1995","Mo",179
"23739",186,3,0,"06.11.1995","Mo",179
"23740",186,4,0,"06.11.1995","Mo",179
"23741",186,5,0,"06.11.1995","Mo",179
"23742",186,6,0,"06.11.1995","Mo",179
"23743",186,7,0,"06.11.1995","Mo",179
"23744",186,8,0,"06.11.1995","Mo",179
"23745",186,9,0,"06.11.1995","Mo",179
"23746",186,10,0,"06.11.1995","Mo",179
"23747",186,1,0,"05.09.1997","Fr",201
"23748",186,2,0,"05.09.1997","Fr",201
"23749",186,3,0,"05.09.1997","Fr",201
"23750",186,4,0,"05.09.1997","Fr",201
"23751",186,5,0,"05.09.1997","Fr",201
"23752",186,6,0,"05.09.1997","Fr",201
"23753",186,7,0,"05.09.1997","Fr",201
"23754",186,8,0,"05.09.1997","Fr",201
"23755",186,9,0,"05.09.1997","Fr",201
"23756",186,10,0,"05.09.1997","Fr",201
"23757",189,1,0,"16.10.1986","Do",70
"23758",189,2,0,"16.10.1986","Do",70
"23759",189,3,0,"16.10.1986","Do",70
"23760",189,4,0,"16.10.1986","Do",70
"23761",189,5,0,"16.10.1986","Do",70
"23762",189,6,0,"16.10.1986","Do",70
"23763",189,7,0,"16.10.1986","Do",70
"23764",189,8,0,"16.10.1986","Do",70
"23765",189,9,0,"16.10.1986","Do",70
"23766",189,10,0,"16.10.1986","Do",70
"23767",190,1,0,"22.11.1988","Di",95
"23768",190,2,0,"22.11.1988","Di",95
"23769",190,3,0,"22.11.1988","Di",95
"23770",190,4,0,"22.11.1988","Di",95
"23771",190,5,0,"22.11.1988","Di",95
"23772",190,6,0,"22.11.1988","Di",95
"23773",190,7,0,"22.11.1988","Di",95
"23774",190,8,0,"22.11.1988","Di",95
"23775",190,9,0,"22.11.1988","Di",95
"23776",190,10,0,"22.11.1988","Di",95
"23777",190,1,0,"12.06.1989","Mo",102
"23778",190,2,0,"12.06.1989","Mo",102
"23779",190,3,0,"12.06.1989","Mo",102
"23780",190,4,0,"12.06.1989","Mo",102
"23781",190,5,0,"12.06.1989","Mo",102
"23782",190,6,0,"12.06.1989","Mo",102
"23783",190,7,0,"12.06.1989","Mo",102
"23784",190,8,0,"12.06.1989","Mo",102
"23785",190,9,0,"12.06.1989","Mo",102
"23786",190,10,0,"12.06.1989","Mo",102
"23787",191,1,0,"01.09.1986","Mo",69
"23788",191,2,0,"01.09.1986","Mo",69
"23789",191,3,0,"01.09.1986","Mo",69
"23790",191,4,0,"01.09.1986","Mo",69
"23791",191,5,0,"01.09.1986","Mo",69
"23792",191,6,0,"01.09.1986","Mo",69
"23793",191,7,0,"01.09.1986","Mo",69
"23794",191,8,0,"01.09.1986","Mo",69
"23795",191,9,0,"01.09.1986","Mo",69
"23796",191,10,0,"01.09.1986","Mo",69
"23797",191,1,0,"02.03.1987","Mo",75
"23798",191,2,0,"02.03.1987","Mo",75
"23799",191,3,0,"02.03.1987","Mo",75
"23800",191,4,0,"02.03.1987","Mo",75
"23801",191,5,0,"02.03.1987","Mo",75
"23802",191,6,0,"02.03.1987","Mo",75
"23803",191,7,0,"02.03.1987","Mo",75
"23804",191,8,0,"02.03.1987","Mo",75
"23805",191,9,0,"02.03.1987","Mo",75
"23806",191,10,0,"02.03.1987","Mo",75
"23807",191,1,0,"29.08.1989","Di",104
"23808",191,2,0,"29.08.1989","Di",104
"23809",191,3,0,"29.08.1989","Di",104
"23810",191,4,0,"29.08.1989","Di",104
"23811",191,5,0,"29.08.1989","Di",104
"23812",191,6,0,"29.08.1989","Di",104
"23813",191,7,0,"29.08.1989","Di",104
"23814",191,8,0,"29.08.1989","Di",104
"23815",191,9,0,"29.08.1989","Di",104
"23816",191,10,0,"29.08.1989","Di",104
"23817",191,1,0,"05.04.1990","Do",112
"23818",191,2,0,"05.04.1990","Do",112
"23819",191,3,0,"05.04.1990","Do",112
"23820",191,4,0,"05.04.1990","Do",112
"23821",191,5,0,"05.04.1990","Do",112
"23822",191,6,0,"05.04.1990","Do",112
"23823",191,7,0,"05.04.1990","Do",112
"23824",191,8,0,"05.04.1990","Do",112
"23825",191,9,0,"05.04.1990","Do",112
"23826",191,10,0,"05.04.1990","Do",112
"23827",191,1,0,"09.01.1991","Mi",121
"23828",191,2,0,"09.01.1991","Mi",121
"23829",191,3,0,"09.01.1991","Mi",121
"23830",191,4,0,"09.01.1991","Mi",121
"23831",191,5,0,"09.01.1991","Mi",121
"23832",191,6,0,"09.01.1991","Mi",121
"23833",191,7,0,"09.01.1991","Mi",121
"23834",191,8,0,"09.01.1991","Mi",121
"23835",191,9,0,"09.01.1991","Mi",121
"23836",191,10,0,"09.01.1991","Mi",121
"23837",191,1,0,"17.05.1991","Fr",125
"23838",191,2,0,"17.05.1991","Fr",125
"23839",191,3,0,"17.05.1991","Fr",125
"23840",191,4,0,"17.05.1991","Fr",125
"23841",191,5,0,"17.05.1991","Fr",125
"23842",191,6,0,"17.05.1991","Fr",125
"23843",191,7,0,"17.05.1991","Fr",125
"23844",191,8,0,"17.05.1991","Fr",125
"23845",191,9,0,"17.05.1991","Fr",125
"23846",191,10,0,"17.05.1991","Fr",125
"23847",192,1,0,"18.04.1985","Do",54
"23848",192,2,0,"18.04.1985","Do",54
"23849",192,3,0,"18.04.1985","Do",54
"23850",192,4,0,"18.04.1985","Do",54
"23851",192,5,0,"18.04.1985","Do",54
"23852",192,6,0,"18.04.1985","Do",54
"23853",192,7,0,"18.04.1985","Do",54
"23854",192,8,0,"18.04.1985","Do",54
"23855",192,9,0,"18.04.1985","Do",54
"23856",192,10,0,"18.04.1985","Do",54
"23857",193,1,0,"17.04.1981","Fr",4
"23858",193,2,0,"17.04.1981","Fr",4
"23859",193,3,0,"17.04.1981","Fr",4
"23860",193,4,0,"17.04.1981","Fr",4
"23861",193,5,0,"17.04.1981","Fr",4
"23862",193,6,0,"17.04.1981","Fr",4
"23863",193,7,0,"17.04.1981","Fr",4
"23864",193,8,0,"17.04.1981","Fr",4
"23865",193,9,0,"17.04.1981","Fr",4
"23866",193,10,0,"17.04.1981","Fr",4
"23867",193,1,0,"26.10.1981","Mo",10
"23868",193,2,0,"26.10.1981","Mo",10
"23869",193,3,0,"26.10.1981","Mo",10
"23870",193,4,0,"26.10.1981","Mo",10
"23871",193,5,0,"26.10.1981","Mo",10
"23872",193,6,0,"26.10.1981","Mo",10
"23873",193,7,0,"26.10.1981","Mo",10
"23874",193,8,0,"26.10.1981","Mo",10
"23875",193,9,0,"26.10.1981","Mo",10
"23876",193,10,0,"26.10.1981","Mo",10
"23877",193,1,0,"30.04.1986","Mi",64
"23878",193,2,0,"30.04.1986","Mi",64
"23879",193,3,0,"30.04.1986","Mi",64
"23880",193,4,0,"30.04.1986","Mi",64
"23881",193,5,0,"30.04.1986","Mi",64
"23882",193,6,0,"30.04.1986","Mi",64
"23883",193,7,0,"30.04.1986","Mi",64
"23884",193,8,0,"30.04.1986","Mi",64
"23885",193,9,0,"30.04.1986","Mi",64
"23886",193,10,0,"30.04.1986","Mi",64
"23887",193,1,0,"06.06.1986","Fr",66
"23888",193,2,0,"06.06.1986","Fr",66
"23889",193,3,0,"06.06.1986","Fr",66
"23890",193,4,0,"06.06.1986","Fr",66
"23891",193,5,0,"06.06.1986","Fr",66
"23892",193,6,0,"06.06.1986","Fr",66
"23893",193,7,0,"06.06.1986","Fr",66
"23894",193,8,0,"06.06.1986","Fr",66
"23895",193,9,0,"06.06.1986","Fr",66
"23896",193,10,0,"06.06.1986","Fr",66
"23897",193,1,0,"24.03.1987","Di",75
"23898",193,2,0,"24.03.1987","Di",75
"23899",193,3,0,"24.03.1987","Di",75
"23900",193,4,0,"24.03.1987","Di",75
"23901",193,5,0,"24.03.1987","Di",75
"23902",193,6,0,"24.03.1987","Di",75
"23903",193,7,0,"24.03.1987","Di",75
"23904",193,8,0,"24.03.1987","Di",75
"23905",193,9,0,"24.03.1987","Di",75
"23906",193,10,0,"24.03.1987","Di",75
"23907",193,1,0,"19.10.1987","Mo",82
"23908",193,2,0,"19.10.1987","Mo",82
"23909",193,3,0,"19.10.1987","Mo",82
"23910",193,4,0,"19.10.1987","Mo",82
"23911",193,5,0,"19.10.1987","Mo",82
"23912",193,6,0,"19.10.1987","Mo",82
"23913",193,7,0,"19.10.1987","Mo",82
"23914",193,8,0,"19.10.1987","Mo",82
"23915",193,9,0,"19.10.1987","Mo",82
"23916",193,10,0,"19.10.1987","Mo",82
"23917",193,1,0,"26.03.1990","Mo",111
"23918",193,2,0,"26.03.1990","Mo",111
"23919",193,3,0,"26.03.1990","Mo",111
"23920",193,4,0,"26.03.1990","Mo",111
"23921",193,5,0,"26.03.1990","Mo",111
"23922",193,6,0,"26.03.1990","Mo",111
"23923",193,7,0,"26.03.1990","Mo",111
"23924",193,8,0,"26.03.1990","Mo",111
"23925",193,9,0,"26.03.1990","Mo",111
"23926",193,10,0,"26.03.1990","Mo",111
"23927",193,1,0,"20.08.1990","Mo",116
"23928",193,2,0,"20.08.1990","Mo",116
"23929",193,3,0,"20.08.1990","Mo",116
"23930",193,4,0,"20.08.1990","Mo",116
"23931",193,5,0,"20.08.1990","Mo",116
"23932",193,6,0,"20.08.1990","Mo",116
"23933",193,7,0,"20.08.1990","Mo",116
"23934",193,8,0,"20.08.1990","Mo",116
"23935",193,9,0,"20.08.1990","Mo",116
"23936",193,10,0,"20.08.1990","Mo",116
"23937",193,1,0,"19.11.1993","Fr",155
"23938",193,2,0,"19.11.1993","Fr",155
"23939",193,3,0,"19.11.1993","Fr",155
"23940",193,4,0,"19.11.1993","Fr",155
"23941",193,5,0,"19.11.1993","Fr",155
"23942",193,6,0,"19.11.1993","Fr",155
"23943",193,7,0,"19.11.1993","Fr",155
"23944",193,8,0,"19.11.1993","Fr",155
"23945",193,9,0,"19.11.1993","Fr",155
"23946",193,10,0,"19.11.1993","Fr",155
"23947",194,1,0,"06.03.1986","Do",63
"23948",194,2,0,"06.03.1986","Do",63
"23949",194,3,0,"06.03.1986","Do",63
"23950",194,4,0,"06.03.1986","Do",63
"23951",194,5,0,"06.03.1986","Do",63
"23952",194,6,0,"06.03.1986","Do",63
"23953",194,7,0,"06.03.1986","Do",63
"23954",194,8,0,"06.03.1986","Do",63
"23955",194,9,0,"06.03.1986","Do",63
"23956",194,10,0,"06.03.1986","Do",63
"23957",196,1,0,"27.08.1987","Do",80
"23958",196,2,0,"27.08.1987","Do",80
"23959",196,3,0,"27.08.1987","Do",80
"23960",196,4,0,"27.08.1987","Do",80
"23961",196,5,0,"27.08.1987","Do",80
"23962",196,6,0,"27.08.1987","Do",80
"23963",196,7,0,"27.08.1987","Do",80
"23964",196,8,0,"27.08.1987","Do",80
"23965",196,9,0,"27.08.1987","Do",80
"23966",196,10,0,"27.08.1987","Do",80
"23967",196,1,0,"06.03.1989","Mo",99
"23968",196,2,0,"06.03.1989","Mo",99
"23969",196,3,0,"06.03.1989","Mo",99
"23970",196,4,0,"06.03.1989","Mo",99
"23971",196,5,0,"06.03.1989","Mo",99
"23972",196,6,0,"06.03.1989","Mo",99
"23973",196,7,0,"06.03.1989","Mo",99
"23974",196,8,0,"06.03.1989","Mo",99
"23975",196,9,0,"06.03.1989","Mo",99
"23976",196,10,0,"06.03.1989","Mo",99
"23977",196,1,0,"28.12.1989","Do",108
"23978",196,2,0,"28.12.1989","Do",108
"23979",196,3,0,"28.12.1989","Do",108
"23980",196,4,0,"28.12.1989","Do",108
"23981",196,5,0,"28.12.1989","Do",108
"23982",196,6,0,"28.12.1989","Do",108
"23983",196,7,0,"28.12.1989","Do",108
"23984",196,8,0,"28.12.1989","Do",108
"23985",196,9,0,"28.12.1989","Do",108
"23986",196,10,0,"28.12.1989","Do",108
"23987",196,1,0,"06.11.1990","Di",119
"23988",196,2,0,"06.11.1990","Di",119
"23989",196,3,0,"06.11.1990","Di",119
"23990",196,4,0,"06.11.1990","Di",119
"23991",196,5,0,"06.11.1990","Di",119
"23992",196,6,0,"06.11.1990","Di",119
"23993",196,7,0,"06.11.1990","Di",119
"23994",196,8,0,"06.11.1990","Di",119
"23995",196,9,0,"06.11.1990","Di",119
"23996",196,10,0,"06.11.1990","Di",119
"23997",197,1,0,"07.08.1985","Mi",56
"23998",197,2,0,"07.08.1985","Mi",56
"23999",197,3,0,"07.08.1985","Mi",56
"24000",197,4,0,"07.08.1985","Mi",56
"24001",197,5,0,"07.08.1985","Mi",56
"24002",197,6,0,"07.08.1985","Mi",56
"24003",197,7,0,"07.08.1985","Mi",56
"24004",197,8,0,"07.08.1985","Mi",56
"24005",197,9,0,"07.08.1985","Mi",56
"24006",197,10,0,"07.08.1985","Mi",56
"24007",200,1,0,"30.11.1989","Do",107
"24008",200,2,0,"30.11.1989","Do",107
"24009",200,3,0,"30.11.1989","Do",107
"24010",200,4,0,"30.11.1989","Do",107
"24011",200,5,0,"30.11.1989","Do",107
"24012",200,6,0,"30.11.1989","Do",107
"24013",200,7,0,"30.11.1989","Do",107
"24014",200,8,0,"30.11.1989","Do",107
"24015",200,9,0,"30.11.1989","Do",107
"24016",200,10,0,"30.11.1989","Do",107
"24017",201,1,0,"16.02.1987","Mo",74
"24018",201,2,0,"16.02.1987","Mo",74
"24019",201,3,0,"16.02.1987","Mo",74
"24020",201,4,0,"16.02.1987","Mo",74
"24021",201,5,0,"16.02.1987","Mo",74
"24022",201,6,0,"16.02.1987","Mo",74
"24023",201,7,0,"16.02.1987","Mo",74
"24024",201,8,0,"16.02.1987","Mo",74
"24025",201,9,0,"16.02.1987","Mo",74
"24026",201,10,0,"16.02.1987","Mo",74
"24027",201,1,0,"23.09.1987","Mi",81
"24028",201,2,0,"23.09.1987","Mi",81
"24029",201,3,0,"23.09.1987","Mi",81
"24030",201,4,0,"23.09.1987","Mi",81
"24031",201,5,0,"23.09.1987","Mi",81
"24032",201,6,0,"23.09.1987","Mi",81
"24033",201,7,0,"23.09.1987","Mi",81
"24034",201,8,0,"23.09.1987","Mi",81
"24035",201,9,0,"23.09.1987","Mi",81
"24036",201,10,0,"23.09.1987","Mi",81
"24037",201,1,0,"04.10.1988","Di",94
"24038",201,2,0,"04.10.1988","Di",94
"24039",201,3,0,"04.10.1988","Di",94
"24040",201,4,0,"04.10.1988","Di",94
"24041",201,5,0,"04.10.1988","Di",94
"24042",201,6,0,"04.10.1988","Di",94
"24043",201,7,0,"04.10.1988","Di",94
"24044",201,8,0,"04.10.1988","Di",94
"24045",201,9,0,"04.10.1988","Di",94
"24046",201,10,0,"04.10.1988","Di",94
"24047",201,1,0,"14.11.1988","Mo",95
"24048",201,2,0,"14.11.1988","Mo",95
"24049",201,3,0,"14.11.1988","Mo",95
"24050",201,4,0,"14.11.1988","Mo",95
"24051",201,5,0,"14.11.1988","Mo",95
"24052",201,6,0,"14.11.1988","Mo",95
"24053",201,7,0,"14.11.1988","Mo",95
"24054",201,8,0,"14.11.1988","Mo",95
"24055",201,9,0,"14.11.1988","Mo",95
"24056",201,10,0,"14.11.1988","Mo",95
"24057",201,1,0,"14.03.1989","Di",99
"24058",201,2,0,"14.03.1989","Di",99
"24059",201,3,0,"14.03.1989","Di",99
"24060",201,4,0,"14.03.1989","Di",99
"24061",201,5,0,"14.03.1989","Di",99
"24062",201,6,0,"14.03.1989","Di",99
"24063",201,7,0,"14.03.1989","Di",99
"24064",201,8,0,"14.03.1989","Di",99
"24065",201,9,0,"14.03.1989","Di",99
"24066",201,10,0,"14.03.1989","Di",99
"24067",201,1,0,"20.09.1989","Mi",105
"24068",201,2,0,"20.09.1989","Mi",105
"24069",201,3,0,"20.09.1989","Mi",105
"24070",201,4,0,"20.09.1989","Mi",105
"24071",201,5,0,"20.09.1989","Mi",105
"24072",201,6,0,"20.09.1989","Mi",105
"24073",201,7,0,"20.09.1989","Mi",105
"24074",201,8,0,"20.09.1989","Mi",105
"24075",201,9,0,"20.09.1989","Mi",105
"24076",201,10,0,"20.09.1989","Mi",105
"24077",201,1,0,"08.08.1990","Mi",116
"24078",201,2,0,"08.08.1990","Mi",116
"24079",201,3,0,"08.08.1990","Mi",116
"24080",201,4,0,"08.08.1990","Mi",116
"24081",201,5,0,"08.08.1990","Mi",116
"24082",201,6,0,"08.08.1990","Mi",116
"24083",201,7,0,"08.08.1990","Mi",116
"24084",201,8,0,"08.08.1990","Mi",116
"24085",201,9,0,"08.08.1990","Mi",116
"24086",201,10,0,"08.08.1990","Mi",116
"24087",201,1,0,"28.01.1991","Mo",121
"24088",201,2,0,"28.01.1991","Mo",121
"24089",201,3,0,"28.01.1991","Mo",121
"24090",201,4,0,"28.01.1991","Mo",121
"24091",201,5,0,"28.01.1991","Mo",121
"24092",201,6,0,"28.01.1991","Mo",121
"24093",201,7,0,"28.01.1991","Mo",121
"24094",201,8,0,"28.01.1991","Mo",121
"24095",201,9,0,"28.01.1991","Mo",121
"24096",201,10,0,"28.01.1991","Mo",121
"24097",201,1,0,"25.02.1991","Mo",122
"24098",201,2,0,"25.02.1991","Mo",122
"24099",201,3,0,"25.02.1991","Mo",122
"24100",201,4,0,"25.02.1991","Mo",122
"24101",201,5,0,"25.02.1991","Mo",122
"24102",201,6,0,"25.02.1991","Mo",122
"24103",201,7,0,"25.02.1991","Mo",122
"24104",201,8,0,"25.02.1991","Mo",122
"24105",201,9,0,"25.02.1991","Mo",122
"24106",201,10,0,"25.02.1991","Mo",122
"24107",201,1,0,"08.04.1991","Mo",124
"24108",201,2,0,"08.04.1991","Mo",124
"24109",201,3,0,"08.04.1991","Mo",124
"24110",201,4,0,"08.04.1991","Mo",124
"24111",201,5,0,"08.04.1991","Mo",124
"24112",201,6,0,"08.04.1991","Mo",124
"24113",201,7,0,"08.04.1991","Mo",124
"24114",201,8,0,"08.04.1991","Mo",124
"24115",201,9,0,"08.04.1991","Mo",124
"24116",201,10,0,"08.04.1991","Mo",124
"24117",201,1,0,"21.04.1992","Di",136
"24118",201,2,0,"21.04.1992","Di",136
"24119",201,3,0,"21.04.1992","Di",136
"24120",201,4,0,"21.04.1992","Di",136
"24121",201,5,0,"21.04.1992","Di",136
"24122",201,6,0,"21.04.1992","Di",136
"24123",201,7,0,"21.04.1992","Di",136
"24124",201,8,0,"21.04.1992","Di",136
"24125",201,9,0,"21.04.1992","Di",136
"24126",201,10,0,"21.04.1992","Di",136
"24127",201,1,0,"25.05.1992","Mo",137
"24128",201,2,0,"25.05.1992","Mo",137
"24129",201,3,0,"25.05.1992","Mo",137
"24130",201,4,0,"25.05.1992","Mo",137
"24131",201,5,0,"25.05.1992","Mo",137
"24132",201,6,0,"25.05.1992","Mo",137
"24133",201,7,0,"25.05.1992","Mo",137
"24134",201,8,0,"25.05.1992","Mo",137
"24135",201,9,0,"25.05.1992","Mo",137
"24136",201,10,0,"25.05.1992","Mo",137
"24137",201,1,0,"05.04.1993","Mo",148
"24138",201,2,0,"05.04.1993","Mo",148
"24139",201,3,0,"05.04.1993","Mo",148
"24140",201,4,0,"05.04.1993","Mo",148
"24141",201,5,0,"05.04.1993","Mo",148
"24142",201,6,0,"05.04.1993","Mo",148
"24143",201,7,0,"05.04.1993","Mo",148
"24144",201,8,0,"05.04.1993","Mo",148
"24145",201,9,0,"05.04.1993","Mo",148
"24146",201,10,0,"05.04.1993","Mo",148
"24147",205,1,0,"05.11.1986","Mi",71
"24148",205,2,0,"05.11.1986","Mi",71
"24149",205,3,0,"05.11.1986","Mi",71
"24150",205,4,0,"05.11.1986","Mi",71
"24151",205,5,0,"05.11.1986","Mi",71
"24152",205,6,0,"05.11.1986","Mi",71
"24153",205,7,0,"05.11.1986","Mi",71
"24154",205,8,0,"05.11.1986","Mi",71
"24155",205,9,0,"05.11.1986","Mi",71
"24156",205,10,0,"05.11.1986","Mi",71
"24157",206,1,0,"28.10.1987","Mi",82
"24158",206,2,0,"28.10.1987","Mi",82
"24159",206,3,0,"28.10.1987","Mi",82
"24160",206,4,0,"28.10.1987","Mi",82
"24161",206,5,0,"28.10.1987","Mi",82
"24162",206,6,0,"28.10.1987","Mi",82
"24163",206,7,0,"28.10.1987","Mi",82
"24164",206,8,0,"28.10.1987","Mi",82
"24165",206,9,0,"28.10.1987","Mi",82
"24166",206,10,0,"28.10.1987","Mi",82
"24167",206,1,0,"02.03.1988","Mi",87
"24168",206,2,0,"02.03.1988","Mi",87
"24169",206,3,0,"02.03.1988","Mi",87
"24170",206,4,0,"02.03.1988","Mi",87
"24171",206,5,0,"02.03.1988","Mi",87
"24172",206,6,0,"02.03.1988","Mi",87
"24173",206,7,0,"02.03.1988","Mi",87
"24174",206,8,0,"02.03.1988","Mi",87
"24175",206,9,0,"02.03.1988","Mi",87
"24176",206,10,0,"02.03.1988","Mi",87
"24177",206,1,0,"17.08.1988","Mi",92
"24178",206,2,0,"17.08.1988","Mi",92
"24179",206,3,0,"17.08.1988","Mi",92
"24180",206,4,0,"17.08.1988","Mi",92
"24181",206,5,0,"17.08.1988","Mi",92
"24182",206,6,0,"17.08.1988","Mi",92
"24183",206,7,0,"17.08.1988","Mi",92
"24184",206,8,0,"17.08.1988","Mi",92
"24185",206,9,0,"17.08.1988","Mi",92
"24186",206,10,0,"17.08.1988","Mi",92
"24187",208,1,0,"08.03.1988","Di",87
"24188",208,2,0,"08.03.1988","Di",87
"24189",208,3,0,"08.03.1988","Di",87
"24190",208,4,0,"08.03.1988","Di",87
"24191",208,5,0,"08.03.1988","Di",87
"24192",208,6,0,"08.03.1988","Di",87
"24193",208,7,0,"08.03.1988","Di",87
"24194",208,8,0,"08.03.1988","Di",87
"24195",208,9,0,"08.03.1988","Di",87
"24196",208,10,0,"08.03.1988","Di",87
"24197",208,1,0,"08.04.1992","Mi",136
"24198",208,2,0,"08.04.1992","Mi",136
"24199",208,3,0,"08.04.1992","Mi",136
"24200",208,4,0,"08.04.1992","Mi",136
"24201",208,5,0,"08.04.1992","Mi",136
"24202",208,6,0,"08.04.1992","Mi",136
"24203",208,7,0,"08.04.1992","Mi",136
"24204",208,8,0,"08.04.1992","Mi",136
"24205",208,9,0,"08.04.1992","Mi",136
"24206",208,10,0,"08.04.1992","Mi",136
"24207",208,1,0,"16.06.1998","Di",210
"24208",208,2,0,"16.06.1998","Di",210
"24209",208,3,0,"16.06.1998","Di",210
"24210",208,4,0,"16.06.1998","Di",210
"24211",208,5,0,"16.06.1998","Di",210
"24212",208,6,0,"16.06.1998","Di",210
"24213",208,7,0,"16.06.1998","Di",210
"24214",208,8,0,"16.06.1998","Di",210
"24215",208,9,0,"16.06.1998","Di",210
"24216",208,10,0,"16.06.1998","Di",210
"24217",209,1,0,"18.04.1988","Mo",88
"24218",209,2,0,"18.04.1988","Mo",88
"24219",209,3,0,"18.04.1988","Mo",88
"24220",209,4,0,"18.04.1988","Mo",88
"24221",209,5,0,"18.04.1988","Mo",88
"24222",209,6,0,"18.04.1988","Mo",88
"24223",209,7,0,"18.04.1988","Mo",88
"24224",209,8,0,"18.04.1988","Mo",88
"24225",209,9,0,"18.04.1988","Mo",88
"24226",209,10,0,"18.04.1988","Mo",88
"24227",209,1,0,"28.03.1989","Di",99
"24228",209,2,0,"28.03.1989","Di",99
"24229",209,3,0,"28.03.1989","Di",99
"24230",209,4,0,"28.03.1989","Di",99
"24231",209,5,0,"28.03.1989","Di",99
"24232",209,6,0,"28.03.1989","Di",99
"24233",209,7,0,"28.03.1989","Di",99
"24234",209,8,0,"28.03.1989","Di",99
"24235",209,9,0,"28.03.1989","Di",99
"24236",209,10,0,"28.03.1989","Di",99
"24237",210,1,0,"02.02.1987","Mo",74
"24238",210,2,0,"02.02.1987","Mo",74
"24239",210,3,0,"02.02.1987","Mo",74
"24240",210,4,0,"02.02.1987","Mo",74
"24241",210,5,0,"02.02.1987","Mo",74
"24242",210,6,0,"02.02.1987","Mo",74
"24243",210,7,0,"02.02.1987","Mo",74
"24244",210,8,0,"02.02.1987","Mo",74
"24245",210,9,0,"02.02.1987","Mo",74
"24246",210,10,0,"02.02.1987","Mo",74
"24247",210,1,0,"27.07.1987","Mo",79
"24248",210,2,0,"27.07.1987","Mo",79
"24249",210,3,0,"27.07.1987","Mo",79
"24250",210,4,0,"27.07.1987","Mo",79
"24251",210,5,0,"27.07.1987","Mo",79
"24252",210,6,0,"27.07.1987","Mo",79
"24253",210,7,0,"27.07.1987","Mo",79
"24254",210,8,0,"27.07.1987","Mo",79
"24255",210,9,0,"27.07.1987","Mo",79
"24256",210,10,0,"27.07.1987","Mo",79
"24257",210,1,0,"16.02.1988","Di",86
"24258",210,2,0,"16.02.1988","Di",86
"24259",210,3,0,"16.02.1988","Di",86
"24260",210,4,0,"16.02.1988","Di",86
"24261",210,5,0,"16.02.1988","Di",86
"24262",210,6,0,"16.02.1988","Di",86
"24263",210,7,0,"16.02.1988","Di",86
"24264",210,8,0,"16.02.1988","Di",86
"24265",210,9,0,"16.02.1988","Di",86
"24266",210,10,0,"16.02.1988","Di",86
"24267",210,1,0,"05.04.1988","Di",88
"24268",210,2,0,"05.04.1988","Di",88
"24269",210,3,0,"05.04.1988","Di",88
"24270",210,4,0,"05.04.1988","Di",88
"24271",210,5,0,"05.04.1988","Di",88
"24272",210,6,0,"05.04.1988","Di",88
"24273",210,7,0,"05.04.1988","Di",88
"24274",210,8,0,"05.04.1988","Di",88
