"","Name","Code","Year","GDP","laborrate","healthexp","infmortality"
"9882","Togo","TGO",1998,352.7310530797,72.4,19.5503968053,78.2
"9883","Togo","TGO",1999,338.8896147703,72.6,19.1073432318,77.1
"9884","Togo","TGO",2000,277.2732423837,72.9,15.7105179365,76
"9885","Togo","TGO",2001,269.5885012394,73.1,17.2344651421,74.9
"9886","Togo","TGO",2002,292.2483120031,73.2,17.3403634887,73.9
"9887","Togo","TGO",2003,340.2052671018,73.4,23.4179374217,73
"9888","Togo","TGO",2004,389.7320756872,73.5,28.2890316118,71.9
"9889","Togo","TGO",2005,391.1126818888,73.7,28.182595207,70.9
"9890","Togo","TGO",2006,398.3447122076,73.9,30.8923549395,69.9
"9891","Togo","TGO",2007,446.4082567508,74.1,32.9857241966,69
"9892","Togo","TGO",2008,547.5977668084,74.3,37.7589302011,68
"9893","Togo","TGO",2009,534.8507902793,74.4,28.9305281169,67.1
"9894","Togo","TGO",2010,523.1430942639,NA,NA,66
"9895","Tonga","TON",1960,NA,NA,NA,NA
"9896","Tonga","TON",1961,NA,NA,NA,NA
"9897","Tonga","TON",1962,NA,NA,NA,NA
"9898","Tonga","TON",1963,NA,NA,NA,NA
"9899","Tonga","TON",1964,NA,NA,NA,NA
"9900","Tonga","TON",1965,NA,NA,NA,NA
"9901","Tonga","TON",1966,NA,NA,NA,NA
"9902","Tonga","TON",1967,NA,NA,NA,NA
"9903","Tonga","TON",1968,NA,NA,NA,NA
"9904","Tonga","TON",1969,NA,NA,NA,NA
"9905","Tonga","TON",1970,NA,NA,NA,NA
"9906","Tonga","TON",1971,NA,NA,NA,NA
"9907","Tonga","TON",1972,NA,NA,NA,NA
"9908","Tonga","TON",1973,NA,NA,NA,NA
"9909","Tonga","TON",1974,NA,NA,NA,NA
"9910","Tonga","TON",1975,367.9608786385,NA,NA,NA
"9911","Tonga","TON",1976,336.5350824906,NA,NA,NA
"9912","Tonga","TON",1977,378.1080607149,NA,NA,NA
"9913","Tonga","TON",1978,455.0153433041,NA,NA,NA
"9914","Tonga","TON",1979,483.974797513,NA,NA,NA
"9915","Tonga","TON",1980,572.6951626481,60.8,NA,NA
"9916","Tonga","TON",1981,666.0960513925,59.7,NA,NA
"9917","Tonga","TON",1982,662.6046040065,59,NA,NA
"9918","Tonga","TON",1983,649.1048350571,58.4,NA,NA
"9919","Tonga","TON",1984,684.7387752344,58,NA,NA
"9920","Tonga","TON",1985,639.3028114034,57.5,NA,NA
"9921","Tonga","TON",1986,724.4166138898,57.5,NA,NA
"9922","Tonga","TON",1987,865.191260432,57.7,NA,NA
"9923","Tonga","TON",1988,1126.5740051898,58.2,NA,NA
"9924","Tonga","TON",1989,1120.1505718058,58.6,NA,NA
"9925","Tonga","TON",1990,1193.5241363889,59.1,NA,NA
"9926","Tonga","TON",1991,1387.1375210835,59,NA,NA
"9927","Tonga","TON",1992,1436.362108336,59.2,NA,NA
"9928","Tonga","TON",1993,1449.5335446883,59.2,NA,NA
"9929","Tonga","TON",1994,2024.9629532096,59,NA,NA
"9930","Tonga","TON",1995,2111.8861961921,58.8,80.6923527495,18.7
"9931","Tonga","TON",1996,2282.697863862,58.6,89.3077112589,18.2
"9932","Tonga","TON",1997,2197.2721706928,58.9,86.038979469,17.9
"9933","Tonga","TON",1998,1945.8766574869,59.3,87.2989897966,17.5
"9934","Tonga","TON",1999,1997.970039603,59.7,89.6401669381,17.2
"9935","Tonga","TON",2000,1926.054637454,60.3,87.7140407012,16.8
"9936","Tonga","TON",2001,1684.3278667837,61.1,89.8177941092,16.4
"9937","Tonga","TON",2002,1825.8207516413,62.1,83.8004101162,16.1
"9938","Tonga","TON",2003,2083.3246650361,63.2,89.5237742557,15.8
"9939","Tonga","TON",2004,2378.6656710803,63.6,98.5035386544,15.4
"9940","Tonga","TON",2005,2572.8053432258,64.1,101.5445703253,15.1
"9941","Tonga","TON",2006,2903.4591222318,64.2,118.5630181425,14.8
"9942","Tonga","TON",2007,2983.4471757169,64.3,129.575336657,14.5
"9943","Tonga","TON",2008,3381.7118411227,64.2,139.8526222118,14.1
"9944","Tonga","TON",2009,3149.9734756723,64.6,161.1829575069,13.8
"9945","Tonga","TON",2010,3435.3974477508,NA,NA,13.4
"9946","Trinidad and Tobago","TTO",1960,636.7889401314,NA,NA,NA
"9947","Trinidad and Tobago","TTO",1961,683.1392194781,NA,NA,NA
"9948","Trinidad and Tobago","TTO",1962,714.3623025077,NA,NA,NA
"9949","Trinidad and Tobago","TTO",1963,775.0571187818,NA,NA,NA
"9950","Trinidad and Tobago","TTO",1964,805.8417659829,NA,NA,NA
"9951","Trinidad and Tobago","TTO",1965,823.9792369086,NA,NA,NA
"9952","Trinidad and Tobago","TTO",1966,797.6501271153,NA,NA,NA
"9953","Trinidad and Tobago","TTO",1967,825.6005808374,NA,NA,NA
"9954","Trinidad and Tobago","TTO",1968,807.8448648252,NA,NA,NA
"9955","Trinidad and Tobago","TTO",1969,816.1119263153,NA,NA,NA
"9956","Trinidad and Tobago","TTO",1970,849.318647704,NA,NA,NA
"9957","Trinidad and Tobago","TTO",1971,917.2370369984,NA,NA,NA
"9958","Trinidad and Tobago","TTO",1972,1099.2791051619,NA,NA,NA
"9959","Trinidad and Tobago","TTO",1973,1318.8781378549,NA,NA,NA
"9960","Trinidad and Tobago","TTO",1974,2042.7169709593,NA,NA,NA
"9961","Trinidad and Tobago","TTO",1975,2421.798881714,NA,NA,NA
"9962","Trinidad and Tobago","TTO",1976,2452.8285514672,NA,NA,NA
"9963","Trinidad and Tobago","TTO",1977,3042.2456095967,NA,NA,NA
"9964","Trinidad and Tobago","TTO",1978,3406.9752280467,NA,NA,NA
"9965","Trinidad and Tobago","TTO",1979,4337.2377415953,NA,NA,NA
"9966","Trinidad and Tobago","TTO",1980,5783.5974205855,60.1,NA,NA
"9967","Trinidad and Tobago","TTO",1981,6243.1612968992,60.3,NA,NA
"9968","Trinidad and Tobago","TTO",1982,7149.9508760015,60.6,NA,NA
"9969","Trinidad and Tobago","TTO",1983,6853.8739368678,60.5,NA,NA
"9970","Trinidad and Tobago","TTO",1984,6704.5104225966,60.4,NA,NA
"9971","Trinidad and Tobago","TTO",1985,6289.5707486798,60.3,NA,NA
"9972","Trinidad and Tobago","TTO",1986,4045.833544589,59.6,NA,NA
"9973","Trinidad and Tobago","TTO",1987,4017.7518607912,57.2,NA,NA
"9974","Trinidad and Tobago","TTO",1988,3743.5203210341,56.7,NA,NA
"9975","Trinidad and Tobago","TTO",1989,3578.8436012754,55.5,NA,NA
"9976","Trinidad and Tobago","TTO",1990,4169.5561065029,57,NA,NA
"9977","Trinidad and Tobago","TTO",1991,4380.5577932805,55.2,NA,NA
"9978","Trinidad and Tobago","TTO",1992,4483.9747935055,57,NA,NA
"9979","Trinidad and Tobago","TTO",1993,3686.6219132306,58.3,NA,NA
"9980","Trinidad and Tobago","TTO",1994,3948.2888919205,59.4,NA,NA
"9981","Trinidad and Tobago","TTO",1995,4224.6967598638,60.3,197.6880515279,29.8
"9982","Trinidad and Tobago","TTO",1996,4539.1758746099,61.3,196.0864241033,29.4
"9983","Trinidad and Tobago","TTO",1997,4498.574102034,61.5,186.6504352541,28.8
"9984","Trinidad and Tobago","TTO",1998,4716.5046647775,61.7,173.1428651135,28.6
"9985","Trinidad and Tobago","TTO",1999,5291.110055784,61.7,224.4740777336,28.1
"9986","Trinidad and Tobago","TTO",2000,6311.1065512139,61.6,244.495793706,27.8
"9987","Trinidad and Tobago","TTO",2001,6804.2650097889,61.7,280.4443631272,27.4
"9988","Trinidad and Tobago","TTO",2002,6921.0507233983,61.8,330.3657052449,27
"9989","Trinidad and Tobago","TTO",2003,8602.9106691374,62.9,424.2687170847,26.5
"9990","Trinidad and Tobago","TTO",2004,9830.9903969221,64.1,490.0558288358,26.2
"9991","Trinidad and Tobago","TTO",2005,12150.2620443716,65.3,686.5140872526,25.8
"9992","Trinidad and Tobago","TTO",2006,13912.4284308778,65.3,688.5780598544,25.4
"9993","Trinidad and Tobago","TTO",2007,16398.0924870496,65.2,785.9650678819,25.1
"9994","Trinidad and Tobago","TTO",2008,20384.764175334,65.2,907.5606373136,24.5
"9995","Trinidad and Tobago","TTO",2009,14684.0531648887,66.1,1069.212974583,24.4
"9996","Trinidad and Tobago","TTO",2010,15205.9422128456,NA,NA,24
"9997","Tunisia","TUN",1960,NA,NA,NA,NA
"9998","Tunisia","TUN",1961,202.4971448852,NA,NA,NA
"9999","Tunisia","TUN",1962,202.2675129661,NA,NA,NA
"10000","Tunisia","TUN",1963,231.4221779331,NA,NA,NA
"10001","Tunisia","TUN",1964,226.4189197038,NA,NA,NA
"10002","Tunisia","TUN",1965,214.0491617813,NA,NA,NA
"10003","Tunisia","TUN",1966,220.0096032883,NA,NA,NA
"10004","Tunisia","TUN",1967,224.6496045528,NA,NA,NA
"10005","Tunisia","TUN",1968,246.22630484,NA,NA,NA
"10006","Tunisia","TUN",1969,256.380563373,NA,NA,NA
"10007","Tunisia","TUN",1970,280.7173971598,NA,NA,NA
"10008","Tunisia","TUN",1971,323.5604410439,NA,NA,NA
"10009","Tunisia","TUN",1972,422.6356083413,NA,NA,NA
"10010","Tunisia","TUN",1973,506.7609949239,NA,NA,NA
"10011","Tunisia","TUN",1974,645.43716082,NA,NA,NA
"10012","Tunisia","TUN",1975,771.5083413835,NA,NA,NA
"10013","Tunisia","TUN",1976,785.070280045,NA,NA,NA
"10014","Tunisia","TUN",1977,867.6036587442,NA,NA,NA
"10015","Tunisia","TUN",1978,986.5998499564,NA,NA,NA
"10016","Tunisia","TUN",1979,1156.5730280345,NA,NA,NA
"10017","Tunisia","TUN",1980,1369.5261118595,49.8,NA,NA
"10018","Tunisia","TUN",1981,1285.778229422,49.6,NA,NA
"10019","Tunisia","TUN",1982,1208.6971606618,49.4,NA,NA
"10020","Tunisia","TUN",1983,1209.3238792144,49.2,NA,NA
"10021","Tunisia","TUN",1984,1172.1000075333,49,NA,NA
"10022","Tunisia","TUN",1985,1158.3701933434,48.8,NA,NA
"10023","Tunisia","TUN",1986,1203.5549857528,48.7,NA,NA
"10024","Tunisia","TUN",1987,1261.8156210083,48.4,NA,NA
"10025","Tunisia","TUN",1988,1284.9048632179,48.3,NA,NA
"10026","Tunisia","TUN",1989,1269.2863776385,48.1,NA,NA
"10027","Tunisia","TUN",1990,1507.2314556336,48.1,NA,NA
"10028","Tunisia","TUN",1991,1571.8283533331,48.2,NA,NA
"10029","Tunisia","TUN",1992,1825.3791323565,48.2,NA,NA
"10030","Tunisia","TUN",1993,1687.451994419,48.2,NA,NA
"10031","Tunisia","TUN",1994,1773.3130004627,48.3,NA,NA
"10032","Tunisia","TUN",1995,2012.936265626,48.3,124.0579105266,30.5
"10033","Tunisia","TUN",1996,2154.9869391604,48.4,123.1771857499,29.2
"10034","Tunisia","TUN",1997,2050.6789975751,48.5,116.2466290074,27.7
"10035","Tunisia","TUN",1998,2122.7948450818,48.4,122.2059958398,26.4
"10036","Tunisia","TUN",1999,2199.5636038565,48.2,128.0507706428,25.1
"10037","Tunisia","TUN",2000,2033.071277007,48.1,122.4795518461,23.8
"10038","Tunisia","TUN",2001,2066.2826970934,48,121.9873058144,22.6
"10039","Tunisia","TUN",2002,2151.6690883993,47.9,127.9457559333,21.4
"10040","Tunisia","TUN",2003,2539.9133150715,47.8,152.0348245689,20.3
"10041","Tunisia","TUN",2004,2832.0713377712,47.7,179.0294570649,19.3
"10042","Tunisia","TUN",2005,2888.4085035433,47.7,181.7110737769,18.3
"10043","Tunisia","TUN",2006,3057.1203176882,47.9,194.4288329078,17.3
"10044","Tunisia","TUN",2007,3483.5448129735,48,217.8675458394,16.4
"10045","Tunisia","TUN",2008,3954.4208764499,48.1,248.0793410255,15.5
"10046","Tunisia","TUN",2009,4168.9509422046,48,239.9611618818,14.8
"10047","Tunisia","TUN",2010,4198.5245300702,NA,NA,13.8
"10048","Turkey","TUR",1960,496.9757381529,NA,NA,NA
"10049","Turkey","TUR",1961,277.4755128163,NA,NA,NA
"10050","Turkey","TUR",1962,300.9774697326,NA,NA,NA
"10051","Turkey","TUR",1963,340.8147334649,NA,NA,NA
"10052","Turkey","TUR",1964,359.1455393145,NA,NA,NA
"10053","Turkey","TUR",1965,375.2032962597,NA,NA,NA
"10054","Turkey","TUR",1966,433.6837366867,NA,NA,NA
"10055","Turkey","TUR",1967,470.8631223635,NA,NA,NA
"10056","Turkey","TUR",1968,514.9763812704,NA,NA,NA
"10057","Turkey","TUR",1969,560.8185592454,NA,NA,NA
"10058","Turkey","TUR",1970,481.8086534864,NA,NA,NA
"10059","Turkey","TUR",1971,448.510991571,NA,NA,NA
"10060","Turkey","TUR",1972,551.3845407718,NA,NA,NA
"10061","Turkey","TUR",1973,679.0146468878,NA,NA,NA
"10062","Turkey","TUR",1974,919.1731603378,NA,NA,NA
"10063","Turkey","TUR",1975,1127.5175331785,NA,NA,NA
"10064","Turkey","TUR",1976,1267.8437990446,NA,NA,NA
"10065","Turkey","TUR",1977,1420.1856881649,NA,NA,NA
"10066","Turkey","TUR",1978,1543.5413828212,NA,NA,NA
"10067","Turkey","TUR",1979,2072.5405096776,NA,NA,NA
"10068","Turkey","TUR",1980,1559.6633642094,58.8,NA,NA
"10069","Turkey","TUR",1981,1574.1193784066,57.8,NA,NA
"10070","Turkey","TUR",1982,1397.1664326868,58.4,NA,NA
"10071","Turkey","TUR",1983,1304.3740153055,58.1,NA,NA
"10072","Turkey","TUR",1984,1240.4687175265,57.9,NA,NA
"10073","Turkey","TUR",1985,1361.0415354244,58.3,NA,NA
"10074","Turkey","TUR",1986,1502.7325519948,57.5,NA,NA
"10075","Turkey","TUR",1987,1697.6480182776,57.1,NA,NA
"10076","Turkey","TUR",1988,1737.8619459788,58.3,NA,NA
"10077","Turkey","TUR",1989,2013.9423587467,59.1,NA,NA
"10078","Turkey","TUR",1990,2783.5866449841,57.8,NA,NA
"10079","Turkey","TUR",1991,2742.7695675715,57.5,NA,NA
"10080","Turkey","TUR",1992,2840.3680209239,56.5,NA,NA
"10081","Turkey","TUR",1993,3167.5269098067,52.8,NA,NA
"10082","Turkey","TUR",1994,2256.731125515,55.2,NA,NA
"10083","Turkey","TUR",1995,2879.248308234,54.6,84.0583944683,51.4
"10084","Turkey","TUR",1996,3033.5933606635,54.2,113.6101207188,48.3
"10085","Turkey","TUR",1997,3123.1425133562,53,125.3061589137,44.7
"10086","Turkey","TUR",1998,4361.4421383025,53.1,147.5049875131,40.9
"10087","Turkey","TUR",1999,3983.746201772,53,186.068943198,37.4
"10088","Turkey","TUR",2000,4189.4780621383,50.1,204.4855202943,34.1
"10089","Turkey","TUR",2001,3036.7270895755,50,154.349090052,31.3
"10090","Turkey","TUR",2002,3553.0662610246,49.7,187.7231762625,28.5
"10091","Turkey","TUR",2003,4567.4991346144,48.4,241.5577679298,26.1
"10092","Turkey","TUR",2004,5832.6893446599,48.9,309.7268083889,23.7
"10093","Turkey","TUR",2005,7087.7202489163,48.6,382.1887318193,21.5
"10094","Turkey","TUR",2006,7687.1256509437,47.4,440.8388271881,19.6
"10095","Turkey","TUR",2007,9246.0304052251,47.3,553.0917682074,18
"10096","Turkey","TUR",2008,10297.5054357385,47.9,623.2761197818,16.3
"10097","Turkey","TUR",2009,8553.7414529703,46.8,570.9718447912,15
"10098","Turkey","TUR",2010,10106.3924283212,NA,NA,13.7
"10099","Turkmenistan","TKM",1960,NA,NA,NA,NA
"10100","Turkmenistan","TKM",1961,NA,NA,NA,NA
"10101","Turkmenistan","TKM",1962,NA,NA,NA,NA
"10102","Turkmenistan","TKM",1963,NA,NA,NA,NA
"10103","Turkmenistan","TKM",1964,NA,NA,NA,NA
"10104","Turkmenistan","TKM",1965,NA,NA,NA,NA
"10105","Turkmenistan","TKM",1966,NA,NA,NA,NA
"10106","Turkmenistan","TKM",1967,NA,NA,NA,NA
"10107","Turkmenistan","TKM",1968,NA,NA,NA,NA
"10108","Turkmenistan","TKM",1969,NA,NA,NA,NA
"10109","Turkmenistan","TKM",1970,NA,NA,NA,NA
"10110","Turkmenistan","TKM",1971,NA,NA,NA,NA
"10111","Turkmenistan","TKM",1972,NA,NA,NA,NA
"10112","Turkmenistan","TKM",1973,NA,NA,NA,NA
"10113","Turkmenistan","TKM",1974,NA,NA,NA,NA
"10114","Turkmenistan","TKM",1975,NA,NA,NA,NA
"10115","Turkmenistan","TKM",1976,NA,NA,NA,NA
"10116","Turkmenistan","TKM",1977,NA,NA,NA,NA
"10117","Turkmenistan","TKM",1978,NA,NA,NA,NA
"10118","Turkmenistan","TKM",1979,NA,NA,NA,NA
"10119","Turkmenistan","TKM",1980,NA,62.8,NA,NA
"10120","Turkmenistan","TKM",1981,NA,63,NA,NA
"10121","Turkmenistan","TKM",1982,NA,63.3,NA,NA
"10122","Turkmenistan","TKM",1983,NA,63.6,NA,NA
"10123","Turkmenistan","TKM",1984,NA,63.8,NA,NA
"10124","Turkmenistan","TKM",1985,NA,64,NA,NA
"10125","Turkmenistan","TKM",1986,NA,64.3,NA,NA
"10126","Turkmenistan","TKM",1987,698.1385592103,64.4,NA,NA
"10127","Turkmenistan","TKM",1988,859.0408868087,64.8,NA,NA
"10128","Turkmenistan","TKM",1989,854.1928715547,64.8,NA,NA
"10129","Turkmenistan","TKM",1990,881.1523545623,64.9,NA,NA
"10130","Turkmenistan","TKM",1991,847.5417199954,64.8,NA,NA
"10131","Turkmenistan","TKM",1992,824.4621526374,64.6,NA,NA
"10132","Turkmenistan","TKM",1993,796.415844463,64.1,NA,NA
"10133","Turkmenistan","TKM",1994,625.3476020471,62.6,NA,NA
"10134","Turkmenistan","TKM",1995,592.6987852737,61.8,43.1365382925,68.7
"10135","Turkmenistan","TKM",1996,557.5104489679,60.9,18.1141968405,67.1
"10136","Turkmenistan","TKM",1997,565.0576696878,59.2,30.0177899696,65.4
"10137","Turkmenistan","TKM",1998,592.8360327931,60.1,31.3793028848,63.8
"10138","Turkmenistan","TKM",1999,550.7870248861,62,29.9777725531,62.2
"10139","Turkmenistan","TKM",2000,645.2771014697,63.7,45.0596301922,60.6
"10140","Turkmenistan","TKM",2001,776.5764956349,65,56.332387011,58.9
"10141","Turkmenistan","TKM",2002,969.9866912972,65.8,65.2903966774,57.6
"10142","Turkmenistan","TKM",2003,1286.0485703692,66.4,92.1828652282,56.1
"10143","Turkmenistan","TKM",2004,1455.9685981,66.8,106.4174795385,54.7
"10144","Turkmenistan","TKM",2005,1706.9567263925,66.9,113.2915800468,53.3
"10145","Turkmenistan","TKM",2006,2140.3426957221,67,116.1088063225,52.1
"10146","Turkmenistan","TKM",2007,2606.4157872954,67,130.3240449752,50.6
"10147","Turkmenistan","TKM",2008,3459.8964034386,67,81.5726762806,49.5
"10148","Turkmenistan","TKM",2009,3710.453641377,68,77.0695510598,48
"10149","Turkmenistan","TKM",2010,4179.6947438464,NA,NA,46.9
"10150","Turks and Caicos Islands","TCA",1960,NA,NA,NA,NA
"10151","Turks and Caicos Islands","TCA",1961,NA,NA,NA,NA
"10152","Turks and Caicos Islands","TCA",1962,NA,NA,NA,NA
"10153","Turks and Caicos Islands","TCA",1963,NA,NA,NA,NA
"10154","Turks and Caicos Islands","TCA",1964,NA,NA,NA,NA
"10155","Turks and Caicos Islands","TCA",1965,NA,NA,NA,NA
"10156","Turks and Caicos Islands","TCA",1966,NA,NA,NA,NA
"10157","Turks and Caicos Islands","TCA",1967,NA,NA,NA,NA
"10158","Turks and Caicos Islands","TCA",1968,NA,NA,NA,NA
"10159","Turks and Caicos Islands","TCA",1969,NA,NA,NA,NA
"10160","Turks and Caicos Islands","TCA",1970,NA,NA,NA,NA
"10161","Turks and Caicos Islands","TCA",1971,NA,NA,NA,NA
"10162","Turks and Caicos Islands","TCA",1972,NA,NA,NA,NA
"10163","Turks and Caicos Islands","TCA",1973,NA,NA,NA,NA
"10164","Turks and Caicos Islands","TCA",1974,NA,NA,NA,NA
"10165","Turks and Caicos Islands","TCA",1975,NA,NA,NA,NA
"10166","Turks and Caicos Islands","TCA",1976,NA,NA,NA,NA
"10167","Turks and Caicos Islands","TCA",1977,NA,NA,NA,NA
"10168","Turks and Caicos Islands","TCA",1978,NA,NA,NA,NA
"10169","Turks and Caicos Islands","TCA",1979,NA,NA,NA,NA
"10170","Turks and Caicos Islands","TCA",1980,NA,NA,NA,NA
"10171","Turks and Caicos Islands","TCA",1981,NA,NA,NA,NA
"10172","Turks and Caicos Islands","TCA",1982,NA,NA,NA,NA
"10173","Turks and Caicos Islands","TCA",1983,NA,NA,NA,NA
"10174","Turks and Caicos Islands","TCA",1984,NA,NA,NA,NA
"10175","Turks and Caicos Islands","TCA",1985,NA,NA,NA,NA
"10176","Turks and Caicos Islands","TCA",1986,NA,NA,NA,NA
"10177","Turks and Caicos Islands","TCA",1987,NA,NA,NA,NA
"10178","Turks and Caicos Islands","TCA",1988,NA,NA,NA,NA
"10179","Turks and Caicos Islands","TCA",1989,NA,NA,NA,NA
"10180","Turks and Caicos Islands","TCA",1990,NA,NA,NA,NA
"10181","Turks and Caicos Islands","TCA",1991,NA,NA,NA,NA
"10182","Turks and Caicos Islands","TCA",1992,NA,NA,NA,NA
"10183","Turks and Caicos Islands","TCA",1993,NA,NA,NA,NA
"10184","Turks and Caicos Islands","TCA",1994,NA,NA,NA,NA
"10185","Turks and Caicos Islands","TCA",1995,NA,NA,NA,NA
"10186","Turks and Caicos Islands","TCA",1996,NA,NA,NA,NA
"10187","Turks and Caicos Islands","TCA",1997,NA,NA,NA,NA
"10188","Turks and Caicos Islands","TCA",1998,NA,NA,NA,NA
"10189","Turks and Caicos Islands","TCA",1999,NA,NA,NA,NA
"10190","Turks and Caicos Islands","TCA",2000,NA,NA,NA,NA
"10191","Turks and Caicos Islands","TCA",2001,NA,NA,NA,NA
"10192","Turks and Caicos Islands","TCA",2002,NA,NA,NA,NA
"10193","Turks and Caicos Islands","TCA",2003,NA,NA,NA,NA
"10194","Turks and Caicos Islands","TCA",2004,NA,NA,NA,NA
"10195","Turks and Caicos Islands","TCA",2005,NA,NA,NA,NA
"10196","Turks and Caicos Islands","TCA",2006,NA,NA,NA,NA
"10197","Turks and Caicos Islands","TCA",2007,NA,NA,NA,NA
"10198","Turks and Caicos Islands","TCA",2008,NA,NA,NA,NA
"10199","Turks and Caicos Islands","TCA",2009,NA,NA,NA,NA
"10200","Turks and Caicos Islands","TCA",2010,NA,NA,NA,NA
"10201","Tuvalu","TUV",1960,NA,NA,NA,NA
"10202","Tuvalu","TUV",1961,NA,NA,NA,NA
"10203","Tuvalu","TUV",1962,NA,NA,NA,NA
"10204","Tuvalu","TUV",1963,NA,NA,NA,NA
"10205","Tuvalu","TUV",1964,NA,NA,NA,NA
"10206","Tuvalu","TUV",1965,NA,NA,NA,NA
"10207","Tuvalu","TUV",1966,NA,NA,NA,NA
"10208","Tuvalu","TUV",1967,NA,NA,NA,NA
"10209","Tuvalu","TUV",1968,NA,NA,NA,NA
"10210","Tuvalu","TUV",1969,NA,NA,NA,NA
"10211","Tuvalu","TUV",1970,NA,NA,NA,NA
"10212","Tuvalu","TUV",1971,NA,NA,NA,NA
"10213","Tuvalu","TUV",1972,NA,NA,NA,NA
"10214","Tuvalu","TUV",1973,NA,NA,NA,NA
"10215","Tuvalu","TUV",1974,NA,NA,NA,NA
"10216","Tuvalu","TUV",1975,NA,NA,NA,NA
"10217","Tuvalu","TUV",1976,NA,NA,NA,NA
"10218","Tuvalu","TUV",1977,NA,NA,NA,NA
"10219","Tuvalu","TUV",1978,NA,NA,NA,NA
"10220","Tuvalu","TUV",1979,NA,NA,NA,NA
"10221","Tuvalu","TUV",1980,NA,NA,NA,NA
"10222","Tuvalu","TUV",1981,NA,NA,NA,NA
"10223","Tuvalu","TUV",1982,NA,NA,NA,NA
"10224","Tuvalu","TUV",1983,NA,NA,NA,NA
"10225","Tuvalu","TUV",1984,NA,NA,NA,NA
"10226","Tuvalu","TUV",1985,NA,NA,NA,NA
"10227","Tuvalu","TUV",1986,NA,NA,NA,NA
"10228","Tuvalu","TUV",1987,NA,NA,NA,NA
"10229","Tuvalu","TUV",1988,NA,NA,NA,NA
"10230","Tuvalu","TUV",1989,NA,NA,NA,NA
"10231","Tuvalu","TUV",1990,NA,NA,NA,NA
"10232","Tuvalu","TUV",1991,NA,NA,NA,NA
"10233","Tuvalu","TUV",1992,NA,NA,NA,NA
"10234","Tuvalu","TUV",1993,NA,NA,NA,NA
"10235","Tuvalu","TUV",1994,NA,NA,NA,NA
"10236","Tuvalu","TUV",1995,1258.3393726263,NA,95.0474052251,39.4
"10237","Tuvalu","TUV",1996,1325.4038385516,NA,121.0979547901,38.4
"10238","Tuvalu","TUV",1997,1351.6871766258,NA,116.5296512092,37.5
"10239","Tuvalu","TUV",1998,1479.4764453735,NA,113.5013152799,36.6
"10240","Tuvalu","TUV",1999,1654.5684936424,NA,129.3044780182,35.8
"10241","Tuvalu","TUV",2000,1892.2735861053,NA,159.6704207498,35
"10242","Tuvalu","TUV",2001,2182.3057592082,NA,126.967318072,33.9
"10243","Tuvalu","TUV",2002,2140.9004926385,NA,125.7216308858,33.1
"10244","Tuvalu","TUV",2003,1881.5445503115,NA,197.8339545184,32.3
"10245","Tuvalu","TUV",2004,1998.2853513089,NA,198.9530380053,31.6
"10246","Tuvalu","TUV",2005,1737.5674465545,NA,204.9180327869,30.8
"10247","Tuvalu","TUV",2006,1655.8038789441,NA,277.7351542121,29.9
"10248","Tuvalu","TUV",2007,1872.8210659135,NA,292.6246640788,29.2
"10249","Tuvalu","TUV",2008,2340.8902335972,NA,291.4411467317,28.4
"10250","Tuvalu","TUV",2009,2609.9265631913,NA,290.0213782696,27.6
"10251","Tuvalu","TUV",2010,2704.3489845984,NA,NA,26.9
"10252","Uganda","UGA",1960,62.3353031079,NA,NA,NA
"10253","Uganda","UGA",1961,63.0338515781,NA,NA,NA
"10254","Uganda","UGA",1962,62.0318957055,NA,NA,NA
"10255","Uganda","UGA",1963,68.9490405347,NA,NA,NA
"10256","Uganda","UGA",1964,76.0614935235,NA,NA,NA
"10257","Uganda","UGA",1965,110.3647978838,NA,NA,NA
"10258","Uganda","UGA",1966,111.6149699231,NA,NA,NA
"10259","Uganda","UGA",1967,112.7824119271,NA,NA,NA
"10260","Uganda","UGA",1968,116.998002521,NA,NA,NA
"10261","Uganda","UGA",1969,127.6055541355,NA,NA,NA
"10262","Uganda","UGA",1970,133.343628746,NA,NA,NA
"10263","Uganda","UGA",1971,145.649163329,NA,NA,NA
"10264","Uganda","UGA",1972,148.9164694535,NA,NA,NA
"10265","Uganda","UGA",1973,165.2821024672,NA,NA,NA
"10266","Uganda","UGA",1974,198.2050976966,NA,NA,NA
"10267","Uganda","UGA",1975,216.5298804709,NA,NA,NA
"10268","Uganda","UGA",1976,218.0951903117,NA,NA,NA
"10269","Uganda","UGA",1977,253.9818498017,NA,NA,NA
"10270","Uganda","UGA",1978,203.0923152752,NA,NA,NA
"10271","Uganda","UGA",1979,174.1265182471,NA,NA,NA
"10272","Uganda","UGA",1980,98.29388118,86.4,NA,NA
"10273","Uganda","UGA",1981,102.4828546406,86.3,NA,NA
"10274","Uganda","UGA",1982,161.9227694943,86.2,NA,NA
"10275","Uganda","UGA",1983,161.5668770642,86.2,NA,NA
"10276","Uganda","UGA",1984,252.575950556,86.2,NA,NA
"10277","Uganda","UGA",1985,237.7993602639,86.3,NA,NA
"10278","Uganda","UGA",1986,255.9574845465,86.3,NA,NA
"10279","Uganda","UGA",1987,394.5293210954,86.3,NA,NA
"10280","Uganda","UGA",1988,394.9027734424,86.2,NA,NA
"10281","Uganda","UGA",1989,308.7751284198,86.2,NA,NA
"10282","Uganda","UGA",1990,243.1903016346,86.1,NA,NA
