"","time","color","object","id","cnt"
"12196",935,"0","0","36",2
"12197",952,"0","0","36",2
"12198",969,"0","0","36",2
"12199",986,"0","0","36",2
"12200",1003,"0","0","36",2
"12201",1020,"0","0","36",2
"12202",1037,"0","0","36",3
"12203",1054,"0","0","36",3
"12204",1071,"0","0","36",3
"12205",1088,"0","0","36",3
"12206",1105,"0","0","36",3
"12207",1122,"0","0","36",3
"12208",1139,"0","0","36",4
"12209",1156,"0","0","36",4
"12210",-646,"0","1","36",1
"12211",-629,"0","1","36",1
"12212",-612,"0","1","36",1
"12213",-595,"0","1","36",1
"12214",-578,"0","1","36",1
"12215",-561,"0","1","36",1
"12216",-544,"0","1","36",1
"12217",-527,"0","1","36",1
"12218",-510,"0","1","36",1
"12219",-493,"0","1","36",1
"12220",-476,"0","1","36",1
"12221",-459,"0","1","36",1
"12222",-442,"0","1","36",1
"12223",-425,"0","1","36",1
"12224",-408,"0","1","36",1
"12225",-391,"0","1","36",1
"12226",-374,"0","1","36",1
"12227",-357,"0","1","36",1
"12228",-340,"0","1","36",1
"12229",-323,"0","1","36",1
"12230",-68,"0","0","36",4
"12231",-51,"0","0","36",4
"12232",-34,"0","0","36",4
"12233",-17,"0","0","36",4
"12234",0,"0","0","36",4
"12235",17,"0","0","36",3
"12236",34,"0","0","36",3
"12237",51,"0","0","36",3
"12238",68,"0","0","36",3
"12239",85,"0","0","36",3
"12240",102,"0","0","36",3
"12241",119,"0","0","36",2
"12242",136,"0","0","36",2
"12243",153,"0","0","36",2
"12244",170,"0","0","36",2
"12245",119,"0","1","36",1
"12246",136,"0","1","36",1
"12247",153,"0","1","36",1
"12248",170,"0","1","36",1
"12249",187,"0","1","36",1
"12250",204,"0","1","36",1
"12251",221,"0","1","36",1
"12252",238,"0","1","36",1
"12253",255,"0","1","36",1
"12254",272,"0","1","36",1
"12255",289,"0","1","36",1
"12256",306,"0","1","36",1
"12257",323,"0","1","36",1
"12258",187,"0","0","36",1
"12259",204,"0","0","36",1
"12260",221,"0","0","36",1
"12261",238,"0","0","36",1
"12262",255,"0","0","36",1
"12263",272,"0","0","36",1
"12264",442,"1","0","36",1
"12265",1173,"1","1","36",1
"12266",1190,"1","1","36",1
"12267",1207,"1","1","36",1
"12268",1224,"1","1","36",1
"12269",1241,"1","1","36",1
"12270",1258,"1","1","36",1
"12271",1275,"1","1","36",1
"12272",1292,"1","1","36",1
"12273",1309,"1","1","36",1
"12274",1326,"1","1","36",1
"12275",1343,"1","1","36",1
"12276",1360,"1","1","36",1
"12277",1377,"1","1","36",1
"12278",1394,"1","1","36",1
"12279",1411,"1","1","36",1
"12280",425,"0","0","36",1
"12281",442,"0","0","36",1
"12282",459,"0","0","36",1
"12283",476,"0","0","36",1
"12284",493,"0","0","36",1
"12285",510,"0","0","36",1
"12286",527,"0","0","36",1
"12287",544,"0","0","36",1
"12288",561,"0","0","36",1
"12289",578,"0","0","36",1
"12290",-867,"0","0","46",6
"12291",-850,"0","0","46",6
"12292",-833,"0","0","46",6
"12293",-816,"0","0","46",6
"12294",-799,"0","0","46",5
"12295",-782,"0","0","46",5
"12296",-765,"0","0","46",5
"12297",-748,"0","0","46",5
"12298",-731,"0","0","46",5
"12299",-714,"0","0","46",5
"12300",-697,"0","0","46",5
"12301",-680,"0","0","46",5
"12302",-663,"0","0","46",5
"12303",-646,"0","0","46",5
"12304",-629,"0","0","46",5
"12305",-612,"0","0","46",5
"12306",-595,"0","0","46",5
"12307",-578,"0","0","46",5
"12308",-561,"0","0","46",5
"12309",-544,"0","0","46",5
"12310",-527,"0","0","46",5
"12311",-510,"0","0","46",5
"12312",-493,"0","0","46",5
"12313",-476,"0","0","46",5
"12314",-459,"0","0","46",5
"12315",-442,"0","0","46",5
"12316",-425,"0","0","46",5
"12317",-408,"0","0","46",5
"12318",-391,"0","0","46",5
"12319",-374,"0","0","46",5
"12320",-357,"0","0","46",5
"12321",-340,"0","0","46",5
"12322",-323,"0","0","46",5
"12323",-306,"0","0","46",5
"12324",-289,"0","0","46",5
"12325",-272,"0","0","46",4
"12326",-255,"1","1","46",1
"12327",-238,"1","1","46",1
"12328",-221,"1","1","46",1
"12329",-204,"1","1","46",1
"12330",-187,"1","1","46",1
"12331",-170,"1","1","46",1
"12332",-153,"1","1","46",1
"12333",-136,"1","1","46",1
"12334",-119,"1","1","46",1
"12335",-102,"1","1","46",1
"12336",-85,"1","1","46",1
"12337",-68,"1","1","46",1
"12338",-51,"1","1","46",1
"12339",-34,"1","0","46",2
"12340",-17,"1","0","46",2
"12341",0,"1","0","46",2
"12342",17,"1","0","46",2
"12343",34,"1","0","46",2
"12344",51,"1","0","46",2
"12345",68,"1","0","46",2
"12346",85,"1","0","46",2
"12347",102,"1","0","46",2
"12348",119,"1","0","46",2
"12349",136,"1","0","46",2
"12350",153,"1","0","46",2
"12351",170,"1","0","46",2
"12352",187,"1","0","46",3
"12353",204,"1","0","46",2
"12354",221,"1","0","46",2
"12355",238,"1","0","46",2
"12356",255,"0","0","46",4
"12357",272,"0","0","46",4
"12358",289,"0","0","46",4
"12359",306,"0","0","46",4
"12360",323,"0","0","46",4
"12361",340,"0","0","46",4
"12362",357,"0","0","46",4
"12363",374,"0","0","46",4
"12364",391,"0","0","46",3
"12365",408,"0","0","46",2
"12366",425,"0","0","46",2
"12367",442,"0","0","46",2
"12368",459,"0","0","46",2
"12369",476,"0","0","46",2
"12370",493,"0","0","46",2
"12371",510,"0","0","46",2
"12372",527,"0","0","46",2
"12373",544,"0","0","46",2
"12374",561,"0","0","46",2
"12375",578,"0","0","46",1
"12376",595,"0","0","46",1
"12377",612,"0","0","46",1
"12378",629,"0","0","46",1
"12379",646,"0","0","46",1
"12380",663,"0","0","46",1
"12381",680,"1","0","46",2
"12382",697,"1","0","46",2
"12383",714,"1","0","46",2
"12384",731,"1","0","46",2
"12385",748,"1","0","46",1
"12386",765,"1","0","46",1
"12387",782,"1","0","46",1
"12388",799,"1","0","46",1
"12389",816,"1","0","46",1
"12390",833,"1","0","46",1
"12391",850,"1","0","46",1
"12392",867,"1","0","46",1
"12393",884,"1","0","46",1
"12394",901,"1","0","46",1
"12395",918,"1","0","46",1
"12396",935,"1","0","46",1
"12397",952,"1","0","46",1
"12398",969,"1","0","46",1
"12399",986,"1","0","46",1
"12400",1003,"1","0","46",1
"12401",1020,"0","0","46",1
"12402",1037,"0","0","46",1
"12403",1054,"0","0","46",1
"12404",1071,"0","0","46",1
"12405",1088,"0","0","46",1
"12406",1105,"0","0","46",1
"12407",1122,"0","0","46",1
"12408",1139,"0","0","46",1
"12409",1156,"0","0","46",1
"12410",1173,"0","0","46",1
"12411",1190,"0","0","46",1
"12412",1207,"0","0","46",2
"12413",1224,"0","0","46",2
"12414",1241,"0","0","46",2
"12415",1258,"0","0","46",2
"12416",1275,"0","0","46",2
"12417",1292,"0","0","46",2
"12418",1309,"0","0","46",2
"12419",1326,"0","0","46",2
"12420",1343,"0","0","46",2
"12421",1360,"0","0","46",2
"12422",1377,"0","0","46",2
"12423",1394,"0","0","46",2
"12424",1411,"0","0","46",2
"12425",1428,"0","0","46",2
"12426",-255,"0","0","46",3
"12427",-238,"0","0","46",2
"12428",-221,"0","0","46",2
"12429",-204,"0","0","46",3
"12430",-187,"0","0","46",3
"12431",-170,"0","0","46",3
"12432",-153,"0","0","46",3
"12433",-136,"0","0","46",3
"12434",-119,"0","0","46",3
"12435",-102,"0","0","46",3
"12436",-85,"0","0","46",3
"12437",-68,"0","0","46",3
"12438",-51,"0","0","46",3
"12439",-34,"0","0","46",3
"12440",-17,"0","0","46",4
"12441",0,"0","0","46",4
"12442",17,"0","0","46",4
"12443",34,"0","0","46",4
"12444",51,"1","1","46",1
"12445",68,"1","1","46",1
"12446",85,"1","1","46",1
"12447",102,"1","1","46",1
"12448",119,"1","1","46",1
"12449",136,"1","1","46",1
"12450",153,"1","1","46",1
"12451",170,"1","1","46",1
"12452",187,"1","1","46",1
"12453",204,"1","1","46",1
"12454",221,"1","1","46",1
"12455",238,"1","1","46",1
"12456",255,"1","1","46",1
"12457",272,"1","1","46",1
"12458",289,"1","1","46",1
"12459",306,"1","1","46",1
"12460",323,"1","1","46",1
"12461",340,"1","1","46",1
"12462",357,"1","1","46",1
"12463",374,"1","1","46",1
"12464",391,"1","1","46",1
"12465",408,"1","1","46",2
"12466",425,"1","1","46",2
"12467",442,"1","1","46",2
"12468",459,"1","1","46",2
"12469",476,"1","1","46",2
"12470",493,"1","1","46",2
"12471",510,"1","1","46",2
"12472",527,"1","1","46",2
"12473",544,"1","1","46",2
"12474",561,"1","1","46",2
"12475",578,"1","1","46",2
"12476",595,"1","1","46",2
"12477",612,"1","1","46",2
"12478",629,"1","1","46",2
"12479",646,"1","1","46",2
"12480",663,"1","1","46",2
"12481",680,"1","1","46",3
"12482",697,"1","1","46",3
"12483",714,"1","1","46",3
"12484",731,"1","1","46",3
"12485",748,"1","1","46",4
"12486",765,"1","1","46",4
"12487",782,"1","1","46",4
"12488",799,"1","1","46",4
"12489",816,"1","1","46",4
"12490",833,"1","1","46",4
"12491",850,"1","1","46",4
"12492",867,"1","1","46",4
"12493",884,"1","1","46",4
"12494",901,"1","1","46",4
"12495",918,"1","1","46",4
"12496",935,"1","1","46",5
"12497",952,"1","1","46",5
"12498",969,"1","1","46",5
"12499",986,"1","1","46",5
"12500",1003,"1","1","46",5
"12501",1020,"1","1","46",5
"12502",1037,"1","1","46",5
"12503",1054,"1","1","46",5
"12504",1071,"1","1","46",5
"12505",1088,"1","1","46",5
"12506",1105,"1","1","46",5
"12507",1122,"1","1","46",5
"12508",1139,"1","1","46",5
"12509",1156,"1","1","46",5
"12510",1173,"1","1","46",5
"12511",1190,"1","1","46",5
"12512",1207,"1","1","46",4
"12513",1224,"1","1","46",4
"12514",1241,"1","1","46",4
"12515",1258,"1","1","46",4
"12516",1275,"1","0","46",1
"12517",1292,"1","0","46",1
"12518",1309,"1","0","46",1
"12519",1326,"1","0","46",1
"12520",1343,"1","0","46",1
"12521",1360,"1","0","46",2
"12522",1377,"1","0","46",2
"12523",1394,"1","0","46",2
"12524",1411,"1","0","46",2
"12525",1428,"1","0","46",2
"12526",-799,"1","0","46",1
"12527",-782,"1","0","46",1
"12528",-765,"1","0","46",1
"12529",-748,"1","0","46",1
"12530",-731,"1","0","46",1
"12531",-714,"1","0","46",1
"12532",-697,"1","0","46",1
"12533",-680,"1","0","46",1
"12534",-663,"1","0","46",1
"12535",-646,"1","0","46",1
"12536",-629,"1","0","46",1
"12537",-612,"1","0","46",1
"12538",-595,"1","0","46",1
"12539",-578,"1","0","46",1
"12540",-561,"1","0","46",1
"12541",-544,"1","0","46",1
"12542",-527,"1","0","46",1
"12543",-510,"1","0","46",1
"12544",-493,"1","0","46",1
"12545",-476,"1","0","46",1
"12546",-459,"1","0","46",1
"12547",-442,"1","0","46",1
"12548",-425,"1","0","46",1
"12549",-408,"1","0","46",1
"12550",-391,"1","0","46",1
"12551",-374,"1","0","46",1
"12552",-357,"1","0","46",1
"12553",-340,"1","0","46",1
"12554",-323,"1","0","46",1
"12555",-306,"1","0","46",1
"12556",-289,"1","0","46",1
"12557",-272,"1","0","46",2
"12558",-255,"1","0","46",2
"12559",-238,"1","0","46",2
"12560",-221,"1","0","46",2
"12561",51,"0","0","46",3
"12562",68,"0","0","46",3
"12563",85,"0","0","46",3
"12564",102,"0","0","46",3
"12565",119,"0","0","46",3
"12566",136,"0","0","46",3
"12567",153,"0","0","46",3
"12568",170,"0","0","46",3
"12569",187,"0","0","46",2
"12570",204,"0","0","46",3
"12571",221,"0","0","46",3
"12572",238,"0","0","46",3
"12573",578,"0","1","46",1
"12574",595,"0","1","46",1
"12575",612,"0","1","46",1
"12576",629,"0","1","46",1
"12577",646,"0","1","46",1
"12578",663,"0","1","46",1
"12579",680,"0","1","46",1
"12580",697,"0","1","46",1
"12581",714,"0","1","46",1
"12582",731,"0","0","46",1
"12583",748,"0","0","46",1
"12584",765,"0","0","46",1
"12585",782,"0","0","46",1
"12586",799,"0","0","46",1
"12587",816,"0","0","46",1
"12588",833,"0","0","46",1
"12589",850,"0","0","46",1
"12590",867,"0","0","46",1
"12591",884,"0","0","46",1
"12592",901,"0","0","46",1
"12593",918,"0","0","46",1
"12594",391,"0","1","46",1
"12595",408,"0","1","46",1
"12596",425,"0","1","46",1
"12597",442,"0","1","46",1
"12598",459,"0","1","46",1
"12599",476,"0","1","46",1
"12600",493,"0","1","46",1
"12601",510,"0","1","46",1
"12602",527,"0","1","46",1
"12603",544,"0","1","46",1
"12604",561,"0","1","46",1
"12605",578,"1","0","46",2
"12606",595,"1","0","46",2
"12607",612,"1","0","46",2
"12608",629,"1","0","46",2
"12609",646,"1","0","46",2
"12610",663,"1","0","46",2
"12611",1275,"1","1","46",3
"12612",1292,"1","1","46",3
"12613",1309,"1","1","46",3
"12614",1326,"1","1","46",3
"12615",1343,"1","1","46",3
"12616",1360,"1","1","46",2
"12617",1377,"1","1","46",2
"12618",1394,"1","1","46",2
"12619",1411,"1","1","46",2
"12620",1428,"1","1","46",2
"12621",-204,"1","0","46",1
"12622",-187,"1","0","46",1
"12623",-170,"1","0","46",1
"12624",-153,"1","0","46",1
"12625",-136,"1","0","46",1
"12626",-119,"1","0","46",1
"12627",-102,"1","0","46",1
"12628",-85,"1","0","46",1
"12629",-68,"1","0","46",1
"12630",-51,"1","0","46",1
"12631",-238,"0","1","46",1
"12632",-221,"0","1","46",1
"12633",-204,"0","1","46",1
"12634",-187,"0","1","46",1
"12635",-170,"0","1","46",1
"12636",-153,"0","1","46",1
"12637",-136,"0","1","46",1
"12638",-119,"0","1","46",1
"12639",-102,"0","1","46",1
"12640",-85,"0","1","46",1
"12641",-68,"0","1","46",1
"12642",-51,"0","1","46",1
"12643",-34,"0","1","46",1
"12644",255,"1","0","46",1
"12645",272,"1","0","46",1
"12646",289,"1","0","46",1
"12647",306,"1","0","46",1
"12648",323,"1","0","46",1
"12649",340,"1","0","46",1
"12650",357,"1","0","46",1
"12651",374,"1","0","46",1
"12652",391,"1","0","46",1
"12653",408,"1","0","46",1
"12654",425,"1","0","46",1
"12655",442,"1","0","46",1
"12656",459,"1","0","46",1
"12657",476,"1","0","46",1
"12658",493,"1","0","46",1
"12659",510,"1","0","46",1
"12660",527,"1","0","46",1
"12661",544,"1","0","46",1
"12662",561,"1","0","46",1
"12663",-867,"0","0","56",6
"12664",-850,"0","0","56",6
"12665",-833,"0","0","56",6
"12666",-816,"0","0","56",6
"12667",-799,"0","0","56",6
"12668",-782,"0","0","56",6
"12669",-765,"0","0","56",6
"12670",-748,"0","0","56",5
"12671",-731,"0","0","56",5
"12672",-714,"0","0","56",5
"12673",-697,"0","0","56",5
"12674",-680,"0","0","56",5
"12675",-663,"0","0","56",5
"12676",-646,"0","0","56",5
"12677",-629,"0","0","56",5
"12678",-612,"0","0","56",5
"12679",-595,"0","0","56",5
"12680",-578,"0","0","56",5
"12681",-561,"0","0","56",5
"12682",-544,"0","0","56",5
"12683",-527,"0","0","56",5
"12684",-510,"1","1","56",1
"12685",-493,"1","1","56",1
"12686",-476,"1","1","56",1
"12687",-459,"1","1","56",1
"12688",-442,"1","1","56",1
"12689",-425,"1","1","56",1
"12690",-408,"1","1","56",1
"12691",-391,"1","1","56",1
"12692",-374,"1","1","56",1
"12693",-357,"1","1","56",1
"12694",-340,"1","1","56",1
"12695",-323,"1","1","56",1
"12696",-306,"1","1","56",1
"12697",-289,"0","0","56",5
"12698",-272,"0","0","56",5
"12699",-255,"0","0","56",5
"12700",-238,"0","0","56",5
"12701",-221,"0","0","56",5
"12702",-204,"0","0","56",5
"12703",-187,"0","0","56",5
"12704",-170,"0","0","56",5
"12705",-153,"0","0","56",5
"12706",-136,"0","0","56",5
"12707",-119,"0","0","56",5
"12708",-102,"0","0","56",5
"12709",-85,"1","1","56",1
"12710",-68,"1","1","56",1
"12711",-51,"1","1","56",1
"12712",-34,"1","1","56",1
"12713",-17,"1","1","56",1
"12714",0,"1","1","56",1
"12715",17,"1","1","56",1
"12716",34,"1","1","56",1
"12717",51,"1","0","56",1
"12718",68,"1","0","56",2
"12719",85,"1","0","56",2
"12720",102,"1","0","56",2
"12721",119,"1","0","56",2
"12722",136,"1","0","56",2
"12723",153,"1","0","56",2
"12724",170,"1","0","56",2
"12725",187,"1","0","56",2
"12726",204,"1","0","56",2
"12727",221,"1","0","56",2
"12728",238,"1","0","56",2
"12729",255,"1","0","56",2
"12730",272,"1","0","56",2
"12731",289,"1","0","56",1
"12732",306,"1","0","56",1
"12733",323,"1","0","56",1
"12734",340,"0","0","56",2
"12735",357,"0","0","56",2
"12736",374,"0","0","56",2
"12737",391,"0","0","56",2
"12738",408,"0","0","56",2
"12739",425,"0","0","56",2
"12740",442,"0","0","56",2
"12741",459,"0","0","56",2
"12742",476,"0","0","56",2
"12743",493,"0","0","56",2
"12744",510,"0","0","56",2
"12745",527,"0","0","56",2
"12746",544,"0","0","56",2
"12747",561,"1","1","56",4
"12748",578,"1","1","56",4
"12749",595,"1","1","56",4
"12750",612,"1","1","56",4
"12751",629,"1","1","56",4
"12752",646,"1","1","56",4
"12753",663,"1","1","56",5
"12754",680,"1","1","56",5
"12755",697,"1","1","56",5
"12756",714,"1","1","56",5
"12757",731,"1","1","56",5
"12758",748,"1","1","56",5
"12759",765,"1","1","56",5
"12760",782,"1","1","56",5
"12761",799,"1","1","56",5
"12762",816,"1","1","56",5
"12763",833,"1","1","56",5
"12764",850,"1","1","56",5
"12765",867,"1","1","56",4
"12766",884,"1","1","56",3
"12767",901,"1","1","56",3
"12768",918,"1","1","56",3
"12769",935,"1","1","56",2
"12770",952,"1","1","56",2
"12771",969,"1","1","56",2
"12772",986,"1","1","56",2
"12773",1003,"1","1","56",2
"12774",1020,"1","1","56",2
"12775",1037,"1","1","56",2
"12776",1054,"1","1","56",2
"12777",1071,"1","1","56",2
"12778",1088,"1","1","56",2
"12779",1105,"1","1","56",2
"12780",1122,"1","1","56",2
"12781",1139,"1","1","56",2
"12782",1156,"1","1","56",2
"12783",1173,"1","1","56",2
"12784",1190,"1","1","56",2
"12785",1207,"1","1","56",2
"12786",1224,"1","1","56",2
"12787",1241,"1","1","56",2
"12788",1258,"1","1","56",2
"12789",1275,"1","1","56",1
"12790",1292,"1","1","56",1
"12791",1309,"1","1","56",1
"12792",1326,"1","1","56",1
"12793",1343,"1","1","56",1
"12794",1360,"1","1","56",1
"12795",1377,"1","1","56",1
"12796",1394,"1","1","56",1
"12797",1411,"1","1","56",1
"12798",1428,"1","1","56",1
"12799",-748,"1","0","56",1
"12800",-731,"1","0","56",1
"12801",-714,"1","0","56",1
"12802",-697,"1","0","56",1
"12803",-680,"1","0","56",1
"12804",-663,"1","0","56",1
"12805",-646,"1","0","56",1
"12806",-629,"1","0","56",1
"12807",-612,"1","0","56",1
"12808",-595,"1","0","56",1
"12809",-578,"1","0","56",1
"12810",-561,"1","0","56",1
"12811",-544,"1","0","56",1
"12812",-527,"1","0","56",1
"12813",-510,"1","0","56",1
"12814",-493,"1","0","56",1
"12815",-476,"1","0","56",1
"12816",-459,"1","0","56",1
"12817",-442,"1","0","56",1
"12818",-425,"1","0","56",1
"12819",-408,"1","0","56",1
"12820",-391,"1","0","56",1
"12821",-374,"1","0","56",1
"12822",-357,"1","0","56",1
"12823",-340,"1","0","56",1
"12824",-323,"1","0","56",1
"12825",-306,"1","0","56",1
"12826",-289,"1","0","56",1
"12827",-272,"1","0","56",1
"12828",-255,"1","0","56",1
"12829",-238,"1","0","56",1
"12830",-221,"1","0","56",1
"12831",-204,"1","0","56",1
"12832",-187,"1","0","56",1
"12833",-170,"1","0","56",1
"12834",-153,"1","0","56",1
"12835",-136,"1","0","56",1
"12836",-119,"1","0","56",1
"12837",-102,"1","0","56",1
"12838",-85,"1","0","56",1
"12839",-68,"1","0","56",1
"12840",-51,"1","0","56",1
"12841",-34,"1","0","56",1
"12842",-17,"1","0","56",1
"12843",0,"0","0","56",3
"12844",17,"0","0","56",3
"12845",34,"0","0","56",3
"12846",51,"0","0","56",3
"12847",68,"0","0","56",3
"12848",85,"0","0","56",3
"12849",102,"0","0","56",3
"12850",119,"0","0","56",3
"12851",136,"0","0","56",2
"12852",153,"0","0","56",2
"12853",170,"0","0","56",2
"12854",187,"0","0","56",2
"12855",204,"0","0","56",2
"12856",221,"0","0","56",2
"12857",238,"0","0","56",2
"12858",255,"0","0","56",2
"12859",272,"0","0","56",2
"12860",289,"0","0","56",2
"12861",306,"0","0","56",2
"12862",323,"0","0","56",2
"12863",340,"1","0","56",1
"12864",357,"1","0","56",1
"12865",374,"1","0","56",1
"12866",391,"1","0","56",1
"12867",408,"1","0","56",1
"12868",425,"1","0","56",1
"12869",442,"1","0","56",1
"12870",459,"1","0","56",1
"12871",476,"1","0","56",1
"12872",493,"1","0","56",1
"12873",510,"1","0","56",1
"12874",527,"1","0","56",1
"12875",544,"1","0","56",1
"12876",561,"1","0","56",1
"12877",578,"1","0","56",1
"12878",595,"1","0","56",1
"12879",612,"1","0","56",1
"12880",629,"1","0","56",1
"12881",646,"1","0","56",1
"12882",1275,"0","0","56",4
"12883",1292,"0","0","56",4
"12884",1309,"0","0","56",4
"12885",1326,"0","0","56",4
"12886",1343,"0","0","56",4
"12887",1360,"0","0","56",4
"12888",1377,"0","0","56",4
"12889",1394,"0","0","56",4
"12890",1411,"0","0","56",4
"12891",1428,"0","0","56",5
"12892",-510,"0","0","56",4
"12893",-493,"0","0","56",4
"12894",-476,"0","0","56",4
"12895",-459,"0","0","56",4
"12896",-442,"0","0","56",4
"12897",-425,"0","0","56",4
"12898",-408,"0","0","56",4
"12899",-391,"0","0","56",4
"12900",-374,"0","0","56",4
"12901",-357,"0","0","56",4
"12902",-340,"0","0","56",4
"12903",-323,"0","0","56",4
"12904",-306,"0","0","56",4
"12905",-85,"0","0","56",3
"12906",-68,"0","0","56",3
"12907",-51,"0","0","56",3
"12908",-34,"0","0","56",2
"12909",-17,"0","0","56",2
"12910",136,"1","1","56",1
"12911",153,"1","1","56",1
"12912",170,"1","1","56",1
"12913",187,"1","1","56",2
"12914",204,"1","1","56",2
"12915",221,"1","1","56",2
"12916",238,"1","1","56",2
"12917",255,"1","1","56",2
"12918",272,"1","1","56",2
"12919",289,"1","1","56",3
"12920",306,"1","1","56",3
"12921",323,"1","1","56",3
"12922",340,"1","1","56",3
"12923",357,"1","1","56",3
"12924",374,"1","1","56",3
"12925",391,"1","1","56",3
"12926",408,"1","1","56",3
"12927",425,"1","1","56",3
"12928",442,"1","1","56",3
"12929",459,"1","1","56",3
"12930",476,"1","1","56",3
"12931",493,"1","1","56",3
"12932",510,"1","1","56",3
"12933",527,"1","1","56",3
"12934",544,"1","1","56",3
"12935",867,"0","0","56",2
"12936",884,"0","0","56",3
"12937",901,"0","0","56",3
"12938",918,"0","0","56",3
"12939",935,"0","0","56",4
"12940",952,"0","0","56",4
"12941",969,"0","0","56",4
"12942",986,"0","0","56",4
"12943",1003,"0","0","56",4
"12944",1020,"0","0","56",4
"12945",1037,"0","0","56",4
"12946",1054,"0","0","56",4
"12947",1071,"0","0","56",4
"12948",1088,"0","0","56",4
"12949",1105,"1","0","56",1
"12950",1122,"1","0","56",1
"12951",1139,"1","0","56",1
"12952",1156,"1","0","56",1
"12953",1173,"1","0","56",1
"12954",1190,"1","0","56",1
"12955",1207,"1","0","56",1
"12956",1224,"1","0","56",1
"12957",1241,"1","0","56",1
"12958",1258,"1","0","56",1
"12959",1275,"1","0","56",1
"12960",1292,"1","0","56",1
"12961",1309,"1","0","56",1
"12962",1326,"1","0","56",1
"12963",1343,"1","0","56",1
"12964",1360,"1","0","56",1
"12965",1377,"1","0","56",1
"12966",1394,"1","0","56",1
"12967",1411,"1","0","56",1
"12968",-34,"0","1","56",2
"12969",-17,"0","1","56",2
"12970",0,"0","1","56",2
"12971",17,"0","1","56",2
"12972",34,"0","1","56",2
"12973",51,"0","1","56",2
"12974",68,"0","1","56",1
"12975",85,"0","1","56",1
"12976",102,"0","1","56",1
"12977",119,"0","1","56",1
"12978",136,"0","1","56",1
"12979",153,"0","1","56",1
"12980",170,"0","1","56",1
"12981",1105,"0","0","56",3
"12982",1122,"0","0","56",3
"12983",1139,"0","0","56",3
"12984",1156,"0","0","56",3
"12985",1173,"0","0","56",3
"12986",1190,"0","0","56",3
"12987",1207,"0","0","56",3
"12988",1224,"0","0","56",3
"12989",1241,"0","0","56",3
"12990",1258,"0","0","56",3
"12991",-85,"0","1","56",1
"12992",-68,"0","1","56",1
"12993",-51,"0","1","56",1
"12994",561,"0","0","56",1
"12995",578,"0","0","56",1
"12996",595,"0","0","56",1
"12997",612,"0","0","56",1
"12998",629,"0","0","56",1
"12999",646,"0","0","56",1
"13000",663,"0","0","56",1
"13001",680,"0","0","56",1
"13002",697,"0","0","56",1
"13003",714,"0","0","56",1
"13004",731,"0","0","56",1
"13005",748,"0","0","56",1
"13006",765,"0","0","56",1
"13007",782,"0","0","56",1
"13008",799,"0","0","56",1
"13009",816,"0","0","56",1
"13010",833,"0","0","56",1
"13011",850,"0","0","56",1
"13012",-867,"0","0","76",6
"13013",-850,"0","0","76",6
"13014",-833,"0","0","76",6
"13015",-816,"0","0","76",6
"13016",-799,"0","0","76",6
"13017",-782,"0","0","76",6
"13018",-765,"0","0","76",6
"13019",-748,"0","0","76",6
"13020",-731,"0","0","76",6
"13021",-714,"0","0","76",6
"13022",-697,"0","0","76",6
"13023",-680,"0","0","76",6
"13024",-663,"0","0","76",6
"13025",-646,"0","0","76",6
"13026",-629,"0","0","76",6
"13027",-612,"0","0","76",6
"13028",-595,"0","0","76",6
"13029",-578,"0","0","76",6
"13030",-561,"0","0","76",6
"13031",-544,"0","0","76",6
"13032",-527,"0","0","76",6
"13033",-510,"0","0","76",6
"13034",-493,"0","0","76",6
"13035",-476,"0","0","76",6
"13036",-459,"0","0","76",6
"13037",-442,"0","0","76",6
"13038",-425,"0","0","76",6
"13039",-408,"1","0","76",1
"13040",-391,"1","0","76",1
"13041",-374,"1","0","76",1
"13042",-357,"1","0","76",1
"13043",-340,"1","0","76",1
"13044",-323,"1","0","76",1
"13045",-306,"1","0","76",1
"13046",-289,"1","0","76",1
"13047",-272,"1","0","76",1
"13048",-255,"1","0","76",1
"13049",-238,"1","0","76",1
"13050",-221,"0","0","76",5
"13051",-204,"0","0","76",5
"13052",-187,"0","0","76",5
"13053",-170,"0","0","76",5
"13054",-153,"0","0","76",5
"13055",-136,"0","0","76",4
"13056",-119,"0","0","76",4
"13057",-102,"0","0","76",4
"13058",-85,"0","0","76",4
"13059",-68,"0","0","76",4
"13060",-51,"0","0","76",3
"13061",-34,"0","0","76",3
"13062",-17,"0","0","76",3
"13063",0,"0","0","76",3
"13064",17,"0","0","76",3
"13065",34,"0","0","76",3
"13066",51,"0","0","76",3
"13067",68,"0","0","76",3
"13068",85,"0","0","76",3
"13069",102,"0","0","76",3
"13070",119,"0","0","76",3
"13071",136,"0","0","76",3
"13072",153,"0","0","76",3
"13073",170,"0","0","76",3
"13074",187,"0","0","76",3
"13075",204,"0","0","76",3
"13076",221,"0","0","76",3
"13077",238,"0","0","76",2
"13078",255,"0","0","76",2
"13079",272,"0","0","76",2
"13080",289,"0","0","76",1
"13081",306,"0","0","76",1
"13082",323,"0","0","76",1
"13083",340,"0","0","76",1
"13084",357,"0","0","76",1
"13085",374,"0","0","76",1
"13086",391,"0","0","76",1
"13087",408,"1","0","76",2
"13088",425,"1","0","76",2
"13089",442,"1","0","76",2
"13090",459,"1","0","76",2
"13091",476,"1","0","76",2
"13092",493,"1","0","76",2
"13093",510,"1","0","76",1
"13094",527,"1","0","76",1
"13095",544,"1","0","76",1
