"","time","tbone"
"3526",3526,0.669617
"3527",3527,0.643372
"3528",3528,0.613495
"3529",3529,0.563171
"3530",3530,0.496429
"3531",3531,0.416687
"3532",3532,0.33316
"3533",3533,0.261353
"3534",3534,0.184296
"3535",3535,0.101715
"3536",3536,0.021332
"3537",3537,-0.016266
"3538",3538,0.009521
"3539",3539,0.057312
"3540",3540,0.098816
"3541",3541,0.105377
"3542",3542,0.075684
"3543",3543,0.023224
"3544",3544,-0.036194
"3545",3545,-0.087738
"3546",3546,-0.16153
"3547",3547,-0.263275
"3548",3548,-0.302368
"3549",3549,-0.216431
"3550",3550,-0.043793
"3551",3551,0.108765
"3552",3552,0.169983
"3553",3553,0.109406
"3554",3554,-0.068939
"3555",3555,-0.294159
"3556",3556,-0.512085
"3557",3557,-0.6586
"3558",3558,-0.698212
"3559",3559,-0.64328
"3560",3560,-0.536804
"3561",3561,-0.420654
"3562",3562,-0.303894
"3563",3563,-0.190979
"3564",3564,-0.111938
"3565",3565,-0.10318
"3566",3566,-0.263855
"3567",3567,-0.485413
"3568",3568,-0.492432
"3569",3569,-0.174866
"3570",3570,0.267365
"3571",3571,0.566345
"3572",3572,0.661407
"3573",3573,0.645081
"3574",3574,0.610687
"3575",3575,0.582367
"3576",3576,0.542847
"3577",3577,0.479919
"3578",3578,0.39798
"3579",3579,0.311218
"3580",3580,0.236145
"3581",3581,0.163025
"3582",3582,0.083893
"3583",3583,0.002747
"3584",3584,-0.041138
"3585",3585,-0.022491
"3586",3586,0.027222
"3587",3587,0.070831
"3588",3588,0.086029
"3589",3589,0.061218
"3590",3590,0.01178
"3591",3591,-0.046356
"3592",3592,-0.096497
"3593",3593,-0.160431
"3594",3594,-0.258789
"3595",3595,-0.314117
"3596",3596,-0.247467
"3597",3597,-0.079102
"3598",3598,0.08963
"3599",3599,0.175751
"3600",3600,0.141174
"3601",3601,-0.019714
"3602",3602,-0.24173
"3603",3603,-0.470276
"3604",3604,-0.636963
"3605",3605,-0.700348
"3606",3606,-0.663727
"3607",3607,-0.55838
"3608",3608,-0.430969
"3609",3609,-0.302399
"3610",3610,-0.176941
"3611",3611,-0.083313
"3612",3612,-0.054016
"3613",3613,-0.168549
"3614",3614,-0.405762
"3615",3615,-0.49939
"3616",3616,-0.259125
"3617",3617,0.178009
"3618",3618,0.526764
"3619",3619,0.669434
"3620",3620,0.675842
"3621",3621,0.643066
"3622",3622,0.615906
"3623",3623,0.576599
"3624",3624,0.52063
"3625",3625,0.447998
"3626",3626,0.364288
"3627",3627,0.287567
"3628",3628,0.214447
"3629",3629,0.131897
"3630",3630,0.049316
"3631",3631,-0.007813
"3632",3632,-0.007141
"3633",3633,0.036285
"3634",3634,0.083618
"3635",3635,0.110382
"3636",3636,0.100922
"3637",3637,0.057922
"3638",3638,0.000549
"3639",3639,-0.052643
"3640",3640,-0.112152
"3641",3641,-0.211029
"3642",3642,-0.290466
"3643",3643,-0.262207
"3644",3644,-0.114929
"3645",3645,0.058136
"3646",3646,0.171173
"3647",3647,0.169006
"3648",3648,0.040039
"3649",3649,-0.172791
"3650",3650,-0.402557
"3651",3651,-0.590057
"3652",3652,-0.680298
"3653",3653,-0.66272
"3654",3654,-0.570679
"3655",3655,-0.450714
"3656",3656,-0.329895
"3657",3657,-0.213318
"3658",3658,-0.114197
"3659",3659,-0.068268
"3660",3660,-0.140228
"3661",3661,-0.366821
"3662",3662,-0.508362
"3663",3663,-0.334229
"3664",3664,0.086884
"3665",3665,0.477905
"3666",3666,0.665955
"3667",3667,0.694702
"3668",3668,0.66452
"3669",3669,0.634888
"3670",3670,0.595093
"3671",3671,0.541107
"3672",3672,0.470001
"3673",3673,0.389069
"3674",3674,0.312775
"3675",3675,0.24115
"3676",3676,0.163055
"3677",3677,0.079163
"3678",3678,0.010254
"3679",3679,-0.004456
"3680",3680,0.031311
"3681",3681,0.079559
"3682",3682,0.112274
"3683",3683,0.108337
"3684",3684,0.07193
"3685",3685,0.015289
"3686",3686,-0.038757
"3687",3687,-0.092316
"3688",3688,-0.1875
"3689",3689,-0.281799
"3690",3690,-0.286346
"3691",3691,-0.162903
"3692",3692,0.015503
"3693",3693,0.144623
"3694",3694,0.168945
"3695",3695,0.072601
"3696",3696,-0.12442
"3697",3697,-0.352783
"3698",3698,-0.551025
"3699",3699,-0.663788
"3700",3700,-0.669189
"3701",3701,-0.594177
"3702",3702,-0.47934
"3703",3703,-0.359314
"3704",3704,-0.241394
"3705",3705,-0.1362
"3706",3706,-0.075256
"3707",3707,-0.105408
"3708",3708,-0.315674
"3709",3709,-0.509766
"3710",3710,-0.412201
"3711",3711,-0.016663
"3712",3712,0.405334
"3713",3713,0.638062
"3714",3714,0.688995
"3715",3715,0.662628
"3716",3716,0.633606
"3717",3717,0.59494
"3718",3718,0.538605
"3719",3719,0.467255
"3720",3720,0.382538
"3721",3721,0.298248
"3722",3722,0.22522
"3723",3723,0.150208
"3724",3724,0.069427
"3725",3725,-0.005646
"3726",3726,-0.033356
"3727",3727,-0.00119
"3728",3728,0.048218
"3729",3729,0.086426
"3730",3730,0.090393
"3731",3731,0.056305
"3732",3732,0.002289
"3733",3733,-0.054779
"3734",3734,-0.107056
"3735",3735,-0.187958
"3736",3736,-0.289551
"3737",3737,-0.318115
"3738",3738,-0.215698
"3739",3739,-0.035034
"3740",3740,0.115631
"3741",3741,0.17041
"3742",3742,0.098053
"3743",3743,-0.086884
"3744",3744,-0.314453
"3745",3745,-0.523529
"3746",3746,-0.656433
"3747",3747,-0.687012
"3748",3748,-0.627808
"3749",3749,-0.5177
"3750",3750,-0.396149
"3751",3751,-0.27713
"3752",3752,-0.16745
"3753",3753,-0.094086
"3754",3754,-0.097443
"3755",3755,-0.276367
"3756",3756,-0.49353
"3757",3757,-0.468475
"3758",3758,-0.115936
"3759",3759,0.327148
"3760",3760,0.605255
"3761",3761,0.682861
"3762",3762,0.663025
"3763",3763,0.632294
"3764",3764,0.595001
"3765",3765,0.543213
"3766",3766,0.478058
"3767",3767,0.401306
"3768",3768,0.323364
"3769",3769,0.253906
"3770",3770,0.181458
"3771",3771,0.103424
"3772",3772,0.025696
"3773",3773,-0.013123
"3774",3774,0.006561
"3775",3775,0.055969
"3776",3776,0.099243
"3777",3777,0.112915
"3778",3778,0.090515
"3779",3779,0.041473
"3780",3780,-0.016266
"3781",3781,-0.070557
"3782",3782,-0.145386
"3783",3783,-0.252655
"3784",3784,-0.307556
"3785",3785,-0.231232
"3786",3786,-0.057617
"3787",3787,0.10434
"3788",3788,0.179688
"3789",3789,0.135223
"3790",3790,-0.039154
"3791",3791,-0.263947
"3792",3792,-0.485168
"3793",3793,-0.638306
"3794",3794,-0.684143
"3795",3795,-0.634888
"3796",3796,-0.52655
"3797",3797,-0.403168
"3798",3798,-0.285431
"3799",3799,-0.168335
"3800",3800,-0.081696
"3801",3801,-0.067352
"3802",3802,-0.226044
"3803",3803,-0.458679
"3804",3804,-0.486237
"3805",3805,-0.172028
"3806",3806,0.283081
"3807",3807,0.595428
"3808",3808,0.697784
"3809",3809,0.684753
"3810",3810,0.650604
"3811",3811,0.618347
"3812",3812,0.573853
"3813",3813,0.51532
"3814",3814,0.439209
"3815",3815,0.356049
"3816",3816,0.284454
"3817",3817,0.211182
"3818",3818,0.129944
"3819",3819,0.045929
"3820",3820,-0.005005
"3821",3821,0.006592
"3822",3822,0.053925
"3823",3823,0.101868
"3824",3824,0.122375
"3825",3825,0.103851
"3826",3826,0.057037
"3827",3827,-0.002045
"3828",3828,-0.054535
"3829",3829,-0.123108
"3830",3830,-0.230469
"3831",3831,-0.301453
"3832",3832,-0.243103
"3833",3833,-0.077057
"3834",3834,0.088623
"3835",3835,0.177124
"3836",3836,0.149719
"3837",3837,-0.005859
"3838",3838,-0.221771
"3839",3839,-0.44397
"3840",3840,-0.607025
"3841",3841,-0.670105
"3842",3842,-0.635223
"3843",3843,-0.533478
"3844",3844,-0.410675
"3845",3845,-0.291992
"3846",3846,-0.175873
"3847",3847,-0.083313
"3848",3848,-0.05246
"3849",3849,-0.173431
"3850",3850,-0.422791
"3851",3851,-0.526398
"3852",3852,-0.277283
"3853",3853,0.177704
"3854",3854,0.539154
"3855",3855,0.685303
"3856",3856,0.685638
"3857",3857,0.647644
"3858",3858,0.611786
"3859",3859,0.568207
"3860",3860,0.512604
"3861",3861,0.438232
"3862",3862,0.350098
"3863",3863,0.269775
"3864",3864,0.196838
"3865",3865,0.120361
"3866",3866,0.039307
"3867",3867,-0.019836
"3868",3868,-0.019684
"3869",3869,0.024902
"3870",3870,0.07428
"3871",3871,0.101807
"3872",3872,0.091766
"3873",3873,0.050018
"3874",3874,-0.006866
"3875",3875,-0.064392
"3876",3876,-0.128784
"3877",3877,-0.236237
"3878",3878,-0.3237
"3879",3879,-0.297333
"3880",3880,-0.147156
"3881",3881,0.035034
"3882",3882,0.15448
"3883",3883,0.15802
"3884",3884,0.021881
"3885",3885,-0.185669
"3886",3886,-0.414337
"3887",3887,-0.594208
"3888",3888,-0.680756
"3889",3889,-0.669617
"3890",3890,-0.582458
"3891",3891,-0.46402
"3892",3892,-0.342438
"3893",3893,-0.22348
"3894",3894,-0.119324
"3895",3895,-0.064117
"3896",3896,-0.127075
"3897",3897,-0.368988
"3898",3898,-0.54599
"3899",3899,-0.392334
"3900",3900,0.041473
"3901",3901,0.452576
"3902",3902,0.653381
"3903",3903,0.684448
"3904",3904,0.650055
"3905",3905,0.61853
"3906",3906,0.576172
"3907",3907,0.517456
"3908",3908,0.445587
"3909",3909,0.361603
"3910",3910,0.286835
"3911",3911,0.215607
"3912",3912,0.138245
"3913",3913,0.057312
"3914",3914,-0.010498
"3915",3915,-0.027191
"3916",3916,0.009003
"3917",3917,0.058533
"3918",3918,0.092651
"3919",3919,0.089966
"3920",3920,0.053223
"3921",3921,-0.002014
"3922",3922,-0.05722
"3923",3923,-0.111816
"3924",3924,-0.204468
"3925",3925,-0.304993
"3926",3926,-0.316925
"3927",3927,-0.193939
"3928",3928,-0.007507
"3929",3929,0.13266
"3930",3930,0.164001
"3931",3931,0.065063
"3932",3932,-0.138672
"3933",3933,-0.371368
"3934",3934,-0.569122
"3935",3935,-0.679932
"3936",3936,-0.68277
"3937",3937,-0.603668
"3938",3938,-0.485443
"3939",3939,-0.366943
"3940",3940,-0.252838
"3941",3941,-0.148224
"3942",3942,-0.085846
"3943",3943,-0.114227
"3944",3944,-0.327423
"3945",3945,-0.525452
"3946",3946,-0.429352
"3947",3947,-0.024963
"3948",3948,0.407288
"3949",3949,0.639038
"3950",3950,0.68689
"3951",3951,0.658112
"3952",3952,0.626282
"3953",3953,0.584869
"3954",3954,0.527649
"3955",3955,0.45932
"3956",3956,0.379303
"3957",3957,0.303375
"3958",3958,0.234589
"3959",3959,0.159912
"3960",3960,0.078857
"3961",3961,0.003448
"3962",3962,-0.022675
"3963",3963,0.012024
"3964",3964,0.068237
"3965",3965,0.110443
"3966",3966,0.117584
"3967",3967,0.0867
"3968",3968,0.031036
"3969",3969,-0.029846
"3970",3970,-0.083649
"3971",3971,-0.168091
"3972",3972,-0.272644
"3973",3973,-0.303253
"3974",3974,-0.196777
"3975",3975,-0.013641
"3976",3976,0.138092
"3977",3977,0.192505
"3978",3978,0.123291
"3979",3979,-0.064514
"3980",3980,-0.29834
"3981",3981,-0.513153
"3982",3982,-0.648376
"3983",3983,-0.672485
"3984",3984,-0.607483
"3985",3985,-0.493561
"3986",3986,-0.373199
"3987",3987,-0.25647
"3988",3988,-0.144867
"3989",3989,-0.069305
"3990",3990,-0.074829
"3991",3991,-0.265625
"3992",3992,-0.490753
"3993",3993,-0.45929
"3994",3994,-0.094635
"3995",3995,0.35611
"3996",3996,0.62674
"3997",3997,0.697723
"3998",3998,0.674652
"3999",3999,0.638184
"4000",4000,0.6008
"4001",4001,0.550293
"4002",4002,0.487152
"4003",4003,0.40979
"4004",4004,0.329712
"4005",4005,0.258331
"4006",4006,0.185791
"4007",4007,0.104736
"4008",4008,0.024292
"4009",4009,-0.016235
"4010",4010,0.010162
"4011",4011,0.065735
"4012",4012,0.116577
"4013",4013,0.133667
"4014",4014,0.107697
"4015",4015,0.052277
"4016",4016,-0.010132
"4017",4017,-0.069885
"4018",4018,-0.148651
"4019",4019,-0.259277
"4020",4020,-0.309601
"4021",4021,-0.225586
"4022",4022,-0.045563
"4023",4023,0.11557
"4024",4024,0.184631
"4025",4025,0.130951
"4026",4026,-0.047882
"4027",4027,-0.276367
"4028",4028,-0.492401
"4029",4029,-0.64151
"4030",4030,-0.687317
"4031",4031,-0.636932
"4032",4032,-0.529968
"4033",4033,-0.407471
"4034",4034,-0.288605
"4035",4035,-0.173706
"4036",4036,-0.086609
"4037",4037,-0.069122
"4038",4038,-0.224213
"4039",4039,-0.469238
"4040",4040,-0.51001
"4041",4041,-0.197906
"4042",4042,0.266418
"4043",4043,0.590576
"4044",4044,0.694153
"4045",4045,0.677917
"4046",4046,0.637939
"4047",4047,0.602051
"4048",4048,0.555084
"4049",4049,0.493225
"4050",4050,0.41983
"4051",4051,0.337341
"4052",4052,0.263641
"4053",4053,0.189484
"4054",4054,0.111389
"4055",4055,0.029694
"4056",4056,-0.021088
"4057",4057,-0.006866
"4058",4058,0.045593
"4059",4059,0.096161
"4060",4060,0.118744
"4061",4061,0.09668
"4062",4062,0.045624
"4063",4063,-0.017273
"4064",4064,-0.075043
"4065",4065,-0.147766
"4066",4066,-0.26001
"4067",4067,-0.333557
"4068",4068,-0.273834
"4069",4069,-0.102875
"4070",4070,0.073059
"4071",4071,0.171875
"4072",4072,0.149872
"4073",4073,-0.003387
"4074",4074,-0.229156
"4075",4075,-0.459778
"4076",4076,-0.631195
"4077",4077,-0.698792
"4078",4078,-0.664185
"4079",4079,-0.56366
"4080",4080,-0.441254
"4081",4081,-0.322052
"4082",4082,-0.204224
"4083",4083,-0.106812
"4084",4084,-0.066986
"4085",4085,-0.172089
"4086",4086,-0.428528
"4087",4087,-0.55545
"4088",4088,-0.319061
"4089",4089,0.146729
"4090",4090,0.525848
"4091",4091,0.676147
"4092",4092,0.6745
"4093",4093,0.634705
"4094",4094,0.6008
"4095",4095,0.558228
"4096",4096,0.502594
"4097",4097,0.432343
"4098",4098,0.351746
"4099",4099,0.278625
"4100",4100,0.208282
"4101",4101,0.129517
"4102",4102,0.043121
"4103",4103,-0.02063
"4104",4104,-0.020844
"4105",4105,0.031647
"4106",4106,0.088196
"4107",4107,0.118805
"4108",4108,0.110168
"4109",4109,0.065613
"4110",4110,0.005463
"4111",4111,-0.053284
"4112",4112,-0.116394
"4113",4113,-0.221741
"4114",4114,-0.31546
"4115",4115,-0.291992
"4116",4116,-0.137756
"4117",4117,0.052368
"4118",4118,0.178131
"4119",4119,0.186249
"4120",4120,0.066406
"4121",4121,-0.148346
"4122",4122,-0.3862
"4123",4123,-0.578735
"4124",4124,-0.678955
"4125",4125,-0.670715
"4126",4126,-0.586182
"4127",4127,-0.470764
"4128",4128,-0.354645
"4129",4129,-0.241028
"4130",4130,-0.133942
"4131",4131,-0.07373
"4132",4132,-0.112427
"4133",4133,-0.334381
"4134",4134,-0.518158
"4135",4135,-0.386963
"4136",4136,0.029541
"4137",4137,0.443329
"4138",4138,0.654602
"4139",4139,0.690735
"4140",4140,0.657959
"4141",4141,0.622925
"4142",4142,0.584442
"4143",4143,0.533936
"4144",4144,0.466614
"4145",4145,0.387177
"4146",4146,0.307678
"4147",4147,0.236267
"4148",4148,0.158295
"4149",4149,0.074341
"4150",4150,0.000977
"4151",4151,-0.014648
"4152",4152,0.027222
"4153",4153,0.08139
"4154",4154,0.114075
"4155",4155,0.111176
"4156",4156,0.073517
"4157",4157,0.018555
"4158",4158,-0.036255
"4159",4159,-0.088989
"4160",4160,-0.17572
"4161",4161,-0.277893
"4162",4162,-0.296997
"4163",4163,-0.180176
"4164",4164,0.002899
"4165",4165,0.145294
"4166",4166,0.182129
"4167",4167,0.09317
"4168",4168,-0.108032
"4169",4169,-0.340149
"4170",4170,-0.541595
"4171",4171,-0.66391
"4172",4172,-0.678772
"4173",4173,-0.609467
"4174",4174,-0.496887
"4175",4175,-0.378387
"4176",4176,-0.261963
"4177",4177,-0.153229
"4178",4178,-0.084137
"4179",4179,-0.097687
"4180",4180,-0.292328
"4181",4181,-0.496399
"4182",4182,-0.422272
"4183",4183,-0.03476
"4184",4184,0.398254
"4185",4185,0.642883
"4186",4186,0.695099
"4187",4187,0.663574
"4188",4188,0.628601
"4189",4189,0.589325
"4190",4190,0.539124
"4191",4191,0.479675
"4192",4192,0.406097
"4193",4193,0.329132
"4194",4194,0.258942
"4195",4195,0.183868
"4196",4196,0.095581
"4197",4197,0.013947
"4198",4198,-0.017548
"4199",4199,0.016083
"4200",4200,0.070892
"4201",4201,0.110565
"4202",4202,0.114105
"4203",4203,0.08139
"4204",4204,0.027893
"4205",4205,-0.031799
"4206",4206,-0.085205
"4207",4207,-0.16394
"4208",4208,-0.268494
"4209",4209,-0.308563
"4210",4210,-0.208588
"4211",4211,-0.030975
"4212",4212,0.120789
"4213",4213,0.176392
"4214",4214,0.110138
"4215",4215,-0.070343
"4216",4216,-0.298676
"4217",4217,-0.510803
"4218",4218,-0.650665
"4219",4219,-0.685089
"4220",4220,-0.626587
"4221",4221,-0.518036
"4222",4222,-0.396606
"4223",4223,-0.278534
"4224",4224,-0.168732
"4225",4225,-0.091583
"4226",4226,-0.092285
"4227",4227,-0.271942
"4228",4228,-0.495392
"4229",4229,-0.474548
"4230",4230,-0.120422
"4231",4231,0.330017
"4232",4232,0.608398
"4233",4233,0.687347
"4234",4234,0.665253
"4235",4235,0.628632
"4236",4236,0.590729
"4237",4237,0.543304
"4238",4238,0.485809
"4239",4239,0.41217
"4240",4240,0.331329
"4241",4241,0.258636
"4242",4242,0.185028
"4243",4243,0.099609
"4244",4244,0.016052
"4245",4245,-0.025269
"4246",4246,-0.001495
"4247",4247,0.053406
"4248",4248,0.098663
"4249",4249,0.110291
"4250",4250,0.084106
"4251",4251,0.030548
"4252",4252,-0.03183
"4253",4253,-0.08606
"4254",4254,-0.157745
"4255",4255,-0.263824
"4256",4256,-0.314911
"4257",4257,-0.23645
"4258",4258,-0.059967
"4259",4259,0.104767
"4260",4260,0.176422
"4261",4261,0.133514
"4262",4262,-0.034546
"4263",4263,-0.258301
"4264",4264,-0.481628
"4265",4265,-0.639465
"4266",4266,-0.693542
"4267",4267,-0.65155
"4268",4268,-0.549225
"4269",4269,-0.426575
"4270",4270,-0.306183
"4271",4271,-0.187958
"4272",4272,-0.094574
"4273",4273,-0.069641
"4274",4274,-0.202393
"4275",4275,-0.450165
"4276",4276,-0.526581
"4277",4277,-0.243774
"4278",4278,0.21994
"4279",4279,0.562408
"4280",4280,0.686584
"4281",4281,0.679871
"4282",4282,0.640686
"4283",4283,0.607666
"4284",4284,0.563751
"4285",4285,0.505768
"4286",4286,0.433563
"4287",4287,0.34964
"4288",4288,0.275177
"4289",4289,0.207703
"4290",4290,0.127716
"4291",4291,0.045105
"4292",4292,-0.011292
"4293",4293,-0.007477
"4294",4294,0.042664
"4295",4295,0.090637
"4296",4296,0.115753
"4297",4297,0.100342
"4298",4298,0.05365
"4299",4299,-0.004425
"4300",4300,-0.059814
"4301",4301,-0.120758
"4302",4302,-0.22879
"4303",4303,-0.310303
"4304",4304,-0.269318
"4305",4305,-0.10733
"4306",4306,0.072754
"4307",4307,0.180969
"4308",4308,0.169281
"4309",4309,0.03299
"4310",4310,-0.183594
"4311",4311,-0.414612
"4312",4312,-0.591614
"4313",4313,-0.67395
"4314",4314,-0.654877
"4315",4315,-0.565399
"4316",4316,-0.445068
"4317",4317,-0.328064
"4318",4318,-0.216156
"4319",4319,-0.118835
"4320",4320,-0.074036
"4321",4321,-0.148987
"4322",4322,-0.389404
"4323",4323,-0.542358
"4324",4324,-0.347534
"4325",4325,0.096649
"4326",4326,0.489868
"4327",4327,0.668549
"4328",4328,0.685364
"4329",4329,0.649384
"4330",4330,0.616943
"4331",4331,0.575165
"4332",4332,0.517395
"4333",4333,0.44693
"4334",4334,0.363586
"4335",4335,0.286804
"4336",4336,0.218262
"4337",4337,0.140259
"4338",4338,0.053375
"4339",4339,-0.014465
"4340",4340,-0.023895
"4341",4341,0.019745
"4342",4342,0.069611
"4343",4343,0.101654
"4344",4344,0.096802
"4345",4345,0.056335
"4346",4346,0.004913
"4347",4347,-0.048065
"4348",4348,-0.103668
"4349",4349,-0.201477
"4350",4350,-0.299591
"4351",4351,-0.296234
"4352",4352,-0.160614
"4353",4353,0.025116
"4354",4354,0.155579
"4355",4355,0.177399
"4356",4356,0.076324
"4357",4357,-0.126648
"4358",4358,-0.358215
"4359",4359,-0.552124
"4360",4360,-0.661224
"4361",4361,-0.666077
"4362",4362,-0.590973
"4363",4363,-0.477051
"4364",4364,-0.358826
"4365",4365,-0.244995
"4366",4366,-0.141449
"4367",4367,-0.081696
"4368",4368,-0.110687
"4369",4369,-0.318817
"4370",4370,-0.509521
"4371",4371,-0.403351
"4372",4372,-0.000763
"4373",4373,0.420288
"4374",4374,0.652466
"4375",4375,0.700439
"4376",4376,0.670959
"4377",4377,0.634064
"4378",4378,0.591614
"4379",4379,0.536499
"4380",4380,0.472443
"4381",4381,0.394135
"4382",4382,0.315887
"4383",4383,0.24527
"4384",4384,0.169556
"4385",4385,0.085663
"4386",4386,0.010773
"4387",4387,-0.011414
"4388",4388,0.025635
"4389",4389,0.074768
"4390",4390,0.109314
"4391",4391,0.108307
"4392",4392,0.071014
"4393",4393,0.018707
"4394",4394,-0.034729
"4395",4395,-0.08725
"4396",4396,-0.16745
"4397",4397,-0.265686
"4398",4398,-0.293121
"4399",4399,-0.186371
"4400",4400,-0.007996
"4401",4401,0.139679
"4402",4402,0.192352
"4403",4403,0.120789
"4404",4404,-0.064972
"4405",4405,-0.295044
"4406",4406,-0.509186
"4407",4407,-0.647766
"4408",4408,-0.676147
"4409",4409,-0.61499
"4410",4410,-0.506348
"4411",4411,-0.386993
"4412",4412,-0.270111
"4413",4413,-0.162994
"4414",4414,-0.092834
"4415",4415,-0.099945
"4416",4416,-0.278351
"4417",4417,-0.484558
"4418",4418,-0.439148
"4419",4419,-0.074036
"4420",4420,0.364746
"4421",4421,0.63028
"4422",4422,0.696167
"4423",4423,0.670197
