"","time","euph"
"3521",3521,-0.833374
"3522",3522,-0.725586
"3523",3523,-0.589508
"3524",3524,-0.427246
"3525",3525,-0.247772
"3526",3526,-0.060608
"3527",3527,0.122375
"3528",3528,0.289581
"3529",3529,0.427704
"3530",3530,0.530579
"3531",3531,0.596283
"3532",3532,0.630005
"3533",3533,0.63858
"3534",3534,0.631561
"3535",3535,0.617157
"3536",3536,0.601746
"3537",3537,0.587219
"3538",3538,0.574768
"3539",3539,0.562988
"3540",3540,0.549683
"3541",3541,0.531128
"3542",3542,0.504456
"3543",3543,0.468048
"3544",3544,0.423218
"3545",3545,0.371246
"3546",3546,0.316254
"3547",3547,0.262268
"3548",3548,0.21405
"3549",3549,0.173431
"3550",3550,0.139557
"3551",3551,0.110413
"3552",3552,0.082062
"3553",3553,0.049744
"3554",3554,0.008331
"3555",3555,-0.048431
"3556",3556,-0.121948
"3557",3557,-0.215027
"3558",3558,-0.3255
"3559",3559,-0.448425
"3560",3560,-0.575287
"3561",3561,-0.696045
"3562",3562,-0.802673
"3563",3563,-0.887573
"3564",3564,-0.947296
"3565",3565,-0.977905
"3566",3566,-0.978882
"3567",3567,-0.947144
"3568",3568,-0.883362
"3569",3569,-0.786133
"3570",3570,-0.656952
"3571",3571,-0.499542
"3572",3572,-0.320465
"3573",3573,-0.129639
"3574",3574,0.06073
"3575",3575,0.238403
"3576",3576,0.389282
"3577",3577,0.506348
"3578",3578,0.586029
"3579",3579,0.631104
"3580",3580,0.647888
"3581",3581,0.645172
"3582",3582,0.631073
"3583",3583,0.613831
"3584",3584,0.598389
"3585",3585,0.586212
"3586",3586,0.575439
"3587",3587,0.563293
"3588",3588,0.545654
"3589",3589,0.519318
"3590",3590,0.483124
"3591",3591,0.438446
"3592",3592,0.38623
"3593",3593,0.329712
"3594",3594,0.273438
"3595",3595,0.221069
"3596",3596,0.176941
"3597",3597,0.141357
"3598",3598,0.111725
"3599",3599,0.085175
"3600",3600,0.058105
"3601",3601,0.024353
"3602",3602,-0.022827
"3603",3603,-0.086456
"3604",3604,-0.168427
"3605",3605,-0.269806
"3606",3606,-0.3862
"3607",3607,-0.509857
"3608",3608,-0.63205
"3609",3609,-0.744995
"3610",3610,-0.840515
"3611",3611,-0.913269
"3612",3612,-0.957642
"3613",3613,-0.973297
"3614",3614,-0.958374
"3615",3615,-0.911194
"3616",3616,-0.832245
"3617",3617,-0.723083
"3618",3618,-0.584076
"3619",3619,-0.418732
"3620",3620,-0.235504
"3621",3621,-0.045776
"3622",3622,0.137909
"3623",3623,0.303192
"3624",3624,0.438446
"3625",3625,0.536957
"3626",3626,0.59848
"3627",3627,0.628632
"3628",3628,0.633484
"3629",3629,0.62262
"3630",3630,0.605011
"3631",3631,0.587646
"3632",3632,0.571594
"3633",3633,0.559509
"3634",3634,0.549072
"3635",3635,0.538574
"3636",3636,0.520996
"3637",3637,0.496002
"3638",3638,0.46048
"3639",3639,0.417267
"3640",3640,0.367126
"3641",3641,0.314514
"3642",3642,0.263306
"3643",3643,0.21759
"3644",3644,0.17926
"3645",3645,0.147186
"3646",3646,0.119965
"3647",3647,0.092682
"3648",3648,0.061096
"3649",3649,0.01947
"3650",3650,-0.038757
"3651",3651,-0.115509
"3652",3652,-0.21286
"3653",3653,-0.327484
"3654",3654,-0.454498
"3655",3655,-0.584167
"3656",3656,-0.707611
"3657",3657,-0.815857
"3658",3658,-0.901947
"3659",3659,-0.96106
"3660",3660,-0.99176
"3661",3661,-0.99118
"3662",3662,-0.957733
"3663",3663,-0.890594
"3664",3664,-0.789917
"3665",3665,-0.657104
"3666",3666,-0.496185
"3667",3667,-0.314117
"3668",3668,-0.120087
"3669",3669,0.071167
"3670",3670,0.249817
"3671",3671,0.400696
"3672",3672,0.516754
"3673",3673,0.593628
"3674",3674,0.634918
"3675",3675,0.648468
"3676",3676,0.642334
"3677",3677,0.625275
"3678",3678,0.605316
"3679",3679,0.587952
"3680",3680,0.574768
"3681",3681,0.562683
"3682",3682,0.550781
"3683",3683,0.534515
"3684",3684,0.510406
"3685",3685,0.476715
"3686",3686,0.435608
"3687",3687,0.386414
"3688",3688,0.332794
"3689",3689,0.278473
"3690",3690,0.228271
"3691",3691,0.186035
"3692",3692,0.153046
"3693",3693,0.12619
"3694",3694,0.102081
"3695",3695,0.075653
"3696",3696,0.04129
"3697",3697,-0.007904
"3698",3698,-0.075714
"3699",3699,-0.163025
"3700",3700,-0.270874
"3701",3701,-0.393646
"3702",3702,-0.522461
"3703",3703,-0.648651
"3704",3704,-0.763153
"3705",3705,-0.857636
"3706",3706,-0.926788
"3707",3707,-0.966553
"3708",3708,-0.976501
"3709",3709,-0.955902
"3710",3710,-0.904785
"3711",3711,-0.821869
"3712",3712,-0.708344
"3713",3713,-0.565948
"3714",3714,-0.398376
"3715",3715,-0.213623
"3716",3716,-0.024231
"3717",3717,0.1586
"3718",3718,0.321106
"3719",3719,0.453186
"3720",3720,0.549042
"3721",3721,0.607513
"3722",3722,0.633636
"3723",3723,0.635468
"3724",3724,0.62085
"3725",3725,0.599884
"3726",3726,0.579468
"3727",3727,0.562561
"3728",3728,0.549896
"3729",3729,0.539825
"3730",3730,0.53006
"3731",3731,0.515198
"3732",3732,0.491699
"3733",3733,0.458893
"3734",3734,0.416809
"3735",3735,0.368561
"3736",3736,0.317535
"3737",3737,0.267822
"3738",3738,0.223907
"3739",3739,0.187469
"3740",3740,0.159058
"3741",3741,0.134583
"3742",3742,0.109406
"3743",3743,0.078461
"3744",3744,0.035492
"3745",3745,-0.025482
"3746",3746,-0.105438
"3747",3747,-0.206512
"3748",3748,-0.324493
"3749",3749,-0.453583
"3750",3750,-0.584686
"3751",3751,-0.708801
"3752",3752,-0.816803
"3753",3753,-0.902008
"3754",3754,-0.9599
"3755",3755,-0.987701
"3756",3756,-0.985016
"3757",3757,-0.94931
"3758",3758,-0.881042
"3759",3759,-0.779083
"3760",3760,-0.645264
"3761",3761,-0.485107
"3762",3762,-0.303101
"3763",3763,-0.110779
"3764",3764,0.080719
"3765",3765,0.258789
"3766",3766,0.409088
"3767",3767,0.524231
"3768",3768,0.600159
"3769",3769,0.641113
"3770",3770,0.653748
"3771",3771,0.64621
"3772",3772,0.627899
"3773",3773,0.606781
"3774",3774,0.588867
"3775",3775,0.575256
"3776",3776,0.564484
"3777",3777,0.553558
"3778",3778,0.539001
"3779",3779,0.516052
"3780",3780,0.483002
"3781",3781,0.441559
"3782",3782,0.392181
"3783",3783,0.338409
"3784",3784,0.284363
"3785",3785,0.234772
"3786",3786,0.193146
"3787",3787,0.161194
"3788",3788,0.134979
"3789",3789,0.111359
"3790",3790,0.085327
"3791",3791,0.050995
"3792",3792,0.001617
"3793",3793,-0.066956
"3794",3794,-0.154297
"3795",3795,-0.262726
"3796",3796,-0.385162
"3797",3797,-0.513672
"3798",3798,-0.639648
"3799",3799,-0.755066
"3800",3800,-0.851898
"3801",3801,-0.923859
"3802",3802,-0.967804
"3803",3803,-0.981659
"3804",3804,-0.965149
"3805",3805,-0.916962
"3806",3806,-0.835266
"3807",3807,-0.722229
"3808",3808,-0.578003
"3809",3809,-0.409393
"3810",3810,-0.223053
"3811",3811,-0.030304
"3812",3812,0.154388
"3813",3813,0.32016
"3814",3814,0.453644
"3815",3815,0.55072
"3816",3816,0.609711
"3817",3817,0.636017
"3818",3818,0.637512
"3819",3819,0.623444
"3820",3820,0.603302
"3821",3821,0.582031
"3822",3822,0.566132
"3823",3823,0.553741
"3824",3824,0.543579
"3825",3825,0.532745
"3826",3826,0.51709
"3827",3827,0.493591
"3828",3828,0.461792
"3829",3829,0.421326
"3830",3830,0.373932
"3831",3831,0.322906
"3832",3832,0.273773
"3833",3833,0.22998
"3834",3834,0.19455
"3835",3835,0.166504
"3836",3836,0.142548
"3837",3837,0.117798
"3838",3838,0.087372
"3839",3839,0.044434
"3840",3840,-0.016846
"3841",3841,-0.096954
"3842",3842,-0.197906
"3843",3843,-0.316711
"3844",3844,-0.446564
"3845",3845,-0.577087
"3846",3846,-0.700714
"3847",3847,-0.809204
"3848",3848,-0.896027
"3849",3849,-0.956482
"3850",3850,-0.988647
"3851",3851,-0.990234
"3852",3852,-0.958893
"3853",3853,-0.893158
"3854",3854,-0.79248
"3855",3855,-0.659302
"3856",3856,-0.497162
"3857",3857,-0.313629
"3858",3858,-0.118774
"3859",3859,0.073944
"3860",3860,0.252289
"3861",3861,0.402679
"3862",3862,0.517853
"3863",3863,0.594208
"3864",3864,0.635162
"3865",3865,0.647003
"3866",3866,0.639587
"3867",3867,0.620178
"3868",3868,0.600098
"3869",3869,0.582245
"3870",3870,0.569519
"3871",3871,0.560059
"3872",3872,0.550171
"3873",3873,0.537567
"3874",3874,0.516235
"3875",3875,0.485107
"3876",3876,0.445038
"3877",3877,0.396942
"3878",3878,0.343658
"3879",3879,0.288177
"3880",3880,0.237
"3881",3881,0.194702
"3882",3882,0.162689
"3883",3883,0.137573
"3884",3884,0.115173
"3885",3885,0.090607
"3886",3886,0.056885
"3887",3887,0.006683
"3888",3888,-0.06308
"3889",3889,-0.153625
"3890",3890,-0.26474
"3891",3891,-0.389313
"3892",3892,-0.520966
"3893",3893,-0.648254
"3894",3894,-0.764679
"3895",3895,-0.861572
"3896",3896,-0.933014
"3897",3897,-0.976898
"3898",3898,-0.990295
"3899",3899,-0.973724
"3900",3900,-0.92453
"3901",3901,-0.843018
"3902",3902,-0.730865
"3903",3903,-0.587921
"3904",3904,-0.420227
"3905",3905,-0.23468
"3906",3906,-0.043121
"3907",3907,0.141113
"3908",3908,0.306366
"3909",3909,0.440063
"3910",3910,0.53775
"3911",3911,0.598297
"3912",3912,0.624481
"3913",3913,0.62616
"3914",3914,0.612579
"3915",3915,0.590973
"3916",3916,0.571899
"3917",3917,0.556793
"3918",3918,0.545807
"3919",3919,0.537689
"3920",3920,0.529266
"3921",3921,0.514465
"3922",3922,0.491791
"3923",3923,0.459351
"3924",3924,0.417908
"3925",3925,0.36972
"3926",3926,0.317352
"3927",3927,0.266418
"3928",3928,0.221161
"3929",3929,0.185364
"3930",3930,0.157745
"3931",3931,0.134918
"3932",3932,0.111877
"3933",3933,0.082916
"3934",3934,0.041321
"3935",3935,-0.018646
"3936",3936,-0.098785
"3937",3937,-0.199158
"3938",3938,-0.317902
"3939",3939,-0.447479
"3940",3940,-0.579224
"3941",3941,-0.702911
"3942",3942,-0.81189
"3943",3943,-0.899139
"3944",3944,-0.959747
"3945",3945,-0.991608
"3946",3946,-0.992432
"3947",3947,-0.960144
"3948",3948,-0.894409
"3949",3949,-0.793579
"3950",3950,-0.662292
"3951",3951,-0.502167
"3952",3952,-0.321198
"3953",3953,-0.128784
"3954",3954,0.062531
"3955",3955,0.241089
"3956",3956,0.393768
"3957",3957,0.510498
"3958",3958,0.589203
"3959",3959,0.63147
"3960",3960,0.643768
"3961",3961,0.637024
"3962",3962,0.619202
"3963",3963,0.600037
"3964",3964,0.583069
"3965",3965,0.570923
"3966",3966,0.56131
"3967",3967,0.552246
"3968",3968,0.53952
"3969",3969,0.517853
"3970",3970,0.48584
"3971",3971,0.445313
"3972",3972,0.396271
"3973",3973,0.342072
"3974",3974,0.286072
"3975",3975,0.234772
"3976",3976,0.1922
"3977",3977,0.160583
"3978",3978,0.135681
"3979",3979,0.114014
"3980",3980,0.090454
"3981",3981,0.057312
"3982",3982,0.00827
"3983",3983,-0.060303
"3984",3984,-0.14859
"3985",3985,-0.257263
"3986",3986,-0.3797
"3987",3987,-0.509644
"3988",3988,-0.635437
"3989",3989,-0.750122
"3990",3990,-0.845459
"3991",3991,-0.91687
"3992",3992,-0.961914
"3993",3993,-0.977936
"3994",3994,-0.965363
"3995",3995,-0.921692
"3996",3996,-0.846283
"3997",3997,-0.737488
"3998",3998,-0.596985
"3999",3999,-0.430573
"4000",4000,-0.244568
"4001",4001,-0.052307
"4002",4002,0.134583
"4003",4003,0.302734
"4004",4004,0.439758
"4005",4005,0.540253
"4006",4006,0.602325
"4007",4007,0.63147
"4008",4008,0.634766
"4009",4009,0.622009
"4010",4010,0.602234
"4011",4011,0.582733
"4012",4012,0.567169
"4013",4013,0.556152
"4014",4014,0.547089
"4015",4015,0.538391
"4016",4016,0.524597
"4017",4017,0.50235
"4018",4018,0.471832
"4019",4019,0.431915
"4020",4020,0.384369
"4021",4021,0.33194
"4022",4022,0.279633
"4023",4023,0.232849
"4024",4024,0.19458
"4025",4025,0.164703
"4026",4026,0.140503
"4027",4027,0.117035
"4028",4028,0.088745
"4029",4029,0.048431
"4030",4030,-0.010559
"4031",4031,-0.089172
"4032",4032,-0.188446
"4033",4033,-0.306396
"4034",4034,-0.436188
"4035",4035,-0.568634
"4036",4036,-0.694214
"4037",4037,-0.805359
"4038",4038,-0.894135
"4039",4039,-0.956055
"4040",4040,-0.989807
"4041",4041,-0.992371
"4042",4042,-0.962524
"4043",4043,-0.899689
"4044",4044,-0.802185
"4045",4045,-0.672424
"4046",4046,-0.51178
"4047",4047,-0.329681
"4048",4048,-0.134827
"4049",4049,0.058746
"4050",4050,0.239227
"4051",4051,0.391052
"4052",4052,0.50708
"4053",4053,0.584412
"4054",4054,0.626099
"4055",4055,0.639435
"4056",4056,0.633484
"4057",4057,0.616486
"4058",4058,0.598083
"4059",4059,0.581787
"4060",4060,0.570648
"4061",4061,0.562012
"4062",4062,0.553955
"4063",4063,0.542847
"4064",4064,0.522858
"4065",4065,0.492981
"4066",4066,0.453735
"4067",4067,0.405762
"4068",4068,0.351776
"4069",4069,0.295258
"4070",4070,0.243317
"4071",4071,0.199524
"4072",4072,0.166901
"4073",4073,0.142303
"4074",4074,0.12146
"4075",4075,0.098114
"4076",4076,0.066986
"4077",4077,0.018677
"4078",4078,-0.049469
"4079",4079,-0.138977
"4080",4080,-0.24939
"4081",4081,-0.375244
"4082",4082,-0.508942
"4083",4083,-0.63913
"4084",4084,-0.757813
"4085",4085,-0.856476
"4086",4086,-0.930542
"4087",4087,-0.975494
"4088",4088,-0.990356
"4089",4089,-0.973816
"4090",4090,-0.924927
"4091",4091,-0.844238
"4092",4092,-0.730774
"4093",4093,-0.588104
"4094",4094,-0.421112
"4095",4095,-0.236969
"4096",4096,-0.046753
"4097",4097,0.136292
"4098",4098,0.301544
"4099",4099,0.436523
"4100",4100,0.536041
"4101",4101,0.598267
"4102",4102,0.627319
"4103",4103,0.632324
"4104",4104,0.620728
"4105",4105,0.602692
"4106",4106,0.584381
"4107",4107,0.56839
"4108",4108,0.556946
"4109",4109,0.547089
"4110",4110,0.537537
"4111",4111,0.523956
"4112",4112,0.502411
"4113",4113,0.471436
"4114",4114,0.431122
"4115",4115,0.381897
"4116",4116,0.327881
"4117",4117,0.274841
"4118",4118,0.226685
"4119",4119,0.187866
"4120",4120,0.158417
"4121",4121,0.134155
"4122",4122,0.11142
"4123",4123,0.08374
"4124",4124,0.043945
"4125",4125,-0.014435
"4126",4126,-0.092712
"4127",4127,-0.191132
"4128",4128,-0.307953
"4129",4129,-0.435852
"4130",4130,-0.566772
"4131",4131,-0.691742
"4132",4132,-0.802155
"4133",4133,-0.891205
"4134",4134,-0.953644
"4135",4135,-0.986908
"4136",4136,-0.98938
"4137",4137,-0.960266
"4138",4138,-0.899048
"4139",4139,-0.803589
"4140",4140,-0.675812
"4141",4141,-0.519135
"4142",4142,-0.34082
"4143",4143,-0.148712
"4144",4144,0.042725
"4145",4145,0.221558
"4146",4146,0.374817
"4147",4147,0.493286
"4148",4148,0.573914
"4149",4149,0.617523
"4150",4150,0.632874
"4151",4151,0.628784
"4152",4152,0.613586
"4153",4153,0.595123
"4154",4154,0.579926
"4155",4155,0.569336
"4156",4156,0.561859
"4157",4157,0.554993
"4158",4158,0.544861
"4159",4159,0.525848
"4160",4160,0.497406
"4161",4161,0.45816
"4162",4162,0.409943
"4163",4163,0.355804
"4164",4164,0.29834
"4165",4165,0.244171
"4166",4166,0.199188
"4167",4167,0.164368
"4168",4168,0.138763
"4169",4169,0.116425
"4170",4170,0.092926
"4171",4171,0.061188
"4172",4172,0.013824
"4173",4173,-0.053741
"4174",4174,-0.141296
"4175",4175,-0.248779
"4176",4176,-0.371216
"4177",4177,-0.500763
"4178",4178,-0.627686
"4179",4179,-0.744446
"4180",4180,-0.843811
"4181",4181,-0.919708
"4182",4182,-0.968781
"4183",4183,-0.987854
"4184",4184,-0.976471
"4185",4185,-0.932617
"4186",4186,-0.856384
"4187",4187,-0.746643
"4188",4188,-0.605713
"4189",4189,-0.437927
"4190",4190,-0.251526
"4191",4191,-0.057983
"4192",4192,0.128357
"4193",4193,0.297272
"4194",4194,0.434845
"4195",4195,0.536438
"4196",4196,0.59964
"4197",4197,0.629578
"4198",4198,0.634125
"4199",4199,0.622437
"4200",4200,0.603027
"4201",4201,0.584198
"4202",4202,0.568176
"4203",4203,0.557831
"4204",4204,0.550354
"4205",4205,0.543701
"4206",4206,0.533112
"4207",4207,0.513489
"4208",4208,0.484192
"4209",4209,0.444794
"4210",4210,0.396973
"4211",4211,0.344147
"4212",4212,0.291138
"4213",4213,0.242523
"4214",4214,0.202606
"4215",4215,0.170319
"4216",4216,0.143372
"4217",4217,0.11734
"4218",4218,0.087036
"4219",4219,0.045074
"4220",4220,-0.014557
"4221",4221,-0.093628
"4222",4222,-0.192749
"4223",4223,-0.309784
"4224",4224,-0.438324
"4225",4225,-0.56955
"4226",4226,-0.694733
"4227",4227,-0.805969
"4228",4228,-0.89566
"4229",4229,-0.958649
"4230",4230,-0.99292
"4231",4231,-0.995819
"4232",4232,-0.966278
"4233",4233,-0.901855
"4234",4234,-0.80307
"4235",4235,-0.672882
"4236",4236,-0.513275
"4237",4237,-0.33252
"4238",4238,-0.139374
"4239",4239,0.052155
"4240",4240,0.231628
"4241",4241,0.384644
"4242",4242,0.502686
"4243",4243,0.582733
"4244",4244,0.62677
"4245",4245,0.641876
"4246",4246,0.636841
"4247",4247,0.620972
"4248",4248,0.600739
"4249",4249,0.585297
"4250",4250,0.573242
"4251",4251,0.564056
"4252",4252,0.555542
"4253",4253,0.544434
"4254",4254,0.525299
"4255",4255,0.49649
"4256",4256,0.457764
"4257",4257,0.409821
"4258",4258,0.35495
"4259",4259,0.29776
"4260",4260,0.243561
"4261",4261,0.197449
"4262",4262,0.160797
"4263",4263,0.131683
"4264",4264,0.106628
"4265",4265,0.080048
"4266",4266,0.046112
"4267",4267,-0.002441
"4268",4268,-0.069885
"4269",4269,-0.15683
"4270",4270,-0.263489
"4271",4271,-0.385254
"4272",4272,-0.514465
"4273",4273,-0.640564
"4274",4274,-0.756775
"4275",4275,-0.853668
"4276",4276,-0.92627
"4277",4277,-0.969757
"4278",4278,-0.983246
"4279",4279,-0.96637
"4280",4280,-0.918732
"4281",4281,-0.839722
"4282",4282,-0.728821
"4283",4283,-0.588379
"4284",4284,-0.42276
"4285",4285,-0.239288
"4286",4286,-0.049744
"4287",4287,0.13382
"4288",4288,0.300201
"4289",4289,0.435913
"4290",4290,0.536621
"4291",4291,0.599426
"4292",4292,0.628906
"4293",4293,0.633606
"4294",4294,0.621002
"4295",4295,0.601105
"4296",4296,0.581543
"4297",4297,0.566345
"4298",4298,0.555847
"4299",4299,0.548645
"4300",4300,0.542297
"4301",4301,0.531433
"4302",4302,0.511475
"4303",4303,0.481842
"4304",4304,0.442688
"4305",4305,0.395081
"4306",4306,0.342712
"4307",4307,0.290131
"4308",4308,0.241547
"4309",4309,0.2005
"4310",4310,0.166321
"4311",4311,0.137543
"4312",4312,0.110535
"4313",4313,0.079559
"4314",4314,0.038361
"4315",4315,-0.019104
"4316",4316,-0.096313
"4317",4317,-0.193817
"4318",4318,-0.307617
"4319",4319,-0.433075
"4320",4320,-0.561676
"4321",4321,-0.68457
"4322",4322,-0.793121
"4323",4323,-0.881104
"4324",4324,-0.942596
"4325",4325,-0.975922
"4326",4326,-0.977875
"4327",4327,-0.948181
"4328",4328,-0.885925
"4329",4329,-0.790222
"4330",4330,-0.662567
"4331",4331,-0.505768
"4332",4332,-0.328186
"4333",4333,-0.137207
"4334",4334,0.052734
"4335",4335,0.230225
"4336",4336,0.382355
"4337",4337,0.499359
"4338",4338,0.579742
"4339",4339,0.623383
"4340",4340,0.638367
"4341",4341,0.633942
"4342",4342,0.618286
"4343",4343,0.600433
"4344",4344,0.584503
"4345",4345,0.573578
"4346",4346,0.565796
"4347",4347,0.559174
"4348",4348,0.55011
"4349",4349,0.532379
"4350",4350,0.504517
"4351",4351,0.466095
"4352",4352,0.41806
"4353",4353,0.36319
"4354",4354,0.30545
"4355",4355,0.250519
"4356",4356,0.203125
"4357",4357,0.165833
"4358",4358,0.135406
"4359",4359,0.109283
"4360",4360,0.081482
"4361",4361,0.047668
"4362",4362,-0.000641
"4363",4363,-0.06778
"4364",4364,-0.155029
"4365",4365,-0.26181
"4366",4366,-0.38324
"4367",4367,-0.511719
"4368",4368,-0.637085
"4369",4369,-0.751312
"4370",4370,-0.846924
"4371",4371,-0.919342
"4372",4372,-0.965515
"4373",4373,-0.981354
"4374",4374,-0.967773
"4375",4375,-0.922394
"4376",4376,-0.84436
"4377",4377,-0.733978
"4378",4378,-0.592865
"4379",4379,-0.427063
"4380",4380,-0.24408
"4381",4381,-0.053375
"4382",4382,0.129486
"4383",4383,0.296265
"4384",4384,0.432648
"4385",4385,0.534515
"4386",4386,0.598572
"4387",4387,0.629425
"4388",4388,0.634521
"4389",4389,0.622314
"4390",4390,0.601898
"4391",4391,0.581085
"4392",4392,0.564636
"4393",4393,0.553131
"4394",4394,0.544739
"4395",4395,0.537811
"4396",4396,0.526062
"4397",4397,0.505859
"4398",4398,0.476624
"4399",4399,0.437927
"4400",4400,0.391022
"4401",4401,0.338898
"4402",4402,0.286926
"4403",4403,0.239044
"4404",4404,0.199249
"4405",4405,0.166748
"4406",4406,0.138733
"4407",4407,0.112122
"4408",4408,0.081726
"4409",4409,0.03952
"4410",4410,-0.019165
"4411",4411,-0.09729
"4412",4412,-0.196533
"4413",4413,-0.312836
"4414",4414,-0.441376
"4415",4415,-0.572784
"4416",4416,-0.697571
"4417",4417,-0.807098
