"","time","tuba"
"3556",3556,-0.554993
"3557",3557,-0.589478
"3558",3558,-0.609314
"3559",3559,-0.614197
"3560",3560,-0.601318
"3561",3561,-0.57132
"3562",3562,-0.526489
"3563",3563,-0.467804
"3564",3564,-0.396271
"3565",3565,-0.315063
"3566",3566,-0.228241
"3567",3567,-0.137878
"3568",3568,-0.048065
"3569",3569,0.035339
"3570",3570,0.107208
"3571",3571,0.164001
"3572",3572,0.204163
"3573",3573,0.228424
"3574",3574,0.236938
"3575",3575,0.233459
"3576",3576,0.222534
"3577",3577,0.208191
"3578",3578,0.194214
"3579",3579,0.184723
"3580",3580,0.18338
"3581",3581,0.191498
"3582",3582,0.208374
"3583",3583,0.232117
"3584",3584,0.259552
"3585",3585,0.285706
"3586",3586,0.306061
"3587",3587,0.314453
"3588",3588,0.308075
"3589",3589,0.285919
"3590",3590,0.249542
"3591",3591,0.20105
"3592",3592,0.144592
"3593",3593,0.084808
"3594",3594,0.026276
"3595",3595,-0.029449
"3596",3596,-0.079315
"3597",3597,-0.121765
"3598",3598,-0.154175
"3599",3599,-0.174927
"3600",3600,-0.182159
"3601",3601,-0.174835
"3602",3602,-0.154449
"3603",3603,-0.122498
"3604",3604,-0.084564
"3605",3605,-0.045837
"3606",3606,-0.010498
"3607",3607,0.018616
"3608",3608,0.040649
"3609",3609,0.055176
"3610",3610,0.06369
"3611",3611,0.068176
"3612",3612,0.070618
"3613",3613,0.071777
"3614",3614,0.071289
"3615",3615,0.069977
"3616",3616,0.069061
"3617",3617,0.070068
"3618",3618,0.074341
"3619",3619,0.082672
"3620",3620,0.096191
"3621",3621,0.114197
"3622",3622,0.13504
"3623",3623,0.156616
"3624",3624,0.176392
"3625",3625,0.193207
"3626",3626,0.207214
"3627",3627,0.217041
"3628",3628,0.223114
"3629",3629,0.224518
"3630",3630,0.220886
"3631",3631,0.21106
"3632",3632,0.195313
"3633",3633,0.173462
"3634",3634,0.146881
"3635",3635,0.117828
"3636",3636,0.088928
"3637",3637,0.061493
"3638",3638,0.03653
"3639",3639,0.011627
"3640",3640,-0.014282
"3641",3641,-0.043091
"3642",3642,-0.078278
"3643",3643,-0.121216
"3644",3644,-0.172699
"3645",3645,-0.231873
"3646",3646,-0.29715
"3647",3647,-0.366882
"3648",3648,-0.434753
"3649",3649,-0.494385
"3650",3650,-0.542786
"3651",3651,-0.577911
"3652",3652,-0.599335
"3653",3653,-0.605682
"3654",3654,-0.596191
"3655",3655,-0.569183
"3656",3656,-0.527557
"3657",3657,-0.471924
"3658",3658,-0.402405
"3659",3659,-0.321777
"3660",3660,-0.234741
"3661",3661,-0.143066
"3662",3662,-0.051361
"3663",3663,0.034241
"3664",3664,0.108276
"3665",3665,0.166504
"3666",3666,0.207672
"3667",3667,0.232574
"3668",3668,0.241791
"3669",3669,0.238678
"3670",3670,0.227142
"3671",3671,0.21286
"3672",3672,0.198944
"3673",3673,0.189362
"3674",3674,0.187531
"3675",3675,0.195587
"3676",3676,0.212036
"3677",3677,0.235748
"3678",3678,0.262787
"3679",3679,0.288849
"3680",3680,0.308777
"3681",3681,0.316772
"3682",3682,0.309601
"3683",3683,0.285645
"3684",3684,0.247223
"3685",3685,0.196381
"3686",3686,0.138306
"3687",3687,0.07782
"3688",3688,0.018463
"3689",3689,-0.037262
"3690",3690,-0.087158
"3691",3691,-0.129456
"3692",3692,-0.161591
"3693",3693,-0.182526
"3694",3694,-0.189331
"3695",3695,-0.181702
"3696",3696,-0.160217
"3697",3697,-0.12735
"3698",3698,-0.088135
"3699",3699,-0.048096
"3700",3700,-0.012146
"3701",3701,0.017731
"3702",3702,0.039795
"3703",3703,0.054382
"3704",3704,0.062988
"3705",3705,0.06781
"3706",3706,0.070801
"3707",3707,0.071991
"3708",3708,0.071381
"3709",3709,0.070282
"3710",3710,0.069611
"3711",3711,0.070496
"3712",3712,0.075012
"3713",3713,0.084106
"3714",3714,0.098114
"3715",3715,0.117035
"3716",3716,0.137817
"3717",3717,0.158447
"3718",3718,0.178009
"3719",3719,0.19455
"3720",3720,0.207855
"3721",3721,0.217743
"3722",3722,0.222229
"3723",3723,0.222504
"3724",3724,0.218445
"3725",3725,0.209229
"3726",3726,0.193939
"3727",3727,0.172638
"3728",3728,0.147339
"3729",3729,0.119568
"3730",3730,0.09137
"3731",3731,0.065155
"3732",3732,0.039856
"3733",3733,0.015076
"3734",3734,-0.011108
"3735",3735,-0.041382
"3736",3736,-0.078033
"3737",3737,-0.122742
"3738",3738,-0.175476
"3739",3739,-0.236115
"3740",3740,-0.303162
"3741",3741,-0.374573
"3742",3742,-0.444
"3743",3743,-0.505096
"3744",3744,-0.55426
"3745",3745,-0.589752
"3746",3746,-0.611389
"3747",3747,-0.619354
"3748",3748,-0.611481
"3749",3749,-0.586456
"3750",3750,-0.546417
"3751",3751,-0.492493
"3752",3752,-0.424683
"3753",3753,-0.34552
"3754",3754,-0.258759
"3755",3755,-0.166321
"3756",3756,-0.072601
"3757",3757,0.015503
"3758",3758,0.092438
"3759",3759,0.153534
"3760",3760,0.197845
"3761",3761,0.225342
"3762",3762,0.237183
"3763",3763,0.235657
"3764",3764,0.225586
"3765",3765,0.21167
"3766",3766,0.197174
"3767",3767,0.186768
"3768",3768,0.18399
"3769",3769,0.190796
"3770",3770,0.206635
"3771",3771,0.229614
"3772",3772,0.256622
"3773",3773,0.282562
"3774",3774,0.302643
"3775",3775,0.31189
"3776",3776,0.305603
"3777",3777,0.283447
"3778",3778,0.246613
"3779",3779,0.198303
"3780",3780,0.1427
"3781",3781,0.084015
"3782",3782,0.026215
"3783",3783,-0.028259
"3784",3784,-0.077057
"3785",3785,-0.118652
"3786",3786,-0.151581
"3787",3787,-0.172607
"3788",3788,-0.180298
"3789",3789,-0.17392
"3790",3790,-0.152985
"3791",3791,-0.120514
"3792",3792,-0.081726
"3793",3793,-0.041901
"3794",3794,-0.004944
"3795",3795,0.025208
"3796",3796,0.048035
"3797",3797,0.062927
"3798",3798,0.071198
"3799",3799,0.075073
"3800",3800,0.076782
"3801",3801,0.076965
"3802",3802,0.074982
"3803",3803,0.072052
"3804",3804,0.06897
"3805",3805,0.068573
"3806",3806,0.071594
"3807",3807,0.079376
"3808",3808,0.092682
"3809",3809,0.109406
"3810",3810,0.129822
"3811",3811,0.150543
"3812",3812,0.170197
"3813",3813,0.187347
"3814",3814,0.201324
"3815",3815,0.2117
"3816",3816,0.21756
"3817",3817,0.219116
"3818",3818,0.216034
"3819",3819,0.206787
"3820",3820,0.192261
"3821",3821,0.171112
"3822",3822,0.14563
"3823",3823,0.117737
"3824",3824,0.089966
"3825",3825,0.063354
"3826",3826,0.038513
"3827",3827,0.014099
"3828",3828,-0.011169
"3829",3829,-0.040314
"3830",3830,-0.07547
"3831",3831,-0.1185
"3832",3832,-0.169983
"3833",3833,-0.228729
"3834",3834,-0.294617
"3835",3835,-0.364929
"3836",3836,-0.434204
"3837",3837,-0.496277
"3838",3838,-0.546417
"3839",3839,-0.584076
"3840",3840,-0.606995
"3841",3841,-0.615326
"3842",3842,-0.606537
"3843",3843,-0.5802
"3844",3844,-0.537567
"3845",3845,-0.480957
"3846",3846,-0.410095
"3847",3847,-0.32843
"3848",3848,-0.239258
"3849",3849,-0.145386
"3850",3850,-0.051392
"3851",3851,0.036743
"3852",3852,0.11322
"3853",3853,0.173767
"3854",3854,0.217102
"3855",3855,0.243439
"3856",3856,0.253967
"3857",3857,0.251312
"3858",3858,0.240601
"3859",3859,0.225922
"3860",3860,0.211273
"3861",3861,0.200562
"3862",3862,0.198029
"3863",3863,0.204437
"3864",3864,0.219177
"3865",3865,0.241455
"3866",3866,0.268005
"3867",3867,0.294189
"3868",3868,0.315155
"3869",3869,0.324554
"3870",3870,0.319305
"3871",3871,0.298279
"3872",3872,0.262573
"3873",3873,0.214661
"3874",3874,0.158752
"3875",3875,0.098846
"3876",3876,0.040039
"3877",3877,-0.015686
"3878",3878,-0.066162
"3879",3879,-0.10968
"3880",3880,-0.142853
"3881",3881,-0.164825
"3882",3882,-0.172791
"3883",3883,-0.167206
"3884",3884,-0.147339
"3885",3885,-0.116547
"3886",3886,-0.079163
"3887",3887,-0.040405
"3888",3888,-0.004852
"3889",3889,0.024414
"3890",3890,0.045715
"3891",3891,0.059875
"3892",3892,0.067139
"3893",3893,0.07016
"3894",3894,0.071106
"3895",3895,0.070282
"3896",3896,0.068542
"3897",3897,0.06604
"3898",3898,0.063568
"3899",3899,0.062531
"3900",3900,0.065033
"3901",3901,0.072906
"3902",3902,0.08667
"3903",3903,0.104919
"3904",3904,0.126678
"3905",3905,0.148743
"3906",3906,0.169647
"3907",3907,0.1875
"3908",3908,0.202179
"3909",3909,0.212616
"3910",3910,0.218384
"3911",3911,0.219543
"3912",3912,0.216125
"3913",3913,0.206848
"3914",3914,0.191772
"3915",3915,0.171356
"3916",3916,0.146454
"3917",3917,0.118774
"3918",3918,0.092133
"3919",3919,0.066071
"3920",3920,0.041534
"3921",3921,0.018494
"3922",3922,-0.006836
"3923",3923,-0.036316
"3924",3924,-0.072693
"3925",3925,-0.116913
"3926",3926,-0.169586
"3927",3927,-0.229553
"3928",3928,-0.296692
"3929",3929,-0.368164
"3930",3930,-0.438934
"3931",3931,-0.501434
"3932",3932,-0.553558
"3933",3933,-0.592712
"3934",3934,-0.617706
"3935",3935,-0.627899
"3936",3936,-0.62027
"3937",3937,-0.595032
"3938",3938,-0.552094
"3939",3939,-0.495056
"3940",3940,-0.423981
"3941",3941,-0.341736
"3942",3942,-0.252411
"3943",3943,-0.1586
"3944",3944,-0.064484
"3945",3945,0.024353
"3946",3946,0.101837
"3947",3947,0.163727
"3948",3948,0.20816
"3949",3949,0.235687
"3950",3950,0.246307
"3951",3951,0.243805
"3952",3952,0.232391
"3953",3953,0.217285
"3954",3954,0.201752
"3955",3955,0.190521
"3956",3956,0.187958
"3957",3957,0.194794
"3958",3958,0.210815
"3959",3959,0.23349
"3960",3960,0.260559
"3961",3961,0.287231
"3962",3962,0.308807
"3963",3963,0.319183
"3964",3964,0.314545
"3965",3965,0.293488
"3966",3966,0.258209
"3967",3967,0.210297
"3968",3968,0.154083
"3969",3969,0.093964
"3970",3970,0.034302
"3971",3971,-0.021881
"3972",3972,-0.072876
"3973",3973,-0.116364
"3974",3974,-0.15036
"3975",3975,-0.172913
"3976",3976,-0.181305
"3977",3977,-0.176575
"3978",3978,-0.15741
"3979",3979,-0.126617
"3980",3980,-0.089355
"3981",3981,-0.050598
"3982",3982,-0.014893
"3983",3983,0.014679
"3984",3984,0.037323
"3985",3985,0.052307
"3986",3986,0.060822
"3987",3987,0.065247
"3988",3988,0.067017
"3989",3989,0.067078
"3990",3990,0.065826
"3991",3991,0.063934
"3992",3992,0.063385
"3993",3993,0.065308
"3994",3994,0.070282
"3995",3995,0.080994
"3996",3996,0.096497
"3997",3997,0.116486
"3998",3998,0.137878
"3999",3999,0.159576
"4000",4000,0.179443
"4001",4001,0.196655
"4002",4002,0.210754
"4003",4003,0.221313
"4004",4004,0.227203
"4005",4005,0.228546
"4006",4006,0.224823
"4007",4007,0.215668
"4008",4008,0.200562
"4009",4009,0.180298
"4010",4010,0.155365
"4011",4011,0.128815
"4012",4012,0.102173
"4013",4013,0.077148
"4014",4014,0.053741
"4015",4015,0.031067
"4016",4016,0.006531
"4017",4017,-0.021179
"4018",4018,-0.055084
"4019",4019,-0.097076
"4020",4020,-0.147919
"4021",4021,-0.207001
"4022",4022,-0.273071
"4023",4023,-0.345367
"4024",4024,-0.416992
"4025",4025,-0.481201
"4026",4026,-0.534088
"4027",4027,-0.572876
"4028",4028,-0.598328
"4029",4029,-0.610107
"4030",4030,-0.605499
"4031",4031,-0.583771
"4032",4032,-0.545685
"4033",4033,-0.492798
"4034",4034,-0.425812
"4035",4035,-0.346832
"4036",4036,-0.260559
"4037",4037,-0.168213
"4038",4038,-0.074768
"4039",4039,0.014526
"4040",4040,0.092804
"4041",4041,0.155731
"4042",4042,0.200958
"4043",4043,0.229736
"4044",4044,0.242401
"4045",4045,0.241516
"4046",4046,0.231873
"4047",4047,0.217407
"4048",4048,0.202667
"4049",4049,0.191559
"4050",4050,0.187286
"4051",4051,0.193115
"4052",4052,0.207947
"4053",4053,0.231018
"4054",4054,0.258636
"4055",4055,0.286499
"4056",4056,0.308594
"4057",4057,0.320801
"4058",4058,0.317657
"4059",4059,0.297424
"4060",4060,0.261993
"4061",4061,0.214233
"4062",4062,0.158569
"4063",4063,0.098328
"4064",4064,0.039124
"4065",4065,-0.016296
"4066",4066,-0.06665
"4067",4067,-0.109314
"4068",4068,-0.143616
"4069",4069,-0.166656
"4070",4070,-0.175964
"4071",4071,-0.171173
"4072",4072,-0.152802
"4073",4073,-0.121613
"4074",4074,-0.08371
"4075",4075,-0.043457
"4076",4076,-0.006592
"4077",4077,0.023285
"4078",4078,0.045959
"4079",4079,0.060516
"4080",4080,0.068573
"4081",4081,0.072571
"4082",4082,0.074493
"4083",4083,0.075439
"4084",4084,0.074554
"4085",4085,0.072815
"4086",4086,0.070953
"4087",4087,0.070984
"4088",4088,0.07489
"4089",4089,0.083771
"4090",4090,0.098083
"4091",4091,0.116547
"4092",4092,0.138
"4093",4093,0.159698
"4094",4094,0.180267
"4095",4095,0.197693
"4096",4096,0.211731
"4097",4097,0.222015
"4098",4098,0.2276
"4099",4099,0.228912
"4100",4100,0.225159
"4101",4101,0.216705
"4102",4102,0.202667
"4103",4103,0.182587
"4104",4104,0.158173
"4105",4105,0.130951
"4106",4106,0.104065
"4107",4107,0.078369
"4108",4108,0.054504
"4109",4109,0.031342
"4110",4110,0.006104
"4111",4111,-0.023438
"4112",4112,-0.059875
"4113",4113,-0.104156
"4114",4114,-0.156647
"4115",4115,-0.217163
"4116",4116,-0.28421
"4117",4117,-0.355988
"4118",4118,-0.428589
"4119",4119,-0.493866
"4120",4120,-0.548004
"4121",4121,-0.587769
"4122",4122,-0.613464
"4123",4123,-0.62384
"4124",4124,-0.618561
"4125",4125,-0.596161
"4126",4126,-0.558441
"4127",4127,-0.5065
"4128",4128,-0.440552
"4129",4129,-0.362152
"4130",4130,-0.275482
"4131",4131,-0.182556
"4132",4132,-0.087494
"4133",4133,0.002655
"4134",4134,0.082611
"4135",4135,0.147369
"4136",4136,0.194519
"4137",4137,0.225372
"4138",4138,0.240021
"4139",4139,0.241364
"4140",4140,0.233582
"4141",4141,0.220917
"4142",4142,0.207458
"4143",4143,0.196533
"4144",4144,0.192688
"4145",4145,0.198547
"4146",4146,0.214111
"4147",4147,0.236725
"4148",4148,0.264618
"4149",4149,0.292114
"4150",4150,0.314697
"4151",4151,0.326752
"4152",4152,0.323822
"4153",4153,0.304199
"4154",4154,0.269958
"4155",4155,0.223083
"4156",4156,0.167389
"4157",4157,0.107941
"4158",4158,0.049622
"4159",4159,-0.006012
"4160",4160,-0.056366
"4161",4161,-0.100159
"4162",4162,-0.135315
"4163",4163,-0.159454
"4164",4164,-0.170288
"4165",4165,-0.167542
"4166",4166,-0.150635
"4167",4167,-0.121613
"4168",4168,-0.084595
"4169",4169,-0.045441
"4170",4170,-0.009003
"4171",4171,0.021179
"4172",4172,0.044281
"4173",4173,0.059998
"4174",4174,0.069275
"4175",4175,0.073639
"4176",4176,0.075256
"4177",4177,0.075653
"4178",4178,0.074066
"4179",4179,0.071655
"4180",4180,0.068787
"4181",4181,0.06839
"4182",4182,0.071045
"4183",4183,0.079132
"4184",4184,0.092529
"4185",4185,0.111084
"4186",4186,0.132416
"4187",4187,0.154511
"4188",4188,0.174927
"4189",4189,0.192413
"4190",4190,0.206635
"4191",4191,0.217712
"4192",4192,0.223816
"4193",4193,0.224976
"4194",4194,0.221405
"4195",4195,0.212738
"4196",4196,0.198364
"4197",4197,0.178192
"4198",4198,0.152588
"4199",4199,0.124664
"4200",4200,0.096375
"4201",4201,0.070099
"4202",4202,0.045715
"4203",4203,0.022888
"4204",4204,-0.001221
"4205",4205,-0.028961
"4206",4206,-0.063446
"4207",4207,-0.105957
"4208",4208,-0.157013
"4209",4209,-0.215302
"4210",4210,-0.280884
"4211",4211,-0.351959
"4212",4212,-0.42392
"4213",4213,-0.489868
"4214",4214,-0.543518
"4215",4215,-0.583832
"4216",4216,-0.610168
"4217",4217,-0.621399
"4218",4218,-0.616211
"4219",4219,-0.593231
"4220",4220,-0.554169
"4221",4221,-0.500946
"4222",4222,-0.434601
"4223",4223,-0.35611
"4224",4224,-0.269226
"4225",4225,-0.177643
"4226",4226,-0.084045
"4227",4227,0.005737
"4228",4228,0.085266
"4229",4229,0.149841
"4230",4230,0.196899
"4231",4231,0.227173
"4232",4232,0.241364
"4233",4233,0.241608
"4234",4234,0.232025
"4235",4235,0.218201
"4236",4236,0.203583
"4237",4237,0.19281
"4238",4238,0.188019
"4239",4239,0.193115
"4240",4240,0.208038
"4241",4241,0.230286
"4242",4242,0.257172
"4243",4243,0.28421
"4244",4244,0.307251
"4245",4245,0.320038
"4246",4246,0.317902
"4247",4247,0.299133
"4248",4248,0.264435
"4249",4249,0.217072
"4250",4250,0.161133
"4251",4251,0.101105
"4252",4252,0.041504
"4253",4253,-0.014893
"4254",4254,-0.06546
"4255",4255,-0.109772
"4256",4256,-0.144928
"4257",4257,-0.169128
"4258",4258,-0.179749
"4259",4259,-0.175995
"4260",4260,-0.15802
"4261",4261,-0.128052
"4262",4262,-0.089783
"4263",4263,-0.049194
"4264",4264,-0.011414
"4265",4265,0.020203
"4266",4266,0.043304
"4267",4267,0.058655
"4268",4268,0.067291
"4269",4269,0.071289
"4270",4270,0.072998
"4271",4271,0.073273
"4272",4272,0.072418
"4273",4273,0.070404
"4274",4274,0.068634
"4275",4275,0.069336
"4276",4276,0.073883
"4277",4277,0.083649
"4278",4278,0.098724
"4279",4279,0.1185
"4280",4280,0.141144
"4281",4281,0.164276
"4282",4282,0.185425
"4283",4283,0.2034
"4284",4284,0.218445
"4285",4285,0.229004
"4286",4286,0.235199
"4287",4287,0.236938
"4288",4288,0.233826
"4289",4289,0.224304
"4290",4290,0.20874
"4291",4291,0.188324
"4292",4292,0.16217
"4293",4293,0.133789
"4294",4294,0.10495
"4295",4295,0.077484
"4296",4296,0.052002
"4297",4297,0.027679
"4298",4298,0.002167
"4299",4299,-0.027008
"4300",4300,-0.062469
"4301",4301,-0.106476
"4302",4302,-0.158813
"4303",4303,-0.218384
"4304",4304,-0.285034
"4305",4305,-0.357056
"4306",4306,-0.430298
"4307",4307,-0.497589
"4308",4308,-0.552856
"4309",4309,-0.594055
"4310",4310,-0.62085
"4311",4311,-0.632538
"4312",4312,-0.627472
"4313",4313,-0.605377
"4314",4314,-0.567535
"4315",4315,-0.515045
"4316",4316,-0.448853
"4317",4317,-0.370422
"4318",4318,-0.284088
"4319",4319,-0.192413
"4320",4320,-0.09967
"4321",4321,-0.009766
"4322",4322,0.069489
"4323",4323,0.133606
"4324",4324,0.180908
"4325",4325,0.211914
"4326",4326,0.226929
"4327",4327,0.228821
"4328",4328,0.220978
"4329",4329,0.209137
"4330",4330,0.196228
"4331",4331,0.186066
"4332",4332,0.182404
"4333",4333,0.188049
"4334",4334,0.203339
"4335",4335,0.226318
"4336",4336,0.253876
"4337",4337,0.282135
"4338",4338,0.305969
"4339",4339,0.32016
"4340",4340,0.319214
"4341",4341,0.301208
"4342",4342,0.267242
"4343",4343,0.221283
"4344",4344,0.166626
"4345",4345,0.107239
"4346",4346,0.047546
"4347",4347,-0.008209
"4348",4348,-0.059235
"4349",4349,-0.103516
"4350",4350,-0.139435
"4351",4351,-0.164642
"4352",4352,-0.176697
"4353",4353,-0.17334
"4354",4354,-0.155701
"4355",4355,-0.12558
"4356",4356,-0.087006
"4357",4357,-0.045715
"4358",4358,-0.006927
"4359",4359,0.02594
"4360",4360,0.051147
"4361",4361,0.068054
"4362",4362,0.078247
"4363",4363,0.083191
"4364",4364,0.085083
"4365",4365,0.085999
"4366",4366,0.085022
"4367",4367,0.08316
"4368",4368,0.081268
"4369",4369,0.08139
"4370",4370,0.085297
"4371",4371,0.094543
"4372",4372,0.109711
"4373",4373,0.129089
"4374",4374,0.151794
"4375",4375,0.175629
"4376",4376,0.197388
"4377",4377,0.215851
"4378",4378,0.230469
"4379",4379,0.240967
"4380",4380,0.246826
"4381",4381,0.247314
"4382",4382,0.242065
"4383",4383,0.23172
"4384",4384,0.214996
"4385",4385,0.192535
"4386",4386,0.165497
"4387",4387,0.135712
"4388",4388,0.105927
"4389",4389,0.078125
"4390",4390,0.053589
"4391",4391,0.031982
"4392",4392,0.009247
"4393",4393,-0.016357
"4394",4394,-0.047882
"4395",4395,-0.087341
"4396",4396,-0.135529
"4397",4397,-0.192444
"4398",4398,-0.256683
"4399",4399,-0.327118
"4400",4400,-0.400635
"4401",4401,-0.468994
"4402",4402,-0.526703
