"","source","destination","id","t","n","category"
"49063",6183,10852,"0B7D7",2005-10-21,1,"Cattle"
"49064",6182,6183,"0B7D8",2005-10-12,1,"Cattle"
"49065",6183,10852,"0B7D8",2005-10-21,1,"Cattle"
"49066",6182,6183,"0B7D9",2005-10-12,1,"Cattle"
"49067",6183,10852,"0B7D9",2005-10-21,1,"Cattle"
"49068",6182,6183,"0B7DA",2005-10-12,1,"Cattle"
"49069",6183,10852,"0B7DA",2005-10-21,1,"Cattle"
"49070",6182,6183,"0B7DB",2005-10-12,1,"Cattle"
"49071",6183,10852,"0B7DB",2005-10-21,1,"Cattle"
"49072",6182,6183,"0B7DC",2005-10-12,1,"Cattle"
"49073",6183,10852,"0B7DC",2005-10-21,1,"Cattle"
"49074",6184,10853,"0B7DD",2005-10-26,1,"Cattle"
"49075",6184,10853,"0B7DE",2005-10-26,1,"Cattle"
"49076",6185,6184,"0B7DF",2005-10-27,1,"Cattle"
"49077",6186,6187,"0B7E0",2005-10-06,1,"Cattle"
"49078",6186,6187,"0B7E1",2005-10-06,1,"Cattle"
"49079",6186,6187,"0B7E2",2005-10-06,1,"Cattle"
"49080",6186,6187,"0B7E3",2005-10-06,1,"Cattle"
"49081",6186,6187,"0B7E4",2005-10-06,1,"Cattle"
"49082",6186,6187,"0B7E5",2005-10-06,1,"Cattle"
"49083",6186,6187,"0B7E6",2005-10-06,1,"Cattle"
"49084",6186,6187,"0B7E7",2005-10-06,1,"Cattle"
"49085",6186,6187,"0B7E8",2005-10-06,1,"Cattle"
"49086",6186,6187,"0B7E9",2005-10-06,1,"Cattle"
"49087",6186,6187,"0B7EA",2005-10-06,1,"Cattle"
"49088",6186,6187,"0B7EB",2005-10-06,1,"Cattle"
"49089",6186,6187,"0B7EC",2005-10-06,1,"Cattle"
"49090",6186,6187,"0B7ED",2005-10-06,1,"Cattle"
"49091",6186,6187,"0B7EE",2005-10-06,1,"Cattle"
"49092",6186,6187,"0B7EF",2005-10-06,1,"Cattle"
"49093",6186,6187,"0B7F0",2005-10-06,1,"Cattle"
"49094",6186,6187,"0B7F1",2005-10-06,1,"Cattle"
"49095",6186,6187,"0B7F2",2005-10-06,1,"Cattle"
"49096",6186,6187,"0B7F3",2005-10-06,1,"Cattle"
"49097",6186,6187,"0B7F4",2005-10-06,1,"Cattle"
"49098",6186,6187,"0B7F5",2005-10-06,1,"Cattle"
"49099",6186,6187,"0B7F6",2005-10-06,1,"Cattle"
"49100",6186,6187,"0B7F7",2005-10-06,1,"Cattle"
"49101",6186,6187,"0B7F8",2005-10-06,1,"Cattle"
"49102",6186,6187,"0B7F9",2005-10-06,1,"Cattle"
"49103",6186,6187,"0B7FA",2005-10-06,1,"Cattle"
"49104",6186,6187,"0B7FB",2005-10-06,1,"Cattle"
"49105",6186,6187,"0B7FC",2005-10-06,1,"Cattle"
"49106",6186,6187,"0B7FD",2005-10-06,1,"Cattle"
"49107",6186,6187,"0B7FE",2005-10-06,1,"Cattle"
"49108",6186,6187,"0B7FF",2005-10-06,1,"Cattle"
"49109",6186,6187,"0B800",2005-10-06,1,"Cattle"
"49110",6186,6187,"0B801",2005-10-06,1,"Cattle"
"49111",6186,6187,"0B802",2005-10-06,1,"Cattle"
"49112",6186,6187,"0B803",2005-10-06,1,"Cattle"
"49113",6186,6187,"0B804",2005-10-06,1,"Cattle"
"49114",6186,6187,"0B805",2005-10-06,1,"Cattle"
"49115",6186,6187,"0B806",2005-10-06,1,"Cattle"
"49116",6186,6187,"0B807",2005-10-06,1,"Cattle"
"49117",6186,6187,"0B808",2005-10-06,1,"Cattle"
"49118",6186,6187,"0B809",2005-10-06,1,"Cattle"
"49119",6186,6187,"0B80A",2005-10-06,1,"Cattle"
"49120",6186,6187,"0B80B",2005-10-06,1,"Cattle"
"49121",6186,6187,"0B80C",2005-10-06,1,"Cattle"
"49122",6186,6187,"0B80D",2005-10-06,1,"Cattle"
"49123",6186,6187,"0B80E",2005-10-06,1,"Cattle"
"49124",6186,6187,"0B80F",2005-10-06,1,"Cattle"
"49125",6186,6187,"0B810",2005-10-06,1,"Cattle"
"49126",6186,6187,"0B811",2005-10-06,1,"Cattle"
"49127",6186,6187,"0B812",2005-10-06,1,"Cattle"
"49128",6186,6187,"0B813",2005-10-06,1,"Cattle"
"49129",6186,6187,"0B814",2005-10-06,1,"Cattle"
"49130",6186,6187,"0B815",2005-10-06,1,"Cattle"
"49131",6186,6187,"0B816",2005-10-06,1,"Cattle"
"49132",6186,6187,"0B817",2005-10-06,1,"Cattle"
"49133",6186,6187,"0B818",2005-10-06,1,"Cattle"
"49134",6187,10854,"0B819",2005-09-28,1,"Cattle"
"49135",6187,10854,"0B81A",2005-09-28,1,"Cattle"
"49136",6187,10854,"0B81B",2005-09-28,1,"Cattle"
"49137",6187,10854,"0B81C",2005-09-28,1,"Cattle"
"49138",6187,10854,"0B81D",2005-09-28,1,"Cattle"
"49139",6187,10854,"0B81E",2005-09-28,1,"Cattle"
"49140",6187,10854,"0B81F",2005-09-28,1,"Cattle"
"49141",6187,10854,"0B820",2005-09-28,1,"Cattle"
"49142",6186,6187,"0B821",2005-10-06,1,"Cattle"
"49143",6187,10854,"0B822",2005-09-28,1,"Cattle"
"49144",6187,10854,"0B823",2005-09-24,1,"Cattle"
"49145",6187,10854,"0B824",2005-09-28,1,"Cattle"
"49146",6187,10854,"0B825",2005-09-28,1,"Cattle"
"49147",6187,10854,"0B826",2005-09-28,1,"Cattle"
"49148",3081,9275,"0B827",2005-10-28,1,"Cattle"
"49149",3081,9275,"0B828",2005-10-28,1,"Cattle"
"49150",3081,9275,"0B829",2005-10-28,1,"Cattle"
"49151",3081,9275,"0B82A",2005-10-28,1,"Cattle"
"49152",6188,6140,"0B82B",2005-08-01,1,"Cattle"
"49153",6140,6188,"0B82C",2005-08-01,1,"Cattle"
"49154",6140,6188,"0B82D",2005-08-01,1,"Cattle"
"49155",6140,6188,"0B82E",2005-08-01,1,"Cattle"
"49156",6140,6188,"0B82F",2005-08-01,1,"Cattle"
"49157",6140,9806,"0B830",2005-10-24,1,"Cattle"
"49158",6140,9806,"0B831",2005-10-24,1,"Cattle"
"49159",6188,6140,"0B832",2005-09-26,1,"Cattle"
"49160",6189,10855,"0B833",2005-10-16,1,"Cattle"
"49161",6189,10855,"0B834",2005-10-16,1,"Cattle"
"49162",6189,10855,"0B835",2005-10-16,1,"Cattle"
"49163",6189,10855,"0B836",2005-10-16,1,"Cattle"
"49164",6189,10855,"0B837",2005-10-16,1,"Cattle"
"49165",6190,10856,"0B838",2005-10-25,1,"Cattle"
"49166",6190,10856,"0B839",2005-10-25,1,"Cattle"
"49167",6190,10856,"0B83A",2005-10-25,1,"Cattle"
"49168",6190,10856,"0B83B",2005-10-25,1,"Cattle"
"49169",6190,10856,"0B83C",2005-10-25,1,"Cattle"
"49170",6191,6340,"0B83D",2005-09-14,1,"Cattle"
"49171",6191,6340,"0B83E",2005-09-14,1,"Cattle"
"49172",6191,6340,"0B83F",2005-09-14,1,"Cattle"
"49173",6192,6698,"0B840",2005-10-31,1,"Cattle"
"49174",3734,537,"0B841",2005-09-09,1,"Cattle"
"49175",3734,537,"0B842",2005-09-09,1,"Cattle"
"49176",6193,9753,"0B843",2005-10-13,1,"Cattle"
"49177",6193,9753,"0B844",2005-08-26,1,"Cattle"
"49178",6193,9753,"0B845",2005-08-26,1,"Cattle"
"49179",6193,9753,"0B846",2005-08-26,1,"Cattle"
"49180",6193,9753,"0B847",2005-09-13,1,"Cattle"
"49181",6193,9753,"0B848",2005-09-27,1,"Cattle"
"49182",6193,9753,"0B849",2005-09-13,1,"Cattle"
"49183",6193,9753,"0B84A",2005-09-27,1,"Cattle"
"49184",6193,9753,"0B84B",2005-10-13,1,"Cattle"
"49185",329,9960,"0B84C",2005-10-18,1,"Cattle"
"49186",329,9960,"0B84D",2005-10-18,1,"Cattle"
"49187",329,9960,"0B84E",2005-10-18,1,"Cattle"
"49188",329,9960,"0B84F",2005-10-18,1,"Cattle"
"49189",1138,8234,"0B850",2005-09-30,1,"Cattle"
"49190",1138,8234,"0B851",2005-09-30,1,"Cattle"
"49191",1138,8234,"0B852",2005-09-30,1,"Cattle"
"49192",1138,8234,"0B853",2005-09-30,1,"Cattle"
"49193",1138,8234,"0B854",2005-09-30,1,"Cattle"
"49194",1138,8234,"0B855",2005-09-30,1,"Cattle"
"49195",1138,8234,"0B856",2005-09-30,1,"Cattle"
"49196",6194,10857,"0B857",2005-09-18,1,"Cattle"
"49197",6195,3830,"0B858",2005-08-11,1,"Cattle"
"49198",6195,3830,"0B859",2005-08-11,1,"Cattle"
"49199",5969,8388,"0B85A",2005-08-08,1,"Cattle"
"49200",5969,8388,"0B85B",2005-08-08,1,"Cattle"
"49201",5969,8388,"0B85C",2005-08-08,1,"Cattle"
"49202",5969,8388,"0B85D",2005-08-08,1,"Cattle"
"49203",5969,8388,"0B85E",2005-08-08,1,"Cattle"
"49204",5969,8388,"0B85F",2005-08-08,1,"Cattle"
"49205",6196,10858,"0B860",2005-08-27,1,"Cattle"
"49206",6196,10858,"0B861",2005-09-30,1,"Cattle"
"49207",6196,10858,"0B862",2005-09-30,1,"Cattle"
"49208",4511,6196,"0B863",2005-08-18,1,"Cattle"
"49209",4511,6196,"0B864",2005-08-18,1,"Cattle"
"49210",4511,6196,"0B865",2005-08-18,1,"Cattle"
"49211",1097,1735,"0B866",2005-10-09,1,"Cattle"
"49212",4564,10846,"0B867",2005-08-30,1,"Cattle"
"49213",4564,10846,"0B868",2005-08-30,1,"Cattle"
"49214",1425,10471,"0B869",2005-08-15,1,"Cattle"
"49215",1425,10471,"0B86A",2005-08-15,1,"Cattle"
"49216",1425,10471,"0B86B",2005-08-15,1,"Cattle"
"49217",6197,10859,"0B86C",2005-10-20,1,"Cattle"
"49218",6197,10859,"0B86D",2005-10-20,1,"Cattle"
"49219",6197,10859,"0B86E",2005-10-20,1,"Cattle"
"49220",6197,10859,"0B86F",2005-10-20,1,"Cattle"
"49221",6197,10859,"0B870",2005-10-20,1,"Cattle"
"49222",6197,10859,"0B871",2005-10-20,1,"Cattle"
"49223",6197,10859,"0B872",2005-10-20,1,"Cattle"
"49224",6198,9804,"0B873",2005-09-23,1,"Cattle"
"49225",6198,9804,"0B874",2005-09-23,1,"Cattle"
"49226",6198,9804,"0B875",2005-09-23,1,"Cattle"
"49227",6198,9804,"0B876",2005-09-23,1,"Cattle"
"49228",6198,9804,"0B877",2005-09-23,1,"Cattle"
"49229",6198,9804,"0B878",2005-09-23,1,"Cattle"
"49230",6198,9804,"0B879",2005-09-23,1,"Cattle"
"49231",6198,9804,"0B87A",2005-09-23,1,"Cattle"
"49232",6198,9804,"0B87B",2005-09-23,1,"Cattle"
"49233",6198,9804,"0B87C",2005-09-23,1,"Cattle"
"49234",6198,9804,"0B87D",2005-09-23,1,"Cattle"
"49235",6198,9804,"0B87E",2005-09-23,1,"Cattle"
"49236",6198,9804,"0B87F",2005-09-23,1,"Cattle"
"49237",6198,9804,"0B880",2005-09-23,1,"Cattle"
"49238",6198,9804,"0B881",2005-09-23,1,"Cattle"
"49239",6198,9804,"0B882",2005-09-23,1,"Cattle"
"49240",6198,9804,"0B883",2005-09-23,1,"Cattle"
"49241",6198,9804,"0B884",2005-09-23,1,"Cattle"
"49242",6198,9804,"0B885",2005-09-23,1,"Cattle"
"49243",6198,9804,"0B886",2005-09-23,1,"Cattle"
"49244",6198,9804,"0B887",2005-09-23,1,"Cattle"
"49245",6198,9804,"0B888",2005-09-23,1,"Cattle"
"49246",6198,9804,"0B889",2005-09-23,1,"Cattle"
"49247",6198,9804,"0B88A",2005-09-23,1,"Cattle"
"49248",6198,9804,"0B88B",2005-09-23,1,"Cattle"
"49249",6198,9804,"0B88C",2005-09-23,1,"Cattle"
"49250",6199,10860,"0B88D",2005-09-05,1,"Cattle"
"49251",6199,10860,"0B88E",2005-09-05,1,"Cattle"
"49252",6200,10304,"0B88F",2005-10-15,1,"Cattle"
"49253",6200,10304,"0B890",2005-10-15,1,"Cattle"
"49254",6200,10304,"0B891",2005-10-15,1,"Cattle"
"49255",6200,10304,"0B892",2005-10-15,1,"Cattle"
"49256",6200,10304,"0B893",2005-10-14,1,"Cattle"
"49257",6200,10304,"0B894",2005-10-15,1,"Cattle"
"49258",6200,10304,"0B895",2005-10-15,1,"Cattle"
"49259",6201,10861,"0B896",2005-10-06,1,"Cattle"
"49260",6201,10861,"0B897",2005-10-06,1,"Cattle"
"49261",6201,10861,"0B898",2005-10-06,1,"Cattle"
"49262",6201,10861,"0B899",2005-10-06,1,"Cattle"
"49263",6201,10861,"0B89A",2005-10-06,1,"Cattle"
"49264",6201,10861,"0B89B",2005-10-06,1,"Cattle"
"49265",6201,10861,"0B89C",2005-10-06,1,"Cattle"
"49266",6201,10861,"0B89D",2005-10-06,1,"Cattle"
"49267",5064,10560,"0B89E",2005-10-31,1,"Cattle"
"49268",5064,10560,"0B89F",2005-10-31,1,"Cattle"
"49269",5064,10560,"0B8A0",2005-10-31,1,"Cattle"
"49270",5064,10560,"0B8A1",2005-10-31,1,"Cattle"
"49271",6202,10205,"0B8A2",2005-08-10,1,"Cattle"
"49272",6202,10205,"0B8A3",2005-08-10,1,"Cattle"
"49273",5095,5884,"0B8A4",2005-08-31,1,"Cattle"
"49274",5095,5884,"0B8A5",2005-08-31,1,"Cattle"
"49275",5095,5884,"0B8A6",2005-08-31,1,"Cattle"
"49276",6203,10862,"0B8A7",2005-10-17,1,"Cattle"
"49277",6203,10862,"0B8A8",2005-10-17,1,"Cattle"
"49278",6203,10862,"0B8A9",2005-10-17,1,"Cattle"
"49279",6203,10862,"0B8AA",2005-10-17,1,"Cattle"
"49280",6203,10862,"0B8AB",2005-10-17,1,"Cattle"
"49281",6203,10862,"0B8AC",2005-10-17,1,"Cattle"
"49282",6203,10862,"0B8AD",2005-10-17,1,"Cattle"
"49283",6204,10863,"0B8AE",2005-08-05,1,"Cattle"
"49284",6204,10863,"0B8AF",2005-09-23,1,"Cattle"
"49285",6204,10863,"0B8B0",2005-09-23,1,"Cattle"
"49286",6204,10863,"0B8B1",2005-09-23,1,"Cattle"
"49287",6204,10863,"0B8B2",2005-09-23,1,"Cattle"
"49288",6204,10863,"0B8B3",2005-09-23,1,"Cattle"
"49289",6205,10861,"0B8B4",2005-08-26,1,"Cattle"
"49290",6205,10861,"0B8B5",2005-08-26,1,"Cattle"
"49291",6205,10861,"0B8B6",2005-08-26,1,"Cattle"
"49292",6205,10861,"0B8B7",2005-08-26,1,"Cattle"
"49293",6205,10861,"0B8B8",2005-09-26,1,"Cattle"
"49294",6205,10861,"0B8B9",2005-10-27,1,"Cattle"
"49295",6205,10861,"0B8BA",2005-10-27,1,"Cattle"
"49296",6206,10761,"0B8BB",2005-08-30,1,"Cattle"
"49297",6206,10761,"0B8BC",2005-08-30,1,"Cattle"
"49298",6206,10761,"0B8BD",2005-08-30,1,"Cattle"
"49299",6206,8347,"0B8BE",2005-09-29,1,"Cattle"
"49300",6206,10761,"0B8BF",2005-08-30,1,"Cattle"
"49301",6206,8347,"0B8C0",2005-09-29,1,"Cattle"
"49302",6206,8347,"0B8C1",2005-09-29,1,"Cattle"
"49303",6206,8347,"0B8C2",2005-09-29,1,"Cattle"
"49304",6206,8340,"0B8C3",2005-08-23,1,"Cattle"
"49305",6206,8347,"0B8C4",2005-09-29,1,"Cattle"
"49306",6206,8347,"0B8C5",2005-09-29,1,"Cattle"
"49307",6207,9059,"0B8C6",2005-08-23,1,"Cattle"
"49308",6207,9059,"0B8C7",2005-08-23,1,"Cattle"
"49309",6207,9059,"0B8C8",2005-08-23,1,"Cattle"
"49310",6207,9059,"0B8C9",2005-08-23,1,"Cattle"
"49311",6207,9059,"0B8CA",2005-08-23,1,"Cattle"
"49312",6207,9059,"0B8CB",2005-08-23,1,"Cattle"
"49313",6207,8607,"0B8CC",2005-09-15,1,"Cattle"
"49314",6207,8607,"0B8CD",2005-09-15,1,"Cattle"
"49315",6207,8607,"0B8CE",2005-09-15,1,"Cattle"
"49316",6207,10052,"0B8CF",2005-10-21,1,"Cattle"
"49317",6207,10052,"0B8D0",2005-10-21,1,"Cattle"
"49318",6207,10052,"0B8D1",2005-10-21,1,"Cattle"
"49319",6208,10864,"0B8D2",2005-08-05,1,"Cattle"
"49320",6208,10864,"0B8D3",2005-08-05,1,"Cattle"
"49321",6209,6210,"0B8D4",2005-08-01,1,"Cattle"
"49322",6209,6210,"0B8D5",2005-08-01,1,"Cattle"
"49323",6209,6210,"0B8D6",2005-08-01,1,"Cattle"
"49324",6209,6210,"0B8D7",2005-08-01,1,"Cattle"
"49325",6209,6210,"0B8D8",2005-08-01,1,"Cattle"
"49326",6209,6210,"0B8D9",2005-08-01,1,"Cattle"
"49327",6209,6210,"0B8DA",2005-08-01,1,"Cattle"
"49328",6209,6210,"0B8DB",2005-08-01,1,"Cattle"
"49329",6209,6210,"0B8DC",2005-08-01,1,"Cattle"
"49330",6209,6210,"0B8DD",2005-08-01,1,"Cattle"
"49331",6209,6210,"0B8DE",2005-08-01,1,"Cattle"
"49332",6209,6210,"0B8DF",2005-08-01,1,"Cattle"
"49333",6209,6210,"0B8E0",2005-08-01,1,"Cattle"
"49334",6209,6210,"0B8E1",2005-08-01,1,"Cattle"
"49335",6209,6210,"0B8E2",2005-08-01,1,"Cattle"
"49336",6209,6210,"0B8E3",2005-08-01,1,"Cattle"
"49337",6209,6210,"0B8E4",2005-08-01,1,"Cattle"
"49338",6209,6210,"0B8E5",2005-08-01,1,"Cattle"
"49339",6209,6210,"0B8E6",2005-08-01,1,"Cattle"
"49340",6209,6210,"0B8E7",2005-08-01,1,"Cattle"
"49341",6209,6210,"0B8E8",2005-08-01,1,"Cattle"
"49342",6209,6210,"0B8E9",2005-08-01,1,"Cattle"
"49343",6209,6210,"0B8EA",2005-08-01,1,"Cattle"
"49344",6209,6210,"0B8EB",2005-08-01,1,"Cattle"
"49345",6209,6210,"0B8EC",2005-08-01,1,"Cattle"
"49346",6209,6210,"0B8ED",2005-08-01,1,"Cattle"
"49347",6209,6210,"0B8EE",2005-08-01,1,"Cattle"
"49348",6209,6210,"0B8EF",2005-08-01,1,"Cattle"
"49349",6209,6210,"0B8F0",2005-08-01,1,"Cattle"
"49350",6209,6210,"0B8F1",2005-08-01,1,"Cattle"
"49351",6209,6210,"0B8F2",2005-08-01,1,"Cattle"
"49352",6209,6210,"0B8F3",2005-08-01,1,"Cattle"
"49353",6209,6210,"0B8F4",2005-08-01,1,"Cattle"
"49354",6209,6210,"0B8F5",2005-08-01,1,"Cattle"
"49355",6209,6210,"0B8F6",2005-08-01,1,"Cattle"
"49356",6209,6210,"0B8F7",2005-08-01,1,"Cattle"
"49357",6209,6210,"0B8F8",2005-08-01,1,"Cattle"
"49358",6209,6210,"0B8F9",2005-08-01,1,"Cattle"
"49359",6209,6210,"0B8FA",2005-08-01,1,"Cattle"
"49360",6209,6210,"0B8FB",2005-08-01,1,"Cattle"
"49361",6209,6210,"0B8FC",2005-08-01,1,"Cattle"
"49362",6209,6210,"0B8FD",2005-08-01,1,"Cattle"
"49363",6209,6210,"0B8FE",2005-08-01,1,"Cattle"
"49364",6209,6210,"0B8FF",2005-08-01,1,"Cattle"
"49365",6209,6210,"0B900",2005-08-01,1,"Cattle"
"49366",6209,6210,"0B901",2005-08-01,1,"Cattle"
"49367",6209,6210,"0B902",2005-08-01,1,"Cattle"
"49368",6209,6210,"0B903",2005-08-01,1,"Cattle"
"49369",6209,6210,"0B904",2005-08-01,1,"Cattle"
"49370",6209,6210,"0B905",2005-08-01,1,"Cattle"
"49371",6209,6210,"0B906",2005-08-01,1,"Cattle"
"49372",6209,6210,"0B907",2005-08-01,1,"Cattle"
"49373",6209,6210,"0B908",2005-08-01,1,"Cattle"
"49374",6209,6210,"0B909",2005-08-01,1,"Cattle"
"49375",6209,6210,"0B90A",2005-08-01,1,"Cattle"
"49376",6209,6210,"0B90B",2005-08-01,1,"Cattle"
"49377",6209,6210,"0B90C",2005-08-01,1,"Cattle"
"49378",6209,6210,"0B90D",2005-08-01,1,"Cattle"
"49379",6209,6210,"0B90E",2005-08-01,1,"Cattle"
"49380",6209,6210,"0B90F",2005-08-01,1,"Cattle"
"49381",6209,6210,"0B910",2005-08-01,1,"Cattle"
"49382",6209,6210,"0B911",2005-08-01,1,"Cattle"
"49383",6209,6210,"0B912",2005-08-01,1,"Cattle"
"49384",6209,6210,"0B913",2005-08-01,1,"Cattle"
"49385",6209,6210,"0B914",2005-08-01,1,"Cattle"
"49386",6209,6210,"0B915",2005-08-01,1,"Cattle"
"49387",6209,6210,"0B916",2005-08-01,1,"Cattle"
"49388",6209,6210,"0B917",2005-08-01,1,"Cattle"
"49389",6209,6210,"0B918",2005-08-01,1,"Cattle"
"49390",6209,6210,"0B919",2005-08-01,1,"Cattle"
"49391",6209,6210,"0B91A",2005-08-01,1,"Cattle"
"49392",6209,6210,"0B91B",2005-08-01,1,"Cattle"
"49393",6209,6210,"0B91C",2005-08-01,1,"Cattle"
"49394",6209,6210,"0B91D",2005-08-01,1,"Cattle"
"49395",6210,10865,"0B91E",2005-09-02,1,"Cattle"
"49396",6210,10865,"0B91F",2005-09-02,1,"Cattle"
"49397",6210,10865,"0B920",2005-09-02,1,"Cattle"
"49398",6210,10865,"0B921",2005-09-02,1,"Cattle"
"49399",6210,10865,"0B922",2005-09-02,1,"Cattle"
"49400",6210,10865,"0B923",2005-09-02,1,"Cattle"
"49401",6210,10865,"0B924",2005-09-02,1,"Cattle"
"49402",6210,10865,"0B925",2005-09-02,1,"Cattle"
"49403",6210,10865,"0B926",2005-09-02,1,"Cattle"
"49404",6210,10865,"0B927",2005-09-02,1,"Cattle"
"49405",6210,10865,"0B928",2005-09-02,1,"Cattle"
"49406",6210,10865,"0B929",2005-09-02,1,"Cattle"
"49407",6210,10865,"0B92A",2005-09-02,1,"Cattle"
"49408",6210,10865,"0B92B",2005-09-02,1,"Cattle"
"49409",6210,10865,"0B92C",2005-09-02,1,"Cattle"
"49410",6210,10865,"0B92D",2005-09-02,1,"Cattle"
"49411",6210,10865,"0B92E",2005-09-02,1,"Cattle"
"49412",6210,10865,"0B92F",2005-09-02,1,"Cattle"
"49413",6210,10865,"0B930",2005-09-02,1,"Cattle"
"49414",1561,10471,"0B931",2005-08-16,1,"Cattle"
"49415",6211,6971,"0B932",2005-09-21,1,"Cattle"
"49416",6211,6971,"0B933",2005-09-21,1,"Cattle"
"49417",6211,6971,"0B934",2005-09-21,1,"Cattle"
"49418",6211,6971,"0B935",2005-09-21,1,"Cattle"
"49419",6211,6971,"0B936",2005-09-21,1,"Cattle"
"49420",6211,6971,"0B937",2005-09-21,1,"Cattle"
"49421",6211,6971,"0B938",2005-09-21,1,"Cattle"
"49422",6211,6971,"0B939",2005-09-21,1,"Cattle"
"49423",6211,6971,"0B93A",2005-09-21,1,"Cattle"
"49424",6211,6971,"0B93B",2005-09-21,1,"Cattle"
"49425",6211,6971,"0B93C",2005-09-21,1,"Cattle"
"49426",6211,6971,"0B93D",2005-09-21,1,"Cattle"
"49427",6211,10866,"0B93E",2005-10-20,1,"Cattle"
"49428",6211,10866,"0B93F",2005-10-20,1,"Cattle"
"49429",6211,10866,"0B940",2005-10-20,1,"Cattle"
"49430",6211,10866,"0B941",2005-10-20,1,"Cattle"
"49431",6211,10866,"0B942",2005-10-20,1,"Cattle"
"49432",6211,10866,"0B943",2005-10-20,1,"Cattle"
"49433",6212,9955,"0B944",2005-08-29,1,"Cattle"
"49434",6213,9955,"0B945",2005-09-15,1,"Cattle"
"49435",6214,10867,"0B946",2005-10-11,1,"Cattle"
"49436",6214,10867,"0B947",2005-10-11,1,"Cattle"
"49437",6214,10867,"0B948",2005-10-11,1,"Cattle"
"49438",6214,10867,"0B949",2005-10-11,1,"Cattle"
"49439",6214,10867,"0B94A",2005-10-11,1,"Cattle"
"49440",3480,10868,"0B94B",2005-09-20,1,"Cattle"
"49441",6215,6183,"0B94C",2005-10-21,1,"Cattle"
"49442",6215,6183,"0B94D",2005-10-21,1,"Cattle"
"49443",617,8500,"0B94E",2005-09-08,1,"Cattle"
"49444",6216,10869,"0B94F",2005-09-19,1,"Cattle"
"49445",6216,10869,"0B950",2005-09-19,1,"Cattle"
"49446",6216,10869,"0B951",2005-09-19,1,"Cattle"
"49447",6216,10869,"0B952",2005-09-19,1,"Cattle"
"49448",6031,10848,"0B953",2005-08-08,1,"Cattle"
"49449",6031,6698,"0B954",2005-10-31,1,"Cattle"
"49450",6031,6698,"0B955",2005-10-31,1,"Cattle"
"49451",6031,6698,"0B956",2005-10-31,1,"Cattle"
"49452",6217,10464,"0B957",2005-09-06,1,"Cattle"
"49453",6218,6271,"0B958",2005-09-28,1,"Cattle"
"49454",6218,6271,"0B959",2005-09-28,1,"Cattle"
"49455",6218,6271,"0B95A",2005-09-28,1,"Cattle"
"49456",6218,10870,"0B95B",2005-08-30,1,"Cattle"
"49457",6218,6271,"0B95C",2005-09-28,1,"Cattle"
"49458",6218,6271,"0B95D",2005-09-28,1,"Cattle"
"49459",6218,10870,"0B95E",2005-08-30,1,"Cattle"
"49460",6218,6271,"0B95F",2005-09-28,1,"Cattle"
"49461",6218,6271,"0B960",2005-09-28,1,"Cattle"
"49462",6218,10870,"0B961",2005-08-30,1,"Cattle"
"49463",6218,10870,"0B962",2005-08-30,1,"Cattle"
"49464",6218,6271,"0B963",2005-08-02,1,"Cattle"
"49465",6218,6271,"0B964",2005-09-12,1,"Cattle"
"49466",3334,10871,"0B965",2005-08-19,1,"Cattle"
"49467",3334,10871,"0B966",2005-08-19,1,"Cattle"
"49468",3334,10464,"0B967",2005-09-05,1,"Cattle"
"49469",3334,10872,"0B968",2005-09-27,1,"Cattle"
"49470",3334,10872,"0B969",2005-09-27,1,"Cattle"
"49471",3334,10872,"0B96A",2005-09-27,1,"Cattle"
"49472",3334,10872,"0B96B",2005-09-27,1,"Cattle"
"49473",3334,10872,"0B96C",2005-09-27,1,"Cattle"
"49474",665,10873,"0B96D",2005-09-04,1,"Cattle"
"49475",665,10873,"0B96E",2005-09-04,1,"Cattle"
"49476",4564,10874,"0B96F",2005-10-28,1,"Cattle"
"49477",4564,10874,"0B970",2005-10-28,1,"Cattle"
"49478",3192,10205,"0B971",2005-08-10,1,"Cattle"
"49479",3192,10205,"0B972",2005-08-10,1,"Cattle"
"49480",3192,10875,"0B973",2005-10-20,1,"Cattle"
"49481",3192,10875,"0B974",2005-10-20,1,"Cattle"
"49482",3192,10875,"0B975",2005-10-20,1,"Cattle"
"49483",3192,10875,"0B976",2005-10-20,1,"Cattle"
"49484",6219,9770,"0B977",2005-10-25,1,"Cattle"
"49485",6219,9770,"0B978",2005-10-25,1,"Cattle"
"49486",6219,9770,"0B979",2005-10-25,1,"Cattle"
"49487",6219,9770,"0B97A",2005-10-25,1,"Cattle"
"49488",6219,9770,"0B97B",2005-10-25,1,"Cattle"
"49489",6219,9770,"0B97C",2005-10-25,1,"Cattle"
"49490",667,666,"0B97D",2005-08-26,1,"Cattle"
"49491",667,666,"0B97E",2005-08-26,1,"Cattle"
"49492",667,666,"0B97F",2005-08-26,1,"Cattle"
"49493",667,666,"0B980",2005-08-26,1,"Cattle"
"49494",667,666,"0B981",2005-08-26,1,"Cattle"
"49495",667,666,"0B982",2005-08-26,1,"Cattle"
"49496",667,666,"0B983",2005-08-26,1,"Cattle"
"49497",667,666,"0B984",2005-08-26,1,"Cattle"
"49498",1562,10471,"0B985",2005-08-16,1,"Cattle"
"49499",6220,10471,"0B986",2005-08-17,1,"Cattle"
"49500",6220,10471,"0B987",2005-08-17,1,"Cattle"
"49501",6221,10471,"0B988",2005-08-16,1,"Cattle"
