"","x","y","z"
"south carolina,anderson,2",-82.4887313842773,34.8243751525879,NA
"south carolina,anderson,3",-82.4658126831055,34.7613487243652,NA
"south carolina,anderson,4",-82.4486236572266,34.6181106567383,NA
"south carolina,anderson,5",-82.4314346313477,34.6066474914551,NA
"south carolina,anderson,6",-82.4257049560547,34.5608139038086,NA
"south carolina,anderson,7",-82.3283081054688,34.486328125,NA
"south carolina,anderson,8",-82.740837097168,34.211311340332,NA
"south carolina,anderson,9",-82.7866744995117,34.3029823303223,NA
"south carolina,anderson,10",-82.8726196289062,34.4634094238281,NA
"south carolina,anderson,11",-83.00439453125,34.486328125,NA
"south carolina,anderson,12",-82.8554229736328,34.6181106567383,NA
"south carolina,bamberg",NA,NA,0.995308781818684
"south carolina,bamberg,1",-81.199577331543,33.12841796875,NA
"south carolina,bamberg,2",-81.2282333374023,33.1627998352051,NA
"south carolina,bamberg,3",-81.2167663574219,33.4320907592773,NA
"south carolina,bamberg,4",-80.8443450927734,33.2544708251953,NA
"south carolina,bamberg,5",-80.7755966186523,33.1742553710938,NA
"south carolina,bamberg,6",-80.8729934692383,33.12841796875,NA
"south carolina,bamberg,7",-80.8729934692383,33.0883102416992,NA
"south carolina,bamberg,8",-80.8844528198242,33.0596656799316,NA
"south carolina,bamberg,9",-80.924560546875,33.0997734069824,NA
"south carolina,bamberg,10",-81.0735244750977,33.0310173034668,NA
"south carolina,bamberg,11",-81.199577331543,33.12841796875,NA
"south carolina,barnwell",NA,NA,0.755849441184969
"south carolina,barnwell,1",-81.7610778808594,33.2029037475586,NA
"south carolina,barnwell,2",-81.382926940918,33.4893836975098,NA
"south carolina,barnwell,3",-81.2167663574219,33.4320907592773,NA
"south carolina,barnwell,4",-81.2282333374023,33.1627998352051,NA
"south carolina,barnwell,5",-81.199577331543,33.12841796875,NA
"south carolina,barnwell,6",-81.3485488891602,33.1169624328613,NA
"south carolina,barnwell,7",-81.5261611938477,33.1627998352051,NA
"south carolina,barnwell,8",-81.6292953491211,33.0883102416992,NA
"south carolina,barnwell,9",-81.6808700561523,33.1054992675781,NA
"south carolina,barnwell,10",-81.7610778808594,33.1570663452148,NA
"south carolina,barnwell,11",-81.7610778808594,33.2029037475586,NA
"south carolina,beaufort",NA,NA,0.971991363539375
"south carolina,beaufort,1",-80.8328857421875,32.7101631164551,NA
"south carolina,beaufort,2",-80.6724548339844,32.6700553894043,NA
"south carolina,beaufort,3",-80.6552658081055,32.6184883117676,NA
"south carolina,beaufort,4",-80.6151580810547,32.5955696105957,NA
"south carolina,beaufort,5",-80.5750503540039,32.5783805847168,NA
"south carolina,beaufort,6",-80.5406723022461,32.5611915588379,NA
"south carolina,beaufort,7",-80.5234909057617,32.5096244812012,NA
"south carolina,beaufort,8",-80.5464096069336,32.4752464294434,NA
"south carolina,beaufort,9",-80.477653503418,32.4351425170898,NA
"south carolina,beaufort,10",-80.6151580810547,32.3090896606445,NA
"south carolina,beaufort,11",-80.6323471069336,32.3033599853516,NA
"south carolina,beaufort,12",-80.6781845092773,32.3090896606445,NA
"south carolina,beaufort,13",-80.8042373657227,32.4523277282715,NA
"south carolina,beaufort,14",-80.8328857421875,32.3893051147461,NA
"south carolina,beaufort,15",-80.7755966186523,32.3033599853516,NA
"south carolina,beaufort,16",-80.7813186645508,32.228874206543,NA
"south carolina,beaufort,17",-80.7583999633789,32.2403335571289,NA
"south carolina,beaufort,18",-80.7354888916016,32.2632522583008,NA
"south carolina,beaufort,19",-80.6896514892578,32.2517929077148,NA
"south carolina,beaufort,20",-80.6724548339844,32.22314453125,NA
"south carolina,beaufort,21",-80.7698593139648,32.1314735412598,NA
"south carolina,beaufort,22",-80.8328857421875,32.1429328918457,NA
"south carolina,beaufort,23",-80.8901824951172,32.0397987365723,NA
"south carolina,beaufort,24",-81.0506134033203,32.091365814209,NA
"south carolina,beaufort,25",-81.0219650268555,32.1944999694824,NA
"south carolina,beaufort,26",-81.102180480957,32.2517929077148,NA
"south carolina,beaufort,27",-81.0563430786133,32.3205490112305,NA
"south carolina,beaufort,28",-81.0047760009766,32.3033599853516,NA
"south carolina,beaufort,29",-81.0047760009766,32.2861709594727,NA
"south carolina,beaufort,30",-80.9532089233398,32.2804412841797,NA
"south carolina,beaufort,31",-80.9073715209961,32.3663864135742,NA
"south carolina,beaufort,32",-80.8729934692383,32.3606567382812,NA
"south carolina,beaufort,33",-80.8328857421875,32.4523277282715,NA
"south carolina,beaufort,34",-80.8386154174805,32.532543182373,NA
"south carolina,beaufort,35",-80.8271560668945,32.5955696105957,NA
"south carolina,beaufort,36",-80.8729934692383,32.6643257141113,NA
"south carolina,beaufort,37",-80.8328857421875,32.7101631164551,NA
"south carolina,berkeley",NA,NA,1
"south carolina,berkeley,1",-79.6755065917969,33.3289566040039,NA
"south carolina,berkeley,2",-79.4463272094727,33.2258224487305,NA
"south carolina,berkeley,3",-79.5380020141602,33.1570663452148,NA
"south carolina,berkeley,4",-79.5781097412109,33.1570663452148,NA
"south carolina,berkeley,5",-79.7270736694336,33.0310173034668,NA
"south carolina,berkeley,6",-79.7729110717773,32.9450721740723,NA
"south carolina,berkeley,7",-79.8244857788086,32.9278831481934,NA
"south carolina,berkeley,8",-79.8645858764648,32.8820457458496,NA
"south carolina,berkeley,9",-79.9276123046875,32.8419418334961,NA
"south carolina,berkeley,10",-79.9619903564453,32.8705902099609,NA
"south carolina,berkeley,11",-79.9677200317383,32.9106979370117,NA
"south carolina,berkeley,12",-80.013557434082,32.9049644470215,NA
"south carolina,berkeley,13",-80.0708541870117,32.996639251709,NA
"south carolina,berkeley,14",-80.1166915893555,32.990909576416,NA
"south carolina,berkeley,15",-80.3172225952148,33.1570663452148,NA
"south carolina,berkeley,16",-80.3057632446289,33.1971740722656,NA
"south carolina,berkeley,17",-80.3344116210938,33.2200927734375,NA
"south carolina,berkeley,18",-80.3687896728516,33.2602005004883,NA
"south carolina,berkeley,19",-80.3573303222656,33.2716598510742,NA
"south carolina,berkeley,20",-80.294303894043,33.2716598510742,NA
"south carolina,berkeley,21",-80.2599258422852,33.3117637634277,NA
"south carolina,berkeley,22",-80.2427444458008,33.3919792175293,NA
"south carolina,berkeley,23",-80.2198181152344,33.3977088928223,NA
"south carolina,berkeley,24",-80.2140884399414,33.4263572692871,NA
"south carolina,berkeley,25",-80.1682510375977,33.4607353210449,NA
"south carolina,berkeley,26",-80.1510696411133,33.4607353210449,NA
"south carolina,berkeley,27",-80.1338729858398,33.5065727233887,NA
"south carolina,berkeley,28",-79.9791793823242,33.5008430480957,NA
"south carolina,berkeley,29",-79.8989639282227,33.4607353210449,NA
"south carolina,berkeley,30",-79.8645858764648,33.4607353210449,NA
"south carolina,berkeley,31",-79.8645858764648,33.437816619873,NA
"south carolina,berkeley,32",-79.744270324707,33.3461456298828,NA
"south carolina,berkeley,33",-79.6755065917969,33.3289566040039,NA
"south carolina,calhoun",NA,NA,0.843194649089128
"south carolina,calhoun,1",-80.6266174316406,33.7472152709961,NA
"south carolina,calhoun,2",-80.5750503540039,33.6956481933594,NA
"south carolina,calhoun,3",-80.5292205810547,33.6555404663086,NA
"south carolina,calhoun,4",-80.5177612304688,33.6154365539551,NA
"south carolina,calhoun,5",-80.5120315551758,33.5524101257324,NA
"south carolina,calhoun,6",-80.5979766845703,33.5753288269043,NA
"south carolina,calhoun,7",-80.6208877563477,33.4951095581055,NA
"south carolina,calhoun,8",-80.6151580810547,33.4721946716309,NA
"south carolina,calhoun,9",-80.6667251586914,33.4836540222168,NA
"south carolina,calhoun,10",-80.6896514892578,33.5409469604492,NA
"south carolina,calhoun,11",-80.7927780151367,33.6154365539551,NA
"south carolina,calhoun,12",-80.924560546875,33.6211624145508,NA
"south carolina,calhoun,13",-80.9417495727539,33.638355255127,NA
"south carolina,calhoun,14",-81.0391464233398,33.7128372192383,NA
"south carolina,calhoun,15",-80.9474716186523,33.7472152709961,NA
"south carolina,calhoun,16",-80.924560546875,33.770133972168,NA
"south carolina,calhoun,17",-81.0105056762695,33.7815933227539,NA
"south carolina,calhoun,18",-81.0620727539062,33.7529449462891,NA
"south carolina,calhoun,19",-81.0391464233398,33.8789939880371,NA
"south carolina,calhoun,20",-81.0219650268555,33.8847236633301,NA
"south carolina,calhoun,21",-80.9360198974609,33.8331565856934,NA
"south carolina,calhoun,22",-80.7583999633789,33.770133972168,NA
"south carolina,calhoun,23",-80.7297592163086,33.7758636474609,NA
"south carolina,calhoun,24",-80.7011032104492,33.7815933227539,NA
"south carolina,calhoun,25",-80.6266174316406,33.7472152709961,NA
"south carolina,charleston",NA,NA,1
"south carolina,charleston,1",-80.3687896728516,32.5153541564941,NA
"south carolina,charleston,2",-80.4088973999023,32.5611915588379,NA
"south carolina,charleston,3",-80.3859786987305,32.5783805847168,NA
"south carolina,charleston,4",-80.3974380493164,32.6184883117676,NA
"south carolina,charleston,5",-80.4203567504883,32.6127548217773,NA
"south carolina,charleston,6",-80.3974380493164,32.6528625488281,NA
"south carolina,charleston,7",-80.4432754516602,32.7674560546875,NA
"south carolina,charleston,8",-80.4318161010742,32.8132934570312,NA
"south carolina,charleston,9",-80.3974380493164,32.853401184082,NA
"south carolina,charleston,10",-80.1453399658203,32.8190231323242,NA
"south carolina,charleston,11",-80.1682510375977,32.864860534668,NA
"south carolina,charleston,12",-80.1281433105469,32.9049644470215,NA
"south carolina,charleston,13",-80.0995025634766,32.8935089111328,NA
"south carolina,charleston,14",-80.0823059082031,32.9336166381836,NA
"south carolina,charleston,15",-80.1797103881836,33.0138282775879,NA
"south carolina,charleston,16",-80.1682510375977,33.0252876281738,NA
"south carolina,charleston,17",-80.1166915893555,32.990909576416,NA
"south carolina,charleston,18",-80.0708541870117,32.996639251709,NA
"south carolina,charleston,19",-80.013557434082,32.9049644470215,NA
"south carolina,charleston,20",-79.9562606811523,32.8992347717285,NA
"south carolina,charleston,21",-79.9562606811523,32.8591270446777,NA
"south carolina,charleston,22",-79.8932342529297,32.8476715087891,NA
"south carolina,charleston,23",-79.8645858764648,32.8820457458496,NA
"south carolina,charleston,24",-79.8244857788086,32.9278831481934,NA
"south carolina,charleston,25",-79.7671813964844,32.9622611999512,NA
"south carolina,charleston,26",-79.6869735717773,33.0596656799316,NA
"south carolina,charleston,27",-79.6239471435547,33.134147644043,NA
"south carolina,charleston,28",-79.5208129882812,33.1570663452148,NA
"south carolina,charleston,29",-79.4463272094727,33.2258224487305,NA
"south carolina,charleston,30",-79.4062194824219,33.2029037475586,NA
"south carolina,charleston,31",-79.2687072753906,33.12841796875,NA
"south carolina,charleston,32",-79.4062194824219,33.0596656799316,NA
"south carolina,charleston,33",-79.4520568847656,33.0252876281738,NA
"south carolina,charleston,34",-79.5150833129883,33.0310173034668,NA
"south carolina,charleston,35",-79.6525955200195,32.9336166381836,NA
"south carolina,charleston,36",-79.6353988647461,32.8992347717285,NA
"south carolina,charleston,37",-79.7958297729492,32.7846450805664,NA
"south carolina,charleston,38",-79.8531265258789,32.7674560546875,NA
"south carolina,charleston,39",-79.9104232788086,32.8247528076172,NA
"south carolina,charleston,40",-79.9448013305664,32.7617263793945,NA
"south carolina,charleston,41",-79.8989639282227,32.733081817627,NA
"south carolina,charleston,42",-79.9390716552734,32.7044296264648,NA
"south carolina,charleston,43",-79.9677200317383,32.6471366882324,NA
"south carolina,charleston,44",-80.1224136352539,32.6242179870605,NA
"south carolina,charleston,45",-80.1453399658203,32.5955696105957,NA
"south carolina,charleston,46",-80.2140884399414,32.6070289611816,NA
"south carolina,charleston,47",-80.2140884399414,32.5669212341309,NA
"south carolina,charleston,48",-80.3458709716797,32.4924354553223,NA
"south carolina,charleston,49",-80.3687896728516,32.5153541564941,NA
"south carolina,cherokee",NA,NA,1
"south carolina,cherokee,1",-81.7725372314453,35.1910667419434,NA
"south carolina,cherokee,2",-81.3657379150391,35.1738777160645,NA
"south carolina,cherokee,3",-81.4115753173828,35.1280403137207,NA
"south carolina,cherokee,4",-81.4173049926758,35.0650177001953,NA
"south carolina,cherokee,5",-81.4746017456055,35.0650177001953,NA
"south carolina,cherokee,6",-81.4975204467773,34.9504280090332,NA
"south carolina,cherokee,7",-81.4631423950195,34.8472938537598,NA
"south carolina,cherokee,8",-81.5433578491211,34.8874015808105,NA
"south carolina,cherokee,9",-81.6235656738281,34.8874015808105,NA
"south carolina,cherokee,10",-81.7381591796875,34.9332389831543,NA
"south carolina,cherokee,11",-81.7954559326172,35.0535583496094,NA
"south carolina,cherokee,12",-81.8126373291016,35.0535583496094,NA
"south carolina,cherokee,13",-81.8699417114258,35.1910667419434,NA
"south carolina,cherokee,14",-81.7725372314453,35.1910667419434,NA
"south carolina,chester",NA,NA,0.294633925659582
"south carolina,chester,1",-81.4746017456055,34.8243751525879,NA
"south carolina,chester,2",-80.8844528198242,34.8186454772949,NA
"south carolina,chester,3",-80.8615341186523,34.7040557861328,NA
"south carolina,chester,4",-80.8729934692383,34.543628692627,NA
"south carolina,chester,5",-81.4230346679688,34.5780029296875,NA
"south carolina,chester,6",-81.4230346679688,34.6181106567383,NA
"south carolina,chester,7",-81.4688720703125,34.7269744873047,NA
"south carolina,chester,8",-81.4688720703125,34.7556190490723,NA
"south carolina,chester,9",-81.4746017456055,34.8243751525879,NA
"south carolina,chesterfield",NA,NA,0.442081841407344
"south carolina,chesterfield,1",-80.3229598999023,34.812915802002,NA
"south carolina,chesterfield,2",-79.9104232788086,34.807186126709,NA
"south carolina,chesterfield,3",-79.9104232788086,34.7785377502441,NA
"south carolina,chesterfield,4",-79.8645858764648,34.7327003479004,NA
"south carolina,chesterfield,5",-79.8473968505859,34.6696739196777,NA
"south carolina,chesterfield,6",-79.7786483764648,34.6467590332031,NA
"south carolina,chesterfield,7",-79.7729110717773,34.6123809814453,NA
"south carolina,chesterfield,8",-79.8187484741211,34.5207099914551,NA
"south carolina,chesterfield,9",-79.8359375,34.5207099914551,NA
"south carolina,chesterfield,10",-79.8645858764648,34.486328125,NA
"south carolina,chesterfield,11",-79.9791793823242,34.492057800293,NA
"south carolina,chesterfield,12",-80.019287109375,34.4806022644043,NA
"south carolina,chesterfield,13",-80.2828521728516,34.360279083252,NA
"south carolina,chesterfield,14",-80.3114929199219,34.4806022644043,NA
"south carolina,chesterfield,15",-80.3630599975586,34.5780029296875,NA
"south carolina,chesterfield,16",-80.5406723022461,34.812915802002,NA
"south carolina,chesterfield,17",-80.3229598999023,34.812915802002,NA
"south carolina,clarendon",NA,NA,0.245407081907615
"south carolina,clarendon,1",-79.9791793823242,33.9420204162598,NA
"south carolina,clarendon,2",-79.9333419799805,33.890453338623,NA
"south carolina,clarendon,3",-79.8703231811523,33.8847236633301,NA
"south carolina,clarendon,4",-79.9505310058594,33.7930526733398,NA
"south carolina,clarendon,5",-79.9963607788086,33.7472152709961,NA
"south carolina,clarendon,6",-79.9791793823242,33.7071075439453,NA
"south carolina,clarendon,7",-80.0937728881836,33.5065727233887,NA
"south carolina,clarendon,8",-80.1338729858398,33.5065727233887,NA
"south carolina,clarendon,9",-80.1510696411133,33.4607353210449,NA
"south carolina,clarendon,10",-80.1682510375977,33.4607353210449,NA
"south carolina,clarendon,11",-80.2599258422852,33.449275970459,NA
"south carolina,clarendon,12",-80.3057632446289,33.449275970459,NA
"south carolina,clarendon,13",-80.3573303222656,33.449275970459,NA
"south carolina,clarendon,14",-80.466194152832,33.5294914245605,NA
"south carolina,clarendon,15",-80.4489974975586,33.5581359863281,NA
"south carolina,clarendon,16",-80.5005722045898,33.5695991516113,NA
"south carolina,clarendon,17",-80.5063018798828,33.6097030639648,NA
"south carolina,clarendon,18",-80.4604644775391,33.6555404663086,NA
"south carolina,clarendon,19",-80.4489974975586,33.6956481933594,NA
"south carolina,clarendon,20",-80.3917083740234,33.6956481933594,NA
"south carolina,clarendon,21",-80.3859786987305,33.7815933227539,NA
"south carolina,clarendon,22",-80.2713851928711,33.7930526733398,NA
"south carolina,clarendon,23",-80.2541961669922,33.8217010498047,NA
"south carolina,clarendon,24",-79.9791793823242,33.9420204162598,NA
"south carolina,colleton",NA,NA,0.877737272936218
"south carolina,colleton,1",-80.3974380493164,32.853401184082,NA
"south carolina,colleton,2",-80.4432754516602,32.7674560546875,NA
"south carolina,colleton,3",-80.4031677246094,32.6414070129395,NA
"south carolina,colleton,4",-80.4203567504883,32.6127548217773,NA
"south carolina,colleton,5",-80.3974380493164,32.6184883117676,NA
"south carolina,colleton,6",-80.3974380493164,32.5669212341309,NA
"south carolina,colleton,7",-80.3974380493164,32.538272857666,NA
"south carolina,colleton,8",-80.3687896728516,32.5153541564941,NA
"south carolina,colleton,9",-80.3917083740234,32.5210838317871,NA
"south carolina,colleton,10",-80.4432754516602,32.5038986206055,NA
"south carolina,colleton,11",-80.5234909057617,32.5096244812012,NA
"south carolina,colleton,12",-80.5406723022461,32.5611915588379,NA
"south carolina,colleton,13",-80.5807800292969,32.5955696105957,NA
"south carolina,colleton,14",-80.6438140869141,32.6070289611816,NA
"south carolina,colleton,15",-80.6724548339844,32.6356735229492,NA
"south carolina,colleton,16",-80.6896514892578,32.681510925293,NA
"south carolina,colleton,17",-80.7412109375,32.6872444152832,NA
"south carolina,colleton,18",-80.7927780151367,32.6986999511719,NA
"south carolina,colleton,19",-80.8328857421875,32.7101631164551,NA
"south carolina,colleton,20",-80.9474716186523,32.8705902099609,NA
"south carolina,colleton,21",-81.0735244750977,33.0310173034668,NA
"south carolina,colleton,22",-80.924560546875,33.0997734069824,NA
"south carolina,colleton,23",-80.8844528198242,33.0596656799316,NA
"south carolina,colleton,24",-80.8729934692383,33.12841796875,NA
"south carolina,colleton,25",-80.7755966186523,33.1742553710938,NA
"south carolina,colleton,26",-80.7354888916016,33.1742553710938,NA
"south carolina,colleton,27",-80.6094360351562,33.0711250305176,NA
"south carolina,colleton,28",-80.4260864257812,33.0539360046387,NA
"south carolina,colleton,29",-80.4146270751953,33.0195579528809,NA
"south carolina,colleton,30",-80.3974380493164,32.853401184082,NA
"south carolina,darlington",NA,NA,0.727615403244272
"south carolina,darlington,1",-79.8187484741211,34.5207099914551,NA
"south carolina,darlington,2",-79.7671813964844,34.5035171508789,NA
"south carolina,darlington,3",-79.7328109741211,34.5149765014648,NA
"south carolina,darlington,4",-79.7156143188477,34.4748725891113,NA
"south carolina,darlington,5",-79.744270324707,34.4347648620605,NA
"south carolina,darlington,6",-79.6697769165039,34.3774681091309,NA
"south carolina,darlington,7",-79.6812362670898,34.3373603820801,NA
"south carolina,darlington,8",-79.6583251953125,34.3087120056152,NA
"south carolina,darlington,9",-79.7557220458984,34.2686042785645,NA
"south carolina,darlington,10",-80.0593948364258,34.0967178344727,NA
"south carolina,darlington,11",-80.1109619140625,34.1310958862305,NA
"south carolina,darlington,12",-80.1510696411133,34.1654739379883,NA
"south carolina,darlington,13",-80.0995025634766,34.2055816650391,NA
"south carolina,darlington,14",-80.1166915893555,34.2800636291504,NA
"south carolina,darlington,15",-80.1625213623047,34.3201713562012,NA
"south carolina,darlington,16",-80.1682510375977,34.360279083252,NA
"south carolina,darlington,17",-80.2198181152344,34.3259010314941,NA
"south carolina,darlington,18",-80.2828521728516,34.360279083252,NA
"south carolina,darlington,19",-80.0479354858398,34.4806022644043,NA
"south carolina,darlington,20",-79.9791793823242,34.492057800293,NA
"south carolina,darlington,21",-79.8645858764648,34.486328125,NA
"south carolina,darlington,22",-79.8359375,34.5207099914551,NA
"south carolina,darlington,23",-79.8187484741211,34.5207099914551,NA
"south carolina,dillon",NA,NA,0.196511883987114
"south carolina,dillon,1",-79.5437240600586,34.2399559020996,NA
"south carolina,dillon,2",-79.6124877929688,34.2972526550293,NA
"south carolina,dillon,3",-79.4463272094727,34.6123809814453,NA
"south carolina,dillon,4",-79.0567169189453,34.3029823303223,NA
"south carolina,dillon,5",-79.114013671875,34.2456855773926,NA
"south carolina,dillon,6",-79.1713104248047,34.2628746032715,NA
"south carolina,dillon,7",-79.2228698730469,34.2571449279785,NA
"south carolina,dillon,8",-79.2687072753906,34.2800636291504,NA
"south carolina,dillon,9",-79.2859039306641,34.2800636291504,NA
"south carolina,dillon,10",-79.3603820800781,34.3029823303223,NA
"south carolina,dillon,11",-79.4635162353516,34.2972526550293,NA
"south carolina,dillon,12",-79.5437240600586,34.2399559020996,NA
"south carolina,dorchester",NA,NA,0.968442396433111
"south carolina,dorchester,1",-80.7755966186523,33.1742553710938,NA
"south carolina,dorchester,2",-80.5005722045898,33.3289566040039,NA
"south carolina,dorchester,3",-80.4203567504883,33.2659301757812,NA
"south carolina,dorchester,4",-80.3687896728516,33.2602005004883,NA
"south carolina,dorchester,5",-80.3057632446289,33.1914443969727,NA
"south carolina,dorchester,6",-80.3172225952148,33.1570663452148,NA
"south carolina,dorchester,7",-80.1682510375977,33.0252876281738,NA
"south carolina,dorchester,8",-80.1797103881836,33.0138282775879,NA
"south carolina,dorchester,9",-80.0823059082031,32.9336166381836,NA
"south carolina,dorchester,10",-80.0995025634766,32.8935089111328,NA
"south carolina,dorchester,11",-80.1567993164062,32.8935089111328,NA
"south carolina,dorchester,12",-80.1567993164062,32.853401184082,NA
"south carolina,dorchester,13",-80.1453399658203,32.8190231323242,NA
"south carolina,dorchester,14",-80.2541961669922,32.8362083435059,NA
"south carolina,dorchester,15",-80.3974380493164,32.853401184082,NA
"south carolina,dorchester,16",-80.4146270751953,33.0195579528809,NA
"south carolina,dorchester,17",-80.4260864257812,33.0539360046387,NA
"south carolina,dorchester,18",-80.5807800292969,33.0596656799316,NA
"south carolina,dorchester,19",-80.6896514892578,33.1513366699219,NA
"south carolina,dorchester,20",-80.7755966186523,33.1742553710938,NA
"south carolina,edgefield",NA,NA,0.721530642137235
"south carolina,edgefield,1",-81.6694030761719,33.8217010498047,NA
"south carolina,edgefield,2",-82.0418243408203,33.5466804504395,NA
"south carolina,edgefield,3",-82.1163101196289,33.5925178527832,NA
"south carolina,edgefield,4",-82.1736068725586,33.6154365539551,NA
"south carolina,edgefield,5",-82.1392288208008,33.6669998168945,NA
"south carolina,edgefield,6",-82.1736068725586,33.7357559204102,NA
"south carolina,edgefield,7",-82.1736068725586,33.7758636474609,NA
"south carolina,edgefield,8",-82.1277694702148,33.8331565856934,NA
"south carolina,edgefield,9",-82.1220397949219,33.8560752868652,NA
"south carolina,edgefield,10",-82.1506881713867,33.8675346374512,NA
"south carolina,edgefield,11",-82.1564178466797,33.9362907409668,NA
"south carolina,edgefield,12",-81.9043121337891,33.9821281433105,NA
"south carolina,edgefield,13",-81.8642120361328,33.896183013916,NA
"south carolina,edgefield,14",-81.6694030761719,33.8217010498047,NA
"south carolina,fairfield",NA,NA,0.573723044013605
"south carolina,fairfield,1",-81.4230346679688,34.5780029296875,NA
"south carolina,fairfield,2",-80.8729934692383,34.543628692627,NA
"south carolina,fairfield,3",-80.8787231445312,34.4691390991211,NA
"south carolina,fairfield,4",-80.8271560668945,34.4290351867676,NA
"south carolina,fairfield,5",-80.7755966186523,34.4175758361816,NA
"south carolina,fairfield,6",-80.8271560668945,34.2686042785645,NA
"south carolina,fairfield,7",-81.0563430786133,34.2456855773926,NA
"south carolina,fairfield,8",-81.0907211303711,34.211311340332,NA
"south carolina,fairfield,9",-81.1709289550781,34.211311340332,NA
"south carolina,fairfield,10",-81.1881256103516,34.1712036132812,NA
"south carolina,fairfield,11",-81.3141708374023,34.2456855773926,NA
"south carolina,fairfield,12",-81.4230346679688,34.4462203979492,NA
"south carolina,fairfield,13",-81.4230346679688,34.5780029296875,NA
"south carolina,florence",NA,NA,0.0157970273867249
"south carolina,florence,1",-80.0593948364258,34.0967178344727,NA
"south carolina,florence,2",-79.7270736694336,34.2915229797363,NA
"south carolina,florence,3",-79.6124877929688,34.2972526550293,NA
"south carolina,florence,4",-79.5265426635742,34.2285003662109,NA
"south carolina,florence,5",-79.560920715332,34.1654739379883,NA
"south carolina,florence,6",-79.4978942871094,34.1139068603516,NA
"south carolina,florence,7",-79.5208129882812,34.090991973877,NA
"south carolina,florence,8",-79.4807052612305,33.9821281433105,NA
"south carolina,florence,9",-79.3317413330078,33.8446159362793,NA
"south carolina,florence,10",-79.3030853271484,33.8217010498047,NA
"south carolina,florence,11",-79.3145446777344,33.7930526733398,NA
"south carolina,florence,12",-79.3317413330078,33.8045082092285,NA
"south carolina,florence,13",-79.4864349365234,33.7758636474609,NA
"south carolina,florence,14",-79.6296691894531,33.8217010498047,NA
"south carolina,florence,15",-79.6755065917969,33.8102378845215,NA
"south carolina,florence,16",-79.7213439941406,33.8388862609863,NA
"south carolina,florence,17",-79.7786483764648,33.8388862609863,NA
"south carolina,florence,18",-79.8187484741211,33.8789939880371,NA
"south carolina,florence,19",-79.9333419799805,33.890453338623,NA
"south carolina,florence,20",-79.9791793823242,33.9420204162598,NA
"south carolina,florence,21",-79.8875045776367,33.9821281433105,NA
"south carolina,florence,22",-80.0593948364258,34.0967178344727,NA
"south carolina,georgetown",NA,NA,0.322235791012645
"south carolina,georgetown,1",-79.4463272094727,33.2258224487305,NA
"south carolina,georgetown,2",-79.6755065917969,33.3289566040039,NA
"south carolina,georgetown,3",-79.5208129882812,33.5008430480957,NA
"south carolina,georgetown,4",-79.4291381835938,33.5753288269043,NA
"south carolina,georgetown,5",-79.38330078125,33.7071075439453,NA
"south carolina,georgetown,6",-79.3088150024414,33.770133972168,NA
"south carolina,georgetown,7",-79.2343368530273,33.6956481933594,NA
"south carolina,georgetown,8",-79.1884994506836,33.7185668945312,NA
"south carolina,georgetown,9",-79.119743347168,33.6440811157227,NA
"south carolina,georgetown,10",-79.1254730224609,33.6097030639648,NA
"south carolina,georgetown,11",-79.108283996582,33.5753288269043,NA
"south carolina,georgetown,12",-78.9994201660156,33.5753288269043,NA
"south carolina,georgetown,13",-79.0567169189453,33.5065727233887,NA
"south carolina,georgetown,14",-79.1770324707031,33.3346824645996,NA
"south carolina,georgetown,15",-79.2400665283203,33.3117637634277,NA
"south carolina,georgetown,16",-79.2400665283203,33.3690643310547,NA
"south carolina,georgetown,17",-79.2801742553711,33.3690643310547,NA
"south carolina,georgetown,18",-79.2687072753906,33.2773895263672,NA
"south carolina,georgetown,19",-79.1942291259766,33.2315521240234,NA
"south carolina,georgetown,20",-79.1999588012695,33.1742553710938,NA
"south carolina,georgetown,21",-79.2457962036133,33.1685256958008,NA
"south carolina,georgetown,22",-79.2457962036133,33.134147644043,NA
"south carolina,georgetown,23",-79.3202743530273,33.1456069946289,NA
"south carolina,georgetown,24",-79.4463272094727,33.2258224487305,NA
"south carolina,greenville",NA,NA,0.945846493089033
"south carolina,greenville,1",-82.2194366455078,35.1967964172363,NA
"south carolina,greenville,2",-82.2137145996094,34.8587532043457,NA
"south carolina,greenville,3",-82.1449584960938,34.7842674255371,NA
"south carolina,greenville,4",-82.2366333007812,34.5951919555664,NA
"south carolina,greenville,5",-82.2366333007812,34.5493545532227,NA
"south carolina,greenville,6",-82.3283081054688,34.486328125,NA
"south carolina,greenville,7",-82.4257049560547,34.5608139038086,NA
"south carolina,greenville,8",-82.4486236572266,34.6181106567383,NA
"south carolina,greenville,9",-82.4658126831055,34.7842674255371,NA
"south carolina,greenville,10",-82.5402984619141,35.0019912719727,NA
"south carolina,greenville,11",-82.557487487793,35.0191802978516,NA
"south carolina,greenville,12",-82.5975952148438,35.0249099731445,NA
"south carolina,greenville,13",-82.5861358642578,35.0764770507812,NA
"south carolina,greenville,14",-82.6319732666016,35.0764770507812,NA
"south carolina,greenville,15",-82.7694854736328,35.0707473754883,NA
"south carolina,greenville,16",-82.7007293701172,35.0993957519531,NA
"south carolina,greenville,17",-82.6949996948242,35.1337738037109,NA
"south carolina,greenville,18",-82.6720733642578,35.1280403137207,NA
"south carolina,greenville,19",-82.5001983642578,35.1738777160645,NA
