"","IncidntNum","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Location","lon","lat","violent","HrOfDay","TimeOfDay","HourOfWeek","censusBlock"
"121163",130041897,"NON-CRIMINAL","LOST PROPERTY","Monday",2012-12-31,"12:00","SOUTHERN","NONE","300 Block of CLEMENTINA ST",-122.402444895666,37.7819129774334,"FALSE","12",12,84,"06075017801"
"118690",121038970,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday",2012-12-26,"16:46","NORTHERN","ARREST, CITED","BROADWAY ST / VANNESS AV",-122.423413057205,37.795737109246,"FALSE","16",16.7666666666667,136.766666666667,"06075010900"
"55876",120520845,"LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Monday",2012-07-02,"09:30","RICHMOND","NONE","2900 Block of GEARY BL",-122.450386081905,37.7820428952866,"FALSE","09",9.5,81.5,"06075015700"
"56853",120310793,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Saturday",2012-04-14,"12:00","SOUTHERN","LOCATED","0 Block of TOWNSEND ST",-122.388114583568,37.781884379472,"FALSE","12",12,36,"06075060700"
"42731",120400344,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Sunday",2012-05-20,"10:00","TARAVAL","NONE","SKYLINEBLVD HY / JOHNMUIR DR",-122.50022040363,37.718954166945,"FALSE","10",10,58,"06075060400"
"56211",120527318,"NON-CRIMINAL","LOST PROPERTY","Wednesday",2012-07-04,"10:00","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","10",10,130,"06075018000"
"50142",120471878,"LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Friday",2012-06-15,"17:45","TARAVAL","NONE","1200 Block of ORTEGA ST",-122.476308103857,37.7523424290916,"FALSE","17",17.75,17.75,"06075032802"
"23102",120221974,"ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Sunday",2012-03-18,"16:25","INGLESIDE","ARREST, BOOKED","3300 Block of MISSION ST",-122.421607115588,37.7430114795183,"TRUE","16",16.4166666666667,64.4166666666667,"06075025300"
"80409",126139062,"LARCENY/THEFT","GRAND THEFT OF PROPERTY","Wednesday",2012-09-12,"15:45","BAYVIEW","NONE","1300 Block of FITZGERALD AV",-122.393678036635,37.7223631316369,"FALSE","15",15.75,135.75,"06075023400"
"41757",120391141,"OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Thursday",2012-05-17,"09:19","MISSION","ARREST, BOOKED","1100 Block of GUERRERO ST",-122.422822916473,37.7528697624066,"FALSE","09",9.31666666666667,153.316666666667,"06075021000"
"37649",120344617,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Sunday",2012-04-29,"16:00","SOUTHERN","NONE","RAUSCH ST / HOWARD ST",-122.410507458268,37.7770931489525,"FALSE","16",16,64,"06075017601"
"86407",126153250,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Saturday",2012-10-06,"17:30","SOUTHERN","NONE","MARKET ST / MONTGOMERY ST",-122.402070243227,37.7887198688133,"FALSE","17",17.5,41.5,"06075061500"
"14541",120140487,"VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Saturday",2012-02-18,"20:00","NORTHERN","NONE","3200 Block of FILLMORE ST",-122.436020534029,37.799003093961,"FALSE","20",20,44,"06075012800"
"58879",126097391,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday",2012-07-05,"02:00","MISSION","NONE","18TH ST / HARTFORD ST",-122.433904330322,37.7609552808387,"FALSE","02",2,146,"06075020600"
"48376",120455383,"TRESPASS","TRESPASSING","Saturday",2012-06-09,"15:16","TENDERLOIN","ARREST, CITED","0 Block of GROVE ST",-122.415859883111,37.7787163114488,"FALSE","15",15.2666666666667,39.2666666666667,"06075012402"
"101900",120960279,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Tuesday",2012-11-27,"22:10","PARK","NONE","1900 Block of GEARY BL",-122.434619954462,37.7841770292778,"FALSE","22",22.1666666666667,118.166666666667,"06075015801"
"110502",121019801,"DRIVING UNDER THE INFLUENCE","DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL","Wednesday",2012-12-19,"00:49","RICHMOND","ARREST, BOOKED","500 Block of 23RD AV",-122.482235974035,37.7771762077644,"FALSE","00",0.816666666666667,120.816666666667,"06075047701"
"15463",120152896,"DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Thursday",2012-02-23,"18:20","NORTHERN","ARREST, BOOKED","1300 Block of VANNESS AV",-122.421733845828,37.7880803361439,"FALSE","18",18.3333333333333,162.333333333333,"06075012000"
"115462",120815298,"WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Wednesday",2012-10-10,"19:00","MISSION","ARREST, BOOKED","200 Block of DIAMOND ST",-122.437147740469,37.7588238584799,"FALSE","19",19,139,"06075020500"
"16790",120165231,"WARRANTS","WARRANT ARREST","Tuesday",2012-02-28,"00:45","CENTRAL","ARREST, BOOKED","MASON ST / GEARY ST",-122.409876622532,37.787148807979,"FALSE","00",0.75,96.75,"06075012302"
"40957",120383819,"LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Monday",2012-05-14,"19:45","NORTHERN","NONE","1700 Block of POLK ST",-122.421111309937,37.7928692527055,"FALSE","19",19.75,91.75,"06075011000"
"46446",120434694,"ROBBERY","ROBBERY ON THE STREET WITH A GUN","Friday",2012-06-01,"15:00","SOUTHERN","NONE","MARKET ST / POWELL ST",-122.407545855931,37.784401179486,"TRUE","15",15,15,"06075017601"
"94923",120897105,"ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Monday",2012-11-05,"22:45","CENTRAL","NONE","300 Block of THE EMBARCADERONORTH ST",-122.396807919606,37.7981665946748,"TRUE","22",22.75,94.75,"06075010500"
"45136",120422310,"ASSAULT","THREATS AGAINST LIFE","Monday",2012-05-28,"12:15","TENDERLOIN","NONE","100 Block of HYDE ST",-122.415604499444,37.7819212361345,"TRUE","12",12.25,84.25,"06075012401"
"53506",120503841,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Tuesday",2012-06-26,"18:13","SOUTHERN","PSYCHOPATHIC CASE","800 Block of HOWARD ST",-122.404234846459,37.7822076987994,"FALSE","18",18.2166666666667,114.216666666667,"06075017601"
"114842",120752866,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Tuesday",2012-09-18,"20:00","TARAVAL","NONE","1800 Block of OCEAN AV",-122.461995237826,37.7252335229387,"FALSE","20",20,116,"06075031201"
"53865",120504162,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday",2012-06-26,"18:30","NORTHERN","NONE","1400 Block of GEARY BL",-122.42647904296,37.785181465387,"FALSE","18",18.5,114.5,"06075015900"
"26971",120258353,"NON-CRIMINAL","LOST PROPERTY","Saturday",2012-03-31,"02:00","CENTRAL","NONE","2800 Block of LEAVENWORTH ST",-122.418955451228,37.8068713928368,"FALSE","02",2,26,"06075010200"
"29824",120279503,"LARCENY/THEFT","GRAND THEFT BICYCLE","Friday",2012-04-06,"15:30","MISSION","NONE","100 Block of COLLINGWOOD ST",-122.435882930972,37.7598614908111,"FALSE","15",15.5,15.5,"06075020500"
"23086",120221645,"LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Sunday",2012-03-18,"02:00","CENTRAL","NONE","400 Block of MASON ST",-122.409851224319,37.7872357016775,"FALSE","02",2,50,"06075012302"
"6826",120069417,"OTHER OFFENSES","PAROLE VIOLATION","Wednesday",2012-01-25,"16:24","MISSION","ARREST, BOOKED","1700 Block of MISSION ST",-122.419981164811,37.7695327813569,"FALSE","16",16.4,136.4,"06075020100"
"31004",120290656,"NON-CRIMINAL","AIDED CASE","Thursday",2012-04-12,"15:55","BAYVIEW","NONE","200 Block of WILLIAMS AV",-122.397408700897,37.7299085069905,"FALSE","15",15.9166666666667,159.916666666667,"06075023300"
"114993",120763619,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Sunday",2012-09-23,"01:30","SOUTHERN","NONE","8TH ST / MISSION ST",-122.41316085097,37.7774566611807,"FALSE","01",1.5,49.5,"06075017601"
"80840",126140291,"LARCENY/THEFT","GRAND THEFT OF PROPERTY","Thursday",2012-09-20,"09:00","SOUTHERN","NONE","800 Block of MARKET ST",-122.407036790381,37.78475328357,"FALSE","09",9,153,"06075017601"
"94030",120889403,"LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Tuesday",2012-10-23,"10:00","TARAVAL","NONE","1700 Block of 28TH AV",-122.486011475118,37.7543051764885,"FALSE","10",10,106,"06075032802"
"534",120001481,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Sunday",2012-01-01,"12:10","RICHMOND","NONE","2000 Block of POST ST",-122.436341272857,37.7848508877074,"FALSE","12",12.1666666666667,60.1666666666667,"06075015500"
"4359",120042996,"NON-CRIMINAL","LOST PROPERTY","Thursday",2012-01-12,"22:00","SOUTHERN","NONE","1000 Block of MISSION ST",-122.40877378103,37.7809680409823,"FALSE","22",22,166,"06075017601"
"19205",120188346,"ROBBERY","ROBBERY ON THE STREET, STRONGARM","Tuesday",2012-03-06,"22:30","PARK","NONE","600 Block of HAIGHT ST",-122.432568992526,37.7718017964667,"TRUE","22",22.5,118.5,"06075016700"
"120839",130006114,"VEHICLE THEFT","STOLEN AUTOMOBILE","Monday",2012-12-31,"20:00","INGLESIDE","NONE","0 Block of BYRON CT",-122.444857754383,37.7093423398819,"FALSE","20",20,92,"06075026303"
"119692",121048850,"ASSAULT","INFLICT INJURY ON COHABITEE","Sunday",2012-12-30,"02:30","SOUTHERN","ARREST, BOOKED","100 Block of 6TH ST",-122.408626028337,37.7808558853034,"TRUE","02",2.5,50.5,"06075017601"
"112089",120190517,"DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE FOR SALE","Wednesday",2012-03-07,"17:10","BAYVIEW","ARREST, BOOKED","INDUSTRIAL ST / BAY SHORE BL",-122.406910767793,37.7379666158769,"FALSE","17",17.1666666666667,137.166666666667,NA
"44672",120350288,"VEHICLE THEFT","STOLEN AUTOMOBILE","Wednesday",2012-05-02,"17:30","MISSION","NONE","3000 Block of 23RD ST",-122.413161947529,37.754198230413,"FALSE","17",17.5,137.5,"06075022803"
"64681",126100524,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Tuesday",2012-07-03,"01:21","TARAVAL","NONE","0 Block of WAWONA ST",-122.466625309763,37.7414366641556,"FALSE","01",1.35,97.35,"06075030800"
"72583",120686895,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Tuesday",2012-08-28,"17:40","TARAVAL","NONE","1500 Block of SLOAT BL",-122.489248243364,37.734069270342,"FALSE","17",17.6666666666667,113.666666666667,"06075033100"
"68725",120649633,"DRUG/NARCOTIC","SALE OF MARIJUANA","Wednesday",2012-08-15,"20:27","SOUTHERN","ARREST, BOOKED","JONES ST / MARKET ST",-122.411979487494,37.7809039696758,"FALSE","20",20.45,140.45,"06075017601"
"103407",120510589,"WARRANTS","WARRANT ARREST","Thursday",2012-06-28,"18:27","TENDERLOIN","ARREST, BOOKED","400 Block of ELLIS ST",-122.413859990961,37.7847638571386,"FALSE","18",18.45,162.45,"06075012301"
"95649",120903508,"WARRANTS","WARRANT ARREST","Thursday",2012-11-08,"02:00","TENDERLOIN","ARREST, BOOKED","100 Block of MCALLISTER ST",-122.413710613918,37.7809557775891,"FALSE","02",2,146,"06075012402"
"20153",120178557,"VEHICLE THEFT","STOLEN AUTOMOBILE","Friday",2012-03-02,"23:00","SOUTHERN","NONE","400 Block of HARRISON ST",-122.392098393593,37.786779172198,"FALSE","23",23,23,"06075061500"
"100049",120945641,"ROBBERY","ROBBERY, BODILY FORCE","Thursday",2012-11-22,"00:49","NORTHERN","NONE","LAUSSAT ST / FILLMORE ST",-122.43035513936,37.7716385749015,"TRUE","00",0.816666666666667,144.816666666667,"06075016801"
"72600",120687558,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Tuesday",2012-08-28,"21:16","NORTHERN","ARREST, BOOKED","FELL ST / VANNESS AV",-122.419507546169,37.7763700981455,"FALSE","21",21.2666666666667,117.266666666667,"06075016200"
"87625",120818684,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Friday",2012-10-12,"01:15","BAYVIEW","NONE","100 Block of KIRKWOOD AV",-122.371371824792,37.727749629767,"FALSE","01",1.25,1.25,"06075980600"
"38107",126059642,"NON-CRIMINAL","LOST PROPERTY","Friday",2012-04-27,"21:50","MISSION","NONE","0 Block of HOFF ST",-122.420493675282,37.7635612745528,"FALSE","21",21.8333333333333,21.8333333333333,"06075020100"
"78818",126135327,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Wednesday",2012-09-12,"08:30","BAYVIEW","NONE","1500 Block of SILVER AV",-122.405984140895,37.7323600779261,"FALSE","08",8.5,128.5,"06075025701"
"116036",120892967,"LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Sunday",2012-11-04,"17:20","SOUTHERN","NONE","0 Block of 2ND ST",-122.400839107547,37.7887877573935,"FALSE","17",17.3333333333333,65.3333333333333,"06075061500"
"110876",121019663,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Tuesday",2012-12-18,"21:30","RICHMOND","NONE","300 Block of 9TH AV",-122.47846975072,37.7820857062698,"FALSE","21",21.5,117.5,"06075042601"
"4748",120047651,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Tuesday",2012-01-17,"22:20","BAYVIEW","ARREST, CITED","PHELPS ST / NEWCOMB AV",-122.393526326012,37.7373529003912,"FALSE","22",22.3333333333333,118.333333333333,"06075980900"
"114026",120692206,"OTHER OFFENSES","OBSCENE PHONE CALLS(S)","Tuesday",2012-05-01,"08:00","CENTRAL","NONE","1600 Block of THE EMBARCADERONORTH ST",-122.404864532748,37.806416458209,"FALSE","08",8,104,"06075010100"
"6621",120066009,"VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Tuesday",2012-01-24,"17:10","INGLESIDE","COMPLAINANT REFUSES TO PROSECUTE","4400 Block of MISSION ST",-122.433420027378,37.7267218306538,"FALSE","17",17.1666666666667,113.166666666667,"06075025500"
"70385",120665093,"NON-CRIMINAL","FOUND PROPERTY","Tuesday",2012-08-21,"09:23","PARK","NONE","HAIGHT ST / DIVISADERO ST",-122.437048523435,37.7712678186367,"FALSE","09",9.38333333333333,105.383333333333,"06075016700"
"6328",120065794,"DRUG/NARCOTIC","POSSESSION OF BASE/ROCK COCAINE FOR SALE","Tuesday",2012-01-24,"16:28","TENDERLOIN","ARREST, BOOKED","400 Block of ELLIS ST",-122.413814750772,37.784701755959,"FALSE","16",16.4666666666667,112.466666666667,"06075012502"
"49787",120470836,"FRAUD","DEFRAUDING AN INNKEEPER","Friday",2012-06-15,"13:03","NORTHERN","NONE","2200 Block of CHESTNUT ST",-122.440647219351,37.8002914987179,"FALSE","13",13.05,13.05,"06075012601"
"85611",120726548,"ROBBERY","ROBBERY, BODILY FORCE","Monday",2012-09-10,"20:39","TENDERLOIN","DISTRICT ATTORNEY REFUSES TO PROSECUTE","200 Block of TAYLOR ST",-122.411233654947,37.7848313682205,"TRUE","20",20.65,92.65,"06075012502"
"60192",120370571,"LOITERING","OBSTRUCTING PUBLIC THOROUGHFARE","Thursday",2012-05-10,"06:27","NORTHERN","ARREST, BOOKED","200 Block of LARKIN ST",-122.416731020042,37.7796031385841,"FALSE","06",6.45,150.45,"06075012402"
"1529",120021542,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Sunday",2012-01-08,"17:45","CENTRAL","ARREST, CITED","400 Block of BAY ST",-122.413627644252,37.8055827598089,"FALSE","17",17.75,65.75,"06075010100"
"75915",120558937,"DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Sunday",2012-07-15,"17:50","PARK","ARREST, BOOKED","1800 Block of HAIGHT ST",-122.453086040614,37.7692495872967,"FALSE","17",17.8333333333333,65.8333333333333,"06075016600"
"81290",120762611,"LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Saturday",2012-09-22,"19:00","NORTHERN","NONE","LYON ST / BAY ST",-122.447821446662,37.8016306398067,"FALSE","19",19,43,NA
"29687",120283106,"DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Monday",2012-04-09,"22:40","NORTHERN","ARREST, BOOKED","POST ST / LARKIN ST",-122.41827417166,37.7870372043685,"FALSE","22",22.6666666666667,94.6666666666667,"06075012202"
"23151",120222831,"OTHER OFFENSES","POSSESSION OF BURGLARY TOOLS","Sunday",2012-03-18,"23:29","SOUTHERN","ARREST, BOOKED","6TH ST / MISSION ST",-122.408710606663,37.7809706722053,"FALSE","23",23.4833333333333,71.4833333333333,"06075017601"
"88180",126155660,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday",2012-10-09,"18:00","PARK","NONE","FULTON ST / WILLARDNORTH ST",-122.456285628638,37.7745541196474,"FALSE","18",18,114,NA
"101960",120961603,"NON-CRIMINAL","FOUND PROPERTY","Tuesday",2012-11-27,"08:00","RICHMOND","NONE","100 Block of JORDAN AV",-122.456618429498,37.783170219855,"FALSE","08",8,104,"06075015400"
"11758",120106229,"ASSAULT","BATTERY","Tuesday",2012-02-07,"13:00","BAYVIEW","NONE","CONNECTICUT ST / 25TH ST",-122.396516098253,37.7523112196847,"TRUE","13",13,109,"06075061400"
"74021",120694127,"ASSAULT","BATTERY","Thursday",2012-08-30,"20:40","TARAVAL","NONE","GENEVA AV / LOUISBURG ST",-122.449293553642,37.7217527657014,"TRUE","20",20.6666666666667,164.666666666667,"06075031202"
"122082",136017696,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday",2012-12-20,"18:00","SOUTHERN","NONE","FOLSOM ST / THE EMBARCADEROSOUTH ST",-122.390094248247,37.7907638589303,"FALSE","18",18,162,"06075061500"
"15740",120153634,"WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Thursday",2012-02-23,"22:55","INGLESIDE","ARREST, BOOKED","900 Block of GENEVA AV",-122.440154754591,37.7160342431309,"FALSE","22",22.9166666666667,166.916666666667,"06075026301"
"776",120009322,"BURGLARY","BURGLARY, HOT PROWL, UNLAWFUL ENTRY","Wednesday",2012-01-04,"12:30","INGLESIDE","NONE","100 Block of CAMBRIDGE ST",-122.419327453725,37.7311569860896,"FALSE","12",12.5,132.5,"06075025600"
"100412",120949160,"BURGLARY","BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","Friday",2012-11-09,"19:00","TARAVAL","NONE","2600 Block of 35TH AV",-122.492685132419,37.7381693899135,"FALSE","19",19,19,"06075033000"
"67787",120632359,"LARCENY/THEFT","GRAND THEFT FROM PERSON","Friday",2012-08-10,"04:11","MISSION","NONE","300 Block of ALABAMA ST",-122.412460308039,37.7654674138384,"FALSE","04",4.18333333333333,4.18333333333333,"06075017700"
"91940",120873898,"DRUG/NARCOTIC","POSSESSION OF BASE/ROCK COCAINE","Monday",2012-10-29,"16:44","TENDERLOIN","ARREST, BOOKED","ELLIS ST / JONES ST",-122.412784096502,37.7848656939526,"FALSE","16",16.7333333333333,88.7333333333333,"06075012301"
"56807",120538020,"NON-CRIMINAL","DEATH REPORT, CAUSE UNKNOWN","Thursday",2012-07-05,"12:00","SOUTHERN","NONE","100 Block of 6TH ST",-122.407572211707,37.7800184182524,"FALSE","12",12,156,"06075017601"
"111716",120477810,"VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Friday",2012-06-15,"18:00","CENTRAL","NONE","0 Block of WATER ST",-122.432372414359,37.7687153599038,"FALSE","18",18,18,"06075016900"
"84397",120805261,"OTHER OFFENSES","RESISTING ARREST","Sunday",2012-10-07,"11:59","SOUTHERN","ARREST, CITED","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"FALSE","11",11.9833333333333,59.9833333333333,"06075018000"
"84076",120786279,"NON-CRIMINAL","DEATH REPORT, CAUSE UNKNOWN","Sunday",2012-09-30,"18:30","NORTHERN","NONE","1700 Block of GREEN ST",-122.428153198806,37.7969534285329,"FALSE","18",18.5,66.5,"06075013000"
"40618",120382980,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Monday",2012-05-14,"15:20","BAYVIEW","PSYCHOPATHIC CASE","EVANS AV / 3RD ST",-122.387927387609,37.7427030847405,"FALSE","15",15.3333333333333,87.3333333333333,"06075980900"
"12311",120120893,"TRESPASS","TRESPASSING","Sunday",2012-02-12,"14:10","NORTHERN","ARREST, CITED","2300 Block of BUCHANAN ST",-122.431017067169,37.7914164792961,"FALSE","14",14.1666666666667,62.1666666666667,"06075013500"
"118236",121034075,"VEHICLE THEFT","STOLEN AUTOMOBILE","Sunday",2012-12-23,"23:30","RICHMOND","NONE","600 Block of 41ST AV",-122.501492352812,37.775974423958,"FALSE","23",23.5,71.5,"06075047901"
"97121",120794551,"ROBBERY","ROBBERY, BODILY FORCE","Wednesday",2012-10-03,"20:42","CENTRAL","ARREST, BOOKED","100 Block of JACKSON ST",-122.398859251506,37.7969838270596,"TRUE","20",20.7,140.7,"06075010500"
"52768",126086457,"LARCENY/THEFT","PETTY THEFT OF PROPERTY","Saturday",2012-06-09,"17:30","CENTRAL","NONE","1400 Block of STOCKTON ST",-122.408989312773,37.7991744792285,"FALSE","17",17.5,41.5,"06075010700"
"67577",120638216,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE","Saturday",2012-08-11,"19:22","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"TRUE","19",19.3666666666667,43.3666666666667,"06075018000"
"121289",130079600,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Monday",2012-12-31,"00:01","PARK","NONE","1200 Block of BRODERICK ST",-122.440835324839,37.781787773576,"FALSE","00",0.0166666666666667,72.0166666666667,"06075015801"
"24734",120236694,"OTHER OFFENSES","TRAFFIC VIOLATION","Friday",2012-03-23,"16:10","BAYVIEW","ARREST, CITED","SILVER AV / SAN BRUNO AV",-122.405610268222,37.732438864982,"FALSE","16",16.1666666666667,16.1666666666667,"06075025701"
"103647",120976276,"WARRANTS","WARRANT ARREST","Monday",2012-12-03,"16:15","TARAVAL","ARREST, BOOKED","2200 Block of JUDAH ST",-122.485917551195,37.7614157127553,"FALSE","16",16.25,88.25,"06075032602"
"86208",120812921,"WARRANTS","ENROUTE TO DEPARTMENT OF CORRECTIONS","Wednesday",2012-10-10,"03:03","BAYVIEW","NONE","1200 Block of INGALLS ST",-122.379533620229,37.7309432782309,"FALSE","03",3.05,123.05,"06075023103"
"90274",120852353,"MISSING PERSON","MISSING JUVENILE","Monday",2012-10-22,"08:00","INGLESIDE","LOCATED","100 Block of SICKLES AV",-122.45410702679,37.7099022923632,"FALSE","08",8,80,"06075026200"
"70747",120669023,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday",2012-08-22,"14:36","NORTHERN","ARREST, CITED","VANNESS AV / CLAY ST",-122.422695629365,37.7921733284528,"FALSE","14",14.6,134.6,"06075013101"
"68154",120622322,"OTHER OFFENSES","CRUELTY TO ANIMALS","Monday",2012-08-06,"16:30","SOUTHERN","NONE","3RD ST / BRANNAN ST",-122.394304475194,37.7800905305924,"FALSE","16",16.5,88.5,"06075018000"
"22704",120219963,"FRAUD","CREDIT CARD, THEFT BY USE OF","Saturday",2012-03-17,"20:00","SOUTHERN","NONE","800 Block of MARKET ST",-122.407036790381,37.78475328357,"FALSE","20",20,44,"06075017601"
"120619",126206774,"LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday",2012-12-28,"17:00","INGLESIDE","NONE","SHOTWELL ST / MONTEZUMA ST",-122.415019136898,37.7460429339138,"FALSE","17",17,17,"06075025200"
"121105",130030618,"VEHICLE THEFT","STOLEN AND RECOVERED VEHICLE","Monday",2012-12-31,"17:00","BAYVIEW","NONE","CORTLAND AV / BAY SHORE BL",-122.406979507963,37.739566960911,"FALSE","17",17,89,"06075025100"
"48546",120451739,"MISSING PERSON","FOUND PERSON","Friday",2012-06-08,"00:30","INGLESIDE","NONE","200 Block of THERESA ST",-122.435620215031,37.729613284403,"FALSE","00",0.5,0.5,"06075025500"
"3418",120030101,"OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Wednesday",2012-01-11,"18:00","INGLESIDE","ARREST, BOOKED","200 Block of ANKENY ST",-122.405788418104,37.7197704652952,"FALSE","18",18,138,"06075025900"
"10456",120104386,"WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Monday",2012-02-06,"19:27","TENDERLOIN","ARREST, BOOKED","HYDE ST / EDDY ST",-122.415885065788,37.7835160564153,"FALSE","19",19.45,91.45,"06075012401"
"109433",120316321,"BURGLARY","BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","Thursday",2012-04-19,"17:30","BAYVIEW","NONE","700 Block of JERROLD AV",-122.373154417157,37.7294429083669,"FALSE","17",17.5,161.5,"06075023103"
"87680",120825372,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Friday",2012-08-03,"02:00","BAYVIEW","NONE","1500 Block of REVERE AV",-122.389112444728,37.7309346723557,"FALSE","02",2,2,"06075023200"
"66772",120629146,"ROBBERY","ROBBERY ON THE STREET WITH A GUN","Wednesday",2012-08-08,"23:52","BAYVIEW","NONE","2100 Block of EVANS AV",-122.396825777359,37.7486225969483,"TRUE","23",23.8666666666667,143.866666666667,"06075980900"
"80172",120759000,"OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Friday",2012-09-21,"16:48","NORTHERN","NONE","600 Block of POLK ST",-122.4190055113,37.7824274355649,"FALSE","16",16.8,16.8,"06075012402"
"109492",120776719,"OTHER OFFENSES","CONSPIRACY","Thursday",2012-09-27,"20:00","INGLESIDE","ARREST, BOOKED","1000 Block of DUNCAN ST",-122.443263494308,37.7465400523484,"FALSE","20",20,164,"06075021600"
"17668",120177048,"OTHER OFFENSES","TRAFFIC VIOLATION","Friday",2012-03-02,"23:43","BAYVIEW","ARREST, CITED","3RD ST / VANDYKE AV",-122.392625489263,37.7292804432175,"FALSE","23",23.7166666666667,23.7166666666667,"06075023200"
"8192",120076898,"NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Saturday",2012-01-28,"02:08","CENTRAL","PSYCHOPATHIC CASE","1300 Block of HYDE ST",-122.417926453681,37.7934025390188,"FALSE","02",2.13333333333333,26.1333333333333,"06075011000"
"50738",126080697,"NON-CRIMINAL","LOST PROPERTY","Saturday",2012-06-09,"17:00","CENTRAL","NONE","300 Block of POST ST",-122.407309751547,37.7883971527512,"FALSE","17",17,41,"06075011700"
"106852",120999751,"ASSAULT","CHILD ABUSE (PHYSICAL)","Wednesday",2012-12-12,"02:00","BAYVIEW","ARREST, BOOKED","NEWCOMB AV / MENDELL ST",-122.389774683064,37.735226586208,"TRUE","02",2,122,"06075061200"
"107382",120861207,"LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Thursday",2012-10-25,"15:24","SOUTHERN","NONE","900 Block of MARKET ST",-122.408051765969,37.7839574642232,"FALSE","15",15.4,159.4,"06075017601"
"90159",120842837,"DRUG/NARCOTIC","SALE OF HEROIN","Friday",2012-10-19,"15:37","TENDERLOIN","ARREST, BOOKED","TURK ST / LEAVENWORTH ST",-122.414056291891,37.7827931071006,"FALSE","15",15.6166666666667,15.6166666666667,"06075012401"
"107104",120845803,"ROBBERY","ROBBERY ON THE STREET, STRONGARM","Friday",2012-10-12,"13:55","SOUTHERN","NONE","800 Block of BRYANT ST",-122.403742962696,37.7752316978114,"TRUE","13",13.9166666666667,13.9166666666667,"06075018000"
