"","x","y","sheep","strip"
"11586",965,655,1,7
"11587",965,665,1,7
"11588",965,675,1,7
"11589",965,685,1,7
"11590",965,695,1,7
"11591",965,705,1,7
"11592",965,715,1,7
"11593",965,725,1,7
"11594",965,735,1,7
"11595",965,745,1,7
"11596",965,755,1,7
"11597",965,765,1,7
"11598",965,775,1,7
"11599",965,785,1,7
"11600",965,795,1,7
"11601",965,805,1,7
"11602",965,815,1,7
"11603",965,825,1,7
"11604",965,835,1,7
"11605",965,845,1,7
"11606",965,855,1,7
"11607",965,865,1,7
"11608",965,875,1,7
"11609",965,885,1,7
"11610",965,895,1,7
"11611",965,905,1,7
"11612",965,915,1,7
"11613",965,925,1,7
"11614",965,935,1,7
"11615",965,945,1,7
"11616",965,955,1,7
"11617",965,965,1,7
"11618",965,975,1,7
"11619",965,985,1,7
"11620",965,995,1,7
"11621",965,1005,1,7
"11622",965,1015,1,7
"11623",965,1025,1,7
"11624",965,1035,1,7
"11625",965,1045,1,7
"11626",965,1055,1,7
"11627",965,1065,1,7
"11628",965,1075,1,7
"11629",965,1085,1,7
"11630",965,1095,1,7
"11631",965,1105,1,7
"11632",965,1115,1,7
"11633",965,1125,1,7
"11634",965,1135,1,7
"11635",965,1145,1,7
"11636",965,1155,1,7
"11637",965,1165,1,7
"11638",965,1175,1,7
"11639",965,1185,1,7
"11640",965,1195,1,7
"11641",975,5,1,7
"11642",975,15,1,7
"11643",975,25,1,7
"11644",975,35,1,7
"11645",975,45,1,7
"11646",975,55,1,7
"11647",975,65,1,7
"11648",975,75,1,7
"11649",975,85,1,7
"11650",975,95,1,7
"11651",975,105,1,7
"11652",975,115,1,7
"11653",975,125,1,7
"11654",975,135,1,7
"11655",975,145,1,7
"11656",975,155,1,7
"11657",975,165,1,7
"11658",975,175,1,7
"11659",975,185,1,7
"11660",975,195,1,7
"11661",975,205,1,7
"11662",975,215,1,7
"11663",975,225,1,7
"11664",975,235,1,7
"11665",975,245,1,7
"11666",975,255,1,7
"11667",975,265,1,7
"11668",975,275,1,7
"11669",975,285,1,7
"11670",975,295,1,7
"11671",975,305,1,7
"11672",975,315,1,7
"11673",975,325,1,7
"11674",975,335,1,7
"11675",975,345,1,7
"11676",975,355,1,7
"11677",975,365,1,7
"11678",975,375,1,7
"11679",975,385,1,7
"11680",975,395,1,7
"11681",975,405,1,7
"11682",975,415,1,7
"11683",975,425,1,7
"11684",975,435,1,7
"11685",975,445,1,7
"11686",975,455,1,7
"11687",975,465,1,7
"11688",975,475,1,7
"11689",975,485,1,7
"11690",975,495,1,7
"11691",975,505,1,7
"11692",975,515,1,7
"11693",975,525,1,7
"11694",975,535,1,7
"11695",975,545,1,7
"11696",975,555,1,7
"11697",975,565,1,7
"11698",975,575,1,7
"11699",975,585,1,7
"11700",975,595,1,7
"11701",975,605,1,7
"11702",975,615,1,7
"11703",975,625,1,7
"11704",975,635,1,7
"11705",975,645,1,7
"11706",975,655,1,7
"11707",975,665,1,7
"11708",975,675,1,7
"11709",975,685,1,7
"11710",975,695,1,7
"11711",975,705,1,7
"11712",975,715,1,7
"11713",975,725,1,7
"11714",975,735,1,7
"11715",975,745,1,7
"11716",975,755,1,7
"11717",975,765,1,7
"11718",975,775,1,7
"11719",975,785,1,7
"11720",975,795,1,7
"11721",975,805,1,7
"11722",975,815,1,7
"11723",975,825,1,7
"11724",975,835,1,7
"11725",975,845,1,7
"11726",975,855,1,7
"11727",975,865,1,7
"11728",975,875,1,7
"11729",975,885,1,7
"11730",975,895,1,7
"11731",975,905,1,7
"11732",975,915,1,7
"11733",975,925,1,7
"11734",975,935,1,7
"11735",975,945,1,7
"11736",975,955,1,7
"11737",975,965,1,7
"11738",975,975,1,7
"11739",975,985,1,7
"11740",975,995,1,7
"11741",975,1005,1,7
"11742",975,1015,1,7
"11743",975,1025,1,7
"11744",975,1035,1,7
"11745",975,1045,1,7
"11746",975,1055,1,7
"11747",975,1065,1,7
"11748",975,1075,1,7
"11749",975,1085,1,7
"11750",975,1095,1,7
"11751",975,1105,1,7
"11752",975,1115,1,7
"11753",975,1125,1,7
"11754",975,1135,1,7
"11755",975,1145,1,7
"11756",975,1155,1,7
"11757",975,1165,1,7
"11758",975,1175,1,7
"11759",975,1185,1,7
"11760",975,1195,1,7
"11761",985,5,1,7
"11762",985,15,1,7
"11763",985,25,1,7
"11764",985,35,1,7
"11765",985,45,1,7
"11766",985,55,1,7
"11767",985,65,1,7
"11768",985,75,1,7
"11769",985,85,1,7
"11770",985,95,1,7
"11771",985,105,1,7
"11772",985,115,1,7
"11773",985,125,1,7
"11774",985,135,1,7
"11775",985,145,1,7
"11776",985,155,1,7
"11777",985,165,1,7
"11778",985,175,1,7
"11779",985,185,1,7
"11780",985,195,1,7
"11781",985,205,1,7
"11782",985,215,1,7
"11783",985,225,1,7
"11784",985,235,1,7
"11785",985,245,1,7
"11786",985,255,1,7
"11787",985,265,1,7
"11788",985,275,1,7
"11789",985,285,1,7
"11790",985,295,1,7
"11791",985,305,1,7
"11792",985,315,1,7
"11793",985,325,1,7
"11794",985,335,1,7
"11795",985,345,1,7
"11796",985,355,1,7
"11797",985,365,1,7
"11798",985,375,1,7
"11799",985,385,1,7
"11800",985,395,1,7
"11801",985,405,1,7
"11802",985,415,1,7
"11803",985,425,1,7
"11804",985,435,1,7
"11805",985,445,1,7
"11806",985,455,1,7
"11807",985,465,1,7
"11808",985,475,1,7
"11809",985,485,1,7
"11810",985,495,1,7
"11811",985,505,1,7
"11812",985,515,1,7
"11813",985,525,1,7
"11814",985,535,1,7
"11815",985,545,1,7
"11816",985,555,1,7
"11817",985,565,1,7
"11818",985,575,1,7
"11819",985,585,1,7
"11820",985,595,1,7
"11821",985,605,1,7
"11822",985,615,1,7
"11823",985,625,1,7
"11824",985,635,1,7
"11825",985,645,1,7
"11826",985,655,1,7
"11827",985,665,1,7
"11828",985,675,1,7
"11829",985,685,1,7
"11830",985,695,1,7
"11831",985,705,1,7
"11832",985,715,1,7
"11833",985,725,1,7
"11834",985,735,1,7
"11835",985,745,1,7
"11836",985,755,1,7
"11837",985,765,1,7
"11838",985,775,1,7
"11839",985,785,1,7
"11840",985,795,1,7
"11841",985,805,1,7
"11842",985,815,1,7
"11843",985,825,1,7
"11844",985,835,1,7
"11845",985,845,1,7
"11846",985,855,1,7
"11847",985,865,1,7
"11848",985,875,1,7
"11849",985,885,1,7
"11850",985,895,1,7
"11851",985,905,1,7
"11852",985,915,1,7
"11853",985,925,1,7
"11854",985,935,1,7
"11855",985,945,1,7
"11856",985,955,1,7
"11857",985,965,1,7
"11858",985,975,1,7
"11859",985,985,1,7
"11860",985,995,1,7
"11861",985,1005,1,7
"11862",985,1015,1,7
"11863",985,1025,1,7
"11864",985,1035,1,7
"11865",985,1045,1,7
"11866",985,1055,1,7
"11867",985,1065,1,7
"11868",985,1075,1,7
"11869",985,1085,1,7
"11870",985,1095,1,7
"11871",985,1105,1,7
"11872",985,1115,1,7
"11873",985,1125,1,7
"11874",985,1135,1,7
"11875",985,1145,1,7
"11876",985,1155,1,7
"11877",985,1165,1,7
"11878",985,1175,1,7
"11879",985,1185,1,7
"11880",985,1195,1,7
"11881",995,5,1,7
"11882",995,15,1,7
"11883",995,25,1,7
"11884",995,35,1,7
"11885",995,45,1,7
"11886",995,55,1,7
"11887",995,65,1,7
"11888",995,75,1,7
"11889",995,85,1,7
"11890",995,95,1,7
"11891",995,105,1,7
"11892",995,115,1,7
"11893",995,125,1,7
"11894",995,135,1,7
"11895",995,145,1,7
"11896",995,155,1,7
"11897",995,165,1,7
"11898",995,175,1,7
"11899",995,185,1,7
"11900",995,195,1,7
"11901",995,205,1,7
"11902",995,215,1,7
"11903",995,225,1,7
"11904",995,235,1,7
"11905",995,245,1,7
"11906",995,255,1,7
"11907",995,265,1,7
"11908",995,275,1,7
"11909",995,285,1,7
"11910",995,295,1,7
"11911",995,305,1,7
"11912",995,315,1,7
"11913",995,325,1,7
"11914",995,335,1,7
"11915",995,345,1,7
"11916",995,355,1,7
"11917",995,365,1,7
"11918",995,375,1,7
"11919",995,385,1,7
"11920",995,395,1,7
"11921",995,405,1,7
"11922",995,415,1,7
"11923",995,425,1,7
"11924",995,435,1,7
"11925",995,445,1,7
"11926",995,455,1,7
"11927",995,465,1,7
"11928",995,475,1,7
"11929",995,485,1,7
"11930",995,495,1,7
"11931",995,505,1,7
"11932",995,515,1,7
"11933",995,525,1,7
"11934",995,535,1,7
"11935",995,545,1,7
"11936",995,555,1,7
"11937",995,565,1,7
"11938",995,575,1,7
"11939",995,585,1,7
"11940",995,595,1,7
"11941",995,605,1,7
"11942",995,615,1,7
"11943",995,625,1,7
"11944",995,635,1,7
"11945",995,645,1,7
"11946",995,655,1,7
"11947",995,665,1,7
"11948",995,675,1,7
"11949",995,685,1,7
"11950",995,695,1,7
"11951",995,705,1,7
"11952",995,715,1,7
"11953",995,725,1,7
"11954",995,735,1,7
"11955",995,745,1,7
"11956",995,755,1,7
"11957",995,765,1,7
"11958",995,775,1,7
"11959",995,785,1,7
"11960",995,795,1,7
"11961",995,805,1,7
"11962",995,815,1,7
"11963",995,825,1,7
"11964",995,835,1,7
"11965",995,845,1,7
"11966",995,855,1,7
"11967",995,865,1,7
"11968",995,875,1,7
"11969",995,885,1,7
"11970",995,895,1,7
"11971",995,905,1,7
"11972",995,915,1,7
"11973",995,925,1,7
"11974",995,935,1,7
"11975",995,945,1,7
"11976",995,955,1,7
"11977",995,965,1,7
"11978",995,975,1,7
"11979",995,985,1,7
"11980",995,995,1,7
"11981",995,1005,1,7
"11982",995,1015,1,7
"11983",995,1025,1,7
"11984",995,1035,1,7
"11985",995,1045,1,7
"11986",995,1055,1,7
"11987",995,1065,1,7
"11988",995,1075,1,7
"11989",995,1085,1,7
"11990",995,1095,1,7
"11991",995,1105,1,7
"11992",995,1115,1,7
"11993",995,1125,1,7
"11994",995,1135,1,7
"11995",995,1145,1,7
"11996",995,1155,1,7
"11997",995,1165,1,7
"11998",995,1175,1,7
"11999",995,1185,1,7
"12000",995,1195,1,7
"12001",1005,5,1,7
"12002",1005,15,1,7
"12003",1005,25,1,7
"12004",1005,35,1,7
"12005",1005,45,1,7
"12006",1005,55,1,7
"12007",1005,65,1,7
"12008",1005,75,1,7
"12009",1005,85,1,7
"12010",1005,95,1,7
"12011",1005,105,1,7
"12012",1005,115,1,7
"12013",1005,125,1,7
"12014",1005,135,1,7
"12015",1005,145,1,7
"12016",1005,155,1,7
"12017",1005,165,1,7
"12018",1005,175,1,7
"12019",1005,185,1,7
"12020",1005,195,1,7
"12021",1005,205,1,7
"12022",1005,215,1,7
"12023",1005,225,1,7
"12024",1005,235,1,7
"12025",1005,245,1,7
"12026",1005,255,1,7
"12027",1005,265,1,7
"12028",1005,275,1,7
"12029",1005,285,1,7
"12030",1005,295,1,7
"12031",1005,305,1,7
"12032",1005,315,1,7
"12033",1005,325,1,7
"12034",1005,335,1,7
"12035",1005,345,1,7
"12036",1005,355,1,7
"12037",1005,365,1,7
"12038",1005,375,1,7
"12039",1005,385,1,7
"12040",1005,395,1,7
"12041",1005,405,1,7
"12042",1005,415,1,7
"12043",1005,425,1,7
"12044",1005,435,1,7
"12045",1005,445,1,7
"12046",1005,455,1,7
"12047",1005,465,1,7
"12048",1005,475,1,7
"12049",1005,485,1,7
"12050",1005,495,1,7
"12051",1005,505,1,7
"12052",1005,515,1,7
"12053",1005,525,1,7
"12054",1005,535,1,7
"12055",1005,545,1,7
"12056",1005,555,1,7
"12057",1005,565,1,7
"12058",1005,575,1,7
"12059",1005,585,1,7
"12060",1005,595,1,7
"12061",1005,605,1,7
"12062",1005,615,1,7
"12063",1005,625,1,7
"12064",1005,635,1,7
"12065",1005,645,1,7
"12066",1005,655,1,7
"12067",1005,665,1,7
"12068",1005,675,1,7
"12069",1005,685,1,7
"12070",1005,695,1,7
"12071",1005,705,1,7
"12072",1005,715,1,7
"12073",1005,725,1,7
"12074",1005,735,1,7
"12075",1005,745,1,7
"12076",1005,755,1,7
"12077",1005,765,1,7
"12078",1005,775,1,7
"12079",1005,785,1,7
"12080",1005,795,1,7
"12081",1005,805,1,7
"12082",1005,815,1,7
"12083",1005,825,1,7
"12084",1005,835,1,7
"12085",1005,845,1,7
"12086",1005,855,1,7
"12087",1005,865,1,7
"12088",1005,875,1,7
"12089",1005,885,1,7
"12090",1005,895,1,7
"12091",1005,905,1,7
"12092",1005,915,1,7
"12093",1005,925,1,7
"12094",1005,935,1,7
"12095",1005,945,1,7
"12096",1005,955,1,7
"12097",1005,965,1,7
"12098",1005,975,1,7
"12099",1005,985,1,7
"12100",1005,995,1,7
"12101",1005,1005,1,7
"12102",1005,1015,1,7
"12103",1005,1025,1,7
"12104",1005,1035,1,7
"12105",1005,1045,1,7
"12106",1005,1055,1,7
"12107",1005,1065,1,7
"12108",1005,1075,1,7
"12109",1005,1085,1,7
"12110",1005,1095,1,7
"12111",1005,1105,1,7
"12112",1005,1115,1,7
"12113",1005,1125,1,7
"12114",1005,1135,1,7
"12115",1005,1145,1,7
"12116",1005,1155,1,7
"12117",1005,1165,1,7
"12118",1005,1175,1,7
"12119",1005,1185,1,7
"12120",1005,1195,1,7
"12121",1015,5,1,7
"12122",1015,15,1,7
"12123",1015,25,1,7
"12124",1015,35,1,7
"12125",1015,45,1,7
"12126",1015,55,1,7
"12127",1015,65,1,7
"12128",1015,75,1,7
"12129",1015,85,1,7
"12130",1015,95,1,7
"12131",1015,105,1,7
"12132",1015,115,1,7
"12133",1015,125,1,7
"12134",1015,135,1,7
"12135",1015,145,1,7
"12136",1015,155,1,7
"12137",1015,165,1,7
"12138",1015,175,1,7
"12139",1015,185,1,7
"12140",1015,195,1,7
"12141",1015,205,1,7
"12142",1015,215,1,7
"12143",1015,225,1,7
"12144",1015,235,1,7
"12145",1015,245,1,7
"12146",1015,255,1,7
"12147",1015,265,1,7
"12148",1015,275,1,7
"12149",1015,285,1,7
"12150",1015,295,1,7
"12151",1015,305,1,7
"12152",1015,315,1,7
"12153",1015,325,1,7
"12154",1015,335,1,7
"12155",1015,345,1,7
"12156",1015,355,1,7
"12157",1015,365,1,7
"12158",1015,375,1,7
"12159",1015,385,1,7
"12160",1015,395,1,7
"12161",1015,405,1,7
"12162",1015,415,1,7
"12163",1015,425,1,7
"12164",1015,435,1,7
"12165",1015,445,1,7
"12166",1015,455,1,7
"12167",1015,465,1,7
"12168",1015,475,1,7
"12169",1015,485,1,7
"12170",1015,495,1,7
"12171",1015,505,1,7
"12172",1015,515,1,7
"12173",1015,525,1,7
"12174",1015,535,1,7
"12175",1015,545,1,7
"12176",1015,555,1,7
"12177",1015,565,1,7
"12178",1015,575,1,7
"12179",1015,585,1,7
"12180",1015,595,1,7
"12181",1015,605,1,7
"12182",1015,615,1,7
"12183",1015,625,1,7
"12184",1015,635,1,7
"12185",1015,645,1,7
"12186",1015,655,1,7
"12187",1015,665,1,7
"12188",1015,675,1,7
"12189",1015,685,1,7
"12190",1015,695,1,7
"12191",1015,705,1,7
"12192",1015,715,1,7
"12193",1015,725,1,7
"12194",1015,735,1,7
"12195",1015,745,1,7
"12196",1015,755,1,7
"12197",1015,765,1,7
"12198",1015,775,1,7
"12199",1015,785,1,7
"12200",1015,795,1,7
"12201",1015,805,1,7
"12202",1015,815,1,7
"12203",1015,825,1,7
"12204",1015,835,1,7
"12205",1015,845,1,7
"12206",1015,855,1,7
"12207",1015,865,1,7
"12208",1015,875,1,7
"12209",1015,885,1,7
"12210",1015,895,1,7
"12211",1015,905,1,7
"12212",1015,915,1,7
"12213",1015,925,1,7
"12214",1015,935,1,7
"12215",1015,945,1,7
"12216",1015,955,1,7
"12217",1015,965,1,7
"12218",1015,975,1,7
"12219",1015,985,1,7
"12220",1015,995,1,7
"12221",1015,1005,1,7
"12222",1015,1015,1,7
"12223",1015,1025,1,7
"12224",1015,1035,1,7
"12225",1015,1045,1,7
"12226",1015,1055,1,7
"12227",1015,1065,1,7
"12228",1015,1075,1,7
"12229",1015,1085,1,7
"12230",1015,1095,1,7
"12231",1015,1105,1,7
"12232",1015,1115,1,7
"12233",1015,1125,1,7
"12234",1015,1135,1,7
"12235",1015,1145,1,7
"12236",1015,1155,1,7
"12237",1015,1165,1,7
"12238",1015,1175,1,7
"12239",1015,1185,1,7
"12240",1015,1195,1,7
"12241",1025,5,1,7
"12242",1025,15,1,7
"12243",1025,25,1,7
"12244",1025,35,1,7
"12245",1025,45,1,7
"12246",1025,55,1,7
"12247",1025,65,1,7
"12248",1025,75,1,7
"12249",1025,85,1,7
"12250",1025,95,1,7
"12251",1025,105,1,7
"12252",1025,115,1,7
"12253",1025,125,1,7
"12254",1025,135,1,7
"12255",1025,145,1,7
"12256",1025,155,1,7
"12257",1025,165,1,7
"12258",1025,175,1,7
"12259",1025,185,1,7
"12260",1025,195,1,7
"12261",1025,205,1,7
"12262",1025,215,1,7
"12263",1025,225,1,7
"12264",1025,235,1,7
"12265",1025,245,1,7
"12266",1025,255,1,7
"12267",1025,265,1,7
"12268",1025,275,1,7
"12269",1025,285,1,7
"12270",1025,295,1,7
"12271",1025,305,1,7
"12272",1025,315,1,7
"12273",1025,325,1,7
"12274",1025,335,1,7
"12275",1025,345,1,7
"12276",1025,355,1,7
"12277",1025,365,1,7
"12278",1025,375,1,7
"12279",1025,385,1,7
"12280",1025,395,1,7
"12281",1025,405,1,7
"12282",1025,415,1,7
"12283",1025,425,1,7
"12284",1025,435,1,7
"12285",1025,445,1,7
"12286",1025,455,1,7
"12287",1025,465,1,7
"12288",1025,475,1,7
"12289",1025,485,1,7
"12290",1025,495,1,7
"12291",1025,505,1,7
"12292",1025,515,1,7
"12293",1025,525,1,7
"12294",1025,535,1,7
"12295",1025,545,1,7
"12296",1025,555,1,7
"12297",1025,565,1,7
"12298",1025,575,1,7
"12299",1025,585,1,7
"12300",1025,595,1,7
"12301",1025,605,1,7
"12302",1025,615,1,7
"12303",1025,625,1,7
"12304",1025,635,1,7
"12305",1025,645,1,7
"12306",1025,655,1,7
"12307",1025,665,1,7
"12308",1025,675,1,7
"12309",1025,685,1,7
"12310",1025,695,1,7
"12311",1025,705,1,7
"12312",1025,715,1,7
"12313",1025,725,1,7
"12314",1025,735,1,7
"12315",1025,745,1,7
"12316",1025,755,1,7
"12317",1025,765,1,7
"12318",1025,775,1,7
"12319",1025,785,1,7
"12320",1025,795,1,7
"12321",1025,805,1,7
"12322",1025,815,1,7
"12323",1025,825,1,7
"12324",1025,835,1,7
"12325",1025,845,1,7
"12326",1025,855,1,7
"12327",1025,865,1,7
"12328",1025,875,1,7
"12329",1025,885,1,7
"12330",1025,895,1,7
"12331",1025,905,1,7
"12332",1025,915,1,7
"12333",1025,925,1,7
"12334",1025,935,1,7
"12335",1025,945,1,7
"12336",1025,955,1,7
"12337",1025,965,1,7
"12338",1025,975,1,7
"12339",1025,985,1,7
"12340",1025,995,1,7
"12341",1025,1005,1,7
"12342",1025,1015,1,7
"12343",1025,1025,1,7
"12344",1025,1035,1,7
"12345",1025,1045,1,7
"12346",1025,1055,1,7
"12347",1025,1065,1,7
"12348",1025,1075,1,7
"12349",1025,1085,1,7
"12350",1025,1095,1,7
"12351",1025,1105,1,7
"12352",1025,1115,1,7
"12353",1025,1125,1,7
"12354",1025,1135,1,7
"12355",1025,1145,1,7
"12356",1025,1155,1,7
"12357",1025,1165,1,7
"12358",1025,1175,1,7
"12359",1025,1185,1,7
"12360",1025,1195,1,7
"12361",1035,5,1,7
"12362",1035,15,1,7
"12363",1035,25,1,7
"12364",1035,35,1,7
"12365",1035,45,1,7
"12366",1035,55,1,7
"12367",1035,65,1,7
"12368",1035,75,1,7
"12369",1035,85,1,7
"12370",1035,95,1,7
"12371",1035,105,1,7
"12372",1035,115,1,7
"12373",1035,125,1,7
"12374",1035,135,1,7
"12375",1035,145,1,7
"12376",1035,155,1,7
"12377",1035,165,1,7
"12378",1035,175,1,7
"12379",1035,185,1,7
"12380",1035,195,1,7
"12381",1035,205,1,7
"12382",1035,215,1,7
"12383",1035,225,1,7
"12384",1035,235,1,7
"12385",1035,245,1,7
"12386",1035,255,1,7
"12387",1035,265,1,7
"12388",1035,275,1,7
"12389",1035,285,1,7
"12390",1035,295,1,7
"12391",1035,305,1,7
"12392",1035,315,1,7
"12393",1035,325,1,7
"12394",1035,335,1,7
"12395",1035,345,1,7
"12396",1035,355,1,7
"12397",1035,365,1,7
"12398",1035,375,1,7
"12399",1035,385,1,7
"12400",1035,395,1,7
"12401",1035,405,1,7
"12402",1035,415,1,7
"12403",1035,425,1,7
"12404",1035,435,1,7
"12405",1035,445,1,7
"12406",1035,455,1,7
"12407",1035,465,1,7
"12408",1035,475,1,7
"12409",1035,485,1,7
"12410",1035,495,1,7
"12411",1035,505,1,7
"12412",1035,515,1,7
"12413",1035,525,1,7
"12414",1035,535,1,7
"12415",1035,545,1,7
"12416",1035,555,1,7
"12417",1035,565,1,7
"12418",1035,575,1,7
"12419",1035,585,1,7
"12420",1035,595,1,7
"12421",1035,605,1,7
"12422",1035,615,1,7
"12423",1035,625,1,7
"12424",1035,635,1,7
"12425",1035,645,1,7
"12426",1035,655,1,7
"12427",1035,665,1,7
"12428",1035,675,1,7
"12429",1035,685,1,7
"12430",1035,695,1,7
"12431",1035,705,1,7
"12432",1035,715,1,7
"12433",1035,725,1,7
"12434",1035,735,1,7
"12435",1035,745,1,7
"12436",1035,755,1,7
"12437",1035,765,1,7
"12438",1035,775,1,7
"12439",1035,785,1,7
"12440",1035,795,1,7
"12441",1035,805,1,7
"12442",1035,815,1,7
"12443",1035,825,1,7
"12444",1035,835,1,7
"12445",1035,845,1,7
"12446",1035,855,1,7
"12447",1035,865,1,7
"12448",1035,875,1,7
"12449",1035,885,1,7
"12450",1035,895,1,7
"12451",1035,905,1,7
"12452",1035,915,1,7
"12453",1035,925,1,7
"12454",1035,935,1,7
"12455",1035,945,1,7
"12456",1035,955,1,7
"12457",1035,965,1,7
"12458",1035,975,1,7
"12459",1035,985,1,7
"12460",1035,995,1,7
"12461",1035,1005,1,7
"12462",1035,1015,1,7
"12463",1035,1025,1,7
"12464",1035,1035,1,7
"12465",1035,1045,1,7
"12466",1035,1055,1,7
"12467",1035,1065,1,7
"12468",1035,1075,1,7
"12469",1035,1085,1,7
"12470",1035,1095,1,7
"12471",1035,1105,1,7
"12472",1035,1115,1,7
"12473",1035,1125,1,7
"12474",1035,1135,1,7
"12475",1035,1145,1,7
"12476",1035,1155,1,7
"12477",1035,1165,1,7
"12478",1035,1175,1,7
"12479",1035,1185,1,7
"12480",1035,1195,1,7
"12481",1045,5,1,7
"12482",1045,15,1,7
"12483",1045,25,1,7
"12484",1045,35,1,7
"12485",1045,45,1,7
"12486",1045,55,1,7
"12487",1045,65,1,7
"12488",1045,75,1,7
"12489",1045,85,1,7
"12490",1045,95,1,7
"12491",1045,105,1,7
"12492",1045,115,1,7
"12493",1045,125,1,7
"12494",1045,135,1,7
"12495",1045,145,1,7
"12496",1045,155,1,7
"12497",1045,165,1,7
"12498",1045,175,1,7
"12499",1045,185,1,7
"12500",1045,195,1,7
"12501",1045,205,1,7
"12502",1045,215,1,7
"12503",1045,225,1,7
"12504",1045,235,1,7
"12505",1045,245,1,7
"12506",1045,255,1,7
"12507",1045,265,1,7
"12508",1045,275,1,7
"12509",1045,285,1,7
"12510",1045,295,1,7
"12511",1045,305,1,7
"12512",1045,315,1,7
"12513",1045,325,1,7
"12514",1045,335,1,7
"12515",1045,345,1,7
"12516",1045,355,1,7
"12517",1045,365,1,7
"12518",1045,375,1,7
"12519",1045,385,1,7
"12520",1045,395,1,7
"12521",1045,405,1,7
"12522",1045,415,1,7
"12523",1045,425,1,7
"12524",1045,435,1,7
"12525",1045,445,1,7
"12526",1045,455,1,7
"12527",1045,465,1,7
"12528",1045,475,1,7
"12529",1045,485,1,7
"12530",1045,495,1,7
"12531",1045,505,1,7
"12532",1045,515,1,7
"12533",1045,525,1,7
"12534",1045,535,1,7
"12535",1045,545,1,7
"12536",1045,555,1,7
"12537",1045,565,1,7
"12538",1045,575,1,7
"12539",1045,585,1,7
"12540",1045,595,1,7
"12541",1045,605,1,7
"12542",1045,615,1,7
"12543",1045,625,1,7
"12544",1045,635,1,7
"12545",1045,645,1,7
"12546",1045,655,1,7
"12547",1045,665,1,7
"12548",1045,675,1,7
"12549",1045,685,1,7
"12550",1045,695,1,7
"12551",1045,705,1,7
"12552",1045,715,1,7
"12553",1045,725,1,7
"12554",1045,735,1,7
"12555",1045,745,1,7
"12556",1045,755,1,7
"12557",1045,765,1,7
"12558",1045,775,1,7
"12559",1045,785,1,7
"12560",1045,795,1,7
"12561",1045,805,1,7
"12562",1045,815,1,7
"12563",1045,825,1,7
"12564",1045,835,1,7
"12565",1045,845,1,7
"12566",1045,855,1,7
"12567",1045,865,1,7
"12568",1045,875,1,7
"12569",1045,885,1,7
"12570",1045,895,1,7
"12571",1045,905,1,7
"12572",1045,915,1,7
"12573",1045,925,1,7
"12574",1045,935,1,7
"12575",1045,945,1,7
"12576",1045,955,1,7
"12577",1045,965,1,7
"12578",1045,975,1,7
"12579",1045,985,1,7
"12580",1045,995,1,7
"12581",1045,1005,1,7
"12582",1045,1015,1,7
"12583",1045,1025,1,7
"12584",1045,1035,1,7
"12585",1045,1045,1,7
"12586",1045,1055,1,7
"12587",1045,1065,1,7
"12588",1045,1075,1,7
"12589",1045,1085,1,7
"12590",1045,1095,1,7
"12591",1045,1105,1,7
"12592",1045,1115,1,7
"12593",1045,1125,1,7
"12594",1045,1135,1,7
"12595",1045,1145,1,7
"12596",1045,1155,1,7
"12597",1045,1165,1,7
"12598",1045,1175,1,7
"12599",1045,1185,1,7
"12600",1045,1195,1,7
"12601",1055,5,1,8
"12602",1055,15,1,8
"12603",1055,25,1,8
"12604",1055,35,1,8
"12605",1055,45,1,8
"12606",1055,55,1,8
"12607",1055,65,1,8
"12608",1055,75,1,8
"12609",1055,85,1,8
"12610",1055,95,1,8
"12611",1055,105,1,8
"12612",1055,115,1,8
"12613",1055,125,1,8
"12614",1055,135,1,8
"12615",1055,145,1,8
"12616",1055,155,1,8
"12617",1055,165,1,8
"12618",1055,175,1,8
"12619",1055,185,1,8
"12620",1055,195,1,8
"12621",1055,205,1,8
"12622",1055,215,1,8
"12623",1055,225,1,8
"12624",1055,235,1,8
"12625",1055,245,1,8
"12626",1055,255,1,8
"12627",1055,265,1,8
"12628",1055,275,1,8
"12629",1055,285,1,8
"12630",1055,295,1,8
"12631",1055,305,1,8
"12632",1055,315,1,8
"12633",1055,325,1,8
"12634",1055,335,1,8
"12635",1055,345,1,8
"12636",1055,355,1,8
"12637",1055,365,1,8
"12638",1055,375,1,8
"12639",1055,385,1,8
"12640",1055,395,1,8
"12641",1055,405,1,8
"12642",1055,415,1,8
"12643",1055,425,1,8
"12644",1055,435,1,8
"12645",1055,445,1,8
"12646",1055,455,1,8
"12647",1055,465,1,8
"12648",1055,475,1,8
"12649",1055,485,1,8
"12650",1055,495,1,8
"12651",1055,505,1,8
"12652",1055,515,1,8
"12653",1055,525,1,8
"12654",1055,535,1,8
"12655",1055,545,1,8
"12656",1055,555,1,8
"12657",1055,565,1,8
"12658",1055,575,1,8
"12659",1055,585,1,8
"12660",1055,595,1,8
"12661",1055,605,1,8
"12662",1055,615,1,8
"12663",1055,625,1,8
"12664",1055,635,1,8
"12665",1055,645,1,8
"12666",1055,655,1,8
"12667",1055,665,1,8
"12668",1055,675,1,8
"12669",1055,685,1,8
"12670",1055,695,1,8
"12671",1055,705,1,8
"12672",1055,715,1,8
"12673",1055,725,1,8
"12674",1055,735,1,8
"12675",1055,745,1,8
"12676",1055,755,1,8
"12677",1055,765,1,8
"12678",1055,775,1,8
