"","x","y","river","habitat"
"7616",76.5,15.5,0.54,1
"7617",76.5,16.5,0.54,1
"7618",76.5,17.5,0.54,1
"7619",76.5,18.5,0.54,1
"7620",76.5,19.5,0.54,1
"7621",76.5,20.5,0.54,1
"7622",76.5,21.5,0.54,1
"7623",76.5,22.5,0.54,1
"7624",76.5,23.5,0.54,1
"7625",76.5,24.5,0.54,1
"7626",76.5,25.5,0.54,1
"7627",76.5,26.5,0.54,2
"7628",76.5,27.5,0.54,2
"7629",76.5,28.5,0.54,2
"7630",76.5,29.5,0.54,2
"7631",76.5,30.5,0.54,2
"7632",76.5,31.5,0.54,2
"7633",76.5,32.5,0.54,1
"7634",76.5,33.5,0.54,1
"7635",76.5,34.5,0.54,1
"7636",76.5,35.5,0.54,1
"7637",76.5,36.5,0.54,1
"7638",76.5,37.5,0.54,1
"7639",76.5,38.5,0.54,1
"7640",76.5,39.5,0.54,1
"7641",76.5,40.5,0.54,1
"7642",76.5,41.5,0.54,1
"7643",76.5,42.5,0.54,1
"7644",76.5,43.5,0.54,1
"7645",76.5,44.5,0.54,1
"7646",76.5,45.5,0.54,1
"7647",76.5,46.5,0.54,1
"7648",76.5,47.5,0.54,1
"7649",76.5,48.5,0.54,1
"7650",76.5,49.5,0.54,1
"7651",76.5,50.5,0.54,1
"7652",76.5,51.5,0.54,1
"7653",76.5,52.5,0.54,1
"7654",76.5,53.5,0.54,1
"7655",76.5,54.5,0.54,1
"7656",76.5,55.5,0.54,1
"7657",76.5,56.5,0.54,1
"7658",76.5,57.5,0.54,1
"7659",76.5,58.5,0.54,1
"7660",76.5,59.5,0.54,1
"7661",76.5,60.5,0.54,1
"7662",76.5,61.5,0.54,1
"7663",76.5,62.5,0.54,1
"7664",76.5,63.5,0.54,1
"7665",76.5,64.5,0.54,1
"7666",76.5,65.5,0.54,1
"7667",76.5,66.5,0.54,1
"7668",76.5,67.5,0.54,1
"7669",76.5,68.5,0.54,1
"7670",76.5,69.5,0.54,1
"7671",76.5,70.5,0.54,1
"7672",76.5,71.5,0.54,1
"7673",76.5,72.5,0.54,1
"7674",76.5,73.5,0.54,1
"7675",76.5,74.5,0.54,1
"7676",76.5,75.5,0.54,1
"7677",76.5,76.5,0.54,1
"7678",76.5,77.5,0.54,1
"7679",76.5,78.5,0.54,1
"7680",76.5,79.5,0.54,1
"7681",76.5,80.5,0.54,1
"7682",76.5,81.5,0.54,1
"7683",76.5,82.5,0.54,1
"7684",76.5,83.5,0.54,1
"7685",76.5,84.5,0.54,1
"7686",76.5,85.5,0.54,1
"7687",76.5,86.5,0.54,1
"7688",76.5,87.5,0.54,1
"7689",76.5,88.5,0.54,2
"7690",76.5,89.5,0.54,2
"7691",76.5,90.5,0.54,2
"7692",76.5,91.5,0.54,2
"7693",76.5,92.5,0.54,2
"7694",76.5,93.5,0.54,2
"7695",76.5,94.5,0.54,2
"7696",76.5,95.5,0.54,2
"7697",76.5,96.5,0.54,2
"7698",76.5,97.5,0.54,2
"7699",76.5,98.5,0.54,2
"7700",76.5,99.5,0.54,2
"7701",77.5,0.5,0.56,1
"7702",77.5,1.5,0.56,1
"7703",77.5,2.5,0.56,1
"7704",77.5,3.5,0.56,1
"7705",77.5,4.5,0.56,1
"7706",77.5,5.5,0.56,1
"7707",77.5,6.5,0.56,1
"7708",77.5,7.5,0.56,1
"7709",77.5,8.5,0.56,2
"7710",77.5,9.5,0.56,2
"7711",77.5,10.5,0.56,2
"7712",77.5,11.5,0.56,1
"7713",77.5,12.5,0.56,1
"7714",77.5,13.5,0.56,1
"7715",77.5,14.5,0.56,1
"7716",77.5,15.5,0.56,1
"7717",77.5,16.5,0.56,1
"7718",77.5,17.5,0.56,1
"7719",77.5,18.5,0.56,1
"7720",77.5,19.5,0.56,1
"7721",77.5,20.5,0.56,1
"7722",77.5,21.5,0.56,1
"7723",77.5,22.5,0.56,1
"7724",77.5,23.5,0.56,1
"7725",77.5,24.5,0.56,1
"7726",77.5,25.5,0.56,1
"7727",77.5,26.5,0.56,1
"7728",77.5,27.5,0.56,1
"7729",77.5,28.5,0.56,1
"7730",77.5,29.5,0.56,1
"7731",77.5,30.5,0.56,1
"7732",77.5,31.5,0.56,1
"7733",77.5,32.5,0.56,1
"7734",77.5,33.5,0.56,1
"7735",77.5,34.5,0.56,1
"7736",77.5,35.5,0.56,1
"7737",77.5,36.5,0.56,1
"7738",77.5,37.5,0.56,1
"7739",77.5,38.5,0.56,1
"7740",77.5,39.5,0.56,1
"7741",77.5,40.5,0.56,1
"7742",77.5,41.5,0.56,1
"7743",77.5,42.5,0.56,1
"7744",77.5,43.5,0.56,1
"7745",77.5,44.5,0.56,1
"7746",77.5,45.5,0.56,1
"7747",77.5,46.5,0.56,1
"7748",77.5,47.5,0.56,1
"7749",77.5,48.5,0.56,1
"7750",77.5,49.5,0.56,1
"7751",77.5,50.5,0.56,1
"7752",77.5,51.5,0.56,1
"7753",77.5,52.5,0.56,1
"7754",77.5,53.5,0.56,1
"7755",77.5,54.5,0.56,1
"7756",77.5,55.5,0.56,1
"7757",77.5,56.5,0.56,1
"7758",77.5,57.5,0.56,1
"7759",77.5,58.5,0.56,1
"7760",77.5,59.5,0.56,1
"7761",77.5,60.5,0.56,1
"7762",77.5,61.5,0.56,1
"7763",77.5,62.5,0.56,1
"7764",77.5,63.5,0.56,1
"7765",77.5,64.5,0.56,1
"7766",77.5,65.5,0.56,1
"7767",77.5,66.5,0.56,1
"7768",77.5,67.5,0.56,1
"7769",77.5,68.5,0.56,1
"7770",77.5,69.5,0.56,1
"7771",77.5,70.5,0.56,1
"7772",77.5,71.5,0.56,1
"7773",77.5,72.5,0.56,1
"7774",77.5,73.5,0.56,1
"7775",77.5,74.5,0.56,1
"7776",77.5,75.5,0.56,1
"7777",77.5,76.5,0.56,1
"7778",77.5,77.5,0.56,1
"7779",77.5,78.5,0.56,1
"7780",77.5,79.5,0.56,1
"7781",77.5,80.5,0.56,1
"7782",77.5,81.5,0.56,1
"7783",77.5,82.5,0.56,1
"7784",77.5,83.5,0.56,1
"7785",77.5,84.5,0.56,1
"7786",77.5,85.5,0.56,1
"7787",77.5,86.5,0.56,1
"7788",77.5,87.5,0.56,1
"7789",77.5,88.5,0.56,1
"7790",77.5,89.5,0.56,2
"7791",77.5,90.5,0.56,2
"7792",77.5,91.5,0.56,2
"7793",77.5,92.5,0.56,2
"7794",77.5,93.5,0.56,2
"7795",77.5,94.5,0.56,2
"7796",77.5,95.5,0.56,2
"7797",77.5,96.5,0.56,2
"7798",77.5,97.5,0.56,2
"7799",77.5,98.5,0.56,2
"7800",77.5,99.5,0.56,2
"7801",78.5,0.5,0.58,1
"7802",78.5,1.5,0.58,1
"7803",78.5,2.5,0.58,1
"7804",78.5,3.5,0.58,1
"7805",78.5,4.5,0.58,1
"7806",78.5,5.5,0.58,1
"7807",78.5,6.5,0.58,1
"7808",78.5,7.5,0.58,1
"7809",78.5,8.5,0.58,1
"7810",78.5,9.5,0.58,1
"7811",78.5,10.5,0.58,1
"7812",78.5,11.5,0.58,1
"7813",78.5,12.5,0.58,1
"7814",78.5,13.5,0.58,1
"7815",78.5,14.5,0.58,1
"7816",78.5,15.5,0.58,1
"7817",78.5,16.5,0.58,1
"7818",78.5,17.5,0.58,1
"7819",78.5,18.5,0.58,1
"7820",78.5,19.5,0.58,1
"7821",78.5,20.5,0.58,1
"7822",78.5,21.5,0.58,1
"7823",78.5,22.5,0.58,1
"7824",78.5,23.5,0.58,1
"7825",78.5,24.5,0.58,1
"7826",78.5,25.5,0.58,1
"7827",78.5,26.5,0.58,1
"7828",78.5,27.5,0.58,1
"7829",78.5,28.5,0.58,1
"7830",78.5,29.5,0.58,1
"7831",78.5,30.5,0.58,1
"7832",78.5,31.5,0.58,1
"7833",78.5,32.5,0.58,1
"7834",78.5,33.5,0.58,1
"7835",78.5,34.5,0.58,1
"7836",78.5,35.5,0.58,1
"7837",78.5,36.5,0.58,1
"7838",78.5,37.5,0.58,1
"7839",78.5,38.5,0.58,1
"7840",78.5,39.5,0.58,1
"7841",78.5,40.5,0.58,1
"7842",78.5,41.5,0.58,1
"7843",78.5,42.5,0.58,1
"7844",78.5,43.5,0.58,1
"7845",78.5,44.5,0.58,1
"7846",78.5,45.5,0.58,1
"7847",78.5,46.5,0.58,1
"7848",78.5,47.5,0.58,1
"7849",78.5,48.5,0.58,1
"7850",78.5,49.5,0.58,1
"7851",78.5,50.5,0.58,1
"7852",78.5,51.5,0.58,1
"7853",78.5,52.5,0.58,1
"7854",78.5,53.5,0.58,1
"7855",78.5,54.5,0.58,1
"7856",78.5,55.5,0.58,1
"7857",78.5,56.5,0.58,1
"7858",78.5,57.5,0.58,1
"7859",78.5,58.5,0.58,1
"7860",78.5,59.5,0.58,1
"7861",78.5,60.5,0.58,1
"7862",78.5,61.5,0.58,1
"7863",78.5,62.5,0.58,1
"7864",78.5,63.5,0.58,1
"7865",78.5,64.5,0.58,1
"7866",78.5,65.5,0.58,1
"7867",78.5,66.5,0.58,1
"7868",78.5,67.5,0.58,1
"7869",78.5,68.5,0.58,1
"7870",78.5,69.5,0.58,1
"7871",78.5,70.5,0.58,1
"7872",78.5,71.5,0.58,1
"7873",78.5,72.5,0.58,1
"7874",78.5,73.5,0.58,1
"7875",78.5,74.5,0.58,1
"7876",78.5,75.5,0.58,1
"7877",78.5,76.5,0.58,1
"7878",78.5,77.5,0.58,1
"7879",78.5,78.5,0.58,1
"7880",78.5,79.5,0.58,1
"7881",78.5,80.5,0.58,1
"7882",78.5,81.5,0.58,1
"7883",78.5,82.5,0.58,1
"7884",78.5,83.5,0.58,1
"7885",78.5,84.5,0.58,1
"7886",78.5,85.5,0.58,1
"7887",78.5,86.5,0.58,1
"7888",78.5,87.5,0.58,1
"7889",78.5,88.5,0.58,1
"7890",78.5,89.5,0.58,1
"7891",78.5,90.5,0.58,1
"7892",78.5,91.5,0.58,2
"7893",78.5,92.5,0.58,2
"7894",78.5,93.5,0.58,2
"7895",78.5,94.5,0.58,2
"7896",78.5,95.5,0.58,2
"7897",78.5,96.5,0.58,2
"7898",78.5,97.5,0.58,2
"7899",78.5,98.5,0.58,2
"7900",78.5,99.5,0.58,2
"7901",79.5,0.5,0.6,1
"7902",79.5,1.5,0.6,1
"7903",79.5,2.5,0.6,1
"7904",79.5,3.5,0.6,1
"7905",79.5,4.5,0.6,1
"7906",79.5,5.5,0.6,1
"7907",79.5,6.5,0.6,1
"7908",79.5,7.5,0.6,1
"7909",79.5,8.5,0.6,1
"7910",79.5,9.5,0.6,1
"7911",79.5,10.5,0.6,1
"7912",79.5,11.5,0.6,1
"7913",79.5,12.5,0.6,1
"7914",79.5,13.5,0.6,1
"7915",79.5,14.5,0.6,1
"7916",79.5,15.5,0.6,1
"7917",79.5,16.5,0.6,1
"7918",79.5,17.5,0.6,1
"7919",79.5,18.5,0.6,1
"7920",79.5,19.5,0.6,1
"7921",79.5,20.5,0.6,1
"7922",79.5,21.5,0.6,1
"7923",79.5,22.5,0.6,1
"7924",79.5,23.5,0.6,1
"7925",79.5,24.5,0.6,1
"7926",79.5,25.5,0.6,1
"7927",79.5,26.5,0.6,1
"7928",79.5,27.5,0.6,1
"7929",79.5,28.5,0.6,1
"7930",79.5,29.5,0.6,1
"7931",79.5,30.5,0.6,1
"7932",79.5,31.5,0.6,1
"7933",79.5,32.5,0.6,1
"7934",79.5,33.5,0.6,1
"7935",79.5,34.5,0.6,1
"7936",79.5,35.5,0.6,1
"7937",79.5,36.5,0.6,1
"7938",79.5,37.5,0.6,1
"7939",79.5,38.5,0.6,1
"7940",79.5,39.5,0.6,1
"7941",79.5,40.5,0.6,1
"7942",79.5,41.5,0.6,1
"7943",79.5,42.5,0.6,1
"7944",79.5,43.5,0.6,1
"7945",79.5,44.5,0.6,1
"7946",79.5,45.5,0.6,1
"7947",79.5,46.5,0.6,1
"7948",79.5,47.5,0.6,1
"7949",79.5,48.5,0.6,1
"7950",79.5,49.5,0.6,1
"7951",79.5,50.5,0.6,1
"7952",79.5,51.5,0.6,1
"7953",79.5,52.5,0.6,1
"7954",79.5,53.5,0.6,1
"7955",79.5,54.5,0.6,1
"7956",79.5,55.5,0.6,1
"7957",79.5,56.5,0.6,1
"7958",79.5,57.5,0.6,1
"7959",79.5,58.5,0.6,1
"7960",79.5,59.5,0.6,1
"7961",79.5,60.5,0.6,1
"7962",79.5,61.5,0.6,1
"7963",79.5,62.5,0.6,1
"7964",79.5,63.5,0.6,1
"7965",79.5,64.5,0.6,1
"7966",79.5,65.5,0.6,1
"7967",79.5,66.5,0.6,1
"7968",79.5,67.5,0.6,1
"7969",79.5,68.5,0.6,1
"7970",79.5,69.5,0.6,1
"7971",79.5,70.5,0.6,1
"7972",79.5,71.5,0.6,1
"7973",79.5,72.5,0.6,1
"7974",79.5,73.5,0.6,1
"7975",79.5,74.5,0.6,1
"7976",79.5,75.5,0.6,1
"7977",79.5,76.5,0.6,1
"7978",79.5,77.5,0.6,1
"7979",79.5,78.5,0.6,1
"7980",79.5,79.5,0.6,1
"7981",79.5,80.5,0.6,1
"7982",79.5,81.5,0.6,1
"7983",79.5,82.5,0.6,1
"7984",79.5,83.5,0.6,1
"7985",79.5,84.5,0.6,1
"7986",79.5,85.5,0.6,1
"7987",79.5,86.5,0.6,1
"7988",79.5,87.5,0.6,1
"7989",79.5,88.5,0.6,1
"7990",79.5,89.5,0.6,1
"7991",79.5,90.5,0.6,1
"7992",79.5,91.5,0.6,1
"7993",79.5,92.5,0.6,2
"7994",79.5,93.5,0.6,2
"7995",79.5,94.5,0.6,2
"7996",79.5,95.5,0.6,2
"7997",79.5,96.5,0.6,2
"7998",79.5,97.5,0.6,2
"7999",79.5,98.5,0.6,2
"8000",79.5,99.5,0.6,2
"8001",80.5,0.5,0.62,1
"8002",80.5,1.5,0.62,1
"8003",80.5,2.5,0.62,1
"8004",80.5,3.5,0.62,1
"8005",80.5,4.5,0.62,1
"8006",80.5,5.5,0.62,1
"8007",80.5,6.5,0.62,1
"8008",80.5,7.5,0.62,1
"8009",80.5,8.5,0.62,1
"8010",80.5,9.5,0.62,1
"8011",80.5,10.5,0.62,1
"8012",80.5,11.5,0.62,1
"8013",80.5,12.5,0.62,1
"8014",80.5,13.5,0.62,1
"8015",80.5,14.5,0.62,1
"8016",80.5,15.5,0.62,1
"8017",80.5,16.5,0.62,1
"8018",80.5,17.5,0.62,1
"8019",80.5,18.5,0.62,1
"8020",80.5,19.5,0.62,1
"8021",80.5,20.5,0.62,1
"8022",80.5,21.5,0.62,1
"8023",80.5,22.5,0.62,1
"8024",80.5,23.5,0.62,1
"8025",80.5,24.5,0.62,1
"8026",80.5,25.5,0.62,1
"8027",80.5,26.5,0.62,1
"8028",80.5,27.5,0.62,1
"8029",80.5,28.5,0.62,1
"8030",80.5,29.5,0.62,1
"8031",80.5,30.5,0.62,1
"8032",80.5,31.5,0.62,1
"8033",80.5,32.5,0.62,1
"8034",80.5,33.5,0.62,1
"8035",80.5,34.5,0.62,1
"8036",80.5,35.5,0.62,1
"8037",80.5,36.5,0.62,1
"8038",80.5,37.5,0.62,1
"8039",80.5,38.5,0.62,1
"8040",80.5,39.5,0.62,1
"8041",80.5,40.5,0.62,1
"8042",80.5,41.5,0.62,1
"8043",80.5,42.5,0.62,1
"8044",80.5,43.5,0.62,1
"8045",80.5,44.5,0.62,1
"8046",80.5,45.5,0.62,1
"8047",80.5,46.5,0.62,1
"8048",80.5,47.5,0.62,1
"8049",80.5,48.5,0.62,1
"8050",80.5,49.5,0.62,1
"8051",80.5,50.5,0.62,1
"8052",80.5,51.5,0.62,1
"8053",80.5,52.5,0.62,1
"8054",80.5,53.5,0.62,1
"8055",80.5,54.5,0.62,1
"8056",80.5,55.5,0.62,1
"8057",80.5,56.5,0.62,1
"8058",80.5,57.5,0.62,1
"8059",80.5,58.5,0.62,1
"8060",80.5,59.5,0.62,1
"8061",80.5,60.5,0.62,1
"8062",80.5,61.5,0.62,1
"8063",80.5,62.5,0.62,1
"8064",80.5,63.5,0.62,1
"8065",80.5,64.5,0.62,1
"8066",80.5,65.5,0.62,1
"8067",80.5,66.5,0.62,1
"8068",80.5,67.5,0.62,1
"8069",80.5,68.5,0.62,1
"8070",80.5,69.5,0.62,1
"8071",80.5,70.5,0.62,1
"8072",80.5,71.5,0.62,1
"8073",80.5,72.5,0.62,1
"8074",80.5,73.5,0.62,1
"8075",80.5,74.5,0.62,1
"8076",80.5,75.5,0.62,1
"8077",80.5,76.5,0.62,1
"8078",80.5,77.5,0.62,1
"8079",80.5,78.5,0.62,1
"8080",80.5,79.5,0.62,1
"8081",80.5,80.5,0.62,1
"8082",80.5,81.5,0.62,1
"8083",80.5,82.5,0.62,1
"8084",80.5,83.5,0.62,1
"8085",80.5,84.5,0.62,1
"8086",80.5,85.5,0.62,1
"8087",80.5,86.5,0.62,1
"8088",80.5,87.5,0.62,1
"8089",80.5,88.5,0.62,1
"8090",80.5,89.5,0.62,1
"8091",80.5,90.5,0.62,1
"8092",80.5,91.5,0.62,1
"8093",80.5,92.5,0.62,1
"8094",80.5,93.5,0.62,2
"8095",80.5,94.5,0.62,2
"8096",80.5,95.5,0.62,2
"8097",80.5,96.5,0.62,2
"8098",80.5,97.5,0.62,2
"8099",80.5,98.5,0.62,2
"8100",80.5,99.5,0.62,2
"8101",81.5,0.5,0.64,1
"8102",81.5,1.5,0.64,1
"8103",81.5,2.5,0.64,1
"8104",81.5,3.5,0.64,1
"8105",81.5,4.5,0.64,1
"8106",81.5,5.5,0.64,1
"8107",81.5,6.5,0.64,1
"8108",81.5,7.5,0.64,1
"8109",81.5,8.5,0.64,1
"8110",81.5,9.5,0.64,1
"8111",81.5,10.5,0.64,1
"8112",81.5,11.5,0.64,1
"8113",81.5,12.5,0.64,1
"8114",81.5,13.5,0.64,1
"8115",81.5,14.5,0.64,1
"8116",81.5,15.5,0.64,1
"8117",81.5,16.5,0.64,1
"8118",81.5,17.5,0.64,1
"8119",81.5,18.5,0.64,1
"8120",81.5,19.5,0.64,1
"8121",81.5,20.5,0.64,1
"8122",81.5,21.5,0.64,1
"8123",81.5,22.5,0.64,1
"8124",81.5,23.5,0.64,1
"8125",81.5,24.5,0.64,1
"8126",81.5,25.5,0.64,1
"8127",81.5,26.5,0.64,1
"8128",81.5,27.5,0.64,1
"8129",81.5,28.5,0.64,1
"8130",81.5,29.5,0.64,1
"8131",81.5,30.5,0.64,1
"8132",81.5,31.5,0.64,1
"8133",81.5,32.5,0.64,1
"8134",81.5,33.5,0.64,1
"8135",81.5,34.5,0.64,1
"8136",81.5,35.5,0.64,1
"8137",81.5,36.5,0.64,1
"8138",81.5,37.5,0.64,1
"8139",81.5,38.5,0.64,1
"8140",81.5,39.5,0.64,1
"8141",81.5,40.5,0.64,1
"8142",81.5,41.5,0.64,1
"8143",81.5,42.5,0.64,1
"8144",81.5,43.5,0.64,1
"8145",81.5,44.5,0.64,1
"8146",81.5,45.5,0.64,1
"8147",81.5,46.5,0.64,1
"8148",81.5,47.5,0.64,1
"8149",81.5,48.5,0.64,1
"8150",81.5,49.5,0.64,1
"8151",81.5,50.5,0.64,1
"8152",81.5,51.5,0.64,1
"8153",81.5,52.5,0.64,1
"8154",81.5,53.5,0.64,1
"8155",81.5,54.5,0.64,1
"8156",81.5,55.5,0.64,1
"8157",81.5,56.5,0.64,1
"8158",81.5,57.5,0.64,1
"8159",81.5,58.5,0.64,1
"8160",81.5,59.5,0.64,1
"8161",81.5,60.5,0.64,1
"8162",81.5,61.5,0.64,1
"8163",81.5,62.5,0.64,1
"8164",81.5,63.5,0.64,1
"8165",81.5,64.5,0.64,1
"8166",81.5,65.5,0.64,1
"8167",81.5,66.5,0.64,1
"8168",81.5,67.5,0.64,1
"8169",81.5,68.5,0.64,1
"8170",81.5,69.5,0.64,1
"8171",81.5,70.5,0.64,1
"8172",81.5,71.5,0.64,1
"8173",81.5,72.5,0.64,1
"8174",81.5,73.5,0.64,1
"8175",81.5,74.5,0.64,1
"8176",81.5,75.5,0.64,1
"8177",81.5,76.5,0.64,1
"8178",81.5,77.5,0.64,1
"8179",81.5,78.5,0.64,1
"8180",81.5,79.5,0.64,1
"8181",81.5,80.5,0.64,1
"8182",81.5,81.5,0.64,1
"8183",81.5,82.5,0.64,1
"8184",81.5,83.5,0.64,1
"8185",81.5,84.5,0.64,1
"8186",81.5,85.5,0.64,1
"8187",81.5,86.5,0.64,1
"8188",81.5,87.5,0.64,1
"8189",81.5,88.5,0.64,1
"8190",81.5,89.5,0.64,1
"8191",81.5,90.5,0.64,1
"8192",81.5,91.5,0.64,1
"8193",81.5,92.5,0.64,1
"8194",81.5,93.5,0.64,1
"8195",81.5,94.5,0.64,2
"8196",81.5,95.5,0.64,2
"8197",81.5,96.5,0.64,2
"8198",81.5,97.5,0.64,2
"8199",81.5,98.5,0.64,2
"8200",81.5,99.5,0.64,2
"8201",82.5,0.5,0.66,1
"8202",82.5,1.5,0.66,1
"8203",82.5,2.5,0.66,1
"8204",82.5,3.5,0.66,1
"8205",82.5,4.5,0.66,1
"8206",82.5,5.5,0.66,1
"8207",82.5,6.5,0.66,1
"8208",82.5,7.5,0.66,1
"8209",82.5,8.5,0.66,1
"8210",82.5,9.5,0.66,1
"8211",82.5,10.5,0.66,1
"8212",82.5,11.5,0.66,1
"8213",82.5,12.5,0.66,1
"8214",82.5,13.5,0.66,1
"8215",82.5,14.5,0.66,1
"8216",82.5,15.5,0.66,1
"8217",82.5,16.5,0.66,1
"8218",82.5,17.5,0.66,1
"8219",82.5,18.5,0.66,1
"8220",82.5,19.5,0.66,1
"8221",82.5,20.5,0.66,1
"8222",82.5,21.5,0.66,1
"8223",82.5,22.5,0.66,1
"8224",82.5,23.5,0.66,1
"8225",82.5,24.5,0.66,1
"8226",82.5,25.5,0.66,1
"8227",82.5,26.5,0.66,1
"8228",82.5,27.5,0.66,1
"8229",82.5,28.5,0.66,1
"8230",82.5,29.5,0.66,1
"8231",82.5,30.5,0.66,1
"8232",82.5,31.5,0.66,1
"8233",82.5,32.5,0.66,1
"8234",82.5,33.5,0.66,1
"8235",82.5,34.5,0.66,1
"8236",82.5,35.5,0.66,1
"8237",82.5,36.5,0.66,1
"8238",82.5,37.5,0.66,1
"8239",82.5,38.5,0.66,1
"8240",82.5,39.5,0.66,1
"8241",82.5,40.5,0.66,1
"8242",82.5,41.5,0.66,1
"8243",82.5,42.5,0.66,1
"8244",82.5,43.5,0.66,1
"8245",82.5,44.5,0.66,1
"8246",82.5,45.5,0.66,1
"8247",82.5,46.5,0.66,1
"8248",82.5,47.5,0.66,1
"8249",82.5,48.5,0.66,1
"8250",82.5,49.5,0.66,1
"8251",82.5,50.5,0.66,1
"8252",82.5,51.5,0.66,1
"8253",82.5,52.5,0.66,1
"8254",82.5,53.5,0.66,1
"8255",82.5,54.5,0.66,1
"8256",82.5,55.5,0.66,1
"8257",82.5,56.5,0.66,1
"8258",82.5,57.5,0.66,1
"8259",82.5,58.5,0.66,1
"8260",82.5,59.5,0.66,1
"8261",82.5,60.5,0.66,1
"8262",82.5,61.5,0.66,1
"8263",82.5,62.5,0.66,1
"8264",82.5,63.5,0.66,1
"8265",82.5,64.5,0.66,1
"8266",82.5,65.5,0.66,1
"8267",82.5,66.5,0.66,1
"8268",82.5,67.5,0.66,1
"8269",82.5,68.5,0.66,1
"8270",82.5,69.5,0.66,1
"8271",82.5,70.5,0.66,1
"8272",82.5,71.5,0.66,1
"8273",82.5,72.5,0.66,1
"8274",82.5,73.5,0.66,1
"8275",82.5,74.5,0.66,1
"8276",82.5,75.5,0.66,1
"8277",82.5,76.5,0.66,1
"8278",82.5,77.5,0.66,1
"8279",82.5,78.5,0.66,1
"8280",82.5,79.5,0.66,1
"8281",82.5,80.5,0.66,1
"8282",82.5,81.5,0.66,1
"8283",82.5,82.5,0.66,1
"8284",82.5,83.5,0.66,1
"8285",82.5,84.5,0.66,1
"8286",82.5,85.5,0.66,1
"8287",82.5,86.5,0.66,1
"8288",82.5,87.5,0.66,1
"8289",82.5,88.5,0.66,1
"8290",82.5,89.5,0.66,1
"8291",82.5,90.5,0.66,1
"8292",82.5,91.5,0.66,1
"8293",82.5,92.5,0.66,1
"8294",82.5,93.5,0.66,1
"8295",82.5,94.5,0.66,2
"8296",82.5,95.5,0.66,2
"8297",82.5,96.5,0.66,2
"8298",82.5,97.5,0.66,2
"8299",82.5,98.5,0.66,2
"8300",82.5,99.5,0.66,2
"8301",83.5,0.5,0.68,1
"8302",83.5,1.5,0.68,1
"8303",83.5,2.5,0.68,1
"8304",83.5,3.5,0.68,1
"8305",83.5,4.5,0.68,1
"8306",83.5,5.5,0.68,1
"8307",83.5,6.5,0.68,1
"8308",83.5,7.5,0.68,1
"8309",83.5,8.5,0.68,1
"8310",83.5,9.5,0.68,1
"8311",83.5,10.5,0.68,1
"8312",83.5,11.5,0.68,1
"8313",83.5,12.5,0.68,1
"8314",83.5,13.5,0.68,1
"8315",83.5,14.5,0.68,1
"8316",83.5,15.5,0.68,1
"8317",83.5,16.5,0.68,1
"8318",83.5,17.5,0.68,1
"8319",83.5,18.5,0.68,1
"8320",83.5,19.5,0.68,1
"8321",83.5,20.5,0.68,1
"8322",83.5,21.5,0.68,1
"8323",83.5,22.5,0.68,1
"8324",83.5,23.5,0.68,1
"8325",83.5,24.5,0.68,1
"8326",83.5,25.5,0.68,1
"8327",83.5,26.5,0.68,1
"8328",83.5,27.5,0.68,1
"8329",83.5,28.5,0.68,1
"8330",83.5,29.5,0.68,1
"8331",83.5,30.5,0.68,1
"8332",83.5,31.5,0.68,1
"8333",83.5,32.5,0.68,1
"8334",83.5,33.5,0.68,1
"8335",83.5,34.5,0.68,1
"8336",83.5,35.5,0.68,1
"8337",83.5,36.5,0.68,1
"8338",83.5,37.5,0.68,1
"8339",83.5,38.5,0.68,1
"8340",83.5,39.5,0.68,1
"8341",83.5,40.5,0.68,1
"8342",83.5,41.5,0.68,1
"8343",83.5,42.5,0.68,1
"8344",83.5,43.5,0.68,1
"8345",83.5,44.5,0.68,1
"8346",83.5,45.5,0.68,1
"8347",83.5,46.5,0.68,1
"8348",83.5,47.5,0.68,1
"8349",83.5,48.5,0.68,1
"8350",83.5,49.5,0.68,1
"8351",83.5,50.5,0.68,1
"8352",83.5,51.5,0.68,1
"8353",83.5,52.5,0.68,1
"8354",83.5,53.5,0.68,1
"8355",83.5,54.5,0.68,1
"8356",83.5,55.5,0.68,1
"8357",83.5,56.5,0.68,1
"8358",83.5,57.5,0.68,1
"8359",83.5,58.5,0.68,1
"8360",83.5,59.5,0.68,1
"8361",83.5,60.5,0.68,1
"8362",83.5,61.5,0.68,1
"8363",83.5,62.5,0.68,1
"8364",83.5,63.5,0.68,1
"8365",83.5,64.5,0.68,1
"8366",83.5,65.5,0.68,1
"8367",83.5,66.5,0.68,1
"8368",83.5,67.5,0.68,1
"8369",83.5,68.5,0.68,1
"8370",83.5,69.5,0.68,1
"8371",83.5,70.5,0.68,1
"8372",83.5,71.5,0.68,1
"8373",83.5,72.5,0.68,1
"8374",83.5,73.5,0.68,1
"8375",83.5,74.5,0.68,1
"8376",83.5,75.5,0.68,1
"8377",83.5,76.5,0.68,1
"8378",83.5,77.5,0.68,1
"8379",83.5,78.5,0.68,1
"8380",83.5,79.5,0.68,1
"8381",83.5,80.5,0.68,1
"8382",83.5,81.5,0.68,1
"8383",83.5,82.5,0.68,1
"8384",83.5,83.5,0.68,1
"8385",83.5,84.5,0.68,1
"8386",83.5,85.5,0.68,1
"8387",83.5,86.5,0.68,1
"8388",83.5,87.5,0.68,1
"8389",83.5,88.5,0.68,1
"8390",83.5,89.5,0.68,1
"8391",83.5,90.5,0.68,1
"8392",83.5,91.5,0.68,1
