"","counts","day","month","year","hour","weekday","time"
"2860",1416,29,"Apr",2007,8,"Sunday",2007-04-29 08:00:00
"2861",6202,29,"Apr",2007,9,"Sunday",2007-04-29 09:00:00
"2862",8503,29,"Apr",2007,10,"Sunday",2007-04-29 10:00:00
"2863",7147,29,"Apr",2007,11,"Sunday",2007-04-29 11:00:00
"2864",1193,29,"Apr",2007,12,"Sunday",2007-04-29 12:00:00
"2865",1271,29,"Apr",2007,13,"Sunday",2007-04-29 13:00:00
"2866",835,29,"Apr",2007,14,"Sunday",2007-04-29 14:00:00
"2867",703,29,"Apr",2007,15,"Sunday",2007-04-29 15:00:00
"2868",942,29,"Apr",2007,16,"Sunday",2007-04-29 16:00:00
"2869",919,29,"Apr",2007,17,"Sunday",2007-04-29 17:00:00
"2870",1381,29,"Apr",2007,18,"Sunday",2007-04-29 18:00:00
"2871",3438,29,"Apr",2007,19,"Sunday",2007-04-29 19:00:00
"2872",5875,29,"Apr",2007,20,"Sunday",2007-04-29 20:00:00
"2873",6216,29,"Apr",2007,21,"Sunday",2007-04-29 21:00:00
"2874",6303,29,"Apr",2007,22,"Sunday",2007-04-29 22:00:00
"2875",8090,29,"Apr",2007,23,"Sunday",2007-04-29 23:00:00
"2876",6437,30,"Apr",2007,0,"Monday",2007-04-30 00:00:00
"2877",2487,30,"Apr",2007,1,"Monday",2007-04-30 01:00:00
"2878",2060,30,"Apr",2007,2,"Monday",2007-04-30 02:00:00
"2879",1820,30,"Apr",2007,3,"Monday",2007-04-30 03:00:00
"2880",2291,30,"Apr",2007,4,"Monday",2007-04-30 04:00:00
"2881",2039,30,"Apr",2007,5,"Monday",2007-04-30 05:00:00
"2882",2934,30,"Apr",2007,6,"Monday",2007-04-30 06:00:00
"2883",2820,30,"Apr",2007,7,"Monday",2007-04-30 07:00:00
"2884",2454,30,"Apr",2007,8,"Monday",2007-04-30 08:00:00
"2885",2309,30,"Apr",2007,9,"Monday",2007-04-30 09:00:00
"2886",3542,30,"Apr",2007,10,"Monday",2007-04-30 10:00:00
"2887",3767,30,"Apr",2007,11,"Monday",2007-04-30 11:00:00
"2888",2086,30,"Apr",2007,12,"Monday",2007-04-30 12:00:00
"2889",2562,30,"Apr",2007,13,"Monday",2007-04-30 13:00:00
"2890",2356,30,"Apr",2007,14,"Monday",2007-04-30 14:00:00
"2891",1926,30,"Apr",2007,15,"Monday",2007-04-30 15:00:00
"2892",723,30,"Apr",2007,16,"Monday",2007-04-30 16:00:00
"2893",1424,30,"Apr",2007,17,"Monday",2007-04-30 17:00:00
"2894",1196,30,"Apr",2007,18,"Monday",2007-04-30 18:00:00
"2895",4990,30,"Apr",2007,19,"Monday",2007-04-30 19:00:00
"2896",4115,30,"Apr",2007,20,"Monday",2007-04-30 20:00:00
"2897",7562,30,"Apr",2007,21,"Monday",2007-04-30 21:00:00
"2898",7874,30,"Apr",2007,22,"Monday",2007-04-30 22:00:00
"2899",7395,30,"Apr",2007,23,"Monday",2007-04-30 23:00:00
"2900",7642,1,"May",2007,0,"Tuesday",2007-05-01 00:00:00
"2901",7524,1,"May",2007,1,"Tuesday",2007-05-01 01:00:00
"2902",8421,1,"May",2007,2,"Tuesday",2007-05-01 02:00:00
"2903",2502,1,"May",2007,3,"Tuesday",2007-05-01 03:00:00
"2904",1736,1,"May",2007,4,"Tuesday",2007-05-01 04:00:00
"2905",2155,1,"May",2007,5,"Tuesday",2007-05-01 05:00:00
"2906",2463,1,"May",2007,6,"Tuesday",2007-05-01 06:00:00
"2907",2362,1,"May",2007,7,"Tuesday",2007-05-01 07:00:00
"2908",3280,1,"May",2007,8,"Tuesday",2007-05-01 08:00:00
"2909",2742,1,"May",2007,9,"Tuesday",2007-05-01 09:00:00
"2910",3269,1,"May",2007,10,"Tuesday",2007-05-01 10:00:00
"2911",4337,1,"May",2007,11,"Tuesday",2007-05-01 11:00:00
"2912",3318,1,"May",2007,12,"Tuesday",2007-05-01 12:00:00
"2913",2881,1,"May",2007,13,"Tuesday",2007-05-01 13:00:00
"2914",2794,1,"May",2007,14,"Tuesday",2007-05-01 14:00:00
"2915",1898,1,"May",2007,15,"Tuesday",2007-05-01 15:00:00
"2916",1108,1,"May",2007,16,"Tuesday",2007-05-01 16:00:00
"2917",1415,1,"May",2007,17,"Tuesday",2007-05-01 17:00:00
"2918",1944,1,"May",2007,18,"Tuesday",2007-05-01 18:00:00
"2919",5677,1,"May",2007,19,"Tuesday",2007-05-01 19:00:00
"2920",7478,1,"May",2007,20,"Tuesday",2007-05-01 20:00:00
"2921",6890,1,"May",2007,21,"Tuesday",2007-05-01 21:00:00
"2922",8191,1,"May",2007,22,"Tuesday",2007-05-01 22:00:00
"2923",6370,1,"May",2007,23,"Tuesday",2007-05-01 23:00:00
"2924",5715,2,"May",2007,0,"Wednesday",2007-05-02 00:00:00
"2925",2513,2,"May",2007,1,"Wednesday",2007-05-02 01:00:00
"2926",2878,2,"May",2007,2,"Wednesday",2007-05-02 02:00:00
"2927",2466,2,"May",2007,3,"Wednesday",2007-05-02 03:00:00
"2928",2563,2,"May",2007,4,"Wednesday",2007-05-02 04:00:00
"2929",4465,2,"May",2007,5,"Wednesday",2007-05-02 05:00:00
"2930",3034,2,"May",2007,6,"Wednesday",2007-05-02 06:00:00
"2931",3358,2,"May",2007,7,"Wednesday",2007-05-02 07:00:00
"2932",2977,2,"May",2007,8,"Wednesday",2007-05-02 08:00:00
"2933",2918,2,"May",2007,9,"Wednesday",2007-05-02 09:00:00
"2934",2828,2,"May",2007,10,"Wednesday",2007-05-02 10:00:00
"2935",3437,2,"May",2007,11,"Wednesday",2007-05-02 11:00:00
"2936",2822,2,"May",2007,12,"Wednesday",2007-05-02 12:00:00
"2937",2254,2,"May",2007,13,"Wednesday",2007-05-02 13:00:00
"2938",1924,2,"May",2007,14,"Wednesday",2007-05-02 14:00:00
"2939",1577,2,"May",2007,15,"Wednesday",2007-05-02 15:00:00
"2940",1500,2,"May",2007,16,"Wednesday",2007-05-02 16:00:00
"2941",1701,2,"May",2007,17,"Wednesday",2007-05-02 17:00:00
"2942",1963,2,"May",2007,18,"Wednesday",2007-05-02 18:00:00
"2943",5547,2,"May",2007,19,"Wednesday",2007-05-02 19:00:00
"2944",8548,2,"May",2007,20,"Wednesday",2007-05-02 20:00:00
"2945",7482,2,"May",2007,21,"Wednesday",2007-05-02 21:00:00
"2946",6752,2,"May",2007,22,"Wednesday",2007-05-02 22:00:00
"2947",8048,2,"May",2007,23,"Wednesday",2007-05-02 23:00:00
"2948",5891,3,"May",2007,0,"Thursday",2007-05-03 00:00:00
"2949",3187,3,"May",2007,1,"Thursday",2007-05-03 01:00:00
"2950",2664,3,"May",2007,2,"Thursday",2007-05-03 02:00:00
"2951",2379,3,"May",2007,3,"Thursday",2007-05-03 03:00:00
"2952",2272,3,"May",2007,4,"Thursday",2007-05-03 04:00:00
"2953",2128,3,"May",2007,5,"Thursday",2007-05-03 05:00:00
"2954",3105,3,"May",2007,6,"Thursday",2007-05-03 06:00:00
"2955",3597,3,"May",2007,7,"Thursday",2007-05-03 07:00:00
"2956",4299,3,"May",2007,8,"Thursday",2007-05-03 08:00:00
"2957",2521,3,"May",2007,9,"Thursday",2007-05-03 09:00:00
"2958",1708,3,"May",2007,10,"Thursday",2007-05-03 10:00:00
"2959",2345,3,"May",2007,11,"Thursday",2007-05-03 11:00:00
"2960",2065,3,"May",2007,12,"Thursday",2007-05-03 12:00:00
"2961",2450,3,"May",2007,13,"Thursday",2007-05-03 13:00:00
"2962",2050,3,"May",2007,14,"Thursday",2007-05-03 14:00:00
"2963",2661,3,"May",2007,15,"Thursday",2007-05-03 15:00:00
"2964",1564,3,"May",2007,16,"Thursday",2007-05-03 16:00:00
"2965",1574,3,"May",2007,17,"Thursday",2007-05-03 17:00:00
"2966",1666,3,"May",2007,18,"Thursday",2007-05-03 18:00:00
"2967",5386,3,"May",2007,19,"Thursday",2007-05-03 19:00:00
"2968",8345,3,"May",2007,20,"Thursday",2007-05-03 20:00:00
"2969",7834,3,"May",2007,21,"Thursday",2007-05-03 21:00:00
"2970",7058,3,"May",2007,22,"Thursday",2007-05-03 22:00:00
"2971",6724,3,"May",2007,23,"Thursday",2007-05-03 23:00:00
"2972",5729,4,"May",2007,0,"Friday",2007-05-04 00:00:00
"2973",2704,4,"May",2007,1,"Friday",2007-05-04 01:00:00
"2974",2338,4,"May",2007,2,"Friday",2007-05-04 02:00:00
"2975",1921,4,"May",2007,3,"Friday",2007-05-04 03:00:00
"2976",2226,4,"May",2007,4,"Friday",2007-05-04 04:00:00
"2977",2916,4,"May",2007,5,"Friday",2007-05-04 05:00:00
"2978",3168,4,"May",2007,6,"Friday",2007-05-04 06:00:00
"2979",4052,4,"May",2007,7,"Friday",2007-05-04 07:00:00
"2980",3888,4,"May",2007,8,"Friday",2007-05-04 08:00:00
"2981",3244,4,"May",2007,9,"Friday",2007-05-04 09:00:00
"2982",2744,4,"May",2007,10,"Friday",2007-05-04 10:00:00
"2983",2623,4,"May",2007,11,"Friday",2007-05-04 11:00:00
"2984",2528,4,"May",2007,12,"Friday",2007-05-04 12:00:00
"2985",2137,4,"May",2007,13,"Friday",2007-05-04 13:00:00
"2986",2461,4,"May",2007,14,"Friday",2007-05-04 14:00:00
"2987",1282,4,"May",2007,15,"Friday",2007-05-04 15:00:00
"2988",2191,4,"May",2007,16,"Friday",2007-05-04 16:00:00
"2989",1243,4,"May",2007,17,"Friday",2007-05-04 17:00:00
"2990",1389,4,"May",2007,18,"Friday",2007-05-04 18:00:00
"2991",5353,4,"May",2007,19,"Friday",2007-05-04 19:00:00
"2992",8016,4,"May",2007,20,"Friday",2007-05-04 20:00:00
"2993",8001,4,"May",2007,21,"Friday",2007-05-04 21:00:00
"2994",7947,4,"May",2007,22,"Friday",2007-05-04 22:00:00
"2995",7479,4,"May",2007,23,"Friday",2007-05-04 23:00:00
"2996",7716,5,"May",2007,0,"Saturday",2007-05-05 00:00:00
"2997",1235,5,"May",2007,1,"Saturday",2007-05-05 01:00:00
"2998",1174,5,"May",2007,2,"Saturday",2007-05-05 02:00:00
"2999",1326,5,"May",2007,3,"Saturday",2007-05-05 03:00:00
"3000",1674,5,"May",2007,4,"Saturday",2007-05-05 04:00:00
"3001",1296,5,"May",2007,5,"Saturday",2007-05-05 05:00:00
"3002",1625,5,"May",2007,6,"Saturday",2007-05-05 06:00:00
"3003",1096,5,"May",2007,7,"Saturday",2007-05-05 07:00:00
"3004",1908,5,"May",2007,8,"Saturday",2007-05-05 08:00:00
"3005",1540,5,"May",2007,9,"Saturday",2007-05-05 09:00:00
"3006",1304,5,"May",2007,10,"Saturday",2007-05-05 10:00:00
"3007",1301,5,"May",2007,11,"Saturday",2007-05-05 11:00:00
"3008",1431,5,"May",2007,12,"Saturday",2007-05-05 12:00:00
"3009",1362,5,"May",2007,13,"Saturday",2007-05-05 13:00:00
"3010",1171,5,"May",2007,14,"Saturday",2007-05-05 14:00:00
"3011",1076,5,"May",2007,15,"Saturday",2007-05-05 15:00:00
"3012",1051,5,"May",2007,16,"Saturday",2007-05-05 16:00:00
"3013",865,5,"May",2007,17,"Saturday",2007-05-05 17:00:00
"3014",1386,5,"May",2007,18,"Saturday",2007-05-05 18:00:00
"3015",5266,5,"May",2007,19,"Saturday",2007-05-05 19:00:00
"3016",6806,5,"May",2007,20,"Saturday",2007-05-05 20:00:00
"3017",6723,5,"May",2007,21,"Saturday",2007-05-05 21:00:00
"3018",6306,5,"May",2007,22,"Saturday",2007-05-05 22:00:00
"3019",6483,5,"May",2007,23,"Saturday",2007-05-05 23:00:00
"3020",6698,6,"May",2007,0,"Sunday",2007-05-06 00:00:00
"3021",656,6,"May",2007,1,"Sunday",2007-05-06 01:00:00
"3022",1343,6,"May",2007,2,"Sunday",2007-05-06 02:00:00
"3023",939,6,"May",2007,3,"Sunday",2007-05-06 03:00:00
"3024",1012,6,"May",2007,4,"Sunday",2007-05-06 04:00:00
"3025",994,6,"May",2007,5,"Sunday",2007-05-06 05:00:00
"3026",1200,6,"May",2007,6,"Sunday",2007-05-06 06:00:00
"3027",1600,6,"May",2007,7,"Sunday",2007-05-06 07:00:00
"3028",1863,6,"May",2007,8,"Sunday",2007-05-06 08:00:00
"3029",1055,6,"May",2007,9,"Sunday",2007-05-06 09:00:00
"3030",1269,6,"May",2007,10,"Sunday",2007-05-06 10:00:00
"3031",1101,6,"May",2007,11,"Sunday",2007-05-06 11:00:00
"3032",1257,6,"May",2007,12,"Sunday",2007-05-06 12:00:00
"3033",1258,6,"May",2007,13,"Sunday",2007-05-06 13:00:00
"3034",612,6,"May",2007,14,"Sunday",2007-05-06 14:00:00
"3035",722,6,"May",2007,15,"Sunday",2007-05-06 15:00:00
"3036",920,6,"May",2007,16,"Sunday",2007-05-06 16:00:00
"3037",1193,6,"May",2007,17,"Sunday",2007-05-06 17:00:00
"3038",940,6,"May",2007,18,"Sunday",2007-05-06 18:00:00
"3039",5479,6,"May",2007,19,"Sunday",2007-05-06 19:00:00
"3040",6884,6,"May",2007,20,"Sunday",2007-05-06 20:00:00
"3041",7177,6,"May",2007,21,"Sunday",2007-05-06 21:00:00
"3042",7142,6,"May",2007,22,"Sunday",2007-05-06 22:00:00
"3043",8540,6,"May",2007,23,"Sunday",2007-05-06 23:00:00
"3044",3452,7,"May",2007,0,"Monday",2007-05-07 00:00:00
"3045",2702,7,"May",2007,1,"Monday",2007-05-07 01:00:00
"3046",2441,7,"May",2007,2,"Monday",2007-05-07 02:00:00
"3047",2182,7,"May",2007,3,"Monday",2007-05-07 03:00:00
"3048",2592,7,"May",2007,4,"Monday",2007-05-07 04:00:00
"3049",2519,7,"May",2007,5,"Monday",2007-05-07 05:00:00
"3050",2948,7,"May",2007,6,"Monday",2007-05-07 06:00:00
"3051",2997,7,"May",2007,7,"Monday",2007-05-07 07:00:00
"3052",3108,7,"May",2007,8,"Monday",2007-05-07 08:00:00
"3053",2798,7,"May",2007,9,"Monday",2007-05-07 09:00:00
"3054",2359,7,"May",2007,10,"Monday",2007-05-07 10:00:00
"3055",3407,7,"May",2007,11,"Monday",2007-05-07 11:00:00
"3056",2061,7,"May",2007,12,"Monday",2007-05-07 12:00:00
"3057",2198,7,"May",2007,13,"Monday",2007-05-07 13:00:00
"3058",1553,7,"May",2007,14,"Monday",2007-05-07 14:00:00
"3059",1502,7,"May",2007,15,"Monday",2007-05-07 15:00:00
"3060",1370,7,"May",2007,16,"Monday",2007-05-07 16:00:00
"3061",1044,7,"May",2007,17,"Monday",2007-05-07 17:00:00
"3062",1341,7,"May",2007,18,"Monday",2007-05-07 18:00:00
"3063",5122,7,"May",2007,19,"Monday",2007-05-07 19:00:00
"3064",7466,7,"May",2007,20,"Monday",2007-05-07 20:00:00
"3065",7546,7,"May",2007,21,"Monday",2007-05-07 21:00:00
"3066",6692,7,"May",2007,22,"Monday",2007-05-07 22:00:00
"3067",4626,7,"May",2007,23,"Monday",2007-05-07 23:00:00
"3068",1881,8,"May",2007,0,"Tuesday",2007-05-08 00:00:00
"3069",4539,8,"May",2007,1,"Tuesday",2007-05-08 01:00:00
"3070",9821,8,"May",2007,2,"Tuesday",2007-05-08 02:00:00
"3071",3755,8,"May",2007,3,"Tuesday",2007-05-08 03:00:00
"3072",2947,8,"May",2007,4,"Tuesday",2007-05-08 04:00:00
"3073",3327,8,"May",2007,5,"Tuesday",2007-05-08 05:00:00
"3074",3232,8,"May",2007,6,"Tuesday",2007-05-08 06:00:00
"3075",3517,8,"May",2007,7,"Tuesday",2007-05-08 07:00:00
"3076",4193,8,"May",2007,8,"Tuesday",2007-05-08 08:00:00
"3077",3003,8,"May",2007,9,"Tuesday",2007-05-08 09:00:00
"3078",3519,8,"May",2007,10,"Tuesday",2007-05-08 10:00:00
"3079",3324,8,"May",2007,11,"Tuesday",2007-05-08 11:00:00
"3080",2723,8,"May",2007,12,"Tuesday",2007-05-08 12:00:00
"3081",2343,8,"May",2007,13,"Tuesday",2007-05-08 13:00:00
"3082",1873,8,"May",2007,14,"Tuesday",2007-05-08 14:00:00
"3083",1159,8,"May",2007,15,"Tuesday",2007-05-08 15:00:00
"3084",1871,8,"May",2007,16,"Tuesday",2007-05-08 16:00:00
"3085",1609,8,"May",2007,17,"Tuesday",2007-05-08 17:00:00
"3086",1823,8,"May",2007,18,"Tuesday",2007-05-08 18:00:00
"3087",5725,8,"May",2007,19,"Tuesday",2007-05-08 19:00:00
"3088",8688,8,"May",2007,20,"Tuesday",2007-05-08 20:00:00
"3089",5735,8,"May",2007,21,"Tuesday",2007-05-08 21:00:00
"3090",4547,8,"May",2007,22,"Tuesday",2007-05-08 22:00:00
"3091",1196,8,"May",2007,23,"Tuesday",2007-05-08 23:00:00
"3092",1777,9,"May",2007,0,"Wednesday",2007-05-09 00:00:00
"3093",3213,9,"May",2007,1,"Wednesday",2007-05-09 01:00:00
"3094",2234,9,"May",2007,2,"Wednesday",2007-05-09 02:00:00
"3095",1736,9,"May",2007,3,"Wednesday",2007-05-09 03:00:00
"3096",2000,9,"May",2007,4,"Wednesday",2007-05-09 04:00:00
"3097",2942,9,"May",2007,5,"Wednesday",2007-05-09 05:00:00
"3098",3709,9,"May",2007,6,"Wednesday",2007-05-09 06:00:00
"3099",3664,9,"May",2007,7,"Wednesday",2007-05-09 07:00:00
"3100",2783,9,"May",2007,8,"Wednesday",2007-05-09 08:00:00
"3101",2717,9,"May",2007,9,"Wednesday",2007-05-09 09:00:00
"3102",2911,9,"May",2007,10,"Wednesday",2007-05-09 10:00:00
"3103",2874,9,"May",2007,11,"Wednesday",2007-05-09 11:00:00
"3104",3145,9,"May",2007,12,"Wednesday",2007-05-09 12:00:00
"3105",3443,9,"May",2007,13,"Wednesday",2007-05-09 13:00:00
"3106",2100,9,"May",2007,14,"Wednesday",2007-05-09 14:00:00
"3107",1904,9,"May",2007,15,"Wednesday",2007-05-09 15:00:00
"3108",1298,9,"May",2007,16,"Wednesday",2007-05-09 16:00:00
"3109",1127,9,"May",2007,17,"Wednesday",2007-05-09 17:00:00
"3110",2464,9,"May",2007,18,"Wednesday",2007-05-09 18:00:00
"3111",5832,9,"May",2007,19,"Wednesday",2007-05-09 19:00:00
"3112",8186,9,"May",2007,20,"Wednesday",2007-05-09 20:00:00
"3113",7374,9,"May",2007,21,"Wednesday",2007-05-09 21:00:00
"3114",6854,9,"May",2007,22,"Wednesday",2007-05-09 22:00:00
"3115",7081,9,"May",2007,23,"Wednesday",2007-05-09 23:00:00
"3116",8186,10,"May",2007,0,"Thursday",2007-05-10 00:00:00
"3117",8744,10,"May",2007,1,"Thursday",2007-05-10 01:00:00
"3118",6423,10,"May",2007,2,"Thursday",2007-05-10 02:00:00
"3119",2618,10,"May",2007,3,"Thursday",2007-05-10 03:00:00
"3120",2314,10,"May",2007,4,"Thursday",2007-05-10 04:00:00
"3121",3078,10,"May",2007,5,"Thursday",2007-05-10 05:00:00
"3122",3563,10,"May",2007,6,"Thursday",2007-05-10 06:00:00
"3123",3701,10,"May",2007,7,"Thursday",2007-05-10 07:00:00
"3124",3125,10,"May",2007,8,"Thursday",2007-05-10 08:00:00
"3125",2474,10,"May",2007,9,"Thursday",2007-05-10 09:00:00
"3126",2199,10,"May",2007,10,"Thursday",2007-05-10 10:00:00
"3127",2296,10,"May",2007,11,"Thursday",2007-05-10 11:00:00
"3128",3442,10,"May",2007,12,"Thursday",2007-05-10 12:00:00
"3129",2732,10,"May",2007,13,"Thursday",2007-05-10 13:00:00
"3130",1586,10,"May",2007,14,"Thursday",2007-05-10 14:00:00
"3131",2220,10,"May",2007,15,"Thursday",2007-05-10 15:00:00
"3132",2122,10,"May",2007,16,"Thursday",2007-05-10 16:00:00
"3133",1487,10,"May",2007,17,"Thursday",2007-05-10 17:00:00
"3134",2031,10,"May",2007,18,"Thursday",2007-05-10 18:00:00
"3135",5413,10,"May",2007,19,"Thursday",2007-05-10 19:00:00
"3136",7834,10,"May",2007,20,"Thursday",2007-05-10 20:00:00
"3137",7725,10,"May",2007,21,"Thursday",2007-05-10 21:00:00
"3138",7405,10,"May",2007,22,"Thursday",2007-05-10 22:00:00
"3139",9047,10,"May",2007,23,"Thursday",2007-05-10 23:00:00
"3140",6250,11,"May",2007,0,"Friday",2007-05-11 00:00:00
"3141",2752,11,"May",2007,1,"Friday",2007-05-11 01:00:00
"3142",2938,11,"May",2007,2,"Friday",2007-05-11 02:00:00
"3143",2807,11,"May",2007,3,"Friday",2007-05-11 03:00:00
"3144",2669,11,"May",2007,4,"Friday",2007-05-11 04:00:00
"3145",2756,11,"May",2007,5,"Friday",2007-05-11 05:00:00
"3146",2452,11,"May",2007,6,"Friday",2007-05-11 06:00:00
"3147",3042,11,"May",2007,7,"Friday",2007-05-11 07:00:00
"3148",2448,11,"May",2007,8,"Friday",2007-05-11 08:00:00
"3149",3169,11,"May",2007,9,"Friday",2007-05-11 09:00:00
"3150",2704,11,"May",2007,10,"Friday",2007-05-11 10:00:00
"3151",2968,11,"May",2007,11,"Friday",2007-05-11 11:00:00
"3152",1706,11,"May",2007,12,"Friday",2007-05-11 12:00:00
"3153",2365,11,"May",2007,13,"Friday",2007-05-11 13:00:00
"3154",1525,11,"May",2007,14,"Friday",2007-05-11 14:00:00
"3155",1786,11,"May",2007,15,"Friday",2007-05-11 15:00:00
"3156",2356,11,"May",2007,16,"Friday",2007-05-11 16:00:00
"3157",1531,11,"May",2007,17,"Friday",2007-05-11 17:00:00
"3158",1678,11,"May",2007,18,"Friday",2007-05-11 18:00:00
"3159",5392,11,"May",2007,19,"Friday",2007-05-11 19:00:00
"3160",8035,11,"May",2007,20,"Friday",2007-05-11 20:00:00
"3161",7178,11,"May",2007,21,"Friday",2007-05-11 21:00:00
"3162",8176,11,"May",2007,22,"Friday",2007-05-11 22:00:00
"3163",7189,11,"May",2007,23,"Friday",2007-05-11 23:00:00
"3164",1658,12,"May",2007,0,"Saturday",2007-05-12 00:00:00
"3165",1150,12,"May",2007,1,"Saturday",2007-05-12 01:00:00
"3166",1112,12,"May",2007,2,"Saturday",2007-05-12 02:00:00
"3167",974,12,"May",2007,3,"Saturday",2007-05-12 03:00:00
"3168",1475,12,"May",2007,4,"Saturday",2007-05-12 04:00:00
"3169",1328,12,"May",2007,5,"Saturday",2007-05-12 05:00:00
"3170",1735,12,"May",2007,6,"Saturday",2007-05-12 06:00:00
"3171",1194,12,"May",2007,7,"Saturday",2007-05-12 07:00:00
"3172",1722,12,"May",2007,8,"Saturday",2007-05-12 08:00:00
"3173",1490,12,"May",2007,9,"Saturday",2007-05-12 09:00:00
"3174",1448,12,"May",2007,10,"Saturday",2007-05-12 10:00:00
"3175",925,12,"May",2007,11,"Saturday",2007-05-12 11:00:00
"3176",1233,12,"May",2007,12,"Saturday",2007-05-12 12:00:00
"3177",1252,12,"May",2007,13,"Saturday",2007-05-12 13:00:00
"3178",1141,12,"May",2007,14,"Saturday",2007-05-12 14:00:00
"3179",916,12,"May",2007,15,"Saturday",2007-05-12 15:00:00
"3180",932,12,"May",2007,16,"Saturday",2007-05-12 16:00:00
"3181",1122,12,"May",2007,17,"Saturday",2007-05-12 17:00:00
"3182",1309,12,"May",2007,18,"Saturday",2007-05-12 18:00:00
"3183",5354,12,"May",2007,19,"Saturday",2007-05-12 19:00:00
"3184",7555,12,"May",2007,20,"Saturday",2007-05-12 20:00:00
"3185",6699,12,"May",2007,21,"Saturday",2007-05-12 21:00:00
"3186",6207,12,"May",2007,22,"Saturday",2007-05-12 22:00:00
"3187",6285,12,"May",2007,23,"Saturday",2007-05-12 23:00:00
"3188",7239,13,"May",2007,0,"Sunday",2007-05-13 00:00:00
"3189",3227,13,"May",2007,1,"Sunday",2007-05-13 01:00:00
"3190",1214,13,"May",2007,2,"Sunday",2007-05-13 02:00:00
"3191",569,13,"May",2007,3,"Sunday",2007-05-13 03:00:00
"3192",2043,13,"May",2007,4,"Sunday",2007-05-13 04:00:00
"3193",2646,13,"May",2007,5,"Sunday",2007-05-13 05:00:00
"3194",1085,13,"May",2007,6,"Sunday",2007-05-13 06:00:00
"3195",1403,13,"May",2007,7,"Sunday",2007-05-13 07:00:00
"3196",950,13,"May",2007,8,"Sunday",2007-05-13 08:00:00
"3197",1020,13,"May",2007,9,"Sunday",2007-05-13 09:00:00
"3198",1321,13,"May",2007,10,"Sunday",2007-05-13 10:00:00
"3199",1483,13,"May",2007,11,"Sunday",2007-05-13 11:00:00
"3200",988,13,"May",2007,12,"Sunday",2007-05-13 12:00:00
"3201",1350,13,"May",2007,13,"Sunday",2007-05-13 13:00:00
"3202",1853,13,"May",2007,14,"Sunday",2007-05-13 14:00:00
"3203",2475,13,"May",2007,15,"Sunday",2007-05-13 15:00:00
"3204",1443,13,"May",2007,16,"Sunday",2007-05-13 16:00:00
"3205",1317,13,"May",2007,17,"Sunday",2007-05-13 17:00:00
"3206",2191,13,"May",2007,18,"Sunday",2007-05-13 18:00:00
"3207",5516,13,"May",2007,19,"Sunday",2007-05-13 19:00:00
"3208",8268,13,"May",2007,20,"Sunday",2007-05-13 20:00:00
"3209",7180,13,"May",2007,21,"Sunday",2007-05-13 21:00:00
"3210",6536,13,"May",2007,22,"Sunday",2007-05-13 22:00:00
"3211",7715,13,"May",2007,23,"Sunday",2007-05-13 23:00:00
"3212",8246,14,"May",2007,0,"Monday",2007-05-14 00:00:00
"3213",8210,14,"May",2007,1,"Monday",2007-05-14 01:00:00
"3214",9000,14,"May",2007,2,"Monday",2007-05-14 02:00:00
"3215",7562,14,"May",2007,3,"Monday",2007-05-14 03:00:00
"3216",2510,14,"May",2007,4,"Monday",2007-05-14 04:00:00
"3217",3819,14,"May",2007,5,"Monday",2007-05-14 05:00:00
"3218",3484,14,"May",2007,6,"Monday",2007-05-14 06:00:00
"3219",5540,14,"May",2007,7,"Monday",2007-05-14 07:00:00
"3220",5939,14,"May",2007,8,"Monday",2007-05-14 08:00:00
"3221",3599,14,"May",2007,9,"Monday",2007-05-14 09:00:00
"3222",3193,14,"May",2007,10,"Monday",2007-05-14 10:00:00
"3223",8658,14,"May",2007,11,"Monday",2007-05-14 11:00:00
"3224",2500,14,"May",2007,12,"Monday",2007-05-14 12:00:00
"3225",2990,14,"May",2007,13,"Monday",2007-05-14 13:00:00
"3226",1803,14,"May",2007,14,"Monday",2007-05-14 14:00:00
"3227",1237,14,"May",2007,15,"Monday",2007-05-14 15:00:00
"3228",1141,14,"May",2007,16,"Monday",2007-05-14 16:00:00
"3229",1131,14,"May",2007,17,"Monday",2007-05-14 17:00:00
"3230",1363,14,"May",2007,18,"Monday",2007-05-14 18:00:00
"3231",5714,14,"May",2007,19,"Monday",2007-05-14 19:00:00
"3232",12231,14,"May",2007,20,"Monday",2007-05-14 20:00:00
"3233",15561,14,"May",2007,21,"Monday",2007-05-14 21:00:00
"3234",7598,14,"May",2007,22,"Monday",2007-05-14 22:00:00
"3235",7695,14,"May",2007,23,"Monday",2007-05-14 23:00:00
"3236",7118,15,"May",2007,0,"Tuesday",2007-05-15 00:00:00
"3237",19074,15,"May",2007,1,"Tuesday",2007-05-15 01:00:00
"3238",9725,15,"May",2007,2,"Tuesday",2007-05-15 02:00:00
"3239",4632,15,"May",2007,3,"Tuesday",2007-05-15 03:00:00
"3240",4348,15,"May",2007,4,"Tuesday",2007-05-15 04:00:00
"3241",5130,15,"May",2007,5,"Tuesday",2007-05-15 05:00:00
"3242",5579,15,"May",2007,6,"Tuesday",2007-05-15 06:00:00
"3243",5579,15,"May",2007,7,"Tuesday",2007-05-15 07:00:00
"3244",5051,15,"May",2007,8,"Tuesday",2007-05-15 08:00:00
"3245",4346,15,"May",2007,9,"Tuesday",2007-05-15 09:00:00
"3246",4578,15,"May",2007,10,"Tuesday",2007-05-15 10:00:00
