"","gender","age","homework","desk","room","study","computer","software","internet","literature","poetry","art","textbook","dictionary","dishwasher","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV1READ","PV2READ","PV3READ","PV4READ","PV5READ","PV1SCIE","PV2SCIE","PV3SCIE","PV4SCIE","PV5SCIE","SENWGT_STU","possessions"
"113","male","5",2,1,1,1,1,1,1,0,0,1,1,1,1,534.6705,562.7123,510.5234,531.5548,561.9333,547.5498,561.9849,497.0273,534.7187,520.2837,567.5494,579.6718,529.3174,547.9672,538.6423,0.1103,10
"114","male","4",3,1,1,1,1,1,1,0,1,1,1,1,0,568.3206,595.5834,594.0255,553.5208,548.8472,560.4612,596.5487,591.737,562.065,526.7795,559.3435,652.5923,639.5375,624.6177,579.8583,0.1019,10
"115","male","5",12,1,1,1,1,1,1,1,1,1,1,1,0,620.3536,599.3223,606.3328,649.9533,616.4589,593.1805,546.6677,589.1708,561.9047,567.5183,671.3353,646.1581,653.6181,652.6856,632.1708,0.1019,11
"116","female","6",4,1,1,1,1,0,1,0,0,0,0,1,1,460.4378,396.5649,406.6911,426.1645,391.8913,480.9587,467.4554,460.3067,474.6042,453.1579,505.166,452.9467,479.9888,443.6218,428.702,0.1038,7
"117","male","5",3,1,0,0,1,0,1,0,0,0,0,1,1,433.3307,395.1628,445.7937,442.678,441.899,458.6943,411.3796,464.3079,473.9313,457.0904,388.3253,366.878,407.9075,422.8273,385.5278,0.0808,5
"118","male","6",3,1,1,1,1,1,1,0,0,0,1,1,1,335.8857,355.3591,352.2433,343.675,317.1912,442.6554,399.3504,408.9737,369.6784,408.9737,398.6759,385.621,401.4733,360.4439,388.4185,0.0147,9
"119","male","7",2,1,1,1,1,1,1,0,0,1,1,1,1,372.6515,403.0301,332.1468,363.3043,359.4096,402.3978,420.8425,379.1414,364.7064,380.7453,364.2671,407.1615,351.2122,358.6721,402.4991,0.1,10
"120","male","5",4,1,1,1,1,1,1,0,0,1,1,1,1,522.8307,479.9891,490.8942,482.3259,487.7785,546.8281,486.6822,531.5911,519.562,489.89,593.4726,517.9411,522.6035,544.9832,500.2238,0.1,10
"121","male","7",5,1,1,1,1,1,1,0,0,1,1,1,1,427.0213,444.9369,427.8003,444.9369,388.8534,389.727,453.8827,415.3893,387.3212,362.4609,412.8497,487.4487,438.9593,440.8243,403.5248,0.0147,10
"122","female","5",5,1,0,1,1,1,1,0,0,0,1,1,1,458.2567,499.5404,469.1619,468.3829,494.0879,529.4116,572.3044,504.788,570.7158,550.858,498.6386,535.9381,475.3264,546.1954,525.6807,0.0142,8
"123","male","6",14,1,1,0,1,1,1,0,0,1,1,1,0,450.8568,461.762,460.2041,485.1301,433.7202,386.5193,405.7659,445.8632,431.4282,409.7757,405.7628,411.3577,456.1171,451.4547,400.1678,0.1,8
"124","male","4",8,1,1,1,1,1,1,1,1,1,1,1,0,571.9816,575.0974,577.4342,553.2871,573.5395,616.6775,617.4795,665.5962,595.025,609.46,630.7721,609.3249,632.6371,603.73,620.5147,0.1,11
"125","female","5",1,1,1,1,0,0,1,0,1,1,0,0,1,473.2123,470.8755,446.7285,480.2228,464.644,585.8077,546.8865,529.4116,546.8865,578.6589,522.8833,485.5837,465.069,527.5457,504.2335,0.0862,7
"126","female","5",1,1,1,1,1,1,1,0,0,1,1,1,1,558.0386,587.6383,579.0699,592.3119,573.6174,605.9831,599.6287,609.1604,594.8628,578.9766,529.5972,572.4916,552.9094,546.3819,517.4748,0.0862,10
"127","male","4",1,1,1,1,1,1,1,1,0,0,1,1,1,495.49,512.6266,514.9634,503.2793,524.3106,545.545,523.8925,572.8111,556.7722,562.3858,533.1406,520.0858,531.2756,531.2756,548.9929,0.1,10
"128","male","5",8,1,1,1,1,1,1,1,0,0,1,1,1,515.8202,553.9882,532.1779,552.4303,559.4407,529.9872,544.4223,533.997,516.3542,530.7892,508.6162,523.536,495.5614,510.4812,503.9537,0.1,10
"129","male","4",7,1,1,1,1,1,1,1,1,1,1,1,0,525.479,534.8263,501.332,505.2267,535.6052,488.2861,529.1853,503.5231,489.088,550.8378,522.9765,569.6009,523.909,512.7191,548.1537,0.0052,11
"130","female","7",8,1,1,1,1,1,1,1,1,1,1,1,1,671.6856,593.0129,642.8649,602.3602,626.5072,643.7923,612.8142,615.9914,601.6939,658.0899,643.1742,590.9549,620.7945,591.8874,614.2671,0.0055,12
"131","female","4",18,1,1,1,1,1,1,1,1,1,1,1,1,576.6552,574.3184,603.1391,648.3175,597.6866,578.4206,618.1361,658.6459,618.9304,624.4906,586.9452,592.5401,621.4472,606.5274,621.4472,0.0055,12
"132","female","4",12,1,1,1,1,0,1,1,1,1,1,1,0,578.8363,636.4776,620.8989,592.0782,565.5943,646.1752,696.2168,654.1183,645.3809,604.0768,623.5919,714.9758,631.0518,619.862,600.2797,0.0055,10
"133","female","4",22,1,1,1,1,1,0,1,1,0,1,1,0,569.489,564.8154,591.2993,581.952,581.952,633.4663,619.1687,662.0614,655.7069,655.7069,593.7523,612.4021,657.1615,652.4991,652.4991,0.0055,9
"134","female","5",10,1,1,1,1,1,1,1,0,1,1,1,1,503.3572,524.3885,529.8411,465.9682,519.7149,536.3221,563.3287,533.1449,520.4359,561.7401,537.8031,564.8452,535.0056,533.1406,570.4401,0.0055,11
"135","female","4",6,1,1,1,1,1,1,1,1,1,1,1,1,637.4124,628.0651,645.2017,617.16,635.8545,691.4509,693.8338,677.9476,658.8842,671.5932,647.8366,663.6889,644.1067,659.959,647.8366,0.0055,12
"136","female","5",10,1,1,1,1,1,1,1,1,1,1,1,0,630.324,633.4398,644.3449,633.4398,652.1343,722.985,728.5452,708.6874,727.7509,724.5736,690.5446,692.4095,710.1268,705.4644,707.3294,0.0055,11
"137","female","4",12,1,1,1,1,1,1,0,1,1,1,1,1,567.3859,605.5538,570.5016,544.7967,575.1753,563.8847,605.1888,599.6287,504.3114,578.9766,637.7658,606.9937,614.4536,561.3018,634.9683,0.0055,11
"138","female","5",10,1,1,1,1,0,1,1,0,1,1,1,1,571.1248,620.9768,584.3667,590.5982,587.4825,643.4746,624.4111,625.9997,657.7722,622.8225,628.9071,575.7553,596.27,635.4345,613.0548,0.0055,10
"139","female","6",4,1,1,1,1,1,1,NA,NA,1,1,1,1,481.3133,479.7554,445.4822,456.3873,493.7763,503.676,539.4199,494.1443,518.7679,560.072,463.204,516.3558,438.9593,499.5711,554.5878,0.0055,10
"140","female","6",12,1,1,1,1,1,1,1,1,1,1,1,0,544.3293,556.0134,521.7401,512.3929,558.3502,591.1295,619.7247,610.9873,614.1645,655.4687,519.5263,545.636,526.9862,533.5136,583.868,0.0055,11
"141","female","4",3,1,1,1,1,1,1,0,1,1,1,1,1,600.0234,567.308,614.8232,550.1714,592.234,661.0288,625.2849,663.4118,592.7182,648.3199,668.6311,642.5214,691.9433,622.9392,649.9814,0.0055,11
"142","male","4",3,1,1,1,1,1,1,0,1,1,1,1,1,658.4437,681.0329,729.327,709.0746,663.1173,660.2231,659.4212,672.2523,640.9764,616.9181,670.2163,678.6087,713.1108,684.2037,587.2249,0.0267,11
"143","female","4",6,1,1,1,1,1,1,1,1,1,1,1,1,549.7819,610.539,605.0865,592.6235,574.7079,521.2302,595.1011,576.0376,584.7751,603.8385,523.2562,617.4375,610.9101,582.9355,603.4502,0.0309,12
"144","female","5",2,0,1,1,1,1,1,0,0,1,1,1,1,434.8886,445.7937,464.4882,424.7624,392.047,455.3025,444.9765,456.8911,446.5651,394.9349,429.9142,380.4924,401.9396,428.9817,390.7497,0.0309,9
"145","female","5",1,1,1,1,1,1,1,0,0,1,1,1,0,599.9455,619.4189,590.5982,531.399,590.5982,571.2718,602.2499,563.3287,519.6416,595.1011,519.1533,579.765,542.4655,498.6386,548.0604,0.0309,9
"146","male","5",10,1,1,1,1,1,1,0,0,1,0,1,1,532.1779,491.6732,582.0299,510.3677,532.1779,546.8281,528.3834,561.2631,554.8475,535.6009,570.1604,530.9959,594.4051,538.4558,563.633,0.0263,9
"147","female","5",0,1,1,1,1,1,1,1,0,1,1,1,1,401.3164,361.5906,348.3487,384.9587,383.4008,456.8911,402.878,453.7139,448.948,462.4513,459.4741,378.3476,466.0015,432.4319,482.7863,0.0259,11
"148","male","6",1,1,1,1,1,1,1,0,0,1,1,1,1,559.3628,541.4473,521.1949,575.7205,626.3515,491.8147,537.5255,519.8827,537.5255,568.8014,538.7355,540.6005,514.4909,531.2756,568.5752,0.0267,10
"149","male","5",8,1,1,1,1,1,1,0,0,1,1,1,1,519.4812,554.5334,556.0913,552.9755,576.3437,474.653,525.9775,506.7308,500.3153,508.3347,475.3264,558.3178,524.7482,541.533,532.2081,0.0267,10
"150","male","5",10,1,1,1,1,1,1,0,1,1,1,1,1,529.919,527.5822,529.919,564.9712,526.0243,532.7139,495.8244,592.8597,557.5742,535.9216,552.7229,509.8284,590.0224,572.3051,531.2756,0.0263,11
"151","male","5",3,0,1,0,1,1,1,1,0,0,0,1,1,522.9086,549.3924,554.845,549.3924,512.0034,534.8791,507.613,491.5741,507.613,484.3566,576.6878,547.7807,566.4304,547.7807,533.7934,0.0054,7
"152","female","5",0,1,1,1,1,0,1,0,0,0,0,1,1,482.5596,491.9068,461.5283,513.7171,502.033,460.3067,462.6896,461.8953,478.5758,495.2563,442.6893,449.2167,407.2548,480.9213,469.7314,0.0309,7
"153","female","6",7,1,1,1,1,1,1,0,0,1,1,1,1,404.5879,464.5661,448.2084,445.8716,455.2189,518.6885,573.4958,556.021,534.5747,536.9576,453.7859,485.4905,472.4357,472.4357,459.3808,0.0259,10
"154","female","5",3,1,1,1,1,1,1,1,0,1,1,1,1,423.2045,411.5205,371.7947,388.1524,425.5414,482.309,452.1253,448.1537,425.1187,454.5082,470.3842,462.9243,432.1522,421.8948,468.5192,0.0945,11
"155","male","6",1,1,1,1,1,1,1,1,1,1,1,1,1,585.1457,539.1883,557.8828,575.7984,596.0508,533.2752,477.941,492.376,522.048,530.8694,586.2924,502.3685,534.0731,547.1279,578.8325,0.0931,12
"156","female","5",5,1,1,NA,1,1,1,0,1,1,1,1,1,569.7227,589.9751,522.2075,553.365,550.2493,557.6096,574.2902,484.5331,549.6665,523.4543,536.7773,551.6971,518.1276,564.752,516.2626,0.0945,10
"157","female","5",4,1,1,1,1,1,1,1,0,1,1,1,1,639.8271,605.5538,611.0064,628.143,598.5434,584.5368,526.5521,526.5521,533.7009,537.6725,573.4241,544.517,535.1921,551.0444,542.652,0.0945,11
"158","female","5",5,1,1,1,1,1,1,1,1,0,1,1,1,573.5395,618.7179,614.8232,582.8867,561.0765,565.7116,637.9938,665.0004,591.9238,563.3287,594.4051,637.2995,679.2615,619.5822,594.4051,0.0945,11
"159","female","6",2,1,1,1,1,1,1,NA,NA,1,1,1,1,405.99,424.6845,402.0953,430.916,455.0631,398.1122,447.3594,412.4098,421.1472,475.9546,439.7053,447.1652,441.5703,451.8277,506.8445,0.0945,10
"160","male","6",21,1,1,1,1,1,1,1,1,1,1,1,1,529.1401,540.8241,494.0879,507.3298,489.4142,506.2497,482.1913,445.3018,480.5874,470.9641,558.3178,530.3432,514.4909,520.0858,507.031,0.0958,12
"161","male","5",2,0,1,0,1,1,1,0,0,0,1,1,0,477.107,519.1697,505.1488,495.8015,519.1697,416.4318,385.9579,430.8668,458.133,422.0454,462.2715,452.0142,472.5289,501.436,486.5162,0.0931,6
"162","female","4",10,1,1,1,1,1,1,1,1,1,1,1,1,401.2385,428.5013,382.544,372.4178,400.4596,426.1513,411.8537,343.5431,368.1667,397.5562,392.3349,369.9552,305.6136,338.2507,363.4278,0.0945,12
"163","female","5",5,1,1,1,1,0,1,1,0,1,1,1,1,576.8889,524.7001,597.9202,597.1413,595.5834,576.7525,484.6125,588.6672,584.6956,603.7591,583.5882,495.9344,576.1283,611.5628,589.1831,0.0945,10
"164","male","5",4,1,1,1,1,1,1,0,0,0,1,1,1,678.6961,691.1591,664.6752,642.086,677.1382,587.0055,603.8464,589.4114,567.7589,559.7394,687.2809,674.226,637.859,638.7915,655.5763,0.0931,9
"165","male","6",10,1,1,1,1,1,1,0,0,1,1,1,1,519.7149,465.9682,500.2415,483.1048,493.231,474.653,444.9811,460.218,436.1597,431.348,508.6162,461.0593,493.6964,486.2365,455.4644,0.0931,10
"166","female","5",15,1,1,1,1,0,1,0,0,1,1,1,1,471.4208,490.1153,522.0517,557.1039,556.325,534.6541,508.4419,527.5053,574.3696,612.4965,514.2111,489.9664,530.9959,588.8101,589.7426,0.0945,9
"167","male","5",2,0,0,0,1,1,1,0,0,0,0,1,1,434.4991,408.7942,447.7411,439.1728,454.7515,375.292,358.4512,429.8243,412.9835,396.9446,396.4379,416.0201,442.1298,463.577,426.2775,0.0958,5
"168","female","5",3,1,1,1,1,1,1,1,1,1,1,1,1,453.1936,461.762,448.52,467.9935,461.762,459.2741,473.5716,498.1952,450.5366,494.2237,484.0918,485.9567,522.3238,467.307,501.809,0.0439,12
"169","female","5",2,1,1,1,1,0,1,0,0,1,1,1,1,513.016,441.3538,472.5113,498.2162,502.8899,511.6191,419.4791,452.0458,488.5841,504.4703,492.2044,399.8881,437.1876,478.2171,488.4744,0.0439,9
"170","female","5",3,1,1,1,1,0,1,1,0,1,0,0,1,593.714,554.7671,607.7348,565.6722,577.3563,591.9238,575.2433,559.3571,514.8758,565.7116,583.3085,540.414,546.9414,513.3719,540.414,0.0439,8
"171","female","5",2,1,1,0,0,0,0,0,1,0,0,1,0,403.5753,429.2803,486.1427,433.1749,428.5013,445.2148,449.1863,488.9018,469.8384,464.2782,428.702,444.5543,430.567,431.4994,452.0142,0.0439,4
"172","female","5",2,1,1,0,1,1,1,0,1,1,0,1,1,512.0034,526.8032,494.8668,495.6457,508.8877,478.3375,529.9677,513.2871,488.6635,541.088,438.6796,478.7766,484.3715,431.2197,482.5065,0.0439,9
"173","female","5",5,1,1,1,1,1,1,0,0,0,1,1,1,445.0148,439.5622,467.604,475.3934,416.1941,453.7139,440.2106,502.1668,444.9765,486.2806,456.9564,465.3488,463.4838,419.6568,453.2264,0.0439,9
"174","male","5",2,1,1,1,0,0,1,0,0,0,0,0,0,415.4931,446.6506,372.6515,394.4618,401.4722,371.1219,401.5958,375.1316,413.625,386.3589,338.1574,385.7143,323.2376,431.4062,384.7818,0.0439,4
"175","male","5",1,1,1,1,1,1,1,NA,1,1,1,1,1,420.5562,397.188,433.0192,441.5875,445.4822,378.4196,342.3321,376.0138,394.4585,420.9227,332.6557,327.0608,357.8329,358.7654,376.4827,0.0439,11
"176","male","7",2,1,1,1,1,1,1,0,1,1,1,1,1,441.8212,432.4739,409.8847,477.6523,404.4322,451.3966,424.1305,418.5169,436.1597,396.8644,485.304,438.6796,410.705,483.439,429.3547,0.0439,11
"177","female","5",10,1,1,1,1,1,1,1,0,1,0,1,1,665.4541,656.1069,645.2017,640.5281,633.5177,719.8078,700.7443,720.6021,653.88,644.3483,754.793,690.4513,724.9534,721.2234,660.6117,0.0737,10
"178","female","5",5,1,1,1,1,1,1,0,0,1,1,1,1,576.0321,610.3053,586.9372,611.8632,610.3053,554.0353,617.5801,575.4816,581.0418,617.5801,547.1279,562.0477,578.8325,557.3853,562.0477,0.0737,10
"179","female","5",2,1,1,0,1,0,1,1,0,0,1,1,0,618.7179,591.4551,632.7387,652.9911,654.549,627.1118,630.289,588.9849,612.8142,618.3744,639.4442,622.6595,599.3473,666.4864,698.191,0.026,7
"180","female","6",1,1,1,1,1,0,1,1,1,1,1,1,1,671.5298,705.8031,651.2775,652.0564,627.1304,626.3175,639.8207,580.2475,592.9564,595.3394,670.2163,709.3808,622.6595,631.9843,611.4696,0.0812,11
"181","female","4",7,1,1,1,1,1,1,0,0,1,1,1,1,540.902,519.8707,535.4494,525.3233,557.2597,563.8847,612.3376,567.8562,596.4514,568.6506,542.652,575.2891,539.8545,586.4789,571.5591,0.0737,10
"182","female","7",3,1,1,1,1,1,1,1,0,1,1,1,1,562.2449,570.8132,556.0134,524.8559,559.9081,540.2937,495.8123,515.6701,538.7051,543.4709,513.9314,510.2014,526.9862,511.1339,574.5431,0.0812,11
"183","female","5",1,1,1,0,1,1,1,0,0,1,1,1,1,452.7263,423.1267,451.1684,429.3582,455.0631,452.1253,448.1537,452.9196,452.1253,479.9261,506.8445,458.3551,510.5744,454.6251,532.9541,0.0737,9
"184","female","6",12,1,1,1,1,1,1,1,1,1,1,1,1,478.7428,477.1849,495.1005,458.4904,470.9534,501.2931,471.1093,498.9101,435.3653,436.9539,530.4364,490.3394,516.4491,450.2424,424.1328,0.026,12
"185","female","6",10,1,1,0,1,1,1,0,0,1,1,1,1,492.53,538.4873,545.4977,501.8772,508.8877,479.1318,522.8189,527.5847,522.8189,498.9896,482.1335,470.9437,486.796,525.9605,508.2432,0.0812,9
"186","female","6",2,1,1,1,1,0,1,0,0,1,0,1,1,434.9665,432.6297,425.6193,452.8821,425.6193,425.7542,438.4631,406.6907,424.1655,406.6907,421.1488,438.8661,416.4864,417.4189,416.4864,0.026,8
"187","female","4",21,1,0,0,1,1,1,1,1,1,1,1,0,604.697,586.7814,594.5708,570.4237,581.3289,599.3109,606.4597,640.6151,577.8646,596.928,667.4189,638.5117,674.8788,606.8072,643.1742,0.0961,9
"188","female","5",11,1,1,0,1,1,1,0,0,1,1,0,1,480.9238,480.9238,483.2606,480.9238,520.6496,525.8372,559.9926,559.1983,538.5462,549.6665,493.8829,501.3428,490.1529,488.288,501.3428,0.0961,8
"189","female","5",12,0,1,0,1,1,1,1,0,1,1,1,1,623.5473,678.0729,666.3888,664.052,714.683,703.3656,735.138,706.5428,739.9038,784.3852,708.4483,724.3006,698.191,737.3555,795.1697,0.0961,9
"190","male","5",1,1,1,1,1,1,1,0,0,1,1,1,1,522.8307,604.6191,553.9882,585.9246,536.8515,540.4927,603.8464,589.4114,578.1841,560.5414,616.878,651.3801,622.473,639.2577,587.0384,0.0858,10
"191","female","4",4,1,1,1,1,0,1,1,1,1,0,1,1,495.3342,530.3864,533.5021,549.0809,517.9234,615.6737,681.6015,606.142,639.503,607.7306,574.1701,631.0518,630.1194,631.0518,598.4148,0.0961,10
"192","male","5",3,1,1,1,1,1,1,1,1,1,1,1,1,614.6674,591.2993,574.1626,593.6361,578.0573,651.4017,604.087,589.652,613.7103,640.1745,698.191,671.1488,632.9168,692.596,675.8113,0.0858,12
"193","male","5",1,0,1,0,1,1,1,NA,0,1,1,1,0,420.7898,433.2528,402.8743,387.2955,434.8107,408.9737,441.0515,404.1621,395.3407,416.1912,484.6512,504.2335,476.2589,439.8918,499.5711,0.0858,7
"194","male","5",1,1,1,1,1,1,1,0,1,1,1,1,1,537.7084,524.4664,547.8346,522.9086,544.7188,542.8986,518.0383,537.2849,506.811,577.3822,617.3443,599.627,615.4793,597.762,619.2093,0.0858,11
"195","female","5",5,1,1,1,1,1,1,1,1,1,1,1,1,514.1845,497.8268,516.5213,509.5108,430.0592,550.858,523.0572,542.9149,565.1556,514.3197,559.2503,531.2756,557.3853,575.1026,517.2883,0.0961,12
"196","male","5",1,1,1,1,1,1,1,0,0,1,0,1,1,340.0919,305.0397,336.1972,336.9762,359.5654,347.9457,335.9165,352.7574,353.5593,363.1827,399.8881,369.116,398.9556,370.0485,411.078,0.0858,9
"197","male","4",10,1,1,1,1,1,1,0,0,1,1,1,0,589.1182,579.771,615.6021,652.2122,605.4759,552.5219,562.9472,574.9764,606.2522,598.2328,615.4793,617.3443,655.5763,670.4961,666.7661,0.1141,9
"198","male","5",2,1,1,1,1,1,1,0,1,1,1,1,1,533.7358,519.7149,511.9255,507.2519,516.5992,551.72,539.6908,535.6811,502.8013,515.6324,537.8031,498.6386,492.1112,479.0563,493.9761,0.1141,11
"199","male","5",3,1,1,1,1,1,1,0,0,1,1,1,1,568.788,560.9986,602.2823,577.3563,583.5878,569.3628,570.1647,559.7394,562.9472,564.5511,510.7609,539.668,563.9127,544.3305,548.9929,0.1141,10
"200","male","5",7,1,1,1,1,1,1,0,0,1,1,1,1,592.234,642.086,600.8023,613.2653,609.3706,547.1489,604.8889,527.1002,557.5742,584.8403,542.4655,595.6173,555.5203,572.3051,602.1447,0.1141,10
"201","male","5",10,1,1,0,1,0,1,0,0,0,1,1,0,691.938,664.6752,616.3811,639.7492,671.6856,660.7845,650.3592,604.6483,585.4017,629.5086,666.2066,646.6244,610.2574,571.0929,640.097,0.1141,6
"202","female","6",12,1,1,1,1,1,1,1,1,1,1,1,1,521.5065,545.6535,495.8015,557.3376,536.3063,591.3678,619.1687,565.9499,573.0987,614.4028,497.7061,546.1954,503.301,478.1238,552.7229,0.1062,12
"203","female","5",2,1,1,1,1,1,0,1,0,1,1,1,1,313.7638,295.8483,335.5741,334.0162,341.0266,376.6658,353.6308,385.4032,396.5236,402.0837,327.4338,314.379,309.7165,347.9485,343.2861,0.1062,10
"204","female","5",10,1,1,1,1,1,1,1,1,1,1,1,0,550.0935,617.861,571.1248,565.6722,577.3563,590.2558,638.7087,586.2842,629.177,619.6453,555.2406,610.2574,564.5655,562.7005,576.6878,0.1062,11
"205","female","5",3,1,0,0,1,1,1,0,0,0,0,1,0,491.9847,459.2694,457.7115,465.5009,441.3538,554.5118,506.0589,509.2362,518.7679,465.5491,491.2719,467.0272,464.2298,495.9344,432.5252,0.0232,5
"206","female","7",22,1,1,1,1,1,1,1,1,1,1,1,0,501.8772,564.9712,544.7188,537.7084,556.4029,643.554,699.95,615.7531,649.1142,621.3133,620.1417,646.2514,595.8971,615.4793,595.8971,0.1062,11
"207","female","5",3,1,1,1,1,1,1,1,1,1,1,1,1,440.1854,461.2167,430.8381,448.7537,391.8913,536.5604,554.8296,514.3197,524.6458,516.7027,464.1365,485.5837,454.8116,443.6218,447.3517,0.1062,12
"208","female","4",10,1,1,1,1,1,1,0,0,1,1,1,1,519.4812,481.3133,510.134,527.2706,497.671,560.8663,510.8248,537.8313,610.9079,563.2492,488.3812,453.8791,475.3264,518.2208,481.8538,0.1062,10
"209","male","5",4,1,1,1,1,1,1,1,0,1,1,1,1,640.606,631.2588,642.1639,592.3119,572.0595,634.9619,605.2899,679.8708,645.3871,570.0043,644.0134,615.1063,681.3129,596.4565,573.1443,0.1141,11
"210","male","5",5,1,1,1,1,1,0,1,1,1,1,1,1,688.1212,692.0159,673.3214,709.9315,717.7208,617.3191,661.426,700.7214,671.8513,636.5657,712.085,727.9373,735.3972,759.6419,727.9373,0.1135,11
"211","male","4",0,1,1,1,1,0,1,0,0,1,1,1,1,483.9617,488.6353,436.4465,486.2985,489.4142,468.5583,438.0843,384.354,441.2921,419.6396,576.9675,548.9929,486.5162,562.0477,514.4909,0.1135,9
"212","female","6",4,1,1,1,1,1,1,0,0,1,1,1,1,416.1941,409.1837,397.4996,412.2994,410.7415,458.4797,415.587,417.9699,421.1472,373.4886,464.4163,435.5091,485.8635,458.8213,436.4416,0.115,10
"213","male","6",1,1,1,1,1,0,1,0,0,1,1,1,1,525.3233,572.0595,568.9438,547.9124,554.1439,488.9277,452.0382,514.5899,510.5802,501.7588,579.019,572.4916,609.7911,611.6561,619.116,0.1135,9
"214","female","5",5,0,1,1,1,0,1,1,0,1,1,1,1,673.4772,647.7722,626.7409,636.0882,673.4772,656.9778,676.0413,603.7591,641.886,656.9778,713.204,696.4192,650.7273,678.702,713.204,0.1196,9
"215","male","6",4,1,1,1,1,1,1,1,0,1,0,1,1,445.0148,441.1201,406.8469,413.0784,405.289,368.0745,367.2726,393.7368,407.3698,390.529,487.169,489.0339,492.7639,507.6837,449.8695,0.1135,10
"216","male","6",2,1,1,1,1,NA,1,1,NA,1,1,1,1,592.1561,557.1039,578.9142,557.1039,564.1143,585.4017,550.918,511.6227,527.6616,574.9764,644.8527,594.4983,599.1608,619.6755,622.473,0.1135,10
"217","male","5",3,1,0,1,1,1,1,0,0,1,1,1,1,458.1788,435.5897,413.0005,455.0631,420.0109,412.1013,388.043,432.1499,388.043,370.4002,463.8568,476.9116,475.9791,482.5065,456.3969,0.131,9
"218","female","5",2,1,0,1,1,1,1,0,0,1,0,1,1,418.1415,476.5618,445.4043,448.52,428.2676,461.657,537.1164,465.6285,485.4863,449.7423,483.1593,543.771,508.3364,516.7288,468.2395,0.115,8
"219","male","5",3,1,1,1,1,1,1,0,0,0,1,1,0,328.1742,400.6154,378.0262,405.289,397.4996,332.2276,390.7696,386.7599,434.8766,421.2435,329.8583,381.1451,384.875,434.2969,405.3898,0.1029,8
"220","male","4",5,1,1,1,1,1,1,1,1,0,1,1,1,664.7531,628.143,716.9419,762.8992,649.9533,603.686,627.7444,723.1758,740.0167,633.358,628.1611,653.3383,727.9373,790.414,677.583,0.1029,11
"221","female","5",2,1,1,1,1,1,1,0,0,1,1,1,1,501.9551,507.4077,486.3764,476.2502,453.661,545.695,545.695,552.0495,532.986,544.1064,513.4651,506.0052,515.3301,493.8829,481.7605,0.1032,10
"222","male","5",0,1,1,1,1,1,1,1,0,1,1,1,1,367.2768,381.2977,358.7085,381.2977,396.0975,346.6626,345.0587,326.614,348.2665,344.2568,351.3055,365.2928,323.3308,371.8202,380.2126,0.0186,11
"223","male","5",3,1,1,1,1,1,1,1,1,1,1,1,1,645.9028,648.2396,657.5869,665.3762,700.4284,634.2401,628.6265,672.7335,667.1199,671.1296,655.9493,661.5442,676.464,684.8564,709.1011,0.1029,12
"224","female","5",3,1,1,1,0,1,0,0,0,1,0,1,1,419.3099,448.1305,392.047,434.1097,402.9522,517.2587,500.5782,489.4578,546.6482,464.0399,472.8087,511.9731,472.8087,500.7833,470.9437,0.1032,7
"225","male","5",0,1,1,1,1,1,1,1,1,1,1,1,0,419.1541,433.1749,455.7641,410.5858,444.0801,442.896,460.5388,422.0454,418.0357,418.0357,467.8665,483.7188,453.8791,440.8243,419.3771,0.0186,11
"226","female","5",3,1,1,1,1,1,1,1,1,1,1,1,1,582.8867,559.5186,541.6031,559.5186,536.9294,578.4206,656.263,545.8539,572.8604,591.1295,581.3502,605.5949,532.8609,539.3883,558.038,0.1032,12
"227","female","5",6,1,0,1,1,1,1,1,0,1,1,1,1,512.7045,486.2206,507.2519,516.5992,571.9037,565.7116,537.9108,548.2368,583.1864,595.1011,554.5878,504.2335,520.0858,544.3305,575.1026,0.1093,10
"228","female","5",6,1,1,0,1,1,1,0,0,1,0,1,0,328.2521,398.3564,397.5775,406.1458,409.2616,366.1015,420.9089,416.9373,441.5609,447.9154,335.6397,370.1417,393.4539,375.7367,413.9687,0.1032,7
"229","female","4",0,1,1,1,1,1,1,1,1,1,1,1,1,372.4957,367.8221,352.2433,347.5697,361.5906,449.6629,457.606,429.8051,447.28,439.3369,405.11,388.3253,380.8653,381.7978,400.4476,0.0186,12
"230","female","4",2,1,1,1,1,1,1,0,0,1,1,1,1,419.232,420.7898,395.0849,413.7794,416.1162,500.5782,487.8692,481.5147,495.8123,464.8342,444.3678,458.3551,422.9206,406.1358,429.448,0.0186,10
"231","female","5",7,1,1,1,1,1,1,1,1,1,1,1,0,495.6457,531.4769,503.4351,485.5196,452.8042,490.2521,530.762,525.9961,564.123,509.3156,489.9664,560.8355,534.7258,562.7005,480.6416,0.0547,11
"232","female","6",2,0,1,1,1,1,1,0,0,0,1,0,0,407.5479,468.305,405.2111,398.9796,455.842,442.5935,483.1034,425.913,444.1822,470.3944,469.7314,526.6132,452.0142,454.8116,508.8959,0.0159,6
"233","male","6",2,1,1,1,1,1,1,0,0,1,1,1,0,497.9047,518.936,522.0517,490.1153,468.305,491.5741,475.5352,504.4052,521.246,560.5414,529.2242,497.5196,555.3338,546.009,576.7811,0.0481,9
"234","male","6",2,1,1,1,1,1,1,0,0,1,0,0,1,426.7098,435.2781,448.52,390.8786,436.836,413.7854,429.0224,425.0126,368.0745,469.9216,418.8176,421.6151,402.9653,374.0582,491.5517,0.0481,8
