"","group","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"1097",1055,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1098",1055,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"1099",1055,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"1100",1055,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1101",1056,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"1102",1056,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"1103",1056,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1104",1056,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"1105",1056,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"1106",1056,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1107",1056,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1108",1056,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"1109",1056,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
"1110",1056,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"1111",1056,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"1112",1056,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1113",1056,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1114",1056,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1115",1056,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"1116",1056,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
"1117",1056,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118",1056,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1119",1056,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1120",1056,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
"1121",1057,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
"1122",1057,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"1123",1057,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1124",1057,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"1125",1057,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1126",1057,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"1127",1057,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0
"1128",1057,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"1129",1057,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
"1130",1057,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
"1131",1057,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
"1132",1057,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
"1133",1057,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
"1134",1057,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
"1135",1057,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
"1136",1057,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"1137",1057,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1138",1057,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"1139",1057,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"1140",1057,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
"1141",1058,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"1142",1058,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"1143",1058,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"1144",1058,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1145",1058,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1146",1058,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1
"1147",1058,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"1148",1058,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1149",1058,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0
"1150",1058,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"1151",1058,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
"1152",1058,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0
"1153",1058,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1154",1058,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
"1155",1058,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"1156",1058,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1157",1058,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"1158",1058,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"1159",1058,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"1160",1058,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
"1161",1059,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
"1162",1059,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"1163",1059,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"1164",1059,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"1165",1059,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1166",1059,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
"1167",1059,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"1168",1059,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"1169",1059,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1170",1059,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
"1171",1059,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
"1172",1059,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1173",1059,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
"1174",1059,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
"1175",1059,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1176",1059,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"1177",1059,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"1178",1059,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"1179",1059,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"1180",1059,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
"1181",1060,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"1182",1060,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1
"1183",1060,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1184",1060,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
"1185",1060,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1
"1186",1060,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"1187",1060,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
"1188",1060,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
"1189",1060,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"1190",1060,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
"1191",1060,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"1192",1060,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1
"1193",1060,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
"1194",1060,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
"1195",1060,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"1196",1060,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"1197",1060,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"1198",1060,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0
"1199",1060,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
"1200",1060,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"1201",1061,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"1202",1061,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"1203",1061,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"1204",1061,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"1205",1061,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"1206",1061,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1207",1061,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1208",1061,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"1209",1061,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"1210",1061,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1211",1061,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1212",1061,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
"1213",1061,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"1214",1061,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"1215",1061,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"1216",1061,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1217",1061,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"1218",1061,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
"1219",1061,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
"1220",1061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1221",1062,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1222",1062,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1223",1062,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"1224",1062,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"1225",1062,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1226",1062,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1227",1062,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"1228",1062,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1229",1062,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"1230",1062,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1231",1062,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0
"1232",1062,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0
"1233",1062,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1234",1062,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1235",1062,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
"1236",1062,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1237",1062,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"1238",1062,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"1239",1062,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1
"1240",1062,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"1241",1063,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"1242",1063,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"1243",1063,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"1244",1063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"1245",1063,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"1246",1063,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"1247",1063,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1248",1063,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"1249",1063,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"1250",1063,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"1251",1063,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
"1252",1063,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1253",1063,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1254",1063,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1255",1063,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"1256",1063,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"1257",1063,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"1258",1063,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1259",1063,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"1260",1063,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"1261",1064,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0
"1262",1064,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"1263",1064,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"1264",1064,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"1265",1064,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
"1266",1064,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
"1267",1064,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"1268",1064,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1269",1064,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
"1270",1064,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1271",1064,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1272",1064,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
"1273",1064,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1274",1064,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1275",1064,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1276",1064,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"1277",1064,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1278",1064,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1279",1064,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"1280",1064,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"1281",1065,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"1282",1065,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"1283",1065,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"1284",1065,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"1285",1065,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"1286",1065,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"1287",1065,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"1288",1065,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"1289",1065,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1290",1065,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
"1291",1065,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
"1292",1065,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1293",1065,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
"1294",1065,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
"1295",1065,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
"1296",1065,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
"1297",1065,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1298",1065,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"1299",1065,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
"1300",1065,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1301",1066,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
"1302",1066,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
"1303",1066,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0
"1304",1066,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"1305",1066,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"1306",1066,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"1307",1066,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"1308",1066,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"1309",1066,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1310",1066,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
"1311",1066,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
"1312",1066,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
"1313",1066,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0
"1314",1066,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1315",1066,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"1316",1066,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1317",1066,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1318",1066,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"1319",1066,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"1320",1066,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1321",1067,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"1322",1067,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"1323",1067,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"1324",1067,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"1325",1067,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1326",1067,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
"1327",1067,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"1328",1067,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
"1329",1067,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"1330",1067,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0
"1331",1067,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1332",1067,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
"1333",1067,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"1334",1067,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0
"1335",1067,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
"1336",1067,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1337",1067,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
"1338",1067,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
"1339",1067,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
"1340",1067,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
"1341",1068,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"1342",1068,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"1343",1068,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
"1344",1068,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"1345",1068,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346",1068,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"1347",1068,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
"1348",1068,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"1349",1068,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"1350",1068,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"1351",1068,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0
"1352",1068,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"1353",1068,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"1354",1068,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1355",1068,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"1356",1068,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"1357",1068,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1358",1068,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1359",1068,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"1360",1068,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"1361",1069,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1362",1069,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"1363",1069,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1364",1069,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"1365",1069,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1366",1069,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367",1069,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1368",1069,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"1369",1069,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"1370",1069,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
"1371",1069,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
"1372",1069,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"1373",1069,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"1374",1069,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"1375",1069,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
"1376",1069,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"1377",1069,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"1378",1069,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1379",1069,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"1380",1069,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1381",1070,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"1382",1070,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1383",1070,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"1384",1070,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"1385",1070,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"1386",1070,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"1387",1070,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1388",1070,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
"1389",1070,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1390",1070,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1391",1070,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
"1392",1070,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
"1393",1070,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1394",1070,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"1395",1070,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"1396",1070,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
"1397",1070,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1398",1070,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1399",1070,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
"1400",1070,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"1401",1071,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"1402",1071,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
"1403",1071,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"1404",1071,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"1405",1071,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"1406",1071,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"1407",1071,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1408",1071,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
"1409",1071,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"1410",1071,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
"1411",1071,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1412",1071,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1413",1071,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"1414",1071,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1415",1071,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"1416",1071,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0
"1417",1071,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
"1418",1071,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
"1419",1071,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"1420",1071,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"1421",1072,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1422",1072,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"1423",1072,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1424",1072,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
"1425",1072,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
"1426",1072,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"1427",1072,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"1428",1072,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1429",1072,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
"1430",1072,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1431",1072,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1432",1072,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"1433",1072,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"1434",1072,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1435",1072,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
"1436",1072,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0
"1437",1072,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"1438",1072,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"1439",1072,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
"1440",1072,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"1441",1073,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"1442",1073,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"1443",1073,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"1444",1073,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"1445",1073,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1446",1073,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"1447",1073,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"1448",1073,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"1449",1073,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1450",1073,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"1451",1073,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"1452",1073,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1453",1073,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
