"","I01","I02","I03","I04","I05","I06","I07","I08","I09","I10","I11","I12","I13","I14","I15","I16","I17","I18","I19","I20","I21","I22","I23","I24","I25","I26","I27","I28","I29","I30","I31","I32","I33","I34","I35","I36","I37"
"539",1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
"540",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
"541",1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,2,2,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"542",1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,3,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"543",1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,2,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
"544",1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,4,3,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
"545",1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"546",1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"547",1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
"548",1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,4,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"549",1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,4,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"550",1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"551",1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"552",1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"553",1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"554",1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
"555",1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,4,3,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1
"556",1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,4,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"557",1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,3,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"558",1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,2,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"559",1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,4,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
"560",1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"561",1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
"562",1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"563",1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
"564",1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
"565",1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,4,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1
"566",1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,4,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"567",1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4,3,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"568",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
"569",1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"570",1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
"571",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"572",1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,4,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
"573",1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,4,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"574",1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"575",1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1
"576",1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,3,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1
"577",1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"578",1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,4,3,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"579",1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,2,3,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0
"580",1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,4,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"581",1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,4,3,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
"582",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0
"583",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"584",1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,4,2,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1
"585",1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,4,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"586",1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,2,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0
"587",1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"588",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,2,3,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1
"589",1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0
"590",1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1
"591",1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,3,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
"592",1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"593",1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,4,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"594",1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0
"595",1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,4,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
"596",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
"597",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,4,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"598",1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"599",1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,3,3,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
"600",1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,4,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"601",1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
"602",1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
"603",1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
"604",1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,4,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1
"605",1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,2,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
"606",1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,4,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
"607",1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,4,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"608",1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4,2,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1
"609",1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,4,2,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
"610",1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,4,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
"611",1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,4,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"612",1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1
"613",1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0
"614",1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,3,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1
"615",1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,4,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
"616",1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,3,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
"617",1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
"618",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"619",1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,4,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"620",1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,4,3,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
"621",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0
"622",1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,4,3,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
"623",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
"624",1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,3,3,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1
"625",1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"626",1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0
"627",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,4,3,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"628",1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,4,2,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"629",1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,4,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0
"630",1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,4,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"631",1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0
"632",1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,2,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1
"633",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,4,2,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1
"634",1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,2,4,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"635",1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,2,2,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
"636",1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
"637",1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,4,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
"638",1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
"639",1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,2,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0
"640",1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,2,4,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1
"641",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
"642",1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,2,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"643",1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,3,2,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1
"644",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"645",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"646",1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"647",1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,4,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
"648",1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"649",1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
"650",1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,4,4,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1
"651",1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
"652",1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1
"653",1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,4,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0
"654",1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
"655",1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,4,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
"656",1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658",1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,4,3,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
"659",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
"660",1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,4,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"661",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4,4,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"662",1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,4,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1
"663",1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,2,3,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"664",1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,4,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1
"665",1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
"666",1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2,2,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1
"667",1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,2,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
"668",1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
"669",1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"670",1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"671",1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"672",1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"673",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
"674",1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,4,3,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
"675",1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,4,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"676",1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,4,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
"677",1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,4,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
"678",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"679",1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,4,3,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"680",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,2,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
"681",1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,2,3,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1
"682",1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,4,2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1
"683",1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,4,4,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
"684",1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,4,3,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"685",1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,2,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0
"686",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,2,4,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"687",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,2,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"688",1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"689",1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0
"690",1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,4,2,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
"691",1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,2,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1
"692",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,4,3,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
"693",1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"694",1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"695",1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,4,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1
"696",1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
"697",1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,4,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
"698",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
"699",1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,4,2,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1
"700",1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,4,3,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"701",1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,4,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
"702",1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,3,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
"703",1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,4,3,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"704",1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
"705",1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"706",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"707",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,4,3,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"708",1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"709",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
"710",1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
"711",0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,4,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1
"712",1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0
"713",1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,2,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
"714",1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,4,3,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
"715",1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"716",1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
"717",1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,4,2,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0
"718",1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,4,3,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
