"","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33"
"226","1",-0.719708916409723,"1","1",-0.516237152921325,"0",-1.33152553914685,-1.36298165861312,"0","0","0","0",-0.23472847620945,-0.517769325529434,"0",0.670708660536941,1.91048080981108,"0","0","0","0",-0.557726029965543,-0.458318749053801,-2.90852188673504,-0.600163127875225,"0","0","0",-1.01449737388204,-1.6344728592032,1.07788814533373,"1",0.807483724493863
"227","0",-0.558112142525173,"1","1",-1.4098731707057,"0",-2.23823463233628,0.130788454482132,"0","0","0","0",2.34996351667406,1.36480927081067,"0",-1.39064932468905,-1.02448038710069,"0","1","1","0",-1.63085516726097,-2.64673162943812,-4.40374896356573,-3.00951833385006,"0","1","0",-0.0521578311303753,-1.73720578422107,-0.133234496759292,"0",-2.32977554711643
"228","1",-1.68987560937845,"1","1",1.89550936767294,"1",-0.375890437563224,-1.7730752978599,"1","1","1","0",1.15679504570049,0.774052980962066,"1",-0.124800228490986,-0.550099339061948,"0","1","1","0",-1.39692093594468,1.13389706859379,-1.39156988018129,-1.09980904019255,"0","1","1",1.75218404856761,0.0364141731140434,0.1459515665275,"1",-2.6463249044323
"229","0",-2.5457053655395,"0","1",-1.39874227929972,"0",-1.55707707347561,-0.907450287778596,"1","0","0","1",0.893763724071186,0.733825539774909,"0",0.725096784215776,-0.640196231462367,"1","0","0","1",0.0604070580658688,1.07981069833163,0.0832350347396661,1.31089442404288,"0","0","0",-1.75733753959316,-1.94216530963748,-1.00340631396973,"0",-2.72382822492532
"230","0",-2.29647745513004,"0","1",-1.3374066470507,"0",-2.34386526276826,-0.529245540003603,"0","1","0","0",-0.291168996113046,0.242029980844578,"1",-1.05935743801926,-1.2688595721629,"1","0","1","1",-1.16844261935616,-0.362287461546006,-0.292568557676105,0.0396252829322077,"1","1","0",-0.277920477015773,-1.74837673330093,-0.767889404114954,"0",-2.05616356425079
"231","1",0.714470261805581,"0","1",-0.175361863091493,"0",-1.40412995419098,-1.32074869454711,"0","0","0","0",-0.0708123104274855,-2.40007760387533,"0",0.0778343544724475,0.0398339982055589,"0","0","0","0",-0.811703166175548,-0.645289164313109,-1.61204727732235,-2.70252395403026,"0","0","1",3.68293115277734,2.37498269263981,-0.369197800999713,"1",-0.863038631124482
"232","1",-1.56044732753862,"1","1",-1.60959019343313,"0",-0.68708967713573,-1.1402521252675,"0","1","1","1",-0.0141789034742605,-0.113966378570792,"0",1.2270084238444,0.0070181210059454,"0","1","0","1",-0.0333441056032238,0.987134951876194,1.27548574105237,0.136896987815241,"0","1","1",1.87517974846259,0.94891327708499,1.71569699464113,"1",1.32435793663842
"233","0",-2.40184322814107,"1","0",-2.03409418248954,"0",-2.83549844960452,-0.362448015875779,"1","1","1","0",0.279714013080376,-1.485586267441,"1",-2.14390693981739,-3.01165033271266,"1","1","1","0",-0.519541284123007,-2.40567287936727,-1.79665704588582,-2.31345408807873,"0","1","0",-1.30454465259101,-4.1872053061593,0.634196411800173,"0",-0.478515216893799
"234","1",0.32580422906503,"1","0",-1.89755142418318,"0",-0.941092365930701,-1.04543588399544,"0","1","1","0",0.102528513463855,-0.0232670746717344,"1",-0.592816605576899,0.412616874463885,"0","1","1","1",-0.619883920320597,-0.852854444533248,-1.48951560434482,-2.33968177141388,"1","0","0",-0.661249155333934,-0.180985827050619,-0.872808935443427,"0",-0.900379818886979
"235","1",-1.05036768980088,"0","0",-2.21301562059266,"0",-3.8522036974849,-2.36248757323431,"0","1","0","1",0.128277324557567,-0.374968426100926,"0",0.171088273676718,-0.948468583934331,"1","0","0","0",0.234221128379284,-1.86451231117518,-2.22823206706955,-2.42833193946496,"0","0","0",0.127115394858825,-0.803396073904935,-0.991494864840724,"0",-0.806952776294904
"236","0",-2.95071061841981,"0","0",-0.236462490557837,"0",0.0322928363746422,2.17327652380512,"1","1","0","0",-0.617279087737461,-0.916223927380297,"1",-0.477507720179249,0.947312582838314,"1","0","1","1",-0.192817595029553,0.119975698000874,0.44114809578843,-1.68131122035718,"0","1","0",0.0783425431318197,-2.12915992470213,-0.380025744743069,"0",-1.65754180803745
"237","1",-0.690933296794321,"0","0",-0.466393176983416,"0",-0.913649736790827,-1.88578300564391,"1","1","1","1",0.552991246061905,-0.216948774312196,"0",0.997859638125183,0.805695872031293,"0","0","0","0",-1.14510082365275,-1.83274621493544,-1.9722312230954,-1.40747177925139,"0","0","1",0.00121271805813729,-0.700585026493852,0.871558400143661,"1",-0.693354085985999
"238","1",0.475981101010406,"0","0",1.06997792952937,"1",0.107122058605194,-1.28774853349681,"0","0","1","1",-1.0724336862768,-3.30635798876322,"0",-1.74963425557431,-2.39846186471218,"1","0","0","0",-0.271880982150663,-0.672198439539322,0.0156709979491565,-1.41690436166206,"0","0","0",-0.235337835613399,-1.45543605521567,-0.240031331023346,"0",-0.129449916344972
"239","0",-2.0114672466353,"1","1",-1.64683162343142,"0",-0.678730693782084,-0.428816986613468,"0","0","0","1",-0.323126745754146,-0.699141737836973,"1",0.860067991569597,0.159816926598106,"0","1","1","1",2.17537699396479,0.7358824594765,1.15065208790714,1.3331153557336,"1","0","0",-1.54560407889592,-1.36448853872205,0.802148686208964,"0",-2.07801634879339
"240","0",-2.54208455838851,"0","0",-0.769616867802903,"0",-3.3180385104215,-1.81940125531317,"0","1","1","1",1.16479524224955,-0.445820667169781,"0",-0.975229688583409,-3.08484866902182,"0","0","0","0",-0.824306005457486,-1.58784649992383,-2.31656153274357,-3.55059518193606,"0","1","0",-0.875081923343036,-1.48136781145551,1.10842640898605,"1",-0.951975908605123
"241","1",1.71118574642398,"0","1",-0.336133749922752,"1",1.8485251562738,-0.455285035561591,"0","1","1","1",-0.0113051746739776,-0.386436422360685,"1",-0.576839164315781,0.976070124591844,"1","0","1","1",0.00110280395873463,-0.522285927058797,-2.68805850438488,-1.0929654358331,"0","1","1",-0.375818746460875,-2.42420151067767,0.993625252237878,"1",-1.15979230158488
"242","1",0.447354003016213,"1","0",-0.726760735717624,"0",-0.0930966552704309,-0.21258277929671,"1","1","1","1",0.0420088081123014,-0.496100904222722,"0",2.48241339147172,0.388535576556608,"0","0","0","0",-1.96866684383236,-1.06105940526617,-3.65091698053867,-1.07184778580734,"1","0","1",0.621428933989457,0.980354308299839,-0.741147178824902,"0",-2.12642765621535
"243","1",0.220073976096033,"1","1",-0.675824641540802,"0",-4.08975501661756,-2.28954444013741,"0","1","0","1",0.869348485725774,0.00187761297258535,"0",-1.92077826957114,-3.32262475690157,"0","0","0","0",-1.72734918132392,-1.6337356001864,-3.38287771644327,-0.880055294421066,"0","0","1",1.35319627276005,0.951855266398026,1.98483735014862,"1",2.37879278532757
"244","0",-0.852943755063537,"1","1",-0.780012435749195,"0",-1.28451858701869,-0.451008151356756,"1","1","1","1",-1.37699116894751,-2.05591496106561,"0",-0.0819310868383386,-0.459552159150704,"0","0","0","0",-0.553957374874668,-0.59215107668262,-1.43111289950452,-1.36101571725206,"0","0","1",0.0792232552277633,-0.832385718035948,-0.145853150490268,"0",-2.29893083371128
"245","1",-0.371833335413637,"0","0",-1.17428425272804,"0",-1.32958701315879,-0.267232523260972,"0","0","1","1",-0.411767013446084,-0.493169464869408,"0",0.352634338941945,0.862652523527127,"0","1","1","0",0.23740605871381,-1.81638689317059,-0.927055519133822,-4.08092473994569,"0","1","1",-0.376718074409155,-2.88957902095717,0.0256995063951756,"0",0.179694616478548
"246","0",-0.684487011199475,"1","1",-2.59322502530018,"0",-0.508273725450803,-1.35112882190023,"0","1","1","1",0.815401784470186,1.13499504113647,"1",-1.28278901305511,-0.724124022981916,"0","1","1","1",0.227072709127046,-1.6401236227853,-3.25419049259143,-1.09853003255157,"1","1","1",0.783065638024402,-1.66480994940854,0.00331687090621878,"1",-1.22101922871175
"247","1",0.878850358575205,"1","0",-0.0395397463101115,"0",-2.68081416753558,-0.021208491981836,"1","1","1","0",-0.922744994453871,-2.77056580823332,"0",-0.307307668188046,-2.46665407745456,"1","0","0","0",-1.23035859770559,-1.17397675664779,-1.31116995324505,-2.90188782298794,"0","0","0",-1.7724510798573,-1.53229513615726,-0.478037846849683,"0",-2.08673953374989
"248","0",-1.8655818781667,"0","0",-1.07477429021999,"0",-1.58936280624563,-0.206272158098135,"0","0","0","0",0.206665806210773,0.286480800071167,"1",-0.499403564063489,-0.561638544181078,"1","0","1","1",0.643593943243047,0.445750469387646,1.01397910051668,-1.72361219682526,"0","1","1",-1.56502801076295,-3.69089912520347,1.46339706237843,"0",1.63200511752149
"249","1",-1.79142249640409,"0","0",-0.756706020340089,"0",-0.767234540779733,-0.239763291395878,"0","0","0","1",0.531166117617579,-0.719512036540155,"0",-0.369560119999596,-0.398291436918523,"0","0","1","0",-0.12888709017194,-1.86548784107744,-1.79367880724494,-2.89739961502995,"1","0","0",-0.894980630806168,-1.5186650511507,0.23219775715362,"0",-0.472690501191098
"250","0",-1.00770033282996,"0","0",-2.9377696546124,"0",-3.77703034903211,-1.77725860971654,"0","0","1","0",-0.253088344234522,-2.48136401139909,"0",0.482969394955146,-1.23102766426827,"0","1","1","1",0.674291348382103,0.0159321507331809,-1.16612725255578,0.913398688805685,"1","1","0",0.297187216331436,-0.581573440517013,-0.846382694526131,"0",-2.97222918539675
