"","PC","PT","MS","HS","TAIL","Abscess","Pyaemia","EPcat","PDcat","plbinary","batch"
"83720","0","0","0","0","0","0","0","0","0","0","343"
"83721","0","0","0","0","0","0","0","1","0","0","343"
"83722","0","0","0","0","0","0","0","0","0","0","343"
"83723","0","0","0","0","0","0","0","1","0","0","343"
"83724","0","0","1","0","0","0","0","1","0","0","343"
"83725","0","0","0","0","0","0","0","1","0","0","343"
"83726","0","0","0","0","0","0","0","0","0","0","343"
"83727","0","0","0","0","0","0","0","0","0","0","343"
"83728","0","0","0","0","0","0","0","0","0","0","343"
"83729","0","0","0","0","0","0","0","0","0","0","343"
"83730","0","0","0","0","0","0","0","0","0","0","343"
"83731","0","0","1","0","0","0","0","1","0","0","343"
"83732","0","0","0","0","0","0","0","1","0","0","343"
"83733","0","0","1","0","0","0","0","1","0","0","343"
"83734","0","0","0","0","0","0","0","0","0","0","343"
"83735","0","0","0","0","0","0","0","0","0","0","343"
"83736","0","0","0","0","0","0","0","1","0","0","343"
"83737","0","0","0","0","0","0","0","1","0","0","343"
"83738","0","0","1","0","0","0","0","1","0","0","343"
"83739","0","0","0","0","0","0","0","1","0","0","343"
"83740","0","0","1","0","0","0","0","0","0","0","343"
"83741","0","0","0","0","0","0","0","1","0","0","343"
"83742","0","0","0","0","0","0","0","1","0","0","343"
"83743","0","0","0","0","0","0","0","0","0","0","343"
"83744","0","0","0","0","0","0","0","0","0","0","343"
"83745","0","0","1","0","0","0","0","0","0","0","343"
"83746","0","0","0","0","0","0","0","1","0","0","343"
"83747","1","0","1","0","0","0","0","1","0","1","343"
"83748","0","0","0","0","0","0","0","0","0","0","343"
"83749","0","0","0","0","0","0","0","0","0","0","343"
"83750","0","0","0","0","0","0","0","1","0","0","343"
"83901","0","0","0","0","0","0","0","0","0","0","922"
"83902","0","0","0","0","0","0","0","0","0","0","922"
"83903","0","0","0","1","0","0","0","0","0","0","922"
"83904","0","0","0","0","0","0","0","0","0","0","922"
"83905","0","0","0","0","0","0","0","0","0","0","922"
"83906","0","0","0","0","0","0","0","0","0","0","922"
"83907","0","0","0","0","0","0","0","0","0","0","922"
"83908","0","0","0","0","0","0","0","0","0","0","922"
"83909","0","0","0","0","0","0","0","0","0","0","922"
"83910","0","0","0","0","0","0","0","0","0","0","922"
"83911","0","0","0","0","0","0","0","0","0","0","922"
"83912","0","0","0","0","0","0","0","0","0","0","922"
"83913","0","0","0","0","0","0","0","0","0","0","922"
"83914","0","0","0","0","0","0","0","0","0","0","922"
"83915","0","0","0","0","0","0","0","0","0","0","922"
"83916","0","0","0","0","0","0","0","0","0","0","922"
"83917","0","0","0","0","0","0","0","0","0","0","922"
"83918","0","0","0","0","0","0","0","0","0","0","922"
"83919","0","0","0","0","0","0","0","0","0","0","922"
"83920","0","0","0","0","0","0","0","0","0","0","922"
"83921","0","0","0","0","0","0","0","0","0","0","922"
"83922","0","0","0","0","0","0","0","0","0","0","922"
"83923","0","0","0","0","0","0","0","0","0","0","922"
"83924","0","0","0","0","0","0","0","0","0","0","922"
"83925","0","0","0","0","0","0","0","0","0","0","922"
"83926","0","0","0","0","0","0","0","0","0","0","922"
"83927","0","0","0","0","0","0","0","0","0","0","922"
"83928","0","0","0","0","0","0","0","0","0","0","922"
"83929","0","0","0","0","0","0","0","0","0","0","922"
"83930","0","0","0","0","0","0","0","0","0","0","922"
"83931","0","0","0","0","0","0","0","0","0","0","922"
"83932","0","0","0","0","0","0","0","0","0","0","922"
"83933","0","0","0","0","0","0","0","0","0","0","922"
"83934","0","0","0","0","0","0","0","0","0","0","922"
"83935","0","0","0","0","0","0","0","0","0","0","922"
"83936","0","0","0","0","0","0","0","0","0","0","922"
"83937","0","0","0","0","0","0","0","0","0","0","922"
"83938","0","0","0","0","0","0","0","0","0","0","922"
"83939","0","0","0","0","0","0","0","0","0","0","922"
"83940","0","0","0","0","0","0","0","0","0","0","922"
"83941","0","0","0","0","0","0","0","0","0","0","922"
"83942","0","0","0","0","0","0","0","0","0","0","922"
"83943","1","0","0","0","0","0","0","0","0","0","922"
"83944","0","0","0","0","0","0","0","0","0","0","922"
"83945","0","0","0","0","0","0","0","0","0","0","922"
"83946","0","0","0","0","0","0","0","0","0","0","922"
"83947","0","0","0","0","0","0","0","0","0","0","922"
"83948","0","0","0","0","0","0","0","0","0","0","922"
"83949","0","0","0","0","0","0","0","0","0","0","922"
"83950","0","0","0","0","0","0","0","0","0","0","922"
"84151","0","0","0","0","0","0","0","0","0","0","179"
"84152","0","0","0","0","0","0","0","0","0","0","179"
"84153","0","0","0","0","0","0","0","0","0","0","179"
"84154","0","0","0","0","0","0","0","0","0","0","179"
"84155","0","0","0","0","0","0","0","0","0","0","179"
"84156","0","0","0","0","0","0","0","0","0","0","179"
"84157","0","0","0","0","0","0","0","0","0","0","179"
"84158","0","0","0","0","0","0","0","0","0","0","179"
"84159","0","0","0","0","0","0","0","0","0","0","179"
"84160","0","0","0","0","0","0","0","0","0","0","179"
"84161","0","0","0","0","0","0","0","0","0","0","179"
"84162","0","0","0","0","0","0","0","0","1","0","179"
"84163","0","0","0","0","0","0","0","0","0","0","179"
"84164","0","0","0","0","0","0","0","0","0","0","179"
"84165","0","0","0","0","0","0","0","0","0","0","179"
"84166","0","0","0","0","0","0","0","0","0","0","179"
"84167","0","0","0","0","0","0","0","0","0","0","179"
"84168","0","0","0","0","0","0","0","0","0","0","179"
"84169","0","0","0","0","0","0","0","0","0","0","179"
"84170","0","0","0","0","0","0","0","0","0","0","179"
"84171","0","0","0","0","0","0","0","0","0","0","179"
"84172","0","0","0","0","0","0","0","0","0","0","179"
"84173","0","0","0","0","0","0","0","0","0","0","179"
"84174","0","0","0","0","0","0","0","0","0","0","179"
"84175","0","0","0","0","0","0","0","0","0","0","179"
"84176","0","0","0","0","0","0","0","0","0","0","179"
"84177","0","0","0","0","0","0","0","0","0","0","179"
"84178","0","0","0","0","0","0","0","0","0","0","179"
"84179","0","0","0","0","0","0","0","0","0","0","179"
"84180","0","0","0","0","0","0","0","0","0","0","179"
"84181","0","0","0","0","0","0","0","0","0","0","179"
"84182","0","0","0","0","0","0","0","0","0","0","179"
"84183","0","0","0","0","0","0","0","0","0","0","179"
"84184","0","0","0","0","0","0","0","0","0","0","179"
"84185","0","0","0","0","0","0","0","0","0","0","179"
"84186","0","0","0","0","0","0","0","0","0","0","179"
"84187","0","0","0","0","0","0","0","0","0","0","179"
"84188","0","0","0","0","0","0","0","0","0","0","179"
"84189","0","0","0","0","0","0","0","0","0","0","179"
"84190","0","0","0","0","0","0","0","0","0","0","179"
"84191","0","0","0","0","0","0","0","0","0","0","179"
"84192","0","0","0","1","0","0","0","0","0","0","179"
"84193","0","0","0","0","0","0","0","0","0","0","179"
"84194","0","0","0","0","0","0","0","0","0","0","179"
"84195","0","0","0","0","0","0","0","0","0","1","179"
"84196","0","0","0","0","0","0","0","0","0","0","179"
"84197","0","0","0","0","0","0","0","0","0","0","179"
"84198","0","0","0","0","0","0","0","0","0","0","179"
"84199","0","0","0","0","0","0","0","0","0","0","179"
"84200","1","0","0","0","0","0","0","0","0","0","179"
"84851","0","0","0","0","0","0","0","0","0","0","23"
"84852","0","0","0","0","0","0","0","0","0","1","23"
"84853","0","0","0","0","0","0","0","0","0","0","23"
"84854","0","0","0","0","0","0","0","0","0","1","23"
"84855","0","0","0","0","0","0","0","0","0","1","23"
"84856","0","0","0","0","0","0","0","0","0","0","23"
"84857","0","0","0","0","0","0","0","0","0","1","23"
"84858","0","0","0","0","0","0","0","0","0","1","23"
"84859","0","0","0","0","0","0","0","0","0","0","23"
"84860","0","0","0","0","0","0","0","0","0","1","23"
"84861","0","0","0","0","0","0","0","0","0","0","23"
"84862","0","0","0","0","0","0","0","0","0","0","23"
"84863","0","0","0","0","0","0","0","0","0","0","23"
"84864","0","0","0","0","0","0","0","0","0","1","23"
"84865","0","0","0","0","0","0","0","0","0","0","23"
"84866","0","0","0","0","0","0","0","1","0","0","23"
"84867","0","0","0","0","0","0","0","0","0","0","23"
"84868","0","0","0","0","0","0","0","0","0","1","23"
"84869","0","0","0","0","0","0","0","0","0","0","23"
"84870","0","0","0","0","0","0","0","0","0","0","23"
"84871","0","0","0","0","0","0","0","0","0","0","23"
"84872","0","0","0","0","0","0","0","1","0","0","23"
"84873","0","0","0","0","0","0","0","1","0","0","23"
"84874","0","0","0","0","0","0","0","0","0","1","23"
"84875","0","0","0","0","0","0","0","1","0","0","23"
"84876","0","0","0","0","0","0","0","1","0","1","23"
"84877","0","0","0","0","0","0","0","0","0","0","23"
"84878","0","0","0","0","0","0","0","0","0","0","23"
"84879","0","0","0","0","0","0","0","1","0","0","23"
"84880","0","0","0","0","0","0","0","0","0","0","23"
"84881","0","0","0","0","0","0","0","0","0","1","23"
"84882","0","0","0","0","0","0","0","1","0","0","23"
"84883","0","0","0","0","0","0","0","0","0","0","23"
"84884","0","0","0","0","0","0","0","1","0","1","23"
"84885","0","0","0","1","0","0","0","0","0","0","23"
"84886","0","0","0","0","0","0","0","0","0","1","23"
"84887","0","0","0","0","0","0","0","1","0","0","23"
"84888","0","0","0","0","0","0","0","1","0","1","23"
"84889","0","0","0","0","0","0","0","1","0","0","23"
"84890","0","0","0","0","0","0","0","1","0","1","23"
"84891","0","0","0","0","0","0","0","0","0","1","23"
"84892","0","0","0","0","0","0","0","1","0","0","23"
"84893","0","0","0","0","0","1","0","0","0","0","23"
"84894","0","0","0","0","0","0","0","0","0","0","23"
"84895","0","0","0","0","0","0","0","0","0","1","23"
"84896","0","0","0","0","0","0","0","0","0","0","23"
"84897","0","0","0","0","0","0","0","1","0","1","23"
"84898","0","0","0","0","0","0","0","0","0","0","23"
"84899","0","0","0","0","0","0","0","1","0","0","23"
"84900","0","0","0","0","0","0","0","1","0","1","23"
"84951","0","0","0","0","0","0","0","0","0","0","2077"
"84952","0","0","0","0","0","0","0","0","0","0","2077"
"84953","0","0","0","0","0","0","0","0","0","0","2077"
"84954","0","0","0","0","0","0","0","0","0","0","2077"
"84955","0","0","0","0","0","0","0","0","0","0","2077"
"84956","0","0","0","0","0","0","0","1","0","0","2077"
"84957","0","0","0","0","0","0","0","0","0","0","2077"
"84958","0","0","0","0","0","0","0","1","0","0","2077"
"84959","0","0","0","0","0","0","0","0","0","0","2077"
"84960","0","0","0","0","0","0","0","0","0","0","2077"
"84961","0","0","0","0","0","0","0","1","0","0","2077"
"84962","0","0","0","0","0","0","0","1","0","0","2077"
"84963","0","0","0","0","0","0","0","0","0","0","2077"
"84964","0","0","0","0","0","0","0","0","0","0","2077"
"84965","0","0","0","0","0","0","0","0","0","0","2077"
"84966","0","0","0","0","0","0","0","0","0","0","2077"
"84967","0","0","0","0","0","0","0","0","0","0","2077"
"84968","0","0","0","0","0","0","0","1","0","0","2077"
"84969","0","0","0","0","0","0","0","0","0","0","2077"
"84970","0","0","0","0","0","0","0","1","0","0","2077"
"84971","0","0","0","0","0","0","0","1","0","0","2077"
"84972","0","0","0","0","0","0","0","1","0","0","2077"
"84973","0","0","0","0","0","0","0","1","0","0","2077"
"84974","0","0","0","0","0","0","0","1","0","0","2077"
"84975","0","0","0","0","0","0","0","0","0","0","2077"
"84976","0","0","0","0","0","0","0","0","0","0","2077"
"84977","0","0","0","0","0","0","0","1","0","0","2077"
"84978","0","0","0","0","0","0","0","0","0","0","2077"
"84979","1","0","0","0","0","0","0","0","0","1","2077"
"84980","0","0","0","0","0","0","0","0","0","0","2077"
"84981","0","0","0","0","0","0","0","0","0","0","2077"
"84982","0","0","0","0","0","0","0","0","0","0","2077"
"84983","0","0","0","0","0","0","0","0","0","0","2077"
"84984","0","0","0","0","0","0","0","1","0","0","2077"
"84985","0","0","0","0","0","0","0","0","0","0","2077"
"84986","0","0","0","0","0","0","0","0","0","0","2077"
"84987","0","0","0","0","0","0","0","1","0","0","2077"
"84988","0","0","0","0","0","0","0","1","0","0","2077"
"84989","0","0","0","0","0","0","0","0","0","0","2077"
"84990","0","0","0","0","0","0","0","1","0","0","2077"
"84991","0","0","0","0","0","0","0","0","0","0","2077"
"84992","0","0","0","0","0","0","0","0","0","0","2077"
"84993","0","0","0","0","0","0","0","0","0","0","2077"
"84994","0","0","0","0","0","0","0","0","0","0","2077"
"84995","0","0","0","0","0","0","0","0","0","0","2077"
"84996","0","0","0","0","0","0","0","0","0","0","2077"
"84997","0","0","0","0","0","0","0","0","0","0","2077"
"84998","0","0","0","0","0","0","0","0","0","0","2077"
"84999","0","0","0","0","0","0","0","0","0","0","2077"
"85000","0","0","0","0","0","0","0","0","0","0","2077"
"85051","0","0","0","0","0","0","0","0","0","0","2380"
"85052","1","0","0","0","0","0","0","1","0","1","2380"
"85053","0","0","0","0","0","0","0","1","0","0","2380"
"85054","0","0","0","0","0","0","0","0","0","0","2380"
"85055","0","0","0","0","0","0","0","1","0","0","2380"
"85056","0","0","0","0","0","0","0","1","0","0","2380"
"85057","0","0","0","0","0","0","0","0","0","0","2380"
"85058","0","0","0","0","0","0","0","1","0","0","2380"
"85059","0","0","0","0","0","0","0","1","0","0","2380"
"85060","0","0","0","0","0","0","0","0","0","0","2380"
"85061","0","0","0","0","0","0","0","1","0","0","2380"
"85062","0","0","0","0","0","0","0","0","0","0","2380"
"85063","0","0","0","0","0","0","0","0","0","0","2380"
"85064","0","0","0","0","0","0","0","1","0","0","2380"
"85065","0","0","0","0","0","0","0","0","0","0","2380"
"85066","0","0","0","0","0","0","0","0","0","0","2380"
"85067","0","0","0","0","0","0","0","0","0","0","2380"
"85068","0","0","0","0","0","0","0","0","0","0","2380"
"85069","0","0","0","0","0","0","0","1","0","0","2380"
"85070","0","0","0","0","0","0","0","0","0","0","2380"
"85071","0","0","0","0","0","0","0","0","0","0","2380"
"85072","0","0","0","0","0","0","0","0","0","0","2380"
"85073","0","0","0","0","0","0","0","0","0","0","2380"
"85074","0","0","0","0","0","0","0","0","0","0","2380"
"85075","0","0","0","0","0","0","0","1","0","0","2380"
"85076","1","0","0","0","0","0","0","1","0","0","2380"
"85077","0","0","0","0","0","0","0","0","0","0","2380"
"85078","0","0","0","0","0","0","0","0","0","0","2380"
"85079","0","0","0","0","0","0","0","0","0","0","2380"
"85080","0","0","0","0","0","0","0","0","0","0","2380"
"85081","0","0","0","0","0","0","0","0","0","0","2380"
"85082","0","0","0","0","0","0","0","0","0","0","2380"
"85083","0","0","0","0","0","0","0","0","0","0","2380"
"85084","0","0","0","0","0","0","0","0","0","0","2380"
"85085","0","0","0","0","0","0","0","1","0","0","2380"
"85086","0","0","0","0","0","0","0","0","0","0","2380"
"85087","0","0","0","0","0","0","0","0","0","0","2380"
"85088","0","0","0","0","0","0","0","0","0","0","2380"
"85089","0","0","0","0","0","0","0","0","0","0","2380"
"85090","0","0","0","0","0","0","0","0","0","0","2380"
"85091","0","0","0","0","0","0","0","0","0","0","2380"
"85092","0","0","0","0","0","0","0","0","0","0","2380"
"85093","1","0","0","0","0","0","0","0","0","0","2380"
"85094","0","0","0","0","0","0","0","1","0","0","2380"
"85095","0","0","0","0","0","0","0","1","0","0","2380"
"85096","0","0","0","0","0","0","0","0","0","0","2380"
"85097","0","0","0","0","0","0","0","1","0","0","2380"
"85098","0","0","0","0","0","0","0","1","0","0","2380"
"85099","0","0","0","0","0","0","0","0","0","0","2380"
"85100","0","0","0","0","0","0","0","0","0","0","2380"
"85101","0","0","0","0","0","0","0","0","0","0","814"
"85102","0","0","0","0","0","0","0","0","0","0","814"
"85103","0","0","0","0","0","0","0","0","0","0","814"
"85104","0","0","0","0","0","0","0","0","0","0","814"
"85105","0","0","0","0","0","0","0","0","0","0","814"
"85106","0","0","0","0","0","0","0","0","0","0","814"
"85107","0","0","0","0","0","0","0","0","0","0","814"
"85108","0","0","0","0","0","0","0","0","0","0","814"
"85109","0","0","0","0","0","0","0","0","0","0","814"
"85110","0","0","0","0","0","0","0","0","0","0","814"
"85111","0","0","0","0","0","0","0","0","0","0","814"
"85112","0","0","0","0","0","0","0","0","0","0","814"
"85113","0","0","0","0","0","0","0","0","0","0","814"
"85114","0","0","0","0","0","0","0","0","0","0","814"
"85115","0","0","0","0","0","0","0","0","0","0","814"
"85116","0","0","0","0","0","0","0","0","0","0","814"
"85117","0","0","0","0","0","0","0","0","0","0","814"
"85118","0","0","0","0","0","0","0","0","0","0","814"
"85119","0","0","0","0","0","0","0","0","0","0","814"
"85120","0","0","0","0","0","0","0","0","0","0","814"
"85121","0","0","0","0","0","0","0","0","0","0","814"
"85122","0","0","0","0","0","0","0","0","0","0","814"
"85123","0","0","0","0","0","0","0","0","0","0","814"
"85124","0","0","0","0","0","0","0","0","0","0","814"
"85125","0","0","0","0","0","0","0","0","0","0","814"
"85126","0","0","0","0","0","0","0","0","0","0","814"
"85127","0","0","0","0","0","0","0","0","0","0","814"
"85128","0","0","0","0","0","0","0","0","0","0","814"
"85129","0","0","0","0","0","0","0","0","0","0","814"
"85130","0","0","0","0","0","0","0","0","0","0","814"
"85131","0","0","0","0","0","0","0","0","0","0","814"
"85132","0","0","0","0","0","0","0","0","0","0","814"
"85133","0","0","0","0","0","0","0","0","0","0","814"
"85134","0","0","0","0","0","0","0","0","0","0","814"
"85135","0","0","0","0","0","0","0","0","0","0","814"
"85136","0","0","0","0","0","0","0","0","0","0","814"
"85137","0","0","0","0","0","0","0","0","0","0","814"
"85138","0","0","0","0","0","0","0","0","0","0","814"
"85139","0","0","0","0","0","0","0","0","0","0","814"
"85140","0","0","0","0","0","0","0","0","0","0","814"
"85141","0","0","0","0","0","0","0","0","0","0","814"
"85142","0","0","0","0","0","0","0","0","0","0","814"
"85143","0","0","0","0","0","0","0","0","0","0","814"
"85144","0","0","0","0","0","0","0","0","0","0","814"
"85145","0","0","0","0","0","0","0","0","0","0","814"
"85146","0","0","0","0","0","0","0","0","0","0","814"
"85147","0","0","0","0","0","0","0","0","0","0","814"
"85148","0","0","0","0","0","0","0","0","0","0","814"
"85149","0","0","0","0","0","0","0","0","0","0","814"
"85150","0","0","0","0","0","0","0","0","0","0","814"
"85751","0","0","0","0","0","0","0","0","0","0","381"
"85752","0","0","0","0","0","0","0","0","0","0","381"
"85753","0","0","0","0","0","0","0","0","0","0","381"
"85754","0","0","0","0","0","0","0","0","0","0","381"
"85755","0","0","0","0","0","0","0","1","0","0","381"
"85756","0","0","0","0","0","0","0","0","0","0","381"
"85757","0","0","0","0","0","0","0","0","0","0","381"
"85758","0","0","0","0","0","0","0","1","0","0","381"
"85759","0","0","0","0","0","0","0","0","0","0","381"
"85760","0","0","0","0","0","0","0","0","0","0","381"
"85761","0","0","0","0","0","0","0","1","0","0","381"
"85762","0","0","0","0","0","0","0","1","0","0","381"
"85763","0","0","0","0","0","0","0","1","0","0","381"
"85764","0","0","0","0","0","0","0","1","0","0","381"
"85765","0","0","0","0","0","0","0","0","0","0","381"
"85766","0","0","0","0","0","0","0","1","0","0","381"
"85767","0","0","0","0","0","0","0","0","0","1","381"
"85768","0","0","0","0","0","0","0","0","0","0","381"
"85769","0","0","0","0","0","0","0","1","0","0","381"
"85770","0","0","0","0","0","0","0","0","0","0","381"
"85771","0","0","0","0","0","0","0","0","0","0","381"
"85772","0","0","0","0","0","0","0","0","0","1","381"
"85773","0","0","0","0","0","0","0","0","0","0","381"
"85774","0","0","0","0","0","0","0","0","0","0","381"
"85775","0","0","0","0","0","0","0","0","0","0","381"
"85776","0","0","0","0","0","0","0","0","0","0","381"
"85777","0","0","0","0","0","0","0","0","0","1","381"
"85778","0","0","0","0","0","0","0","0","0","0","381"
"85779","0","0","0","0","0","0","0","0","0","0","381"
"85780","0","0","0","0","0","0","0","1","0","0","381"
"85781","0","0","0","0","0","0","0","0","0","0","381"
"85782","0","0","0","0","0","0","0","0","0","0","381"
"85783","0","0","0","0","0","0","0","0","0","0","381"
"85784","0","0","0","0","0","0","0","0","0","0","381"
"85785","0","0","0","0","0","0","0","0","0","0","381"
"85786","0","0","0","0","0","0","0","1","0","0","381"
"85787","0","0","0","0","0","0","0","1","0","0","381"
"85788","0","0","0","0","0","0","0","0","0","0","381"
"85789","0","0","0","0","0","0","0","0","0","0","381"
"85790","0","0","0","0","0","0","0","0","0","0","381"
"85791","0","0","0","0","0","0","0","0","0","0","381"
"85792","0","0","0","0","0","0","0","0","0","0","381"
"85793","0","0","0","0","0","0","0","0","0","0","381"
"85794","0","0","0","0","0","0","0","0","0","0","381"
"85795","0","0","0","0","0","0","0","0","0","0","381"
"85796","0","0","0","0","0","0","0","0","0","0","381"
"85797","0","0","0","0","0","0","0","1","0","0","381"
"85798","0","0","0","0","0","0","0","1","0","1","381"
"85799","0","0","0","0","0","0","0","1","0","0","381"
"85800","0","0","0","0","0","0","0","0","0","0","381"
"85951","0","0","0","0","0","0","0","1","0","0","923"
"85952","0","0","0","0","0","0","0","1","0","0","923"
"85953","0","0","0","0","0","0","0","1","0","1","923"
"85954","0","0","0","0","0","0","0","1","0","1","923"
"85955","0","0","0","0","0","0","0","1","0","0","923"
"85956","0","0","0","0","0","0","0","1","0","0","923"
"85957","0","0","0","0","0","0","0","0","0","0","923"
"85958","1","0","0","0","0","0","0","0","0","1","923"
"85959","0","0","0","0","0","0","0","1","0","0","923"
"85960","0","0","0","0","0","0","0","1","0","1","923"
"85961","0","0","0","0","0","0","0","0","0","0","923"
"85962","0","0","0","0","0","0","0","0","0","0","923"
"85963","0","0","0","0","0","0","0","1","0","1","923"
"85964","0","0","0","0","0","0","0","1","0","1","923"
"85965","1","0","0","0","0","0","0","1","0","1","923"
"85966","0","0","0","0","0","0","0","1","0","1","923"
"85967","0","0","0","0","0","0","0","1","0","1","923"
"85968","0","0","0","0","0","0","0","1","0","1","923"
"85969","0","0","0","0","0","0","0","1","0","1","923"
"85970","0","0","0","0","0","0","0","1","0","1","923"
"85971","0","0","0","0","0","0","0","1","0","1","923"
"85972","0","0","0","0","0","0","0","1","0","0","923"
"85973","0","0","0","0","0","0","0","1","0","1","923"
"85974","1","0","0","0","0","0","0","1","0","1","923"
"85975","0","0","0","0","0","0","0","1","0","1","923"
"85976","0","0","0","0","0","0","0","1","0","1","923"
"85977","0","0","0","0","0","0","0","1","0","1","923"
"85978","0","0","0","0","0","0","0","1","0","1","923"
"85979","0","0","0","0","0","0","0","1","0","0","923"
"85980","0","0","0","0","0","0","0","1","0","0","923"
"85981","0","0","0","0","0","0","0","1","0","0","923"
"85982","0","0","0","0","0","0","0","0","0","1","923"
"85983","0","0","0","0","0","0","0","1","0","0","923"
"85984","0","0","0","0","0","0","0","1","0","0","923"
"85985","0","0","0","0","0","0","0","1","0","0","923"
"85986","0","0","0","0","0","0","0","1","0","1","923"
"85987","0","0","0","0","0","0","0","1","0","0","923"
"85988","0","0","0","0","0","0","0","1","0","1","923"
"85989","0","0","0","0","0","0","0","1","0","1","923"
"85990","0","0","0","0","0","0","0","1","0","1","923"
"85991","0","0","0","0","0","0","0","1","0","0","923"
"85992","0","0","0","0","0","0","0","1","0","0","923"
"85993","0","0","0","0","0","0","0","1","0","1","923"
"85994","0","0","0","0","0","0","0","1","0","1","923"
"85995","0","0","0","0","0","0","0","1","0","1","923"
"85996","0","0","0","0","0","0","0","1","0","1","923"
"85997","0","0","0","0","0","0","0","1","0","1","923"
"85998","0","0","0","0","0","0","0","1","0","1","923"
"85999","0","0","0","0","0","0","0","0","0","0","923"
"86000","0","0","0","0","0","0","0","1","0","0","923"
"86651","0","0","0","0","0","0","0","1","0","0","2574"
"86652","0","0","0","0","0","0","0","0","0","0","2574"
"86653","1","0","0","0","0","0","0","0","0","1","2574"
"86654","0","0","0","0","0","0","0","0","0","0","2574"
"86655","0","0","0","0","0","0","0","0","0","0","2574"
"86656","0","0","0","0","0","0","0","1","0","0","2574"
"86657","0","0","0","0","0","0","0","1","0","0","2574"
"86658","0","0","0","0","0","0","0","0","0","0","2574"
"86659","0","0","0","0","0","0","0","0","0","0","2574"
"86660","0","0","0","0","0","0","0","0","0","0","2574"
"86661","0","0","0","0","0","0","0","0","0","0","2574"
"86662","0","0","0","0","0","0","0","0","0","0","2574"
"86663","0","0","0","0","0","0","0","0","0","0","2574"
"86664","0","0","0","0","0","0","0","0","0","0","2574"
"86665","0","0","0","0","0","0","0","0","0","0","2574"
"86666","0","0","0","0","0","0","0","1","0","0","2574"
"86667","0","0","0","0","0","0","0","0","0","0","2574"
"86668","0","0","0","0","0","0","0","0","0","0","2574"
"86669","0","0","0","0","0","0","0","0","0","0","2574"
"86670","0","0","0","0","0","0","0","0","0","0","2574"
"86671","0","0","0","0","0","0","0","0","0","0","2574"
"86672","0","0","0","0","0","0","0","0","0","0","2574"
"86673","0","0","0","0","0","0","0","0","0","0","2574"
"86674","0","0","0","0","0","0","0","0","0","0","2574"
"86675","0","0","0","0","0","0","0","0","0","0","2574"
"86676","0","0","0","0","0","0","0","0","0","1","2574"
"86677","0","0","0","0","0","0","0","1","0","1","2574"
"86678","0","0","0","0","0","0","0","0","0","0","2574"
"86679","0","0","0","0","0","0","0","0","0","0","2574"
"86680","0","0","0","0","0","0","0","0","0","0","2574"
"86681","0","0","0","0","0","0","0","0","0","0","2574"
"86682","0","0","0","0","0","0","0","0","0","0","2574"
"86683","0","0","0","0","0","0","0","0","0","0","2574"
"86684","0","0","0","0","0","0","0","0","0","0","2574"
"86685","0","0","0","0","0","0","0","0","0","0","2574"
"86686","0","0","0","0","0","0","0","0","0","0","2574"
"86687","0","0","0","0","0","0","0","1","0","0","2574"
"86688","0","0","0","0","0","0","0","1","0","0","2574"
"86689","0","0","0","0","0","0","0","0","0","0","2574"
"86690","1","0","0","0","0","0","0","0","0","1","2574"
"86691","0","0","0","0","0","0","0","1","0","0","2574"
"86692","0","0","0","0","0","0","0","1","0","0","2574"
"86693","0","0","0","0","0","0","0","0","0","0","2574"
"86694","0","0","0","0","0","0","0","1","0","0","2574"
"86695","0","0","0","0","0","0","0","1","0","0","2574"
"86696","0","0","0","0","0","0","0","0","0","0","2574"
"86697","0","0","0","0","0","0","0","0","0","0","2574"
"86698","0","0","0","0","0","0","0","0","0","0","2574"
"86699","0","0","0","0","0","0","0","1","0","0","2574"
"86700","0","0","0","0","0","0","0","0","0","0","2574"
"86801","0","0","0","0","0","0","0","0","0","0","815"
"86802","0","0","0","0","0","0","0","0","0","0","815"
"86803","0","0","0","0","0","0","0","0","0","0","815"
"86804","0","0","0","0","0","0","0","0","0","0","815"
"86805","0","0","0","0","0","0","0","0","0","0","815"
"86806","0","0","0","0","0","0","0","0","0","0","815"
"86807","0","0","0","0","0","0","0","0","0","0","815"
"86808","0","0","0","0","0","0","0","0","0","0","815"
"86809","0","0","0","0","0","0","0","0","0","0","815"
"86810","0","0","0","0","0","0","0","0","0","0","815"
"86811","0","0","0","1","0","0","0","0","0","0","815"
"86812","0","0","0","0","0","0","0","0","0","0","815"
"86813","0","0","0","0","0","0","0","0","0","0","815"
"86814","0","0","1","0","0","0","0","0","0","0","815"
"86815","0","0","0","1","0","0","0","0","0","0","815"
"86816","0","0","1","0","0","0","0","0","0","0","815"
"86817","0","0","0","1","0","0","0","0","0","0","815"
"86818","0","0","0","0","0","0","0","0","0","0","815"
"86819","0","0","0","0","0","0","0","0","0","0","815"
"86820","0","0","1","0","0","0","0","0","0","0","815"
"86821","0","0","0","1","0","0","0","0","0","0","815"
"86822","0","0","0","1","0","0","0","0","0","0","815"
"86823","0","0","0","0","0","0","0","0","0","0","815"
"86824","0","0","0","1","0","0","0","0","0","0","815"
"86825","0","0","0","0","0","0","0","0","0","0","815"
"86826","0","0","0","0","0","0","0","0","0","0","815"
"86827","0","0","0","0","0","0","0","0","0","0","815"
"86828","0","0","0","0","0","0","0","0","0","0","815"
"86829","0","0","0","0","0","0","0","0","0","0","815"
"86830","0","0","0","0","0","0","0","0","0","0","815"
