"","id","reg","age","sex","hgt","wgt","hgt.z","wgt.z"
"9317",214795,"City",19.958932238193,"girl",169.6,61.2,-0.133,-0.229
"9318",214797,"West",19.5975359342916,"girl",175.9,66.2,0.852,0.391
"9319",214801,"City",20.6817248459959,"girl",169.3,55.9,-0.195,-1.055
"9320",214803,"East",19.3976728268309,"boy",177.7,67.5,-0.793,-0.563
"9321",214804,"East",19.9507186858316,"boy",177,75,-0.922,0.142
"9322",214808,"East",19.8412046543463,"boy",184,64.9,0.069,-0.958
"9323",214809,"West",21.9356605065024,"boy",180.6,98.1,-0.476,2.034
"9324",214812,"East",19.9972621492129,"boy",175.6,64.4,-1.122,-1.053
"9325",214815,"City",19.8521560574949,"girl",182.1,72.6,1.801,0.999
"9326",214816,"West",20.4134154688569,"girl",168,56.2,-0.391,-0.977
"9327",214818,"West",21.7960301163587,"girl",170.7,69.6,0.017,0.627
"9328",214819,"East",18.4010951403149,"boy",177.8,62.8,-0.702,-0.892
"9329",214821,"City",20.1615331964408,"boy",186.8,78.5,0.446,0.458
"9330",214822,"City",18.0670773442847,"girl",153.6,51.5,-2.489,-1.397
"9331",214833,"City",7.95071868583162,"girl",135,31.1,0.667,0.705
"9332",214834,"City",8.23819301848049,"girl",130,29,-0.504,0.092
"9333",214835,"City",8.33675564681725,"girl",134,26.7,0.079,-0.488
"9334",214836,"City",6.95140314852841,"boy",123,23.5,-0.619,-0.418
"9335",214837,"City",8.83504449007529,"boy",138.8,28.3,0.223,-0.449
"9336",214838,"City",8.38329911019849,"girl",137,27.4,0.54,-0.355
"9337",214839,"City",8.11772758384668,"boy",130,28.5,-0.596,0.071
"9338",214840,"City",8.61601642710472,"girl",133.5,28.2,-0.288,-0.331
"9339",214841,"City",9.44832306639288,"boy",154,47.5,2.11,2.178
"9340",214842,"City",8.48733744010951,"girl",129.6,26.5,-0.819,-0.637
"9341",214844,"City",8.66255989048597,"girl",139,33.7,0.585,0.674
"9342",214846,"City",8.2217659137577,"boy",136.5,30.1,0.409,0.359
"9343",214850,"City",8.41067761806982,"boy",147.6,35.8,2.079,1.294
"9344",214873,"East",5.79055441478439,"girl",121.5,24,0.859,0.859
"9345",214882,"East",6.42026009582478,"girl",111.7,21.7,-1.901,-0.399
"9346",214908,"City",0.465434633812457,"boy",64.4,7.56,-1.131,-0.144
"9347",214929,"East",6.62559890485969,"boy",119,24.5,-1,0.143
"9348",214932,"East",17.2292950034223,"boy",185.8,63.3,0.575,-0.505
"9349",214933,"East",19.8850102669405,"boy",201,112.2,2.458,3.083
"9350",214934,"North",19.6550308008214,"girl",175.3,60.9,0.758,-0.236
"9351",214935,"East",19.2607802874743,"girl",171.5,69.4,0.189,0.747
"9352",214936,"East",19.0746064339493,"girl",168.8,60.4,-0.217,-0.237
"9353",214943,"East",18.3353867214237,"boy",175.9,67.1,-0.959,-0.387
"9354",214946,"East",18.4503764544832,"boy",189.1,97.8,0.865,2.257
"9355",214948,"East",18.1437371663244,"boy",183,65.2,0.048,-0.552
"9356",214949,"East",21.741273100616,"boy",173.4,64.4,-1.495,-1.263
"9357",214950,"East",18.0588637919233,"boy",182.2,75.5,-0.055,0.519
"9358",214953,"North",18.4147843942505,"boy",181.8,64.4,-0.147,-0.709
"9359",214955,"East",17.6317590691307,"boy",183.3,69,0.158,-0.017
"9360",214956,"East",17.3607118412047,"boy",181.4,77.1,-0.055,0.816
"9361",214957,"East",19.6002737850787,"girl",163.3,48.4,-1.094,-2.248
"9362",214959,"West",18.1519507186858,"boy",174.6,61.1,-1.119,-1.031
"9363",214960,"East",20.2765229295003,"boy",174.7,62.1,-1.264,-1.404
"9364",214962,"East",20.5338809034908,"boy",171.9,73.1,-1.674,-0.153
"9365",214964,"East",20.6543463381246,"boy",173.7,64.2,-1.429,-1.215
"9366",214965,"East",17.700205338809,"girl",175.8,65.7,0.951,0.534
"9367",214967,"North",18.3655030800821,"girl",169.5,69.7,-0.063,0.856
"9368",214968,"East",21.533196440794,"boy",191.5,91.6,1.067,1.52
"9369",214969,"North",21.8699520876112,"boy",182,69.9,-0.277,-0.594
"9370",214975,"East",18.9185489390828,"girl",175.5,71.9,0.826,1.008
"9371",214976,"East",17.8316221765914,"girl",183,70.8,2.049,1.014
"9372",214977,"East",20.0301163586585,"girl",180.4,61.7,1.532,-0.172
"9373",214978,"East",18.0533880903491,"boy",191.4,77.2,1.222,0.677
"9374",214979,"East",17.7960301163587,"boy",178.7,63.8,-0.502,-0.618
"9375",214980,"East",18.8583162217659,"girl",162.1,61.7,-1.237,-0.051
"9376",214983,"East",20.9089664613279,"girl",173.3,55.9,0.421,-1.084
"9377",214984,"North",17.1307323750856,"boy",183.7,63.4,0.308,-0.463
"9378",214985,"East",19.0800821355236,"boy",187.3,66.3,0.572,-0.636
"9379",214987,"East",20.4654346338125,"girl",169.2,66.7,-0.207,0.369
"9380",214988,"East",20.1177275838467,"girl",163,58.7,-1.156,-0.579
"9381",214989,"East",17.6098562628337,"girl",174.8,64.7,0.804,0.439
"9382",214990,"East",19.6030116358658,"girl",180.8,84.4,1.609,1.919
"9383",214991,"North",20.3394934976044,"boy",183.3,74,-0.056,-0.025
"9384",214992,"East",20.4873374401095,"boy",184.4,70.7,0.091,-0.408
"9385",214993,"East",18.5352498288843,"girl",171.3,55.8,0.203,-0.799
"9386",214995,"East",17.3524982888433,"girl",168.6,60,-0.13,-0.061
"9387",214997,"West",18.5133470225873,"girl",171.2,63.3,0.189,0.175
"9388",214999,"East",21.4839151266256,"boy",176.2,69.6,-1.099,-0.629
"9389",215000,"East",19.233401779603,"boy",193.4,86.7,1.419,1.314
"9390",215001,"East",18.8446269678303,"boy",178.9,64.5,-0.587,-0.794
"9391",215003,"East",19.0034223134839,"boy",184.5,74.2,0.185,0.218
"9392",215005,"East",18.9295003422313,"boy",182.3,71.2,-0.118,-0.073
"9393",215007,"North",21.1690622861054,"boy",188.8,80.7,0.685,0.547
"9394",215008,"East",18.9295003422313,"girl",169.1,53.9,-0.162,-1.146
"9395",215010,"East",20.7282683093771,"girl",179.4,75.3,1.367,1.166
"9396",215011,"East",17.7604380561259,"boy",195.7,67.5,1.853,-0.205
"9397",215013,"East",17.8069815195072,"boy",178.4,91.1,-0.545,1.859
"9398",215014,"East",17.6919917864476,"boy",184.7,74.9,0.343,0.542
"9399",215015,"East",17.1334702258727,"boy",193.8,98.9,1.687,2.502
"9400",215016,"East",17.7713894592745,"boy",194.4,75.3,1.672,0.562
"9401",215017,"East",17.968514715948,"boy",178.2,102.4,-0.598,2.615
"9402",215018,"East",19.0499657768652,"girl",176,60.2,0.895,-0.26
"9403",215019,"East",18.2012320328542,"girl",163.4,53.1,-0.991,-1.159
"9404",215020,"East",18.6475017111567,"boy",181.2,74.4,-0.25,0.303
"9405",215021,"West",13.9657768651608,"girl",171.6,52.5,1.044,-0.007
"9406",215026,"West",13.9082819986311,"boy",164.9,49.8,-0.325,-0.279
"9407",215027,"West",14.4120465434634,"boy",172.3,75.5,0.173,1.75
"9408",215029,"West",15.1047227926078,"boy",170.4,52.4,-0.573,-0.76
"9409",215031,"West",13.1663244353183,"girl",166.4,44.9,0.715,-0.518
"9410",215033,"West",14.3518138261465,"boy",176.8,52,0.782,-0.329
"9411",215034,"West",13.7905544147844,"boy",172.9,57,0.773,0.56
"9412",215038,"West",13.5989048596851,"girl",165.5,58.8,0.32,0.817
"9413",215039,"West",13.7467488021903,"girl",159.1,52.5,-0.709,0.097
"9414",215062,"South",17.6974674880219,"girl",173.8,56.8,0.644,-0.53
"9415",215063,"South",16.8651608487337,"girl",175.4,66.8,0.951,0.756
"9416",215064,"South",17.09787816564,"girl",183.9,70.3,2.237,1.053
"9417",215065,"South",17.6481861738535,"boy",181.6,75.3,-0.079,0.589
"9418",215066,"South",17.2375085557837,"girl",169.6,94.4,0.032,2.696
"9419",215067,"South",17.0212183436003,"girl",192.3,66.9,3.531,0.742
"9420",215068,"South",16.9034907597536,"girl",158,52.4,-1.722,-1.014
"9421",215069,"South",17.1800136892539,"boy",169.9,56.7,-1.59,-1.263
"9422",215070,"South",17.6865160848734,"boy",170.8,59.9,-1.576,-1.042
"9423",215071,"South",16.870636550308,"girl",178.8,68.8,1.472,0.947
"9424",215072,"South",18.2559890485969,"boy",186.3,77.2,0.495,0.64
"9425",215073,"South",17.6673511293634,"boy",169.4,64,-1.765,-0.56
"9426",215074,"South",16.9445585215606,"girl",183.8,74.4,2.233,1.422
"9427",215075,"South",16.5749486652977,"girl",166.3,52.3,-0.419,-0.956
"9428",215076,"South",15.1813826146475,"boy",180,62.6,0.604,0.279
"9429",215083,"South",8.35044490075291,"girl",131.5,28.9,-0.361,-0.004
"9430",215108,"South",8.43805612594114,"boy",137.2,27.8,0.315,-0.311
"9431",215126,"South",8.02464065708419,"girl",116.6,21.5,-2.613,-1.766
"9432",215130,"South",8.35318275154004,"girl",133.2,28.3,-0.074,-0.134
"9433",215131,"South",11.2169746748802,"boy",150.3,46.4,0.122,1.095
"9434",215132,"South",11.1156741957563,"boy",153.9,43.6,0.713,0.823
"9435",215137,"South",12.4599589322382,"girl",160.2,48.6,0.327,0.34
"9436",215147,"South",5.63175906913073,"girl",112.1,20.1,-0.854,-0.248
"9437",215148,"South",6.02874743326489,"girl",112.3,20.2,-1.325,-0.569
"9438",215149,"South",6.38740588637919,"boy",117.1,21.5,-1.088,-0.63
"9439",215161,"South",5.67556468172485,"boy",121.2,24.4,0.701,0.926
"9440",215177,"South",6.61464750171116,"boy",117.2,22.2,-1.333,-0.574
"9441",215190,"South",9.37440109514031,"boy",144.5,32.8,0.681,0.179
"9442",215212,"South",10.6173853524983,"girl",153.2,38.5,0.954,0.227
"9443",215225,"South",10.0424366872005,"boy",145.6,35.3,0.326,0.241
"9444",215230,"South",6.54346338124572,"boy",125.2,24,0.296,0.062
"9445",215231,"South",6.93771389459274,"girl",120.4,22.9,-0.82,-0.458
"9446",215240,"South",10.0835044490075,"boy",143.5,56.8,-0.023,2.679
"9447",215254,"South",10.4312114989733,"girl",146.4,33,0.092,-0.505
"9448",215255,"South",9.71937029431896,"girl",142,36.6,0.046,0.477
"9449",215257,"North",20.2655715263518,"boy",188.5,83,0.68,0.866
"9450",215259,"East",19.2662559890486,"boy",182.5,79,-0.111,0.636
"9451",215260,"East",20.9965776865161,"boy",186,70.5,0.289,-0.524
"9452",215261,"West",20.829568788501,"boy",187.9,86.2,0.567,1.079
"9453",215262,"East",18.6748802190281,"boy",169.1,73,-1.939,0.159
"9454",215263,"East",21.0951403148528,"boy",181,77.7,-0.419,0.25
"9455",215264,"North",21.347022587269,"boy",183.5,76.1,-0.065,0.086
"9456",215265,"East",19.9616700889801,"boy",183.2,56.6,-0.05,-2.083
"9457",215266,"East",17.160848733744,"boy",184.6,77.6,0.425,0.907
"9458",215269,"North",20.7173169062286,"boy",178.9,66.8,-0.699,-0.906
"9459",215270,"East",20.1095140314853,"boy",173.7,64.1,-1.396,-1.114
"9460",215271,"East",18.8939082819986,"boy",181.5,69.3,-0.227,-0.267
"9461",215274,"East",19.1868583162218,"girl",178.4,63.8,1.258,0.163
"9462",215276,"East",21.0349075975359,"boy",178.9,72.5,-0.716,-0.3
"9463",215278,"East",21.1252566735113,"boy",192,82.8,1.138,0.747
"9464",215279,"East",21.9329226557153,"boy",178.6,71.7,-0.759,-0.389
"9465",215280,"East",19.0636550308008,"boy",186.3,71.9,0.433,-0.026
"9466",215283,"East",17.1745379876797,"boy",183.3,67.5,0.244,-0.043
"9467",215284,"North",20.7775496235455,"boy",191.4,92,1.064,1.578
"9468",215285,"South",10.9377138945927,"boy",151.2,38.9,0.47,0.292
"9469",215286,"South",10.2067077344285,"girl",144.2,38.3,-0.046,0.435
"9470",300024,"City",8.08487337440109,"girl",134.9,25.5,0.501,-0.613
"9471",300126,"City",12.2546201232033,"boy",152.1,43.9,-0.475,0.149
"9472",300151,"City",7.73990417522245,"girl",132.2,28.3,0.414,0.297
"9473",300157,"City",7.67419575633128,"girl",120.1,22.8,-1.665,-1.076
"9474",300162,"City",8.04928131416838,"boy",129.8,26.8,-0.567,-0.3
"9475",300164,"City",8.5284052019165,"boy",130,30.1,-0.963,0.157
"9476",300165,"City",8.35865845311431,"boy",133.4,26.5,-0.245,-0.589
"9477",300166,"City",7.76180698151951,"girl",131.7,30.8,0.301,0.783
"9478",300168,"City",8.69541409993155,"girl",146.5,42.2,1.801,1.79
"9479",300169,"City",8.34770704996578,"boy",126,26.4,-1.476,-0.608
"9480",300176,"City",7.78097193702943,"boy",137,25.1,0.961,-0.572
"9481",300178,"City",7.65229295003422,"girl",129.2,26.6,-0.02,-0.024
"9482",300181,"City",8.43258042436687,"girl",138,39,0.657,1.578
"9483",300189,"City",8.71184120465435,"boy",141.2,33.4,0.725,0.693
"9484",300192,"City",8.67624914442163,"girl",138.2,41.4,0.437,1.712
"9485",300197,"City",8.77481177275838,"girl",138,29.3,0.304,-0.2
"9486",300198,"City",7.70431211498973,"girl",120.3,21.2,-1.66,-1.628
"9487",300199,"City",8.62696783025325,"girl",143.9,43.5,1.441,1.972
"9488",300201,"City",9.02669404517454,"girl",132,26.8,-0.927,-0.917
"9489",300206,"City",8.56125941136208,"girl",136.7,30.1,0.303,0.099
"9490",300207,"City",9.06502395619439,"girl",147.8,47.6,1.616,2.111
"9491",300209,"City",9.60985626283368,"girl",144,34.4,0.462,0.207
"9492",300211,"City",9.51403148528405,"boy",142,29.8,0.175,-0.519
"9493",300212,"City",8.54209445585216,"girl",135.7,30.6,0.155,0.208
"9494",300214,"City",9.15811088295688,"boy",129.8,24.9,-1.483,-1.564
"9495",300217,"City",10.6666666666667,"girl",139.6,31.6,-1.146,-0.898
"9496",300219,"City",10.0807665982204,"boy",139.8,34.1,-0.58,0.008
"9497",300220,"City",9.64818617385352,"girl",137.2,33.8,-0.647,0.087
"9498",300222,"City",10.0835044490075,"girl",147.9,37.5,0.636,0.396
"9499",300225,"City",9.84804928131417,"boy",147.9,34.5,0.827,0.213
"9500",300234,"City",10.757015742642,"boy",141.2,32.1,-0.842,-0.774
"9501",300235,"City",11.8795345653662,"girl",162.5,48.8,1.167,0.692
"9502",300241,"City",12.1889117043121,"boy",164.2,50.1,1.185,0.912
"9503",300242,"City",10.8829568788501,"boy",158.5,40.4,1.563,0.539
"9504",300247,"City",12.6954140999316,"boy",158.3,38,-0.056,-0.99
"9505",300249,"City",11.9233401779603,"boy",157.3,43.9,0.507,0.367
"9506",300257,"City",12.249144421629,"boy",161.5,64.6,0.771,2.154
"9507",300258,"City",11.9288158795346,"girl",159.9,41.6,0.741,-0.158
"9508",300261,"City",12.3586584531143,"girl",153.7,35.3,-0.537,-1.376
"9509",300290,"City",8.46817248459959,"girl",135.6,35.4,0.213,1.063
"9510",300313,"City",8.70362765229295,"girl",133.9,34.5,-0.307,0.775
"9511",300323,"City",9.17453798767967,"boy",140.1,30.1,0.147,-0.249
"9512",300331,"City",9.76317590691307,"boy",141.6,34.6,-0.075,0.279
"9513",300366,"City",12.2546201232033,"boy",156.4,47.7,0.092,0.607
"9514",300370,"City",12.4435318275154,"boy",158.4,65.1,0.187,2.087
"9515",300383,"City",12.5859000684463,"boy",149.5,75.2,-1.094,2.693
"9516",300384,"City",8.16153319644079,"girl",121.8,22.3,-1.838,-1.596
"9517",300396,"City",7.80835044490075,"girl",119.4,20.8,-1.921,-1.851
"9518",300411,"City",8.21902806297057,"girl",128.9,24.6,-0.673,-0.948
"9519",300419,"City",8.52292950034223,"boy",129.1,32.2,-1.108,0.588
"9520",300423,"City",8.8104038329911,"girl",132.4,31.7,-0.659,0.239
"9521",300425,"City",9.09787816563997,"girl",138.9,25,0.133,-1.422
"9522",300432,"City",8.67077344284736,"girl",143.5,35.8,1.327,0.992
"9523",300434,"City",9.32785763175907,"boy",143.5,31.7,0.562,-0.007
"9524",300435,"City",9.23477070499658,"boy",134.5,28.8,-0.791,-0.58
"9525",300436,"City",9.00752908966461,"girl",136.9,29.3,-0.107,-0.347
"9526",300438,"City",9.13073237508556,"girl",135,32.8,-0.533,0.232
"9527",300440,"City",8.81314168377823,"girl",132,30.1,-0.728,-0.064
"9528",300443,"City",9.94934976043806,"boy",136.6,36.6,-0.973,0.509
"9529",300444,"City",8.56947296372348,"girl",133,27.1,-0.326,-0.549
"9530",300448,"City",10.5407255304586,"boy",142.3,49.4,-0.53,1.795
"9531",300479,"City",11.8275154004107,"girl",146,34.6,-1.206,-1.113
"9532",300481,"City",11.8850102669405,"girl",155.3,47.4,0.107,0.543
"9533",300484,"City",12.1560574948665,"boy",152.4,48.8,-0.351,0.794
"9534",300485,"City",10.8774811772758,"boy",152.8,50.4,0.747,1.707
"9535",300486,"City",11.3730321697467,"girl",140.8,30.2,-1.575,-1.609
"9536",300497,"City",12.1697467488022,"girl",150.8,47.9,-0.8,0.433
"9537",300511,"City",9.42915811088296,"girl",138.1,57,-0.309,2.647
"9538",300522,"City",8.55030800821355,"girl",132.6,32.8,-0.375,0.598
"9539",300523,"City",9.26762491444216,"boy",132.8,31.8,-1.085,0.049
"9540",300549,"City",12.1752224503765,"boy",165.1,52.9,1.317,1.205
"9541",300577,"City",9.48665297741273,"girl",133.8,36,-1.045,0.526
"9542",300582,"City",8.87611225188227,"girl",131.5,34,-0.87,0.589
"9543",300605,"City",10.5653661875428,"boy",148.9,51.3,0.423,1.965
"9544",300611,"City",12.4024640657084,"boy",157.9,58.1,0.158,1.548
"9545",300669,"City",10.0177960301164,"girl",152.7,39.4,1.442,0.69
"9546",300671,"City",10.5051334702259,"girl",142.2,45.2,-0.611,1.088
"9547",300674,"City",10.5872689938398,"girl",151.6,50.5,0.74,1.551
"9548",300705,"City",13.138945927447,"boy",181.7,125.4,2.489,4.741
"9549",300742,"City",9.28405201916495,"girl",133.3,34.4,-0.947,0.402
"9550",300782,"City",10.217659137577,"girl",130.9,28.4,-2.103,-1.279
"9551",300809,"City",10.8281998631075,"girl",140.4,33.6,-1.164,-0.641
"9552",300819,"City",12.0657084188912,"boy",147.2,37.8,-0.967,-0.589
"9553",300824,"City",12.9390828199863,"boy",158.4,42.8,-0.265,-0.461
"9554",300825,"City",11.8740588637919,"boy",149.7,40.7,-0.479,-0.03
"9555",300944,"City",11.3921971252567,"girl",143.2,36.1,-1.238,-0.586
"9556",300958,"City",12.9062286105407,"girl",158.5,47,-0.271,-0.1
"9557",300975,"City",12.9062286105407,"girl",158.4,59.1,-0.286,1.133
"9558",301108,"City",9.59342915811088,"boy",130.9,26.8,-1.612,-1.297
"9559",301112,"City",8.77481177275838,"girl",131.5,24.7,-0.774,-1.295
"9560",301126,"City",9.10335386721424,"girl",142.8,42.5,0.762,1.579
"9561",301127,"City",9.10335386721424,"boy",141.5,37,0.429,1.059
"9562",301161,"City",11.5509924709103,"boy",152,44.2,0.097,0.638
"9563",301178,"City",8.5968514715948,"girl",125.9,25.3,-1.543,-1.014
"9564",301179,"City",8.66255989048597,"girl",129.8,21.8,-0.952,-2.106
"9565",301186,"City",7.29911019849418,"girl",121.5,23.2,-1.02,-0.661
"9566",301187,"City",8.49828884325804,"boy",134.6,42.7,-0.174,2.2
"9567",301195,"City",8.38877481177276,"girl",143.7,35.9,1.671,1.189
"9568",301200,"City",7.69883641341547,"boy",133.5,25.3,0.439,-0.455
"9569",301203,"City",7.94798083504449,"boy",133.9,31.4,0.239,0.815
"9570",301205,"City",8.35044490075291,"girl",133,35.2,-0.106,1.111
"9571",301206,"City",7.51813826146475,"girl",125.1,27.8,-0.608,0.354
"9572",301208,"City",8.30116358658453,"girl",134,28.7,0.116,-0.013
"9573",301214,"City",8.68172484599589,"boy",126.6,21.4,-1.645,-2.422
"9574",301220,"City",8.67077344284736,"boy",133.8,27.1,-0.454,-0.64
"9575",301225,"City",8.82956878850103,"girl",126.7,25.9,-1.62,-1.013
"9576",301227,"City",9.35523613963039,"boy",141.1,30.6,0.16,-0.251
"9577",301232,"City",9.5605749486653,"girl",138.2,43.9,-0.412,1.468
"9578",301238,"City",8.7501711156742,"boy",146.3,43.6,1.524,2.156
"9579",301249,"City",9.79329226557153,"boy",139,36.5,-0.497,0.58
"9580",301251,"City",10.4640657084189,"girl",158.3,31,1.875,-0.887
"9581",301252,"City",11.4140999315537,"boy",150.2,37.1,-0.044,-0.279
"9582",301254,"City",10.9322381930185,"boy",144.7,45.8,-0.459,1.191
"9583",301257,"City",10.0205338809035,"girl",130.9,27.4,-1.945,-1.389
"9584",301259,"City",10.5297741273101,"boy",145.1,34.3,-0.109,-0.217
"9585",301261,"City",9.65092402464066,"boy",141.6,39.3,0.009,1.08
"9586",301263,"City",9.89459274469541,"girl",137.2,35.4,-0.86,0.198
"9587",301270,"City",11.4579055441478,"girl",156.3,43.3,0.636,0.34
"9588",301281,"City",11.9425051334702,"boy",151.9,44.8,-0.236,0.467
"9589",301285,"City",10.90212183436,"girl",142.5,51.7,-0.913,1.494
"9590",301295,"City",13.1033538672142,"boy",153,61.8,-1.095,1.43
"9591",301298,"City",13.0951403148528,"girl",158.6,41.4,-0.391,-0.956
"9592",301303,"City",12.1396303901437,"girl",163.3,52.4,1.055,0.901
"9593",301307,"City",11.7809719370294,"girl",155.8,61.7,0.273,1.839
"9594",301314,"City",12.3504449007529,"boy",158.9,40.8,0.336,-0.333
"9595",301315,"City",11.9972621492129,"boy",162.8,48.3,1.183,0.841
"9596",301317,"City",11.791923340178,"girl",149.3,33.7,-0.691,-1.241
"9597",301319,"City",13.4647501711157,"boy",154.3,39.2,-1.25,-1.354
"9598",301335,"City",9.92197125256673,"girl",124.8,23.7,-2.817,-2.306
"9599",301338,"City",9.44558521560575,"boy",137.1,31,-0.539,-0.22
"9600",301345,"City",10.1382614647502,"boy",136.3,29.1,-1.147,-1.054
"9601",301347,"City",10.1190965092402,"boy",137.5,27.6,-0.953,-1.409
"9602",301412,"City",7.44421629021218,"boy",132.6,28.2,0.566,0.482
"9603",301436,"City",8.58316221765914,"boy",137.7,31.3,0.264,0.372
"9604",301451,"City",9.94113620807666,"girl",142.1,31.1,-0.136,-0.562
"9605",301458,"City",10.7515400410678,"girl",150.5,37.3,0.421,-0.019
"9606",301463,"City",12.911704312115,"boy",148.7,42.8,-1.473,-0.443
"9607",301472,"City",10.8774811772758,"boy",144.3,39.6,-0.478,0.429
"9608",301489,"City",12.2162902121834,"girl",158.6,49,0.302,0.522
"9609",301493,"City",13.305954825462,"girl",157,56.2,-0.765,0.69
"9610",301494,"City",8.19438740588638,"boy",138,29.2,0.69,0.18
"9611",301495,"City",7.96167008898015,"girl",130.6,33.7,-0.113,1.145
"9612",301499,"City",7.6933607118412,"girl",126.7,30.4,-0.511,0.758
"9613",301501,"City",7.81108829568788,"girl",130.7,23.9,0.069,-0.851
"9614",301502,"City",8.145106091718,"boy",135.4,26.9,0.298,-0.34
"9615",301504,"City",8.34496919917864,"girl",128.4,23.8,-0.883,-1.26
"9616",301505,"City",8.38603696098563,"girl",120.8,23,-2.213,-1.528
"9617",301506,"City",8.46817248459959,"boy",140.3,26.9,0.802,-0.557
"9618",301512,"City",8.19438740588638,"boy",138.2,28.4,0.724,-0.005
"9619",301531,"City",9.02121834360027,"girl",128.3,24.8,-1.527,-1.427
"9620",301540,"City",9.39630390143737,"girl",140.2,30.3,0.058,-0.389
"9621",301554,"City",10.611909650924,"boy",144.1,34.3,-0.317,-0.267
"9622",301559,"City",9.61533196440794,"girl",133.5,33.2,-1.203,0.007
"9623",301560,"City",10.3162217659138,"girl",147.7,38.1,0.394,0.345
"9624",301561,"City",10.2915811088296,"boy",140.2,29.8,-0.667,-0.985
"9625",301562,"City",10.2669404517454,"girl",139.7,33.6,-0.791,-0.308
"9626",301565,"City",10.0533880903491,"boy",154.8,38.7,1.71,0.771
"9627",301567,"City",10.1190965092402,"girl",143.8,30,-0.03,-0.884
"9628",301568,"City",10.2012320328542,"boy",144.5,35,0.041,0.097
"9629",301570,"City",10.362765229295,"boy",146.1,34.8,0.161,-0.031
"9630",301573,"City",10.0561259411362,"boy",153,49.9,1.435,2.096
"9631",301574,"City",9.08692676249144,"girl",143,33.6,0.811,0.394
"9632",301582,"City",10.4640657084189,"girl",144.9,29.9,-0.165,-1.103
"9633",301583,"City",10.217659137577,"girl",130.5,31.2,-2.165,-0.707
"9634",301584,"City",9.37166324435318,"boy",142,29.9,0.289,-0.412
"9635",301614,"City",10.4175222450376,"girl",149.4,36.2,0.562,0.016
"9636",301616,"City",11.2224503764545,"girl",142.5,33,-1.193,-0.989
"9637",301618,"City",11.1759069130732,"boy",153,40,0.536,0.307
"9638",301624,"City",11.7946611909651,"girl",151.1,38.7,-0.429,-0.463
"9639",301627,"City",12.3641341546886,"girl",171.3,57.2,2.033,1.217
"9640",301632,"City",11.8302532511978,"girl",152.2,46.7,-0.299,0.5
"9641",301634,"City",12.6160164271047,"boy",152.6,36.7,-0.72,-1.143
"9642",301639,"City",11.8110882956879,"girl",140.6,34.4,-1.984,-1.135
"9643",301643,"City",12.0191649555099,"boy",148.2,37.9,-0.794,-0.54
"9644",301644,"City",12.3750855578371,"girl",153.2,31.8,-0.625,-2.02
"9645",301646,"City",11.9397672826831,"girl",153.7,52.8,-0.177,1.043
"9646",301647,"City",11.6331279945243,"girl",157.6,38.9,0.669,-0.33
"9647",301652,"City",13.0732375085558,"girl",169.3,45.5,1.201,-0.384
"9648",301657,"City",7.96440793976728,"boy",126.2,25.6,-1.106,-0.562
"9649",301658,"City",7.5564681724846,"girl",127.8,26.9,-0.164,0.119
"9650",301660,"City",8.18343600273785,"boy",140.9,34.3,1.193,1.193
"9651",301663,"City",8.38603696098563,"boy",135.2,29.5,0.031,0.119
"9652",301665,"City",8.69815195071869,"boy",128.4,26.9,-1.362,-0.71
"9653",301668,"City",8.40246406570842,"boy",134.3,30.3,-0.135,0.282
"9654",301670,"City",8.68172484599589,"girl",130,32.1,-0.936,0.392
"9655",301672,"City",7.564681724846,"girl",125.1,29,-0.658,0.575
"9656",301674,"City",7.7782340862423,"boy",129.1,25.8,-0.417,-0.374
"9657",301675,"City",8.06570841889117,"boy",128.8,23.9,-0.753,-1.134
"9658",301677,"City",8.85694729637235,"girl",140.8,39.3,0.684,1.35
"9659",301678,"City",7.86858316221766,"girl",130,27.5,-0.117,0.026
"9660",301679,"City",8.08487337440109,"girl",125.6,22.9,-1.109,-1.351
"9661",301681,"City",8.55852156057495,"girl",137.4,31.7,0.424,0.401
"9662",301686,"City",9.71937029431896,"girl",146.4,37.5,0.739,0.604
"9663",301688,"City",8.84873374401095,"girl",140.3,38,0.61,1.188
"9664",301691,"City",9.50581793292266,"boy",135.6,27.8,-0.819,-0.985
"9665",301694,"City",8.88980150581793,"girl",133.3,28.9,-0.586,-0.357
"9666",301695,"City",9.08145106091718,"girl",140,32,0.328,0.124
"9667",301698,"City",10.1519507186858,"boy",148.8,34.6,0.725,0.055
"9668",301700,"City",9.81245722108145,"boy",150.6,34.4,1.27,0.216
"9669",301706,"City",9.63449691991786,"boy",148,36.2,1.014,0.622
"9670",301707,"City",8.70088980150582,"girl",132.7,29,-0.504,-0.215
"9671",301708,"City",9.71937029431896,"girl",132.2,24.8,-1.496,-1.868
"9672",301713,"City",10.590006844627,"girl",146.4,36.8,-0.05,0.004
"9673",301715,"City",10.280629705681,"girl",147.8,35.7,0.441,0.019
"9674",301716,"City",10.4777549623546,"girl",144.7,35.1,-0.207,-0.185
"9675",301717,"City",10.839151266256,"boy",138,26.4,-1.36,-2.163
"9676",301718,"City",10.2313483915127,"girl",149,31,0.67,-0.753
"9677",301720,"City",10.6967830253251,"girl",141.6,36.6,-0.87,-0.089
"9678",301723,"City",9.98767967145791,"girl",139.6,30.6,-0.566,-0.686
"9679",301724,"City",9.82888432580424,"girl",141.3,34.2,-0.161,0.047
