"","sex","A","P","C","Y","upper"
"15250",2,24,2005,1980,15710.8333333333,1
"15251",2,25,2005,1980,15745.6666666667,0
"15252",2,25,2005,1979,16121.1666666667,1
"15253",2,26,2005,1979,16167.8333333333,0
"15254",2,26,2005,1978,16753,1
"15255",2,27,2005,1978,16787.5,0
"15256",2,27,2005,1977,16738.1666666667,1
"15257",2,28,2005,1977,16753.3333333333,0
"15258",2,28,2005,1976,17384.3333333333,1
"15259",2,29,2005,1976,17394.1666666667,0
"15260",2,29,2005,1975,19129.8333333333,1
"15261",2,30,2005,1975,19133.6666666667,0
"15262",2,30,2005,1974,18850.6666666667,1
"15263",2,31,2005,1974,18849.8333333333,0
"15264",2,31,2005,1973,18802,1
"15265",2,32,2005,1973,18805,0
"15266",2,32,2005,1972,19748,1
"15267",2,33,2005,1972,19746.5,0
"15268",2,33,2005,1971,19290.8333333333,1
"15269",2,34,2005,1971,19292.1666666667,0
"15270",2,34,2005,1970,18632.8333333333,1
"15271",2,35,2005,1970,18633.6666666667,0
"15272",2,35,2005,1969,18472.6666666667,1
"15273",2,36,2005,1969,18474.3333333333,0
"15274",2,36,2005,1968,19091.8333333333,1
"15275",2,37,2005,1968,19091.6666666667,0
"15276",2,37,2005,1967,20590.6666666667,1
"15277",2,38,2005,1967,20583.3333333333,0
"15278",2,38,2005,1966,22050,1
"15279",2,39,2005,1966,22050,0
"15280",2,39,2005,1965,21428.6666666667,1
"15281",2,40,2005,1965,21423.3333333333,0
"15282",2,40,2005,1964,20816,1
"15283",2,41,2005,1964,20813.5,0
"15284",2,41,2005,1963,20562.6666666667,1
"15285",2,42,2005,1963,20555.3333333333,0
"15286",2,42,2005,1962,19419.6666666667,1
"15287",2,43,2005,1962,19409.8333333333,0
"15288",2,43,2005,1961,18980.3333333333,1
"15289",2,44,2005,1961,18976.1666666667,0
"15290",2,44,2005,1960,18951.6666666667,1
"15291",2,45,2005,1960,18943.8333333333,0
"15292",2,45,2005,1959,18266.5,1
"15293",2,46,2005,1959,18257.5,0
"15294",2,46,2005,1958,18311,1
"15295",2,47,2005,1958,18298.5,0
"15296",2,47,2005,1957,18216.5,1
"15297",2,48,2005,1957,18208,0
"15298",2,48,2005,1956,18383.5,1
"15299",2,49,2005,1956,18371,0
"15300",2,49,2005,1955,18122.8333333333,1
"15301",2,50,2005,1955,18105.6666666667,0
"15302",2,50,2005,1954,17924,1
"15303",2,51,2005,1954,17906.5,0
"15304",2,51,2005,1953,18145.1666666667,1
"15305",2,52,2005,1953,18126.3333333333,0
"15306",2,52,2005,1952,17815.6666666667,1
"15307",2,53,2005,1952,17792.3333333333,0
"15308",2,53,2005,1951,17421.3333333333,1
"15309",2,54,2005,1951,17398.1666666667,0
"15310",2,54,2005,1950,18095.5,1
"15311",2,55,2005,1950,18066.5,0
"15312",2,55,2005,1949,17945.8333333333,1
"15313",2,56,2005,1949,17923.6666666667,0
"15314",2,56,2005,1948,18769.1666666667,1
"15315",2,57,2005,1948,18741.3333333333,0
"15316",2,57,2005,1947,19890.5,1
"15317",2,58,2005,1947,19853,0
"15318",2,58,2005,1946,20358.6666666667,1
"15319",2,59,2005,1946,20318.8333333333,0
"15320",2,59,2005,1945,19637.6666666667,1
"15321",2,60,2005,1945,19587.3333333333,0
"15322",2,60,2005,1944,18680.1666666667,1
"15323",2,61,2005,1944,18626.3333333333,0
"15324",2,61,2005,1943,17247.8333333333,1
"15325",2,62,2005,1943,17196.6666666667,0
"15326",2,62,2005,1942,16071.5,1
"15327",2,63,2005,1942,16021,0
"15328",2,63,2005,1941,14335.5,1
"15329",2,64,2005,1941,14289.5,0
"15330",2,64,2005,1940,13884.1666666667,1
"15331",2,65,2005,1940,13840.3333333333,0
"15332",2,65,2005,1939,13128.8333333333,1
"15333",2,66,2005,1939,13079.1666666667,0
"15334",2,66,2005,1938,13019.1666666667,1
"15335",2,67,2005,1938,12965.8333333333,0
"15336",2,67,2005,1937,12613.6666666667,1
"15337",2,68,2005,1937,12551.8333333333,0
"15338",2,68,2005,1936,11991.6666666667,1
"15339",2,69,2005,1936,11925.3333333333,0
"15340",2,69,2005,1935,11369.1666666667,1
"15341",2,70,2005,1935,11300.3333333333,0
"15342",2,70,2005,1934,11019,1
"15343",2,71,2005,1934,10944.5,0
"15344",2,71,2005,1933,10362,1
"15345",2,72,2005,1933,10284.5,0
"15346",2,72,2005,1932,10315.8333333333,1
"15347",2,73,2005,1932,10229.6666666667,0
"15348",2,73,2005,1931,9900.83333333333,1
"15349",2,74,2005,1931,9808.66666666667,0
"15350",2,74,2005,1930,9748.16666666667,1
"15351",2,75,2005,1930,9640.33333333333,0
"15352",2,75,2005,1929,9298.83333333333,1
"15353",2,76,2005,1929,9192.66666666667,0
"15354",2,76,2005,1928,9278.16666666667,1
"15355",2,77,2005,1928,9169.33333333333,0
"15356",2,77,2005,1927,8854.83333333333,1
"15357",2,78,2005,1927,8735.16666666667,0
"15358",2,78,2005,1926,8704.83333333333,1
"15359",2,79,2005,1926,8572.16666666667,0
"15360",2,79,2005,1925,8513,1
"15361",2,80,2005,1925,8376.5,0
"15362",2,80,2005,1924,8219.5,1
"15363",2,81,2005,1924,8068.5,0
"15364",2,81,2005,1923,7794.5,1
"15365",2,82,2005,1923,7639,0
"15366",2,82,2005,1922,7044.33333333333,1
"15367",2,83,2005,1922,6879.66666666667,0
"15368",2,83,2005,1921,7118.66666666667,1
"15369",2,84,2005,1921,6938.83333333333,0
"15370",2,84,2005,1920,6725.16666666667,1
"15371",2,85,2005,1920,6534.83333333333,0
"15372",2,85,2005,1919,5260.16666666667,1
"15373",2,86,2005,1919,5097.33333333333,0
"15374",2,86,2005,1918,4909.83333333333,1
"15375",2,87,2005,1918,4735.16666666667,0
"15376",2,87,2005,1917,4282.5,1
"15377",2,88,2005,1917,4115,0
"15378",2,88,2005,1916,3795.5,1
"15379",2,89,2005,1916,3626,0
"15380",2,89,2005,1915,3185.33333333333,1
"15381",2,90,2005,1915,3028.16666666667,0
"15382",2,90,2005,1914,2875.16666666667,1
"15383",2,91,2005,1914,2707.83333333333,0
"15384",2,91,2005,1913,2324.33333333333,1
"15385",2,92,2005,1913,2176.66666666667,0
"15386",2,92,2005,1912,1899.83333333333,1
"15387",2,93,2005,1912,1765.16666666667,0
"15388",2,93,2005,1911,1447.5,1
"15389",2,94,2005,1911,1337,0
"15390",2,94,2005,1910,1177.16666666667,1
"15391",2,95,2005,1910,1083.33333333333,0
"15392",2,95,2005,1909,829.166666666667,1
"15393",2,96,2005,1909,744.333333333333,0
"15394",2,96,2005,1908,621.666666666667,1
"15395",2,97,2005,1908,555.833333333333,0
"15396",2,97,2005,1907,365.166666666667,1
"15397",2,98,2005,1907,324.833333333333,0
"15398",2,98,2005,1906,374.166666666667,1
"15399",2,99,2005,1906,436.333333333333,0
"15400",2,99,2005,1905,524.666666666667,1
"15401",2,0,2006,2006,15834.5,0
"15402",2,0,2006,2005,15825.3333333333,1
"15403",2,1,2006,2005,15849.1666666667,0
"15404",2,1,2006,2004,15898.1666666667,1
"15405",2,2,2006,2004,15906.3333333333,0
"15406",2,2,2006,2003,15910.5,1
"15407",2,3,2006,2003,15912.5,0
"15408",2,3,2006,2002,15724.5,1
"15409",2,4,2006,2002,15719.5,0
"15410",2,4,2006,2001,16099.3333333333,1
"15411",2,5,2006,2001,16096.6666666667,0
"15412",2,5,2006,2000,16539.1666666667,1
"15413",2,6,2006,2000,16534.3333333333,0
"15414",2,6,2006,1999,16383,1
"15415",2,7,2006,1999,16373.5,0
"15416",2,7,2006,1998,16362.5,1
"15417",2,8,2006,1998,16360,0
"15418",2,8,2006,1997,16733.3333333333,1
"15419",2,9,2006,1997,16731.1666666667,0
"15420",2,9,2006,1996,16842.8333333333,1
"15421",2,10,2006,1996,16840.1666666667,0
"15422",2,10,2006,1995,17415.8333333333,1
"15423",2,11,2006,1995,17420.1666666667,0
"15424",2,11,2006,1994,17592.5,1
"15425",2,12,2006,1994,17602,0
"15426",2,12,2006,1993,16980.8333333333,1
"15427",2,13,2006,1993,16983.6666666667,0
"15428",2,13,2006,1992,17071.3333333333,1
"15429",2,14,2006,1992,17071.6666666667,0
"15430",2,14,2006,1991,16401.6666666667,1
"15431",2,15,2006,1991,16413.8333333333,0
"15432",2,15,2006,1990,16283.3333333333,1
"15433",2,16,2006,1990,16295.6666666667,0
"15434",2,16,2006,1989,15851.1666666667,1
"15435",2,17,2006,1989,15882.8333333333,0
"15436",2,17,2006,1988,15255.3333333333,1
"15437",2,18,2006,1988,15259.1666666667,0
"15438",2,18,2006,1987,14589.3333333333,1
"15439",2,19,2006,1987,14598.1666666667,0
"15440",2,19,2006,1986,14523.8333333333,1
"15441",2,20,2006,1986,14615.6666666667,0
"15442",2,20,2006,1985,14446.1666666667,1
"15443",2,21,2006,1985,14572.8333333333,0
"15444",2,21,2006,1984,14190.5,1
"15445",2,22,2006,1984,14287,0
"15446",2,22,2006,1983,14227.5,1
"15447",2,23,2006,1983,14297,0
"15448",2,23,2006,1982,14596.3333333333,1
"15449",2,24,2006,1982,14649.6666666667,0
"15450",2,24,2006,1981,14798.6666666667,1
"15451",2,25,2006,1981,14848.3333333333,0
"15452",2,25,2006,1980,15814.6666666667,1
"15453",2,26,2006,1980,15848.8333333333,0
"15454",2,26,2006,1979,16247.1666666667,1
"15455",2,27,2006,1979,16279.8333333333,0
"15456",2,27,2006,1978,16836,1
"15457",2,28,2006,1978,16850,0
"15458",2,28,2006,1977,16787.8333333333,1
"15459",2,29,2006,1977,16807.1666666667,0
"15460",2,29,2006,1976,17418.6666666667,1
"15461",2,30,2006,1976,17433.3333333333,0
"15462",2,30,2006,1975,19138.6666666667,1
"15463",2,31,2006,1975,19139.8333333333,0
"15464",2,31,2006,1974,18858.3333333333,1
"15465",2,32,2006,1974,18867.6666666667,0
"15466",2,32,2006,1973,18816.1666666667,1
"15467",2,33,2006,1973,18824.3333333333,0
"15468",2,33,2006,1972,19750.3333333333,1
"15469",2,34,2006,1972,19755.6666666667,0
"15470",2,34,2006,1971,19302.8333333333,1
"15471",2,35,2006,1971,19312.1666666667,0
"15472",2,35,2006,1970,18637.6666666667,1
"15473",2,36,2006,1970,18640.8333333333,0
"15474",2,36,2006,1969,18484.6666666667,1
"15475",2,37,2006,1969,18493.3333333333,0
"15476",2,37,2006,1968,19091.3333333333,1
"15477",2,38,2006,1968,19091.1666666667,0
"15478",2,38,2006,1967,20575.6666666667,1
"15479",2,39,2006,1967,20575.3333333333,0
"15480",2,39,2006,1966,22048.6666666667,1
"15481",2,40,2006,1966,22047.3333333333,0
"15482",2,40,2006,1965,21418.3333333333,1
"15483",2,41,2006,1965,21418.6666666667,0
"15484",2,41,2006,1964,20814.3333333333,1
"15485",2,42,2006,1964,20817.6666666667,0
"15486",2,42,2006,1963,20546,1
"15487",2,43,2006,1963,20544,0
"15488",2,43,2006,1962,19398.5,1
"15489",2,44,2006,1962,19397,0
"15490",2,44,2006,1961,18963.1666666667,1
"15491",2,45,2006,1961,18954.3333333333,0
"15492",2,45,2006,1960,18932.1666666667,1
"15493",2,46,2006,1960,18928.3333333333,0
"15494",2,46,2006,1959,18244.8333333333,1
"15495",2,47,2006,1959,18241.1666666667,0
"15496",2,47,2006,1958,18274.6666666667,1
"15497",2,48,2006,1958,18263.3333333333,0
"15498",2,48,2006,1957,18188.5,1
"15499",2,49,2006,1957,18177.5,0
"15500",2,49,2006,1956,18345.3333333333,1
"15501",2,50,2006,1956,18332.1666666667,0
"15502",2,50,2006,1955,18075.6666666667,1
"15503",2,51,2006,1955,18062.8333333333,0
"15504",2,51,2006,1954,17866.1666666667,1
"15505",2,52,2006,1954,17843.3333333333,0
"15506",2,52,2006,1953,18087.6666666667,1
"15507",2,53,2006,1953,18067.8333333333,0
"15508",2,53,2006,1952,17750.6666666667,1
"15509",2,54,2006,1952,17732.3333333333,0
"15510",2,54,2006,1951,17349.3333333333,1
"15511",2,55,2006,1951,17323.6666666667,0
"15512",2,55,2006,1950,18014.5,1
"15513",2,56,2006,1950,17991.5,0
"15514",2,56,2006,1949,17873.6666666667,1
"15515",2,57,2006,1949,17845.8333333333,0
"15516",2,57,2006,1948,18673.1666666667,1
"15517",2,58,2006,1948,18632.8333333333,0
"15518",2,58,2006,1947,19777.1666666667,1
"15519",2,59,2006,1947,19738.8333333333,0
"15520",2,59,2006,1946,20235.3333333333,1
"15521",2,60,2006,1946,20191.6666666667,0
"15522",2,60,2006,1945,19486.5,1
"15523",2,61,2006,1945,19436,0
"15524",2,61,2006,1944,18516.8333333333,1
"15525",2,62,2006,1944,18461.1666666667,0
"15526",2,62,2006,1943,17101.5,1
"15527",2,63,2006,1943,17057.5,0
"15528",2,63,2006,1942,15922.5,1
"15529",2,64,2006,1942,15874.5,0
"15530",2,64,2006,1941,14195.3333333333,1
"15531",2,65,2006,1941,14147.1666666667,0
"15532",2,65,2006,1940,13743.8333333333,1
"15533",2,66,2006,1940,13691.1666666667,0
"15534",2,66,2006,1939,12969.6666666667,1
"15535",2,67,2006,1939,12909.8333333333,0
"15536",2,67,2006,1938,12854.6666666667,1
"15537",2,68,2006,1938,12796.8333333333,0
"15538",2,68,2006,1937,12423.3333333333,1
"15539",2,69,2006,1937,12356.6666666667,0
"15540",2,69,2006,1936,11784.8333333333,1
"15541",2,70,2006,1936,11710.6666666667,0
"15542",2,70,2006,1935,11158.1666666667,1
"15543",2,71,2006,1935,11084.8333333333,0
"15544",2,71,2006,1934,10793.5,1
"15545",2,72,2006,1934,10717,0
"15546",2,72,2006,1933,10125.5,1
"15547",2,73,2006,1933,10044,0
"15548",2,73,2006,1932,10048,1
"15549",2,74,2006,1932,9952.5,0
"15550",2,74,2006,1931,9614.66666666667,1
"15551",2,75,2006,1931,9512.83333333333,0
"15552",2,75,2006,1930,9425.5,1
"15553",2,76,2006,1930,9318.5,0
"15554",2,76,2006,1929,8973.83333333333,1
"15555",2,77,2006,1929,8861.16666666667,0
"15556",2,77,2006,1928,8942,1
"15557",2,78,2006,1928,8823.5,0
"15558",2,78,2006,1927,8482.66666666667,1
"15559",2,79,2006,1927,8349.83333333333,0
"15560",2,79,2006,1926,8300.33333333333,1
"15561",2,80,2006,1926,8161.16666666667,0
"15562",2,80,2006,1925,8091.33333333333,1
"15563",2,81,2006,1925,7942.66666666667,0
"15564",2,81,2006,1924,7760.83333333333,1
"15565",2,82,2006,1924,7604.16666666667,0
"15566",2,82,2006,1923,7314.33333333333,1
"15567",2,83,2006,1923,7145.16666666667,0
"15568",2,83,2006,1922,6554.5,1
"15569",2,84,2006,1922,6394,0
"15570",2,84,2006,1921,6573.5,1
"15571",2,85,2006,1921,6388,0
"15572",2,85,2006,1920,6141.66666666667,1
"15573",2,86,2006,1920,5938.83333333333,0
"15574",2,86,2006,1919,4769.66666666667,1
"15575",2,87,2006,1919,4604.83333333333,0
"15576",2,87,2006,1918,4387.5,1
"15577",2,88,2006,1918,4214.5,0
"15578",2,88,2006,1917,3777.16666666667,1
"15579",2,89,2006,1917,3606.83333333333,0
"15580",2,89,2006,1916,3290.83333333333,1
"15581",2,90,2006,1916,3125.16666666667,0
"15582",2,90,2006,1915,2717.66666666667,1
"15583",2,91,2006,1915,2564.33333333333,0
"15584",2,91,2006,1914,2394,1
"15585",2,92,2006,1914,2247.5,0
"15586",2,92,2006,1913,1896.33333333333,1
"15587",2,93,2006,1913,1763.66666666667,0
"15588",2,93,2006,1912,1515.33333333333,1
"15589",2,94,2006,1912,1400.16666666667,0
"15590",2,94,2006,1911,1133.66666666667,1
"15591",2,95,2006,1911,1040.83333333333,0
"15592",2,95,2006,1910,903.833333333333,1
"15593",2,96,2006,1910,818.166666666667,0
"15594",2,96,2006,1909,602.833333333333,1
"15595",2,97,2006,1909,546.166666666667,0
"15596",2,97,2006,1908,438.333333333333,1
"15597",2,98,2006,1908,386.666666666667,0
"15598",2,98,2006,1907,356.833333333333,1
"15599",2,99,2006,1907,429.166666666667,0
"15600",2,99,2006,1906,570.833333333333,1
"15601",2,0,2007,2007,15718,0
"15602",2,0,2007,2006,15877.1666666667,1
"15603",2,1,2007,2006,15919.8333333333,0
"15604",2,1,2007,2005,15892.6666666667,1
"15605",2,2,2007,2005,15912.3333333333,0
"15606",2,2,2007,2004,15932.3333333333,1
"15607",2,3,2007,2004,15950.1666666667,0
"15608",2,3,2007,2003,15920.5,1
"15609",2,4,2007,2003,15926.5,0
"15610",2,4,2007,2002,15716.6666666667,1
"15611",2,5,2007,2002,15718.8333333333,0
"15612",2,5,2007,2001,16097.6666666667,1
"15613",2,6,2007,2001,16101.3333333333,0
"15614",2,6,2007,2000,16534.3333333333,1
"15615",2,7,2007,2000,16539.1666666667,0
"15616",2,7,2007,1999,16370.1666666667,1
"15617",2,8,2007,1999,16376.3333333333,0
"15618",2,8,2007,1998,16363.1666666667,1
"15619",2,9,2007,1998,16368.8333333333,0
"15620",2,9,2007,1997,16735.1666666667,1
"15621",2,10,2007,1997,16741.3333333333,0
"15622",2,10,2007,1996,16847.8333333333,1
"15623",2,11,2007,1996,16858.1666666667,0
"15624",2,11,2007,1995,17425.1666666667,1
"15625",2,12,2007,1995,17425.8333333333,0
"15626",2,12,2007,1994,17618.6666666667,1
"15627",2,13,2007,1994,17625.8333333333,0
"15628",2,13,2007,1993,16993.1666666667,1
"15629",2,14,2007,1993,16999.8333333333,0
"15630",2,14,2007,1992,17089.8333333333,1
"15631",2,15,2007,1992,17107.6666666667,0
"15632",2,15,2007,1991,16444.1666666667,1
"15633",2,16,2007,1991,16462.3333333333,0
"15634",2,16,2007,1990,16338.3333333333,1
"15635",2,17,2007,1990,16368.6666666667,0
"15636",2,17,2007,1989,15917.8333333333,1
"15637",2,18,2007,1989,15921.1666666667,0
"15638",2,18,2007,1988,15309.8333333333,1
"15639",2,19,2007,1988,15356.6666666667,0
"15640",2,19,2007,1987,14742.5,1
"15641",2,20,2007,1987,14878,0
"15642",2,20,2007,1986,14865.1666666667,1
"15643",2,21,2007,1986,15022.8333333333,0
"15644",2,21,2007,1985,14829.3333333333,1
"15645",2,22,2007,1985,14959.1666666667,0
"15646",2,22,2007,1984,14493,1
"15647",2,23,2007,1984,14602.5,0
"15648",2,23,2007,1983,14454.1666666667,1
"15649",2,24,2007,1983,14541.8333333333,0
"15650",2,24,2007,1982,14797.1666666667,1
"15651",2,25,2007,1982,14891.3333333333,0
"15652",2,25,2007,1981,14966.6666666667,1
"15653",2,26,2007,1981,15035.3333333333,0
"15654",2,26,2007,1980,15955.3333333333,1
"15655",2,27,2007,1980,16027.6666666667,0
"15656",2,27,2007,1979,16365.1666666667,1
"15657",2,28,2007,1979,16417.8333333333,0
"15658",2,28,2007,1978,16913.5,1
"15659",2,29,2007,1978,16963,0
"15660",2,29,2007,1977,16867,1
"15661",2,30,2007,1977,16907.5,0
"15662",2,30,2007,1976,17476.3333333333,1
"15663",2,31,2007,1976,17504.6666666667,0
"15664",2,31,2007,1975,19177.1666666667,1
"15665",2,32,2007,1975,19213.3333333333,0
"15666",2,32,2007,1974,18897.5,1
"15667",2,33,2007,1974,18918,0
"15668",2,33,2007,1973,18858.5,1
"15669",2,34,2007,1973,18884.5,0
"15670",2,34,2007,1972,19775.5,1
"15671",2,35,2007,1972,19790,0
"15672",2,35,2007,1971,19336,1
"15673",2,36,2007,1971,19350.5,0
"15674",2,36,2007,1970,18655.5,1
"15675",2,37,2007,1970,18667,0
"15676",2,37,2007,1969,18519.5,1
"15677",2,38,2007,1969,18537,0
"15678",2,38,2007,1968,19107.8333333333,1
"15679",2,39,2007,1968,19124.6666666667,0
"15680",2,39,2007,1967,20581.5,1
"15681",2,40,2007,1967,20588,0
"15682",2,40,2007,1966,22056.6666666667,1
"15683",2,41,2007,1966,22067.3333333333,0
"15684",2,41,2007,1965,21424.8333333333,1
"15685",2,42,2007,1965,21430.6666666667,0
"15686",2,42,2007,1964,20825.8333333333,1
"15687",2,43,2007,1964,20830.6666666667,0
"15688",2,43,2007,1963,20541.3333333333,1
"15689",2,44,2007,1963,20540.6666666667,0
"15690",2,44,2007,1962,19395.1666666667,1
"15691",2,45,2007,1962,19394.8333333333,0
"15692",2,45,2007,1961,18942.5,1
"15693",2,46,2007,1961,18939.5,0
"15694",2,46,2007,1960,18918.8333333333,1
"15695",2,47,2007,1960,18913.1666666667,0
"15696",2,47,2007,1959,18227.5,1
"15697",2,48,2007,1959,18217.5,0
"15698",2,48,2007,1958,18242.1666666667,1
"15699",2,49,2007,1958,18232.3333333333,0
"15700",2,49,2007,1957,18158.1666666667,1
"15701",2,50,2007,1957,18149.8333333333,0
"15702",2,50,2007,1956,18303.6666666667,1
"15703",2,51,2007,1956,18288.3333333333,0
"15704",2,51,2007,1955,18028.8333333333,1
"15705",2,52,2007,1955,18007.6666666667,0
"15706",2,52,2007,1954,17798.6666666667,1
"15707",2,53,2007,1954,17776.8333333333,0
"15708",2,53,2007,1953,18026.8333333333,1
"15709",2,54,2007,1953,18005.6666666667,0
"15710",2,54,2007,1952,17686.6666666667,1
"15711",2,55,2007,1952,17659.3333333333,0
"15712",2,55,2007,1951,17268,1
"15713",2,56,2007,1951,17238,0
"15714",2,56,2007,1950,17938,1
"15715",2,57,2007,1950,17907.5,0
"15716",2,57,2007,1949,17784.3333333333,1
"15717",2,58,2007,1949,17750.6666666667,0
"15718",2,58,2007,1948,18555,1
"15719",2,59,2007,1948,18517.5,0
"15720",2,59,2007,1947,19655.8333333333,1
"15721",2,60,2007,1947,19611.1666666667,0
"15722",2,60,2007,1946,20092,1
"15723",2,61,2007,1946,20036,0
"15724",2,61,2007,1945,19332.1666666667,1
"15725",2,62,2007,1945,19278.8333333333,0
"15726",2,62,2007,1944,18351.3333333333,1
"15727",2,63,2007,1944,18297.1666666667,0
"15728",2,63,2007,1943,16957.1666666667,1
"15729",2,64,2007,1943,16900.8333333333,0
"15730",2,64,2007,1942,15770,1
"15731",2,65,2007,1942,15713.5,0
"15732",2,65,2007,1941,14047.1666666667,1
"15733",2,66,2007,1941,13995.3333333333,0
"15734",2,66,2007,1940,13585.6666666667,1
"15735",2,67,2007,1940,13532.8333333333,0
"15736",2,67,2007,1939,12795.1666666667,1
"15737",2,68,2007,1939,12740.3333333333,0
"15738",2,68,2007,1938,12673.6666666667,1
"15739",2,69,2007,1938,12608.3333333333,0
"15740",2,69,2007,1937,12224.1666666667,1
"15741",2,70,2007,1937,12158.3333333333,0
"15742",2,70,2007,1936,11555.1666666667,1
"15743",2,71,2007,1936,11473.8333333333,0
"15744",2,71,2007,1935,10932.8333333333,1
"15745",2,72,2007,1935,10854.1666666667,0
"15746",2,72,2007,1934,10551.3333333333,1
"15747",2,73,2007,1934,10462.1666666667,0
"15748",2,73,2007,1933,9880,1
"15749",2,74,2007,1933,9797.5,0
"15750",2,74,2007,1932,9763.5,1
"15751",2,75,2007,1932,9670,0
"15752",2,75,2007,1931,9310.33333333333,1
"15753",2,76,2007,1931,9209.66666666667,0
"15754",2,76,2007,1930,9095.33333333333,1
"15755",2,77,2007,1930,8979.16666666667,0
"15756",2,77,2007,1929,8638.66666666667,1
"15757",2,78,2007,1929,8528.83333333333,0
"15758",2,78,2007,1928,8579.83333333333,1
"15759",2,79,2007,1928,8454.66666666667,0
"15760",2,79,2007,1927,8083.66666666667,1
"15761",2,80,2007,1927,7950.33333333333,0
"15762",2,80,2007,1926,7876.16666666667,1
"15763",2,81,2007,1926,7730.33333333333,0
"15764",2,81,2007,1925,7626.83333333333,1
"15765",2,82,2007,1925,7459.66666666667,0
"15766",2,82,2007,1924,7275,1
"15767",2,83,2007,1924,7102.5,0
"15768",2,83,2007,1923,6801.5,1
"15769",2,84,2007,1923,6627,0
"15770",2,84,2007,1922,6058.83333333333,1
"15771",2,85,2007,1922,5884.16666666667,0
"15772",2,85,2007,1921,6007.66666666667,1
"15773",2,86,2007,1921,5812.83333333333,0
"15774",2,86,2007,1920,5529.33333333333,1
"15775",2,87,2007,1920,5322.66666666667,0
"15776",2,87,2007,1919,4267.33333333333,1
"15777",2,88,2007,1919,4094.66666666667,0
"15778",2,88,2007,1918,3861.16666666667,1
"15779",2,89,2007,1918,3680.83333333333,0
"15780",2,89,2007,1917,3269.16666666667,1
"15781",2,90,2007,1917,3101.83333333333,0
"15782",2,90,2007,1916,2804,1
"15783",2,91,2007,1916,2648.5,0
"15784",2,91,2007,1915,2267.33333333333,1
"15785",2,92,2007,1915,2123.66666666667,0
"15786",2,92,2007,1914,1966.16666666667,1
"15787",2,93,2007,1914,1831.33333333333,0
"15788",2,93,2007,1913,1517.33333333333,1
"15789",2,94,2007,1913,1403.66666666667,0
"15790",2,94,2007,1912,1189,1
"15791",2,95,2007,1912,1093,0
"15792",2,95,2007,1911,866,1
"15793",2,96,2007,1911,784,0
"15794",2,96,2007,1910,666.5,1
"15795",2,97,2007,1910,600.5,0
"15796",2,97,2007,1909,442.833333333333,1
"15797",2,98,2007,1909,396.166666666667,0
"15798",2,98,2007,1908,405.333333333333,1
"15799",2,99,2007,1908,475.666666666667,0
"15800",2,99,2007,1907,571.833333333333,1
"15801",2,0,2008,2008,15824,0
"15802",2,0,2008,2007,15758.3333333333,1
"15803",2,1,2008,2007,15798.6666666667,0
"15804",2,1,2008,2006,15994.8333333333,1
"15805",2,2,2008,2006,16027.1666666667,0
"15806",2,2,2008,2005,15954.3333333333,1
"15807",2,3,2008,2005,15976.6666666667,0
"15808",2,3,2008,2004,15979.3333333333,1
"15809",2,4,2008,2004,15990.6666666667,0
"15810",2,4,2008,2003,15942.6666666667,1
"15811",2,5,2008,2003,15952.8333333333,0
"15812",2,5,2008,2002,15732.5,1
"15813",2,6,2008,2002,15744,0
"15814",2,6,2008,2001,16118.1666666667,1
"15815",2,7,2008,2001,16131.3333333333,0
"15816",2,7,2008,2000,16551.3333333333,1
"15817",2,8,2008,2000,16558.6666666667,0
"15818",2,8,2008,1999,16396.5,1
"15819",2,9,2008,1999,16410.5,0
"15820",2,9,2008,1998,16386.5,1
"15821",2,10,2008,1998,16398.5,0
"15822",2,10,2008,1997,16765.8333333333,1
"15823",2,11,2008,1997,16784.1666666667,0
"15824",2,11,2008,1996,16875.5,1
"15825",2,12,2008,1996,16882.5,0
"15826",2,12,2008,1995,17438.8333333333,1
"15827",2,13,2008,1995,17451.1666666667,0
"15828",2,13,2008,1994,17653,1
"15829",2,14,2008,1994,17673,0
"15830",2,14,2008,1993,17027.6666666667,1
"15831",2,15,2008,1993,17048.8333333333,0
"15832",2,15,2008,1992,17168,1
"15833",2,16,2008,1992,17210.5,0
"15834",2,16,2008,1991,16518.6666666667,1
"15835",2,17,2008,1991,16556.8333333333,0
"15836",2,17,2008,1990,16422.3333333333,1
"15837",2,18,2008,1990,16445.6666666667,0
"15838",2,18,2008,1989,15997,1
"15839",2,19,2008,1989,16069.5,0
"15840",2,19,2008,1988,15536.5,1
"15841",2,20,2008,1988,15669.5,0
"15842",2,20,2008,1987,15164.6666666667,1
"15843",2,21,2008,1987,15315.8333333333,0
"15844",2,21,2008,1986,15310,1
"15845",2,22,2008,1986,15439.5,0
"15846",2,22,2008,1985,15211.3333333333,1
"15847",2,23,2008,1985,15333.6666666667,0
"15848",2,23,2008,1984,14827.6666666667,1
"15849",2,24,2008,1984,14943.3333333333,0
"15850",2,24,2008,1983,14734.8333333333,1
"15851",2,25,2008,1983,14840.1666666667,0
"15852",2,25,2008,1982,15073.1666666667,1
"15853",2,26,2008,1982,15160.8333333333,0
"15854",2,26,2008,1981,15179.8333333333,1
"15855",2,27,2008,1981,15255.6666666667,0
"15856",2,27,2008,1980,16171.3333333333,1
"15857",2,28,2008,1980,16242.6666666667,0
"15858",2,28,2008,1979,16518.6666666667,1
"15859",2,29,2008,1979,16566.8333333333,0
