"","A","sex","P","D","Y","rate"
"5695",73,1,1974,916,14810.3333333333,61.8487092345434
"5696",73,2,1974,664,19707.6666666667,33.6924716269472
"5697",73,1,1975,868,15162,57.2483841181902
"5698",73,2,1975,623,20223,30.8065074420215
"5699",73,1,1976,854,15347.6666666667,55.6436374693222
"5700",73,2,1976,649,20426.6666666667,31.7721932114883
"5701",73,1,1977,881,15518.3333333333,56.7715605198153
"5702",73,2,1977,620,20680.1666666667,29.9804160185685
"5703",73,1,1978,897,15777.8333333333,56.8519124932659
"5704",73,2,1978,628,21069.6666666667,29.8058820737553
"5705",73,1,1979,919,16015.5,57.3819112734538
"5706",73,2,1979,697,21397.1666666667,32.5744062687427
"5707",73,1,1980,956,16268,58.7656749446767
"5708",73,2,1980,649,21781.6666666667,29.7956997474941
"5709",73,1,1981,971,16724,58.0602726620426
"5710",73,2,1981,699,22349.3333333333,31.2761007039733
"5711",73,1,1982,1023,17403,58.7829684537149
"5712",73,2,1982,699,23115.6666666667,30.2392316899073
"5713",73,1,1983,1008,17639.6666666667,57.14393696026
"5714",73,2,1983,715,23233.5,30.7745281597693
"5715",73,1,1984,963,17548.6666666667,54.8759639858679
"5716",73,2,1984,689,22942.8333333333,30.0311644159033
"5717",73,1,1985,1012,17795.5,56.8683094040628
"5718",73,2,1985,709,23052,30.7565504077737
"5719",73,1,1986,1014,17822.3333333333,56.8949071389829
"5720",73,2,1986,640,23194.3333333333,27.5929465530374
"5721",73,1,1987,887,17535.6666666667,50.5826220845135
"5722",73,2,1987,681,23121.6666666667,29.4528941108628
"5723",73,1,1988,912,17050.6666666667,53.4876446668752
"5724",73,2,1988,650,22321.3333333333,29.1201242458635
"5725",73,1,1989,917,16723.1666666667,54.8341123591026
"5726",73,2,1989,650,21722.5,29.9228910116239
"5727",73,1,1990,882,16655.8333333333,52.9544203732426
"5728",73,2,1990,655,21786.6666666667,30.0642594859241
"5729",73,1,1991,933,16831.1666666667,55.432877499084
"5730",73,2,1991,655,21922.6666666667,29.8777520982849
"5731",73,1,1992,888,16817.6666666667,52.8016173468376
"5732",73,2,1992,665,21617.1666666667,30.7625883749798
"5733",73,1,1993,1012,17665.8333333333,57.2857210245766
"5734",73,2,1993,746,22850.1666666667,32.6474642781599
"5735",73,1,1994,931,18331,50.7882821450003
"5736",73,2,1994,724,24150.8333333333,29.9782616196819
"5737",73,1,1995,948,17507.1666666667,54.1492531629904
"5738",73,2,1995,725,22844.3333333333,31.7365356835393
"5739",73,1,1996,918,17159.3333333333,53.4985819184894
"5740",73,2,1996,647,22265,29.0590613069841
"5741",73,1,1997,892,17370.8333333333,51.3504437514992
"5742",73,2,1997,721,22398.8333333333,32.1891765196104
"5743",73,1,1998,812,17220.6666666667,47.1526460454493
"5744",73,2,1998,671,21967.8333333333,30.5446599952962
"5745",73,1,1999,848,17000,49.8823529411765
"5746",73,2,1999,621,21472.8333333333,28.9202635888759
"5747",73,1,2000,752,16811.6666666667,44.7308416774066
"5748",73,2,2000,628,20877,30.0809503281123
"5749",73,1,2001,781,16910.3333333333,46.1847785377777
"5750",73,2,2001,610,20626.3333333333,29.5738457311851
"5751",73,1,2002,774,16855,45.9210916641946
"5752",73,2,2002,609,20344.1666666667,29.9348707655757
"5753",73,1,2003,753,16681.6666666667,45.1393745628934
"5754",73,2,2003,594,20151.6666666667,29.4764701017286
"5755",73,1,2004,702,16754.6666666667,41.8987744707942
"5756",73,2,2004,568,20138.3333333333,28.2049159976827
"5757",73,1,2005,675,16728.6666666667,40.3498983780337
"5758",73,2,2005,539,20130.5,26.7752912247585
"5759",73,1,2006,698,16935.3333333333,41.2156044561666
"5760",73,2,2006,541,20092,26.9261397571173
"5761",73,1,2007,643,17463,36.8207066368894
"5762",73,2,2007,529,20342.1666666667,26.0050961467559
"5763",73,1,2008,643,18072.3333333333,35.5792463618422
"5764",73,2,2008,490,20898.3333333333,23.4468458409762
"5765",73,1,2009,642,18777.8333333333,34.1892479608048
"5766",73,2,2009,496,21441.6666666667,23.1325301204819
"5767",73,1,2010,743,19479,38.1436418707326
"5768",73,2,2010,549,22312,24.6055934026533
"5769",73,1,2011,663,20229,32.7747293489545
"5770",73,2,2011,512,23083.3333333333,22.1805054151625
"5771",73,1,2012,673,20880.8333333333,32.2305144271062
"5772",73,2,2012,491,23331.1666666667,21.0448113039068
"5773",74,1,1974,881,13472.8333333333,65.3908482501825
"5774",74,2,1974,690,18445,37.4085117918135
"5775",74,1,1975,920,13912.5,66.1275831087152
"5776",74,2,1975,674,19040.8333333333,35.3976103987045
"5777",74,1,1976,909,14275.6666666667,63.6747845985009
"5778",74,2,1976,747,19561.8333333333,38.1866048683235
"5779",74,1,1977,891,14475.6666666667,61.5515693002049
"5780",74,2,1977,649,19771.6666666667,32.8247492202647
"5781",74,1,1978,940,14606.1666666667,64.3563791549231
"5782",74,2,1978,647,20041.1666666667,32.2835496935474
"5783",74,1,1979,956,14849.8333333333,64.3778269116376
"5784",74,2,1979,660,20417.3333333333,32.3254750865278
"5785",74,1,1980,1007,15060.8333333333,66.8621700879766
"5786",74,2,1980,718,20710,34.6692419121198
"5787",74,1,1981,963,15303.1666666667,62.9281521253771
"5788",74,2,1981,718,21093,34.0397288199877
"5789",74,1,1982,967,15738.3333333333,61.4423382399661
"5790",74,2,1982,674,21651.3333333333,31.1297225728977
"5791",74,1,1983,1048,16371,64.015637407611
"5792",74,2,1983,714,22408.1666666667,31.863383141563
"5793",74,1,1984,1025,16636.1666666667,61.6127513349429
"5794",74,2,1984,770,22513.1666666667,34.2022075970358
"5795",74,1,1985,1041,16564,62.8471383723738
"5796",74,2,1985,764,22227.8333333333,34.3713212413866
"5797",74,1,1986,1007,16787.8333333333,59.9839169239628
"5798",74,2,1986,702,22342,31.4206427356548
"5799",74,1,1987,1029,16847.1666666667,61.0785196323813
"5800",74,2,1987,699,22523.1666666667,31.0347124072252
"5801",74,1,1988,896,16613.8333333333,53.9309611468355
"5802",74,2,1988,742,22422,33.0924984390331
"5803",74,1,1989,868,16157.5,53.7211821135695
"5804",74,2,1989,647,21663.3333333333,29.8661332512694
"5805",74,1,1990,934,15820.8333333333,59.0360811166711
"5806",74,2,1990,689,21077.3333333333,32.6891447368421
"5807",74,1,1991,933,15745.8333333333,59.2537708388463
"5808",74,2,1991,711,21113.5,33.6751367608402
"5809",74,1,1992,923,15924,57.9628234112032
"5810",74,2,1992,708,21247.5,33.3215672432051
"5811",74,1,1993,939,15903,59.045463120166
"5812",74,2,1993,729,20932,34.827059048347
"5813",74,1,1994,1050,16682.8333333333,62.9389492192573
"5814",74,2,1994,757,22128.3333333333,34.2095352865858
"5815",74,1,1995,1049,17329.8333333333,60.5314534665654
"5816",74,2,1995,790,23395,33.7678991237444
"5817",74,1,1996,954,16551,57.6400217509516
"5818",74,2,1996,727,22135.1666666667,32.8436650578642
"5819",74,1,1997,895,16249.1666666667,55.0797476793682
"5820",74,2,1997,657,21582.8333333333,30.4408596338139
"5821",74,1,1998,889,16488.5,53.9163659520272
"5822",74,2,1998,718,21687.6666666667,33.1063738222953
"5823",74,1,1999,848,16386.1666666667,51.7509688049879
"5824",74,2,1999,710,21301.1666666667,33.3315076638995
"5825",74,1,2000,762,16190.8333333333,47.0636677132122
"5826",74,2,2000,668,20820.1666666667,32.0842772632304
"5827",74,1,2001,773,16023.5,48.2416450837832
"5828",74,2,2001,644,20238.8333333333,31.8200159758879
"5829",74,1,2002,790,16131.1666666667,48.973519170963
"5830",74,2,2002,623,20008.1666666667,31.1372856083766
"5831",74,1,2003,757,16111.3333333333,46.9855588198783
"5832",74,2,2003,630,19731.1666666667,31.9291814134998
"5833",74,1,2004,686,15961.1666666667,42.979314377604
"5834",74,2,2004,592,19557,30.2704913841591
"5835",74,1,2005,738,16035.8333333333,46.0219300524866
"5836",74,2,2005,583,19556.8333333333,29.8105521514219
"5837",74,1,2006,686,16033.3333333333,42.7858627858628
"5838",74,2,2006,579,19567.1666666667,29.5903852542099
"5839",74,1,2007,682,16261.1666666667,41.9404101796714
"5840",74,2,2007,501,19561,25.6121875159757
"5841",74,1,2008,655,16820.8333333333,38.9398067872182
"5842",74,2,2008,518,19824.1666666667,26.1297238219345
"5843",74,1,2009,696,17415.8333333333,39.9636346236662
"5844",74,2,2009,551,20379.1666666667,27.0374156614189
"5845",74,1,2010,679,18100.5,37.5127758901688
"5846",74,2,2010,508,20908.6666666667,24.2961451391767
"5847",74,1,2011,628,18800.1666666667,33.403959184759
"5848",74,2,2011,518,21768,23.7963983829474
"5849",74,1,2012,638,19576.6666666667,32.5898178103184
"5850",74,2,2012,531,22557,23.5403644101609
"5851",75,1,1974,837,12495.3333333333,66.9850077362215
"5852",75,2,1974,700,17461.3333333333,40.0885766646304
"5853",75,1,1975,834,12592.5,66.2298987492555
"5854",75,2,1975,700,17753,39.4299555004788
"5855",75,1,1976,931,12995.8333333333,71.6383456235973
"5856",75,2,1976,761,18310.3333333333,41.5612313629826
"5857",75,1,1977,901,13385.5,67.3116431959957
"5858",75,2,1977,751,18844.3333333333,39.8528293209276
"5859",75,1,1978,937,13559.5,69.1028430251853
"5860",75,2,1978,756,19060.6666666667,39.6628309607919
"5861",75,1,1979,944,13656.1666666667,69.1262799467884
"5862",75,2,1979,725,19342.3333333333,37.4825512261533
"5863",75,1,1980,988,13888,71.1405529953917
"5864",75,2,1980,680,19715.1666666667,34.4912123492066
"5865",75,1,1981,985,14076.1666666667,69.9764377138662
"5866",75,2,1981,698,20002.8333333333,34.8950565336577
"5867",75,1,1982,979,14333.1666666667,68.3031198037186
"5868",75,2,1982,762,20371.1666666667,37.405810500135
"5869",75,1,1983,1044,14723.5,70.9070533500866
"5870",75,2,1983,802,20910.8333333333,38.3533256286614
"5871",75,1,1984,1057,15315.8333333333,69.0135480711682
"5872",75,2,1984,740,21646.8333333333,34.1851387038905
"5873",75,1,1985,1055,15603.8333333333,67.6115911688367
"5874",75,2,1985,762,21744.3333333333,35.0436128953137
"5875",75,1,1986,1032,15549.3333333333,66.3694049048191
"5876",75,2,1986,773,21472.5,35.9995342880428
"5877",75,1,1987,999,15768.6666666667,63.3534858157528
"5878",75,2,1987,701,21623.8333333333,32.4179339155099
"5879",75,1,1988,1022,15852.1666666667,64.4706822411237
"5880",75,2,1988,842,21784.1666666667,38.6519260931104
"5881",75,1,1989,1040,15657.8333333333,66.4204285394957
"5882",75,2,1989,796,21671.1666666667,36.7308328270282
"5883",75,1,1990,968,15212.8333333333,63.6304874174217
"5884",75,2,1990,784,20958.8333333333,37.4066622665066
"5885",75,1,1991,959,14877.5,64.4597546630818
"5886",75,2,1991,714,20377.6666666667,35.0383589877807
"5887",75,1,1992,942,14810.3333333333,63.6042402826855
"5888",75,2,1992,742,20413.1666666667,36.3490884151569
"5889",75,1,1993,1026,14980.3333333333,68.4897977348079
"5890",75,2,1993,755,20516.8333333333,36.7990511856118
"5891",75,1,1994,937,14964.3333333333,62.6155525360301
"5892",75,2,1994,726,20208.3333333333,35.9257731958763
"5893",75,1,1995,1041,15677.1666666667,66.4023048382467
"5894",75,2,1995,882,21372.6666666667,41.2676627468106
"5895",75,1,1996,985,16310.1666666667,60.3917801780076
"5896",75,2,1996,848,22582,37.5520325923302
"5897",75,1,1997,941,15609.8333333333,60.2825142271432
"5898",75,2,1997,773,21396,36.1282482707048
"5899",75,1,1998,988,15329.3333333333,64.4515960685396
"5900",75,2,1998,760,20855.1666666667,36.4418089841846
"5901",75,1,1999,879,15584.8333333333,56.400988140179
"5902",75,2,1999,731,20953.6666666667,34.8864956014063
"5903",75,1,2000,901,15536.8333333333,57.9912251531307
"5904",75,2,2000,718,20607,34.8425292376377
"5905",75,1,2001,851,15379,55.3351973470317
"5906",75,2,2001,725,20124,36.0266348638442
"5907",75,1,2002,791,15214.5,51.9898780768346
"5908",75,2,2002,701,19571.1666666667,35.8179975644443
"5909",75,1,2003,796,15328.6666666667,51.9288479102335
"5910",75,2,2003,648,19359.8333333333,33.4713625289474
"5911",75,1,2004,787,15348.5,51.2753689285598
"5912",75,2,2004,587,19110.3333333333,30.7163663637474
"5913",75,1,2005,726,15221.8333333333,47.694649133372
"5914",75,2,2005,653,18939.1666666667,34.4788137457649
"5915",75,1,2006,766,15281.6666666667,50.1254226196968
"5916",75,2,2006,617,18938.3333333333,32.5794244477691
"5917",75,1,2007,743,15323.3333333333,48.4881444420274
"5918",75,2,2007,608,18980.3333333333,32.0331571275531
"5919",75,1,2008,663,15591.6666666667,42.5227151256013
"5920",75,2,2008,611,19005.8333333333,32.1480247292498
"5921",75,1,2009,739,16141.1666666667,45.783555505075
"5922",75,2,2009,575,19276.6666666667,29.8288085768632
"5923",75,1,2010,716,16717.8333333333,42.8285164544847
"5924",75,2,2010,566,19838,28.5311019255973
"5925",75,1,2011,680,17411,39.0557693412211
"5926",75,2,2011,558,20356.5,27.4113919386928
"5927",75,1,2012,702,18133.5,38.7128794772107
"5928",75,2,2012,542,21235.8333333333,25.5228976180199
"5929",76,1,1974,905,11645,77.7157578359811
"5930",76,2,1974,796,16342,48.7088483661731
"5931",76,1,1975,882,11634.6666666667,75.8079303231721
"5932",76,2,1975,825,16707.3333333333,49.3795139858745
"5933",76,1,1976,914,11696.1666666667,78.1452612679368
"5934",76,2,1976,745,16992.1666666667,43.8437319156866
"5935",76,1,1977,851,12099.6666666667,70.332516047274
"5936",76,2,1977,744,17551.5,42.3895393556106
"5937",76,1,1978,954,12482.8333333333,76.4249569408655
"5938",76,2,1978,756,18105.5,41.7552677363232
"5939",76,1,1979,999,12603.6666666667,79.2626484356404
"5940",76,2,1979,770,18306.8333333333,42.060796970166
"5941",76,1,1980,941,12695.5,74.1207514473632
"5942",76,2,1980,799,18602.6666666667,42.9508314220183
"5943",76,1,1981,1000,12912.6666666667,77.4433372915483
"5944",76,2,1981,820,18961.1666666667,43.246284071831
"5945",76,1,1982,985,13096,75.2138057422114
"5946",76,2,1982,780,19239.1666666667,40.542296530515
"5947",76,1,1983,1023,13340.5,76.683782466924
"5948",76,2,1983,793,19582.6666666667,40.4949955743174
"5949",76,1,1984,1058,13692.3333333333,77.269518221876
"5950",76,2,1984,832,20116.5,41.3590833395471
"5951",76,1,1985,1034,14259,72.5156041798163
"5952",76,2,1985,837,20862.1666666667,40.1204732650012
"5953",76,1,1986,1045,14546.8333333333,71.8369404566859
"5954",76,2,1986,840,20953.5,40.0887679862553
"5955",76,1,1987,1035,14535.6666666667,71.2041644690073
"5956",76,2,1987,857,20686.8333333333,41.4273168923873
"5957",76,1,1988,1033,14739.6666666667,70.0829959971958
"5958",76,2,1988,842,20825,40.4321728691477
"5959",76,1,1989,1061,14818.3333333333,71.6004948824654
"5960",76,2,1989,816,20965.3333333333,38.9213940473162
"5961",76,1,1990,1041,14642.6666666667,71.0936077217265
"5962",76,2,1990,827,20861.3333333333,39.6427201840726
"5963",76,1,1991,965,14240,67.7668539325843
"5964",76,2,1991,796,20172.1666666667,39.4603124767625
"5965",76,1,1992,935,13937.6666666667,67.0843995886447
"5966",76,2,1992,765,19618.3333333333,38.9941381360972
"5967",76,1,1993,1031,13831,74.5426939483768
"5968",76,2,1993,844,19632.6666666667,42.9895751977996
"5969",76,1,1994,959,13993.6666666667,68.5310021200067
"5970",76,2,1994,817,19713.1666666667,41.4443815047472
"5971",76,1,1995,1005,14003.5,71.7677723426286
"5972",76,2,1995,778,19424.3333333333,40.0528546668268
"5973",76,1,1996,1051,14677.5,71.6061999659343
"5974",76,2,1996,874,20545.3333333333,42.5400739827374
"5975",76,1,1997,1046,15307.5,68.33251674016
"5976",76,2,1997,865,21729.1666666667,39.8082454458293
"5977",76,1,1998,969,14658.1666666667,66.1064935360266
"5978",76,2,1998,832,20611.6666666667,40.365488800841
"5979",76,1,1999,940,14399.6666666667,65.2792888724276
"5980",76,2,1999,807,20079,40.1912445838936
"5981",76,1,2000,872,14686.6666666667,59.3735814798003
"5982",76,2,2000,792,20192.6666666667,39.2221598600152
"5983",76,1,2001,851,14687.8333333333,57.9391106017452
"5984",76,2,2001,768,19868.3333333333,38.6544752956967
"5985",76,1,2002,899,14547,61.799683783598
"5986",76,2,2002,781,19389.6666666667,40.2791865082776
"5987",76,1,2003,842,14401.3333333333,58.4668086288307
"5988",76,2,2003,711,18874.3333333333,37.6702046871413
"5989",76,1,2004,783,14530.5,53.8866522143078
"5990",76,2,2004,701,18693.1666666667,37.5003343467756
"5991",76,1,2005,757,14596.5,51.8617476792382
"5992",76,2,2005,629,18470.8333333333,34.0536882472366
"5993",76,1,2006,750,14468.8333333333,51.835554582839
"5994",76,2,2006,638,18292.3333333333,34.8779998906646
"5995",76,1,2007,733,14529.1666666667,50.4502437625466
"5996",76,2,2007,657,18305,35.8918328325594
"5997",76,1,2008,720,14608.1666666667,49.2874990017
"5998",76,2,2008,624,18372,33.9647289353364
"5999",76,1,2009,699,14894.5,46.9300748598476
"6000",76,2,2009,601,18403.1666666667,32.6574230884178
"6001",76,1,2010,694,15428.8333333333,44.9807179199119
"6002",76,2,2010,612,18698.1666666667,32.7304815980176
"6003",76,1,2011,766,15999.6666666667,47.8759974166128
"6004",76,2,2011,630,19244.8333333333,32.7360590288302
"6005",76,1,2012,741,16701.6666666667,44.3668296577188
"6006",76,2,2012,564,19772.5,28.5244657984575
"6007",77,1,1974,863,10589.6666666667,81.4945387012496
"6008",77,2,1974,853,15250.8333333333,55.9313698704989
"6009",77,1,1975,903,10756.3333333333,83.9505407666801
"6010",77,2,1975,735,15538.3333333333,47.3023704816046
"6011",77,1,1976,887,10741,82.5807652918723
"6012",77,2,1976,868,15899.5,54.5929117267839
"6013",77,1,1977,884,10819.5,81.7043301446462
"6014",77,2,1977,769,16208.8333333333,47.4432665316237
"6015",77,1,1978,874,11226.6666666667,77.8503562945368
"6016",77,2,1978,808,16777.6666666667,48.1592593328433
"6017",77,1,1979,946,11534.5,82.0148250899475
"6018",77,2,1979,843,17306.6666666667,48.7095531587057
"6019",77,1,1980,1020,11614.6666666667,87.8199977040523
"6020",77,2,1980,797,17503.6666666667,45.5333168288549
"6021",77,1,1981,997,11697.1666666667,85.2343160024507
"6022",77,2,1981,860,17784.8333333333,48.3558087883871
"6023",77,1,1982,948,11928.1666666667,79.4757506741746
"6024",77,2,1982,904,18136.6666666667,49.8437787171476
"6025",77,1,1983,1035,12100.5,85.5336556340647
"6026",77,2,1983,807,18441.3333333333,43.7603933193551
"6027",77,1,1984,1030,12322.1666666667,83.5891956230641
"6028",77,2,1984,838,18768.5,44.6492793776807
"6029",77,1,1985,1033,12677.6666666667,81.4818710067573
"6030",77,2,1985,839,19278.5,43.5199834011982
"6031",77,1,1986,1120,13203.3333333333,84.8270638727594
"6032",77,2,1986,878,20006.3333333333,43.8861027341342
"6033",77,1,1987,1022,13501.8333333333,75.6934243497797
"6034",77,2,1987,889,20090.3333333333,44.2501368817508
"6035",77,1,1988,1029,13519.6666666667,76.1113439680465
"6036",77,2,1988,859,19839,43.2985533545038
"6037",77,1,1989,1107,13679.1666666667,80.9259823332318
"6038",77,2,1989,835,19984.1666666667,41.7830782702973
"6039",77,1,1990,1113,13730.1666666667,81.0623808887972
"6040",77,2,1990,894,20118.5,44.4367124785645
"6041",77,1,1991,1028,13603.3333333333,75.5697133055624
"6042",77,2,1991,875,20000.8333333333,43.748177159285
"6043",77,1,1992,1027,13263.3333333333,77.4315154561448
"6044",77,2,1992,853,19348.5,44.0861048660103
"6045",77,1,1993,985,12962.8333333333,75.9864741504558
"6046",77,2,1993,846,18802.6666666667,44.9936179265352
"6047",77,1,1994,969,12846.8333333333,75.4271480650225
"6048",77,2,1994,862,18786,45.8852336846588
"6049",77,1,1995,990,13007.1666666667,76.1118870366337
"6050",77,2,1995,854,18879.6666666667,45.2338494676813
"6051",77,1,1996,992,13011.5,76.2402490104907
"6052",77,2,1996,833,18610.8333333333,44.7588769981641
"6053",77,1,1997,976,13687.3333333333,71.3068043446496
"6054",77,2,1997,905,19703,45.932091559661
"6055",77,1,1998,960,14307.3333333333,67.0984576673967
"6056",77,2,1998,872,20855.1666666667,41.8121808344855
"6057",77,1,1999,972,13709.3333333333,70.9006029955262
"6058",77,2,1999,878,19772.8333333333,44.4043595168455
"6059",77,1,2000,951,13478.1666666667,70.5585576673385
"6060",77,2,2000,799,19258.6666666667,41.4878150096926
"6061",77,1,2001,938,13768.3333333333,68.1273453577049
"6062",77,2,2001,821,19381.5,42.3599824574981
"6063",77,1,2002,919,13791.1666666667,66.6368569253266
"6064",77,2,2002,810,19076.8333333333,42.4598771634006
"6065",77,1,2003,887,13664,64.9151053864169
"6066",77,2,2003,744,18642.6666666667,39.9084537262194
"6067",77,1,2004,853,13566.5,62.8754653005565
"6068",77,2,2004,707,18174.1666666667,38.9013709936265
"6069",77,1,2005,836,13719.8333333333,60.9336848115259
"6070",77,2,2005,702,18024.1666666667,38.9477090942716
"6071",77,1,2006,830,13816,60.0752750434279
"6072",77,2,2006,703,17803.1666666667,39.4873571181157
"6073",77,1,2007,749,13706.3333333333,54.6462705805102
"6074",77,2,2007,653,17617.8333333333,37.0647166223618
"6075",77,1,2008,787,13768.1666666667,57.160842039003
"6076",77,2,2008,699,17635.5,39.6359615548184
"6077",77,1,2009,757,13871.3333333333,54.5729802470323
"6078",77,2,2009,681,17713,38.4463388471744
"6079",77,1,2010,710,14173.8333333333,50.092306245076
"6080",77,2,2010,622,17766,35.0106945851627
"6081",77,1,2011,773,14691.8333333333,52.6142641603612
"6082",77,2,2011,631,18085.8333333333,34.8891858268442
"6083",77,1,2012,721,15254.5,47.2647415516733
"6084",77,2,2012,657,18609,35.3054973399968
"6085",78,1,1974,895,9666.66666666667,92.5862068965517
"6086",78,2,1974,823,14139,58.2077940448405
"6087",78,1,1975,813,9714.16666666667,83.69220211032
"6088",78,2,1975,823,14447.1666666667,56.9661871416541
"6089",78,1,1976,919,9843.83333333333,93.3579398269644
"6090",78,2,1976,843,14712.8333333333,57.2969176569208
"6091",78,1,1977,793,9861.16666666667,80.4164483580374
"6092",78,2,1977,833,15081.5,55.2332327686238
"6093",78,1,1978,876,9957.33333333333,87.9753615425817
"6094",78,2,1978,823,15409.8333333333,53.4074562779178
"6095",78,1,1979,915,10313.1666666667,88.7215371935552
"6096",78,2,1979,841,15955.3333333333,52.709647766682
"6097",78,1,1980,964,10557.5,91.309495619228
"6098",78,2,1980,874,16467.8333333333,53.0731628325928
"6099",78,1,1981,1030,10618.8333333333,96.997473043178
"6100",78,2,1981,894,16655.3333333333,53.6765000200136
"6101",78,1,1982,996,10702.6666666667,93.060919397035
"6102",78,2,1982,834,16915.1666666667,49.3048644707413
"6103",78,1,1983,935,10959.1666666667,85.3167059539199
"6104",78,2,1983,864,17272,50.0231588698472
"6105",78,1,1984,954,11107.8333333333,85.8853361741714
"6106",78,2,1984,885,17594.8333333333,50.2988566719397
"6107",78,1,1985,1018,11304.5,90.0526339068513
"6108",78,2,1985,893,17900.3333333333,49.8873391556954
"6109",78,1,1986,1010,11639.8333333333,86.7710018757428
"6110",78,2,1986,931,18379.8333333333,50.6533428848647
"6111",78,1,1987,1013,12159.6666666667,83.3082047205241
"6112",78,2,1987,911,19086.8333333333,47.729237432436
"6113",78,1,1988,1092,12460.1666666667,87.6392771632268
"6114",78,2,1988,904,19186.3333333333,47.116871384145
"6115",78,1,1989,1046,12471.6666666667,83.8701055726313
"6116",78,2,1989,928,18945.5,48.9826080071785
"6117",78,1,1990,1134,12595,90.0357284636761
"6118",78,2,1990,937,19099.6666666667,49.05844779141
"6119",78,1,1991,1043,12675,82.2879684418146
"6120",78,2,1991,949,19216.8333333333,49.3837867841563
"6121",78,1,1992,1050,12577,83.4857279160372
"6122",78,2,1992,877,19107.8333333333,45.8974068226818
"6123",78,1,1993,1102,12233.5,90.0805166142151
"6124",78,2,1993,921,18471.1666666667,49.8614958448753
"6125",78,1,1994,942,11973.8333333333,78.6715476803586
"6126",78,2,1994,860,17953.6666666667,47.9010787025863
"6127",78,1,1995,965,11875,81.2631578947368
"6128",78,2,1995,890,17930.6666666667,49.6356335514575
"6129",78,1,1996,1035,11987.5,86.3399374348279
"6130",78,2,1996,891,18023.3333333333,49.4359164046606
"6131",78,1,1997,960,12029.5,79.8038156199343
"6132",78,2,1997,814,17767,45.8152755107784
"6133",78,1,1998,1005,12701.6666666667,79.1234746096313
"6134",78,2,1998,928,18835,49.269976108309
"6135",78,1,1999,1019,13295.1666666667,76.6443945794838
"6136",78,2,1999,924,19938.6666666667,46.3421158218537
"6137",78,1,2000,1009,12750.5,79.134151601898
"6138",78,2,2000,892,18908,47.1757986037656
"6139",78,1,2001,962,12534.3333333333,76.7491955429088
"6140",78,2,2001,920,18409.5,49.9741981042397
"6141",78,1,2002,896,12834.5,69.8118352877011
"6142",78,2,2002,857,18525.5,46.2605597689671
"6143",78,1,2003,956,12868.3333333333,74.2908949617925
"6144",78,2,2003,828,18259.1666666667,45.3470859385697
"6145",78,1,2004,858,12782.6666666667,67.1221445707729
"6146",78,2,2004,800,17877.6666666667,44.7485689780546
"6147",78,1,2005,846,12713.3333333333,66.5443104352386
"6148",78,2,2005,740,17440,42.4311926605505
"6149",78,1,2006,864,12874.3333333333,67.1102710819978
"6150",78,2,2006,740,17306.1666666667,42.7593247108449
"6151",78,1,2007,829,13013.3333333333,63.7038934426229
"6152",78,2,2007,729,17108.6666666667,42.6099832443596
"6153",78,1,2008,803,12934.1666666667,62.0836286321758
"6154",78,2,2008,676,16924.3333333333,39.9424891182321
"6155",78,1,2009,812,12969.1666666667,62.6100366253293
"6156",78,2,2009,777,16921.5,45.9179150784505
"6157",78,1,2010,823,13099.5,62.8268254513531
"6158",78,2,2010,728,16998.3333333333,42.8277282086479
"6159",78,1,2011,750,13404.1666666667,55.952751010258
"6160",78,2,2011,640,17101.1666666667,37.4243472667557
"6161",78,1,2012,762,13922.3333333333,54.7322048507195
"6162",78,2,2012,659,17431.8333333333,37.8043999961756
"6163",79,1,1974,869,8728.66666666667,99.5570151989613
"6164",79,2,1974,869,12648.8333333333,68.701988325669
"6165",79,1,1975,838,8815.33333333333,95.0616350298722
"6166",79,2,1975,859,13283.1666666667,64.668314533432
"6167",79,1,1976,913,8831,103.385800022647
"6168",79,2,1976,896,13589,65.9356832732357
"6169",79,1,1977,773,8984.66666666667,86.0354678340877
"6170",79,2,1977,772,13873.8333333333,55.6443184411903
"6171",79,1,1978,850,9019.5,94.2402572204668
"6172",79,2,1978,866,14257.5,60.739961423812
"6173",79,1,1979,906,9086.5,99.7083585538986
"6174",79,2,1979,893,14567.8333333333,61.2994382600936
"6175",79,1,1980,971,9369.5,103.634132024121
"6176",79,2,1980,940,15082.6666666667,62.3231966053748
"6177",79,1,1981,955,9585.33333333333,99.6313812769509
"6178",79,2,1981,893,15588.8333333333,57.2845947419627
"6179",79,1,1982,931,9657.66666666667,96.4000966417009
"6180",79,2,1982,917,15770.3333333333,58.1471539388303
"6181",79,1,1983,920,9757.33333333333,94.2880568461328
"6182",79,2,1983,912,16028.1666666667,56.8998325863844
"6183",79,1,1984,961,10008.3333333333,96.0199833472107
"6184",79,2,1984,913,16383.5,55.7267983031709
"6185",79,1,1985,978,10131.3333333333,96.5322103046654
"6186",79,2,1985,955,16699.5,57.1873409383514
"6187",79,1,1986,1012,10304.6666666667,98.2079316814388
"6188",79,2,1986,959,16974,56.4981736773889
"6189",79,1,1987,958,10639.6666666667,90.0404147999624
"6190",79,2,1987,950,17439.3333333333,54.4745594250545
"6191",79,1,1988,1059,11122.3333333333,95.2138340276321
"6192",79,2,1988,990,18135.8333333333,54.5880623075863
"6193",79,1,1989,1068,11392.3333333333,93.7472569271733
"6194",79,2,1989,1008,18235.1666666667,55.2778057050936
"6195",79,1,1990,1110,11409.6666666667,97.2859271378071
