"","time","camp"
"4614",1178,64
"4615",1179,49
"4616",1180,64
"4617",1181,72
"4618",1182,79
"4619",1183,70
"4620",1184,56
"4621",1185,54
"4622",1186,53
"4623",1187,53
"4624",1188,48
"4625",1189,64
"4626",1190,49
"4627",1191,48
"4628",1192,64
"4629",1193,64
"4630",1194,69
"4631",1195,58
"4632",1196,68
"4633",1197,68
"4634",1198,60
"4635",1199,66
"4636",1200,50
"4637",1201,56
"4638",1202,54
"4639",1203,38
"4640",1204,44
"4641",1205,41
"4642",1206,48
"4643",1207,44
"4644",1208,50
"4645",1209,56
"4646",1210,67
"4647",1211,54
"4648",1212,56
"4649",1213,56
"4650",1214,43
"4651",1215,42
"4652",1216,29
"4653",1217,11
"4654",1218,31
"4655",1219,44
"4656",1220,44
"4657",1221,51
"4658",1222,43
"4659",1223,59
"4660",1224,56
"4661",1225,47
"4662",1226,43
"4663",1227,51
"4664",1228,72
"4665",1229,47
"4666",1230,57
"4667",1231,52
"4668",1232,48
"4669",1233,44
"4670",1234,51
"4671",1235,48
"4672",1236,38
"4673",1237,44
"4674",1238,36
"4675",1239,40
"4676",1240,39
"4677",1241,38
"4678",1242,39
"4679",1243,37
"4680",1244,47
"4681",1245,29
"4682",1246,37
"4683",1247,55
"4684",1248,49
"4685",1249,43
"4686",1250,48
"4687",1251,54
"4688",1252,63
"4689",1253,32
"4690",1254,29
"4691",1255,46
"4692",1256,52
"4693",1257,30
"4694",1258,49
"4695",1259,47
"4696",1260,43
"4697",1261,45
"4698",1262,42
"4699",1263,42
"4700",1264,46
"4701",1265,43
"4702",1266,37
"4703",1267,35
"4704",1268,34
"4705",1269,37
"4706",1270,35
"4707",1271,46
"4708",1272,34
"4709",1273,38
"4710",1274,47
"4711",1275,52
"4712",1276,48
"4713",1277,31
"4714",1278,49
"4715",1279,45
"4716",1280,39
"4717",1281,47
"4718",1282,46
"4719",1283,33
"4720",1284,35
"4721",1285,38
"4722",1286,40
"4723",1287,26
"4724",1288,36
"4725",1289,33
"4726",1290,40
"4727",1291,45
"4728",1292,41
"4729",1293,45
"4730",1294,53
"4731",1295,51
"4732",1296,41
"4733",1297,49
"4734",1298,41
"4735",1299,48
"4736",1300,54
"4737",1301,45
"4738",1302,37
"4739",1303,46
"4740",1304,44
"4741",1305,47
"4742",1306,41
"4743",1307,48
"4744",1308,36
"4745",1309,41
"4746",1310,56
"4747",1311,52
"4748",1312,57
"4749",1313,67
"4750",1314,53
"4751",1315,49
"4752",1316,54
"4753",1317,56
"4754",1318,54
"4755",1319,56
"4756",1320,57
"4757",1321,58
"4758",1322,43
"4759",1323,58
"4760",1324,63
"4761",1325,61
"4762",1326,61
"4763",1327,59
"4764",1328,57
"4765",1329,53
"4766",1330,53
"4767",1331,38
"4768",1332,49
"4769",1333,33
"4770",1334,39
"4771",1335,17
"4772",1336,28
"4773",1337,23
"4774",1338,25
"4775",1339,26
"4776",1340,25
"4777",1341,22
"4778",1342,28
"4779",1343,25
"4780",1344,29
"4781",1345,34
"4782",1346,29
"4783",1347,29
"4784",1348,30
"4785",1349,23
"4786",1350,31
"4787",1351,37
"4788",1352,35
"4789",1353,33
"4790",1354,32
"4791",1355,42
"4792",1356,38
"4793",1357,32
"4794",1358,33
"4795",1359,29
"4796",1360,26
"4797",1361,26
"4798",1362,30
"4799",1363,35
"4800",1364,30
"4801",1365,33
"4802",1366,36
"4803",1367,37
"4804",1368,39
"4805",1369,37
"4806",1370,35
"4807",1371,41
"4808",1372,37
"4809",1373,39
"4810",1374,40
"4811",1375,44
"4812",1376,40
"4813",1377,36
"4814",1378,31
"4815",1379,34
"4816",1380,48
"4817",1381,43
"4818",1382,49
"4819",1383,38
"4820",1384,47
"4821",1385,40
"4822",1386,40
"4823",1387,47
"4824",1388,43
"4825",1389,36
"4826",1390,40
"4827",1391,43
"4828",1392,40
"4829",1393,46
"4830",1394,49
"4831",1395,38
"4832",1396,39
"4833",1397,32
"4834",1398,35
"4835",1399,39
"4836",1400,34
"4837",1401,44
"4838",1402,39
"4839",1403,42
"4840",1404,48
"4841",1405,46
"4842",1406,36
"4843",1407,37
"4844",1408,37
"4845",1409,34
"4846",1410,40
"4847",1411,39
"4848",1412,39
"4849",1413,33
"4850",1414,37
"4851",1415,38
"4852",1416,48
"4853",1417,33
"4854",1418,39
"4855",1419,39
"4856",1420,41
"4857",1421,36
"4858",1422,37
"4859",1423,41
"4860",1424,36
"4861",1425,24
"4862",1426,37
"4863",1427,41
"4864",1428,50
"4865",1429,39
"4866",1430,31
"4867",1431,46
"4868",1432,51
"4869",1433,36
"4870",1434,54
"4871",1435,48
"4872",1436,48
"4873",1437,34
"4874",1438,38
"4875",1439,43
"4876",1440,33
"4877",1441,33
"4878",1442,42
"4879",1443,34
"4880",1444,36
"4881",1445,25
"4882",1446,31
"4883",1447,20
"4884",1448,32
"4885",1449,18
"4886",1450,28
"4887",1451,32
"4888",1452,34
"4889",1453,28
"4890",1454,33
"4891",1455,23
"4892",1456,21
"4893",1457,14
"4894",1458,13
"4895",1459,16
"4896",1460,20
"4897",1461,16
"4898",1462,20
"4899",1463,19
"4900",1464,17
"4901",1465,16
"4902",1466,16
"4903",1467,12
"4904",1468,23
"4905",1469,26
"4906",1470,21
"4907",1471,26
"4908",1472,25
"4909",1473,26
"4910",1474,18
"4911",1475,35
"4912",1476,33
"4913",1477,33
"4914",1478,26
"4915",1479,23
"4916",1480,39
"4917",1481,29
"4918",1482,26
"4919",1483,32
"4920",1484,33
"4921",1485,36
"4922",1486,31
"4923",1487,32
"4924",1488,30
"4925",1489,38
"4926",1490,31
"4927",1491,25
"4928",1492,32
"4929",1493,38
"4930",1494,31
"4931",1495,23
"4932",1496,15
"4933",1497,27
"4934",1498,39
"4935",1499,28
"4936",1500,38
"4937",1501,34
"4938",1502,38
"4939",1503,38
"4940",1504,36
"4941",1505,34
"4942",1506,41
"4943",1507,36
"4944",1508,45
"4945",1509,55
"4946",1510,49
"4947",1511,58
"4948",1512,55
"4949",1513,55
"4950",1514,41
"4951",1515,54
"4952",1516,56
"4953",1517,54
"4954",1518,49
"4955",1519,49
"4956",1520,52
"4957",1521,43
"4958",1522,22
"4959",1523,42
"4960",1524,51
"4961",1525,43
"4962",1526,56
"4963",1527,58
"4964",1528,56
"4965",1529,61
"4966",1530,56
"4967",1531,58
"4968",1532,23
"4969",1533,45
"4970",1534,66
"4971",1535,55
"4972",1536,57
"4973",1537,47
"4974",1538,55
"4975",1539,48
"4976",1540,29
"4977",1541,14
"4978",1542,31
"4979",1543,29
"4980",1544,24
"4981",1545,22
"4982",1546,20
"4983",1547,26
"4984",1548,33
"4985",1549,37
"4986",1550,34
"4987",1551,44
"4988",1552,38
"4989",1553,41
"4990",1554,41
"4991",1555,47
"4992",1556,43
"4993",1557,33
"4994",1558,38
"4995",1559,45
"4996",1560,40
"4997",1561,50
"4998",1562,43
"4999",1563,51
"5000",1564,40
"5001",1565,39
"5002",1566,53
"5003",1567,54
"5004",1568,54
"5005",1569,51
"5006",1570,33
"5007",1571,45
"5008",1572,36
"5009",1573,43
"5010",1574,45
"5011",1575,46
"5012",1576,46
"5013",1577,25
"5014",1578,15
"5015",1579,19
"5016",1580,37
"5017",1581,35
"5018",1582,38
"5019",1583,31
"5020",1584,35
"5021",1585,31
"5022",1586,38
"5023",1587,39
"5024",1588,33
"5025",1589,25
"5026",1590,34
"5027",1591,35
"5028",1592,41
"5029",1593,51
"5030",1594,37
"5031",1595,41
"5032",1596,43
"5033",1597,50
"5034",1598,39
"5035",1599,31
"5036",1600,30
"5037",1601,29
"5038",1602,47
"5039",1603,38
"5040",1604,32
"5041",1605,29
"5042",1606,24
"5043",1607,43
"5044",1608,41
"5045",1609,30
"5046",1610,31
"5047",1611,30
"5048",1612,31
"5049",1613,39
"5050",1614,27
"5051",1615,36
"5052",1616,38
"5053",1617,19
"5054",1618,23
"5055",1619,24
"5056",1620,33
"5057",1621,28
"5058",1622,27
"5059",1623,15
"5060",1624,32
"5061",1625,18
"5062",1626,29
"5063",1627,37
"5064",1628,44
"5065",1629,34
"5066",1630,33
"5067",1631,26
"5068",1632,37
"5069",1633,43
"5070",1634,36
"5071",1635,47
"5072",1636,45
"5073",1637,41
"5074",1638,43
"5075",1639,48
"5076",1640,20
"5077",1641,29
"5078",1642,34
"5079",1643,29
"5080",1644,29
"5081",1645,31
"5082",1646,17
"5083",1647,37
"5084",1648,37
"5085",1649,42
"5086",1650,44
"5087",1651,38
"5088",1652,37
"5089",1653,34
"5090",1654,25
"5091",1655,39
"5092",1656,40
"5093",1657,47
"5094",1658,43
"5095",1659,49
"5096",1660,53
"5097",1661,41
"5098",1662,46
"5099",1663,50
"5100",1664,49
"5101",1665,41
"5102",1666,39
"5103",1667,28
"5104",1668,24
"5105",1669,17
"5106",1670,32
"5107",1671,25
"5108",1672,29
"5109",1673,31
"5110",1674,19
"5111",1675,25
"5112",1676,17
"5113",1677,30
"5114",1678,31
"5115",1679,32
"5116",1680,11
"5117",1681,35
"5118",1682,31
"5119",1683,35
"5120",1684,30
"5121",1685,19
"5122",1686,31
"5123",1687,33
"5124",1688,32
"5125",1689,18
"5126",1690,39
"5127",1691,35
"5128",1692,39
"5129",1693,43
"5130",1694,41
"5131",1695,27
"5132",1696,30
"5133",1697,29
"5134",1698,27
"5135",1699,27
"5136",1700,28
"5137",1701,27
"5138",1702,13
"5139",1703,21
"5140",1704,14
"5141",1705,24
"5142",1706,22
"5143",1707,20
"5144",1708,33
"5145",1709,31
"5146",1710,27
"5147",1711,35
"5148",1712,36
"5149",1713,28
"5150",1714,37
"5151",1715,33
"5152",1716,29
"5153",1717,38
"5154",1718,33
"5155",1719,37
"5156",1720,49
"5157",1721,43
"5158",1722,35
"5159",1723,43
"5160",1724,43
"5161",1725,35
"5162",1726,40
"5163",1727,46
"5164",1728,46
"5165",1729,50
"5166",1730,43
"5167",1731,52
"5168",1732,27
"5169",1733,45
"5170",1734,35
"5171",1735,51
"5172",1736,52
"5173",1737,45
"5174",1738,42
"5175",1739,48
"5176",1740,54
"5177",1741,35
"5178",1742,48
"5179",1743,43
"5180",1744,42
"5181",1745,41
"5182",1746,53
"5183",1747,49
"5184",1748,46
"5185",1749,47
"5186",1750,57
"5187",1751,40
"5188",1752,27
"5189",1753,34
"5190",1754,38
"5191",1755,34
"5192",1756,35
"5193",1757,46
"5194",1758,38
"5195",1759,54
"5196",1760,52
"5197",1761,43
"5198",1762,35
"5199",1763,33
"5200",1764,42
"5201",1765,40
"5202",1766,43
"5203",1767,28
"5204",1768,36
"5205",1769,35
"5206",1770,38
"5207",1771,45
"5208",1772,42
"5209",1773,37
"5210",1774,47
"5211",1775,45
"5212",1776,36
"5213",1777,41
"5214",1778,45
"5215",1779,43
"5216",1780,28
"5217",1781,14
"5218",1782,35
"5219",1783,34
"5220",1784,37
"5221",1785,39
"5222",1786,37
"5223",1787,44
"5224",1788,37
"5225",1789,35
"5226",1790,41
"5227",1791,41
"5228",1792,41
"5229",1793,40
"5230",1794,37
"5231",1795,47
"5232",1796,50
"5233",1797,44
"5234",1798,44
"5235",1799,47
"5236",1800,56
"5237",1801,44
"5238",1802,51
"5239",1803,48
"5240",1804,54
"5241",1805,41
"5242",1806,40
"5243",1807,46
"5244",1808,50
"5245",1809,26
"5246",1810,36
"5247",1811,24
"5248",1812,30
"5249",1813,34
"5250",1814,32
"5251",1815,32
"5252",1816,38
"5253",1817,32
"5254",1818,32
"5255",1819,28
"5256",1820,37
"5257",1821,35
"5258",1822,41
"5259",1823,33
"5260",1824,37
"5261",1825,43
"5262",1826,42
"5263",1827,38
"5264",1828,39
"5265",1829,40
"5266",1830,43
"5267",1831,44
"5268",1832,42
"5269",1833,48
"5270",1834,42
"5271",1835,24
"5272",1836,29
"5273",1837,31
"5274",1838,37
"5275",1839,26
"5276",1840,33
"5277",1841,27
"5278",1842,38
"5279",1843,27
"5280",1844,33
"5281",1845,36
"5282",1846,31
"5283",1847,39
"5284",1848,38
"5285",1849,30
"5286",1850,37
"5287",1851,46
"5288",1852,41
"5289",1853,46
"5290",1854,47
"5291",1855,38
"5292",1856,23
"5293",1857,27
"5294",1858,35
"5295",1859,47
"5296",1860,38
"5297",1861,43
"5298",1862,37
"5299",1863,60
"5300",1864,37
"5301",1865,58
"5302",1866,50
"5303",1867,54
"5304",1868,49
"5305",1869,54
"5306",1870,57
"5307",1871,54
"5308",1872,55
"5309",1873,53
"5310",1874,47
"5311",1875,36
"5312",1876,56
"5313",1877,54
"5314",1878,51
"5315",1879,34
"5316",1880,37
"5317",1881,54
"5318",1882,45
"5319",1883,48
"5320",1884,41
"5321",1885,51
"5322",1886,51
"5323",1887,58
"5324",1888,61
"5325",1889,48
"5326",1890,57
"5327",1891,55
"5328",1892,48
"5329",1893,41
"5330",1894,47
"5331",1895,32
"5332",1896,42
"5333",1897,47
"5334",1898,22
"5335",1899,49
"5336",1900,48
"5337",1901,52
"5338",1902,45
"5339",1903,38
"5340",1904,44
"5341",1905,44
"5342",1906,57
"5343",1907,47
"5344",1908,50
"5345",1909,43
"5346",1910,54
"5347",1911,39
"5348",1912,34
"5349",1913,49
"5350",1914,54
"5351",1915,50
"5352",1916,43
"5353",1917,44
"5354",1918,56
"5355",1919,54
"5356",1920,57
"5357",1921,61
"5358",1922,52
"5359",1923,43
"5360",1924,63
"5361",1925,61
"5362",1926,72
"5363",1927,72
"5364",1928,43
"5365",1929,76
"5366",1930,71
"5367",1931,61
"5368",1932,63
"5369",1933,72
"5370",1934,55
"5371",1935,46
"5372",1936,63
"5373",1937,55
"5374",1938,66
"5375",1939,66
"5376",1940,51
"5377",1941,60
"5378",1942,64
"5379",1943,54
"5380",1944,56
"5381",1945,67
"5382",1946,73
"5383",1947,52
"5384",1948,59
"5385",1949,69
"5386",1950,70
"5387",1951,51
"5388",1952,67
"5389",1953,61
"5390",1954,62
"5391",1955,56
"5392",1956,59
"5393",1957,51
"5394",1958,59
"5395",1959,32
"5396",1960,31
"5397",1961,55
"5398",1962,57
"5399",1963,69
"5400",1964,60
"5401",1965,53
"5402",1966,55
"5403",1967,64
"5404",1968,68
"5405",1969,60
