"","age","length"
"4774",5312,125
"4775",3487,119
"4776",2392,112
"4777",2027,117
"4778",3122,122
"4779",2392,107
"4780",3852,114
"4781",5312,125
"4782",3122,116
"4783",2757,115
"4784",3122,124
"4785",2027,121
"4786",2757,111
"4787",4217,125
"4788",2757,121
"4789",2027,119
"4790",4947,125
"4791",4217,128
"4792",3487,126
"4793",5677,125
"4794",2027,110
"4795",3487,133
"4796",4582,129
"4797",2757,125
"4798",2027,124
"4799",2758,125
"4800",2758,122
"4801",2393,112
"4802",2393,113
"4803",2393,119
"4804",1663,119
"4805",4948,128
"4806",4218,119
"4807",5313,121
"4808",2393,124
"4809",3123,128
"4810",2393,119
"4811",2028,120
"4812",5678,123
"4813",4948,122
"4814",2028,117
"4815",3123,131
"4816",3124,124
"4817",3124,119
"4818",3489,124
"4819",3854,130
"4820",4584,120
"4821",3854,123
"4822",6044,127
"4823",3489,121
"4824",4219,124
"4825",5679,125
"4826",4219,119
"4827",3124,118
"4828",2394,114
"4829",6774,127
"4830",3489,117
"4831",2759,123
"4832",3489,133
"4833",3124,123
"4834",4585,127
"4835",4585,122
"4836",2030,113
"4837",3125,116
"4838",4220,122
"4839",2395,129
"4840",5315,126
"4841",4220,114
"4842",3490,112
"4843",5315,122
"4844",3490,122
"4845",3490,118
"4846",2395,115
"4847",3490,119
"4848",3490,118
"4849",3125,118
"4850",3490,126
"4851",2760,124
"4852",3125,115
"4853",3490,122
"4854",3125,113
"4855",1665,110
"4856",3490,118
"4857",4585,129
"4858",7140,121
"4859",3855,121
"4860",4950,120
"4861",2395,117
"4862",4220,120
"4863",2760,120
"4864",4585,129
"4865",5315,125
"4866",3490,117
"4867",2761,114
"4868",2761,113
"4869",3126,127
"4870",2761,112
"4871",3126,122
"4872",6411,125
"4873",4221,134
"4874",6411,134
"4875",3491,127
"4876",5681,127
"4877",3491,119
"4878",3126,120
"4879",2396,120
"4880",3856,124
"4881",3856,127
"4882",4221,132
"4883",2396,125
"4884",4586,123
"4885",3856,119
"4886",1666,109
"4887",3491,127
"4888",3126,123
"4889",3126,111
"4890",4587,125
"4891",3127,124
"4892",2762,118
"4893",2397,128
"4894",4952,120
"4895",4587,135
"4896",4952,131
"4897",3127,128
"4898",5317,131
"4899",3492,127
"4900",4952,125
"4901",5317,127
"4902",1667,120
"4903",5317,128
"4904",4587,127
"4905",4952,131
"4906",3492,126
"4907",3492,127
"4908",3492,130
"4909",1667,117
"4910",4222,124
"4911",2032,119
"4912",4952,119
"4913",4952,130
"4914",4222,142
"4915",5682,133
"4916",6412,134
"4917",2762,126
"4918",3492,125
"4919",3127,120
"4920",3857,120
"4921",3857,125
"4922",2397,117
"4923",2762,130
"4924",3492,129
"4925",3127,121
"4926",2397,123
"4927",2762,125
"4928",4222,119
"4929",2032,118
"4930",4952,123
"4931",4952,119
"4932",6047,132
"4933",3127,126
"4934",6413,121
"4935",2763,120
"4936",2763,134
"4937",4227,126
"4938",3862,120
"4939",3497,128
"4940",3862,125
"4941",2767,117
"4942",4957,118
"4943",2767,115
"4944",4593,122
"4945",3863,124
"4946",2038,116
"4947",2768,117
"4948",3498,115
"4949",4958,128
"4950",2403,121
"4951",3498,123
"4952",5323,125
"4953",5323,131
"4954",3498,132
"4955",4958,129
"4956",4958,119
"4957",3133,114
"4958",6418,123
"4959",4593,127
"4960",4593,127
"4961",5688,131
"4962",2768,119
"4963",4958,125
"4964",4228,121
"4965",4593,133
"4966",2768,128
"4967",4229,130
"4968",2769,121
"4969",5324,127
"4970",2404,128
"4971",3864,123
"4972",4959,129
"4973",3134,122
"4974",4594,132
"4975",4959,130
"4976",2769,119
"4977",3503,127
"4978",2043,127
"4979",3139,124
"4980",3139,134
"4981",4236,127
"4982",6061,127
"4983",4602,130
"4984",4237,123
"4985",2047,123
"4986",4237,130
"4987",3507,132
"4988",2777,112
"4989",5697,124
"4990",4602,124
"4991",5332,120
"4992",5697,118
"4993",2047,112
"4994",6427,129
"4995",3142,124
"4996",4967,122
"4997",4237,114
"4998",3142,119
"4999",2412,115
"5000",4237,124
"5001",4602,122
"5002",3507,125
"5003",3142,118
"5004",2777,124
"5005",3507,117
"5006",4602,115
"5007",3507,116
"5008",5697,121
"5009",2412,128
"5010",2047,110
"5011",2777,113
"5012",3507,125
"5013",2777,127
"5014",4237,118
"5015",2777,117
"5016",4237,135
"5017",3507,117
"5018",3142,117
"5019",4603,131
"5020",3508,125
"5021",4238,112
"5022",3508,117
"5023",3508,117
"5024",3873,118
"5025",3143,114
"5026",2778,127
"5027",3873,120
"5028",2048,114
"5029",6063,126
"5030",7158,122
"5031",2413,130
"5032",2048,115
"5033",5698,119
"5034",3873,118
"5035",5698,123
"5036",6063,119
"5037",2778,118
"5038",4238,123
"5039",2413,121
"5040",3143,122
"5041",4238,123
"5042",3143,125
"5043",5333,127
"5044",3508,126
"5045",2413,123
"5046",2778,125
"5047",2413,116
"5048",4603,126
"5049",2778,111
"5050",3508,126
"5051",2048,109
"5052",4968,129
"5053",3873,123
"5054",3873,127
"5055",2778,121
"5056",2778,119
"5057",2048,112
"5058",3873,127
"5059",5698,119
"5060",4603,121
"5061",4238,122
"5062",3143,132
"5063",4238,118
"5064",2048,123
"5065",2778,123
"5066",4238,118
"5067",6793,112
"5068",4239,123
"5069",4969,123
"5070",2779,118
"5071",2049,117
"5072",4969,142
"5073",3144,117
"5074",3509,127
"5075",4604,126
"5076",4969,132
"5077",3509,115
"5078",3509,119
"5079",4969,126
"5080",3144,114
"5081",5334,119
"5082",4969,119
"5083",4239,121
"5084",6429,134
"5085",2779,128
"5086",5334,118
"5087",4604,117
"5088",3509,123
"5089",2414,115
"5090",2414,114
"5091",4604,118
"5092",5699,125
"5093",3874,120
"5094",2049,117
"5095",5699,121
"5096",4604,113
"5097",2414,123
"5098",3509,119
"5099",3144,121
"5100",4239,116
"5101",3509,113
"5102",5699,114
"5103",3874,119
"5104",3144,115
"5105",5699,123
"5106",3144,123
"5107",2779,119
"5108",2414,123
"5109",3509,122
"5110",5699,121
"5111",3874,126
"5112",2779,118
"5113",3509,122
"5114",4969,123
"5115",3509,112
"5116",3144,112
"5117",3144,120
"5118",2049,118
"5119",2414,125
"5120",3874,131
"5121",2779,112
"5122",3509,115
"5123",3144,117
"5124",3509,121
"5125",5334,128
"5126",5699,114
"5127",3874,121
"5128",3144,112
"5129",3144,118
"5130",3509,119
"5131",3144,118
"5132",4239,114
"5133",4239,119
"5134",2414,117
"5135",1684,114
"5136",4605,122
"5137",2050,114
"5138",2050,127
"5139",2419,116
"5140",2054,112
"5141",2054,121
"5142",2054,118
"5143",3149,112
"5144",2419,121
"5145",5707,121
"5146",2788,122
"5147",3153,124
"5148",3153,118
"5149",2423,125
"5150",1693,120
"5151",3153,122
"5152",2058,114
"5153",2788,123
"5154",3518,119
"5155",2423,125
"5156",4978,126
"5157",2058,127
"5158",4978,130
"5159",3518,120
"5160",2423,123
"5161",3154,136
"5162",3154,128
"5163",3884,123
"5164",6804,137
"5165",2424,125
"5166",5709,127
"5167",2789,132
"5168",2789,118
"5169",2789,129
"5170",3154,120
"5171",4980,135
"5172",5345,132
"5173",4250,131
"5174",6078,135
"5175",4253,130
"5176",2428,124
"5177",5348,131
"5178",3888,131
"5179",2793,119
"5180",3523,126
"5181",3523,131
"5182",2793,133
"5183",3524,131
"5184",4619,128
"5185",3889,134
"5186",5714,125
"5187",3159,125
"5188",3891,123
"5189",3161,120
"5190",5351,130
"5191",6082,125
"5192",3527,124
"5193",2432,120
"5194",2804,126
"5195",3534,119
"5196",6454,140
"5197",6089,124
"5198",4994,124
"5199",6089,123
"5200",4994,123
"5201",5359,137
"5202",3899,126
"5203",4994,127
"5204",3899,128
"5205",4264,124
"5206",4994,130
"5207",4629,127
"5208",6819,132
"5209",4264,131
"5210",3536,116
"5211",3171,123
"5212",6096,128
"5213",5001,130
"5214",2811,126
"5215",3906,128
"5216",4636,127
"5217",4636,123
"5218",4640,128
"5219",3910,127
"5220",4641,129
"5221",3546,126
"5222",3546,121
"5223",4641,130
"5224",2086,116
"5225",3911,125
"5226",1721,118
"5227",3546,127
"5228",4641,131
"5229",3181,121
"5230",3911,133
"5231",3547,130
"5232",3182,122
"5233",4642,135
"5234",5007,136
"5235",2452,123
"5236",4643,129
"5237",1723,115
"5238",5634,131
"5239",2349,117
"5240",3913,140
"5241",2818,126
"5242",4643,140
"5243",5738,133
"5244",3548,133
"5245",5738,127
"5246",2088,120
"5247",2818,125
"5248",5742,128
"5249",5013,130
"5250",5383,123
"5251",7208,142
"5252",2830,129
"5253",3202,125
"5254",6489,137
"5255",5029,134
"5256",3936,128
"5257",3206,131
"5258",7586,140
"5259",4667,128
"5260",3207,131
"5261",2477,129
"5262",2477,133
"5263",3572,128
"5264",5762,139
"5265",4302,136
"5266",5032,134
"5267",2113,125
"5268",3208,123
"5269",4668,138
"5270",3938,127
"5271",2843,126
"5272",5398,131
"5273",2479,121
"5274",3209,121
"5275",1749,116
"5276",4304,123
"5277",2479,120
"5278",3574,122
"5279",2479,115
"5280",5034,117
"5281",4304,126
"5282",4669,134
"5283",2114,116
"5284",4669,127
"5285",3209,133
"5286",2114,119
"5287",2114,122
"5288",3209,119
"5289",3939,117
"5290",4669,120
"5291",3574,121
"5292",3209,119
"5293",2847,126
"5294",4307,129
"5295",4307,127
"5296",2482,122
"5297",6132,122
"5298",2483,121
"5299",2849,116
"5300",4674,114
"5301",3214,124
"5302",2119,121
"5303",2850,120
"5304",2850,122
"5305",3215,137
"5306",5040,131
"5307",3216,122
"5308",2486,121
"5309",5406,131
"5310",5041,128
"5311",2486,123
"5312",2486,124
"5313",2851,122
"5314",4311,124
"5315",3581,123
"5316",2121,124
"5317",2486,127
"5318",5406,134
"5319",3947,119
"5320",3582,125
"5321",3217,129
"5322",2852,126
"5323",4312,132
"5324",3217,131
"5325",2852,115
"5326",5772,125
"5327",3217,123
"5328",3947,129
"5329",3218,117
"5330",4678,129
"5331",2853,128
"5332",4313,125
"5333",4605,133
"5334",3876,121
"5335",3146,132
"5336",7161,122
"5337",5336,126
"5338",5701,127
"5339",2781,131
"5340",5716,139
"5341",5716,117
"5342",4986,130
"5343",4256,130
"5344",2796,115
"5345",5716,133
"5346",7176,131
"5347",4621,115
"5348",3895,119
"5349",5364,130
"5350",5744,121
"5351",6474,133
"5352",5015,128
"5353",5380,128
"5354",5380,136
"5355",4285,131
"5356",5745,132
"5357",4650,141
"5358",4650,126
"5359",2096,115
"5360",3556,123
"5361",3556,122
"5362",6476,133
"5363",4286,119
"5364",2827,113
"5365",3557,130
"5366",2827,110
"5367",5747,135
"5368",5747,132
"5369",2098,123
"5370",3923,136
"5371",5018,121
"5372",5383,131
"5373",3558,128
"5374",2828,129
"5375",3923,127
"5376",3923,131
"5377",3558,131
"5378",3194,129
"5379",5019,133
"5380",5019,124
"5381",2838,129
"5382",3568,132
"5383",2473,119
"5384",2474,120
"5385",3204,124
"5386",5029,125
"5387",3204,135
"5388",3934,125
"5389",3208,120
"5390",3573,124
"5391",4303,120
"5392",5398,133
"5393",5398,122
"5394",2478,121
"5395",4303,129
"5396",5033,114
"5397",2843,114
"5398",1748,115
"5399",3573,128
"5400",3208,121
"5401",3573,133
"5402",5763,125
"5403",3938,118
"5404",2113,125
"5405",4303,127
"5406",2478,120
"5407",3573,127
"5408",5763,126
"5409",5398,122
"5410",5398,131
"5411",3208,125
"5412",2478,114
"5413",2479,113
"5414",2844,116
"5415",2479,112
"5416",2114,115
"5417",3939,116
"5418",3209,120
"5419",3939,119
"5420",5399,126
"5421",5034,116
"5422",3209,121
"5423",1749,106
"5424",5034,116
"5425",3939,118
"5426",3939,123
"5427",2844,121
"5428",5399,123
"5429",3574,125
"5430",5402,137
"5431",5037,120
"5432",5767,119
"5433",3942,121
"5434",2482,124
"5435",3212,123
"5436",3577,123
"5437",4309,126
"5438",3214,126
"5439",3944,133
"5440",5770,137
"5441",3215,135
"5442",5040,134
"5443",2486,113
"5444",5406,123
"5445",3946,120
"5446",4311,120
"5447",3216,117
"5448",6136,124
"5449",2486,126
"5450",3946,126
"5451",3216,126
"5452",5407,131
"5453",3582,123
"5454",2852,121
"5455",6137,133
"5456",4677,124
"5457",3491,123
"5458",2767,116
"5459",4594,123
"5460",4970,124
"5461",6430,129
"5462",2050,118
"5463",5335,129
"5464",3510,122
"5465",3510,121
"5466",4240,120
"5467",2415,119
"5468",5335,132
"5469",7160,128
"5470",5700,128
"5471",3875,124
"5472",4970,139
"5473",4970,132
"5474",3510,107
"5475",3510,125
"5476",5335,132
"5477",5700,133
"5478",2050,124
"5479",3145,109
"5480",4605,136
"5481",4605,137
"5482",2780,132
"5483",3510,127
"5484",4324,131
"5485",4324,132
"5486",5060,128
"5487",2509,125
"5488",5794,132
"5489",5432,131
"5490",4708,132
"5491",5438,130
"5492",4343,131
"5493",4711,128
"5494",7269,134
"5495",2159,128
"5496",2889,126
"5497",2889,121
"5498",5809,132
"5499",5080,126
"5500",4350,129
"5501",3255,131
"5502",3622,134
"5503",3987,118
"5504",2527,124
"5505",4717,127
"5506",2892,129
"5507",5447,136
"5508",6545,133
"5509",4355,138
"5510",2165,128
"5511",4355,123
"5512",1801,120
"5513",4356,127
"5514",3261,123
"5515",1801,117
"5516",2534,122
"5517",3994,122
"5518",3994,136
"5519",4725,114
"5520",5820,134
"5521",2900,121
"5522",5090,131
"5523",4360,128
"5524",3265,118
"5525",4725,118
"5526",4360,127
"5527",2535,118
"5528",5455,130
"5529",2535,125
"5530",2535,126
"5531",3630,129
"5532",4360,128
"5533",3266,121
"5534",5821,132
"5535",2901,127
"5536",2536,117
"5537",4361,121
"5538",2901,124
"5539",4361,132
"5540",2901,126
"5541",5821,134
"5542",2901,131
"5543",3996,134
"5544",3266,127
"5545",4726,132
"5546",2901,131
"5547",3631,132
"5548",3996,127
"5549",3631,130
"5550",3996,121
"5551",3631,127
"5552",4361,128
"5553",4362,130
"5554",5457,124
"5555",2903,127
"5556",6553,138
"5557",3998,134
"5558",2173,121
"5559",3633,122
"5560",5823,131
"5561",2538,125
"5562",4363,143
"5563",5093,121
"5564",6553,129
"5565",5094,135
"5566",4729,141
"5567",2542,123
"5568",6192,125
"5569",2542,125
"5570",2907,121
"5571",2907,128
"5572",4002,124
"5573",3272,128
"5574",2907,124
"5575",2907,125
"5576",3272,124
"5577",5462,135
"5578",3272,122
"5579",2542,116
"5580",5097,131
"5581",5827,118
"5582",2542,129
"5583",5827,122
"5584",2907,116
"5585",6557,134
"5586",4367,125
"5587",4002,129
"5588",2542,127
"5589",2542,124
"5590",2907,132
"5591",2542,122
"5592",2177,121
"5593",2907,127
"5594",3272,123
"5595",6192,137
"5596",5827,125
"5597",5462,134
"5598",2908,118
"5599",4733,135
"5600",2178,125
"5601",1813,120
"5602",2178,121
"5603",3273,126
"5604",2908,123
"5605",3638,133
"5606",2908,120
"5607",3638,121
"5608",2908,119
"5609",1813,116
"5610",4003,136
"5611",4733,126
"5612",5098,125
"5613",4003,134
"5614",3638,130
"5615",2543,127
"5616",1813,118
"5617",2908,129
"5618",2543,126
"5619",2178,112
"5620",4733,122
"5621",3638,125
"5622",2543,132
"5623",4369,129
"5624",3274,120
"5625",4369,123
"5626",2544,125
"5627",2179,123
"5628",4369,126
"5629",4004,123
"5630",4369,122
"5631",2909,120
"5632",2909,129
"5633",3639,126
"5634",2179,119
"5635",3639,125
"5636",3274,125
"5637",2544,121
"5638",5464,135
"5639",3639,122
"5640",2909,129
"5641",4004,129
"5642",2179,123
"5643",2909,125
"5644",3274,120
"5645",2544,121
"5646",3274,135
"5647",2909,123
"5648",1814,113
"5649",2544,128
"5650",2544,125
"5651",2544,124
"5652",3274,125
"5653",4369,132
"5654",4734,119
"5655",2909,127
"5656",2544,127
"5657",2909,125
"5658",2544,125
"5659",3274,128
"5660",2179,127
"5661",5464,132
"5662",6194,138
"5663",1449,115
"5664",3275,126
"5665",2183,124
"5666",2548,121
"5667",3643,124
"5668",3643,130
"5669",4373,131
"5670",5468,128
"5671",5469,130
"5672",2549,124
"5673",3644,135
"5674",6929,133
"5675",2914,123
"5676",3279,135
"5677",6564,129
"5678",5104,132
"5679",4375,131
"5680",4010,129
"5681",4010,136
"5682",3645,138
"5683",4375,132
"5684",3281,124
"5685",1821,117
"5686",5106,135
"5687",3646,137
"5688",2552,135
"5689",7297,129
"5690",6202,132
"5691",6567,142
"5692",6567,138
"5693",2917,135
"5694",5107,130
"5695",6932,134
"5696",3647,128
"5697",5837,135
"5698",4013,128
"5699",2554,121
"5700",4017,133
"5701",2557,117
"5702",5842,118
"5703",4017,126
"5704",4017,134
"5705",1827,127
"5706",3652,134
"5707",7302,142
"5708",2192,123
"5709",5477,134
"5710",5842,132
"5711",5112,129
"5712",5477,129
"5713",3652,127
"5714",2922,142
"5715",5112,129
"5716",4382,137
"5717",4017,130
"5718",3652,124
"5719",4017,127
"5720",3652,124
"5721",6207,127
"5722",4018,127
"5723",2193,125
"5724",3653,121
"5725",3288,124
"5726",2923,120
"5727",3653,122
"5728",2193,122
"5729",3653,126
"5730",5113,132
"5731",3288,129
"5732",6208,129
"5733",2923,133
"5734",2924,123
"5735",2559,128
"5736",3289,128
"5737",3289,131
"5738",5114,133
"5739",2561,123
"5740",2561,136
"5741",4386,137
"5742",5116,127
"5743",2927,117
"5744",2197,118
"5745",2927,126
"5746",3657,135
"5747",3657,130
"5748",2565,129
"5749",4025,126
"5750",4390,111
"5751",5485,129
"5752",2565,130
"5753",3661,127
"5754",4026,128
"5755",2201,114
"5756",4391,123
"5757",4756,129
"5758",2566,128
"5759",2566,115
"5760",4391,133
"5761",5852,117
"5762",2567,121
"5763",4392,131
"5764",1837,110
"5765",2932,121
"5766",4392,128
"5767",4392,125
"5768",2932,119
"5769",6582,131
"5770",4757,120
"5771",4757,127
"5772",1837,121
"5773",3297,124
"5774",3297,129
"5775",3662,137
"5776",2567,128
"5777",4392,125
"5778",2567,126
"5779",6217,132
"5780",5852,128
"5781",5487,128
"5782",5123,119
"5783",4028,121
"5784",1838,111
"5785",4393,123
"5786",2933,129
"5787",3298,127
"5788",6218,121
"5789",4393,126
"5790",4393,129
"5791",1838,117
"5792",4758,125
"5793",2568,126
"5794",5123,136
"5795",6948,124
"5796",2934,125
"5797",8047,128
"5798",6222,126
"5799",2937,122
"5800",4032,128
"5801",3302,130
"5802",4032,121
"5803",5492,135
"5804",1842,119
"5805",2938,128
"5806",2208,118
"5807",2208,115
"5808",4398,119
"5809",2573,120
"5810",4033,122
"5811",2938,116
"5812",2573,127
"5813",4033,118
"5814",3304,127
"5815",2940,122
"5816",2940,125
"5817",4765,128
"5818",2210,106
"5819",2576,119
"5820",2576,113
"5821",5131,124
"5822",2941,121
"5823",2211,114
"5824",4766,113
"5825",4036,126
"5826",5131,125
"5827",4766,119
"5828",2941,122
"5829",3306,116
"5830",4401,123
"5831",5861,121
"5832",2211,112
"5833",1846,120
"5834",5131,123
"5835",5131,121
"5836",4401,128
"5837",2576,119
"5838",2211,113
"5839",4766,125
"5840",2576,113
"5841",1846,120
"5842",3671,118
"5843",5131,130
"5844",3310,121
"5845",6595,124
"5846",1850,114
"5847",4040,119
"5848",4040,130
"5849",3675,115
"5850",1850,123
"5851",3310,125
"5852",1850,119
"5853",2945,132
"5854",1486,116
"5855",5136,132
"5856",2946,118
"5857",1851,114
"5858",2946,124
"5859",2216,122
"5860",3676,127
"5861",5136,130
"5862",5501,128
"5863",5136,134
"5864",2946,128
"5865",4771,133
"5866",5136,127
"5867",2216,116
"5868",5866,122
"5869",2581,124
"5870",3311,127
"5871",3312,124
"5872",4042,129
"5873",4407,132
"5874",4772,132
"5875",4042,117
"5876",5146,126
"5877",2956,126
"5878",6971,123
"5879",3686,119
"5880",5876,117
"5881",4416,120
"5882",4416,118
"5883",4781,125
"5884",5511,127
"5885",4416,121
"5886",3686,114
"5887",4416,114
"5888",6606,125
"5889",5511,129
"5890",3686,128
"5891",4416,121
"5892",6241,119
"5893",5511,119
"5894",6606,122
"5895",3686,128
"5896",6606,120
"5897",3686,114
"5898",1861,113
"5899",5876,123
"5900",4416,123
"5901",5146,122
"5902",6606,119
"5903",3321,129
"5904",4051,127
"5905",5876,116
"5906",4416,112
"5907",4416,116
"5908",6241,111
"5909",5876,125
"5910",6241,123
"5911",5876,119
"5912",7336,124
"5913",4051,124
"5914",3686,116
"5915",4416,121
"5916",3686,115
"5917",4416,117
"5918",3686,120
"5919",5146,116
"5920",4781,123
"5921",5511,121
"5922",5146,125
"5923",2591,119
"5924",4781,128
"5925",4416,120
"5926",5511,124
"5927",4781,113
"5928",5876,122
"5929",2591,128
"5930",5511,119
"5931",3686,116
"5932",5146,123
"5933",4051,121
"5934",2956,119
"5935",4051,121
"5936",4781,126
"5937",2591,125
"5938",3321,105
"5939",4416,129
"5940",3689,124
"5941",5149,132
"5942",3689,123
"5943",4419,121
"5944",4784,133
"5945",5514,127
"5946",2229,124
"5947",2229,115
"5948",3689,123
"5949",3689,123
"5950",4054,130
"5951",6609,135
"5952",3324,127
"5953",6244,124
"5954",5514,119
"5955",4784,130
"5956",5149,117
"5957",3324,126
"5958",4054,119
"5959",5149,116
"5960",5514,130
"5961",3324,124
"5962",5879,128
"5963",4784,126
"5964",4054,129
"5965",2959,122
"5966",3689,120
"5967",2959,121
"5968",3689,120
"5969",3689,119
"5970",3689,113
"5971",5880,122
"5972",2230,119
"5973",6245,125
"5974",5150,119
"5975",6610,129
"5976",5150,120
"5977",6245,137
"5978",3325,131
"5979",3690,109
"5980",2595,123
"5981",4420,125
"5982",2595,125
"5983",6246,125
"5984",2596,117
"5985",6246,122
"5986",2961,120
"5987",3691,127
"5988",4056,131
"5989",4056,112
"5990",7341,126
"5991",5516,127
"5992",4421,122
"5993",4786,120
"5994",3326,124
"5995",2596,124
"5996",6976,126
"5997",5516,125
"5998",4786,129
"5999",4786,131
"6000",3691,127
"6001",4056,124
"6002",4786,129
"6003",2961,126
"6004",5881,121
"6005",5516,125
"6006",5516,129
"6007",5516,126
"6008",4421,125
"6009",3326,116
"6010",5881,127
"6011",2231,113
"6012",4421,125
"6013",4421,122
"6014",7341,129
"6015",3691,122
"6016",4056,116
"6017",6976,127
"6018",5151,131
"6019",5881,129
"6020",2961,134
"6021",2961,116
"6022",2231,117
"6023",5516,128
"6024",3326,124
"6025",6246,137
"6026",4056,134
"6027",1866,119
"6028",4056,133
"6029",4056,126
"6030",3326,125
"6031",5881,137
"6032",5881,122
"6033",7706,127
"6034",2961,129
"6035",5151,128
"6036",2961,114
"6037",2961,118
"6038",4056,120
"6039",4056,128
"6040",5151,128
"6041",4421,128
"6042",4421,134
"6043",5151,121
"6044",6976,135
"6045",6246,128
"6046",2596,127
"6047",6246,133
"6048",5881,123
"6049",8072,131
"6050",3692,118
"6051",4057,123
"6052",3692,116
"6053",2962,127
"6054",3327,117
"6055",5882,121
"6056",4057,119
"6057",5517,130
"6058",4787,131
"6059",4057,128
"6060",4057,113
"6061",5152,127
"6062",2962,119
"6063",7342,126
"6064",3692,119
"6065",5517,124
"6066",3327,122
"6067",5882,128
"6068",3692,125
"6069",4057,119
"6070",3327,127
"6071",3327,121
"6072",5517,129
"6073",4057,118
"6074",4787,129
"6075",4422,121
"6076",6247,131
"6077",3327,120
"6078",4422,117
"6079",5152,133
"6080",5882,124
"6081",3692,117
"6082",6247,131
"6083",3692,120
"6084",1869,117
"6085",5886,131
"6086",6251,131
"6087",4791,124
"6088",4791,126
"6089",5156,126
"6090",2601,123
"6091",4426,127
"6092",5521,126
"6093",5156,124
"6094",3696,132
"6095",5521,137
"6096",6251,129
"6097",6616,126
"6098",4426,124
"6099",6251,126
"6100",4061,127
"6101",4791,121
"6102",3331,134
"6103",4426,125
"6104",4791,124
"6105",3331,118
"6106",4061,125
"6107",5893,126
"6108",5893,123
"6109",4798,126
"6110",1148,111
"6111",2973,128
"6112",4433,125
"6113",5895,130
"6114",4070,132
"6115",4800,129
"6116",4435,131
"6117",4435,133
"6118",4800,127
"6119",3340,125
"6120",3705,135
"6121",3705,125
"6122",6625,127
"6123",6625,120
"6124",4435,128
"6125",3705,121
"6126",7720,129
"6127",4070,128
"6128",4800,126
"6129",2610,114
"6130",6264,134
"6131",2614,121
"6132",2980,118
"6133",4075,116
"6134",2616,124
"6135",2616,115
"6136",3346,119
"6137",5903,125
"6138",3348,118
"6139",3713,125
"6140",5538,127
"6141",3713,119
"6142",5903,126
"6143",2983,127
"6144",4078,124
"6145",3713,127
"6146",4078,124
"6147",4078,131
"6148",4443,125
"6149",4079,127
"6150",4812,122
"6151",4082,135
"6152",5177,136
"6153",4447,122
"6154",4450,128
"6155",5180,124
"6156",3720,131
"6157",6275,133
"6158",3356,128
"6159",3721,121
"6160",4816,126
"6161",3721,128
"6162",4454,116
"6163",3724,117
"6164",2994,124
"6165",5549,133
"6166",5184,127
"6167",5549,124
"6168",3724,128
"6169",2629,122
"6170",6280,128
"6171",2630,121
"6172",2995,118
"6173",1900,115
"6174",4091,120
"6175",2266,120
"6176",1902,117
"6177",2997,123
"6178",2632,120
"6179",3362,120
"6180",2997,121
"6181",3727,132
"6182",5187,133
"6183",4433,120
"6184",4798,130
"6185",6258,126
"6186",1878,118
"6187",3703,128
"6188",3703,118
"6189",4798,120
"6190",4798,125
"6191",1878,120
"6192",2973,121
"6193",3338,132
"6194",4068,125
"6195",6988,135
"6196",3706,127
"6197",2611,119
"6198",2976,119
"6199",4436,134
"6200",2246,116
"6201",2977,125
"6202",3342,121
"6203",2977,123
"6204",2247,113
"6205",2977,113
"6206",3342,119
"6207",4437,129
"6208",4438,122
"6209",4803,122
"6210",2613,122
"6211",2613,129
"6212",3708,122
"6213",2978,124
"6214",3343,126
"6215",5898,124
"6216",2613,116
"6217",2978,131
"6218",4803,121
"6219",1883,118
"6220",2613,123
"6221",2249,117
"6222",3709,123
"6223",4074,127
"6224",3345,124
"6225",2615,125
"6226",3345,127
"6227",4075,126
"6228",2615,124
"6229",3715,126
"6230",4080,124
"6231",1890,116
"6232",3715,128
"6233",6270,125
"6234",3715,122
"6235",1890,127
"6236",2255,114
"6237",5540,124
"6238",2255,117
"6239",7365,129
"6240",4080,127
"6241",2985,122
"6242",1890,116
"6243",2985,127
"6244",5175,127
"6245",1892,116
"6246",2987,118
"6247",4450,132
"6248",6275,125
"6249",5180,125
"6250",2990,115
"6251",3720,119
"6252",3355,124
"6253",5545,133
"6254",7735,141
"6255",4815,132
"6256",4451,123
"6257",2261,121
"6258",5181,133
"6259",5181,131
"6260",2261,114
"6261",4451,124
"6262",4816,122
"6263",4086,127
"6264",5181,133
"6265",2994,127
"6266",4089,120
"6267",2629,124
"6268",2629,127
"6269",3724,127
"6270",4820,126
"6271",3725,120
"6272",4455,122
"6273",2265,123
"6274",1900,115
"6275",4090,127
"6276",7010,130
"6277",4090,130
"6278",3726,123
"6279",2631,121
"6280",5186,130
"6281",4091,129
"6282",4457,124
"6283",4457,122
"6284",2641,126
"6285",2641,123
"6286",3741,126
"6287",3741,116
"6288",2646,119
"6289",1551,114
"6290",4471,119
"6291",3011,121
"6292",4472,131
"6293",3742,121
"6294",4107,129
"6295",4472,121
"6296",5932,122
"6297",4108,116
"6298",5568,117
"6299",4108,134
"6300",6298,133
"6301",3013,126
"6302",4108,120
"6303",4838,127
"6304",4473,125
"6305",5205,135
"6306",5205,128
"6307",4840,126
"6308",3015,125
"6309",2650,118
"6310",3015,124
"6311",5205,129
"6312",3745,131
"6313",5475,127
"6314",3288,129
"6315",1828,114
"6316",1828,114
"6317",1828,120
"6318",2923,125
"6319",3653,120
"6320",2923,118
"6321",3653,138
"6322",2193,120
"6323",1828,112
"6324",3288,125
"6325",4750,132
"6326",1830,123
"6327",3290,121
