"","SurveyYear","RouteNumStopNum","JulianDate","Pcru","MinAfterSunset","Temperature"
"18416",2007,"470201_6",203,0,99,17
"18417",2007,"470201_7",203,0,105,17
"18418",2007,"470201_8",203,0,112,17
"18419",2007,"470201_9",203,0,119,18
"18420",2007,"470201_10",203,0,126,18
"18421",2007,"470902_1",128,3,53,18
"18422",2007,"470902_2",128,3,65,18
"18423",2007,"470902_3",128,3,71,18
"18424",2007,"470902_4",128,3,77,18
"18425",2007,"470902_5",128,0,83,18
"18426",2007,"470902_6",128,2,89,18
"18427",2007,"470902_7",128,3,95,18
"18428",2007,"470902_8",128,0,101,18
"18429",2007,"470902_9",128,2,107,18
"18430",2007,"470902_10",128,2,113,19
"18431",2007,"470902_1",160,0,65,20
"18432",2007,"470902_2",160,0,77,20
"18433",2007,"470902_3",160,0,83,20
"18434",2007,"470902_4",160,0,89,20
"18435",2007,"470902_5",160,0,95,20
"18436",2007,"470902_6",160,0,101,20
"18437",2007,"470902_7",160,1,107,20
"18438",2007,"470902_8",160,0,113,20
"18439",2007,"470902_9",160,0,119,19
"18440",2007,"470902_10",160,0,120,19
"18441",2007,"470902_1",190,0,32,27
"18442",2007,"470902_2",190,0,44,28
"18443",2007,"470902_3",190,0,50,28
"18444",2007,"470902_4",190,0,56,28
"18445",2007,"470902_5",190,0,62,28
"18446",2007,"470902_6",190,0,68,28
"18447",2007,"470902_7",190,0,74,28
"18448",2007,"470902_8",190,0,80,28
"18449",2007,"470902_9",190,0,86,29
"18450",2007,"470902_10",190,0,87,29
"18511",2007,"470102_1",184,0,89,16
"18512",2007,"470102_2",184,0,95,17
"18513",2007,"470102_3",184,0,104,17
"18514",2007,"470102_4",184,0,112,17
"18515",2007,"470102_5",184,0,120,16
"18516",2007,"470102_6",184,0,128,17
"18517",2007,"470102_7",184,0,135,16
"18518",2007,"470102_8",184,0,142,16
"18519",2007,"470102_9",184,0,149,16
"18520",2007,"470102_10",184,0,157,16
"18521",2007,"470603_1",110,0,31,12
"18522",2007,"470603_2",110,3,43,12
"18523",2007,"470603_3",110,0,70,12
"18524",2007,"470603_4",110,0,83,12
"18525",2007,"470603_5",110,0,90,12
"18526",2007,"470603_6",110,0,99,12
"18527",2007,"470603_7",110,1,108,12
"18528",2007,"470603_8",110,3,118,12
"18529",2007,"470603_9",110,3,127,12
"18530",2007,"470603_10",110,3,136,12
"18531",2007,"470603_1",135,0,126,23
"18532",2007,"470603_2",135,0,134,23
"18533",2007,"470603_3",135,0,106,23
"18534",2007,"470603_4",135,0,97,23
"18535",2007,"470603_5",135,0,90,23
"18536",2007,"470603_6",135,1,43,24
"18537",2007,"470603_7",135,0,53,24
"18538",2007,"470603_8",135,1,61,24
"18539",2007,"470603_9",135,1,68,23
"18540",2007,"470603_10",135,1,134,23
"18541",2007,"470603_1",193,0,122,23
"18542",2007,"470603_2",193,0,130,23
"18543",2007,"470603_3",193,0,97,23
"18544",2007,"470603_4",193,0,88,23
"18545",2007,"470603_5",193,0,80,23
"18546",2007,"470603_6",193,0,38,24
"18547",2007,"470603_7",193,0,46,24
"18548",2007,"470603_8",193,0,55,24
"18549",2007,"470603_9",193,0,63,24
"18550",2007,"470603_10",193,0,71,24
"18694",2007,"470302_1",92,2,63,15
"18695",2007,"470302_2",92,0,71,13
"18696",2007,"470302_3",92,3,79,14
"18697",2007,"470302_4",92,3,91,14
"18698",2007,"470302_5",92,3,98,14
"18699",2007,"470302_6",92,3,106,13
"18700",2007,"470302_7",92,2,116,15
"18701",2007,"470302_8",92,3,124,12
"18702",2007,"470302_9",92,0,132,13
"18703",2007,"470302_10",92,3,140,13
"18704",2007,"470302_1",127,0,20,18
"18705",2007,"470302_2",127,0,27,15
"18706",2007,"470302_3",127,0,34,14
"18707",2007,"470302_4",127,3,42,14
"18708",2007,"470302_5",127,0,50,13
"18709",2007,"470302_6",127,3,64,16
"18710",2007,"470302_7",127,2,72,13
"18711",2007,"470302_8",127,0,81,13
"18712",2007,"470302_9",127,0,89,12
"18713",2007,"470302_10",127,3,97,12
"18922",2007,"470204_1",118,3,35,19
"18923",2007,"470204_2",118,3,48,15
"18924",2007,"470204_3",118,3,55,13
"18925",2007,"470204_4",118,3,64,11
"18926",2007,"470204_5",118,3,74,10
"18927",2007,"470204_6",118,3,83,10
"18928",2007,"470204_7",118,3,92,9
"18929",2007,"470204_8",118,3,101,10
"18930",2007,"470204_9",118,3,110,10
"18931",2007,"470204_10",118,0,119,10
"18932",2007,"470204_1",130,3,27,23
"18933",2007,"470204_2",130,3,35,22
"18934",2007,"470204_3",130,3,45,22
"18935",2007,"470204_4",130,3,57,22
"18936",2007,"470204_5",130,3,68,23
"18937",2007,"470204_6",130,3,78,23
"18938",2007,"470204_7",130,3,87,23
"18939",2007,"470204_8",130,3,95,23
"18940",2007,"470204_9",130,3,103,22
"18941",2007,"470204_10",130,0,110,23
"18942",2007,"470204_1",158,0,52,19
"18943",2007,"470204_2",158,0,62,19
"18944",2007,"470204_3",158,0,70,18
"18945",2007,"470204_4",158,0,80,19
"18946",2007,"470204_5",158,0,93,18
"18947",2007,"470204_6",158,0,102,18
"18948",2007,"470204_9",158,0,129,19
"18949",2007,"470204_10",158,0,137,19
"18950",2007,"470204_1",181,0,47,20
"18951",2007,"470204_2",181,0,56,19
"18952",2007,"470204_3",181,0,63,18
"18953",2007,"470204_4",181,0,73,19
"18954",2007,"470204_5",181,0,83,20
"18955",2007,"470204_6",181,0,91,18
"18956",2007,"470204_7",181,0,101,18
"18957",2007,"470204_8",181,0,109,18
"18958",2007,"470204_9",181,0,116,17
"18959",2007,"470204_10",181,0,123,18
"19099",2002,"470102_10",147,3,118,20
"19100",2002,"470401_1",165,0,33,12
"19101",2002,"470401_2",165,1,42,13
"19102",2002,"470401_3",165,3,50,12
"19103",2002,"470401_4",165,0,58,12
"19104",2002,"470401_5",165,0,66,12
"19105",2002,"470401_6",165,1,74,11
"19106",2002,"470401_7",165,0,81,12
"19107",2002,"470401_8",165,0,89,12
"19108",2002,"470401_9",165,0,96,10
"19109",2002,"470401_10",165,2,104,12
"19110",2002,"470103_1",165,0,23,12
"19111",2002,"470103_2",165,0,33,11
"19112",2002,"470103_3",165,NA,40,NA
"19113",2002,"470103_4",165,0,44,11
"19114",2002,"470103_5",165,0,57,11
"19115",2002,"470103_6",165,0,65,11
"19116",2002,"470103_7",165,0,73,11
"19117",2002,"470103_8",165,0,83,11
"19118",2002,"470103_9",165,0,90,12
"19119",2002,"470103_10",165,0,97,12
"19177",2002,"470803_1",88,3,61,13
"19178",2002,"470803_2",88,0,68,12
"19179",2002,"470803_3",88,3,75,12
"19180",2002,"470803_4",88,3,81,12
"19181",2002,"470803_5",88,0,88,11
"19182",2002,"470803_6",88,0,97,12
"19183",2002,"470803_7",88,1,104,11
"19184",2002,"470803_8",88,1,111,11
"19185",2002,"470803_9",88,3,118,10
"19186",2002,"470803_10",88,1,125,11
"19187",2002,"470803_1",125,3,69,20
"19188",2002,"470803_2",125,3,76,18
"19189",2002,"470803_3",125,3,84,18
"19190",2002,"470803_4",125,3,92,17
"19191",2002,"470803_5",125,3,99,18
"19192",2002,"470803_6",125,2,106,18
"19193",2002,"470803_7",125,3,113,18
"19194",2002,"470803_8",125,3,120,16
"19195",2002,"470803_9",125,3,127,17
"19196",2002,"470803_10",125,3,134,17
"19197",2002,"470803_1",154,0,46,15
"19198",2002,"470803_2",154,0,53,13
"19199",2002,"470803_3",154,0,60,14
"19200",2002,"470803_4",154,0,67,15
"19201",2002,"470803_5",154,1,74,14
"19202",2002,"470803_6",154,0,82,15
"19203",2002,"470803_7",154,0,90,14
"19204",2002,"470803_8",154,0,97,16
"19205",2002,"470803_9",154,0,105,14
"19206",2002,"470803_10",154,0,112,15
"19207",2002,"470803_1",184,0,81,29
"19208",2002,"470803_2",184,0,88,27
"19209",2002,"470803_3",184,0,96,28
"19210",2002,"470803_4",184,0,104,28
"19211",2002,"470803_5",184,0,111,28
"19212",2002,"470803_6",184,0,118,28
"19213",2002,"470803_7",184,0,125,29
"19214",2002,"470803_8",184,0,132,28
"19215",2002,"470803_9",184,0,142,29
"19216",2002,"470803_10",184,0,149,27
"19217",2002,"470102_1",185,0,68,24
"19218",2002,"470102_2",185,0,76,24
"19219",2002,"470102_3",185,0,85,25
"19220",2002,"470102_4",185,0,93,24
"19221",2002,"470102_5",185,0,101,24
"19222",2002,"470102_6",185,0,110,24
"19223",2002,"470102_7",185,0,118,24
"19224",2002,"470102_8",185,0,129,24
"19225",2002,"470102_9",185,0,138,23
"19226",2002,"470102_10",185,0,146,24
"19247",2002,"470401_1",193,0,33,16
"19248",2002,"470401_2",193,0,40,15
"19249",2002,"470401_3",193,0,47,16
"19250",2002,"470401_4",193,0,55,15
"19251",2002,"470401_5",193,0,62,15
"19252",2002,"470401_6",193,0,69,15
"19253",2002,"470401_7",193,0,75,13
"19254",2002,"470401_8",193,0,82,15
"19255",2002,"470401_9",193,0,90,14
"19256",2002,"470401_10",193,0,97,14
"19297",2002,"470203_1",104,2,157,15
"19298",2002,"470203_2",104,0,164,15
"19299",2002,"470203_3",104,0,172,15
"19300",2002,"470203_4",104,1,179,15
"19301",2002,"470203_5",104,1,187,15
"19302",2002,"470203_6",104,2,196,15
"19303",2002,"470203_7",104,2,202,15
"19304",2002,"470203_8",104,3,214,15
"19305",2002,"470203_9",104,3,223,15
"19306",2002,"470203_10",104,1,233,15
"19307",2002,"470203_1",128,2,140,14
"19308",2002,"470203_2",128,2,146,14
"19309",2002,"470203_3",128,0,153,14
"19310",2002,"470203_4",128,0,159,14
"19311",2002,"470203_5",128,1,165,14
"19312",2002,"470203_6",128,2,172,14
"19313",2002,"470203_7",128,3,177,14
"19314",2002,"470203_8",128,1,184,14
"19315",2002,"470203_9",128,3,190,14
"19316",2002,"470203_10",128,0,196,14
"19317",2002,"470103_1",191,0,72,18
"19318",2002,"470103_2",191,0,79,19
"19319",2002,"470103_3",191,0,87,19
"19320",2002,"470103_4",191,0,94,19
"19321",2002,"470103_5",191,0,105,19
"19322",2002,"470103_6",191,0,112,17
"19323",2002,"470103_7",191,0,119,18
"19324",2002,"470103_8",191,0,126,16
"19325",2002,"470103_9",191,0,134,15
"19326",2002,"470103_10",191,0,146,16
"19703",2002,"470202_1",90,3,139,10
"19704",2002,"470202_2",90,0,147,11
"19705",2002,"470202_3",90,2,155,10
"19706",2002,"470202_4",90,0,163,10
"19707",2002,"470202_5",90,3,171,11
"19708",2002,"470202_6",90,0,179,10
"19709",2002,"470202_7",90,1,188,10
"19710",2002,"470202_8",90,1,197,11
"19711",2002,"470202_9",90,3,205,10
"19712",2002,"470202_10",90,1,212,10
"21270",2002,"470104_1",89,2,158,9
"21271",2002,"470104_2",89,2,168,9
"21272",2002,"470104_3",89,2,183,8
"21273",2002,"470104_4",89,1,197,8
"21274",2002,"470104_5",89,1,210,7
"21275",2002,"470104_6",89,1,231,9
"21276",2002,"470104_7",89,2,253,8
"21277",2002,"470104_8",89,0,268,7
"21278",2002,"470104_9",89,1,278,7
"21279",2002,"470104_10",89,1,290,7
"21280",2002,"470702_1",105,3,55,15
"21282",2002,"470702_2",105,3,68,16
"21283",2002,"470702_3",105,3,75,16
"21284",2002,"470702_4",105,1,87,18
"21285",2002,"470702_5",105,3,101,16
"21286",2002,"470702_6",105,2,105,16
"21287",2002,"470702_7",105,0,123,17
"21288",2002,"470702_8",105,1,133,17
"21289",2002,"470702_9",105,3,143,17
"21290",2002,"470702_10",105,3,149,14
"21291",2002,"470702_1",136,2,171,19
"21292",2002,"470702_2",136,0,181,19
"21293",2002,"470702_3",136,2,190,19
"21294",2002,"470702_4",136,0,199,19
"21295",2002,"470702_5",136,2,207,19
"21296",2002,"470702_6",136,1,216,18
"21297",2002,"470702_7",136,1,225,17
"21298",2002,"470702_8",136,1,236,18
"21299",2002,"470702_9",136,1,247,19
"21300",2002,"470702_10",136,2,256,20
"21318",2002,"470104_1",126,2,101,13
"21319",2002,"470104_2",126,2,123,13
"21320",2002,"470104_3",126,2,134,11
"21321",2002,"470104_4",126,2,143,13
"21322",2002,"470104_5",126,3,155,12
"21323",2002,"470104_6",126,2,170,9
"21324",2002,"470104_7",126,1,183,10
"21325",2002,"470104_8",126,1,190,10
"21326",2002,"470104_9",126,1,206,11
"21327",2002,"470104_10",126,1,221,9
"21328",2002,"470104_1",164,0,-22,12
"21329",2002,"470104_2",164,0,-10,12
"21330",2002,"470104_3",164,0,5,12
"21331",2002,"470104_4",164,1,18,12
"21332",2002,"470104_5",164,2,37,11
"21333",2002,"470104_6",164,0,48,11
"21334",2002,"470104_7",164,0,68,11
"21335",2002,"470104_8",164,0,83,12
"21336",2002,"470104_9",164,0,94,12
"21337",2002,"470104_10",164,0,105,13
"21338",2002,"470104_1",184,0,140,26
"21339",2002,"470104_2",184,0,150,26
"21340",2002,"470104_3",184,1,167,26
"21341",2002,"470104_4",184,1,185,26
"21342",2002,"470104_5",184,1,200,26
"21343",2002,"470104_6",184,0,215,26
"21344",2002,"470104_7",184,0,236,26
"21345",2002,"470104_8",184,0,250,26
"21346",2002,"470104_9",184,0,262,26
"21347",2002,"470104_10",184,0,273,26
"22178",2004,"470401_1",167,1,31,19
"22179",2004,"470401_2",167,3,40,18
"22180",2004,"470401_3",167,2,48,17
"22181",2004,"470401_4",167,0,57,17
"22182",2004,"470401_5",167,0,66,17
"22183",2004,"470401_6",167,1,74,17
"22184",2004,"470401_7",167,0,83,16
"22185",2004,"470401_8",167,0,91,17
"22186",2004,"470401_9",167,0,102,17
"22187",2004,"470401_10",167,3,111,19
"22349",2004,"470204_1",120,2,68,12
"22350",2004,"470204_2",120,2,78,12
"22351",2004,"470204_3",120,3,87,12
"22352",2004,"470204_4",120,3,94,12
"22353",2004,"470204_5",120,2,100,12
"22354",2004,"470204_6",120,3,110,12
"22355",2004,"470204_7",120,2,133,13
"22356",2004,"470204_8",120,2,142,13
"22357",2004,"470204_9",120,2,147,13
"22358",2004,"470204_10",120,0,154,14
"22359",2004,"470204_1",155,0,61,13
"22360",2004,"470204_2",155,1,72,13
"22361",2004,"470204_3",155,0,82,13
"22362",2004,"470204_4",155,0,92,13
"22363",2004,"470204_5",155,0,102,13
"22364",2004,"470204_6",155,0,114,13
"22365",2004,"470204_7",155,0,141,13
"22366",2004,"470204_8",155,0,148,13
"22367",2004,"470204_9",155,0,155,13
"22368",2004,"470204_10",155,0,163,12
"22369",2004,"470204_1",184,0,32,21
"22370",2004,"470204_2",184,0,40,21
"22371",2004,"470204_3",184,0,49,21
"22372",2004,"470204_4",184,0,56,21
"22373",2004,"470204_5",184,0,67,21
"22374",2004,"470204_6",184,0,74,20
"22375",2004,"470204_7",184,0,81,21
"22376",2004,"470204_8",184,0,87,21
"22377",2004,"470204_9",184,0,93,20
"22378",2004,"470204_10",184,0,99,21
"22379",2004,"470503_1",167,0,-8,26
"22380",2004,"470503_2",167,0,0,26
"22381",2004,"470503_3",167,0,8,25
"22382",2004,"470503_4",167,0,17,25
"22383",2004,"470503_5",167,0,25,24
"22384",2004,"470503_6",167,0,35,25
"22385",2004,"470503_7",167,0,45,25
"22386",2004,"470503_8",167,0,55,24
"22387",2004,"470503_9",167,0,64,24
"22388",2004,"470503_10",167,0,75,28
"22419",2004,"470503_1",189,0,77,21
"22420",2004,"470503_2",189,0,84,21
"22421",2004,"470503_3",189,0,92,21
"22422",2004,"470503_4",189,0,100,21
"22423",2004,"470503_5",189,0,107,21
"22424",2004,"470503_6",189,0,115,20
"22425",2004,"470503_7",189,0,122,21
"22426",2004,"470503_8",189,1,130,21
"22427",2004,"470503_9",189,0,137,21
"22428",2004,"470503_10",189,0,146,21
"22429",2004,"470401_1",189,0,27,20
"22430",2004,"470401_2",189,1,35,21
"22431",2004,"470401_3",189,0,43,20
"22432",2004,"470401_4",189,0,52,20
"22433",2004,"470401_5",189,1,61,20
"22434",2004,"470401_6",189,0,68,18
"22435",2004,"470401_7",189,0,76,20
"22436",2004,"470401_8",189,0,84,19
"22437",2004,"470401_9",189,0,91,19
"22438",2004,"470401_10",189,1,100,19
"22517",2002,"470204_10",175,0,118,25
"22985",2002,"470204_9",175,0,109,25
"23424",2004,"470104_9",182,0,124,19
"23433",2004,"470104_1",121,1,61,15
"23434",2004,"470104_2",121,1,75,15
"23435",2004,"470104_3",121,1,91,15
"23436",2004,"470104_4",121,1,106,14
"23437",2004,"470104_5",121,1,121,14
"23438",2004,"470104_6",121,1,135,14
"23439",2004,"470104_7",121,0,156,14
"23440",2004,"470104_8",121,0,176,14
"23441",2004,"470104_9",121,0,200,12
"23442",2004,"470104_10",121,0,226,12
"23443",2004,"470104_1",159,0,40,10
"23444",2004,"470104_2",159,0,55,10
"23445",2004,"470104_3",159,0,66,9
"23446",2004,"470104_4",159,0,75,9
"23447",2004,"470104_5",159,0,90,10
"23448",2004,"470104_6",159,0,159,10
"23449",2004,"470104_7",159,0,180,10
"23450",2004,"470104_8",159,0,195,10
"23451",2004,"470104_9",159,0,205,11
"23452",2004,"470104_10",159,0,212,10
"23453",2004,"470104_1",182,0,29,19
"23454",2004,"470104_2",182,0,44,19
"23455",2004,"470104_3",182,0,57,19
"23456",2004,"470104_4",182,0,69,18
"23457",2004,"470104_5",182,0,79,18
"23458",2004,"470104_6",182,0,93,17
"23459",2004,"470104_7",182,0,104,17
"23460",2004,"470104_8",182,0,114,18
"23461",2004,"470104_10",182,0,135,19
"23552",2004,"470302_1",108,1,81,16
"23553",2004,"470302_2",108,3,88,16
"23554",2004,"470302_3",108,3,94,16
"23555",2004,"470302_4",108,3,101,16
"23556",2004,"470302_5",108,1,109,16
"23557",2004,"470302_6",108,2,116,14
"23558",2004,"470302_7",108,3,125,14
"23559",2004,"470302_8",108,3,132,16
"23560",2004,"470302_9",108,3,140,15
"23561",2002,"470204_8",175,0,101,25
"23562",2004,"470302_10",108,3,147,14
"23563",2004,"470302_1",132,2,93,15
"23564",2004,"470302_2",132,3,102,17
"23565",2004,"470302_3",132,2,109,16
"23566",2004,"470302_4",132,3,116,16
"23567",2004,"470302_5",132,3,124,16
"23568",2004,"470302_6",132,3,132,17
"23569",2004,"470302_7",132,3,140,14
"23570",2004,"470302_8",132,2,147,17
"23571",2004,"470302_9",132,3,155,16
"23572",2004,"470302_10",132,3,162,15
"23573",2004,"470302_1",160,0,85,21
"23574",2004,"470302_2",160,0,93,21
"23575",2004,"470302_3",160,1,100,21
"23576",2004,"470302_4",160,1,109,22
"23577",2004,"470302_5",160,0,117,24
"23578",2004,"470302_6",160,0,125,20
"23579",2004,"470302_7",160,0,133,19
"23580",2004,"470302_8",160,0,140,21
"23581",2004,"470302_9",160,0,148,21
"23582",2004,"470302_10",160,1,156,21
"23583",2004,"470302_1",188,0,103,14
"23584",2004,"470302_2",188,0,111,16
"23585",2004,"470302_3",188,0,119,14
"23586",2004,"470302_4",188,0,127,13
"23587",2004,"470302_5",188,0,135,15
"23588",2004,"470302_6",188,0,143,15
"23589",2004,"470302_7",188,0,151,14
"23590",2004,"470302_8",188,0,158,14
"23591",2004,"470302_9",188,0,166,14
"23592",2004,"470302_10",188,0,173,13
"23643",2002,"470204_1",175,0,35,26
"23644",2002,"470204_2",175,0,52,26
"23645",2002,"470204_3",175,0,60,26
"23646",2002,"470204_4",175,0,68,26
"23647",2002,"470204_5",175,0,76,26
"23648",2002,"470204_6",175,0,85,25
"23649",2002,"470204_7",175,0,93,25
"23650",2003,"470206_1",115,3,59,11
"23651",2003,"470206_2",115,0,67,10
"23652",2003,"470206_3",115,0,74,10
"23653",2003,"470206_4",115,0,80,10
"23654",2003,"470206_5",115,0,88,11
"23655",2003,"470206_6",115,0,95,10
"23656",2003,"470206_7",115,0,102,9
"23657",2003,"470206_8",115,0,109,9
"23658",2003,"470206_9",115,0,117,8
"23659",2003,"470206_10",115,0,120,7
"23660",2003,"470206_1",129,3,57,13
"23661",2003,"470206_2",129,0,66,13
"23662",2003,"470206_3",129,0,73,12
"23663",2003,"470206_4",129,0,79,13
"23664",2003,"470206_5",129,0,88,12
"23665",2003,"470206_6",129,0,95,12
"23666",2003,"470206_7",129,0,103,11
"23667",2003,"470206_8",129,0,110,11
"23668",2003,"470206_9",129,0,117,11
"23669",2003,"470206_10",129,0,119,9
"23670",2003,"470302_1",105,3,103,18
"23671",2003,"470302_2",105,2,113,16
"23672",2003,"470302_3",105,1,122,16
"23673",2003,"470302_4",105,3,129,16
"23674",2003,"470302_5",105,1,137,18
"23675",2003,"470302_6",105,3,144,16
"23676",2003,"470302_7",105,3,152,16
"23677",2003,"470302_8",105,2,160,18
"23678",2003,"470302_9",105,0,167,15
"23679",2003,"470302_10",105,3,174,16
"23680",2003,"470302_1",127,3,90,13
"23681",2003,"470302_2",127,3,98,14
"23682",2003,"470302_3",127,2,105,13
"23683",2003,"470302_4",127,3,113,13
"23684",2003,"470302_5",127,1,121,13
"23685",2003,"470302_6",127,2,130,14
"23686",2003,"470302_7",127,3,138,13
"23687",2003,"470302_8",127,2,145,14
"23688",2003,"470302_9",127,1,153,13
"23689",2003,"470302_10",127,3,160,13
"23690",2003,"470302_1",157,0,75,14
"23691",2003,"470302_2",157,1,83,15
"23692",2003,"470302_3",157,1,91,14
"23693",2003,"470302_4",157,1,98,14
"23694",2003,"470302_5",157,0,106,14
"23695",2003,"470302_6",157,3,114,14
"23696",2003,"470302_7",157,1,123,13
"23697",2003,"470302_8",157,1,130,13
"23698",2003,"470302_9",157,1,139,14
"23699",2003,"470302_10",157,1,147,13
"23700",2003,"470302_1",183,0,108,21
"23701",2003,"470302_2",183,0,117,21
"23702",2003,"470302_3",183,0,126,20
"23703",2003,"470302_4",183,0,134,19
"23704",2003,"470302_5",183,0,141,20
"23705",2003,"470302_6",183,0,148,20
"23706",2003,"470302_7",183,0,157,19
"23707",2003,"470302_8",183,0,166,18
"23708",2003,"470302_9",183,0,175,19
"23709",2003,"470302_10",183,0,183,19
"23710",2003,"470402_1",115,1,35,11
"23711",2003,"470402_2",115,3,45,10
"23712",2003,"470402_3",115,3,53,9
"23713",2003,"470402_4",115,3,61,10
"23714",2003,"470402_5",115,0,69,9
"23715",2003,"470402_6",115,3,76,9
"23716",2003,"470402_7",115,3,85,9
"23717",2003,"470402_8",115,3,92,9
"23718",2003,"470402_9",115,0,100,9
"23719",2003,"470402_10",115,0,108,8
"23720",2004,"470202_6",134,0,152,18
"23920",2003,"470402_1",138,3,34,9
"23921",2003,"470402_2",138,3,43,11
"23922",2003,"470402_3",138,3,51,11
"23923",2003,"470402_4",138,3,58,10
"23924",2003,"470402_5",138,3,65,11
"23925",2003,"470402_6",138,3,72,6
"23926",2003,"470402_7",138,1,79,10
"23927",2003,"470402_8",138,3,86,11
"23928",2003,"470402_9",138,2,93,9
"23929",2003,"470402_10",138,0,100,10
"23930",2003,"470402_1",162,3,42,17
"23931",2003,"470402_2",162,3,51,17
"23932",2003,"470402_3",162,3,59,17
"23933",2003,"470402_4",162,3,67,17
"23934",2003,"470402_5",162,2,75,17
"23935",2003,"470402_6",162,3,82,17
"23936",2003,"470402_7",162,0,90,17
"23937",2003,"470402_8",162,1,98,18
"23938",2003,"470402_9",162,0,105,17
"23939",2003,"470402_10",162,0,112,16
"23940",2003,"470402_1",194,0,54,13
"23941",2003,"470402_2",194,0,62,15
"23942",2003,"470402_3",194,0,72,15
"23943",2003,"470402_4",194,0,79,16
"23944",2003,"470402_5",194,0,86,18
"23945",2003,"470402_6",194,0,93,14
"23946",2003,"470402_7",194,0,101,14
"23947",2003,"470402_8",194,0,108,15
"23948",2003,"470402_9",194,0,116,14
"23949",2003,"470402_10",194,0,123,15
"23950",2003,"470702_1",111,3,67,17
"23951",2003,"470702_2",111,3,80,19
"23952",2003,"470702_3",111,0,91,17
"23953",2003,"470702_4",111,0,104,17
"23954",2003,"470702_5",111,1,113,14
"23955",2003,"470702_6",111,0,124,15
"23956",2003,"470702_7",111,0,132,15
"23957",2003,"470702_8",111,0,140,15
"23958",2003,"470702_9",111,3,151,15
"23959",2003,"470702_10",111,2,162,15
"23960",2003,"470702_1",128,3,56,17
"23961",2003,"470702_2",128,2,66,17
"23962",2003,"470702_3",128,3,76,17
"23963",2003,"470702_4",128,0,85,17
"23964",2003,"470702_5",128,3,96,16
"23965",2003,"470702_6",128,0,106,15
"23966",2003,"470702_7",128,0,113,15
"23967",2003,"470702_8",128,0,124,14
"23968",2003,"470702_9",128,3,134,13
"23969",2003,"470702_10",128,3,143,13
"23970",2003,"470702_1",159,3,66,15
"23971",2003,"470702_2",159,0,78,17
"23972",2003,"470702_3",159,0,90,18
"23973",2003,"470702_4",159,0,102,18
"23974",2003,"470702_5",159,3,110,18
"23975",2003,"470702_6",159,1,126,18
"23976",2003,"470702_7",159,2,138,19
"23977",2003,"470702_8",159,1,149,17
"23978",2003,"470702_9",159,1,158,17
"23979",2003,"470702_10",159,1,169,18
"23980",2003,"470702_1",195,0,32,18
"23981",2003,"470702_2",195,0,44,17
"23982",2003,"470702_3",195,0,54,17
"23983",2003,"470702_4",195,0,64,17
"23984",2003,"470702_5",195,0,73,17
"23985",2003,"470702_6",195,0,82,17
"23986",2003,"470702_7",195,0,99,17
"23987",2003,"470702_8",195,0,109,17
"23988",2003,"470702_9",195,0,114,17
"23989",2003,"470702_10",195,0,129,17
"23990",2004,"470202_1",134,3,103,19
"23991",2004,"470202_2",134,3,116,19
"23992",2004,"470202_3",134,3,125,17
"23993",2004,"470202_4",134,3,136,18
"23994",2004,"470202_5",134,3,144,18
"23995",2004,"470202_7",134,2,161,18
"23996",2004,"470202_8",134,0,172,18
"23997",2004,"470202_9",134,2,180,18
"23998",2004,"470202_10",134,0,191,18
"23999",2004,"470202_1",161,3,33,27
"24000",2004,"470202_2",161,2,45,26
"24001",2004,"470202_3",161,2,57,25
"24002",2004,"470202_4",161,0,64,25
"24003",2004,"470202_5",161,0,73,25
"24004",2004,"470202_6",161,0,83,25
"24005",2004,"470202_7",161,0,97,25
"24006",2004,"470202_8",161,1,105,25
"24007",2004,"470202_9",161,0,118,25
"24008",2004,"470202_10",161,0,133,26
"24009",2004,"470202_1",195,0,18,17
"24010",2004,"470202_2",195,0,25,17
"24011",2004,"470202_3",195,0,32,17
"24012",2004,"470202_4",195,0,40,17
"24013",2004,"470202_5",195,0,50,18
"24014",2004,"470202_6",195,0,59,18
"24015",2004,"470202_7",195,0,65,18
"24016",2004,"470202_8",195,0,72,18
"24017",2004,"470202_9",195,0,80,18
"24018",2004,"470202_10",195,0,86,18
"24019",2004,"470402_1",113,3,40,14
"24020",2004,"470402_2",113,3,49,14
"24021",2004,"470402_3",113,3,57,15
"24022",2004,"470402_4",113,3,65,14
"24023",2004,"470402_5",113,3,72,14
"24024",2004,"470402_6",113,3,79,14
"24025",2004,"470402_7",113,0,88,15
"24026",2004,"470402_8",113,1,94,14
"24027",2004,"470402_9",113,0,101,14
"24028",2004,"470402_10",113,0,110,14
"24029",2004,"470402_1",138,3,45,16
"24030",2004,"470402_2",138,3,52,16
"24031",2004,"470402_3",138,3,61,16
"24032",2004,"470402_4",138,3,69,16
"24033",2004,"470402_5",138,3,77,16
"24034",2004,"470402_6",138,3,84,17
"24035",2004,"470402_7",138,3,92,17
"24036",2004,"470402_8",138,1,100,16
"24037",2004,"470402_9",138,0,107,15
"24038",2004,"470402_10",138,0,114,16
"24039",2004,"470402_1",168,3,48,16
"24040",2004,"470402_2",168,0,56,19
"24041",2004,"470402_3",168,0,63,17
"24042",2004,"470402_4",168,0,71,19
"24043",2004,"470402_5",168,0,78,19
"24044",2004,"470402_6",168,1,84,15
"24045",2004,"470402_7",168,0,91,16
"24046",2004,"470402_8",168,0,99,16
"24047",2004,"470402_9",168,0,107,17
"24048",2004,"470402_10",168,0,114,16
