"","Source","Time","Ener"
"12894","COUP.554",721156,5.31
"12895","COUP.554",721207,3.86
"12896","COUP.554",721222,4.1
"12897","COUP.554",721251,4.65
"12898","COUP.554",721254,6.27
"12899","COUP.554",721291,1.05
"12900","COUP.554",721326,6.33
"12901","COUP.554",721332,2.77
"12902","COUP.554",721335,2.2
"12903","COUP.554",721414,5.06
"12904","COUP.554",721452,4.49
"12905","COUP.554",721464,5.23
"12906","COUP.554",721486,2.65
"12907","COUP.554",721530,2.95
"12908","COUP.554",721533,4.56
"12909","COUP.554",721543,5.5
"12910","COUP.554",721590,5.54
"12911","COUP.554",721624,2.3
"12912","COUP.554",721712,3.02
"12913","COUP.554",721722,2.37
"12914","COUP.554",721731,3.39
"12915","COUP.554",721781,3.97
"12916","COUP.554",721888,4.32
"12917","COUP.554",721891,3.18
"12918","COUP.554",721894,3.89
"12919","COUP.554",721901,3.46
"12920","COUP.554",721954,4.64
"12921","COUP.554",722045,3.7
"12922","COUP.554",722114,3.36
"12923","COUP.554",722130,3.77
"12924","COUP.554",722136,3.65
"12925","COUP.554",722199,2.84
"12926","COUP.554",722227,3.51
"12927","COUP.554",722384,3.12
"12928","COUP.554",722391,7.15
"12929","COUP.554",722432,5.48
"12930","COUP.554",722441,4.58
"12931","COUP.554",722450,6.47
"12932","COUP.554",722485,8
"12933","COUP.554",722560,1.84
"12934","COUP.554",722607,3.69
"12935","COUP.554",722768,2.54
"12936","COUP.554",722774,3.96
"12937","COUP.554",722837,6.15
"12938","COUP.554",722840,3.54
"12939","COUP.554",722874,3.28
"12940","COUP.554",722909,4.7
"12941","COUP.554",723057,2.89
"12942","COUP.554",723101,3.87
"12943","COUP.554",723104,3.34
"12944","COUP.554",723119,1.69
"12945","COUP.554",723192,3.38
"12946","COUP.554",723214,3.4
"12947","COUP.554",723223,4.75
"12948","COUP.554",723342,1.88
"12949","COUP.554",723355,6.05
"12950","COUP.554",723364,2.16
"12951","COUP.554",723402,2.65
"12952","COUP.554",723465,3.7
"12953","COUP.554",723525,3.77
"12954","COUP.554",723534,2.04
"12955","COUP.554",723540,2.45
"12956","COUP.554",723600,3.65
"12957","COUP.554",723631,3.04
"12958","COUP.554",723647,2.68
"12959","COUP.554",723770,3.32
"12960","COUP.554",723779,2.61
"12961","COUP.554",723788,3.98
"12962","COUP.554",723814,3.1
"12963","COUP.554",723895,2.91
"12964","COUP.554",723914,4.23
"12965","COUP.554",723917,6.61
"12966","COUP.554",723974,2.9
"12967","COUP.554",723986,3.72
"12968","COUP.554",724068,1.92
"12969","COUP.554",724181,2.35
"12970","COUP.554",724194,4.53
"12971","COUP.554",724228,4.44
"12972","COUP.554",724235,6.14
"12973","COUP.554",724326,2.52
"12974","COUP.554",724414,3.47
"12975","COUP.554",724417,6.02
"12976","COUP.554",724533,2.18
"12977","COUP.554",724549,3.15
"12978","COUP.554",724583,6.11
"12979","COUP.554",724596,4.93
"12980","COUP.554",724602,4.86
"12981","COUP.554",724655,5.8
"12982","COUP.554",724731,2.34
"12983","COUP.554",724759,4.45
"12984","COUP.554",724860,3
"12985","COUP.554",724960,2.79
"12986","COUP.554",725032,2.94
"12987","COUP.554",725054,5.25
"12988","COUP.554",725076,3.19
"12989","COUP.554",725152,3.08
"12990","COUP.554",725158,5.72
"12991","COUP.554",725167,8.08
"12992","COUP.554",725177,3.15
"12993","COUP.554",725230,3.7
"12994","COUP.554",725236,2.66
"12995","COUP.554",725302,5.47
"12996","COUP.554",725306,3.31
"12997","COUP.554",725321,3.2
"12998","COUP.554",725362,6.55
"12999","COUP.554",725453,4.21
"13000","COUP.554",725466,3.72
"13001","COUP.554",725485,2.36
"13002","COUP.554",725494,3.56
"13003","COUP.554",725563,1.79
"13004","COUP.554",725591,3.91
"13005","COUP.554",725686,4.53
"13006","COUP.554",725726,3.24
"13007","COUP.554",725780,3.36
"13008","COUP.554",725808,4.39
"13009","COUP.554",725811,5.18
"13010","COUP.554",725849,3.56
"13011","COUP.554",725975,4.5
"13012","COUP.554",726028,6.69
"13013","COUP.554",726044,2.54
"13014","COUP.554",726094,2.67
"13015","COUP.554",726179,2.96
"13016","COUP.554",726207,3.1
"13017","COUP.554",726232,3.31
"13018","COUP.554",726509,3.59
"13019","COUP.554",726565,4.3
"13020","COUP.554",726571,4.68
"13021","COUP.554",726581,4.15
"13022","COUP.554",726593,1.95
"13023","COUP.554",726634,3.07
"13024","COUP.554",726757,3.17
"13025","COUP.554",726807,1.92
"13026","COUP.554",726820,2.65
"13027","COUP.554",726838,4.14
"13028","COUP.554",726889,3.78
"13029","COUP.554",726917,3.21
"13030","COUP.554",726955,3.79
"13031","COUP.554",726973,4.62
"13032","COUP.554",727002,6.09
"13033","COUP.554",727058,6.62
"13034","COUP.554",727065,2.38
"13035","COUP.554",727112,2.82
"13036","COUP.554",727190,5.98
"13037","COUP.554",727200,4.32
"13038","COUP.554",727262,3.82
"13039","COUP.554",727360,3.98
"13040","COUP.554",727441,2.85
"13041","COUP.554",727441,2.75
"13042","COUP.554",727473,3.25
"13043","COUP.554",727586,3.07
"13044","COUP.554",727595,1.88
"13045","COUP.554",727617,3.19
"13046","COUP.554",727636,4.73
"13047","COUP.554",727664,3.23
"13048","COUP.554",727727,4.03
"13049","COUP.554",727737,4.05
"13050","COUP.554",727746,2.29
"13051","COUP.554",727765,5.14
"13052","COUP.554",727787,2.56
"13053","COUP.554",727809,3.17
"13054","COUP.554",727825,8.93
"13055","COUP.554",727884,4.02
"13056","COUP.554",727916,3.96
"13057","COUP.554",727966,4.63
"13058","COUP.554",728123,3.65
"13059","COUP.554",728264,5.64
"13060","COUP.554",728293,2.57
"13061","COUP.554",728318,3.55
"13062","COUP.554",728337,2.42
"13063","COUP.554",728343,3.3
"13064","COUP.554",728381,4.04
"13065","COUP.554",728399,3.24
"13066","COUP.554",728557,8.94
"13067","COUP.554",728585,3.43
"13068","COUP.554",728616,7.23
"13069","COUP.554",728660,4.82
"13070","COUP.554",728688,4.42
"13071","COUP.554",728754,5.47
"13072","COUP.554",728780,3.45
"13073","COUP.554",728802,3.29
"13074","COUP.554",728830,7.63
"13075","COUP.554",728880,6.18
"13076","COUP.554",728962,4.87
"13077","COUP.554",729006,5.94
"13078","COUP.554",729091,2.59
"13079","COUP.554",729097,4.34
"13080","COUP.554",729131,2.19
"13081","COUP.554",729222,8.22
"13082","COUP.554",729226,2.48
"13083","COUP.554",729307,3.64
"13084","COUP.554",729329,3.76
"13085","COUP.554",729433,3.48
"13086","COUP.554",729449,1.79
"13087","COUP.554",729559,4.91
"13088","COUP.554",729562,4.19
"13089","COUP.554",729656,3.03
"13090","COUP.554",729700,3.43
"13091","COUP.554",729756,8.16
"13092","COUP.554",729791,4.1
"13093","COUP.554",729810,3.06
"13094","COUP.554",729819,2.28
"13095","COUP.554",729844,3.53
"13096","COUP.554",729860,3.32
"13097","COUP.554",729882,3.91
"13098","COUP.554",729885,6.29
"13099","COUP.554",729904,2.83
"13100","COUP.554",729973,1.98
"13101","COUP.554",730033,3
"13102","COUP.554",730052,3.43
"13103","COUP.554",730061,3.96
"13104","COUP.554",730221,4.83
"13105","COUP.554",730294,4.68
"13106","COUP.554",730316,2.44
"13107","COUP.554",730341,3.68
"13108","COUP.554",730385,2.74
"13109","COUP.554",730447,5.73
"13110","COUP.554",730473,6.56
"13111","COUP.554",730517,3.72
"13112","COUP.554",730595,4
"13113","COUP.554",730699,4.38
"13114","COUP.554",730727,5.78
"13115","COUP.554",730771,3.34
"13116","COUP.554",730777,1.45
"13117","COUP.554",730796,3.23
"13118","COUP.554",730834,5.02
"13119","COUP.554",730890,5.09
"13120","COUP.554",730893,3.43
"13121","COUP.554",730919,1.73
"13122","COUP.554",730978,4.95
"13123","COUP.554",731085,2.77
"13124","COUP.554",731101,8.94
"13125","COUP.554",731148,1.75
"13126","COUP.554",731179,5.57
"13127","COUP.554",731226,2.44
"13128","COUP.554",731230,3.4
"13129","COUP.554",731261,4.19
"13130","COUP.554",731274,2.35
"13131","COUP.554",731292,5.07
"13132","COUP.554",731380,5.65
"13133","COUP.554",731412,4.53
"13134","COUP.554",731418,5.24
"13135","COUP.554",731475,4.28
"13136","COUP.554",731487,2.6
"13137","COUP.554",731490,4.05
"13138","COUP.554",731531,3.25
"13139","COUP.554",731550,3.19
"13140","COUP.554",731569,4.49
"13141","COUP.554",731594,3.73
"13142","COUP.554",731597,2.73
"13143","COUP.554",731641,4.96
"13144","COUP.554",731647,3.64
"13145","COUP.554",731698,3.57
"13146","COUP.554",731742,6.28
"13147","COUP.554",731823,5.91
"13148","COUP.554",731864,1.38
"13149","COUP.554",731867,2.41
"13150","COUP.554",731974,2.88
"13151","COUP.554",732065,4.28
"13152","COUP.554",732153,7.72
"13153","COUP.554",732225,4.06
"13154","COUP.554",732254,4.53
"13155","COUP.554",732257,3.93
"13156","COUP.554",732263,3.55
"13157","COUP.554",732398,2.72
"13158","COUP.554",732404,2.43
"13159","COUP.554",732574,4.64
"13160","COUP.554",732586,4.83
"13161","COUP.554",732608,2.52
"13162","COUP.554",732624,3.15
"13163","COUP.554",732640,5.27
"13164","COUP.554",732662,3.33
"13165","COUP.554",732665,3.23
"13166","COUP.554",732825,8.23
"13167","COUP.554",732828,2.9
"13168","COUP.554",732919,2.27
"13169","COUP.554",732929,1.74
"13170","COUP.554",732985,2.54
"13171","COUP.554",732989,2.09
"13172","COUP.554",733070,3.79
"13173","COUP.554",733076,3.23
"13174","COUP.554",733111,3.17
"13175","COUP.554",733193,5.26
"13176","COUP.554",733234,2.8
"13177","COUP.554",733325,4.28
"13178","COUP.554",733378,5.5
"13179","COUP.554",733406,1.73
"13180","COUP.554",733431,3.19
"13181","COUP.554",733485,3.34
"13182","COUP.554",733504,5.07
"13183","COUP.554",733510,2.01
"13184","COUP.554",733554,5.08
"13185","COUP.554",733582,4.24
"13186","COUP.554",733588,3.41
"13187","COUP.554",733620,6.53
"13188","COUP.554",733661,5.02
"13189","COUP.554",733683,3.66
"13190","COUP.554",733717,4.46
"13191","COUP.554",733767,3.25
"13192","COUP.554",733780,3.53
"13193","COUP.554",733827,3.33
"13194","COUP.554",733862,3.91
"13195","COUP.554",733893,5.25
"13196","COUP.554",733909,5.2
"13197","COUP.554",733947,2.43
"13198","COUP.554",733956,4.36
"13199","COUP.554",734038,5.04
"13200","COUP.554",734053,3.59
"13201","COUP.554",734110,5.33
"13202","COUP.554",734122,6.75
"13203","COUP.554",734254,1.74
"13204","COUP.554",734279,4.39
"13205","COUP.554",734301,2.14
"13206","COUP.554",734305,4.61
"13207","COUP.554",734323,2.92
"13208","COUP.554",734433,5.69
"13209","COUP.554",734449,1.66
"13210","COUP.554",734528,1.7
"13211","COUP.554",734531,3.14
"13212","COUP.554",734559,1.74
"13213","COUP.554",734562,4.53
"13214","COUP.554",734600,2.22
"13215","COUP.554",734694,3.08
"13216","COUP.554",734763,3.68
"13217","COUP.554",734813,2.68
"13218","COUP.554",734842,2.47
"13219","COUP.554",734895,4.9
"13220","COUP.554",734974,4.86
"13221","COUP.554",735002,1.59
"13222","COUP.554",735014,5.04
"13223","COUP.554",735084,1.78
"13224","COUP.554",735099,4.23
"13225","COUP.554",735121,4.2
"13226","COUP.554",735124,4.46
"13227","COUP.554",735140,6.67
"13228","COUP.554",735150,3.03
"13229","COUP.554",735266,3.58
"13230","COUP.554",735294,3.37
"13231","COUP.554",735303,4.22
"13232","COUP.554",735401,4.4
"13233","COUP.554",735413,2.79
"13234","COUP.554",735508,3.42
"13235","COUP.554",735583,2.86
"13236","COUP.554",735586,3.36
"13237","COUP.554",735602,3.12
"13238","COUP.554",735636,3.68
"13239","COUP.554",735753,4.27
"13240","COUP.554",735778,3.16
"13241","COUP.554",735828,1.99
"13242","COUP.554",735856,5.91
"13243","COUP.554",735859,5.44
"13244","COUP.554",735991,5.14
"13245","COUP.554",736026,3.47
"13246","COUP.554",736045,3.41
"13247","COUP.554",736098,3.52
"13248","COUP.554",736114,5.25
"13249","COUP.554",736136,2.79
"13250","COUP.554",736183,1.97
"13251","COUP.554",736195,5.04
"13252","COUP.554",736230,4.99
"13253","COUP.554",736327,2.45
"13254","COUP.554",736346,4.77
"13255","COUP.554",736349,3.34
"13256","COUP.554",736400,5.52
"13257","COUP.554",736428,4.83
"13258","COUP.554",736450,4.75
"13259","COUP.554",736466,3.65
"13260","COUP.554",736484,2.92
"13261","COUP.554",736535,2.27
"13262","COUP.554",736623,3.68
"13263","COUP.554",736626,2.62
"13264","COUP.554",736629,4.09
"13265","COUP.554",736673,3
"13266","COUP.554",736742,5.03
"13267","COUP.554",736792,3.89
"13268","COUP.554",736861,4.53
"13269","COUP.554",736915,4
"13270","COUP.554",736930,4.29
"13271","COUP.554",736965,2.56
"13272","COUP.554",736996,3.02
"13273","COUP.554",737037,3.45
"13274","COUP.554",737040,2.86
"13275","COUP.554",737084,4.12
"13276","COUP.554",737113,3.85
"13277","COUP.554",737128,3.24
"13278","COUP.554",737141,4.17
"13279","COUP.554",737188,4.58
"13280","COUP.554",737194,3.22
"13281","COUP.554",737204,6.21
"13282","COUP.554",737232,9.02
"13283","COUP.554",737298,2.56
"13284","COUP.554",737307,7.63
"13285","COUP.554",737320,2.04
"13286","COUP.554",737490,5.01
"13287","COUP.554",737596,4.98
"13288","COUP.554",737622,3.26
"13289","COUP.554",737631,3.86
"13290","COUP.554",737643,1.92
"13291","COUP.554",737735,5.25
"13292","COUP.554",737760,5.09
"13293","COUP.554",737769,4.18
"13294","COUP.554",737782,5.48
"13295","COUP.554",737819,3.01
"13296","COUP.554",737845,3.04
"13297","COUP.554",737876,4.58
"13298","COUP.554",737904,4
"13299","COUP.554",737998,3.66
"13300","COUP.554",738030,3.74
"13301","COUP.554",738108,4.8
"13302","COUP.554",738187,6.42
"13303","COUP.554",738203,0.35
"13304","COUP.554",738240,1.97
"13305","COUP.554",738294,4.34
"13306","COUP.554",738300,4.01
"13307","COUP.554",738338,1.88
"13308","COUP.554",738551,4.36
"13309","COUP.554",738564,5.94
"13310","COUP.554",738576,5.54
"13311","COUP.554",738617,4.63
"13312","COUP.554",738705,4.59
"13313","COUP.554",738793,3.85
"13314","COUP.554",738903,3.79
"13315","COUP.554",738938,3.06
"13316","COUP.554",738997,3
"13317","COUP.554",739013,4.26
"13318","COUP.554",739026,3.28
"13319","COUP.554",739098,4.9
"13320","COUP.554",739135,5.71
"13321","COUP.554",739205,2.26
"13322","COUP.554",739327,5.26
"13323","COUP.554",739374,5.23
"13324","COUP.554",739490,5.02
"13325","COUP.554",739541,3.85
"13326","COUP.554",739556,3.29
"13327","COUP.554",739651,3.89
"13328","COUP.554",739707,4.87
"13329","COUP.554",739723,3.15
"13330","COUP.554",739735,3.23
"13331","COUP.554",739776,2.24
"13332","COUP.554",739795,9.15
"13333","COUP.554",739921,1.38
"13334","COUP.554",739993,9.03
"13335","COUP.554",740046,3.23
"13336","COUP.554",740059,5.56
"13337","COUP.554",740103,3.73
"13338","COUP.554",740181,4.7
"13339","COUP.554",740191,1.85
"13340","COUP.554",740213,8.02
"13341","COUP.554",740269,3.68
"13342","COUP.554",740285,2.35
"13343","COUP.554",740320,6.23
"13344","COUP.554",740326,3.05
"13345","COUP.554",740354,3.58
"13346","COUP.554",740458,3.7
"13347","COUP.554",740486,4.74
"13348","COUP.554",740521,4.2
"13349","COUP.554",740565,4.75
"13350","COUP.554",740662,1.72
"13351","COUP.554",740678,1.72
"13352","COUP.554",740816,5.24
"13353","COUP.554",740857,5.6
"13354","COUP.554",740976,3.73
"13355","COUP.554",741030,4.64
"13356","COUP.554",741080,0.94
"13357","COUP.554",741205,4.84
"13358","COUP.554",741215,2.88
"13359","COUP.554",741224,3.91
"13360","COUP.554",741347,2.61
"13361","COUP.554",741366,3.18
"13362","COUP.554",741416,3.38
"13363","COUP.554",741463,2.45
"13364","COUP.554",741498,5.92
"13365","COUP.554",741507,2.87
"13366","COUP.554",741538,2.28
"13367","COUP.554",741576,3.07
"13368","COUP.554",741617,3.68
"13369","COUP.554",741648,2.9
"13370","COUP.554",741717,5
"13371","COUP.554",741736,2.96
"13372","COUP.554",741746,4.32
"13373","COUP.554",741768,4.34
"13374","COUP.554",741852,1.83
"13375","COUP.554",741947,2.62
"13376","COUP.554",741975,3.68
"13377","COUP.554",741981,3.41
"13378","COUP.554",742050,8.15
"13379","COUP.554",742060,7.38
"13380","COUP.554",742060,3.37
"13381","COUP.554",742082,2.9
"13382","COUP.554",742094,3.31
"13383","COUP.554",742116,3.71
"13384","COUP.554",742126,3.96
"13385","COUP.554",742129,2.39
"13386","COUP.554",742132,5.92
"13387","COUP.554",742151,3.51
"13388","COUP.554",742154,4.49
"13389","COUP.554",742163,0.72
"13390","COUP.554",742179,3.25
"13391","COUP.554",742236,3.1
"13392","COUP.554",742276,3
"13393","COUP.554",742358,3.62
"13394","COUP.554",742427,3.57
"13395","COUP.554",742509,4.06
"13396","COUP.554",742528,4.54
"13397","COUP.554",742559,2.84
"13398","COUP.554",742594,4.44
"13399","COUP.554",742619,2.87
"13400","COUP.554",742641,2.64
"13401","COUP.554",742694,5.41
"13402","COUP.554",742723,5.78
"13403","COUP.554",742748,3.89
"13404","COUP.554",742760,3.01
"13405","COUP.554",742766,3.43
"13406","COUP.554",742836,2.8
"13407","COUP.554",742895,2.93
"13408","COUP.554",742946,4.5
"13409","COUP.554",742983,3.86
"13410","COUP.554",743024,3.56
"13411","COUP.554",743043,3.05
"13412","COUP.554",743216,2.95
"13413","COUP.554",743219,3.24
"13414","COUP.554",743222,2.59
"13415","COUP.554",743228,5.78
"13416","COUP.554",743260,2.33
"13417","COUP.554",743269,2.43
"13418","COUP.554",743282,3.71
"13419","COUP.554",743297,6.53
"13420","COUP.554",743341,9.7
"13421","COUP.554",743436,3.16
"13422","COUP.554",743483,3.41
"13423","COUP.554",743514,3.66
"13424","COUP.554",743555,4.31
"13425","COUP.554",743564,4.22
"13426","COUP.554",743659,3.13
"13427","COUP.554",743693,3.8
"13428","COUP.554",743703,2.5
"13429","COUP.554",743856,3.34
"13430","COUP.554",743878,2.72
"13431","COUP.554",743894,4.14
"13432","COUP.554",744029,2.08
"13433","COUP.554",744057,0.36
"13434","COUP.554",744095,3.84
"13435","COUP.554",744152,2.91
"13436","COUP.554",744183,6.88
"13437","COUP.554",744218,2.99
"13438","COUP.554",744233,1.95
"13439","COUP.554",744243,3.38
"13440","COUP.554",744249,4.43
"13441","COUP.554",744274,1.99
"13442","COUP.554",744277,2.25
"13443","COUP.554",744353,6.01
"13444","COUP.554",744387,5.24
"13445","COUP.554",744428,3.33
"13446","COUP.554",744472,4.45
"13447","COUP.554",744481,3.74
"13448","COUP.554",744513,6.17
"13449","COUP.554",744610,1.74
"13450","COUP.554",744623,3.82
"13451","COUP.554",744736,6.89
"13452","COUP.554",744742,7.79
"13453","COUP.554",744827,6.11
"13454","COUP.554",744896,2.61
"13455","COUP.554",744909,5.09
"13456","COUP.554",744997,2.5
"13457","COUP.554",745019,1.43
"13458","COUP.554",745078,4.21
"13459","COUP.554",745107,7.08
"13460","COUP.554",745194,2.38
"13461","COUP.554",745242,2.1
"13462","COUP.554",745320,4.98
"13463","COUP.554",745370,4.11
"13464","COUP.554",745374,4.1
"13465","COUP.554",745389,4.06
"13466","COUP.554",745411,2.52
"13467","COUP.554",745418,6.56
"13468","COUP.554",745443,2.65
"13469","COUP.554",745446,3.5
"13470","COUP.554",745465,5.79
"13471","COUP.554",745480,4.96
"13472","COUP.554",745496,3.7
"13473","COUP.554",745534,4.61
"13474","COUP.554",745606,2.25
"13475","COUP.554",745622,3.85
"13476","COUP.554",745622,4.42
"13477","COUP.554",745625,1.86
"13478","COUP.554",745656,2.25
"13479","COUP.554",745870,4.21
"13480","COUP.554",745917,3.13
"13481","COUP.554",745929,4.76
"13482","COUP.554",746002,4.61
"13483","COUP.554",746027,2.66
"13484","COUP.554",746093,2.88
"13485","COUP.554",746131,3.61
"13486","COUP.554",746162,2.95
"13487","COUP.554",746203,2.73
"13488","COUP.554",746209,1.64
"13489","COUP.554",746231,3.47
"13490","COUP.554",746332,1.74
"13491","COUP.554",746410,2.28
"13492","COUP.554",746555,2.43
"13493","COUP.554",746655,6.18
"13494","COUP.554",746661,1.78
"13495","COUP.554",746690,2.66
"13496","COUP.554",746991,4.28
"13497","COUP.554",747023,4.7
"13498","COUP.554",747051,5.05
"13499","COUP.554",747095,3.89
"13500","COUP.554",747101,3.91
"13501","COUP.554",747104,7.05
"13502","COUP.554",747107,3.67
"13503","COUP.554",747126,1.8
"13504","COUP.554",747132,7.09
"13505","COUP.554",747136,4.13
"13506","COUP.554",747205,2.82
"13507","COUP.554",747205,3.81
"13508","COUP.554",747224,1.28
"13509","COUP.554",747318,2.75
"13510","COUP.554",747359,4.07
"13511","COUP.554",747384,2.3
"13512","COUP.554",747393,3.52
"13513","COUP.554",747572,6.64
"13514","COUP.554",747594,2.94
"13515","COUP.554",747601,5.97
"13516","COUP.554",747657,4.89
"13517","COUP.554",747663,5.12
"13518","COUP.554",747707,4.39
"13519","COUP.554",747789,6.15
"13520","COUP.554",747798,3.66
"13521","COUP.554",747820,3.38
"13522","COUP.554",747855,3.87
"13523","COUP.554",747902,3.28
"13524","COUP.554",747905,3.08
"13525","COUP.554",747943,1.52
"13526","COUP.554",748065,3.25
"13527","COUP.554",748091,2.62
"13528","COUP.554",748150,2.75
"13529","COUP.554",748169,4.57
"13530","COUP.554",748194,7.09
"13531","COUP.554",748229,3.6
"13532","COUP.554",748310,2.48
"13533","COUP.554",748339,3.43
"13534","COUP.554",748348,2.17
"13535","COUP.554",748364,2.26
"13536","COUP.554",748452,4.38
"13537","COUP.554",748471,2.71
"13538","COUP.554",748502,5.15
"13539","COUP.554",748505,3.85
"13540","COUP.554",748552,2.71
"13541","COUP.554",748656,1.97
"13542","COUP.554",748672,5.26
"13543","COUP.554",748788,2.84
"13544","COUP.554",748863,0.56
"13545","COUP.554",748869,6.8
"13546","COUP.554",748895,5.72
"13547","COUP.554",748942,5.09
"13548","COUP.554",748957,2.49
"13549","COUP.554",749077,3.92
"13550","COUP.554",749140,2.53
"13551","COUP.554",749149,1.62
"13552","COUP.554",749196,3.27
"13553","COUP.554",749202,3.94
"13554","COUP.554",749259,6.49
"13555","COUP.554",749319,3.1
"13556","COUP.554",749337,1.68
"13557","COUP.554",749341,1.75
"13558","COUP.554",749381,3.19
"13559","COUP.554",749385,3.52
"13560","COUP.554",749397,1.77
"13561","COUP.554",749451,3.71
"13562","COUP.554",749454,4.2
"13563","COUP.554",749488,3.08
"13564","COUP.554",749517,2.7
"13565","COUP.554",749554,2.79
"13566","COUP.554",749696,3.76
"13567","COUP.554",749724,4.53
"13568","COUP.554",749799,5.09
"13569","COUP.554",749831,2.33
"13570","COUP.554",749928,4.78
"13571","COUP.554",749931,4.45
"13572","COUP.554",749934,3.72
"13573","COUP.554",749975,5.51
"13574","COUP.554",750120,3.62
"13575","COUP.554",750157,4.76
"13576","COUP.554",750189,4.18
"13577","COUP.554",750192,1.94
"13578","COUP.554",750233,2.62
"13579","COUP.554",750292,3.12
"13580","COUP.554",750336,5.07
"13581","COUP.554",750368,6.02
"13582","COUP.554",750383,6.22
"13583","COUP.554",750440,6.27
"13584","COUP.554",750471,3.19
"13585","COUP.554",750556,4.79
"13586","COUP.554",750581,2.4
"13587","COUP.554",750613,6.29
"13588","COUP.554",750638,2.01
"13589","COUP.554",750650,3.85
"13590","COUP.554",750748,2.91
"13591","COUP.554",750760,6.5
"13592","COUP.554",750795,2.73
"13593","COUP.554",750801,6.78
"13594","COUP.554",750961,7.95
"13595","COUP.554",750965,3.52
"13596","COUP.554",751043,3.64
"13597","COUP.554",751062,2.16
"13598","COUP.554",751068,5.05
"13599","COUP.554",751103,4.24
"13600","COUP.554",751118,2.7
"13601","COUP.554",751150,4.72
"13602","COUP.554",751206,4.2
"13603","COUP.554",751228,3.4
"13604","COUP.554",751232,4.09
"13605","COUP.554",751269,3.62
"13606","COUP.554",751279,3.92
"13607","COUP.554",751285,4.95
"13608","COUP.554",751436,2.78
"13609","COUP.554",751451,5.02
"13610","COUP.554",751470,4.55
"13611","COUP.554",751492,4.67
"13612","COUP.554",751634,2.87
"13613","COUP.554",751640,2.55
"13614","COUP.554",751784,3.92
"13615","COUP.554",751787,4.31
"13616","COUP.554",751828,1.79
"13617","COUP.554",751850,1.93
"13618","COUP.554",751951,2.97
"13619","COUP.554",751957,5.02
"13620","COUP.554",752036,6.03
"13621","COUP.554",752054,4.28
"13622","COUP.554",752117,4.71
"13623","COUP.554",752120,5.53
"13624","COUP.554",752149,5.06
"13625","COUP.554",752193,2.01
"13626","COUP.554",752205,6.68
"13627","COUP.554",752259,4.48
"13628","COUP.554",752356,4.88
"13629","COUP.554",752372,2.01
"13630","COUP.554",752431,4.53
"13631","COUP.554",752504,3.56
"13632","COUP.554",752535,8.09
"13633","COUP.554",752661,5.83
"13634","COUP.554",752664,3.53
"13635","COUP.554",752692,2.54
"13636","COUP.554",752717,4.44
"13637","COUP.554",752733,3.98
"13638","COUP.554",752811,7.92
"13639","COUP.554",752824,2.44
"13640","COUP.554",752868,1.78
"13641","COUP.554",752921,5.03
"13642","COUP.554",752931,5.18
"13643","COUP.554",752950,2.02
"13644","COUP.554",752981,1.85
"13645","COUP.554",753009,3.32
"13646","COUP.554",753041,2.7
"13647","COUP.554",753078,2.26
"13648","COUP.554",753097,3.46
"13649","COUP.554",753176,4.43
"13650","COUP.554",753195,3.69
"13651","COUP.554",753264,2.94
"13652","COUP.554",753267,3.97
"13653","COUP.554",753424,3.4
"13654","COUP.554",753490,2.3
"13655","COUP.554",753506,3.31
"13656","COUP.554",753531,2.66
"13657","COUP.554",753581,2.2
"13658","COUP.554",753597,3.16
"13659","COUP.554",753697,4.71
"13660","COUP.554",753722,5.6
"13661","COUP.554",753807,1.85
"13662","COUP.554",753848,2.63
"13663","COUP.554",753854,4
"13664","COUP.554",753873,3.64
"13665","COUP.554",753879,3
"13666","COUP.554",753933,3.4
"13667","COUP.554",753952,4.26
"13668","COUP.554",753958,2
"13669","COUP.554",753964,5.68
"13670","COUP.554",754027,3.69
"13671","COUP.554",754052,2.89
"13672","COUP.554",754121,3.68
"13673","COUP.554",754128,3.15
"13674","COUP.554",754162,7.14
"13675","COUP.554",754200,3.54
"13676","COUP.554",754206,4.14
"13677","COUP.554",754263,3.7
"13678","COUP.554",754297,3.11
"13679","COUP.554",754325,4.8
"13680","COUP.554",754351,2.81
"13681","COUP.554",754379,1.36
"13682","COUP.554",754382,4.08
"13683","COUP.554",754451,5.16
"13684","COUP.554",754467,3.92
"13685","COUP.554",754489,1.91
"13686","COUP.554",754495,1.51
"13687","COUP.554",754498,2.99
"13688","COUP.554",754504,4.52
"13689","COUP.554",754523,3.51
"13690","COUP.554",754530,3.61
"13691","COUP.554",754542,2.62
"13692","COUP.554",754555,3.46
"13693","COUP.554",754624,3.94
"13694","COUP.554",754630,3.49
"13695","COUP.554",754652,4.96
"13696","COUP.554",754680,1.87
"13697","COUP.554",754781,6.93
"13698","COUP.554",754787,7.7
"13699","COUP.554",754790,4.19
"13700","COUP.554",754806,3.48
"13701","COUP.554",754844,2.64
"13702","COUP.554",754856,4.17
"13703","COUP.554",754878,3.25
"13704","COUP.554",754897,4.01
"13705","COUP.554",755007,1.95
"13706","COUP.554",755038,4.33
"13707","COUP.554",755042,2.94
"13708","COUP.554",755082,6.45
"13709","COUP.554",755230,3.91
"13710","COUP.554",755331,4.01
"13711","COUP.554",755378,4.04
"13712","COUP.554",755409,3.02
"13713","COUP.554",755459,4.17
"13714","COUP.554",755513,3.26
"13715","COUP.554",755516,5.85
"13716","COUP.554",755528,1.66
"13717","COUP.554",755544,3.9
