"","Minute","X5","X7","X8","X10","X14","X15","X18","X23"
"1240",1240,362.1738061,0,86.4,856.5,238,100.4,583.6666667,52.6
"1241",1241,237.3,0,72,426.75,170.6,244.6,981.6666667,38.6
"1242",1242,443.8,0,85,783,157.8,241.2,866.3333333,83.2
"1243",1243,437.8,0,40.2,373.25,254,173.4,1157.333333,58.4
"1244",1244,355.5,0,30.2,353.75,290,149.2,665,16.8
"1245",1245,355.5,0,20,665.75,195.8,288.4,792.6666667,67
"1246",1246,353.2,0,22.6,572.25,81.8,48.2,537.3333333,202.4
"1247",1247,526.8,10.2,0,514.75,167.2,85,964.3333333,117
"1248",1248,518,0,0,539.5,176,136.6,513.6666667,78.6
"1249",1249,578.8,0,52.8,471.75,138.8,222.6,55.33333333,106.2
"1250",1250,671.3,7.6,110.4,365,358,250.6,51,80.6
"1251",1251,542.9,0,47.8,893.5,130.6,161.8,523.3333333,62.8
"1252",1252,534.2,0,55.4,790.5,117,98.4,1161.333333,150.8
"1253",1253,381.6,0,37.6,437.25,246.4,107.6,504.3333333,206.8
"1254",1254,466.8,0,20.2,668,191.8,64,711.6666667,264.6
"1255",1255,214.7,0,32.6,728.25,168.6,45.8,758,243.8
"1256",1256,382.9,0,83.4,796.25,161.6,112,1267.333333,427.6
"1257",1257,308.9,2.6,98.8,581.75,281.6,14.4,1079.666667,301.4
"1258",1258,370.2,85,10,624.75,59.6,24,767.3333333,131.4
"1259",1259,279.4,88.6,37.6,609.25,208.4,69.4,1042,110.6
"1260",1260,235.4,54.8,45.2,301.25,121.8,80.6,1133.333333,104
"1261",1261,293.1,39.4,91.8,289.5,246.4,125.4,1714.333333,135.8
"1262",1262,426,2.6,60.2,468.25,271.8,55.6,2353.333333,185.4
"1263",1263,210.4,7.6,78.8,716.5,397,60.4,1588,270.4
"1264",1264,288.2,36.4,66.8,591,345.4,81.2,1408.333333,88.2
"1265",1265,152.7,92.2,47.8,527.75,438,148.4,605,21.6
"1266",1266,338,64,156.6,268.75,315.8,100.8,986.6666667,123
"1267",1267,464.4,230,92.4,167,114.8,74.8,871.3333333,220.8
"1268",1268,640.2,287.6,91.2,369,69.2,26.6,1067.666667,21.6
"1269",1269,255.7,117.8,84.6,291.75,237,41,268.6666667,29
"1270",1270,421.5,103,128,286,213.2,48.2,385,12
"1271",1271,433.8,12.8,70.4,239.25,225.4,24.2,848.3333333,50.8
"1272",1272,394.1,12.8,43.4,520.5,194.6,28.8,316.6666667,59.8
"1273",1273,354.1,70.6,32.6,673,77,14.4,147.6666667,114.8
"1274",1274,175.5,0,32.6,684.75,162.4,29,179,65.2
"1275",1275,200.7,0,30,850.75,271.2,26.4,17,41
"1276",1276,217.5,10.2,27.8,566.75,281.8,28.8,308.3333333,72.4
"1277",1277,261.1,0,50.2,653,213,70,156,31.2
"1278",1278,363.2,0,76,457.25,335.4,53.2,236.3333333,31.4
"1279",1279,132.3,56.4,91.8,465.75,453.8,33.6,423.3333333,31.4
"1280",1280,156.7,85,80.8,228.25,361.8,49.6,379,48.2
"1281",1281,128.2,51.8,10,504.5,501.8,24.2,146,129.8
"1282",1282,243.2,139.4,57.8,387,619,41.4,55.33333333,62.2
"1283",1283,280,80.4,156.2,550,162,38.6,325,65.6
"1284",1284,236.3,251.4,164,639.5,192.8,40.8,284,68.2
"1285",1285,418.8,76.4,98.8,464,329.4,44.4,346.3333333,24
"1286",1286,290.5,36.4,59.2,466.75,381.8,50.6,325.3333333,48.2
"1287",1287,525.6,35.8,83,202,224.6,114.4,750,50.6
"1288",1288,770.9,12.8,50.8,282.25,154.2,50.8,99,24.2
"1289",1289,398,20.4,106.8,273.75,265.6,12,176,44.4
"1290",1290,493.3,7.6,70.4,232.25,70.4,9.6,304.6666667,130.4
"1291",1291,501.3,48.8,308.4,91,184.8,58.2,255,78.2
"1292",1292,416.4,30.8,131.2,67,143.6,19.2,458.3333333,71.4
"1293",1293,441.7,44.6,103.4,88.5,365.4,12,64.33333333,29
"1294",1294,240.4,35.8,142.8,124.25,400.2,74.8,158,54.2
"1295",1295,450.2,56.2,224.4,91.75,227.4,136,224.3333333,26.6
"1296",1296,426.4,7.6,206.8,307.25,171,173.8,219.3333333,38.6
"1297",1297,325.2,28.2,151.8,327,235.4,85,195.6666667,29
"1298",1298,127.3,25.80325769,173,158,281.6,19.4,740,26.6
"1299",1299,210.5,231.4,247.4,357.75,256.5315065,68.6,131.6666667,26.6
"1300",1300,225.3,277.2,224.8,396,110.6,51,174.3333333,251.6
"1301",1301,413.8,103.4,224.4,497,302.8,19.2,172.3333333,48.6
"1302",1302,387.7,15.4,138.4,253,509.6,14.4,238,45.8
"1303",1303,123.4,0,95.4,157.5,229.8,28.8,55.66666667,39
"1304",1304,166.4,2.6,167.2,105.25,145,19.2,59.66666667,50.8
"1305",1305,451.3,0,59.2,373.75,396,111.8,232,12
"1306",1306,263.6,5.2,158,159.25,379.6,81.6,147.6666667,4.8
"1307",1307,330.3,18,108.8,616,289,108.6,882.3333333,43.6
"1308",1308,117.3,0,299.2,870,272.4,33.8,1388.333333,12
"1309",1309,107.1,0,123,490.75,303.6,26.6,2401.333333,19.4
"1310",1310,215.6,23,289.6,580.75,298.6,79,1560,29
"1311",1311,266.5,0,360,515.25,353.2,24,514.6666667,21.6
"1312",1312,233.6,0,357.8,482.5,186.2,42,1095.666667,14.4
"1313",1313,159.1,0,55,393.5,79.8,21.8,976.3333333,59.2
"1314",1314,294.3,0,139.2,704.75,25.2,36.2,2023.333333,36.2
"1315",1315,126.2,2.6,95.8,374.5,7.8,7.2,913,56.8
"1316",1316,375.7,0,35.2,495,22.6,33.8,1848.333333,21.6
"1317",1317,167.6,0,208.8,578.5,96.8,19.2,1292.666667,61.8
"1318",1318,307.6,0,113.8,757.75,7.6,19.4,1356,38.6
"1319",1319,327,0,60.2,789.25,95,16.8,1919,81.6
"1320",1320,193.1,0,262,456.25,88.8,33.8,1599.333333,45.8
"1321",1321,104.4,0,226.4,634.5,96.4,21.6,956.6666667,70.4
"1322",1322,146.2,0,180,501.25,322.8,36.4,772.3333333,2.4
"1323",1323,166,0,70.4,146.75,409.2,43.8,612,74.8
"1324",1324,267.8,0,176.4,115.5,375.6,12,501.6666667,7.2
"1325",1325,47.6,5.2,349.2,56.5,433.2,4.8,561,36.2
"1326",1326,94,0,196.6,19,376.4,24,618.6666667,94.6
"1327",1327,104.3,0,115,40.75,428.2,47.8,1176.666667,2.4
"1328",1328,102.3,0,123.8,3.25,434.6,16.8,881.6666667,2.4
"1329",1329,51.9,0,107.8,80.25,334.2,31.4,430,36.2
"1330",1330,160.5,0,79.8,170,372,26.6,2880,51.2
"1331",1331,189.2,0,101.4,44.25,284.8,87.4,2301.333333,40
"1332",1332,220.5,0,101.4,568.25,224.2,21.6,1184.333333,43
"1333",1333,160,0,186.4,128.75,214.2,62.8,881.6666667,4.8
"1334",1334,206.8,0,224.6,234.5,297.6,19.2,1153,4.8
"1335",1335,260.7,10.2,80.2,190.75,267,29,1473,4.8
"1336",1336,357.2,163.4,140.4,929.25,422.6,47.8,1949.666667,12
"1337",1337,264.7,12.90162885,108,1403.5,231.2,39,1633,14.4
"1338",1338,140.7,81.4,278.6,1459.5,272.6,36.2,1997.666667,19.2
"1339",1339,158.5,0,211.4,999.75,186.2,33.8,1846.666667,2.4
"1340",1340,168.7,2.6,85.8,783.25,181.4,84,2063.666667,7.2
"1341",1341,206.7,0,45.2,699,199,93.6,1397.666667,0
"1342",1342,131.7,0,302.6,434.75,219,81.6,402.6666667,0
"1343",1343,132.2,7.6,98,633.5,181.4,62.2,455,0
"1344",1344,99.9,18,217.8,224,181.2,61.8,876.3333333,45.8
"1345",1345,167.9,12.8,103.8,405.75,167.2,31.4,852.6666667,9.6
"1346",1346,250.9,0,327.8,484.5,190.2,42.4,302,80.2
"1347",1347,171.4,0,51.8,317.5,191.2,63,352.6666667,0
"1348",1348,264.7,0,214.4,332,86.8,24.2,188,7.2
"1349",1349,468,0,52.8,398.25,131,19.4,1025,0
"1350",1350,392.6,2.6,88.8,660,115.4,33.8,532.6666667,0
"1351",1351,445.8,0,116,520.6275499,85,31.4,517.3333333,2.4
"1352",1352,254.9,0,624.4,684.5,68.2,4.8,479.3333333,83
"1353",1353,294.5,0,140.2,187.75,50,12,879.6666667,67.6
"1354",1354,135.3,0,505.4,69.62754986,172.2,7.2,653,12
"1355",1355,213.1,0,534,182,81.8,19.4,191,4.8
"1356",1356,111.1,0,715.8,287.25,65.8,54,219.3333333,16.8
"1357",1357,180.7,0,113,138,0,60.8,106,73.4
"1358",1358,213.4,0,94.8,186.25,40.2,38.6,104,9.6
"1359",1359,131.4,0,57.2,135.5,74.4,38.6,86.33333333,24.2
"1360",1360,151.3,0,47.6,336.25,45.8,41,861,0
"1361",1361,225.6,0,233,615.5,77.8,9.6,1040.333333,14.4
"1362",1362,115.1,10.2,55.4,162,5,7.2,999.3333333,29
"1363",1363,257.7,0,17.6,131.75,30.2,9.6,548.6666667,2.4
"1364",1364,318.1,0,20,167.5,105.4,21.6,544.3333333,174.4
"1365",1365,178,0,15,251.5,22.6,33.8,197.3333333,78.2
"1366",1366,128.3,7.6,57.8,358.25,2.6,4.8,559,51.6
"1367",1367,370.4,0,45.4,71,35.6,9.6,1468.666667,37.2
"1368",1368,438.5,0,25.2,55.75,17.6,31.4,1156.333333,12
"1369",1369,252.4,0,7.6,95.25,77.8,41,1792,7.2
"1370",1370,319.3,39.4,12.6,188.25,88.4,31.4,973.6666667,0
"1371",1371,312.6,0,12.6,435,50.6,59,807.3333333,0
"1372",1372,128.6,2.6,72.8,369,84.4,56.4,541,0
"1373",1373,232.4,0,37.6,275.5,35.2,29,285,0
"1374",1374,75.2,0,40.4,620,60.2,76.8,421.3333333,7.2
"1375",1375,116.6,0,50.2,758.5,132.4,36.2,425,34.2
"1376",1376,150.6,0,15.2,415.1275499,112.4,186.4,803,87
"1377",1377,125.7,0,40.2,357,144.6,143.4,1205,2.4
"1378",1378,145.6,0,20,465.5,275.2,64,886.6666667,24.2
"1379",1379,361.6,0,108.4,40.75,317.2,64.6,1012,0
"1380",1380,145.3,0,57.8,86.5,273.6,29,1384,0
"1381",1381,160.7,0,10.2,104.25,166.6,0,900.3333333,192.2
"1382",1382,179.7,42.4,94.8,298,225.4,7.2,558,0
"1383",1383,267.6,25.6,32.6,156.75,263,49.2,81,0
"1384",1384,418.7,0,0,273,85.8,42,187.6666667,9.6
"1385",1385,497.2,0,10,476.75,107.4,65.2,193,0
"1386",1386,382.7,0,30.2,391.5,46.2,41,186,0
"1387",1387,461.8,0,88.4,301.75,47.8,38.6,410.3333333,2.4
"1388",1388,244.3,0,55.2,207.75,0,48.2,55.33333333,0
"1389",1389,256.3,0,17.6,252.25,57.6,12,21.33333333,4.8
"1390",1390,446.9,2.6,35.6,99.75,99.33150651,33.6,135.6666667,0
"1391",1391,565.1,25.6,17.6,156.75,42.8,24,472.6666667,26.6
"1392",1392,409.7,0,75.6,220.25,115.4,14.4,247.3333333,2.4
"1393",1393,313.4,0,22.8,195.75,73.8,28.8,299.6666667,0
"1394",1394,192.2,2.6,20,273,90.8,103,371.3333333,0
"1395",1395,321.5,12.8,44.2,279.75,270,75.81162871,496.6666667,0
"1396",1396,87.6,0,30.2,95.25,279,77.2,968.3333333,0
"1397",1397,155.8,0,22.6,126.75,274,174.2,567.6666667,73.4
"1398",1398,169.8,0,155.6,279.75,261.4,398.4,221,113
"1399",1399,341.5,0,32.6,301.75,224.2,188.8,38.33333333,105.6
"1400",1400,27.3,30.8,43.25696313,184.5,422.6,156,274,69.6
"1401",1401,92.9,0,140.6,207.75,156,83.6,153.6666667,4.8
"1402",1402,105.7,12.8,227.6,113,234.4,193.8,243.3333333,24.2
"1403",1403,119.8,0,40.2,361.25,141,213.6,556.3333333,14.4
"1404",1404,104.3,0,20,556.5,102,341.4,298.2299323,0
"1405",1405,124,5.2,7.6,48.25,125.6,212,199.6666667,0
"1406",1406,217,5.2,41.6,232.75,223.8,324.6,358.6666667,0
"1407",1407,241.6,5.2,80.4,391.5,372.4,244,326.6666667,0
"1408",1408,166.7,0,292.2,443.5,138.5315065,166.2,65.66666667,0
"1409",1409,120.2,0,188.8,120.5,127.4,370.6,47,0
"1410",1410,167.4,0,45.2,223.5,180.6,501.8,199.6666667,12
"1411",1411,212.5,0,23.25696313,106,140.6,181.6,76,2.4
"1412",1412,185,0,179.2,286.75,145,271.2,42.66666667,9.6
"1413",1413,95.4,0,40.2,150.5,166.6,423.6,8.666666667,0
"1414",1414,119.7,0,367.4,264.75,138.6,311,65.66666667,12
"1415",1415,102.4,15.4,183.8,468.5,117.4,188.8,4.333333333,14.4
"1416",1416,241.6,0,121.2,518.25,30,61.6,17,12
"1417",1417,141.2,0,147.6,593.5,7.6,38.6,55.33333333,0
"1418",1418,22.5,0,119.2,671.5,151.2,74.8,135.6666667,7.2
"1419",1419,12,0,169.6,286.75,40.2,60.4,65.66666667,0
"1420",1420,18.1,0,224.4,95.25,98,66.2,4.333333333,0
"1421",1421,277.8,0,330.8,167.5,10.2,57.4,12.66666667,0
"1422",1422,160.1,0,228.4,473.75,0,92.6,25.66666667,0
"1423",1423,60.4,0,25,272.25,2.6,66.6,159.6666667,0
"1424",1424,37.6,0,109.4,0,7.6,117.8,12.66666667,0
"1425",1425,42.4,2.6,17.6,9.5,0,31.4,21.33333333,0
"1426",1426,93,0,15,31.25,0,19.81162871,70.66666667,0
"1427",1427,82.8,0,0,56.5,0,9.6,65.66666667,0
"1428",1428,66,0,0,67.75,10,12,60.66666667,9.6
"1429",1429,6.5,0,0,9.5,27.6,14.4,51.33333333,0
"1430",1430,22.8,0,0,52,59.4,12,51.33333333,0
"1431",1431,18.6,0,18.25696313,67.75,32.8,4.8,0,0
"1432",1432,29.3,0,285.2,44.5,7.6,2.4,8.666666667,0
"1433",1433,18.5,0,12.6,48.25,15,0,0,0
"1434",1434,16,0,35.6,67.25,0,9.6,4.333333333,0
"1435",1435,59.1,0,30,86.5,2.6,7.2,0,0
"1436",1436,149.8,0,15,6.25,0,7.2,4.333333333,0
"1437",1437,73.9,0,25,91,0,4.8,60.66666667,0
"1438",1438,83.3,0,5,22,25,24,78.33333333,0
"1439",1439,119.9,12.8,10,22,37.6,29,0,0
"1440",1440,76.1,0,35.2,121.75,90.4,28.8,106.6666667,0
