"","Day","Minute","X2"
"3203","Wednesday",323,0
"3204","Wednesday",324,0
"3205","Wednesday",325,0
"3206","Wednesday",326,0
"3207","Wednesday",327,0
"3208","Wednesday",328,0
"3209","Wednesday",329,0
"3210","Wednesday",330,0
"3211","Wednesday",331,0
"3212","Wednesday",332,0
"3213","Wednesday",333,0
"3214","Wednesday",334,0
"3215","Wednesday",335,0
"3216","Wednesday",336,0
"3217","Wednesday",337,0
"3218","Wednesday",338,0
"3219","Wednesday",339,0
"3220","Wednesday",340,0
"3221","Wednesday",341,0
"3222","Wednesday",342,128
"3223","Wednesday",343,0
"3224","Wednesday",344,0
"3225","Wednesday",345,0
"3226","Wednesday",346,115
"3227","Wednesday",347,77
"3228","Wednesday",348,64
"3229","Wednesday",349,0
"3230","Wednesday",350,77
"3231","Wednesday",351,90
"3232","Wednesday",352,0
"3233","Wednesday",353,13
"3234","Wednesday",354,0
"3235","Wednesday",355,0
"3236","Wednesday",356,0
"3237","Wednesday",357,154
"3238","Wednesday",358,0
"3239","Wednesday",359,0
"3240","Wednesday",360,0
"3241","Wednesday",361,0
"3242","Wednesday",362,0
"3243","Wednesday",363,0
"3244","Wednesday",364,0
"3245","Wednesday",365,0
"3246","Wednesday",366,0
"3247","Wednesday",367,0
"3248","Wednesday",368,51
"3249","Wednesday",369,64
"3250","Wednesday",370,102
"3251","Wednesday",371,0
"3252","Wednesday",372,0
"3253","Wednesday",373,51
"3254","Wednesday",374,182
"3255","Wednesday",375,38
"3256","Wednesday",376,0
"3257","Wednesday",377,0
"3258","Wednesday",378,0
"3259","Wednesday",379,0
"3260","Wednesday",380,26
"3261","Wednesday",381,0
"3262","Wednesday",382,0
"3263","Wednesday",383,0
"3264","Wednesday",384,0
"3265","Wednesday",385,77
"3266","Wednesday",386,0
"3267","Wednesday",387,0
"3268","Wednesday",388,0
"3269","Wednesday",389,0
"3270","Wednesday",390,0
"3271","Wednesday",391,0
"3272","Wednesday",392,243
"3273","Wednesday",393,538
"3274","Wednesday",394,461
"3275","Wednesday",395,228
"3276","Wednesday",396,0
"3277","Wednesday",397,51
"3278","Wednesday",398,335
"3279","Wednesday",399,38
"3280","Wednesday",400,38
"3281","Wednesday",401,13
"3282","Wednesday",402,128
"3283","Wednesday",403,353
"3284","Wednesday",404,197
"3285","Wednesday",405,228
"3286","Wednesday",406,197
"3287","Wednesday",407,141
"3288","Wednesday",408,197
"3289","Wednesday",409,389
"3290","Wednesday",410,38
"3291","Wednesday",411,166
"3292","Wednesday",412,197
"3293","Wednesday",413,197
"3294","Wednesday",414,353
"3295","Wednesday",415,479
"3296","Wednesday",416,730
"3297","Wednesday",417,1001
"3298","Wednesday",418,228
"3299","Wednesday",419,115
"3300","Wednesday",420,90
"3301","Wednesday",421,305
"3302","Wednesday",422,730
"3303","Wednesday",423,0
"3304","Wednesday",424,0
"3305","Wednesday",425,0
"3306","Wednesday",426,0
"3307","Wednesday",427,0
"3308","Wednesday",428,90
"3309","Wednesday",429,0
"3310","Wednesday",430,873
"3311","Wednesday",431,2030
"3312","Wednesday",432,1490
"3313","Wednesday",433,1708
"3314","Wednesday",434,1423
"3315","Wednesday",435,924
"3316","Wednesday",436,620
"3317","Wednesday",437,243
"3318","Wednesday",438,77
"3319","Wednesday",439,1201
"3320","Wednesday",440,353
"3321","Wednesday",441,320
"3322","Wednesday",442,1057
"3323","Wednesday",443,1085
"3324","Wednesday",444,1293
"3325","Wednesday",445,599
"3326","Wednesday",446,1057
"3327","Wednesday",447,1423
"3328","Wednesday",448,1085
"3329","Wednesday",449,899
"3330","Wednesday",450,77
"3331","Wednesday",451,102
"3332","Wednesday",452,13
"3333","Wednesday",453,0
"3334","Wednesday",454,115
"3335","Wednesday",455,102
"3336","Wednesday",456,950
"3337","Wednesday",457,51
"3338","Wednesday",458,538
"3339","Wednesday",459,776
"3340","Wednesday",460,1293
"3341","Wednesday",461,558
"3342","Wednesday",462,102
"3343","Wednesday",463,90
"3344","Wednesday",464,77
"3345","Wednesday",465,26
"3346","Wednesday",466,26
"3347","Wednesday",467,102
"3348","Wednesday",468,115
"3349","Wednesday",469,90
"3350","Wednesday",470,38
"3351","Wednesday",471,77
"3352","Wednesday",472,166
"3353","Wednesday",473,51
"3354","Wednesday",474,51
"3355","Wednesday",475,26
"3356","Wednesday",476,64
"3357","Wednesday",477,64
"3358","Wednesday",478,64
"3359","Wednesday",479,102
"3360","Wednesday",480,26
"3361","Wednesday",481,51
"3362","Wednesday",482,128
"3363","Wednesday",483,64
"3364","Wednesday",484,38
"3365","Wednesday",485,182
"3366","Wednesday",486,102
"3367","Wednesday",487,212
"3368","Wednesday",488,228
"3369","Wednesday",489,1357
"3370","Wednesday",490,1085
"3371","Wednesday",491,753
"3372","Wednesday",492,660
"3373","Wednesday",493,873
"3374","Wednesday",494,182
"3375","Wednesday",495,26
"3376","Wednesday",496,0
"3377","Wednesday",497,0
"3378","Wednesday",498,115
"3379","Wednesday",499,0
"3380","Wednesday",500,0
"3381","Wednesday",501,0
"3382","Wednesday",502,90
"3383","Wednesday",503,197
"3384","Wednesday",504,730
"3385","Wednesday",505,847
"3386","Wednesday",506,517
"3387","Wednesday",507,684
"3388","Wednesday",508,115
"3389","Wednesday",509,13
"3390","Wednesday",510,26
"3391","Wednesday",511,90
"3392","Wednesday",512,182
"3393","Wednesday",513,102
"3394","Wednesday",514,0
"3395","Wednesday",515,64
"3396","Wednesday",516,228
"3397","Wednesday",517,141
"3398","Wednesday",518,51
"3399","Wednesday",519,90
"3400","Wednesday",520,115
"3401","Wednesday",521,166
"3402","Wednesday",522,26
"3403","Wednesday",523,0
"3404","Wednesday",524,26
"3405","Wednesday",525,166
"3406","Wednesday",526,26
"3407","Wednesday",527,26
"3408","Wednesday",528,0
"3409","Wednesday",529,13
"3410","Wednesday",530,13
"3411","Wednesday",531,13
"3412","Wednesday",532,90
"3413","Wednesday",533,90
"3414","Wednesday",534,64
"3415","Wednesday",535,335
"3416","Wednesday",536,90
"3417","Wednesday",537,141
"3418","Wednesday",538,51
"3419","Wednesday",539,26
"3420","Wednesday",540,51
"3421","Wednesday",541,64
"3422","Wednesday",542,243
"3423","Wednesday",543,13
"3424","Wednesday",544,0
"3425","Wednesday",545,128
"3426","Wednesday",546,102
"3427","Wednesday",547,77
"3428","Wednesday",548,197
"3429","Wednesday",549,51
"3430","Wednesday",550,243
"3431","Wednesday",551,115
"3432","Wednesday",552,407
"3433","Wednesday",553,90
"3434","Wednesday",554,0
"3435","Wednesday",555,0
"3436","Wednesday",556,517
"3437","Wednesday",557,274
"3438","Wednesday",558,212
"3439","Wednesday",559,128
"3440","Wednesday",560,128
"3441","Wednesday",561,353
"3442","Wednesday",562,228
"3443","Wednesday",563,141
"3444","Wednesday",564,0
"3445","Wednesday",565,38
"3446","Wednesday",566,0
"3447","Wednesday",567,0
"3448","Wednesday",568,77
"3449","Wednesday",569,259
"3450","Wednesday",570,389
"3451","Wednesday",571,212
"3452","Wednesday",572,128
"3453","Wednesday",573,730
"3454","Wednesday",574,389
"3455","Wednesday",575,115
"3456","Wednesday",576,707
"3457","Wednesday",577,497
"3458","Wednesday",578,26
"3459","Wednesday",579,154
"3460","Wednesday",580,660
"3461","Wednesday",581,461
"3462","Wednesday",582,1057
"3463","Wednesday",583,115
"3464","Wednesday",584,141
"3465","Wednesday",585,102
"3466","Wednesday",586,128
"3467","Wednesday",587,38
"3468","Wednesday",588,115
"3469","Wednesday",589,102
"3470","Wednesday",590,320
"3471","Wednesday",591,640
"3472","Wednesday",592,274
"3473","Wednesday",593,425
"3474","Wednesday",594,1423
"3475","Wednesday",595,461
"3476","Wednesday",596,320
"3477","Wednesday",597,0
"3478","Wednesday",598,102
"3479","Wednesday",599,259
"3480","Wednesday",600,51
"3481","Wednesday",601,51
"3482","Wednesday",602,0
"3483","Wednesday",603,26
"3484","Wednesday",604,13
"3485","Wednesday",605,13
"3486","Wednesday",606,77
"3487","Wednesday",607,13
"3488","Wednesday",608,38
"3489","Wednesday",609,154
"3490","Wednesday",610,64
"3491","Wednesday",611,38
"3492","Wednesday",612,26
"3493","Wednesday",613,64
"3494","Wednesday",614,64
"3495","Wednesday",615,0
"3496","Wednesday",616,64
"3497","Wednesday",617,13
"3498","Wednesday",618,13
"3499","Wednesday",619,51
"3500","Wednesday",620,13
"3501","Wednesday",621,64
"3502","Wednesday",622,26
"3503","Wednesday",623,0
"3504","Wednesday",624,38
"3505","Wednesday",625,38
"3506","Wednesday",626,0
"3507","Wednesday",627,13
"3508","Wednesday",628,0
"3509","Wednesday",629,38
"3510","Wednesday",630,0
"3511","Wednesday",631,102
"3512","Wednesday",632,38
"3513","Wednesday",633,38
"3514","Wednesday",634,102
"3515","Wednesday",635,90
"3516","Wednesday",636,13
"3517","Wednesday",637,77
"3518","Wednesday",638,26
"3519","Wednesday",639,26
"3520","Wednesday",640,0
"3521","Wednesday",641,0
"3522","Wednesday",642,0
"3523","Wednesday",643,26
"3524","Wednesday",644,51
"3525","Wednesday",645,0
"3526","Wednesday",646,13
"3527","Wednesday",647,0
"3528","Wednesday",648,0
"3529","Wednesday",649,13
"3530","Wednesday",650,102
"3531","Wednesday",651,0
"3532","Wednesday",652,51
"3533","Wednesday",653,26
"3534","Wednesday",654,26
"3535","Wednesday",655,64
"3536","Wednesday",656,26
"3537","Wednesday",657,26
"3538","Wednesday",658,0
"3539","Wednesday",659,102
"3540","Wednesday",660,38
"3541","Wednesday",661,13
"3542","Wednesday",662,13
"3543","Wednesday",663,38
"3544","Wednesday",664,64
"3545","Wednesday",665,26
"3546","Wednesday",666,0
"3547","Wednesday",667,26
"3548","Wednesday",668,90
"3549","Wednesday",669,64
"3550","Wednesday",670,90
"3551","Wednesday",671,38
"3552","Wednesday",672,26
"3553","Wednesday",673,0
"3554","Wednesday",674,0
"3555","Wednesday",675,102
"3556","Wednesday",676,51
"3557","Wednesday",677,128
"3558","Wednesday",678,0
"3559","Wednesday",679,51
"3560","Wednesday",680,38
"3561","Wednesday",681,38
"3562","Wednesday",682,38
"3563","Wednesday",683,64
"3564","Wednesday",684,26
"3565","Wednesday",685,0
"3566","Wednesday",686,26
"3567","Wednesday",687,154
"3568","Wednesday",688,115
"3569","Wednesday",689,64
"3570","Wednesday",690,64
"3571","Wednesday",691,128
"3572","Wednesday",692,599
"3573","Wednesday",693,289
"3574","Wednesday",694,243
"3575","Wednesday",695,141
"3576","Wednesday",696,90
"3577","Wednesday",697,38
"3578","Wednesday",698,51
"3579","Wednesday",699,243
"3580","Wednesday",700,26
"3581","Wednesday",701,212
"3582","Wednesday",702,182
"3583","Wednesday",703,243
"3584","Wednesday",704,77
"3585","Wednesday",705,707
"3586","Wednesday",706,90
"3587","Wednesday",707,873
"3588","Wednesday",708,538
"3589","Wednesday",709,274
"3590","Wednesday",710,154
"3591","Wednesday",711,197
"3592","Wednesday",712,182
"3593","Wednesday",713,274
"3594","Wednesday",714,274
"3595","Wednesday",715,182
"3596","Wednesday",716,305
"3597","Wednesday",717,13
"3598","Wednesday",718,182
"3599","Wednesday",719,558
"3600","Wednesday",720,274
"3601","Wednesday",721,425
"3602","Wednesday",722,77
"3603","Wednesday",723,64
"3604","Wednesday",724,243
"3605","Wednesday",725,154
"3606","Wednesday",726,0
"3607","Wednesday",727,51
"3608","Wednesday",728,51
"3609","Wednesday",729,90
"3610","Wednesday",730,13
"3611","Wednesday",731,0
"3612","Wednesday",732,13
"3613","Wednesday",733,289
"3614","Wednesday",734,182
"3615","Wednesday",735,51
"3616","Wednesday",736,182
"3617","Wednesday",737,0
"3618","Wednesday",738,154
"3619","Wednesday",739,51
"3620","Wednesday",740,26
"3621","Wednesday",741,102
"3622","Wednesday",742,90
"3623","Wednesday",743,64
"3624","Wednesday",744,305
"3625","Wednesday",745,90
"3626","Wednesday",746,26
"3627","Wednesday",747,212
"3628","Wednesday",748,141
"3629","Wednesday",749,77
"3630","Wednesday",750,38
"3631","Wednesday",751,38
"3632","Wednesday",752,166
"3633","Wednesday",753,479
"3634","Wednesday",754,389
"3635","Wednesday",755,517
"3636","Wednesday",756,517
"3637","Wednesday",757,182
"3638","Wednesday",758,115
"3639","Wednesday",759,90
"3640","Wednesday",760,517
"3641","Wednesday",761,799
"3642","Wednesday",762,479
"3643","Wednesday",763,1562
"3644","Wednesday",764,924
"3645","Wednesday",765,1029
"3646","Wednesday",766,212
"3647","Wednesday",767,640
"3648","Wednesday",768,320
"3649","Wednesday",769,182
"3650","Wednesday",770,274
"3651","Wednesday",771,166
"3652","Wednesday",772,243
"3653","Wednesday",773,335
"3654","Wednesday",774,289
"3655","Wednesday",775,517
"3656","Wednesday",776,443
"3657","Wednesday",777,259
"3658","Wednesday",778,730
"3659","Wednesday",779,497
"3660","Wednesday",780,182
"3661","Wednesday",781,461
"3662","Wednesday",782,620
"3663","Wednesday",783,64
"3664","Wednesday",784,64
"3665","Wednesday",785,64
"3666","Wednesday",786,13
"3667","Wednesday",787,13
"3668","Wednesday",788,13
"3669","Wednesday",789,620
"3670","Wednesday",790,0
"3671","Wednesday",791,154
"3672","Wednesday",792,753
"3673","Wednesday",793,228
"3674","Wednesday",794,0
"3675","Wednesday",795,0
"3676","Wednesday",796,13
"3677","Wednesday",797,0
"3678","Wednesday",798,0
"3679","Wednesday",799,115
"3680","Wednesday",800,64
"3681","Wednesday",801,13
"3682","Wednesday",802,13
"3683","Wednesday",803,77
"3684","Wednesday",804,0
"3685","Wednesday",805,26
"3686","Wednesday",806,0
"3687","Wednesday",807,197
"3688","Wednesday",808,0
"3689","Wednesday",809,0
"3690","Wednesday",810,77
"3691","Wednesday",811,102
"3692","Wednesday",812,141
"3693","Wednesday",813,115
"3694","Wednesday",814,64
"3695","Wednesday",815,77
"3696","Wednesday",816,0
"3697","Wednesday",817,141
"3698","Wednesday",818,38
"3699","Wednesday",819,77
"3700","Wednesday",820,0
"3701","Wednesday",821,0
"3702","Wednesday",822,13
"3703","Wednesday",823,0
"3704","Wednesday",824,38
"3705","Wednesday",825,128
"3706","Wednesday",826,77
"3707","Wednesday",827,407
"3708","Wednesday",828,102
"3709","Wednesday",829,128
"3710","Wednesday",830,51
"3711","Wednesday",831,0
"3712","Wednesday",832,102
"3713","Wednesday",833,13
"3714","Wednesday",834,13
"3715","Wednesday",835,26
"3716","Wednesday",836,115
"3717","Wednesday",837,0
"3718","Wednesday",838,51
"3719","Wednesday",839,51
"3720","Wednesday",840,51
"3721","Wednesday",841,0
"3722","Wednesday",842,115
"3723","Wednesday",843,13
"3724","Wednesday",844,51
"3725","Wednesday",845,371
"3726","Wednesday",846,154
"3727","Wednesday",847,77
"3728","Wednesday",848,51
"3729","Wednesday",849,154
"3730","Wednesday",850,822
"3731","Wednesday",851,620
"3732","Wednesday",852,212
"3733","Wednesday",853,335
"3734","Wednesday",854,26
"3735","Wednesday",855,13
"3736","Wednesday",856,38
"3737","Wednesday",857,38
"3738","Wednesday",858,115
"3739","Wednesday",859,707
"3740","Wednesday",860,90
"3741","Wednesday",861,212
"3742","Wednesday",862,389
"3743","Wednesday",863,461
"3744","Wednesday",864,13
"3745","Wednesday",865,90
"3746","Wednesday",866,182
"3747","Wednesday",867,166
"3748","Wednesday",868,197
"3749","Wednesday",869,684
"3750","Wednesday",870,259
"3751","Wednesday",871,1357
"3752","Wednesday",872,115
"3753","Wednesday",873,182
"3754","Wednesday",874,38
"3755","Wednesday",875,154
"3756","Wednesday",876,274
"3757","Wednesday",877,707
"3758","Wednesday",878,730
"3759","Wednesday",879,38
"3760","Wednesday",880,0
"3761","Wednesday",881,579
"3762","Wednesday",882,102
"3763","Wednesday",883,259
"3764","Wednesday",884,128
"3765","Wednesday",885,90
"3766","Wednesday",886,182
"3767","Wednesday",887,115
"3768","Wednesday",888,90
"3769","Wednesday",889,77
"3770","Wednesday",890,259
"3771","Wednesday",891,128
"3772","Wednesday",892,141
"3773","Wednesday",893,26
"3774","Wednesday",894,425
"3775","Wednesday",895,776
"3776","Wednesday",896,228
"3777","Wednesday",897,259
"3778","Wednesday",898,259
"3779","Wednesday",899,90
"3780","Wednesday",900,64
"3781","Wednesday",901,197
"3782","Wednesday",902,579
"3783","Wednesday",903,847
"3784","Wednesday",904,579
"3785","Wednesday",905,579
"3786","Wednesday",906,13
"3787","Wednesday",907,115
"3788","Wednesday",908,51
"3789","Wednesday",909,51
"3790","Wednesday",910,141
"3791","Wednesday",911,128
"3792","Wednesday",912,212
"3793","Wednesday",913,26
"3794","Wednesday",914,115
"3795","Wednesday",915,115
"3796","Wednesday",916,0
"3797","Wednesday",917,26
"3798","Wednesday",918,38
"3799","Wednesday",919,443
"3800","Wednesday",920,1357
"3801","Wednesday",921,320
"3802","Wednesday",922,443
"3803","Wednesday",923,822
"3804","Wednesday",924,141
"3805","Wednesday",925,461
"3806","Wednesday",926,64
"3807","Wednesday",927,799
"3808","Wednesday",928,1293
"3809","Wednesday",929,407
"3810","Wednesday",930,51
"3811","Wednesday",931,228
"3812","Wednesday",932,182
"3813","Wednesday",933,558
"3814","Wednesday",934,353
"3815","Wednesday",935,389
"3816","Wednesday",936,579
"3817","Wednesday",937,822
"3818","Wednesday",938,873
"3819","Wednesday",939,1057
"3820","Wednesday",940,599
"3821","Wednesday",941,660
"3822","Wednesday",942,128
"3823","Wednesday",943,13
"3824","Wednesday",944,353
"3825","Wednesday",945,13
"3826","Wednesday",946,1357
"3827","Wednesday",947,479
"3828","Wednesday",948,320
"3829","Wednesday",949,950
"3830","Wednesday",950,599
"3831","Wednesday",951,289
"3832","Wednesday",952,26
"3833","Wednesday",953,38
"3834","Wednesday",954,51
"3835","Wednesday",955,425
"3836","Wednesday",956,274
"3837","Wednesday",957,13
"3838","Wednesday",958,13
"3839","Wednesday",959,305
"3840","Wednesday",960,517
"3841","Wednesday",961,1029
"3842","Wednesday",962,1357
"3843","Wednesday",963,305
"3844","Wednesday",964,154
"3845","Wednesday",965,141
"3846","Wednesday",966,197
"3847","Wednesday",967,26
"3848","Wednesday",968,51
"3849","Wednesday",969,26
"3850","Wednesday",970,102
"3851","Wednesday",971,26
"3852","Wednesday",972,38
"3853","Wednesday",973,0
"3854","Wednesday",974,0
"3855","Wednesday",975,0
"3856","Wednesday",976,77
"3857","Wednesday",977,38
"3858","Wednesday",978,64
"3859","Wednesday",979,90
"3860","Wednesday",980,1423
"3861","Wednesday",981,822
"3862","Wednesday",982,1029
"3863","Wednesday",983,753
"3864","Wednesday",984,289
"3865","Wednesday",985,228
"3866","Wednesday",986,197
"3867","Wednesday",987,899
"3868","Wednesday",988,425
"3869","Wednesday",989,197
"3870","Wednesday",990,38
"3871","Wednesday",991,102
"3872","Wednesday",992,64
"3873","Wednesday",993,51
"3874","Wednesday",994,26
"3875","Wednesday",995,38
"3876","Wednesday",996,26
"3877","Wednesday",997,102
"3878","Wednesday",998,335
"3879","Wednesday",999,479
"3880","Wednesday",1000,407
"3881","Wednesday",1001,305
"3882","Wednesday",1002,1029
"3883","Wednesday",1003,873
"3884","Wednesday",1004,975
"3885","Wednesday",1005,730
"3886","Wednesday",1006,579
"3887","Wednesday",1007,320
"3888","Wednesday",1008,538
"3889","Wednesday",1009,538
"3890","Wednesday",1010,64
"3891","Wednesday",1011,0
"3892","Wednesday",1012,13
"3893","Wednesday",1013,305
"3894","Wednesday",1014,776
"3895","Wednesday",1015,730
"3896","Wednesday",1016,425
"3897","Wednesday",1017,353
"3898","Wednesday",1018,707
"3899","Wednesday",1019,620
"3900","Wednesday",1020,799
"3901","Wednesday",1021,0
"3902","Wednesday",1022,0
"3903","Wednesday",1023,389
"3904","Wednesday",1024,479
"3905","Wednesday",1025,1085
"3906","Wednesday",1026,707
"3907","Wednesday",1027,776
"3908","Wednesday",1028,166
"3909","Wednesday",1029,13
"3910","Wednesday",1030,0
"3911","Wednesday",1031,684
"3912","Wednesday",1032,1457
"3913","Wednesday",1033,1085
"3914","Wednesday",1034,479
"3915","Wednesday",1035,353
"3916","Wednesday",1036,182
"3917","Wednesday",1037,425
"3918","Wednesday",1038,799
"3919","Wednesday",1039,289
"3920","Wednesday",1040,730
"3921","Wednesday",1041,1293
"3922","Wednesday",1042,899
"3923","Wednesday",1043,899
"3924","Wednesday",1044,274
"3925","Wednesday",1045,243
"3926","Wednesday",1046,51
"3927","Wednesday",1047,0
"3928","Wednesday",1048,51
"3929","Wednesday",1049,13
"3930","Wednesday",1050,38
"3931","Wednesday",1051,102
"3932","Wednesday",1052,51
"3933","Wednesday",1053,259
"3934","Wednesday",1054,1669
"3935","Wednesday",1055,1708
"3936","Wednesday",1056,1057
"3937","Wednesday",1057,950
"3938","Wednesday",1058,950
"3939","Wednesday",1059,899
"3940","Wednesday",1060,599
"3941","Wednesday",1061,305
"3942","Wednesday",1062,753
"3943","Wednesday",1063,620
"3944","Wednesday",1064,407
"3945","Wednesday",1065,538
"3946","Wednesday",1066,924
"3947","Wednesday",1067,753
"3948","Wednesday",1068,425
"3949","Wednesday",1069,425
"3950","Wednesday",1070,799
"3951","Wednesday",1071,320
"3952","Wednesday",1072,847
"3953","Wednesday",1073,707
"3954","Wednesday",1074,776
"3955","Wednesday",1075,640
"3956","Wednesday",1076,121.3712332
"3957","Wednesday",1077,0
"3958","Wednesday",1078,0
"3959","Wednesday",1079,0
"3960","Wednesday",1080,0
"3961","Wednesday",1081,0
"3962","Wednesday",1082,0
"3963","Wednesday",1083,0
"3964","Wednesday",1084,0
"3965","Wednesday",1085,0
"3966","Wednesday",1086,0
"3967","Wednesday",1087,0
"3968","Wednesday",1088,0
"3969","Wednesday",1089,13
"3970","Wednesday",1090,0
"3971","Wednesday",1091,0
"3972","Wednesday",1092,0
"3973","Wednesday",1093,0
"3974","Wednesday",1094,0
"3975","Wednesday",1095,0
"3976","Wednesday",1096,0
"3977","Wednesday",1097,0
"3978","Wednesday",1098,0
"3979","Wednesday",1099,0
"3980","Wednesday",1100,0
"3981","Wednesday",1101,0
"3982","Wednesday",1102,0
"3983","Wednesday",1103,0
"3984","Wednesday",1104,0
"3985","Wednesday",1105,0
"3986","Wednesday",1106,0
"3987","Wednesday",1107,0
"3988","Wednesday",1108,0
"3989","Wednesday",1109,0
"3990","Wednesday",1110,0
"3991","Wednesday",1111,0
"3992","Wednesday",1112,0
"3993","Wednesday",1113,0
"3994","Wednesday",1114,0
"3995","Wednesday",1115,0
"3996","Wednesday",1116,0
"3997","Wednesday",1117,0
"3998","Wednesday",1118,0
"3999","Wednesday",1119,0
"4000","Wednesday",1120,0
"4001","Wednesday",1121,0
"4002","Wednesday",1122,0
"4003","Wednesday",1123,0
"4004","Wednesday",1124,0
"4005","Wednesday",1125,0
"4006","Wednesday",1126,0
"4007","Wednesday",1127,0
"4008","Wednesday",1128,0
"4009","Wednesday",1129,0
"4010","Wednesday",1130,0
"4011","Wednesday",1131,0
"4012","Wednesday",1132,0
"4013","Wednesday",1133,0
"4014","Wednesday",1134,0
"4015","Wednesday",1135,0
"4016","Wednesday",1136,0
"4017","Wednesday",1137,0
"4018","Wednesday",1138,0
"4019","Wednesday",1139,0
"4020","Wednesday",1140,0
"4021","Wednesday",1141,0
"4022","Wednesday",1142,0
"4023","Wednesday",1143,0
"4024","Wednesday",1144,0
"4025","Wednesday",1145,0
"4026","Wednesday",1146,0
"4027","Wednesday",1147,0
"4028","Wednesday",1148,0
"4029","Wednesday",1149,0
"4030","Wednesday",1150,0
"4031","Wednesday",1151,0
"4032","Wednesday",1152,0
"4033","Wednesday",1153,0
"4034","Wednesday",1154,0
"4035","Wednesday",1155,0
"4036","Wednesday",1156,0
"4037","Wednesday",1157,0
"4038","Wednesday",1158,0
"4039","Wednesday",1159,0
"4040","Wednesday",1160,0
"4041","Wednesday",1161,0
"4042","Wednesday",1162,0
"4043","Wednesday",1163,0
"4044","Wednesday",1164,0
"4045","Wednesday",1165,0
"4046","Wednesday",1166,0
"4047","Wednesday",1167,0
"4048","Wednesday",1168,0
"4049","Wednesday",1169,0
"4050","Wednesday",1170,0
"4051","Wednesday",1171,0
"4052","Wednesday",1172,0
"4053","Wednesday",1173,0
"4054","Wednesday",1174,0
"4055","Wednesday",1175,0
"4056","Wednesday",1176,0
"4057","Wednesday",1177,0
"4058","Wednesday",1178,0
"4059","Wednesday",1179,0
"4060","Wednesday",1180,0
"4061","Wednesday",1181,0
"4062","Wednesday",1182,0
"4063","Wednesday",1183,0
"4064","Wednesday",1184,0
"4065","Wednesday",1185,0
"4066","Wednesday",1186,0
"4067","Wednesday",1187,0
"4068","Wednesday",1188,0
"4069","Wednesday",1189,0
"4070","Wednesday",1190,0
"4071","Wednesday",1191,0
"4072","Wednesday",1192,0
"4073","Wednesday",1193,0
"4074","Wednesday",1194,0
"4075","Wednesday",1195,0
"4076","Wednesday",1196,0
"4077","Wednesday",1197,0
"4078","Wednesday",1198,0
"4079","Wednesday",1199,0
"4080","Wednesday",1200,0
"4081","Wednesday",1201,0
"4082","Wednesday",1202,0
"4083","Wednesday",1203,0
"4084","Wednesday",1204,0
"4085","Wednesday",1205,0
"4086","Wednesday",1206,0
"4087","Wednesday",1207,0
"4088","Wednesday",1208,0
"4089","Wednesday",1209,0
"4090","Wednesday",1210,0
"4091","Wednesday",1211,0
"4092","Wednesday",1212,0
"4093","Wednesday",1213,0
"4094","Wednesday",1214,0
"4095","Wednesday",1215,0
"4096","Wednesday",1216,0
"4097","Wednesday",1217,0
"4098","Wednesday",1218,0
"4099","Wednesday",1219,0
"4100","Wednesday",1220,0
"4101","Wednesday",1221,0
"4102","Wednesday",1222,0
"4103","Wednesday",1223,0
"4104","Wednesday",1224,0
"4105","Wednesday",1225,0
"4106","Wednesday",1226,0
"4107","Wednesday",1227,0
"4108","Wednesday",1228,0
"4109","Wednesday",1229,0
"4110","Wednesday",1230,0
"4111","Wednesday",1231,0
"4112","Wednesday",1232,0
"4113","Wednesday",1233,0
"4114","Wednesday",1234,0
"4115","Wednesday",1235,0
"4116","Wednesday",1236,0
"4117","Wednesday",1237,0
"4118","Wednesday",1238,0
"4119","Wednesday",1239,0
"4120","Wednesday",1240,0
"4121","Wednesday",1241,0
"4122","Wednesday",1242,0
"4123","Wednesday",1243,0
"4124","Wednesday",1244,0
"4125","Wednesday",1245,0
"4126","Wednesday",1246,0
"4127","Wednesday",1247,0
"4128","Wednesday",1248,0
"4129","Wednesday",1249,0
"4130","Wednesday",1250,0
"4131","Wednesday",1251,0
"4132","Wednesday",1252,389
"4133","Wednesday",1253,558
"4134","Wednesday",1254,0
"4135","Wednesday",1255,0
"4136","Wednesday",1256,38
"4137","Wednesday",1257,26
"4138","Wednesday",1258,128
"4139","Wednesday",1259,13
"4140","Wednesday",1260,0
"4141","Wednesday",1261,0
"4142","Wednesday",1262,0
"4143","Wednesday",1263,0
"4144","Wednesday",1264,0
"4145","Wednesday",1265,0
"4146","Wednesday",1266,38
"4147","Wednesday",1267,0
"4148","Wednesday",1268,0
"4149","Wednesday",1269,115
"4150","Wednesday",1270,0
"4151","Wednesday",1271,26
"4152","Wednesday",1272,51
"4153","Wednesday",1273,38
"4154","Wednesday",1274,212
"4155","Wednesday",1275,115
"4156","Wednesday",1276,0
"4157","Wednesday",1277,38
"4158","Wednesday",1278,38
"4159","Wednesday",1279,38
"4160","Wednesday",1280,0
"4161","Wednesday",1281,0
"4162","Wednesday",1282,38
"4163","Wednesday",1283,64
"4164","Wednesday",1284,0
"4165","Wednesday",1285,77
"4166","Wednesday",1286,0
"4167","Wednesday",1287,0
"4168","Wednesday",1288,26
"4169","Wednesday",1289,13
"4170","Wednesday",1290,77
"4171","Wednesday",1291,154
"4172","Wednesday",1292,407
"4173","Wednesday",1293,26
"4174","Wednesday",1294,26
"4175","Wednesday",1295,0
"4176","Wednesday",1296,102
