"","idcode","year","birth_yr","age","race","msp","nev_mar","grade","collgrad","not_smsa","c_city","south","ind_code","occ_code","union","wks_ue","ttl_exp","tenure","hours","wks_work","ln_wage"
"20725",3760,85,44,40,1,1,0,13,0,0,0,0,11,13,0,0,5.955128,3,15,57,1.799792
"20726",3760,87,44,42,1,1,0,13,0,0,0,0,11,13,0,1,6.647436,0.3333333,36,36,1.202299
"20727",3760,88,44,43,1,1,0,13,0,0,0,0,11,13,0,0,7.532052,1.666667,35,46,1.507827
"20728",3761,68,48,19,1,0,1,12,0,0,1,0,7,3,NA,4,0.9230769,NA,38,48,1.464574
"20729",3761,69,48,20,1,0,0,12,0,0,1,0,7,3,NA,0,1.096154,0.6666667,38,9,1.464574
"20730",3761,70,48,21,1,1,0,12,0,0,1,0,7,3,0,0,1.269231,0.1666667,40,9,1.472237
"20731",3761,71,48,22,1,1,0,12,0,0,1,0,7,3,NA,0,2.134615,0.9166667,38,45,1.508986
"20732",3761,73,48,24,1,1,0,12,0,0,1,0,7,3,NA,NA,2.134615,1.083333,40,NA,1.536152
"20733",3761,85,48,36,1,1,0,12,0,1,0,0,9,3,0,NA,2.134615,0.8333333,20,NA,1.548477
"20734",3762,68,48,20,1,1,0,12,0,0,0,0,6,2,NA,0,1.416667,1.416667,40,52,1.71327
"20735",3762,69,48,21,1,1,0,12,0,0,0,0,6,2,NA,0,2.416667,NA,40,52,1.724507
"20736",3762,71,48,23,1,1,0,12,0,0,0,0,6,3,1,NA,3.358974,1.75,40,NA,1.841009
"20737",3762,72,48,24,1,1,0,12,0,0,0,0,6,3,1,0,4.378205,2.75,40,53,1.940081
"20738",3762,73,48,25,1,1,0,12,0,0,0,0,6,3,NA,8,5.185897,3.583333,40,42,1.916092
"20739",3762,78,48,29,1,1,0,12,0,0,0,0,6,3,NA,0,5.493589,0.1666667,40,8,1.657728
"20740",3762,80,48,32,1,1,0,12,0,0,0,0,8,3,0,4,6.224359,0.3333333,24,38,1.741235
"20741",3762,82,48,33,1,1,0,12,0,0,0,0,6,3,0,NA,8.108974,2.25,30,98,1.811562
"20742",3762,83,48,34,1,1,0,12,0,0,0,0,6,3,0,0,9.051282,3.25,36,49,1.081496
"20743",3762,85,48,37,1,1,0,12,0,0,0,0,8,3,0,NA,11.05128,0,40,104,1.955845
"20744",3762,87,48,39,1,1,0,12,0,0,0,0,11,3,0,NA,12.85897,1.5,40,94,1.790923
"20745",3763,83,50,32,1,0,1,18,1,1,0,0,11,3,NA,NA,7.929487,0.1666667,10,NA,1.20896
"20746",3763,85,50,34,1,1,0,18,1,1,0,0,11,13,1,NA,9.929487,2.083333,50,104,2.112708
"20747",3763,87,50,36,1,1,0,18,1,0,0,0,11,13,1,5,11.66026,0.4166667,55,90,1.988927
"20748",3763,88,50,37,1,1,0,18,1,0,0,0,11,13,1,0,12.60256,1.833333,60,49,1.940836
"20749",3764,68,44,23,1,1,0,11,0,0,0,0,12,3,NA,1,0.9807692,0,40,51,1.930894
"20750",3764,69,44,24,1,1,0,11,0,0,0,0,12,3,NA,0,1.980769,1,40,52,2.144361
"20751",3764,70,44,25,1,1,0,11,0,0,0,0,12,3,0,0,3,2.083333,40,53,1.964713
"20752",3764,71,44,26,1,1,0,11,0,0,0,0,12,3,0,0,3.788461,3,40,41,2.117141
"20753",3764,72,44,27,1,1,0,11,0,0,0,0,12,3,1,0,4.846154,4.083333,40,55,2.215379
"20754",3764,73,44,28,1,0,0,11,0,0,0,0,12,3,1,0,5.788462,5,40,49,2.231574
"20755",3764,75,44,30,1,0,0,11,0,0,0,0,12,3,NA,0,6.916667,6.916667,40,52,2.334175
"20756",3764,77,44,32,1,1,0,11,0,0,0,0,12,3,1,0,8.333333,8.333333,40,26,2.37498
"20757",3765,68,48,19,1,1,0,12,0,0,0,0,4,3,NA,2,0.9615384,0,40,50,1.825943
"20758",3765,69,48,20,1,1,0,12,0,0,0,0,4,3,NA,0,1.961538,1,40,52,1.910445
"20759",3765,70,48,21,1,0,0,12,0,0,0,0,4,3,NA,6,2.923077,1.25,40,50,1.910445
"20760",3765,71,48,22,1,1,0,12,0,0,1,0,5,3,0,0,3.903846,NA,40,51,1.837469
"20761",3765,72,48,23,1,0,0,12,0,0,1,0,5,3,1,0,4.942307,NA,40,54,1.9998
"20762",3765,73,48,24,1,1,0,12,0,0,1,0,5,3,1,0,5.846154,NA,40,47,2.062156
"20763",3765,75,48,26,1,0,0,12,0,0,0,0,5,3,NA,0,6.846154,NA,40,52,2.129678
"20764",3765,77,48,28,1,0,0,12,0,0,0,0,5,3,0,0,7.846154,NA,40,52,2.421201
"20765",3765,78,48,29,1,0,0,12,0,0,0,0,5,2,0,0,8.903846,NA,40,55,2.522371
"20766",3765,80,48,31,1,0,0,12,0,0,0,0,5,3,0,NA,10.78846,NA,40,98,2.659952
"20767",3765,82,48,33,1,0,0,12,0,0,0,0,5,2,0,NA,12.67308,NA,40,98,0.5423239
"20768",3765,83,48,34,1,0,0,12,0,0,0,0,5,3,0,0,13.61539,NA,40,49,2.826579
"20769",3765,85,48,36,1,1,0,12,0,0,0,0,5,2,0,0,15.46154,0,40,96,2.782286
"20770",3765,87,48,38,1,1,0,12,0,0,0,0,5,3,0,NA,17.46154,1.916667,40,104,2.826204
"20771",3766,78,47,30,1,1,0,17,1,0,1,0,11,13,1,11,5.673077,5.416667,40,42,2.520126
"20772",3766,80,47,32,1,1,0,17,1,0,1,0,11,13,1,NA,7.557692,7.416667,40,98,2.368494
"20773",3766,82,47,34,1,1,0,17,1,0,1,0,11,13,1,0,9.5,9.5,38,68,2.545531
"20774",3766,83,47,35,1,1,0,17,1,0,1,0,11,13,1,0,10.25,0,42,39,2.436356
"20775",3766,85,47,37,1,1,0,17,1,0,1,0,11,13,1,0,11.86539,1.916667,40,84,2.59161
"20776",3766,87,47,39,1,1,0,17,1,0,1,0,11,13,1,0,13.48077,3.916667,40,84,2.615245
"20777",3766,88,47,41,1,1,0,17,1,0,1,0,11,13,1,0,14.61539,5.416667,40,59,2.661913
"20778",3768,68,47,20,1,0,1,12,0,0,1,0,5,3,NA,0,0.7115384,NA,40,37,1.559884
"20779",3768,69,47,21,1,1,0,12,0,0,0,0,5,3,NA,0,1.634615,0.9166667,40,48,2.388986
"20780",3768,70,47,22,1,1,0,12,0,1,0,0,5,3,1,0,2.730769,2,40,57,1.805648
"20781",3768,71,47,23,1,1,0,12,0,1,0,0,5,3,NA,3,3.307692,2.5,40,30,1.89712
"20782",3768,72,47,24,1,1,0,12,0,1,0,0,5,3,NA,1,4.115385,1.083333,40,42,1.743504
"20783",3768,73,47,25,1,1,0,12,0,0,0,0,NA,3,NA,0,4.826923,0.4166667,40,37,1.677717
"20784",3768,75,47,27,1,1,0,12,0,0,0,0,8,8,NA,0,4.846154,0.08333334,24,1,1.622861
"20785",3768,77,47,29,1,1,0,12,0,0,1,0,8,8,1,26,5.076923,0.5,8,12,1.567017
"20786",3769,69,43,25,1,1,0,10,0,1,0,0,6,4,NA,0,0.3653846,NA,13,9,1.361601
"20787",3769,70,43,26,1,1,0,10,0,1,0,0,6,4,NA,0,0.7307692,0.1666667,14,19,1.451214
"20788",3769,71,43,27,1,1,0,10,0,1,0,0,1,10,0,26,1.192308,1.083333,35,24,1.337225
"20789",3769,73,43,29,1,1,0,10,0,1,0,0,1,10,NA,2,2.294872,0.25,40,11,1.860038
"20790",3770,70,43,26,1,1,0,5,0,1,0,0,1,10,NA,5,1.980769,0.6666667,40,48,1.22807
"20791",3770,71,43,27,1,1,0,5,0,1,0,0,1,10,0,0,2.576923,1.083333,40,31,1.206198
"20792",3770,78,43,34,1,0,0,5,0,1,0,0,1,10,NA,0,5,0.25,56,48,1.360476
"20793",3770,82,43,38,1,0,0,5,0,0,0,0,1,10,0,0,7.326923,0.5,40,40,1.067114
"20794",3770,87,43,43,1,1,0,5,0,0,0,0,11,7,0,0,8.307693,0,25,51,1.207312
"20795",3770,88,43,45,1,1,0,5,0,0,0,0,1,10,NA,13,9.442308,0.5,40,59,1.430455
"20796",3771,77,52,25,1,1,0,16,1,1,0,0,1,11,0,0,3.871795,0.6666667,40,22,2.226263
"20797",3772,69,47,21,1,1,0,13,0,0,0,0,6,8,NA,26,0.6666667,0.5833333,30,26,1.702528
"20798",3772,70,47,22,1,1,0,13,0,0,0,0,6,8,1,0,1.74359,1.666667,20,56,1.944911
"20799",3773,80,44,35,1,1,0,18,1,0,1,1,11,13,0,4,7.519231,0.3333333,40,94,2.119339
"20800",3773,87,44,42,1,1,0,18,1,0,0,0,11,1,0,6,13.46154,0.4166667,40,90,2.105438
"20801",3773,88,44,44,1,1,0,18,1,0,1,0,11,1,0,0,14.69231,1.75,40,64,2.186612
"20802",3774,77,50,26,1,0,0,12,0,0,0,0,6,6,1,12,2.519231,0.08333334,45,27,2.456522
"20803",3774,78,50,27,1,0,0,12,0,0,0,0,6,6,1,2,3.5,1.083333,48,51,2.677802
"20804",3774,80,50,29,1,0,0,12,0,0,0,0,6,6,1,NA,5.384615,3,45,98,2.446455
"20805",3774,82,50,31,1,0,0,12,0,0,0,0,6,6,1,NA,7.269231,5.083333,48,98,2.605648
"20806",3774,83,50,32,1,0,0,12,0,0,0,0,6,6,1,0,8.192307,6.083333,45,48,2.641524
"20807",3774,85,50,34,1,0,0,12,0,0,0,0,6,6,1,0,9.980769,8.083333,43,93,2.620713
"20808",3774,87,50,36,1,1,0,12,0,0,0,0,6,6,1,NA,11.98077,10,43,104,2.51969
"20809",3774,88,50,37,1,1,0,12,0,0,0,0,6,6,1,0,13.25,11.41667,40,66,2.553989
"20810",3775,68,46,21,1,1,0,12,0,0,0,0,4,6,NA,6,2.083333,2.083333,40,46,2.035885
"20811",3775,69,46,22,1,1,0,12,0,0,0,0,4,3,NA,0,2.967949,0.5833333,40,46,1.981264
"20812",3775,70,46,23,1,1,0,12,0,0,0,0,4,3,NA,2,3.50641,0.5,40,28,1.94591
"20813",3776,69,50,18,1,0,1,12,0,0,1,0,6,11,NA,10,1.269231,0.3333333,30,40,1.456912
"20814",3776,70,50,19,1,0,1,12,0,0,0,0,6,6,NA,21,1.961539,0.6666667,30,36,1.451214
"20815",3776,71,50,20,1,0,1,12,0,0,0,0,4,6,NA,2,2.403846,0.5833333,40,23,2.024953
"20816",3777,73,53,19,1,0,1,12,0,0,0,0,12,3,NA,31,2.698718,0,40,15,1.572356
"20817",3777,75,53,21,1,0,1,12,0,0,0,0,7,3,NA,0,3.698718,2.166667,40,52,1.724213
"20818",3777,77,53,23,1,0,1,12,0,0,0,0,7,3,0,0,4.698718,4.166667,40,52,1.926664
"20819",3778,87,44,42,1,1,0,16,1,0,0,1,7,1,0,0,0.9294872,0.4166667,30,34,2.123602
"20820",3778,88,44,43,1,1,0,16,1,0,0,1,8,3,0,0,2.121795,1.75,35,62,2.012215
"20821",3779,68,46,21,1,0,1,14,0,0,1,0,4,3,NA,3,0.9423077,0.4166667,38,49,1.821836
"20822",3779,69,46,22,1,1,0,14,0,0,1,0,4,3,NA,0,1.75,0.4166667,40,42,1.949388
"20823",3779,70,46,23,1,1,0,14,0,0,1,0,4,3,0,0,2.826923,1.5,40,56,2.024953
"20824",3779,71,46,24,1,1,0,14,0,0,0,0,4,3,0,0,3.884615,2.583333,40,55,2.015645
"20825",3779,72,46,25,1,1,0,14,0,0,0,0,4,3,0,0,4.903846,3.583333,40,53,1.940081
"20826",3779,73,46,26,1,1,0,14,0,0,0,0,4,3,0,0,5.865385,4.583333,40,50,1.879834
"20827",3779,75,46,28,1,1,0,14,0,0,0,0,4,3,NA,0,6.865385,6.416667,40,52,2.153489
"20828",3779,77,46,30,1,1,0,14,0,0,0,0,4,3,0,0,7.166667,7.166667,40,0,2.191955
"20829",3779,80,46,33,1,1,0,14,0,0,0,0,4,4,0,NA,8.185897,0.8333333,15,53,1.722849
"20830",3779,82,46,35,1,0,0,14,0,0,0,0,4,3,0,NA,10.07051,2.916667,40,98,1.975469
"20831",3779,83,46,36,1,0,0,14,0,0,0,0,4,3,NA,29,10.53205,3,40,24,1.975682
"20832",3779,85,46,38,1,0,0,14,0,0,0,0,6,3,0,NA,12.53205,0.4166667,44,104,1.905152
"20833",3779,87,46,40,1,0,0,14,0,0,0,0,9,3,0,10,14.33974,0.75,40,94,2.123602
"20834",3779,88,46,41,1,0,0,14,0,0,0,0,9,3,0,0,15.72436,2.166667,55,72,2.309006
"20835",3780,68,48,19,2,0,1,12,0,0,1,0,9,7,NA,3,0.1730769,0.08333334,40,9,0.2407985
"20836",3780,75,48,26,2,0,1,12,0,0,1,0,11,3,NA,4,1.096154,1.083333,40,48,1.510065
"20837",3780,77,48,28,2,0,1,12,0,0,1,0,11,3,0,0,3.166667,3.166667,40,52,1.721373
"20838",3780,78,48,29,2,0,1,12,0,0,1,0,11,3,0,0,4.089744,4.083333,40,48,1.732792
"20839",3780,80,48,31,2,0,1,12,0,0,1,0,11,3,0,NA,6.083333,6.083333,40,98,1.792528
"20840",3780,82,48,33,2,0,1,12,0,0,1,0,11,3,1,NA,8.083333,8.083333,40,98,1.752671
"20841",3780,83,48,34,2,0,1,12,0,0,1,0,11,3,0,0,9.083333,9.083333,40,52,1.538797
"20842",3780,85,48,36,2,0,1,12,0,0,1,0,11,3,1,NA,11.08333,0,40,104,1.97964
"20843",3780,87,48,38,2,1,0,12,0,0,1,0,11,3,0,NA,13.08333,2,40,104,1.985489
"20844",3780,88,48,39,2,1,0,12,0,0,1,0,11,3,0,0,14.39103,3.416667,40,68,2.071763
"20845",3781,70,52,18,2,0,1,10,0,0,1,0,11,8,NA,0,0.4615385,0,20,2,1.297063
"20846",3781,72,52,20,2,0,1,10,0,0,1,0,6,8,NA,0,0.8333333,0.8333333,20,4,1.262201
"20847",3782,82,48,33,1,0,1,15,0,0,1,0,12,3,1,NA,14.33333,14.33333,20,98,2.30558
"20848",3782,83,48,34,1,0,1,15,0,0,1,0,12,3,1,0,15.33333,15.33333,24,52,2.262403
"20849",3782,85,48,36,1,0,1,15,0,0,1,0,12,3,1,NA,17.41667,17.41667,32,104,2.288144
"20850",3782,87,48,38,1,0,1,15,0,0,1,0,12,3,1,NA,19.41667,19.41667,34,104,2.269433
"20851",3782,88,48,39,1,0,1,15,0,0,1,0,12,3,1,NA,20.83333,20.83333,40,71,2.229096
"20852",3783,82,51,30,1,1,0,15,0,0,1,0,11,1,1,NA,11.71154,6.75,40,98,1.840549
"20853",3783,85,51,33,1,1,0,15,0,0,1,0,11,3,1,NA,14.71154,9.833333,40,104,2.002883
"20854",3783,87,51,35,1,1,0,15,0,0,1,0,11,3,1,NA,16.71154,11.83333,40,104,2.013788
"20855",3783,88,51,37,1,1,0,15,0,0,1,0,11,3,1,0,18.07692,13.25,40,71,2.090849
"20856",3784,68,44,23,1,0,0,12,0,0,1,0,9,8,NA,0,1,0,40,52,1.850236
"20857",3785,71,44,26,1,0,1,18,1,0,0,0,11,1,NA,0,2.435897,1.166667,15,53,1.696449
"20858",3785,73,44,28,1,0,1,18,1,0,0,0,11,1,0,1,3.551282,1,38,52,2.207476
"20859",3786,80,46,33,1,1,0,15,0,0,0,0,11,1,1,NA,6.615385,1.416667,40,98,1.938957
"20860",3786,83,46,36,1,1,0,15,0,0,0,0,11,3,1,0,9.538462,2.333333,40,54,2.089239
"20861",3786,85,46,38,1,1,0,15,0,0,0,0,12,1,1,NA,11.53846,4.333333,40,104,2.154093
"20862",3786,87,46,40,1,0,0,15,0,0,0,0,12,1,1,NA,13.53846,6.333333,40,104,2.179982
"20863",3786,88,46,41,1,0,0,15,0,0,0,0,12,1,1,0,14.86539,7.666667,40,69,2.186612
"20864",3787,68,44,23,1,1,0,10,0,0,0,0,11,8,NA,0,0.9615384,0.25,36,50,1.339411
"20865",3787,69,44,24,1,1,0,10,0,0,0,0,11,8,NA,0,1.115385,0.08333334,12,8,1.392373
"20866",3787,70,44,25,1,0,0,10,0,0,0,0,11,3,NA,0,2.038461,0.5833333,20,48,1.392373
"20867",3787,71,44,26,1,0,0,10,0,0,1,0,8,8,NA,1,3.057692,0.8333333,8,53,1.347073
"20868",3787,75,44,30,1,0,0,10,0,0,0,0,4,6,NA,18,3.653846,1.666667,40,26,1.420336
"20869",3787,77,44,32,1,0,0,10,0,0,0,0,6,3,0,10,4.461538,1,16,42,1.321256
"20870",3787,80,44,35,1,0,0,10,0,0,0,0,6,3,0,22,5.884615,2.083333,16,31,1.275272
"20871",3787,82,44,37,1,0,0,10,0,0,0,0,11,8,0,12,7.538462,0.1666667,39,86,1.202972
"20872",3787,83,44,38,1,0,0,10,0,0,1,0,NA,8,NA,15,8.211538,0.08333334,NA,35,1.20896
"20873",3787,85,44,40,1,0,0,10,0,0,0,0,5,6,0,0,10.07692,0.4166667,70,97,0.9410703
"20874",3788,72,53,18,1,0,1,12,0,0,1,0,7,3,0,14,3.269231,0.5833333,40,39,1.705332
"20875",3788,73,53,19,1,1,0,12,0,0,1,0,7,3,0,0,4.230769,1.5,40,50,1.752001
"20876",3788,75,53,21,1,1,0,12,0,0,1,0,7,3,NA,0,5.230769,3.416667,40,52,1.846004
"20877",3788,78,53,24,1,1,0,12,0,0,0,0,6,4,NA,0,5.730769,0.1666667,20,26,1.379525
"20878",3788,80,53,26,1,1,0,12,0,0,0,0,7,3,0,NA,7.615385,1.166667,40,98,1.574181
"20879",3788,83,53,29,1,1,0,12,0,0,0,0,7,3,0,0,10.09615,0.75,40,34,1.490213
"20880",3788,85,53,31,1,0,0,12,0,0,0,0,8,3,1,NA,12.07692,1.666667,35,103,1.969691
"20881",3788,87,53,33,1,0,0,12,0,0,0,0,5,3,1,NA,14.07692,1.833333,40,104,2.072309
"20882",3789,69,49,20,1,0,1,12,0,0,1,0,7,3,NA,3,1.288462,0.75,40,36,1.517537
"20883",3789,70,49,21,1,0,1,12,0,0,1,0,7,3,0,0,2.269231,1.666667,43,51,1.472237
"20884",3789,71,49,22,1,1,0,12,0,0,1,0,7,3,0,0,3.384615,2.833333,40,58,1.684499
"20885",3789,72,49,23,1,1,0,12,0,0,1,0,7,3,0,0,4.288462,3.75,40,47,1.769384
"20886",3789,73,49,24,1,1,0,12,0,0,0,0,7,3,0,0,5.384615,4.833333,40,57,1.876753
"20887",3789,75,49,26,1,1,0,12,0,0,0,0,7,2,NA,0,6.666667,6.666667,38,52,1.949764
"20888",3789,77,49,28,1,1,0,12,0,0,0,0,7,2,0,0,8.166667,8.166667,40,26,2.087793
"20889",3789,78,49,29,1,1,0,12,0,0,0,0,7,2,0,0,9.185898,8.166667,20,53,2.279967
"20890",3789,80,49,31,1,1,0,12,0,0,0,0,7,2,0,NA,11.07051,8.166667,24,98,2.483308
"20891",3789,82,49,33,1,1,0,12,0,0,0,0,7,2,0,0,11.30128,0.4166667,24,12,2.047693
"20892",3789,83,49,34,1,1,0,12,0,0,0,0,7,3,0,0,11.95513,1.416667,20,34,1.689702
"20893",3789,85,49,36,1,1,0,12,0,0,0,0,7,2,0,0,13.57051,0.4166667,36,84,2.192834
"20894",3790,88,44,43,1,0,0,14,0,0,1,0,7,4,0,0,2.057692,1.583333,50,71,2.160041
"20895",3791,77,49,27,1,1,0,14,0,0,0,0,6,8,0,12,0.9423077,0.08333334,27,9,1.117915
"20896",3791,78,49,28,1,1,0,14,0,0,0,0,6,8,NA,0,2.019231,1.083333,25,56,1.345676
"20897",3792,68,49,19,1,0,1,12,0,0,0,0,6,8,NA,0,1,0.25,30,52,1.434721
"20898",3792,71,49,22,1,1,0,12,0,0,1,1,11,3,0,0,3.538462,1.416667,40,41,1.523438
"20899",3792,72,49,23,1,0,0,12,0,0,0,0,7,3,0,6,4.423077,0.5,40,46,1.716937
"20900",3792,73,49,24,1,0,0,12,0,0,0,0,7,3,0,0,5.423077,1.5,40,52,1.85806
"20901",3792,75,49,26,1,0,0,12,0,0,0,0,5,3,NA,0,6.365385,1.583333,40,49,1.816232
"20902",3792,77,49,27,1,0,0,12,0,0,0,0,5,3,0,0,7.365385,3.5,45,52,1.729384
"20903",3792,78,49,29,1,0,0,12,0,0,0,0,10,3,0,0,8.384615,4.583333,40,53,1.838153
"20904",3792,80,49,30,1,0,0,12,0,0,0,0,6,3,1,14,10,0.75,40,84,1.786743
"20905",3792,82,49,32,1,0,0,12,0,0,0,0,6,3,1,NA,11.88461,2.75,40,98,1.916922
"20906",3792,83,49,34,1,0,0,12,0,0,0,0,6,3,1,0,12.90385,3.833333,40,53,1.974721
"20907",3792,85,49,35,1,0,0,12,0,0,0,0,6,3,1,0,14.88461,5.75,40,103,2.087474
"20908",3793,78,50,27,1,1,0,13,0,1,0,0,11,1,0,31,5.865385,0.4166667,40,21,1.757183
"20909",3793,80,50,29,1,1,0,13,0,1,0,0,11,1,NA,0,7.673077,2.416667,50,94,1.802098
"20910",3794,75,51,23,1,0,1,16,1,0,0,0,11,8,NA,0,5.807693,0.1666667,40,13,1.312706
"20911",3794,77,51,25,1,0,1,16,1,0,0,0,10,8,1,1,6.711538,0.1666667,30,47,1.387043
"20912",3794,80,51,29,1,0,1,16,1,0,0,0,10,8,NA,0,7.211538,0,20,26,1.322525
"20913",3794,87,51,36,1,1,0,16,1,0,1,0,8,1,0,0,7.846154,1.166667,16,33,2.86554
"20914",3794,88,51,37,1,1,0,16,1,0,1,0,8,1,NA,0,8.769231,0.25,20,48,2.81675
"20915",3795,68,48,19,1,0,1,12,0,0,0,0,6,8,NA,0,1,0,36,52,1.434721
"20916",3795,69,48,20,1,0,1,12,0,0,0,0,6,4,NA,10,1.615385,0.5,38,32,1.392373
"20917",3795,70,48,21,1,0,1,12,0,0,1,0,6,3,1,0,2.634615,1.583333,35,53,1.461484
"20918",3795,71,48,22,1,0,1,12,0,0,1,0,6,3,NA,0,3.711539,2.166667,20,56,1.405914
"20919",3795,72,48,23,1,0,1,12,0,0,1,0,6,3,0,0,4.692307,1.416667,40,51,1.321042
"20920",3795,73,48,24,1,0,1,12,0,0,1,0,6,3,NA,0,5.5,1.833333,40,42,1.321042
"20921",3795,75,48,26,1,0,1,12,0,0,1,0,8,1,NA,0,6.5,2.333333,40,52,2.27692
"20922",3796,87,52,34,1,1,0,13,0,0,0,0,3,2,0,0,9.346154,0.3333333,15,15,1.430455
"20923",3797,82,50,31,1,0,0,14,0,0,0,0,11,3,0,NA,8.384616,4.416667,40,98,1.73871
"20924",3797,83,50,32,1,0,0,14,0,0,0,0,11,3,0,0,9.365385,5.416667,45,51,1.246292
"20925",3798,77,53,23,1,1,0,11,0,1,0,0,7,3,0,1,1.980769,0,40,51,1.466222
"20926",3798,78,53,24,1,1,0,11,0,1,0,0,7,3,0,0,2.961538,1,40,51,1.395331
"20927",3798,80,53,26,1,1,0,11,0,1,0,0,7,3,0,NA,4.846154,3,40,98,1.540114
"20928",3798,82,53,28,1,1,0,11,0,1,0,0,7,3,1,0,6.538462,5,40,88,1.497388
"20929",3798,83,53,29,1,1,0,11,0,1,0,0,7,3,0,0,7.25,5.916667,40,37,1.457206
"20930",3798,85,53,31,1,1,0,11,0,1,0,0,7,2,0,NA,9.25,8,40,104,1.618358
"20931",3798,87,53,33,1,1,0,11,0,1,0,0,7,2,0,NA,11.25,10,40,104,1.700482
"20932",3798,88,53,35,1,1,0,11,0,1,0,0,7,3,0,0,12.59615,11.33333,40,70,1.697254
"20933",3799,68,44,24,1,1,0,13,0,0,1,0,9,3,NA,0,0.75,0,40,39,1.339411
"20934",3799,82,44,38,1,1,0,13,0,0,1,0,9,3,0,0,0.8653846,0.1666667,40,6,1.713741
"20935",3799,85,44,41,1,1,0,13,0,0,1,0,11,3,0,0,1.25,0.4166667,23,20,1.437811
"20936",3799,87,44,43,1,1,0,13,0,0,1,0,11,3,1,NA,3.25,2.416667,28,104,1.570217
"20937",3799,88,44,44,1,1,0,13,0,0,1,0,11,3,1,0,4.230769,3.75,25,51,1.655079
"20938",3800,68,43,24,1,1,0,12,0,0,1,0,11,8,NA,0,0.8076923,0,4,42,1.157089
"20939",3800,69,43,25,1,1,0,12,0,0,1,0,4,3,NA,4,1.038462,0.08333334,40,12,1.404421
"20940",3800,70,43,26,1,1,0,12,0,0,1,0,4,3,NA,3,2.019231,0.1666667,40,51,1.484925
"20941",3800,71,43,27,1,1,0,12,0,0,1,0,NA,6,NA,3,2.942308,0.08333334,32,48,1.984131
"20942",3800,72,43,28,1,1,0,12,0,0,1,0,NA,3,NA,0,3.942308,1,40,52,1.848051
"20943",3800,73,43,29,1,1,0,12,0,0,1,0,4,6,0,0,4.980769,3.916667,40,54,1.904152
"20944",3800,77,43,33,1,1,0,12,0,1,0,0,12,3,0,0,5.955128,0.08333334,35,2,1.674726
"20945",3800,78,43,34,1,1,0,12,0,1,0,0,12,3,NA,1,6.282051,0.1666667,25,17,1.568116
"20946",3801,72,53,18,1,0,1,12,0,0,1,0,7,3,0,0,3.538461,1.416667,40,52,1.424114
"20947",3801,73,53,19,1,1,0,12,0,0,0,0,7,3,0,0,4.576923,2.5,48,54,1.423885
"20948",3801,75,53,21,1,1,0,12,0,0,0,0,7,3,NA,0,5.576923,2.083333,40,52,1.702904
"20949",3801,80,53,26,1,1,0,12,0,0,1,0,7,3,0,NA,7,1.5,38,53,1.753308
"20950",3801,82,53,28,1,1,0,12,0,0,0,0,7,3,1,NA,8.884615,3.416667,39,98,2.169054
"20951",3801,83,53,29,1,1,0,12,0,0,0,0,7,3,0,0,9.865384,4.416667,39,51,2.095167
"20952",3801,85,53,31,1,1,0,12,0,1,0,0,7,3,0,NA,11.86538,2,40,104,1.556067
"20953",3801,87,53,33,1,1,0,12,0,1,0,0,7,3,0,NA,13.86538,1.916667,45,104,1.905446
"20954",3801,88,53,34,1,1,0,12,0,1,0,0,7,3,0,0,15.25,3.333333,40,72,2.085862
"20955",3802,68,48,19,1,1,0,12,0,0,0,0,6,8,NA,0,0.25,0,20,13,0.9339457
"20956",3803,77,46,30,1,1,0,14,0,1,0,0,11,8,0,0,4.173077,0.4166667,60,48,1.589755
"20957",3803,78,46,31,1,1,0,14,0,1,0,0,NA,1,NA,0,5.115385,0.6666667,60,49,1.969406
"20958",3803,80,46,33,1,1,0,14,0,0,0,1,11,1,0,NA,7,0.6666667,40,98,2.036982
"20959",3803,82,46,35,1,1,0,14,0,0,0,1,11,1,0,NA,8.884616,0.5833333,40,98,2.420368
"20960",3803,83,46,36,1,1,0,14,0,0,0,1,11,8,0,0,9.923078,1,26,54,2.184442
"20961",3803,85,46,38,1,1,0,14,0,0,0,1,11,1,0,NA,11.92308,1.5,40,104,2.434996
"20962",3803,87,46,40,1,1,0,14,0,0,0,1,11,1,0,NA,13.92308,3.5,40,104,2.442056
"20963",3803,88,46,41,1,1,0,14,0,0,0,1,11,1,NA,0,15.30769,4.5,55,72,3.337625
"20964",3804,82,48,33,1,0,0,16,1,0,0,0,11,3,0,9,10.92949,0.4166667,45,89,1.613657
"20965",3804,83,48,34,1,0,0,16,1,0,0,0,6,11,NA,10,11.71795,0.5,15,41,1.321756
"20966",3804,85,48,36,1,0,0,16,1,0,0,0,6,3,0,12,12.79487,0.5,40,56,1.642921
"20967",3804,88,48,39,1,0,0,16,1,0,0,0,11,1,0,16,14.5641,1,40,54,1.653539
"20968",3805,73,50,22,1,0,1,15,0,0,1,0,11,1,0,0,4.480769,1.833333,40,51,1.927892
"20969",3805,77,50,26,1,1,0,15,0,0,1,0,11,1,1,0,6.057692,1.916667,40,52,1.801209
"20970",3805,78,50,27,1,0,0,15,0,0,1,0,11,1,1,0,7.115384,3,40,55,1.732792
"20971",3805,82,50,31,1,1,0,15,0,0,0,1,11,1,1,0,8.942307,1.5,40,33,2.036514
"20972",3806,72,53,18,1,0,1,12,0,0,0,0,3,3,0,1,0.6794872,0.1666667,35,25,1.705332
